ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_punched_out,goalkeeper_shot_saved_off_target,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_miscommunication,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_straight,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_deflected,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_saved_off_target,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,2.571268,,,,,,,,,,,,,,,8f8b6c54-a8fc-4a33-b897-e827a8aa97c9,17,,"[21.2, 57.9]",3825762,0,,,,,-0.0120234685,,Right Foot,,,"[71.1, 57.3]",,High Pass,,49.903606,,Pass Offside,,Arnaldo Antonio Sanabria Ayala,6880.0,,,,,,,1,Regular Play,Luis Hernández Rodríguez,6561.0,Right Center Back,3,Sporting Gijón,1041,['28779a93-3de6-4986-a70e-b82e4a44a914'],15,,,,,,,,,,,,,,,,,,,Sporting Gijón,1041,00:00:15.776,Pass,
,,,,,,,,,,,,,,,1.646293,,,,,,,,,,,,,,,8bd98009-0a3e-41e2-8311-a9356c01a99b,19,,"[50.1, 22.8]",3825762,0,,,,,-0.57844007,,Right Foot,,,"[84.1, 0.6]",,Low Pass,,40.60591,,Out,,,,,,,,,Free Kick,1,From Free Kick,Sidnei Rechel da Silva Júnior,6777.0,Left Center Back,4,RC Deportivo La Coruña,219,,37,,,,,,,,,,,,,,,,,,,RC Deportivo La Coruña,219,00:00:37.225,Pass,
,,,,,,,,,,,,,,,1.817203,,,,,,,,,,,,,,,7682e0fb-9f68-404c-beee-c038169c8b02,20,,"[44.8, 80.0]",3825762,0,,,,,-0.66194165,,,,,"[67.9, 62.0]",,High Pass,,29.284979,,,,Daniel Arnaud N''Di	,40822.0,,,,,,Throw-in,1,From Throw In,Ognjen Vranješ,16332.0,Right Back,5,Sporting Gijón,1041,['91ecdf05-0372-42f4-a6ba-70695c1a9ab9'],53,,,,,,,,,,,,,,,,,,,Sporting Gijón,1041,00:00:53.299,Pass,
,,,,,,,,,,,,,,,4.812604,,,,,,,,,,,,,,,ca05d538-da21-4112-89ae-f06725d77807,25,,"[57.4, 9.8]",3825762,0,,,,,0.55932975,,Right Foot,,,"[106.6, 40.6]",,High Pass,,58.045498,,Incomplete,,,,,,,,,Recovery,1,From Throw In,Rubén Gracia Calmache,25921.0,Left Wing,5,Sporting Gijón,1041,['2a4e5806-0ad4-4400-afa8-5d21b7463a5d'],56,,,,,,,,,,,,,,,,,,,RC Deportivo La Coruña,219,00:00:56.597,Pass,
,,,,,,,,,,,,,,,1.774593,,,,,,,,,,,,,,,a9469d5f-ad36-4b30-b7a7-0ae45d3246e5,28,,"[14.4, 39.9]",3825762,1,,,,,1.0443511,,Keeper Arm,,,"[25.5, 59.0]",,Ground Pass,,22.091175,,,,Luis Hernández Rodríguez,6561.0,,,,,,,1,From Throw In,Iván Cuéllar Sacristán,6610.0,Goalkeeper,5,Sporting Gijón,1041,['9e47b6a1-db5f-4d4f-a7a5-59188b968557'],4,,,,,,,,,,,,,,,,,,,Sporting Gijón,1041,00:01:04.004,Pass,
,,,,,,,,,,,,,,,4.567429,,,,,,,,,,,,,,,af542aed-60fe-42fb-9bc0-239cf9292588,31,,"[26.8, 64.5]",3825762,1,,,,,-0.15339881,,Right Foot,,,"[107.0, 52.1]",,High Pass,,81.15294,,Incomplete,,Arnaldo Antonio Sanabria Ayala,6880.0,,,,,,,1,From Throw In,Luis Hernández Rodríguez,6561.0,Right Center Back,5,Sporting Gijón,1041,"['6f8e0bfd-769f-406d-937b-b65d7df9074b', 'daac39f8-bea2-4054-a33a-3a1972ae7b9d']",7,,,,,,,,,,,,,,,,,,,Sporting Gijón,1041,00:01:07.756,Pass,
,,,,,,,,,,,,,,,1.668767,,,,,,,,,,,,,,,fcf786e2-2b29-4280-a6c4-8728d6fdd143,35,,"[14.6, 34.8]",3825762,1,,,,,1.1105157,,Right Foot,,,"[26.4, 58.6]",,Ground Pass,,26.564638,,,,Alejandro Arribas Garrido,6869.0,,,,,,,1,Regular Play,Germán Darío Lux,27305.0,Goalkeeper,6,RC Deportivo La Coruña,219,['84bb9fa4-bf12-4b87-b299-9eaa0cea288b'],14,,,,,,,,,,,,,,,,,,,RC Deportivo La Coruña,219,00:01:14.998,Pass,
,,,,,,,,,,,,,,,0.990312,,,,,,,,,,,,,,,194a78a4-aad7-4897-9d7e-64e44eb234a4,38,,"[47.3, 63.3]",3825762,1,,,,,1.2709111,,Right Foot,,,"[52.0, 78.5]",,Ground Pass,,15.91006,,,,Juan Francisco Moreno Fuertes,6738.0,,,,,,,1,Regular Play,Alejandro Arribas Garrido,6869.0,Right Center Back,6,RC Deportivo La Coruña,219,['b7333b04-1f2c-4ffb-bbf6-bd85809f2f24'],20,,,,,,,,,,,,,,,,,,,RC Deportivo La Coruña,219,00:01:20.718,Pass,
,,,,,,,,,,,,,,,0.888382,,,,,,,,,,,,,,,9c32b6e3-1b47-42ef-bb5a-27bd0e297928,42,,"[50.7, 77.2]",3825762,1,,,,,-3.0552692,,Left Foot,,,"[40.3, 76.3]",,Ground Pass,,10.438869,,,,Alejandro Arribas Garrido,6869.0,,,,,,,1,Regular Play,Juan Francisco Moreno Fuertes,6738.0,Right Back,6,RC Deportivo La Coruña,219,"['2fd76326-d8c7-4582-92d6-496b391be642', 'c7b360d4-69c5-4afe-bd2a-bedf031aef4f']",22,,,,,,,,,,,,,,,,,,,RC Deportivo La Coruña,219,00:01:22.487,Pass,True
,,,,,,,,,,,,,,,2.446062,,,,,,,,,,,,,,,70655a08-4a9e-4a83-9413-d2c2e5f1b429,45,,"[40.3, 76.3]",3825762,1,,,,,0.101577565,,Right Foot,,,"[76.6, 80.0]",,High Pass,,36.48808,,Out,,,,,,,,,,1,Regular Play,Alejandro Arribas Garrido,6869.0,Right Center Back,6,RC Deportivo La Coruña,219,,23,,,,,,,,,,,,,,,,,,,RC Deportivo La Coruña,219,00:01:23.488,Pass,
,,,,,,,,,,,,,,,0.917729,,,,,,,,,,,,,,,8cb2f5d7-4055-4991-8395-13d9425a029d,46,,"[43.5, 0.1]",3825762,1,,,,,1.0180992,,,,,"[50.1, 10.8]",,Low Pass,,12.571794,,,,Sergio Álvarez Díaz,13107.0,,,,,,Throw-in,1,From Throw In,Ismael López Blanco,24263.0,Left Back,7,Sporting Gijón,1041,['cb1fcf3d-9342-46ff-ba44-f29c7bf5ec4a'],35,,,,,,,,,,,,,,,,,,,Sporting Gijón,1041,00:01:35.501,Pass,
,,,,,,,,,,,,,,,0.841269,,,,,,,,,,,,,,,e945289e-b5ad-49da-8c2a-ab1b1a8b3c24,49,,"[50.1, 10.8]",3825762,1,,,,,-2.228685,,Right Foot,,,"[45.0, 4.2]",,Ground Pass,,8.340863,,,,Ismael López Blanco,24263.0,,,,,,,1,From Throw In,Sergio Álvarez Díaz,13107.0,Left Defensive Midfield,7,Sporting Gijón,1041,['46553de6-783d-4b0d-917d-87fd1567f978'],36,,,,,,,,,,,,,,,,,,,Sporting Gijón,1041,00:01:36.459,Pass,
,,,,,,,,,,,,,,,0.729992,,,,,,,,,,,,,,,98b49479-f1f8-435d-90dd-646e56e5830a,53,,"[45.2, 3.6]",3825762,1,,,,,1.5120405,,Left Foot,,,"[45.6, 10.4]",,Low Pass,,6.8117547,,,,Sergio Álvarez Díaz,13107.0,,,,,,,1,From Throw In,Ismael López Blanco,24263.0,Left Back,7,Sporting Gijón,1041,"['8536788c-93ad-48a3-ae4d-80a270b68a04', '9ef960df-17ac-4a47-b515-eccc033fb115']",37,,,,,,,,,,,,,,,,,,,Sporting Gijón,1041,00:01:37.781,Pass,True
,,,,,,,,,,,,,,,0.349943,,,,,,,,,,,,,,,b19ce872-ed15-4738-859c-f16ca888310d,56,,"[45.6, 10.4]",3825762,1,,,,,-0.38486364,,Left Foot,,,"[53.5, 7.2]",,High Pass,,8.523497,,Incomplete,,,,,,,,,,1,From Throw In,Sergio Álvarez Díaz,13107.0,Left Defensive Midfield,7,Sporting Gijón,1041,['bb22d141-8ce3-4bf2-8ed5-11230cd03fe4'],39,,,,,,,,,,,,,,,,,,,Sporting Gijón,1041,00:01:39.593,Pass,
,,,,,,,,,,,,,,,1.939485,,,,,,,,,,,,,,,ee47afb2-c180-42c3-bbc0-a7c57897af6f,58,,"[49.5, 0.1]",3825762,1,,True,,,0.30413124,,,,,"[63.2, 4.4]",,High Pass,,14.35897,,Incomplete,,,,,,,,,Throw-in,1,From Throw In,Ismael López Blanco,24263.0,Left Back,8,Sporting Gijón,1041,['2143fce1-2039-49f4-aaf1-e22d550a85ee'],51,,,,,,,,,,,,,,,,,,,Sporting Gijón,1041,00:01:51.017,Pass,
,,,,,,,,,,,,,,,1.014398,,,,,,,,,,,,,,,2143fce1-2039-49f4-aaf1-e22d550a85ee,59,,"[56.9, 75.7]",3825762,1,,,,,0.20668322,,Head,,,"[63.1, 77.0]",,High Pass,,6.3348246,,,,Fayçal Fajr,5724.0,,,,,,Recovery,1,From Throw In,Juan Francisco Moreno Fuertes,6738.0,Right Back,8,Sporting Gijón,1041,"['ee47afb2-c180-42c3-bbc0-a7c57897af6f', 'f562d172-2eb8-41ed-9a3f-17846b5365fb']",52,,,,,,,,,,,,,,,,,,,RC Deportivo La Coruña,219,00:01:52.957,Pass,
,,,,,,,,,,,,,,,3.330384,,,,,,,,,,,,,,,2eab1d25-a18a-4d1d-be3c-567af983af0a,62,,"[63.1, 77.0]",3825762,1,,,,,0.0,,Right Foot,,,"[95.7, 77.0]",,High Pass,,32.6,,Incomplete,,,,,,,,,,1,From Throw In,Fayçal Fajr,5724.0,Right Wing,8,Sporting Gijón,1041,['66364398-1fa9-4787-b2a3-5a8ff9b709bf'],54,,,,,,,,,,,,,,,,,,,RC Deportivo La Coruña,219,00:01:54.477,Pass,
,,,,,,,,,,,,,,,2.10668,,,,,,,,,,,,,,,66364398-1fa9-4787-b2a3-5a8ff9b709bf,63,,"[24.4, 3.1]",3825762,1,,,,,2.2308054,,Right Foot,,,"[8.8, 23.2]",,Ground Pass,,25.443466,,,,Iván Cuéllar Sacristán,6610.0,,,,,,Recovery,1,From Throw In,Ismael López Blanco,24263.0,Left Back,8,Sporting Gijón,1041,"['2eab1d25-a18a-4d1d-be3c-567af983af0a', 'e4c2144c-1692-4426-b665-d988a8202596']",57,,,,,,,,,,,,,,,,,,,Sporting Gijón,1041,00:01:57.808,Pass,
,,,,,,,,,,,,,,,1.540462,,,,,,,,,,,,,,,de9afb1a-5336-45aa-9b5a-63364b7e9eca,66,,"[8.8, 23.2]",3825762,1,,,,,-0.06389395,,Left Foot,,,"[51.0, 20.5]",,High Pass,,42.286285,,Incomplete,,,,,,,,,,1,From Throw In,Iván Cuéllar Sacristán,6610.0,Goalkeeper,8,Sporting Gijón,1041,['e4495589-8336-44b8-a94c-9708bdf1f7e5'],59,,,,,,,,,,,,,,,,,,,Sporting Gijón,1041,00:01:59.954,Pass,
,,,,,,,,,,,,,,,2.668562,,,,,,,,,,,,,,,e4495589-8336-44b8-a94c-9708bdf1f7e5,67,,"[69.1, 59.6]",3825762,2,,,,,-1.3342992,,Head,,,"[75.8, 31.8]",,High Pass,,28.59598,,,,Rubén Gracia Calmache,25921.0,,,,,,Recovery,1,Regular Play,Alejandro Bergantiños García,23806.0,Right Defensive Midfield,9,RC Deportivo La Coruña,219,"['05c3415b-89a7-43ac-b99b-93a3e208ad86', 'de9afb1a-5336-45aa-9b5a-63364b7e9eca']",1,,,,,,,,,,,,,,,,,,,RC Deportivo La Coruña,219,00:02:01.495,Pass,
,,,,,,,,,,,,,,,1.241374,,,,,,,,,,,,,,,a5c6078d-a4fb-400a-90ad-dc71ac89478b,70,,"[75.8, 31.4]",3825762,2,,,,,-2.4770973,,Right Foot,,,"[63.8, 22.0]",,Low Pass,,15.24336,,,,Fernando Navarro i Corbacho,6913.0,,,,,,,1,Regular Play,Rubén Gracia Calmache,25921.0,Left Wing,9,RC Deportivo La Coruña,219,['e3dc618d-61ca-4fdb-8d1f-dca1dcb23867'],4,,,,,,,,,,,,,,,,,,,RC Deportivo La Coruña,219,00:02:04.243,Pass,
,,,,,,,,,,,,,,,0.864295,,,,,,,,,,,,,,,14b914d9-2168-43d6-b9f4-95c8dde316aa,73,,"[67.4, 11.1]",3825762,2,,,,,0.17046072,,Left Foot,,,"[79.6, 13.2]",,Ground Pass,,12.379418,,,,Rubén Gracia Calmache,25921.0,,,,,,,1,Regular Play,Fernando Navarro i Corbacho,6913.0,Left Back,9,RC Deportivo La Coruña,219,['66bf664b-4e70-4c1a-aa55-77e9c45b0f23'],7,,,,,,,,,,,,,,,,,,,RC Deportivo La Coruña,219,00:02:07.613,Pass,
,,,,,,,,,,,,,,,1.033639,,,,,,,,,,,,,,,d2d280a8-33d8-4bd3-9301-29727a6f6ae2,76,,"[78.3, 11.9]",3825762,2,,,,,-1.0847644,,Right Foot,,,"[81.1, 6.6]",,Ground Pass,,5.994164,,,,Fernando Navarro i Corbacho,6913.0,,,,,,,1,Regular Play,Rubén Gracia Calmache,25921.0,Left Wing,9,RC Deportivo La Coruña,219,"['34b1d474-8272-431a-8e6c-5ce243bb7360', 'cd8b17c3-259d-48e3-a214-da4e3a6eb379']",8,,,,,,,,,,,,,,,,,,,RC Deportivo La Coruña,219,00:02:08.477,Pass,True
,,,,,,,,,,,,,,,2.546483,,,,,,,,,,,,,,,fe133548-527c-4099-884b-1352ff1b441e,84,,"[6.0, 44.0]",3825762,2,,,,,0.62290907,,Left Foot,,,"[55.7, 79.7]",,High Pass,,61.192974,,Out,,,,,,,,,Goal Kick,1,From Goal Kick,Iván Cuéllar Sacristán,6610.0,Goalkeeper,10,Sporting Gijón,1041,,38,,,,,,,,,,,,,,,,,,,Sporting Gijón,1041,00:02:38.527,Pass,
,,,,,,,,,,,,,,,1.455275,,,,,,,,,,,,,,,e723c378-540a-4611-9fec-1c9ec03394be,85,,"[64.4, 0.1]",3825762,2,,,,,0.4615512,,,,,"[83.5, 9.6]",,Low Pass,,21.332136,,,,Lucas Pérez Martínez,6732.0,,,,,,Throw-in,1,From Throw In,Fernando Navarro i Corbacho,6913.0,Left Back,11,RC Deportivo La Coruña,219,['bdae044d-fd57-4470-a4df-23c1a5120fe1'],59,,,,,,,,,,,,,,,,,,,RC Deportivo La Coruña,219,00:02:59.562,Pass,
,,,,,,,,,,,,,,,0.803333,,,,,,,,,,,,,,,4dca1e0c-3d44-4b72-822b-ef99bfe6c543,89,,"[83.9, 19.0]",3825762,3,,,,,1.7273982,,Left Foot,,,"[81.8, 32.3]",,Ground Pass,,13.464768,,,,Alejandro Bergantiños García,23806.0,,,,,,,1,From Throw In,Lucas Pérez Martínez,6732.0,Center Forward,11,RC Deportivo La Coruña,219,['ef1dc187-f749-45ad-a837-39dddae14d78'],3,,,,,,,,,,,,,,,,,,,RC Deportivo La Coruña,219,00:03:03.428,Pass,
,,,,,,,,,,,,,,,1.432068,,,,,,,,,,,,,,,e3316422-d409-4cb9-aad2-c9eff158c2e0,91,,"[81.8, 32.3]",3825762,3,,,,,-0.6421084,,Right Foot,,,"[93.3, 23.7]",,Ground Pass,,14.360014,,Incomplete,,,,,,,,,,1,From Throw In,Alejandro Bergantiños García,23806.0,Right Defensive Midfield,11,RC Deportivo La Coruña,219,['a799fdcc-be1a-447e-8079-d18daf189c1b'],4,,,,,,,,,,,,,,,,,,,RC Deportivo La Coruña,219,00:03:04.231,Pass,
,,,,,,,,,,,,,,,1.332468,,,,,,,,,,,,,,,525d402f-bb74-4ad5-a716-62703c5166c7,100,,"[29.2, 46.1]",3825762,3,,,,,0.71819186,,Right Foot,,,"[40.3, 55.8]",,Ground Pass,,14.741099,,,,Daniel Arnaud N''Di	,40822.0,,,,,,,1,Regular Play,Jorge Meré Pérez,8818.0,Left Center Back,12,Sporting Gijón,1041,['369fbdde-cd5c-44b4-8e88-a9d9b61deadd'],8,,,,,,,,,,,,,,,,,,,Sporting Gijón,1041,00:03:08.224,Pass,
,,,,,,,,,,,,,,,1.389545,,,,,,,,,,,,,,,d0fb0b91-2894-455e-8500-fb32c6b1f2ad,103,,"[40.3, 56.0]",3825762,3,,,,,1.3789012,,Left Foot,,,"[43.7, 73.5]",,Ground Pass,,17.827227,,,,Carlos Carmona Bonet,23848.0,,,,,,,1,Regular Play,Daniel Arnaud N''Di	,40822.0,Center Attacking Midfield,12,Sporting Gijón,1041,['2370e435-6e30-4b47-8032-e0ec1ecbe7f9'],9,,,,,,,,,,,,,,,,,,,Sporting Gijón,1041,00:03:09.906,Pass,
,,,,,,,,,,,,,,,1.36993,,,,,,,,,,,,,,,314e2c14-566c-4590-afcc-a04f5ee10b34,106,,"[43.7, 73.5]",3825762,3,,,,,-0.15101534,,Right Foot,,,"[62.1, 70.7]",,Ground Pass,,18.611824,,,,Arnaldo Antonio Sanabria Ayala,6880.0,,,,,,,1,Regular Play,Carlos Carmona Bonet,23848.0,Right Wing,12,Sporting Gijón,1041,['e775f400-dcd1-4bb4-8869-cc65ba014639'],11,,,,,,,,,,,,,,,,,,,Sporting Gijón,1041,00:03:11.376,Pass,
,,,,,,,,,,,,,,,1.616757,,,,,,,,,,,,,,,cb2d4ba0-8b42-43cf-b483-73a6b4361af6,112,,"[70.9, 80.0]",3825762,3,,True,,,-2.278338,,,,,"[64.4, 72.4]",,Low Pass,,10.0005,,,,Luis Hernández Rodríguez,6561.0,,,,,,Throw-in,1,From Throw In,Ognjen Vranješ,16332.0,Right Back,13,Sporting Gijón,1041,['f54c7da3-2c9e-46d9-ac2f-9b545b44b39f'],28,,,,,,,,,,,,,,,,,,,Sporting Gijón,1041,00:03:28.267,Pass,
