50_50,bad_behaviour_card,ball_receipt_outcome,ball_recovery_offensive,ball_recovery_recovery_failure,block_deflection,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_open_goal,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,,,2.008766,,,,,,,,,,,,,d93f83e5-dea0-45b8-ab25-6235c2779494,14,,"[20.4, 30.5]",3825751,0,,True,,,-0.43275237,,Left Foot,,,,"[57.2, 13.5]",,High Pass,,40.536896,,Incomplete,,Moisés Gómez Bordonado,11675.0,,,,,,1,From Kick Off,Juan Torres Ruiz,6861.0,Left Center Back,2,Getafe,216,"['2ec0eece-61fe-44da-b6d2-2bb866644773', 'e395aeac-7b39-46b8-9aec-9c6614992364']",6,,,,,,,,,,,,,,,,,,Getafe,216,00:00:06.946,Pass,
,,,,,,,,,,,,,,,,,,1.867081,,,,,,,,,,,,,6970991d-21d1-404f-90e3-313bf0c45718,19,,"[59.2, 66.6]",3825751,0,,,,,-1.8884317,,Right Foot,,,,"[47.2, 30.1]",,High Pass,,38.421997,,,,Xabier Etxeita Gorritxategi,6788.0,,,,,Free Kick,1,From Free Kick,Óscar de Marcos Arana,6649.0,Right Back,3,Athletic Club,215,['eb04147b-44b2-4c28-8b5e-1c904ae3a53a'],24,,,,,,,,,,,,,,,,,,Athletic Club,215,00:00:24.510,Pass,
,,,,,,,,,,,,,,,,,,2.18824,,,,,,,,,,,,,b0c8e5f3-b991-4242-8f59-54330b8b976e,23,,"[56.5, 21.1]",3825751,0,,,,,0.121352,,Left Foot,,,,"[93.4, 25.6]",,High Pass,,37.173378,,Unknown,,Aritz Aduriz Zubeldia,6394.0,,,,,,1,From Free Kick,Xabier Etxeita Gorritxategi,6788.0,Left Center Back,3,Athletic Club,215,"['cd65d61b-18a2-4d71-959e-bf9ef068078f', 'f39995cb-b589-402a-b414-565e861a21e4']",28,,,,,,,,,,,,,,,,,,Athletic Club,215,00:00:28.785,Pass,True
,,,,,,,,,,,,,,,,,,4.63165,,,,,,,,,,,,,25a4c9aa-ee29-44fc-8984-96a82281800a,27,,"[29.0, 55.9]",3825751,0,,,,,0.36378187,,Right Foot,,,,"[92.3, 80.0]",,High Pass,,67.73256,,Out,,Pedro León Sánchez Gil,6907.0,,,,,Free Kick,1,From Free Kick,Vicente Guaita Panadero,6625.0,Goalkeeper,4,Getafe,216,['845d4a44-4e3f-40f2-81ad-4fe960f12047'],44,,,,,,,,,,,,,,,,,,Getafe,216,00:00:44.788,Pass,
,,,,,,,,,,,,,,,,,,1.609702,,,,,,,,,,,,,464b7f96-a597-4fac-aa0e-5542f0406d55,29,,"[33.7, 0.1]",3825751,1,,,,,0.16093373,,,,,,"[49.1, 2.6]",,High Pass,,15.601603,,,,Sabin Merino Zuloaga,6666.0,,,,,Throw-in,1,From Throw In,Mikel Balenziaga Oruesagasti,6789.0,Left Back,5,Athletic Club,215,['8db64838-53b6-4268-9431-5879a31f9d45'],14,,,,,,,,,,,,,,,,,,Athletic Club,215,00:01:14.121,Pass,
,,,,,,,,,,,,,,,,,,0.191891,,,,,,,,,,,,,ec569d11-a18e-4ba3-8a8b-cfe642f2b8ac,37,,"[65.8, 77.1]",3825751,1,,,,,0.17670886,,Right Foot,,,,"[68.6, 77.6]",,Low Pass,,2.8442926,,Incomplete,,Pedro León Sánchez Gil,6907.0,,,,,Recovery,1,From Throw In,Damián Nicolás Suárez Suárez,6627.0,Right Back,5,Athletic Club,215,"['71591e51-7885-4c7f-8a9c-ea37c487021b', 'c6ff71ca-4fdf-4d72-a978-8e45e6165dd7', 'db3ac70f-2ec3-4204-a9d5-d893023b5725']",17,,,,,,,,,,,,,,,,,,Getafe,216,00:01:17.777,Pass,True
,,,,,,,,,,,,,,,,,,0.292063,,,,,,,,,,,,,b8cb40f0-1fce-483d-b648-3f30b721ae07,42,,"[50.9, 6.1]",3825751,1,,,,,-2.7744188,,Left Foot,,,,"[45.7, 4.1]",,Low Pass,,5.5713553,,Incomplete,,Mikel Balenziaga Oruesagasti,6789.0,,,,,Recovery,1,From Throw In,Aritz Aduriz Zubeldia,6394.0,Center Forward,5,Athletic Club,215,"['3873bb77-ee7b-4042-8271-7f40228d70c4', '4d025c56-d9e3-4884-991f-8768fcb5ea57', 'ab54c304-52e2-432a-bd52-5a6702749ea1']",19,,,,,,,,,,,,,,,,,,Athletic Club,215,00:01:19.652,Pass,True
,,,,,,,,,,,,,,,,,,1.762161,,,,,,,,,,,,,3fe303e2-4f64-4f9c-9074-af262280653e,49,,"[31.4, 7.1]",3825751,1,,,,,0.19307727,,Left Foot,,,,"[62.6, 13.2]",,High Pass,,31.790722,,Incomplete,,,,,,,,Recovery,1,From Throw In,Xabier Etxeita Gorritxategi,6788.0,Left Center Back,5,Athletic Club,215,['13d1a0a7-4109-4539-87ee-8ea0b3833267'],22,,,,,,,,,,,,,,,,,,Athletic Club,215,00:01:22.675,Pass,
,,,,,,,,,,,,,,,,,,2.164714,,,,,,,,,,,,,13d1a0a7-4109-4539-87ee-8ea0b3833267,50,,"[57.5, 66.9]",3825751,1,,,,,-0.9030343,,Head,,,,"[76.9, 42.3]",,High Pass,,31.32922,,Incomplete,,Víctor Rodríguez Romero,15893.0,,,,,Recovery,1,From Throw In,Emiliano Daniel Velázquez Maldonado,17054.0,Right Center Back,5,Athletic Club,215,"['3c6c36f0-989b-41bf-8e66-90c5803c866a', '3fe303e2-4f64-4f9c-9074-af262280653e', '4f542cb9-5fb0-4dd6-9cfb-9e81e8f3a63f']",24,,,,,,,,,,,,,,,,,,Getafe,216,00:01:24.437,Pass,
,,,,,,,,,,,,,,,,,,0.909029,,,,,,,,,,,,,3c6c36f0-989b-41bf-8e66-90c5803c866a,52,,"[43.2, 37.8]",3825751,1,,,,,-1.8669115,,Right Foot,,,,"[41.4, 31.9]",,Low Pass,,6.168468,,,,Mikel San José Domínguez,6389.0,,,,,Recovery,1,From Throw In,Iñaki Williams Arthuer,6393.0,Right Wing,5,Athletic Club,215,"['13d1a0a7-4109-4539-87ee-8ea0b3833267', 'e1170ba4-9402-4f06-9b49-fcee0aacb65a']",26,,,,,,,,,,,,,,,,,,Athletic Club,215,00:01:26.602,Pass,
,,,,,,,,,,,,,,,,,,2.181605,,,,,,,,,,,,,6398562d-b791-4cdd-8309-f9aec0259c82,55,,"[41.4, 35.3]",3825751,1,,,,,0.74020284,,Right Foot,,,,"[62.2, 54.3]",,Low Pass,,28.171618,,Incomplete,,Javier Eraso Goñi,6606.0,,,,,,1,From Throw In,Mikel San José Domínguez,6389.0,Right Defensive Midfield,5,Athletic Club,215,"['258b53ea-00d4-47ee-9b88-4ddcf6b5a5e1', '40d485a5-1f59-466d-91fa-d830eff086fc']",28,,,,,,,,,,,,,,,,,,Athletic Club,215,00:01:28.308,Pass,
,,,,,,,,,,,,,,,,,,1.131282,,,,,,,,,,,,,40d485a5-1f59-466d-91fa-d830eff086fc,58,,"[57.9, 25.8]",3825751,1,,,,,0.6154557,,Left Foot,,,,"[67.8, 32.8]",,Ground Pass,,12.124768,,,,Mehdi Lacen,6745.0,,,,,Recovery,1,Regular Play,Roberto Lago Soto,27054.0,Left Back,6,Getafe,216,"['6398562d-b791-4cdd-8309-f9aec0259c82', 'f4e07ea6-ee8e-49f8-89da-71d17242486b', 'fae8ccfe-3348-4779-9256-c390c455b190']",30,,,,,,,,,,,,,,,,,,Getafe,216,00:01:30.490,Pass,True
,,,,,,,,,,,,,,,,,,1.303008,,,,,,,,,,,,,11126dbd-c67c-4082-bd16-459de9c457f1,61,,"[67.9, 32.8]",3825751,1,,,,,-1.278623,,Left Foot,,,,"[75.6, 7.2]",,Ground Pass,,26.732939,,,,Moisés Gómez Bordonado,11675.0,,,,,,1,Regular Play,Mehdi Lacen,6745.0,Right Defensive Midfield,6,Getafe,216,['5c15ea0b-f769-476e-8992-967fca6085d9'],33,,,,,,,,,,,,,,,,,,Getafe,216,00:01:33.009,Pass,
,,,,,,,,,,,,,,,,,,2.234624,,,,,,,,,,,,,3832b152-29ef-48d7-9c23-5cce0d9c2105,67,,"[81.0, 9.9]",3825751,1,,,,,-0.16977827,,Right Foot,,,,"[95.0, 7.5]",,Ground Pass,,14.204225,,,,Roberto Lago Soto,27054.0,,,,,,1,Regular Play,Moisés Gómez Bordonado,11675.0,Left Wing,6,Getafe,216,['3a377727-3bb8-4390-b2ab-d99c185cd8aa'],36,,,,,,,,,,,,,,,,,,Getafe,216,00:01:36.288,Pass,
,,,,,,,,,,,,,,,,,,1.820199,,,,,,,,,,,,,e5bc43c7-559b-48cd-872f-ccfd781e697a,69,,"[103.1, 7.0]",3825751,1,,,,,1.6468687,,Left Foot,,,,"[100.6, 39.8]",,High Pass,,32.895138,,,,Víctor Rodríguez Romero,15893.0,,,,,,1,Regular Play,Roberto Lago Soto,27054.0,Left Back,6,Getafe,216,['d0f340d5-b0eb-4397-90a8-fce1a8e05cdd'],38,,,,,,,,,,,,,,,,,,Getafe,216,00:01:38.522,Pass,
,,,,,,,,,,,,,,,,,,2.405024,,,,,,,,,,,,,4024ff23-9aad-49bb-9647-cc5d15a7aefc,75,,"[91.4, 45.9]",3825751,1,,,,,1.3770548,,Head,,,,"[94.5, 61.7]",,High Pass,,16.101242,,,,Pedro León Sánchez Gil,6907.0,,,,,Recovery,1,Regular Play,Juan Antonio Rodríguez Villamuela,25881.0,Left Defensive Midfield,6,Getafe,216,['3f7ed4fa-95d5-4ab8-8b3f-f880bfe09fa1'],43,,,,,,,,,,,,,,,,,,Getafe,216,00:01:43.893,Pass,
,,,,,,,,,,,,,,,,,,1.231935,,,,,,,,,,,,,010d4b44-3ca9-4772-92b4-0678496e9020,78,,"[92.3, 62.2]",3825751,1,,,,,1.1853025,,Right Foot,,,,"[97.9, 76.0]",,Ground Pass,,14.892951,,,,Damián Nicolás Suárez Suárez,6627.0,,,,,,1,Regular Play,Pedro León Sánchez Gil,6907.0,Right Wing,6,Getafe,216,['53d5f846-3d2e-4d85-89ef-b76f3b3c4a17'],47,,,,,,,,,,,,,,,,,,Getafe,216,00:01:47.313,Pass,
,,,,,,,,,,,,,,,,,,1.75966,,,,,,,,,,,,,89345f13-ce66-4506-ae11-820bbfce210e,81,,"[98.8, 75.7]",3825751,1,,,,,-2.9464343,,Right Foot,,,,"[90.2, 74.0]",,Ground Pass,,8.766413,,,,Pedro León Sánchez Gil,6907.0,,,,,,1,Regular Play,Damián Nicolás Suárez Suárez,6627.0,Right Back,6,Getafe,216,['0e452ef1-21ba-4757-9123-a82de9341717'],48,,,,,,,,,,,,,,,,,,Getafe,216,00:01:48.703,Pass,
,,,,,,,,,,,,,,,,,,2.000202,,,,,,,,,,,,,0d865b59-9c8c-467f-a6d0-88f224fedd53,85,,"[85.3, 69.2]",3825751,1,,,,,-0.7942475,,Left Foot,True,,,"[107.7, 46.4]",,High Pass,,31.962479,,Incomplete,,Stefan Šćepović,23416.0,,,,,,1,Regular Play,Pedro León Sánchez Gil,6907.0,Right Wing,6,Getafe,216,"['418b3612-c814-4e80-a039-9398bdd1ddf0', '5d4610e2-41f3-457a-a137-33530900290f']",51,,,,,,,,,,,,,,,,,,Getafe,216,00:01:51.808,Pass,
,,,,,,,,,,,,,,,,,,2.954154,,,,,,,,,,,,,1dbe9197-ca07-4c49-9dd8-3bdc911d17af,89,,"[12.7, 34.7]",3825751,2,,,,,0.08659959,,Drop Kick,,,,"[74.9, 40.1]",,High Pass,,62.433964,,Incomplete,,Aritz Aduriz Zubeldia,6394.0,,,,,,1,Regular Play,Gorka Iraizoz Moreno,6576.0,Goalkeeper,6,Getafe,216,"['407f0630-7f5d-4295-a29d-4a0300b1cda0', 'a54193ac-6a98-4d61-8625-9f5fe15df472']",5,,,,,,,,,,,,,,,,,,Athletic Club,215,00:02:05.939,Pass,
,,,,,,,,,,,,,,,,,,0.956022,,,,,,,,,,,,,407f0630-7f5d-4295-a29d-4a0300b1cda0,91,,"[45.2, 40.0]",3825751,2,,,,,0.04062804,,Head,,,,"[57.5, 40.5]",,High Pass,,12.310159,,,,Stefan Šćepović,23416.0,,,,,Recovery,1,Regular Play,Juan Antonio Rodríguez Villamuela,25881.0,Left Defensive Midfield,6,Getafe,216,"['1dbe9197-ca07-4c49-9dd8-3bdc911d17af', '9a13bd6c-dbf7-4ddd-86b9-c40524f5c7a9']",8,,,,,,,,,,,,,,,,,,Getafe,216,00:02:08.893,Pass,
,,,,,,,,,,,,,,,,,,1.905295,,,,,,,,,,,,,0247be1b-a5f4-48ad-bfc2-a8e8803d3b5b,93,,"[56.8, 40.0]",3825751,2,,,,,-2.0217328,,Left Foot,,,,"[52.2, 30.5]",,High Pass,,10.555094,,,,Mehdi Lacen,6745.0,,,,,,1,Regular Play,Stefan Šćepović,23416.0,Center Forward,6,Getafe,216,['bf945ac1-3c9e-4fd3-ae70-aa93baafc402'],9,,,,,,,,,,,,,,,,,,Getafe,216,00:02:09.849,Pass,
,,,,,,,,,,,,,,,,,,1.534877,,,,,,,,,,,,,1f257471-6f03-404a-a47f-65c17d5196da,105,,"[67.6, 4.8]",3825751,2,,,,,3.066733,,Left Foot,,,,"[55.6, 5.7]",,Ground Pass,,12.033703,,,,Roberto Lago Soto,27054.0,,,,,,1,Regular Play,Moisés Gómez Bordonado,11675.0,Left Wing,6,Getafe,216,['d6f92a10-2344-46a8-b0e7-834ffea6ac02'],18,,,,,,,,,,,,,,,,,,Getafe,216,00:02:18.995,Pass,
,,,,,,,,,,,,,,,,,,1.580014,,,,,,,,,,,,,c7b47842-5be0-49c2-8ebb-aa6f015db530,109,,"[57.5, 19.7]",3825751,2,,,,,1.9398654,,Left Foot,,,,"[53.4, 30.3]",,Ground Pass,,11.365298,,Incomplete,,Juan Antonio Rodríguez Villamuela,25881.0,,,,,,1,Regular Play,Roberto Lago Soto,27054.0,Left Back,6,Getafe,216,"['104cd584-1bad-45be-b6a6-0f44ae7fabd1', '5e308336-3e6d-49eb-91cc-42d109c81ee6']",23,,,,,,,,,,,,,,,,,,Getafe,216,00:02:23.583,Pass,
,,,,,,,,,,,,True,,,,,,0.874011,,,,,,,,,,,,,5e308336-3e6d-49eb-91cc-42d109c81ee6,111,,"[66.7, 49.8]",3825751,2,,,,,3.0273383,,Left Foot,,,,"[60.6, 50.5]",,Ground Pass,,6.140033,,,,Mikel San José Domínguez,6389.0,,,,,Interception,1,Regular Play,Aritz Aduriz Zubeldia,6394.0,Center Forward,7,Athletic Club,215,"['7829caf3-cf67-4695-876d-05fb86d3bd05', 'c7b47842-5be0-49c2-8ebb-aa6f015db530']",25,,,,,,,,,,,,,,,,,,Athletic Club,215,00:02:25.163,Pass,
,,,,,,,,,,,,,,,,,,1.89848,,,,,,,,,,,,,5aed27c0-00b6-45bc-ba6e-aac7e12ee270,115,,"[76.9, 25.6]",3825751,2,,,,,-1.5707964,,Left Foot,,,,"[76.9, 9.6]",,Ground Pass,,16.0,,,,Mikel Balenziaga Oruesagasti,6789.0,,,,,,1,Regular Play,Mikel San José Domínguez,6389.0,Right Defensive Midfield,7,Athletic Club,215,['4faf32b0-82d5-4a85-b959-348eae1fbd01'],29,,,,,,,,,,,,,,,,,,Athletic Club,215,00:02:29.799,Pass,
,,,,,,,,,,,,,,,,,,1.945657,,,,,,,,,,,,,3df5f63c-c242-4d6f-b07d-0912e1094e06,118,,"[83.4, 3.5]",3825751,2,,,,,2.6280997,,Left Foot,,,,"[66.2, 13.2]",,Ground Pass,,19.746645,,,,Beñat Etxebarria Urkiaga,6396.0,,,,,,1,Regular Play,Mikel Balenziaga Oruesagasti,6789.0,Left Back,7,Athletic Club,215,['e867166d-57e8-4637-8802-63afa1517b15'],34,,,,,,,,,,,,,,,,,,Athletic Club,215,00:02:34.226,Pass,
,,,,,,,,,,,,,,,,,,1.782567,,,,,,,,,,,,,76244f4d-eb78-4ea3-8bce-b32c96236e71,122,,"[57.9, 19.1]",3825751,2,,,,,1.7994832,,Right Foot,,,,"[49.8, 53.9]",,Ground Pass,,35.73024,,,,Carlos Gurpegi Nausia,26087.0,,,,,,1,Regular Play,Beñat Etxebarria Urkiaga,6396.0,Left Defensive Midfield,7,Athletic Club,215,"['195011da-781a-4e0c-89d7-1220cc181839', '8e182d87-4e25-4450-83d6-c0c7d05c07a0']",37,,,,,,,,,,,,,,,,,,Athletic Club,215,00:02:37.193,Pass,True
,,,,,,,,,,,,,,,,,,1.154508,,,,,,,,,,,,,8d5ee046-7970-4c09-97f0-7a883dd64476,125,,"[46.1, 53.7]",3825751,2,,,,,0.19132452,,Right Foot,,,,"[68.3, 58.0]",,Ground Pass,,22.612608,,,,Iñaki Williams Arthuer,6393.0,,,,,,1,Regular Play,Carlos Gurpegi Nausia,26087.0,Right Center Back,7,Athletic Club,215,['97bf35af-30ce-4a32-8ac7-cf7de8b94582'],43,,,,,,,,,,,,,,,,,,Athletic Club,215,00:02:43.135,Pass,
,,,,,,,,,,,,,,,,,,5.259315,,,,,,,,,,,,,8fe72946-f974-4cbd-b01a-67ea21cc4b72,135,,"[59.9, 19.7]",3825751,3,,,,,0.16104794,,Left Foot,,,,"[115.3, 28.7]",,High Pass,,56.126286,,Incomplete,,,,,,,,Free Kick,1,From Free Kick,Roberto Lago Soto,27054.0,Left Back,8,Getafe,216,['da7aa21b-f8e3-4341-abd6-92526b73771c'],4,,,,,,,,,,,,,,,,,,Getafe,216,00:03:04.361,Pass,
