50_50,ball_receipt_outcome,ball_recovery_recovery_failure,block_offensive,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_shot_saved_off_target,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_miscommunication,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_straight,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_saved_off_target,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,1.39745,,,,,,,,,,,,ba1300e6-e98f-4421-bd81-7955cbe1e329,15,,"[85.1, 54.4]",3825837,0,,,,,1.6275535,,Right Foot,,,"[84.6, 63.2]",,Low Pass,,8.814193,,,,,Foued Kadir,186264.0,,,,,,,1,From Kick Off,Joaquín Sánchez Rodríguez,6651.0,Center Attacking Midfield,2,Real Betis,218,"['2cf84065-4c75-4b1e-a75b-b8acaa154b7c', 'c51b8c3f-f5eb-4210-8c5e-a1549eb6cf84']",10,,,,,,,,,,,,,,,,,,Real Betis,218,00:00:10.746,Pass,True
,,,,,,,,,,,,,,,,0.73443,,,,,,,,,,,,be17c111-ddc4-4ca3-9923-d0b9392abff1,18,,"[85.6, 62.7]",3825837,0,,,,,-2.878598,,Left Foot,,,"[77.8, 60.6]",,Ground Pass,,8.077747,,,,,Petros Matheus dos Santos Araújo,27346.0,,,,,,,1,From Kick Off,Foued Kadir,186264.0,Right Wing,2,Real Betis,218,"['3c6c63b5-2004-44c2-8d4e-dc14ae13c49d', 'cfddab5e-d544-4709-8c8c-ed2e88d8d9bc']",12,,,,,,,,,,,,,,,,,,Real Betis,218,00:00:12.143,Pass,True
,,,,,,,,,,,,,,,,1.053557,,,,,,,,,,,,e56a82f3-a349-496b-a66d-3651061ebf63,21,,"[77.3, 59.3]",3825837,0,,,,,0.12359047,,Right Foot,,,"[93.4, 61.3]",,Ground Pass,,16.223747,,,,,Joaquín Sánchez Rodríguez,6651.0,,,,,,,1,From Kick Off,Petros Matheus dos Santos Araújo,27346.0,Right Defensive Midfield,2,Real Betis,218,"['5553aecd-02f8-4b34-846a-ec06f4ab7c88', '769e78ae-6a39-4bf3-b9cf-eb44ec871bc2']",12,,,,,,,,,,,,,,,,,,Real Betis,218,00:00:12.878,Pass,True
,,,,,,,,,,,,,,,,0.167017,,,,,,,,,,,,c46f8926-fc2d-4425-b16c-b7b250d816ed,25,,"[115.4, 67.1]",3825837,0,,,,,-1.677532,,Right Foot,,,"[115.1, 64.3]",,Low Pass,,2.8160255,,,Incomplete,,,,,,,,,,1,From Kick Off,Joaquín Sánchez Rodríguez,6651.0,Center Attacking Midfield,2,Real Betis,218,"['0e5010bf-33c4-4bc7-ad4f-85b7d852b1bd', '5f54fb4c-a162-4072-a540-d353223515b9']",19,,,,,,,,,,,,,,,,,,Real Betis,218,00:00:19.122,Pass,True
,,,,,,,,,,,,,,,,3.391386,,,,,,,,,,,,3d5f1676-d3a5-4801-b3a7-b0763d7f6353,28,,"[7.0, 36.1]",3825837,0,,,,,-0.2850166,,Left Foot,,,"[69.8, 17.7]",,High Pass,,65.44005,,,Incomplete,,Willian José da Silva,6721.0,,,,,,Goal Kick,1,From Goal Kick,Raúl Lizoáin Cruz,7905.0,Goalkeeper,3,Las Palmas,208,"['1b803fb7-4451-4984-8c0e-05e4debc94ab', 'f78a3b00-2c35-4d4b-8cb1-5446f138fa78']",44,,,,,,,,,,,,,,,,,,Las Palmas,208,00:00:44.648,Pass,
,,,,,,,,,,,,,,,,1.901071,,,,,,,,,,,,1b803fb7-4451-4984-8c0e-05e4debc94ab,30,,"[50.3, 62.4]",3825837,0,,,,True,-0.7347503,,,,,"[73.1, 41.8]",,High Pass,,30.727837,,,Incomplete,,,,,,,,,Recovery,1,From Goal Kick,Germán Alejandro Pezzella,7161.0,Right Center Back,3,Las Palmas,208,"['2f58ab83-7cc8-4991-bf2e-e33674d47d0b', '3d5f1676-d3a5-4801-b3a7-b0763d7f6353', 'aec378c0-4263-48d4-80c1-233b1131c4f1']",48,,,,,,,,,,,,,,,,,,Real Betis,218,00:00:48.039,Pass,True
,,,,,,,,,,,,,,,,0.631178,,,,,,,,,,,,aec378c0-4263-48d4-80c1-233b1131c4f1,32,,"[47.0, 38.3]",3825837,0,,,,,-0.3784274,,Other,,,"[55.3, 35.0]",,Low Pass,,8.931965,,,,,Ángel Montoro Sánchez,24144.0,,,,,,Recovery,1,From Goal Kick,Aythami Artiles Oliva,8440.0,Right Center Back,3,Las Palmas,208,"['1b803fb7-4451-4984-8c0e-05e4debc94ab', '55c5f774-1b19-4f2c-9b0a-61376bf77c9c']",49,,,,,,,,,,,,,,,,,,Las Palmas,208,00:00:49.940,Pass,
,,,,,,,,,,,,,,,,1.401306,,,,,,,,,,,,85837d55-ee1e-4f7a-bffd-c2ead521b51c,35,,"[51.8, 42.7]",3825837,0,,,,,1.8034533,,Right Foot,,,"[45.9, 67.6]",,High Pass,,25.58945,,,,,David García Santana,6927.0,,,,,,,1,From Goal Kick,Ángel Montoro Sánchez,24144.0,Left Center Midfield,3,Las Palmas,208,['5ae14ab2-c30c-468a-a9bc-f10c004a715c'],52,,,,,,,,,,,,,,,,,,Las Palmas,208,00:00:52.467,Pass,
,,,,,,,,,,,,,,,,0.02833,,,,,,,,,,,,d1814300-ea41-49f0-a289-a46565b11579,39,,"[50.8, 71.4]",3825837,0,,,,,0.19739556,,Right Foot,,,"[51.8, 71.6]",,Low Pass,,1.0198039,,,Incomplete,,Francisco José Perdomo Borges,27251.0,,,,,,,1,From Goal Kick,David García Santana,6927.0,Right Back,3,Las Palmas,208,"['72c49615-e30f-4602-aa96-92e58abecbca', 'f5c6636a-984b-43bd-83ca-898d6e9ceb25', 'fed0a5e6-4870-4ab4-b675-27e898b2c741']",55,,,,,,,,,,,,,,,,,,Las Palmas,208,00:00:55.235,Pass,True
,,,,,,,,,,,,,,,,1.714222,,,,,,,,,,,,61935533-d92c-4eea-9a0f-00756afe6512,42,,"[49.7, 80.0]",3825837,1,,,,,-3.0114598,,,,,"[19.9, 76.1]",,Low Pass,,30.054117,,,,,Aythami Artiles Oliva,8440.0,,,,,,Throw-in,1,From Throw In,David García Santana,6927.0,Right Back,4,Las Palmas,208,['e0568dae-2cdd-4e0f-bd6b-e4d679c65f27'],9,,,,,,,,,,,,,,,,,,Las Palmas,208,00:01:09.927,Pass,
,,,,,,,,,,,,,,,,1.813981,,,,,,,,,,,,a8954cd9-e993-40f7-8716-1ce17107e39d,45,,"[17.5, 69.9]",3825837,1,,,,,-1.478467,,Right Foot,,,"[21.0, 32.1]",,Ground Pass,,37.961693,,,,,Pedro Bigas Rigo,7907.0,,,,,,,1,From Throw In,Aythami Artiles Oliva,8440.0,Right Center Back,4,Las Palmas,208,['5cbac10c-cd55-44ed-8d7d-020c105c830f'],13,,,,,,,,,,,,,,,,,,Las Palmas,208,00:01:13.832,Pass,
,,,,,,,,,,,,,,,,1.472744,,,,,,,,,,,,45339133-cf9d-4beb-bfa8-3c69f20d1104,48,,"[26.2, 27.1]",3825837,1,,,,,-0.9233072,,Right Foot,,,"[38.3, 11.1]",,Ground Pass,,20.06016,,,,,Javier Garrido Behovide,26448.0,,,,,,,1,From Throw In,Pedro Bigas Rigo,7907.0,Left Center Back,4,Las Palmas,208,['79ae4294-32d3-4589-baf8-bc0d4ce3f7e7'],17,,,,,,,,,,,,,,,,,,Las Palmas,208,00:01:17.349,Pass,
,,,,,,,,,,,,,,,,1.30212,,,,,,,,,,,,813fc40f-a8a9-4286-95ef-9d503cbd49f0,51,,"[38.3, 11.1]",3825837,1,,,,,2.1965477,,Left Foot,,,"[28.4, 24.8]",,Ground Pass,,16.902662,,,,,Pedro Bigas Rigo,7907.0,,,,,,,1,From Throw In,Javier Garrido Behovide,26448.0,Left Back,4,Las Palmas,208,['2b8d4cb8-bb56-4973-b151-e98041d524e3'],18,,,,,,,,,,,,,,,,,,Las Palmas,208,00:01:18.932,Pass,
,,,,,,,,,,,,,,,,2.437584,,,,,,,,,,,,048533d3-88fa-4ca2-909d-c5a481a42cb4,54,,"[35.7, 38.5]",3825837,1,,,,,1.5303771,,Right Foot,,,"[36.8, 65.7]",,Ground Pass,,27.222233,,,,,Aythami Artiles Oliva,8440.0,,,,,,,1,From Throw In,Pedro Bigas Rigo,7907.0,Left Center Back,4,Las Palmas,208,['5bec9b89-cafe-43c4-b969-bc1bc54967ea'],23,,,,,,,,,,,,,,,,,,Las Palmas,208,00:01:23.994,Pass,
,,,,,,,,,,,,,,,,1.504082,,,,,,,,,,,,96e5009f-294e-4f4e-95a6-4ab890f6a4f4,57,,"[36.8, 65.7]",3825837,1,,,,,-1.763126,,Right Foot,,,"[33.1, 46.7]",,Ground Pass,,19.35691,,,,,Pedro Bigas Rigo,7907.0,,,,,,,1,From Throw In,Aythami Artiles Oliva,8440.0,Right Center Back,4,Las Palmas,208,['2a0ceacb-eabc-4d58-9551-621687f07841'],27,,,,,,,,,,,,,,,,,,Las Palmas,208,00:01:27.252,Pass,
,,,,,,,,,,,,,,,,1.199893,,,,,,,,,,,,add5f975-e984-4da7-a8c8-83be152212c5,60,,"[32.8, 42.7]",3825837,1,,,,,-1.3280598,,Right Foot,,,"[38.0, 21.7]",,Ground Pass,,21.634232,,,,,José Vicente Gómez Umpiérrez,6929.0,,,,,,,1,From Throw In,Pedro Bigas Rigo,7907.0,Left Center Back,4,Las Palmas,208,['b62b4c91-f534-405a-9eb1-c067cfa9f615'],30,,,,,,,,,,,,,,,,,,Las Palmas,208,00:01:30.079,Pass,
,,,,,,,,,,,,,,,,0.566609,,,,,,,,,,,,cff55deb-f65c-4969-b3ab-8d2318e17dcd,63,,"[46.5, 24.8]",3825837,1,,,,,0.06720632,,Left Foot,,,"[56.9, 25.5]",,Ground Pass,,10.423532,,,,,Ángel Montoro Sánchez,24144.0,,,,,,,1,From Throw In,José Vicente Gómez Umpiérrez,6929.0,Center Defensive Midfield,4,Las Palmas,208,['92f28d0b-7c8f-47f0-b017-d32b6d56f10f'],35,,,,,,,,,,,,,,,,,,Las Palmas,208,00:01:35.114,Pass,
,,,,,,,,,,,,,,,,1.082869,,,,,,,,,,,,e834142a-2aaf-4965-912e-acf5e0677fb0,66,,"[56.9, 25.5]",3825837,1,,,,,2.642246,,Left Foot,,,"[49.2, 29.7]",,Ground Pass,,8.770975,,,,,José Vicente Gómez Umpiérrez,6929.0,,,,,,,1,From Throw In,Ángel Montoro Sánchez,24144.0,Left Center Midfield,4,Las Palmas,208,['64600f76-5871-4694-b38d-3f4c93619f65'],35,,,,,,,,,,,,,,,,,,Las Palmas,208,00:01:35.761,Pass,
,,,,,,,,,,,,,,,,1.569436,,,,,,,,,,,,a7c5ac0a-328e-434b-a3e8-481396db9267,70,,"[50.3, 29.3]",3825837,1,,,,,-2.898332,,Left Foot,,,"[36.6, 25.9]",,Ground Pass,,14.115594,,,,,Pedro Bigas Rigo,7907.0,,,,,,,1,From Throw In,José Vicente Gómez Umpiérrez,6929.0,Center Defensive Midfield,4,Las Palmas,208,['d5a46d59-f5a0-487c-ba19-60b5c846ac15'],37,,,,,,,,,,,,,,,,,,Las Palmas,208,00:01:37.261,Pass,
,,,,,,,,,,,,,,,,2.130971,,,,,,,,,,,,3cc3cd42-3695-4d03-8b7b-592724940d6c,73,,"[35.7, 25.9]",3825837,1,,,,,2.4897904,,Right Foot,,,"[10.8, 44.9]",,Ground Pass,,31.32108,,,,,Raúl Lizoáin Cruz,7905.0,,,,,,,1,From Throw In,Pedro Bigas Rigo,7907.0,Left Center Back,4,Las Palmas,208,['e6355aba-b852-4858-8063-66a2f40f8309'],39,,,,,,,,,,,,,,,,,,Las Palmas,208,00:01:39.357,Pass,
,,,,,,,,,,,,,,,,0.956685,,,,,,,,,,,,020e6336-75a6-4c24-88ce-a261a061b97e,77,,"[12.2, 44.6]",3825837,1,,,,,-0.21293835,,Left Foot,,,"[30.7, 40.6]",,Ground Pass,,18.927494,,,,,José Vicente Gómez Umpiérrez,6929.0,,,,,,,1,From Throw In,Raúl Lizoáin Cruz,7905.0,Goalkeeper,4,Las Palmas,208,"['0ac0260a-6b76-48ae-a38f-6fed7d059e7a', 'c89355b7-4db6-475b-b59e-f157ac1b6daa']",42,,,,,,,,,,,,,,,,,,Las Palmas,208,00:01:42.897,Pass,True
,,,,,,,,,,,,,,,,1.88247,,,,,,,,,,,,a623e48e-131e-485a-ae71-0c771c6922ad,80,,"[52.9, 48.7]",3825837,1,,,,,1.2163225,,Left Foot,,,"[63.3, 76.8]",,Ground Pass,,29.96281,,,,,David García Santana,6927.0,,,,,,,1,From Throw In,José Vicente Gómez Umpiérrez,6929.0,Center Defensive Midfield,4,Las Palmas,208,['051f6e8d-bcfd-4031-b857-60f05f45aad1'],48,,,,,,,,,,,,,,,,,,Las Palmas,208,00:01:48.073,Pass,
,,,,,,,,,,,,,,,,2.127657,,,,,,,,,,,,013a3ffd-1cff-4c05-96dd-2dcb0305758f,83,,"[63.3, 76.8]",3825837,1,,,,,-1.0168438,,Right Foot,,,"[81.3, 47.7]",,Ground Pass,,34.217102,,,Incomplete,,Willian José da Silva,6721.0,,,,,,,1,From Throw In,David García Santana,6927.0,Right Back,4,Las Palmas,208,"['0e0735ba-9aa1-46d7-a2a4-7a37167a1bfc', '3adf186e-5e06-425e-86e9-2306c836bfd0']",51,,,,,,,,,,,,,,,,,,Las Palmas,208,00:01:51.298,Pass,
,,,,,,,,,,,,,,,,1.616901,,,,,,,,,,,,0e0735ba-9aa1-46d7-a2a4-7a37167a1bfc,85,,"[38.8, 32.4]",3825837,1,,,,,-2.4375596,,Right Foot,,,"[26.2, 21.7]",,Ground Pass,,16.530275,,,,,Bruno González Cabrera,6872.0,,,,,,Recovery,1,Regular Play,Foued Kadir,186264.0,Right Wing,5,Real Betis,218,"['013a3ffd-1cff-4c05-96dd-2dcb0305758f', '3d31f2f7-86b2-4750-b9f0-a19e7c5a4630']",53,,,,,,,,,,,,,,,,,,Real Betis,218,00:01:53.426,Pass,
,,,,,,,,,,,,,,,,3.210158,,,,,,,,,,,,08a8d9bb-867e-42a3-9227-04c510886778,88,,"[26.0, 20.8]",3825837,1,,,,,1.6973884,,Right Foot,,,"[21.1, 59.3]",,Ground Pass,,38.810566,,,,,Germán Alejandro Pezzella,7161.0,,,,,,,1,Regular Play,Bruno González Cabrera,6872.0,Left Center Back,5,Real Betis,218,"['84fe2b2e-cafe-4835-b33a-f3f4a3175888', 'cc4d7a6c-74dd-414c-975d-a1366e8d712b']",55,,,,,,,,,,,,,,,,,,Real Betis,218,00:01:55.042,Pass,True
,,,,,,,,,,,,,,,,0.855464,,,,,,,,,,,,aab03d33-a941-4960-bcf8-13ace1d477ff,90,,"[21.1, 59.3]",3825837,1,,,,,-0.32426944,,Right Foot,,,"[44.9, 51.3]",,Low Pass,,25.108564,,,Unknown,,,,,,,,,,1,Regular Play,Germán Alejandro Pezzella,7161.0,Right Center Back,5,Real Betis,218,,58,,,,,,,,,,,,,,,,,,Real Betis,218,00:01:58.253,Pass,
,,,,,,,,,,,,,,,,3.269778,,,,,,,,,,,,19981136-ff39-43d6-ad62-da33ff1396b7,93,,"[22.5, 59.3]",3825837,2,,,,,0.19673462,,Left Foot,,,"[80.7, 70.9]",,High Pass,,59.344757,,,Incomplete,,,,,,,,,Free Kick,1,From Free Kick,Antonio Adán Garrido,6654.0,Goalkeeper,6,Real Betis,218,['41f8b4f1-08d5-4fad-b553-d93992e35da7'],28,,,,,,,,,,,,,,,,,,Real Betis,218,00:02:28.934,Pass,
,,,,,,,,,,,,,,,,1.868888,,,,,,,,,,,,bd758215-ed4b-43a5-a813-42d4660f1c4e,96,,"[80.7, 74.2]",3825837,2,,,,,-2.2648163,,Right Foot,,,"[69.3, 60.5]",,Ground Pass,,17.822739,,,,,Alfred John Momar N''Diaye,5671.0,,,,,,Recovery,1,From Free Kick,Foued Kadir,186264.0,Right Wing,6,Real Betis,218,['d575de62-9b8e-4065-b96b-6fd386b42745'],34,,,,,,,,,,,,,,,,,,Real Betis,218,00:02:34.201,Pass,
,,,,,,,,,,,,,,,,1.217517,,,,,,,,,,,,e62b95b1-c552-4783-8a6c-4765cfc95945,99,,"[69.7, 60.5]",3825837,2,,,,,2.0255156,,Right Foot,,,"[63.1, 74.0]",,Ground Pass,,15.026976,,,,,Francisco José Molinero Calderón,6865.0,,,,,,,1,From Free Kick,Alfred John Momar N''Diaye,5671.0,Left Defensive Midfield,6,Real Betis,218,"['1690cb79-e0ca-4d3e-ac4d-736d6616597d', 'd765e85c-5827-4647-a164-939eade60b8a']",36,,,,,,,,,,,,,,,,,,Real Betis,218,00:02:36.069,Pass,True
,,,,,,,,,,,,,,,,1.466501,,,,,,,,,,,,9d91c962-c408-4463-9aab-a58222b03986,102,,"[63.1, 74.0]",3825837,2,,,,,-2.7061372,,Right Foot,,,"[44.4, 65.3]",,Ground Pass,,20.624743,,,,,Germán Alejandro Pezzella,7161.0,,,,,,,1,From Free Kick,Francisco José Molinero Calderón,6865.0,Right Back,6,Real Betis,218,['eafebea3-a943-40eb-afe1-3afa5ef1588a'],37,,,,,,,,,,,,,,,,,,Real Betis,218,00:02:37.373,Pass,
,,,,,,,,,,,,,,,,3.123147,,,,,,,,,,,,5a12cbd2-7fba-4aa2-ad4e-cbb358169e6b,105,,"[41.9, 63.8]",3825837,2,,,,,-2.6074443,,Left Foot,,,"[11.3, 45.7]",,Ground Pass,,35.552357,,,,,Antonio Adán Garrido,6654.0,,,,,,,1,From Free Kick,Germán Alejandro Pezzella,7161.0,Right Center Back,6,Real Betis,218,['4b086cba-e6d2-43d6-8c5c-9250695cc209'],39,,,,,,,,,,,,,,,,,,Real Betis,218,00:02:39.358,Pass,
