bad_behaviour_card,ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,block_offensive,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_straight,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,,2.197407,,,,,,,,,,,,,9cccb4d0-fd12-4dc1-a0bb-4a0ef5159de9,16,,"[22.0, 20.1]",3825790,0,,,,,1.602134,,Left Foot,,,,"[21.0, 52.0]",,Ground Pass,,31.91567,,,,Luis Hernández Rodríguez,6561.0,,,,,,,1,Regular Play,Jorge Meré Pérez,8818.0,Left Center Back,3,Sporting Gijón,1041,['9d6f4c84-c92e-4d7b-9484-62b844165ccb'],15,,,,,,,,,,,,,,,,,Sporting Gijón,1041,00:00:15.017,Pass,
,,,,,,,,,,,,,,,,,3.593941,,,,,,,,,,,,,832de2e3-9335-4738-a0cf-bcce79412b84,19,,"[34.7, 53.9]",3825790,0,,,,,-1.3429868,,Right Foot,,,,"[41.4, 25.0]",,Ground Pass,,29.66648,,,,Rachid Aït-Atmane,27526.0,,,,,,,1,Regular Play,Luis Hernández Rodríguez,6561.0,Right Center Back,3,Sporting Gijón,1041,['73ccc807-5221-4358-9128-8390c91bfd05'],21,,,,,,,,,,,,,,,,,Sporting Gijón,1041,00:00:21.556,Pass,
,,,,,,,,,,,,,,,,,0.896268,,,,,,,,,,,,,310d1273-4e2a-490b-b216-fde3a8e57c98,25,,"[63.4, 0.1]",3825790,0,,,,,0.8449304,,,,,,"[70.5, 8.1]",,High Pass,,10.696261,,,,Arnaldo Antonio Sanabria Ayala,6880.0,,,,,,Throw-in,1,From Throw In,Ismael López Blanco,24263.0,Left Back,4,Sporting Gijón,1041,['9f72498b-ed70-4b8c-8219-caecfc4e9a36'],36,,,,,,,,,,,,,,,,,Sporting Gijón,1041,00:00:36.813,Pass,
,,,,,,,,,,,,,,,,,1.536125,,,,,,,,,,,,,e70fc213-7296-444e-8140-5b5ca68218ce,32,,"[51.3, 68.3]",3825790,0,,,,,-2.2029343,,Right Foot,,,,"[46.1, 61.2]",,Ground Pass,,8.800569,,Incomplete,,,,,,,,,Recovery,1,From Throw In,Abraham González Casanova,27148.0,Left Center Midfield,4,Sporting Gijón,1041,"['13fef491-1956-4b94-a6f3-842ba343902d', '9262b4f1-44bd-43e5-94ed-0b49c5004bbb']",39,,,,,,,,,,,,,,,,,Espanyol,214,00:00:39.697,Pass,True
,,,,,,,,,,,,,,,,,1.210597,,,,,,,,,,,,,6000c06a-e8fe-4fa5-b92f-acb44ab57b24,38,,"[68.8, 51.3]",3825790,0,,,,,0.63274884,,Right Foot,,,,"[82.3, 61.2]",,Ground Pass,,16.740967,,,,Carlos Carmona Bonet,23848.0,,,,,,Recovery,1,From Throw In,Ognjen Vranješ,16332.0,Right Back,4,Sporting Gijón,1041,['f045c5cb-7d35-4322-8ffe-a48e133889b5'],44,,,,,,,,,,,,,,,,,Sporting Gijón,1041,00:00:44.353,Pass,
,,,,,,,,,,,,,,,,,1.315829,,,,,,,,,,,,,d1c9c685-dd41-4317-9077-362d2b783353,41,,"[82.3, 61.2]",3825790,0,,,,,2.830046,,Right Foot,,,,"[70.5, 65.0]",,Ground Pass,,12.396773,,,,Ognjen Vranješ,16332.0,,,,,,,1,From Throw In,Carlos Carmona Bonet,23848.0,Right Midfield,4,Sporting Gijón,1041,['c77a41cd-82a1-4abd-b600-382fb6a08b23'],46,,,,,,,,,,,,,,,,,Sporting Gijón,1041,00:00:46.969,Pass,
,,,,,,,,,,,,,,,,,2.023625,,,,,,,,,,,,,753d101d-ee6b-4097-91c1-27be2e9e7b07,44,,"[70.7, 64.8]",3825790,0,,,,,-2.7015164,,Right Foot,,,,"[50.1, 55.1]",,Ground Pass,,22.769497,,,,Luis Hernández Rodríguez,6561.0,,,,,,,1,From Throw In,Ognjen Vranješ,16332.0,Right Back,4,Sporting Gijón,1041,['2bad3f9c-6ae3-4f16-ad02-347bec803929'],48,,,,,,,,,,,,,,,,,Sporting Gijón,1041,00:00:48.648,Pass,
,,,,,,,,,,,,,,,,,1.806,,,,,,,,,,,,,de746e59-2951-42f2-a39b-e4e8e1efc19f,47,,"[50.1, 55.1]",3825790,0,,,,,-1.5651307,,Right Foot,,,,"[50.3, 19.8]",,Ground Pass,,35.300568,,,,Jorge Meré Pérez,8818.0,,,,,,,1,From Throw In,Luis Hernández Rodríguez,6561.0,Right Center Back,4,Sporting Gijón,1041,['846baa5a-15b9-4ff8-8d41-94af1d170096'],51,,,,,,,,,,,,,,,,,Sporting Gijón,1041,00:00:51.946,Pass,
,,,,,,,,,,,,,,,,,1.137988,,,,,,,,,,,,,2e63579b-0029-4390-9cca-4d9ef210201e,50,,"[54.8, 16.1]",3825790,0,,,,,0.19204801,,Right Foot,,,,"[72.8, 19.6]",,Ground Pass,,18.33712,,,,Rachid Aït-Atmane,27526.0,,,,,,,1,From Throw In,Jorge Meré Pérez,8818.0,Left Center Back,4,Sporting Gijón,1041,['ec4fbbd7-d410-4d42-bdb9-b84d19c3cc4e'],56,,,,,,,,,,,,,,,,,Sporting Gijón,1041,00:00:56.485,Pass,
,,,,,,,,,,,,,,,,,1.196097,,,,,,,,,,,,,b4197eaa-bf5e-42b2-a08a-8bf9c242a465,59,,"[55.5, 47.3]",3825790,1,,,,,-1.9942358,,Left Foot,,,,"[52.3, 40.2]",,Ground Pass,,7.787811,,,,Abraham González Casanova,27148.0,,,,,,,1,Regular Play,Gerard Moreno Balaguero,6766.0,Center Forward,5,Espanyol,214,"['535bd276-1c04-436f-aa6b-30d38d0550d9', '78b9b299-0871-4a8c-8483-ed77275a607f']",1,,,,,,,,,,,,,,,,,Espanyol,214,00:01:01.335,Pass,True
,,,,,,,,,,,,,,,,,0.980986,,,,,,,,,,,,,be39a7da-45f9-4ea7-b21b-6d1eb149983c,61,,"[52.3, 40.2]",3825790,1,,,,,-1.387174,,Right Foot,,,,"[54.9, 26.2]",,Ground Pass,,14.239382,,,,Jorge Franco Alviz,6624.0,,,,,,,1,Regular Play,Abraham González Casanova,27148.0,Left Center Midfield,5,Espanyol,214,['55ed2eb5-7f5f-4642-b221-d1e0ed042abc'],2,,,,,,,,,,,,,,,,,Espanyol,214,00:01:02.531,Pass,
,,,,,,,,,,,,,,,,,1.191716,,,,,,,,,,,,,2d0f4155-6c76-4512-84cb-504edb86b2cb,65,,"[54.9, 26.2]",3825790,1,,,,,0.23883119,,Right Foot,,,,"[66.4, 29.0]",,Low Pass,,11.835962,,Incomplete,,Gerard Moreno Balaguero,6766.0,,,,,,,1,Regular Play,Jorge Franco Alviz,6624.0,Left Wing,5,Espanyol,214,"['30740789-1ee3-4ade-8d42-5d245f9cc6ad', '49800125-3de9-4a73-b5fa-4be41745479c']",3,,,,,,,,,,,,,,,,,Espanyol,214,00:01:03.669,Pass,
,,,,,,,,,,,,,,,,,2.785285,,,,,,,,,,,,,49800125-3de9-4a73-b5fa-4be41745479c,67,,"[53.7, 51.1]",3825790,1,,,,,-0.33681533,,Left Foot,,,,"[85.4, 40.0]",,High Pass,,33.5872,,Incomplete,,Carlos Castro García,24173.0,,,,,,Interception,1,Regular Play,Ognjen Vranješ,16332.0,Right Back,5,Espanyol,214,"['1e4fec76-4b73-4fc0-b174-2ef87ecd3f07', '2d0f4155-6c76-4512-84cb-504edb86b2cb', '5a150b1d-34a0-473c-af17-01bb097c4f82']",4,,,,,,,,,,,,,,,,,Sporting Gijón,1041,00:01:04.860,Pass,
,,,,,,,,,,,,,,,,,1.574455,,,,,,,,,,,,,5a150b1d-34a0-473c-af17-01bb097c4f82,69,,"[34.7, 40.1]",3825790,1,,,,,-0.5754247,,Head,,,,"[56.9, 25.7]",,High Pass,,26.461292,,Incomplete,,Jorge Franco Alviz,6624.0,,,,,,Recovery,1,Regular Play,Óscar Esau Duarte Gaitán,5598.0,Left Center Back,5,Espanyol,214,"['49800125-3de9-4a73-b5fa-4be41745479c', 'bb79b643-b71a-46a4-a96a-cc1c0d3a4bb5', 'f9fc44a4-d05f-43c0-8bb7-98121f8ae942']",7,,,,,,,,,,,,,,,,,Espanyol,214,00:01:07.646,Pass,
,,,,,,,,,,,,,,,,,0.914154,,,,,,,,,,,,,bb79b643-b71a-46a4-a96a-cc1c0d3a4bb5,71,,"[63.2, 54.4]",3825790,1,,,,,-1.8429422,,Right Foot,,,,"[62.0, 50.1]",,Low Pass,,4.464303,,,,Omar Mascarell González,18398.0,,,,,,Recovery,1,Regular Play,Carlos Carmona Bonet,23848.0,Right Midfield,5,Espanyol,214,"['5a150b1d-34a0-473c-af17-01bb097c4f82', '6b4df68d-d746-48a0-b8e0-d224da2ed59c']",9,,,,,,,,,,,,,,,,,Sporting Gijón,1041,00:01:09.220,Pass,
,,,,,,,,,,,,,,,,,1.156563,,,,,,,,,,,,,6dc3ac14-0a23-4d0e-b5e6-4871b6971bd7,86,,"[40.4, 80.0]",3825790,1,,,,,-0.4069708,,,,,,"[52.0, 75.0]",,High Pass,,12.631706,,Incomplete,,,,,,,,,Throw-in,1,From Throw In,Ognjen Vranješ,16332.0,Right Back,6,Sporting Gijón,1041,['a0be80e0-e8d5-4bec-8418-f25149497b53'],28,,,,,,,,,,,,,,,,,Sporting Gijón,1041,00:01:28.905,Pass,
,,,,,,,,,,,,,,,,,0.640791,,,,,,,,,,,,,a0be80e0-e8d5-4bec-8418-f25149497b53,87,,"[68.1, 5.1]",3825790,1,,,,,0.024994794,,Right Foot,,,,"[72.1, 5.2]",,Low Pass,,4.00125,,,,Jorge Franco Alviz,6624.0,,,,,,Interception,1,Regular Play,Abraham González Casanova,27148.0,Left Center Midfield,7,Espanyol,214,"['04bb47b4-afdb-4cc3-8157-11d622e8ab96', '6dc3ac14-0a23-4d0e-b5e6-4871b6971bd7']",30,,,,,,,,,,,,,,,,,Espanyol,214,00:01:30.061,Pass,
,,,,,,,,,,,,,,,,,1.02115,,,,,,,,,,,,,41a9f6ff-7142-4313-8a28-aae1df118dc5,90,,"[72.1, 5.2]",3825790,1,,,,,2.324459,,Right Foot,,,,"[66.0, 11.7]",,Ground Pass,,8.914034,,,,Abraham González Casanova,27148.0,,,,,,,1,Regular Play,Jorge Franco Alviz,6624.0,Left Wing,7,Espanyol,214,['25049d35-11cf-4482-9acb-9bb2664c7975'],31,,,,,,,,,,,,,,,,,Espanyol,214,00:01:31.546,Pass,
,,,,,,,,,,,,,,,,,1.531441,,,,,,,,,,,,,2eb1d9f9-ab20-46da-ae26-b65fcff3ac07,94,,"[72.6, 11.7]",3825790,1,,,,,0.6310794,,Right Foot,,,,"[80.4, 17.4]",,Ground Pass,,9.660746,,,,Marco Asensio Willemsen,5719.0,,,,,,,1,Regular Play,Abraham González Casanova,27148.0,Left Center Midfield,7,Espanyol,214,['6aecf3f5-9a9f-4a34-8613-0e2bf0f57152'],34,,,,,,,,,,,,,,,,,Espanyol,214,00:01:34.441,Pass,
,,,,,,,,,,,,,,,,,0.672708,,,,,,,,,,,,,00f9ea6f-d5fa-4b3b-a9ec-54ac5aac6327,96,,"[80.4, 17.4]",3825790,1,,,,,0.6041628,,Left Foot,,,,"[91.7, 25.2]",,Ground Pass,,13.730622,,,,Gerard Moreno Balaguero,6766.0,,,,,,,1,Regular Play,Marco Asensio Willemsen,5719.0,Right Wing,7,Espanyol,214,['94f8802b-af0b-491d-bf25-b0f4c4f93851'],35,,,,,,,,,,,,,,,,,Espanyol,214,00:01:35.972,Pass,
,,,,,,,,,,,,,,,,,1.121655,,,,,,,,,,,,,dfad0c0e-d782-43b2-8ccc-27e107c0e54d,99,,"[92.9, 26.9]",3825790,1,,,,,-1.4513674,,Left Foot,,,,"[94.1, 16.9]",,Ground Pass,,10.071743,,,,Marco Asensio Willemsen,5719.0,,,,,,,1,Regular Play,Gerard Moreno Balaguero,6766.0,Center Forward,7,Espanyol,214,['f14b235c-fe28-41fa-bedb-6cfc536e39c3'],37,,,,,,,,,,,,,,,,,Espanyol,214,00:01:37.657,Pass,
,,,,,,,,,,,,,,,,,7.393066,,,,,,,,,,,,,b356dafc-9c24-4a87-85d0-17813f1528e3,102,,"[100.3, 14.6]",3825790,1,,,,,1.1913375,,Left Foot,True,,,"[120.0, 64.0]",,High Pass,,53.183174,,Out,,,,,,True,,,,1,Regular Play,Marco Asensio Willemsen,5719.0,Right Wing,7,Espanyol,214,,40,,,,,,,,,,,,,,,,,Espanyol,214,00:01:40.130,Pass,
,,,,,,,,,,,,,,,,,4.600355,,,,,,,,,,,,,4570eb6a-3de8-407c-8f0a-d48c791c3e70,103,,"[6.0, 36.0]",3825790,2,,,,,-0.48921907,,Left Foot,,,,"[69.3, 2.3]",,High Pass,,71.711784,,,,Arnaldo Antonio Sanabria Ayala,6880.0,,,,,,Goal Kick,1,From Goal Kick,Iván Cuéllar Sacristán,6610.0,Goalkeeper,8,Sporting Gijón,1041,['0080d152-9888-482f-a303-ef1c9e1beec7'],16,,,,,,,,,,,,,,,,,Sporting Gijón,1041,00:02:16.964,Pass,
,,,,,,,,,,,,,,,,,2.009369,,,,,,,,,,,,,24bcc405-93d4-456e-a9a5-67b148b97f7f,105,,"[68.8, 1.9]",3825790,2,,,,,2.6363025,,Head,,,,"[64.1, 4.5]",,High Pass,,5.3712196,,Incomplete,,Ismael López Blanco,24263.0,,,,,,,1,From Goal Kick,Arnaldo Antonio Sanabria Ayala,6880.0,Left Center Forward,8,Sporting Gijón,1041,"['230abceb-8ff9-46cb-b707-1ff3ccdc3be6', 'a11846b8-0cc2-4b1d-80ef-4fa873bf5c2a']",21,,,,,,,,,,,,,,,,,Sporting Gijón,1041,00:02:21.586,Pass,
,,,,,,,,,,,,,,,,,0.532503,,,,,,,,,,,,,230abceb-8ff9-46cb-b707-1ff3ccdc3be6,107,,"[56.0, 75.6]",3825790,2,,,,,0.070306465,,Right Foot,,,,"[63.1, 76.1]",,Low Pass,,7.1175838,,,,Marco Asensio Willemsen,5719.0,,,,,,Recovery,1,Regular Play,Víctor Sánchez Mata,6758.0,Right Center Midfield,9,Espanyol,214,"['24bcc405-93d4-456e-a9a5-67b148b97f7f', 'd25c0b3c-f7ac-4750-a7b9-ab09bb6cf663']",23,,,,,,,,,,,,,,,,,Espanyol,214,00:02:23.595,Pass,
,,,,,,,,,,,,,,,,,0.693554,,,,,,,,,,,,,07f28fad-b0f8-4dcf-a0aa-54b1744a502a,110,,"[96.2, 76.8]",3825790,2,,,,,-2.629203,,Left Foot,,,,"[88.2, 72.3]",,Ground Pass,,9.17878,,,,Víctor Sánchez Mata,6758.0,,,,,,,1,Regular Play,Marco Asensio Willemsen,5719.0,Right Wing,9,Espanyol,214,['4b746918-0935-4586-aa72-9567be38feea'],30,,,,,,,,,,,,,,,,,Espanyol,214,00:02:30.654,Pass,
,,,,,,,,,,,,,,,,,1.1506,,,,,,,,,,,,,5f4d250e-c6cd-4f52-8790-81606a235392,113,,"[88.2, 72.3]",3825790,2,,,,,1.2722974,,Right Foot,,,,"[89.8, 77.5]",,Ground Pass,,5.440588,,,,Marco Asensio Willemsen,5719.0,,,,,,,1,Regular Play,Víctor Sánchez Mata,6758.0,Right Center Midfield,9,Espanyol,214,['29909832-ee0a-4203-a937-72bab8415579'],31,,,,,,,,,,,,,,,,,Espanyol,214,00:02:31.548,Pass,
,,,,,,,,,,,,,,,,,0.572771,,,,,,,,,,,,,0c148188-3f54-43b1-b754-afe6df3e6541,117,,"[91.3, 76.7]",3825790,2,,,,,0.33067888,,Left Foot,,,,"[98.0, 79.0]",,Ground Pass,,7.083784,,,,Víctor Sánchez Mata,6758.0,,,,,,,1,Regular Play,Marco Asensio Willemsen,5719.0,Right Wing,9,Espanyol,214,"['361ca639-89db-401e-b8cf-a0a940fe807e', '8abf3b13-4579-49c7-a348-ec382f1d4c97']",36,,,,,,,,,,,,,,,,,Espanyol,214,00:02:36.164,Pass,True
,,,,,,,,,,,,,,,,,2.143318,,,,,,,,,,,,,8d7063eb-9f1b-4135-9ecb-c4178bad1a09,119,,"[98.2, 79.0]",3825790,2,,,,,-0.45756865,,Right Foot,,,,"[111.4, 72.5]",,Ground Pass,,14.713599,,Incomplete,,Marco Asensio Willemsen,5719.0,,,,,,,1,Regular Play,Víctor Sánchez Mata,6758.0,Right Center Midfield,9,Espanyol,214,"['80646fed-ac51-4933-94d5-b5ad9e3b4ee4', 'a991a4f1-9bd6-4fa4-89ff-0c447a2853a9']",36,,,,,,,,,,,,,,,,,Espanyol,214,00:02:36.737,Pass,
,,,,,,,,,,,,,,,,,2.484815,,,,,,,,,,,,,1eb00f88-7248-495e-8ee4-d5fdbb598076,123,,"[10.3, 3.5]",3825790,2,,,,,0.035699114,,Left Foot,,,,"[57.9, 5.2]",,High Pass,,47.63035,,,,Arnaldo Antonio Sanabria Ayala,6880.0,,,,,,,1,Regular Play,Jonathan Rodríguez Menéndez,6581.0,Left Midfield,9,Espanyol,214,['ba385608-2149-4480-8da4-5783a31017ce'],43,,,,,,,,,,,,,,,,,Sporting Gijón,1041,00:02:43.467,Pass,
,,,,,,,,,,,,,,,,,3.260368,,,,,,,,,,,,,7d1ce206-f4aa-4462-b4d3-ea671bb2b6f9,125,,"[57.9, 5.2]",3825790,2,,,,,0.70176136,,Head,,,,"[76.0, 20.5]",,Low Pass,,23.70021,,Incomplete,,Carlos Castro García,24173.0,,,,,,,1,Regular Play,Arnaldo Antonio Sanabria Ayala,6880.0,Left Center Forward,9,Espanyol,214,"['8cfd20dc-b401-43d5-9ec3-82f9a41313cb', '98983914-f5bf-45ea-a21e-8b6e293c9474']",45,,,,,,,,,,,,,,,,,Sporting Gijón,1041,00:02:45.952,Pass,
