bad_behaviour_card,ball_receipt_outcome,ball_recovery_offensive,ball_recovery_recovery_failure,block_deflection,block_offensive,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,injury_stoppage_in_chain,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_miscommunication,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_deflected,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,,2.539697,,,,,,,,,,,,,346c2fac-3388-41f6-92f9-d5e61eb5c1d6,15,,,"[100.2, 0.1]",3825904,0,,,,,2.7606034,,,,"[64.5, 14.4]",,Low Pass,,38.457508,,,,,Iván Ramis Barrios,6778.0,,,,,Throw-in,1,From Throw In,David Juncà Reñé,6776.0,Left Back,3,Eibar,322,['c3993105-e5fc-40e2-a601-3f8c34f1647f'],23,,,,,,,,,,,,,,,,,Eibar,322,00:00:23.268,Pass,
,,,,,,,,,,,,,,,,,1.63002,,,,,,,,,,,,,956fd7a8-d7c1-46e8-b601-951a51f74b1f,18,,,"[64.5, 14.4]",3825904,0,,,,,2.1160235,,Right Foot,,"[53.4, 32.7]",,Low Pass,,21.40327,,,,,Mauro Javier Dos Santos,6837.0,,,,,,1,From Throw In,Iván Ramis Barrios,6778.0,Left Center Back,3,Eibar,322,['f88f0cf6-0118-4023-ac06-d3da2a908aa2'],25,,,,,,,,,,,,,,,,,Eibar,322,00:00:25.916,Pass,
,,,,,,,,,,,,,,,,,2.305826,,,,,,,,,,,,,519051ac-93ee-410f-86a3-6e9e5cdc11ba,21,,,"[54.1, 43.2]",3825904,0,,,,,0.7853982,,Right Foot,,"[84.3, 73.4]",,High Pass,,42.70925,,,Incomplete,,Sergio Gontán Gallardo,6742.0,,,,,,1,From Throw In,Mauro Javier Dos Santos,6837.0,Right Center Back,3,Eibar,322,"['1a9cca76-3bf9-43b8-b13f-3c3d2443582d', '6f2ba10c-f6a2-474c-bce9-2b02c3b66629']",29,,,,,,,,,,,,,,,,,Eibar,322,00:00:29.463,Pass,
,,,,,,,,,,,,,,,,,0.263864,,,,,,,,,,,,,f53c3c39-302d-4748-a76d-a081dabf16f8,24,,,"[68.7, 74.2]",3825904,0,,,,,-0.37298772,,Right Foot,,"[75.6, 71.5]",,Ground Pass,,7.4094534,,,Incomplete,,Sergio Gontán Gallardo,6742.0,,,,,Recovery,1,From Throw In,Ander Capa Rodríguez,6699.0,Right Back,3,Eibar,322,"['212e0d77-bff7-4544-9954-7739f5690f13', '8d7cfc9c-7e14-441e-b7d3-85ad84ab9cb2']",33,,,,,,,,,,,,,,,,,Eibar,322,00:00:33.025,Pass,
,,,,,,,,,,,,,,,,,2.005229,,,,,,,,,,,,,1e586b28-75f3-4af8-8feb-1b0c21947eca,27,,,"[18.4, 24.1]",3825904,0,,,,,0.40277252,,Right Foot,,"[58.3, 41.1]",,High Pass,,43.370613,,,,,Joaquín Sánchez Rodríguez,6651.0,,,,,Recovery,1,From Throw In,Alfred John Momar N''Diaye,5671.0,Left Center Back,3,Eibar,322,['6871c1d3-f49f-4b2b-836b-822145ca5c33'],36,,,,,,,,,,,,,,,,,Real Betis,218,00:00:36.575,Pass,
,,,,,,,,,,,,,,,,,3.208365,,,,,,,,,,,,,8dbe0b8b-b1c3-4e5f-bae0-f07c17963a51,30,,,"[34.3, 15.2]",3825904,0,,,,,2.4353936,,Right Foot,,"[10.5, 35.5]",,Ground Pass,,31.281464,,,,,Xabier Iruretagoiena Aranzamendi,27462.0,,,,,Recovery,1,From Throw In,Iván Ramis Barrios,6778.0,Left Center Back,3,Eibar,322,['960f00c4-5f67-4a1d-bc2c-62651486f6f1'],42,,,,,,,,,,,,,,,,,Eibar,322,00:00:42.930,Pass,
,,,,,,,,,,,,,,,,,3.509687,,,,,,,,,,,,,db300fd5-229b-40f6-9d49-5f4e71387222,34,,,"[11.9, 34.3]",3825904,0,,,,,-0.14888994,,Right Foot,,"[71.9, 25.3]",,High Pass,,60.671246,,,Incomplete,,Adrián González Morales,6557.0,,,,,,1,From Throw In,Xabier Iruretagoiena Aranzamendi,27462.0,Goalkeeper,3,Eibar,322,"['40a1307e-24b2-49e2-b735-63082a7f970b', 'cade9c5a-b599-4b9d-b2ed-a3782769ffab']",46,,,,,,,,,,,,,,,,,Eibar,322,00:00:46.178,Pass,
,,,,,,,,,,,,,,,,,2.367947,,,,,,,,,,,,,40a1307e-24b2-49e2-b735-63082a7f970b,37,,,"[48.2, 54.8]",3825904,0,,,,True,-0.8907469,,,,"[63.0, 36.5]",,High Pass,,23.535717,,,Incomplete,,,,,,,,Recovery,1,From Throw In,Germán Alejandro Pezzella,7161.0,Right Center Back,3,Eibar,322,"['b526d864-b3d9-46dd-b82a-487197012247', 'db300fd5-229b-40f6-9d49-5f4e71387222', 'ef319726-6c07-4dfe-8e3b-031d8365c1a3']",49,,,,,,,,,,,,,,,,,Real Betis,218,00:00:49.688,Pass,True
,,,,,,,,,,,,,,,,,0.980002,,,,,,,,,,,,,ef319726-6c07-4dfe-8e3b-031d8365c1a3,38,,,"[57.1, 43.6]",3825904,0,,,,,0.6656041,,Head,,"[69.2, 53.1]",,High Pass,,15.383758,,,,,Sergio Gontán Gallardo,6742.0,,,,,Recovery,1,From Throw In,Josip Radošević,24453.0,Right Defensive Midfield,3,Eibar,322,"['40a1307e-24b2-49e2-b735-63082a7f970b', '621e3e7e-c512-442d-a559-6efcf6a537aa']",52,,,,,,,,,,,,,,,,,Eibar,322,00:00:52.056,Pass,
,,,,,,,,,,,,,,,,,1.472088,,,,,,,,,,,,,63329bd4-38a6-4a61-a862-39cebaca3b18,44,,,"[100.2, 80.0]",3825904,1,,,,,-2.269989,,,,"[92.8, 71.2]",,Low Pass,,11.497826,,,,,Ander Capa Rodríguez,6699.0,,,,,Throw-in,1,From Throw In,Sergio Gontán Gallardo,6742.0,Right Wing,4,Eibar,322,['18d7ab3c-2554-4c9f-bf0a-e2fcfaed101d'],1,,,,,,,,,,,,,,,,,Eibar,322,00:01:01.460,Pass,
,,,,,,,,,,,,,,,,,0.601319,,,,,,,,,,,,,297c83b3-4bef-4eb6-ac18-4ece9389eec8,47,,,"[96.7, 75.6]",3825904,1,,,,,0.7055682,,Right Foot,,"[99.4, 77.9]",,Ground Pass,,3.5468295,,,,,Sergio Gontán Gallardo,6742.0,,,,,,1,From Throw In,Ander Capa Rodríguez,6699.0,Right Back,4,Eibar,322,['9cf4c889-a91c-43db-b1ca-43028573849f'],6,,,,,,,,,,,,,,,,,Eibar,322,00:01:06.069,Pass,
,,,,,,,,,,,,,,,,,1.758729,,,,,,,,,,,,,f09c6a67-d805-48ba-8fa4-858853d10b2a,50,,,"[98.0, 77.9]",3825904,1,,,,,-3.026166,,Left Foot,,"[70.4, 74.7]",,Ground Pass,,27.784887,,,,,Mauro Javier Dos Santos,6837.0,,,,,,1,From Throw In,Sergio Gontán Gallardo,6742.0,Right Wing,4,Eibar,322,['00b1a189-bb9b-482a-ae7a-49e92d9e8247'],7,,,,,,,,,,,,,,,,,Eibar,322,00:01:07.546,Pass,
,,,,,,,,,,,,,,,,,2.49687,,,,,,,,,,,,,563d2e83-b364-4c2e-a135-fe7b9fb62d25,53,,,"[70.0, 72.0]",3825904,1,,,,,-2.0344439,,Right Foot,,"[54.6, 41.2]",,Ground Pass,,34.435448,,,,,Iván Ramis Barrios,6778.0,,,,,,1,From Throw In,Mauro Javier Dos Santos,6837.0,Right Center Back,4,Eibar,322,['040b96fe-7ccd-4a16-b6af-7a1de5c7ca1a'],10,,,,,,,,,,,,,,,,,Eibar,322,00:01:10.275,Pass,
,,,,,,,,,,,,,,,,,1.486866,,,,,,,,,,,,,ef8b42e4-4ff0-4849-ae42-bcdd13effa65,56,,,"[54.6, 41.2]",3825904,1,,,,,1.049362,,Left Foot,,"[60.0, 50.6]",,Ground Pass,,10.840664,,,,,Daniel García Carrillo,6775.0,,,,,,1,From Throw In,Iván Ramis Barrios,6778.0,Left Center Back,4,Eibar,322,['9306059e-c357-4b29-94bf-def3ed479844'],12,,,,,,,,,,,,,,,,,Eibar,322,00:01:12.801,Pass,
,,,,,,,,,,,,,,,,,2.138961,,,,,,,,,,,,,7d0149cc-2b77-4651-8e52-44aef3318a99,59,,,"[60.0, 50.6]",3825904,1,,,,,-2.0630705,,Right Foot,,"[50.4, 32.7]",,Ground Pass,,20.31182,,,,,Iván Ramis Barrios,6778.0,,,,,,1,From Throw In,Daniel García Carrillo,6775.0,Left Defensive Midfield,4,Eibar,322,['5062ad61-5bc3-406f-9dfb-f35a836fdab7'],14,,,,,,,,,,,,,,,,,Eibar,322,00:01:14.378,Pass,
,,,,,,,,,,,,,,,,,1.091263,,,,,,,,,,,,,ea45bec3-4e74-4d5c-9ad9-38b3331b7231,61,,,"[50.4, 32.7]",3825904,1,,,,,-1.290797,,Right Foot,,"[57.1, 9.4]",,Ground Pass,,24.244175,,,,,David Juncà Reñé,6776.0,,,,,,1,From Throw In,Iván Ramis Barrios,6778.0,Left Center Back,4,Eibar,322,['9ad472bd-e65b-4052-bacb-0caa70c38826'],16,,,,,,,,,,,,,,,,,Eibar,322,00:01:16.517,Pass,
,,,,,,,,,,,,,,,,,1.093252,,,,,,,,,,,,,e0b2d980-621e-4217-b17c-83608183531e,64,,,"[57.3, 12.5]",3825904,1,,,,,1.6919943,,Left Foot,,"[55.4, 28.1]",,Ground Pass,,15.71528,,,,,Daniel García Carrillo,6775.0,,,,,,1,From Throw In,David Juncà Reñé,6776.0,Left Back,4,Eibar,322,['ed1949cc-2255-492d-9445-e9af99be8c88'],19,,,,,,,,,,,,,,,,,Eibar,322,00:01:19.202,Pass,
,,,,,,,,,,,,,,,,,0.884282,,,,,,,,,,,,,6fed21fa-1a4b-49b7-896d-bc0d8fafb6d9,73,,,"[51.1, 50.1]",3825904,1,,,,,0.08599429,,Right Foot,,"[68.5, 51.6]",,Ground Pass,,17.464535,,,,,Joaquín Sánchez Rodríguez,6651.0,,,,,Recovery,1,Regular Play,Xavier Torres Buigues,24162.0,Left Defensive Midfield,5,Real Betis,218,['05804f81-b29a-4960-889f-bd40a204421d'],23,,,,,,,,,,,,,,,,,Real Betis,218,00:01:23.564,Pass,
,,,,,,,,,,,,,,,,,1.240556,,,,,,,,,,,,,83c68f3b-0857-45ea-b776-08fc8f7e415f,75,,,"[68.5, 51.6]",3825904,1,,,,,1.956679,,Right Foot,,"[62.0, 67.6]",,Ground Pass,,17.269917,,,,,Charly Musonda Junior,3601.0,,,,,,1,Regular Play,Joaquín Sánchez Rodríguez,6651.0,Center Attacking Midfield,5,Real Betis,218,['3bafbd87-09e5-4888-b547-ce37e7e6bf13'],24,,,,,,,,,,,,,,,,,Real Betis,218,00:01:24.449,Pass,
,,,,,,,,,,,,,,,,,1.942741,,,,,,,,,,,,,7547a3b9-b722-4e6f-a24b-747c87a14d1b,82,,,"[57.3, 62.7]",3825904,1,,,,,-2.849787,,Right Foot,,"[31.0, 54.8]",,Ground Pass,,27.460882,,,,,Germán Alejandro Pezzella,7161.0,,,,,Free Kick,1,From Free Kick,Xavier Torres Buigues,24162.0,Left Defensive Midfield,6,Real Betis,218,['0c47758e-c3a4-4c41-a884-c6dfe1ca1603'],50,,,,,,,,,,,,,,,,,Real Betis,218,00:01:50.254,Pass,
,,,,,,,,,,,,,,,,,1.299645,,,,,,,,,,,,,1898a795-6a50-49ed-b4fd-e9ef9191f95c,85,,,"[32.1, 54.5]",3825904,1,,,,,0.6708575,,Left Foot,,"[44.7, 64.5]",,Ground Pass,,16.08602,,,,,Xavier Torres Buigues,24162.0,,,,,,1,From Free Kick,Germán Alejandro Pezzella,7161.0,Right Center Back,6,Real Betis,218,['2bf7b436-df18-432d-8945-13ceffa22a81'],53,,,,,,,,,,,,,,,,,Real Betis,218,00:01:53.249,Pass,
,,,,,,,,,,,,,,,,,1.370601,,,,,,,,,,,,,bffef262-98aa-4461-ae71-3d82409b58b3,89,,,"[41.9, 58.5]",3825904,1,,,,,-2.782822,,Right Foot,,"[25.9, 52.5]",,Ground Pass,,17.088007,,,,,Germán Alejandro Pezzella,7161.0,,,,,,1,From Free Kick,Xavier Torres Buigues,24162.0,Left Defensive Midfield,6,Real Betis,218,"['24c84f76-bac8-40ab-ab1d-35de5a8a2c03', '44f2df31-3784-46a8-8d1a-3792c634e988']",55,,,,,,,,,,,,,,,,,Real Betis,218,00:01:55.359,Pass,True
,,,,,,,,,,,,,,,,,2.294695,,,,,,,,,,,,,07d5e223-ff19-4f27-9351-7d4fc8043d0b,92,,,"[22.1, 52.1]",3825904,1,,,,,-2.317408,,Right Foot,,"[6.0, 34.7]",,Ground Pass,,23.705906,,,,,Antonio Adán Garrido,6654.0,,,,,,1,From Free Kick,Germán Alejandro Pezzella,7161.0,Right Center Back,6,Real Betis,218,['ad55bc10-1e08-4493-a8a6-8b416b182d86'],57,,,,,,,,,,,,,,,,,Real Betis,218,00:01:57.643,Pass,
,,,,,,,,,,,,,,,,,2.8325,,,,,,,,,,,,,af316003-d294-43a5-b8cc-eba5c797a085,96,,,"[4.3, 33.4]",3825904,2,,,,,-0.12796147,,Left Foot,,"[65.7, 25.5]",,High Pass,,61.90614,,,Incomplete,,,,,,,,,1,From Free Kick,Antonio Adán Garrido,6654.0,Goalkeeper,6,Real Betis,218,"['36b49c28-2140-4a76-984e-fc9c4b16d2fe', 'fca79c3e-c2ad-4d76-b8b8-791e9e79c90c']",1,,,,,,,,,,,,,,,,,Real Betis,218,00:02:01.684,Pass,True
,,,,,,,,,,,,,,,,,1.358836,,,,,,,,,,,,,fca79c3e-c2ad-4d76-b8b8-791e9e79c90c,97,,,"[54.4, 54.6]",3825904,2,,,,,-0.959614,,Head,,"[64.7, 39.9]",,High Pass,,17.949373,,,,,Daniel García Carrillo,6775.0,,,,,Recovery,1,Regular Play,Mauro Javier Dos Santos,6837.0,Right Center Back,7,Eibar,322,"['ab00f26d-b509-4eec-b835-d0e38adfcc1d', 'af316003-d294-43a5-b8cc-eba5c797a085']",4,,,,,,,,,,,,,,,,,Eibar,322,00:02:04.516,Pass,
,,,,,,,,,,,,,,,,,2.893075,,,,,,,,,,,,,72402541-396f-457e-b23c-be56287e2dab,99,,,"[64.7, 39.9]",3825904,2,,,,,-1.6677675,,Head,,"[62.2, 14.2]",,High Pass,,25.821308,,,,,David Juncà Reñé,6776.0,,,,,,1,Regular Play,Daniel García Carrillo,6775.0,Left Defensive Midfield,7,Eibar,322,['06b4bda0-bcf8-4ad0-a8f8-356295db716b'],5,,,,,,,,,,,,,,,,,Eibar,322,00:02:05.875,Pass,
,,,,,,,,,,,,,,,,,2.744997,,,,,,,,,,,,,494cc15d-dad5-4fbf-ac92-168a67841053,102,,,"[62.3, 14.2]",3825904,2,,,,,-0.102206714,,Left Foot,,"[109.1, 9.4]",,High Pass,,47.04551,,,Incomplete,,Adrián González Morales,6557.0,,,,,,1,Regular Play,David Juncà Reñé,6776.0,Left Back,7,Eibar,322,"['2bc26283-6ff5-46fb-b71e-0c8a754a1c48', 'd5aa89e5-9ced-40d6-bf32-2c16911e671a']",8,,,,,,,,,,,,,,,,,Eibar,322,00:02:08.848,Pass,
,,,,,,,,,,,,,,,,,1.525249,,,,,,,,,,,,,9d6a261d-a1a8-4524-ac7c-3d5068612bab,108,,,"[12.5, 73.1]",3825904,2,,,,,-0.076123804,,Right Foot,,"[47.9, 70.4]",,High Pass,,35.502815,,,,,Joaquín Sánchez Rodríguez,6651.0,,,,,,1,Regular Play,Álvaro Cejudo Carmona,26723.0,Right Back,7,Eibar,322,['9c7524be-a96f-49a9-ae53-c8f673ea0e1f'],18,,,,,,,,,,,,,,,,,Real Betis,218,00:02:18.118,Pass,
,,,,,,,,,,,,,,,,,1.100468,,,,,,,,,,,,,73b5a817-b6ac-4c71-ab93-637a0dd54f1d,116,,,"[88.5, 7.9]",3825904,2,,,,,2.394637,,Right Foot,,"[77.7, 17.9]",,Ground Pass,,14.718696,,,,,Daniel García Carrillo,6775.0,,,,,,1,Regular Play,Josip Radošević,24453.0,Right Defensive Midfield,7,Eibar,322,['b04c36cd-bbc1-4326-a5ab-2e23f4e6d776'],24,,,,,,,,,,,,,,,,,Eibar,322,00:02:24.981,Pass,
,,,,,,,,,,,,,,,,,0.974372,,,,,,,,,,,,,5287930e-e841-4316-bfbe-601adbd60e79,118,,,"[77.2, 18.1]",3825904,2,,,,,-2.9037566,,Right Foot,,"[64.0, 14.9]",,Ground Pass,,13.582341,,,,,Iván Ramis Barrios,6778.0,,,,,,1,Regular Play,Daniel García Carrillo,6775.0,Left Defensive Midfield,7,Eibar,322,['f1f4612b-5332-4b04-b139-e38df07ea654'],26,,,,,,,,,,,,,,,,,Eibar,322,00:02:26.081,Pass,
,,,,,,,,,,,,,,,,,2.700009,,,,,,,,,,,,,261edec7-0789-47ba-839a-a71336fdc14d,121,,,"[58.1, 18.7]",3825904,2,,,,,1.4539398,,Right Foot,,"[63.5, 64.7]",,Ground Pass,,46.315872,,,,,Ander Capa Rodríguez,6699.0,,True,,,,1,Regular Play,Iván Ramis Barrios,6778.0,Left Center Back,7,Eibar,322,['cfc3bb67-c99a-4f52-9b77-7eb8ca071b7e'],28,,,,,,,,,,,,,,,,,Eibar,322,00:02:28.293,Pass,
,,,,,,,,,,,,,,,,,1.256004,,,,,,,,,,,,,724204e7-082f-4e47-a022-4e0cc58d9712,124,,,"[68.4, 68.9]",3825904,2,,,,,0.53324014,,Right Foot,,"[82.8, 77.4]",,Ground Pass,,16.721542,,,,,Sergio Gontán Gallardo,6742.0,,,,,,1,Regular Play,Ander Capa Rodríguez,6699.0,Right Back,7,Eibar,322,['b1842b07-4a9c-42a6-b685-522bbacad7db'],31,,,,,,,,,,,,,,,,,Eibar,322,00:02:31.901,Pass,
