50_50,bad_behaviour_card,ball_receipt_outcome,ball_recovery_recovery_failure,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_other,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_penalty,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_shot_saved_off_target,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_miscommunication,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_saved_off_target,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,,1.931075,,,,,,,,,,,,,,,99d7f84a-8f4a-40a1-ad0e-7b7a11e1feb9,1533,,"[43.5, 64.5]",3825754,45,,,,,0.49710792,,Right Foot,,"[62.3, 74.7]",,Ground Pass,,21.388783,,,,,David Simón Rodríguez Santana,7906.0,,,,,,2,From Kick Off,David García Santana,6927.0,Right Center Back,109,Las Palmas,208,['e4bda060-b950-4892-a2a4-f188763e5da2'],47,,,,,,,,,,,,,,,,,,Las Palmas,208,00:00:47.606,Pass,
,,,,,,,,,,,,,,,,,1.913651,,,,,,,,,,,,,,,8a9a5be9-cf34-4a93-91d6-71d31ca8751f,1535,,"[62.3, 74.7]",3825754,45,,,,,-2.6642473,,Right Foot,,"[47.8, 67.2]",,Ground Pass,,16.324827,,,,,David García Santana,6927.0,,,,,,2,From Kick Off,David Simón Rodríguez Santana,7906.0,Right Back,109,Las Palmas,208,['34963464-ac89-4f6c-8b5b-d7e3c2ecd705'],49,,,,,,,,,,,,,,,,,,Las Palmas,208,00:00:49.538,Pass,
,,,,,,,,,,,,,,,,,3.318467,,,,,,,,,,,,,,,8f4c4001-e125-4136-8478-04c6dec37f36,1538,,"[52.4, 67.7]",3825754,45,,,,,-1.1215835,,Right Foot,,"[82.0, 6.3]",,High Pass,,68.16245,,,Incomplete,,Jerónimo Figueroa Cabrera,6934.0,,True,,,,2,From Kick Off,David García Santana,6927.0,Right Center Back,109,Las Palmas,208,"['177e0d28-f373-4f74-b241-dd1d8c04fd19', 'a84675b3-9201-4f0e-9af0-f4546c5b838a']",52,,,,,,,,,,,,,,,,,,Las Palmas,208,00:00:52.494,Pass,
,,,,,,,,,,,,,,,,,0.575358,,,,,,,,,,,,,,,e0427905-cf78-465c-8e9d-51065e77ea00,1541,,"[78.3, 0.1]",3825754,46,,True,,,2.7423718,,,,"[65.5, 5.5]",,Low Pass,,13.892444,,,,,Jerónimo Figueroa Cabrera,6934.0,,,,,Throw-in,2,From Throw In,Dani Castellano Betancor,6932.0,Left Back,110,Las Palmas,208,['0bffc776-bc81-4812-bedf-01a63ec206b7'],2,,,,,,,,,,,,,,,,,,Las Palmas,208,00:01:02.712,Pass,
,,,,,,,,,,,,,,,,,1.245994,,,,,,,,,,,,,,,a1eec311-acb6-40d5-884b-9bf574d0dc0e,1543,,"[65.0, 5.5]",3825754,46,,,,,1.91878,,Left Foot,,"[57.6, 25.9]",,Ground Pass,,21.700691,,,,,Roque Mesa Quevedo,3610.0,,,,,,2,From Throw In,Jerónimo Figueroa Cabrera,6934.0,Right Defensive Midfield,110,Las Palmas,208,['6639d407-9ff9-49a4-b48a-e64475aa691b'],4,,,,,,,,,,,,,,,,,,Las Palmas,208,00:01:04.421,Pass,
,,,,,,,,,,,,,,,,,3.497223,,,,,,,,,,,,,,,ef344670-4b61-4944-9ca1-7d28f36b4dbb,1546,,"[56.9, 27.2]",3825754,46,,,,,1.5963813,,Right Foot,,"[55.6, 78.0]",,High Pass,,50.81663,,,,,David Simón Rodríguez Santana,7906.0,,True,,,,2,From Throw In,Roque Mesa Quevedo,3610.0,Left Defensive Midfield,110,Las Palmas,208,['9b87fd74-81a4-4ee9-8056-b7dab8eb637d'],6,,,,,,,,,,,,,,,,,,Las Palmas,208,00:01:06.758,Pass,
,,,,,,,,,,,,,,,,,1.535491,,,,,,,,,,,,,,,8e6e57da-c6da-46f7-93a2-2f816a28764f,1549,,"[55.6, 78.0]",3825754,46,,,,,-2.6437702,,Right Foot,,"[46.4, 73.0]",,Ground Pass,,10.470912,,,,,David García Santana,6927.0,,,,,,2,From Throw In,David Simón Rodríguez Santana,7906.0,Right Back,110,Las Palmas,208,['1e463007-2c2b-4563-aea6-37806684c30c'],11,,,,,,,,,,,,,,,,,,Las Palmas,208,00:01:11.184,Pass,
,,,,,,,,,,,,,,,,,1.851505,,,,,,,,,,,,,,,2e3672f7-745c-45a0-8df6-cdee0cb1c8ee,1552,,"[46.4, 73.0]",3825754,46,,,,,-0.27829966,,Right Foot,,"[70.2, 66.2]",,Ground Pass,,24.752373,,,,,Mubarak Wakaso,6626.0,,,,,,2,From Throw In,David García Santana,6927.0,Right Center Back,110,Las Palmas,208,['dd73262b-15d4-4af3-955d-64b57872a72d'],14,,,,,,,,,,,,,,,,,,Las Palmas,208,00:01:14.161,Pass,
,,,,,,,,,,,,,,,,,1.654992,,,,,,,,,,,,,,,aab4ca8d-ead1-445d-950a-bf6fbdd8d527,1556,,"[62.9, 55.7]",3825754,46,,,,,-0.7878078,,Left Foot,,"[83.6, 34.9]",,Ground Pass,,29.345016,,,,,Willian José da Silva,6721.0,,,,,,2,From Throw In,Mubarak Wakaso,6626.0,Right Wing,110,Las Palmas,208,['3c814647-30a3-4e11-8209-012d609867f4'],21,,,,,,,,,,,,,,,,,,Las Palmas,208,00:01:21.842,Pass,
,,,,,,,,,,,,,,,,,0.298518,,,,,,,,,,,,,,,fba6923b-37aa-44e7-9da8-b28b4be76d41,1560,,"[83.4, 35.7]",3825754,46,,,,,1.4909663,,Right Foot,,"[83.6, 38.2]",,Ground Pass,,2.5079873,,,Incomplete,,Jonathan Viera Ramos,10755.0,,,,,,2,From Throw In,Willian José da Silva,6721.0,Center Forward,110,Las Palmas,208,"['50f3f7a8-b0db-4151-8c17-3972a9216067', '68b3e4de-b47b-4b7f-803f-ab4de0141917', '943abb06-5094-4ddd-a7d0-146cf556e4d3']",24,,,,,,,,,,,,,,,,,,Las Palmas,208,00:01:24.363,Pass,True
,,,,,,,,,,,,,,,,,1.768959,,,,,,,,,,,,,,,a112ee38-398d-4255-97f2-480ad3628068,1564,,"[79.7, 34.1]",3825754,46,,,,,-2.6369233,,Right Foot,,"[69.2, 28.3]",,Ground Pass,,11.995416,,,,,Roque Mesa Quevedo,3610.0,,,,,Recovery,2,From Throw In,Willian José da Silva,6721.0,Center Forward,110,Las Palmas,208,"['a28e14df-b47a-4b96-9082-a257f416493d', 'd4995d41-b26c-44f0-9920-c9a2def98df0']",25,,,,,,,,,,,,,,,,,,Las Palmas,208,00:01:25.707,Pass,True
,,,,,,,,,,,,,,,,,0.718316,,,,,,,,,,,,,,,16ad9129-6d22-420e-872f-6f8d25e3fadc,1567,,"[69.7, 28.3]",3825754,46,,,,,-0.3752708,,Right Foot,,"[79.6, 24.4]",,Ground Pass,,10.640489,,,,,Jerónimo Figueroa Cabrera,6934.0,,,,,,2,From Throw In,Roque Mesa Quevedo,3610.0,Left Defensive Midfield,110,Las Palmas,208,['2d1dc18d-7acc-4df7-8e20-7162e37115f8'],27,,,,,,,,,,,,,,,,,,Las Palmas,208,00:01:27.925,Pass,
,,,,,,,,,,,,,,,,,1.280536,,,,,,,,,,,,,,,f22d638f-a36c-4710-90e7-6723842aa317,1570,,"[70.9, 25.5]",3825754,46,,,,,-0.97658265,,Left Foot,,"[75.9, 18.1]",,Ground Pass,,8.930845,,,,,Jonathan Viera Ramos,10755.0,,,,,,2,From Throw In,Jerónimo Figueroa Cabrera,6934.0,Right Defensive Midfield,110,Las Palmas,208,['dfc9704f-e54b-4271-9ec6-f11eb83f9138'],32,,,,,,,,,,,,,,,,,,Las Palmas,208,00:01:32.191,Pass,
,,,,,,,,,,,,,,,,,0.923297,,,,,,,,,,,,,,,15c6539f-985e-4c3e-b2c7-25be3146abd2,1574,,"[74.9, 18.4]",3825754,46,,,,,2.2398393,,Right Foot,,"[64.7, 31.3]",,Ground Pass,,16.445364,,,,,Roque Mesa Quevedo,3610.0,,,,,,2,From Throw In,Jonathan Viera Ramos,10755.0,Left Wing,110,Las Palmas,208,"['29de5057-7ddc-40aa-bbc7-2d95543d2874', '47650a9e-19dc-486f-a79f-02d25b734de1']",34,,,,,,,,,,,,,,,,,,Las Palmas,208,00:01:34.669,Pass,True
,,,,,,,,,,,,,,,,,1.880978,,,,,,,,,,,,,,,cc88e2bd-fc2d-43ca-9181-6571f26eac8a,1577,,"[66.2, 30.9]",3825754,46,,,,,-1.2112019,,Right Foot,,"[76.2, 4.3]",,Ground Pass,,28.4176,,,,,Jonathan Viera Ramos,10755.0,,,,,,2,From Throw In,Roque Mesa Quevedo,3610.0,Left Defensive Midfield,110,Las Palmas,208,['6d31f841-a0fa-41a6-bee6-7794dfdba1b7'],38,,,,,,,,,,,,,,,,,,Las Palmas,208,00:01:38.608,Pass,
,,,,,,,,,,,,,,,,,0.761134,,,,,,,,,,,,,,,303a440a-68ff-4f00-88fd-1f6b36329c1c,1580,,"[85.1, 15.4]",3825754,46,,,,,-0.27416745,,Right Foot,,"[91.5, 13.6]",,Ground Pass,,6.6483083,,,,,Jerónimo Figueroa Cabrera,6934.0,,,,,,2,From Throw In,Jonathan Viera Ramos,10755.0,Left Wing,110,Las Palmas,208,['0d21cf2a-33e5-42c2-9894-fa622f7645c0'],43,,,,,,,,,,,,,,,,,,Las Palmas,208,00:01:43.041,Pass,
,,,,,,,,,,,,,,,,,2.223447,,,,,,,,,,,,,,,a5501280-88d1-4af0-b61c-eb4f0bb44468,1583,,"[95.2, 13.8]",3825754,46,,,,,0.28997642,,Left Foot,,"[120.0, 21.2]",,Ground Pass,,25.880495,,,Out,,Dani Castellano Betancor,6932.0,,,,,,2,From Throw In,Jerónimo Figueroa Cabrera,6934.0,Right Defensive Midfield,110,Las Palmas,208,['6c3d3670-cbdc-4b5f-8ed3-0aec5e7f6176'],44,,,,,,,,,,,,,,,,,,Las Palmas,208,00:01:44.742,Pass,
,,,,,,,,,,,,,,,,,3.429439,,,,,,,,,,,,,,,8e219303-107e-41ab-96c9-3c37d271d015,1585,,"[6.0, 36.0]",3825754,47,,,,,0.3619458,,Right Foot,,"[71.5, 60.8]",,High Pass,,70.03777,,,,,Claudio Beauvue,6600.0,,,,,Goal Kick,2,From Goal Kick,Sergio Álvarez Conde,6884.0,Goalkeeper,111,Celta Vigo,209,['1a1b13ee-5ba2-4c19-aeb3-3081f0ea6793'],13,,,,,,,,,,,,,,,,,,Celta Vigo,209,00:02:13.613,Pass,
,,,,,,,,,,,,,,,,,1.502676,,,,,,,,,,,,,,,099c80fe-115a-4b08-8598-28598b3e2cb7,1588,,"[70.9, 68.0]",3825754,47,,,,True,-1.049178,,,,"[80.9, 50.6]",,High Pass,,20.068882,,,Incomplete,,Iago Aspas Juncal,5217.0,,,,,,2,From Goal Kick,Claudio Beauvue,6600.0,Right Wing,111,Celta Vigo,209,"['3f9aa66c-8247-4e71-a39c-cdeed85cd7bb', '5e106f86-2925-4772-a84e-1729244d8343', 'c06d7469-23c5-4d11-91b9-f01d940bc355']",17,,,,,,,,,,,,,,,,,,Celta Vigo,209,00:02:17.042,Pass,True
,,,,,,,,,,,,,,,,,1.981468,,,,,,,,,,,,,,,3f9aa66c-8247-4e71-a39c-cdeed85cd7bb,1591,,"[39.2, 29.5]",3825754,47,,,,True,-1.1124963,,,,"[50.3, 7.0]",,High Pass,,25.08904,,,,,Jonathan Viera Ramos,10755.0,,,,,Recovery,2,Regular Play,David García Santana,6927.0,Right Center Back,112,Las Palmas,208,"['099c80fe-115a-4b08-8598-28598b3e2cb7', '64b9df7f-279a-426c-880e-1ea14b949956', '9e024450-77e6-499d-8c0c-22fce7f94470']",18,,,,,,,,,,,,,,,,,,Las Palmas,208,00:02:18.545,Pass,True
,,,,,,,,,,,,,,,,,0.857241,,,,,,,,,,,,,,,8c28ddb3-4ce5-4de0-a4e8-fd0fe7999679,1595,,"[49.5, 4.7]",3825754,47,,,,,3.0144625,,Right Foot,,"[36.2, 6.4]",,Ground Pass,,13.408206,,,,,Dani Castellano Betancor,6932.0,,,,,,2,Regular Play,Jonathan Viera Ramos,10755.0,Left Wing,112,Las Palmas,208,"['7e9e1f71-0cd5-46cb-b862-1dcaaa2888bc', 'cbe9d375-2eef-4c99-9894-45724833468c']",21,,,,,,,,,,,,,,,,,,Las Palmas,208,00:02:21.838,Pass,True
,,,,,,,,,,,,,,,,,0.164338,,,,,,,,,,,,,,,7ab88c45-a230-4184-bf91-1655a6fe75de,1599,,"[50.3, 4.9]",3825754,47,,,,,0.32175055,,Left Foot,,"[52.7, 5.7]",,Ground Pass,,2.529822,,,Incomplete,,,,,,,,,2,Regular Play,Dani Castellano Betancor,6932.0,Left Back,112,Las Palmas,208,"['c1113e25-b603-4303-877d-2ba17a9aacc0', 'c2785583-413f-45ec-90c8-90d29b83b2e6']",26,,,,,,,,,,,,,,,,,,Las Palmas,208,00:02:26.144,Pass,True
,,,,,,,,,,,,,,,,,1.994633,,,,,,,,,,,,,,,c9d77b34-c3c9-4d48-a084-06f7e1dbee2c,1601,,"[62.1, 0.1]",3825754,47,,,,,0.19192116,,,,"[83.2, 4.2]",,Low Pass,,21.49465,,,,,Willian José da Silva,6721.0,,,,,Throw-in,2,From Throw In,Dani Castellano Betancor,6932.0,Left Back,113,Las Palmas,208,['39f5dbb8-6396-43d3-b762-66284296571c'],44,,,,,,,,,,,,,,,,,,Las Palmas,208,00:02:44.091,Pass,
,,,,,,,,,,,,,,,,,5.348113,,,,,,,,,,,,,,,12b7f66c-a1f3-46a2-a7b1-9d16baf58004,1606,,"[79.6, 12.3]",3825754,47,,,,,1.1775169,,Right Foot,,"[95.2, 49.9]",,Low Pass,,40.707737,,,Incomplete,,,,,,,,,2,From Throw In,Willian José da Silva,6721.0,Center Forward,113,Las Palmas,208,"['ad3d5195-3fb5-49c5-88ec-708b85daa623', 'c98e540b-0b69-442e-9744-494d471a205a']",48,,,,,,,,,,,,,,,,,,Las Palmas,208,00:02:48.602,Pass,True
,,,,,,,,,,,,,,,,,2.382927,,,,,,,,,,,,,,,264fd5a5-3579-4eb8-b268-79db210e4b63,1609,,"[20.5, 3.5]",3825754,47,,,,,0.36698014,,Left Foot,,"[55.1, 16.8]",,High Pass,,37.06818,,,Incomplete,,Pedro Pablo Hernández,6801.0,,,,,,2,Regular Play,Carles Planas Antolínez,7577.0,Left Back,114,Celta Vigo,209,"['0ea31b08-6972-4c61-b2a8-be458091dd5a', '9301af71-3ab5-46eb-90bf-2a9c3a5dfd55']",55,,,,,,,,,,,,,,,,,,Celta Vigo,209,00:02:55.274,Pass,
,,,,,,,,,,,True,,,,,,1.882812,,,,,,,,,,,,,,,0ea31b08-6972-4c61-b2a8-be458091dd5a,1611,,"[65.0, 63.3]",3825754,47,,,,,-0.7266424,,Head,,"[73.1, 56.1]",,Low Pass,,10.837435,,,Incomplete,,Mubarak Wakaso,6626.0,,,,,Interception,2,Regular Play,Roque Mesa Quevedo,3610.0,Left Defensive Midfield,114,Celta Vigo,209,"['264fd5a5-3579-4eb8-b268-79db210e4b63', '98557ddc-c65d-46d2-9686-e14434e1c963', '9c3df81d-7c54-420d-b014-8bca1357a210']",57,,,,,,,,,,,,,,,,,,Las Palmas,208,00:02:57.657,Pass,
,,,,,,,,,,,,,,,,,1.233389,,,,,,,,,,,,,,,fd96cc26-2ac1-44f9-81dd-3de2b0832d59,1615,,"[42.2, 22.3]",3825754,48,,,,,3.0683904,,Right Foot,,"[27.2, 23.4]",,Ground Pass,,15.040279,,,,,Gustavo Daniel Cabral Cáceres,6794.0,,,,,,2,Regular Play,Fabián Ariel Orellana Valenzuela,7105.0,Center Attacking Midfield,114,Celta Vigo,209,['9f57cbb6-c324-4922-95b3-a4556cc9d0f3'],1,,,,,,,,,,,,,,,,,,Celta Vigo,209,00:03:01.782,Pass,
,,,,,,,,,,,,,,,,,2.037259,,,,,,,,,,,,,,,e609fbbd-919b-4d7c-8c67-6531b6885b1c,1618,,"[26.1, 24.2]",3825754,48,,,,,2.5546794,,Right Foot,,"[4.9, 38.3]",,Ground Pass,,25.460754,,,,,Sergio Álvarez Conde,6884.0,,,,,,2,Regular Play,Gustavo Daniel Cabral Cáceres,6794.0,Left Center Back,114,Celta Vigo,209,['cde79b7e-2c85-4e17-a964-3ada33fd6474'],5,,,,,,,,,,,,,,,,,,Celta Vigo,209,00:03:05.349,Pass,
,,,,,,,,,,,,,,,,,2.345491,,,,,,,,,,,,,,,863323af-a9d9-43d8-acc2-97d53dba3d38,1620,,"[5.6, 38.4]",3825754,48,,,,,-1.0717026,,Right Foot,,"[20.7, 10.7]",,High Pass,,31.548376,,,,,Gustavo Daniel Cabral Cáceres,6794.0,,,,,,2,Regular Play,Sergio Álvarez Conde,6884.0,Goalkeeper,114,Celta Vigo,209,['67294fae-89ca-4f7a-8c74-7a668da4f8e4'],7,,,,,,,,,,,,,,,,,,Celta Vigo,209,00:03:07.386,Pass,
,,,,,,,,,,,,,,,,,0.870568,,,,,,,,,,,,,,,a38bda61-f49c-4ea8-b1e1-45575c4558cd,1623,,"[22.2, 8.2]",3825754,48,,,,,-0.5471534,,Right Foot,,"[30.9, 2.9]",,Ground Pass,,10.187247,,,,,Carles Planas Antolínez,7577.0,,,,,,2,Regular Play,Gustavo Daniel Cabral Cáceres,6794.0,Left Center Back,114,Celta Vigo,209,['4a74631f-d24e-410d-9ba1-da03b4ce0798'],11,,,,,,,,,,,,,,,,,,Celta Vigo,209,00:03:11.050,Pass,
,,,,,,,,,,,,,,,,,1.834778,,,,,,,,,,,,,,,bcc68707-08be-4641-b02a-8a42ff9935ed,1626,,"[30.9, 2.9]",3825754,48,,,,,0.7648999,,Left Foot,,"[53.3, 24.4]",,High Pass,,31.04851,,,,,Pedro Pablo Hernández,6801.0,,,,,,2,Regular Play,Carles Planas Antolínez,7577.0,Left Back,114,Celta Vigo,209,['1c8537c2-5b05-4669-b2a1-fad1ee9decb7'],13,,,,,,,,,,,,,,,,,,Celta Vigo,209,00:03:13.040,Pass,
,,,,,,,,,,,,,,,,,5.209967,,,,,,,,,,,,,,,0807924a-892c-4e5e-bc25-47932ac447d7,1635,,"[60.7, 68.6]",3825754,48,,,,,-0.53927207,,Right Foot,,"[112.0, 37.9]",,High Pass,,59.784447,,,Incomplete,,,,,,,,Free Kick,2,From Free Kick,David García Santana,6927.0,Right Center Back,115,Las Palmas,208,['aa3d9b4e-0590-4fc0-8b7a-6e78b7941763'],33,,,,,,,,,,,,,,,,,,Las Palmas,208,00:03:33.989,Pass,
,,,,,,,,,,,,,,,,,1.184594,,,,,,,,,,,,,,,932bf738-66b0-461c-aba0-1144402af44d,1638,,"[9.0, 41.9]",3825754,48,,,,,0.63629836,,Keeper Arm,,"[22.4, 51.8]",,Ground Pass,,16.660433,,,,,Jonathan Castro Otto,6802.0,,,,,,2,Regular Play,Sergio Álvarez Conde,6884.0,Goalkeeper,116,Celta Vigo,209,['08454532-86c1-43fe-af3c-ba22ce9b0bbd'],40,,,,,,,,,,,,,,,,,,Celta Vigo,209,00:03:40.134,Pass,
,,,,,,,,,,,,,,,,,1.242277,,,,,,,,,,,,,,,e4e485da-1dab-434e-83f4-8ff486ae2304,1641,,"[24.2, 54.3]",3825754,48,,,,,-0.3649131,,Right Foot,,"[33.1, 50.9]",,Ground Pass,,9.527329,,,,,Nemanja Radoja,6796.0,,,,,,2,Regular Play,Jonathan Castro Otto,6802.0,Right Back,116,Celta Vigo,209,['e9ce4e9c-7304-4ed0-b18d-835310914525'],42,,,,,,,,,,,,,,,,,,Celta Vigo,209,00:03:42.356,Pass,
,,,,,,,,,,,,,,,,,1.376776,,,,,,,,,,,,,,,0771fb7c-d13d-4fc4-a5a3-f23cb3b45a00,1644,,"[65.9, 64.6]",3825754,48,,,,,0.72532016,,Right Foot,,"[80.0, 77.1]",,Ground Pass,,18.843037,,,,,Jonathan Castro Otto,6802.0,,,,,,2,Regular Play,Nemanja Radoja,6796.0,Left Defensive Midfield,116,Celta Vigo,209,['7372abeb-5469-4363-b972-3eacc932a666'],50,,,,,,,,,,,,,,,,,,Celta Vigo,209,00:03:50.648,Pass,
,,,,,,,,,,,,,,,,,1.056357,,,,,,,,,,,,,,,9efac3eb-3e3a-4f2b-9b82-cefb06e4996c,1647,,"[81.5, 77.1]",3825754,48,,,,,-1.6596032,,Right Foot,,"[80.2, 62.5]",,Ground Pass,,14.657763,,,,,Nemanja Radoja,6796.0,,,,,,2,Regular Play,Jonathan Castro Otto,6802.0,Right Back,116,Celta Vigo,209,['21ed447d-e8d1-44d1-bd42-a5dc5776d537'],53,,,,,,,,,,,,,,,,,,Celta Vigo,209,00:03:53.196,Pass,
,,,,,,,,,,,,,,,,,0.574133,,,,,,,,,,,,,,,c6da7b59-ee74-4f73-9319-ebe77b9fbf92,1651,,"[82.3, 65.7]",3825754,48,,,,,1.2914144,,Right Foot,,"[85.8, 77.9]",,Ground Pass,,12.692123,,,,,Jonathan Castro Otto,6802.0,,,,,,2,Regular Play,Nemanja Radoja,6796.0,Left Defensive Midfield,116,Celta Vigo,209,['d7194688-9838-4a80-a344-ebfd7d8db62e'],56,,,,,,,,,,,,,,,,,,Celta Vigo,209,00:03:56.170,Pass,
,,,,,,,,,,,,,,,,,1.618067,,,,,,,,,,,,,,,f87d2235-8e8c-40df-b4f4-5c41315fb796,1653,,"[85.6, 77.1]",3825754,48,,,,,-2.158799,,Right Foot,,"[68.4, 51.3]",,Low Pass,,31.00774,,,,,Pedro Pablo Hernández,6801.0,,,,,,2,Regular Play,Jonathan Castro Otto,6802.0,Right Back,116,Celta Vigo,209,['ea357480-69a1-4588-8d12-3a52c5a6d6c2'],56,,,,,,,,,,,,,,,,,,Celta Vigo,209,00:03:56.745,Pass,
,,,,,,,,,,,,,,,,,0.738891,,,,,,,,,,,,,,,62e6bec8-5413-4b53-a66f-b8d609c758c8,1656,,"[67.9, 48.8]",3825754,49,,,,,-1.005647,,Left Foot,,"[75.7, 36.5]",,Ground Pass,,14.564683,,,,,Iago Aspas Juncal,5217.0,,,,,,2,Regular Play,Pedro Pablo Hernández,6801.0,Right Defensive Midfield,116,Celta Vigo,209,['2575cabb-ca2c-469a-a9b1-a706ca20e450'],0,,,,,,,,,,,,,,,,,,Celta Vigo,209,00:04:00.349,Pass,
,,,,,,,,,,,,,,,,,0.843975,,,,,,,,,,,,,,,8381bf89-f311-46bc-96bc-c01120122133,1658,,"[75.7, 36.5]",3825754,49,,,,,2.9356012,,Right Foot,,"[69.0, 37.9]",,Ground Pass,,6.844706,,,,,Pedro Pablo Hernández,6801.0,,,,,,2,Regular Play,Iago Aspas Juncal,5217.0,Center Forward,116,Celta Vigo,209,['de7f718a-7387-426b-aeb2-f5c3dfd2e45e'],1,,,,,,,,,,,,,,,,,,Celta Vigo,209,00:04:01.088,Pass,
,,,,,,,,,,,,,,,,,1.792962,,,,,,,,,,,,,,,f92e4d49-822c-4290-9e79-780d0bc6411e,1661,,"[65.9, 31.5]",3825754,49,,,,,-0.29339585,,Left Foot,,"[99.0, 21.5]",,High Pass,,34.577595,,,Incomplete,,Théo Bongonda Mbul''Ofeko Batombo,23785.0,,,,,,2,Regular Play,Pedro Pablo Hernández,6801.0,Right Defensive Midfield,116,Celta Vigo,209,"['57200f5a-90e8-41a2-908c-43badc5e4b0a', 'da13354b-2dc7-40d6-8747-b7db7d1c0020']",3,,,,,,,,,,,,,,,,,,Celta Vigo,209,00:04:03.313,Pass,
,,,,,,,,,,,True,,,,,,2.11996,,,,,,,,,,,,,,,da13354b-2dc7-40d6-8747-b7db7d1c0020,1663,,"[21.1, 58.6]",3825754,49,,,,,0.7086263,,Head,,"[30.2, 66.4]",,Low Pass,,11.985408,,,,,Mubarak Wakaso,6626.0,,,,,Interception,2,Regular Play,David Simón Rodríguez Santana,7906.0,Right Back,117,Las Palmas,208,"['50300c28-f03d-4b6b-88ba-4a778bf5f894', 'f92e4d49-822c-4290-9e79-780d0bc6411e']",5,,,,,,,,,,,,,,,,,,Las Palmas,208,00:04:05.106,Pass,
,,,,,,,,,,,,,,,,,0.888476,,,,,,,,,,,,,,,7258da47-1a1c-487f-afc7-5740a889cacf,1665,,"[30.2, 66.4]",3825754,49,,,,,-0.8836721,,Left Foot,,"[36.6, 58.6]",,Low Pass,,10.089599,,,,,Roque Mesa Quevedo,3610.0,,,,,,2,Regular Play,Mubarak Wakaso,6626.0,Right Wing,117,Las Palmas,208,['d19ec63d-459b-482f-8071-bdbd42a9dc6c'],7,,,,,,,,,,,,,,,,,,Las Palmas,208,00:04:07.226,Pass,
,,,,,,,,,,,,,,,,,0.429073,,,,,,,,,,,,,,,4644067c-40a5-4518-bd80-0e5c64f69722,1668,,"[38.6, 57.4]",3825754,49,,,,,0.9342881,,Right Foot,,"[42.0, 62.0]",,Ground Pass,,5.72014,,,,,Pedro Taunausú Domínguez Placeres,6928.0,,,,,,2,Regular Play,Roque Mesa Quevedo,3610.0,Left Defensive Midfield,117,Las Palmas,208,['6feea60e-0e2f-4316-a3a7-a7194b534d0d'],9,,,,,,,,,,,,,,,,,,Las Palmas,208,00:04:09.113,Pass,
,,,,,,,,,,,,,,,,,1.852607,,,,,,,,,,,,,,,6732ecb3-606b-4997-af85-2c7b8ab97fae,1671,,"[41.8, 59.8]",3825754,49,,,,,-1.4031823,,Right Foot,,"[50.7, 7.2]",,Low Pass,,53.347633,,,,,Jonathan Viera Ramos,10755.0,,True,,,,2,Regular Play,Pedro Taunausú Domínguez Placeres,6928.0,Center Attacking Midfield,117,Las Palmas,208,['48d0f0eb-c05d-4ac3-9e25-23746012f816'],12,,,,,,,,,,,,,,,,,,Las Palmas,208,00:04:12.142,Pass,
,,,,,,,,,,,,,,,,,1.913279,,,,,,,,,,,,,,,62f6d0cd-b031-4d1c-a23c-00f5b6492781,1674,,"[50.7, 5.6]",3825754,49,,,,,0.17390119,,Right Foot,,"[65.5, 8.2]",,High Pass,,15.026643,,,,,Jerónimo Figueroa Cabrera,6934.0,,,,,,2,Regular Play,Jonathan Viera Ramos,10755.0,Left Wing,117,Las Palmas,208,['85391a06-c15a-4cc6-b660-b1b88d943880'],14,,,,,,,,,,,,,,,,,,Las Palmas,208,00:04:14.054,Pass,
,,,,,,,,,,,,,,,,,2.413035,,,,,,,,,,,,,,,66d424fb-0c89-4cc7-866d-c691296c2b48,1678,,"[72.3, 15.4]",3825754,49,,,,,-0.42803925,,Left Foot,,"[88.3, 8.1]",,Low Pass,,17.586643,,,Incomplete,,Jonathan Viera Ramos,10755.0,,,,,,2,Regular Play,Jerónimo Figueroa Cabrera,6934.0,Right Defensive Midfield,117,Las Palmas,208,"['12cac862-659b-4d3a-9868-0dce694a183c', '41fd110a-cbed-413d-b3f0-eaa3102542f3', 'e67da4e0-630f-4232-abca-f9d485c908fd']",19,,,,,,,,,,,,,,,,,,Las Palmas,208,00:04:19.490,Pass,True
