ball_receipt_outcome,ball_recovery_recovery_failure,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,0.829697,,,,,,,,,,,,,2307e745-82de-4a0d-9aae-71e6b1b9e2eb,15,,"[48.6, 16.6]",3825852,0,,,,,2.1991646,,Left Foot,,,"[38.5, 30.5]",,Ground Pass,,17.181967,,,Jorge Meré Pérez,8818.0,,,,,,1,From Kick Off,Ismael López Blanco,24263.0,Left Back,2,Sporting Gijón,1041,['ebd4fbed-19ae-4a08-b7a8-2522a5ee83a2'],8,,,,,,,,,,,,,,,,,Sporting Gijón,1041,00:00:08.844,Pass,
,,,,,,,,,,,,,,1.120588,,,,,,,,,,,,,12f712ed-26fe-4ceb-aea7-37539afe60df,18,,"[34.5, 36.7]",3825852,0,,,,,1.4162997,,Right Foot,,,"[36.4, 48.9]",,Ground Pass,,12.347064,,,Luis Hernández Rodríguez,6561.0,,,,,,1,From Kick Off,Jorge Meré Pérez,8818.0,Left Center Back,2,Sporting Gijón,1041,['1a333d65-2ae9-4b22-9811-db10ae431730'],10,,,,,,,,,,,,,,,,,Sporting Gijón,1041,00:00:10.963,Pass,
,,,,,,,,,,,,,,1.012214,,,,,,,,,,,,,82691cbf-dc8e-4c3b-838e-be6043b13e47,21,,"[37.7, 51.7]",3825852,0,,,,,-0.06241881,,Right Foot,,,"[50.5, 50.9]",,Ground Pass,,12.824976,,,Sergio Álvarez Díaz,13107.0,,,,,,1,From Kick Off,Luis Hernández Rodríguez,6561.0,Right Center Back,2,Sporting Gijón,1041,['b091b00e-4303-458f-a20e-ad4a65ba7965'],13,,,,,,,,,,,,,,,,,Sporting Gijón,1041,00:00:13.473,Pass,
,,,,,,,,,,,,,,1.519139,,,,,,,,,,,,,13a3ee24-96b8-4dc9-9a98-03400fdefde2,25,,"[48.4, 42.9]",3825852,0,,,,,-2.4207811,,Left Foot,,,"[37.7, 33.5]",,Ground Pass,,14.242542,,,Jorge Meré Pérez,8818.0,,,,,,1,From Kick Off,Sergio Álvarez Díaz,13107.0,Right Defensive Midfield,2,Sporting Gijón,1041,"['9fa40d67-52bf-4ee0-9539-e3a2ac4cd91d', 'b6b57cb4-06d9-42c2-8bb1-f9b97da1d9c9']",15,,,,,,,,,,,,,,,,,Sporting Gijón,1041,00:00:15.491,Pass,True
,,,,,,,,,,,,,,1.242274,,,,,,,,,,,,,af70bd6b-e00d-4af1-b142-2cf5ee4da65a,28,,"[34.3, 26.3]",3825852,0,,,,,-0.9436385,,Right Foot,,,"[42.2, 15.4]",,Ground Pass,,13.461798,,,Ismael López Blanco,24263.0,,,,,,1,From Kick Off,Jorge Meré Pérez,8818.0,Left Center Back,2,Sporting Gijón,1041,['dc47d531-5edf-459b-8a36-8bba67bad955'],18,,,,,,,,,,,,,,,,,Sporting Gijón,1041,00:00:18.797,Pass,
,,,,,,,,,,,,,,1.64954,,,,,,,,,,,,,08a2c3a6-51be-410b-8644-30414b313ffb,31,,"[43.0, 9.8]",3825852,0,,,,,2.25021,,Left Foot,,,"[30.4, 25.4]",,Ground Pass,,20.05293,,,Jorge Meré Pérez,8818.0,,,,,,1,From Kick Off,Ismael López Blanco,24263.0,Left Back,2,Sporting Gijón,1041,['139fe1ea-8143-4b27-9e20-313e3e804893'],22,,,,,,,,,,,,,,,,,Sporting Gijón,1041,00:00:22.436,Pass,
,,,,,,,,,,,,,,2.79333,,,,,,,,,,,,,0c2c111c-14cc-478a-a0d9-6d68f3d28bd3,34,,"[37.3, 22.4]",3825852,0,,,,,-0.14560533,,Right Foot,,,"[93.9, 14.1]",,High Pass,,57.205334,Incomplete,,Jonathan Rodríguez Menéndez,6581.0,,,,,,1,From Kick Off,Jorge Meré Pérez,8818.0,Left Center Back,2,Sporting Gijón,1041,"['16ca0e31-5a1d-44f4-96e0-13ae6b63579f', 'b72fe6d9-01cf-44d6-819a-b1562c19ad25']",26,,,,,,,,,,,,,,,,,Sporting Gijón,1041,00:00:26.874,Pass,
,,,,,,,,,,,,,,1.289591,,,,,,,,,,,,,16ca0e31-5a1d-44f4-96e0-13ae6b63579f,36,,"[26.2, 66.0]",3825852,0,,,,,0.14631529,,Head,,,"[45.2, 68.8]",,Low Pass,,19.205208,Incomplete,,,,,,,,Recovery,1,From Kick Off,David García Santana,6927.0,Right Back,2,Sporting Gijón,1041,"['0c2c111c-14cc-478a-a0d9-6d68f3d28bd3', '96885972-825a-483f-b646-35bcd1d155e9']",29,,,,,,,,,,,,,,,,,Las Palmas,208,00:00:29.667,Pass,
,,,,,,,,,,,,,,0.541299,,,,,,,,,,,,,626c1d13-702e-47db-9b51-db75b7ce9ea8,40,,"[78.3, 10.2]",3825852,0,,,,,3.0860941,,Right Foot,,,"[71.1, 10.6]",,Low Pass,,7.2111025,,,Ismael López Blanco,24263.0,,,,,,1,From Kick Off,Omar Mascarell González,18398.0,Left Defensive Midfield,2,Sporting Gijón,1041,['af6268dd-e8d3-4fa2-90d0-6c169ee29202'],33,,,,,,,,,,,,,,,,,Sporting Gijón,1041,00:00:33.883,Pass,
,,,,,,,,,,,,,,0.800587,,,,,,,,,,,,,e6c003b2-7dc5-48d9-a34c-1a9924058ffa,42,,"[73.6, 8.3]",3825852,0,,,,,-0.20632389,,Left Foot,,,"[77.9, 7.4]",,Low Pass,,4.3931766,,,Omar Mascarell González,18398.0,,,,,,1,From Kick Off,Ismael López Blanco,24263.0,Left Back,2,Sporting Gijón,1041,['170fd207-fed1-4efd-a0fc-383c499b7b6e'],34,,,,,,,,,,,,,,,,,Sporting Gijón,1041,00:00:34.424,Pass,
,,,,,,,,,,,,,,1.514879,,,,,,,,,,,,,5c4c1bc7-b5ef-4208-8659-0bf964cc8a4f,45,,"[75.1, 11.1]",3825852,0,,,,,1.9446539,,Right Foot,,,"[70.0, 24.1]",,Ground Pass,,13.964598,,,Sergio Álvarez Díaz,13107.0,,,,,,1,From Kick Off,Omar Mascarell González,18398.0,Left Defensive Midfield,2,Sporting Gijón,1041,['39ef7569-7332-40c5-94bc-b4a5308c05b2'],37,,,,,,,,,,,,,,,,,Sporting Gijón,1041,00:00:37.989,Pass,
,,,,,,,,,,,,,,1.519195,,,,,,,,,,,,,12275dd9-5ea3-43d5-97b8-5d2d13b91f04,49,,"[69.1, 24.8]",3825852,0,,,,,-2.6239436,,Right Foot,,,"[61.9, 20.7]",,Ground Pass,,8.285529,,,Jorge Meré Pérez,8818.0,,,,,,1,From Kick Off,Sergio Álvarez Díaz,13107.0,Right Defensive Midfield,2,Sporting Gijón,1041,"['118dc1b5-9d07-49aa-88e0-4cc205b52bd0', '7b329063-816c-4cf0-9abc-adf32ea54bed']",40,,,,,,,,,,,,,,,,,Sporting Gijón,1041,00:00:40.116,Pass,True
,,,,,,,,,,,,,,1.421152,,,,,,,,,,,,,81c1d6b1-9dd4-495a-9cca-9532d34f297f,52,,"[57.6, 18.3]",3825852,0,,,,,1.9095907,,Left Foot,,,"[46.5, 49.8]",,Ground Pass,,33.398502,,,Luis Hernández Rodríguez,6561.0,,,,,,1,From Kick Off,Jorge Meré Pérez,8818.0,Left Center Back,2,Sporting Gijón,1041,['67ec30e9-4ec1-4fb8-aff9-cf7797164763'],44,,,,,,,,,,,,,,,,,Sporting Gijón,1041,00:00:44.705,Pass,
,,,,,,,,,,,,,,1.128186,,,,,,,,,,,,,98d0cd28-2c08-4025-b097-fa502bcb1867,56,,"[59.1, 55.8]",3825852,0,,,,,0.21425287,,Right Foot,,,"[80.7, 60.5]",,Ground Pass,,22.105429,,,Arnaldo Antonio Sanabria Ayala,6880.0,,,,,,1,From Kick Off,Luis Hernández Rodríguez,6561.0,Right Center Back,2,Sporting Gijón,1041,"['40b1a211-b168-4318-b189-37f4711aab77', '7fde9660-9ddf-4c16-b50b-f335bf85d30b']",49,,,,,,,,,,,,,,,,,Sporting Gijón,1041,00:00:49.744,Pass,True
,,,,,,,,,,,,,,0.619923,,,,,,,,,,,,,0bd49c95-4004-44fb-9f92-fda4cee0e056,59,,"[85.8, 60.7]",3825852,0,,,,,2.1261084,,Left Foot,,,"[77.3, 74.4]",,Ground Pass,,16.122654,,,Pablo Pérez Rodríguez,23838.0,,,,,,1,From Kick Off,Arnaldo Antonio Sanabria Ayala,6880.0,Left Center Forward,2,Sporting Gijón,1041,['34474e45-833d-4c99-a8f5-47c5d9210d25'],51,,,,,,,,,,,,,,,,,Sporting Gijón,1041,00:00:51.873,Pass,
,,,,,,,,,,,,,,5.584999,,,,,,,,,,,,,719bd911-efbe-4e83-bd21-7b34ba000151,62,,"[79.6, 76.1]",3825852,0,,,,,-0.6051335,,Right Foot,,,"[104.9, 58.6]",,High Pass,,30.76264,Incomplete,,,,,,,,,1,From Kick Off,Pablo Pérez Rodríguez,23838.0,Right Midfield,2,Sporting Gijón,1041,['3cad003d-67d1-4a1b-87fb-759e94e5fb33'],52,,,,,,,,,,,,,,,,,Sporting Gijón,1041,00:00:52.629,Pass,
,,,,,,,,,,,,,,1.511772,,,,,,,,,,,,,dd6ed4db-7a5d-4ec9-91d9-246b06275691,65,,"[9.9, 36.1]",3825852,1,,,,,1.2505541,,Right Foot,,,"[16.5, 56.0]",,Ground Pass,,20.965925,,,Mauricio Lemos Merladet,7692.0,,,,,,1,Regular Play,Javier Varas Herrera,26753.0,Goalkeeper,3,Las Palmas,208,['70d3ac96-afce-4306-a572-439760ab7a11'],0,,,,,,,,,,,,,,,,,Las Palmas,208,00:01:00.734,Pass,
,,,,,,,,,,,,,,1.617767,,,,,,,,,,,,,cbb5d2c9-2660-44f5-9c53-ec5a00dae517,69,,"[20.2, 54.5]",3825852,1,,,,,0.02418883,,Left Foot,,,"[45.0, 55.1]",,High Pass,,24.807257,,,Nabil El Zhar,6608.0,,,,,,1,Regular Play,Mauricio Lemos Merladet,7692.0,Right Center Back,3,Las Palmas,208,"['81be7849-27d7-41c0-871a-38ce7e571795', 'ca26d952-37ee-4fda-8746-5a49b775865f']",3,,,,,,,,,,,,,,,,,Las Palmas,208,00:01:03.987,Pass,True
,,,,,,,,,,,,,,1.72202,,,,,,,,,,,,,c8d468c8-ab66-4d9d-b181-883bd9d638cd,72,,"[48.4, 51.7]",3825852,1,,,,,-0.56098217,,Right Foot,,,"[59.7, 44.6]",,Low Pass,,13.345411,,,Sergio Ezequiel Araújo,8167.0,,,,,,1,Regular Play,Nabil El Zhar,6608.0,Right Wing,3,Las Palmas,208,['605f8c04-5613-456f-877e-f69858442ae9'],5,,,,,,,,,,,,,,,,,Las Palmas,208,00:01:05.605,Pass,
,,,,,,,,,,,,,,1.424898,,,,,,,,,,,,,02b3b53e-8a84-4e66-a3b3-5a6dd79612b0,75,,"[64.9, 38.0]",3825852,1,,,,,1.6057471,,Right Foot,,,"[64.4, 52.3]",,Ground Pass,,14.308739,,,Pedro Taunausú Domínguez Placeres,6928.0,,,,,,1,Regular Play,Sergio Ezequiel Araújo,8167.0,Center Forward,3,Las Palmas,208,['f2661fae-b3c6-4a5f-963e-9a52c78e1df9'],7,,,,,,,,,,,,,,,,,Las Palmas,208,00:01:07.436,Pass,
,,,,,,,,,,,,,,1.414061,,,,,,,,,,,,,dcdeec57-00d9-453f-8ff6-78d33a96689f,79,,"[65.9, 57.3]",3825852,1,,,,,0.9928944,,Right Foot,,,"[71.9, 66.5]",,Ground Pass,,10.983624,,,Nabil El Zhar,6608.0,,,,,,1,Regular Play,Pedro Taunausú Domínguez Placeres,6928.0,Center Attacking Midfield,3,Las Palmas,208,"['4dd7d7a8-e451-4b0c-b536-75add85a450c', 'f02b6e7e-2454-4a3b-a5de-50e21d756495']",9,,,,,,,,,,,,,,,,,Las Palmas,208,00:01:09.150,Pass,True
,,,,,,,,,,,,,,0.807611,,,,,,,,,,,,,151590bb-6ac7-4adc-a880-23533ee2c970,82,,"[75.4, 67.1]",3825852,1,,,,,-2.982241,,Right Foot,,,"[69.8, 66.2]",,Ground Pass,,5.67186,,,Pedro Taunausú Domínguez Placeres,6928.0,,,,,,1,Regular Play,Nabil El Zhar,6608.0,Right Wing,3,Las Palmas,208,['e91b290e-3b31-473e-a585-f469c979819f'],11,,,,,,,,,,,,,,,,,Las Palmas,208,00:01:11.814,Pass,
,,,,,,,,,,,,,,0.721577,,,,,,,,,,,,,86cfb8e8-1616-4519-a12e-9e96cbda7de3,84,,"[70.9, 66.7]",3825852,1,,,,,0.21729343,,Right Foot,,,"[78.6, 68.4]",,Ground Pass,,7.8854294,,,Nabil El Zhar,6608.0,,,,,,1,Regular Play,Pedro Taunausú Domínguez Placeres,6928.0,Center Attacking Midfield,3,Las Palmas,208,['c54799a9-a79a-4dc5-bcb1-3b4bbd50a903'],12,,,,,,,,,,,,,,,,,Las Palmas,208,00:01:12.622,Pass,
,,,,,,,,,,,,,,1.464924,,,,,,,,,,,,,f63a095e-bce0-461a-9321-7c16599497cb,86,,"[74.5, 70.3]",3825852,1,,,,,3.1415927,,Right Foot,,,"[55.9, 70.3]",,Ground Pass,,18.6,,,David García Santana,6927.0,,,,,,1,Regular Play,Nabil El Zhar,6608.0,Right Wing,3,Las Palmas,208,['df87b660-7dfb-4f81-82d5-ead6630fac8f'],13,,,,,,,,,,,,,,,,,Las Palmas,208,00:01:13.343,Pass,
,,,,,,,,,,,,,,1.121967,,,,,,,,,,,,,404d855d-5fd8-473c-b575-29bc02d5a955,88,,"[50.3, 70.1]",3825852,1,,,,,-0.75656,,Right Foot,,,"[61.0, 60.0]",,Ground Pass,,14.713939,,,Pedro Taunausú Domínguez Placeres,6928.0,,,,,,1,Regular Play,David García Santana,6927.0,Right Back,3,Las Palmas,208,['318ef006-cda6-401b-820c-6fdbdcc03d56'],14,,,,,,,,,,,,,,,,,Las Palmas,208,00:01:14.808,Pass,
,,,,,,,,,,,,,,0.635394,,,,,,,,,,,,,370f0479-e127-415e-b522-607995914166,92,,"[54.6, 60.0]",3825852,1,,,,,-2.2638652,,Right Foot,,,"[49.7, 54.1]",,Ground Pass,,7.66942,,,Roque Mesa Quevedo,3610.0,,,,,,1,Regular Play,Pedro Taunausú Domínguez Placeres,6928.0,Center Attacking Midfield,3,Las Palmas,208,"['3c840da8-2da2-452e-ba67-1fc895dc5b69', 'f627117b-433d-4a90-9f91-29ce7554523c']",17,,,,,,,,,,,,,,,,,Las Palmas,208,00:01:17.339,Pass,True
,,,,,,,,,,,,,,2.424271,,,,,,,,,,,,,4d539ce4-807d-4d19-9861-cb7f2375f4e4,95,,"[52.5, 52.3]",3825852,1,,,,,-1.5472713,,Right Foot,,,"[53.5, 9.8]",,Low Pass,,42.511765,,,Dani Castellano Betancor,6932.0,,True,,,,1,Regular Play,Roque Mesa Quevedo,3610.0,Right Defensive Midfield,3,Las Palmas,208,['abfe37de-5555-468a-8f02-3ac206cf8a19'],19,,,,,,,,,,,,,,,,,Las Palmas,208,00:01:19.253,Pass,
,,,,,,,,,,,,,,0.962903,,,,,,,,,,,,,3d33d276-8258-4a56-918b-b928cbb0e1aa,99,,"[68.5, 9.3]",3825852,1,,,,,-0.18633756,,Left Foot,,,"[80.7, 7.0]",,Ground Pass,,12.41491,,,Jonathan Viera Ramos,10755.0,,,,,,1,Regular Play,Dani Castellano Betancor,6932.0,Left Back,3,Las Palmas,208,"['041073fa-1dc3-4ce6-bc2c-3d6d6355531c', '7af913dc-215f-45dd-b14c-d290b4514f4c']",23,,,,,,,,,,,,,,,,,Las Palmas,208,00:01:23.826,Pass,True
,,,,,,,,,,,,,,1.457629,,,,,,,,,,,,,531e6dbf-c942-4f23-8cdc-be2418241c19,103,,"[73.0, 14.1]",3825852,1,,,,,1.7780925,,Right Foot,,,"[67.7, 39.3]",,Ground Pass,,25.75131,,,Pedro Taunausú Domínguez Placeres,6928.0,,,,,,1,Regular Play,Jonathan Viera Ramos,10755.0,Left Wing,3,Las Palmas,208,"['bffc076f-065d-4fad-b802-97e8c64def10', 'f62066e5-05d7-446e-bf01-578c3d03711d']",28,,,,,,,,,,,,,,,,,Las Palmas,208,00:01:28.789,Pass,True
,,,,,,,,,,,,,,0.839702,,,,,,,,,,,,,fef73947-4835-4b0d-8ffe-6fc846352ef8,110,,"[71.9, 31.4]",3825852,1,,,,,-1.0870172,,Right Foot,,,"[78.1, 19.6]",,Ground Pass,,13.329666,,,Jonathan Viera Ramos,10755.0,,,,,,1,Regular Play,Pedro Taunausú Domínguez Placeres,6928.0,Center Attacking Midfield,3,Las Palmas,208,['55a577a2-5273-4c08-8a08-bb086178dd3c'],32,,,,,,,,,,,,,,,,,Las Palmas,208,00:01:32.142,Pass,
,,,,,,,,,,,,,,0.663174,,,,,,,,,,,,,227f9827-96e7-4544-9222-ad3b61d4e94d,112,,"[78.1, 21.3]",3825852,1,,,,,1.1487913,,Right Foot,,,"[80.3, 26.2]",,Ground Pass,,5.3712196,,,Pedro Taunausú Domínguez Placeres,6928.0,,,,,,1,Regular Play,Jonathan Viera Ramos,10755.0,Left Wing,3,Las Palmas,208,['c9173504-09d9-434f-8aac-da377e60631e'],32,,,,,,,,,,,,,,,,,Las Palmas,208,00:01:32.982,Pass,
,,,,,,,,,,,,,,0.775287,,,,,,,,,,,,,2ee3d012-2b6d-4f1d-baf3-c2da2f771e51,114,,"[84.3, 26.2]",3825852,1,,,,,-0.23949927,,Right Foot,,,"[92.9, 24.1]",,Ground Pass,,8.852683,Incomplete,,Jonathan Viera Ramos,10755.0,,,,,,1,Regular Play,Pedro Taunausú Domínguez Placeres,6928.0,Center Attacking Midfield,3,Las Palmas,208,"['3f8dd449-90cb-43cb-82eb-1ef1c6eea81a', '454b324f-8220-4e2e-b2dc-31fe754d2347']",33,,,,,,,,,,,,,,,,,Las Palmas,208,00:01:33.645,Pass,
