bad_behaviour_card,ball_receipt_outcome,ball_recovery_recovery_failure,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_penalty,foul_committed_type,foul_won_advantage,foul_won_defensive,foul_won_penalty,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_shot_saved_to_post,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_miscommunication,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_open_goal,shot_outcome,shot_saved_to_post,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,e39ef862-469e-43a0-8d1e-5d8145b8c18c,1,,,3825694,0,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,,,,1,Eibar,322,,0,,,,,,,,,,,,,,,,,"{'formation': 442, 'lineup': [{'player': {'id': 10763, 'name': 'Asier Riesgo Unamuno'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'jersey_number': 13}, {'player': {'id': 6699, 'name': 'Ander Capa Rodríguez'}, 'position': {'id': 2, 'name': 'Right Back'}, 'jersey_number': 7}, {'player': {'id': 6837, 'name': 'Mauro Javier Dos Santos'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'jersey_number': 15}, {'player': {'id': 6778, 'name': 'Iván Ramis Barrios'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'jersey_number': 4}, {'player': {'id': 6776, 'name': 'David Juncà Reñé'}, 'position': {'id': 6, 'name': 'Left Back'}, 'jersey_number': 17}, {'player': {'id': 6712, 'name': 'Gonzalo Escalante'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'jersey_number': 5}, {'player': {'id': 6775, 'name': 'Daniel García Carrillo'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'jersey_number': 14}, {'player': {'id': 6742, 'name': 'Sergio Gontán Gallardo'}, 'position': {'id': 12, 'name': 'Right Midfield'}, 'jersey_number': 20}, {'player': {'id': 24070, 'name': 'Saúl Berjón Pérez'}, 'position': {'id': 16, 'name': 'Left Midfield'}, 'jersey_number': 21}, {'player': {'id': 6700, 'name': 'Sergio Enrich Ametller'}, 'position': {'id': 22, 'name': 'Right Center Forward'}, 'jersey_number': 9}, {'player': {'id': 6566, 'name': 'Borja González Tomás'}, 'position': {'id': 24, 'name': 'Left Center Forward'}, 'jersey_number': 18}]}",Eibar,322,00:00:00.000,Starting XI,
,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,dad28233-a92d-41e1-bd6d-d2efb2beb3e0,2,,,3825694,0,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,,,,1,Eibar,322,,0,,,,,,,,,,,,,,,,,"{'formation': 433, 'lineup': [{'player': {'id': 6898, 'name': 'Jaume Doménech Sánchez'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'jersey_number': 24}, {'player': {'id': 6663, 'name': 'Antonio Barragán Fernández'}, 'position': {'id': 2, 'name': 'Right Back'}, 'jersey_number': 19}, {'player': {'id': 3638, 'name': 'Shkodran Mustafi'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'jersey_number': 5}, {'player': {'id': 4406, 'name': 'Aymen Abdennour'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'jersey_number': 23}, {'player': {'id': 27480, 'name': 'Lucas Alfonso Orbán Alegre'}, 'position': {'id': 6, 'name': 'Left Back'}, 'jersey_number': 6}, {'player': {'id': 6751, 'name': 'Javier Fuego Martínez'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'jersey_number': 18}, {'player': {'id': 10802, 'name': 'André Filipe Tavares Gomes'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'jersey_number': 21}, {'player': {'id': 10037, 'name': 'Danilo Barbosa da Silva'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'jersey_number': 12}, {'player': {'id': 7005, 'name': 'João Pedro Cavaco Cancelo'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'jersey_number': 2}, {'player': {'id': 7797, 'name': 'Rodrigo Javier De Paul'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'jersey_number': 20}, {'player': {'id': 6402, 'name': 'Francisco Alcácer García'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'jersey_number': 9}]}",Valencia,207,00:00:00.000,Starting XI,
,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,da86e732-8284-4788-b519-d1a697b01681,3,,,3825694,0,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,,,,1,Eibar,322,['5b0261df-a726-4d7c-9db8-877ea3542814'],0,,,,,,,,,,,,,,,,,,Valencia,207,00:00:00.000,Half Start,
,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,5b0261df-a726-4d7c-9db8-877ea3542814,4,,,3825694,0,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,,,,1,Eibar,322,['da86e732-8284-4788-b519-d1a697b01681'],0,,,,,,,,,,,,,,,,,,Eibar,322,00:00:00.000,Half Start,
,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,3eabb215-ced9-45fd-b4bf-2b0305598ce8,1595,,,3825694,45,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,,,,95,Eibar,322,['87e48796-2d9a-4db5-b4ba-957a6bf1af2a'],0,,,,,,,,,,,,,,,,,,Eibar,322,00:00:00.000,Half Start,
,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,87e48796-2d9a-4db5-b4ba-957a6bf1af2a,1596,,,3825694,45,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,,,,95,Eibar,322,['3eabb215-ced9-45fd-b4bf-2b0305598ce8'],0,,,,,,,,,,,,,,,,,,Valencia,207,00:00:00.000,Half Start,
,,,,,,,,,,,,,,,0.738278,,,,,,,,,,,,,,,53157b8c-0989-4f20-b40b-b3e5239f389d,5,,"[60.0, 40.0]",3825694,0,,True,,,-2.0647378,,Right Foot,,"[57.9, 36.1]",,Ground Pass,,4.4294467,,,,Rodrigo Javier De Paul,7797.0,,,,,Kick Off,1,From Kick Off,Francisco Alcácer García,6402.0,Center Forward,2,Valencia,207,['ef365c82-0485-4882-b92f-99d6d074a86f'],0,,,,,,,,,,,,,,,,,,Valencia,207,00:00:00.452,Pass,
,,,,,,,,,,,,,,,1.852221,,,,,,,,,,,,,,,4afcf444-4bc6-46ac-9036-95274cf9dd32,7,,"[62.6, 34.0]",3825694,0,,,,,2.843761,,Right Foot,,"[31.0, 43.7]",,Ground Pass,,33.055256,,,,Shkodran Mustafi,3638.0,,,,,,1,From Kick Off,Rodrigo Javier De Paul,7797.0,Left Wing,2,Valencia,207,['484e46c8-9022-4a50-9491-e70b82be5a8c'],1,,,,,,,,,,,,,,,,,,Valencia,207,00:00:01.225,Pass,
,,,,,,,,,,,,,,,2.761473,,,,,,,,,,,,,,,69503be0-fd61-46b2-90c1-967c677cc812,10,,"[32.1, 44.0]",3825694,0,,,,,-0.44179317,,Right Foot,,"[76.5, 23.0]",,High Pass,,49.11578,,Incomplete,,André Filipe Tavares Gomes,10802.0,,,,,,1,From Kick Off,Shkodran Mustafi,3638.0,Right Center Back,2,Valencia,207,"['c2e30fa7-dcfc-44f0-92a9-95abe4cc9041', 'd28fad69-4dcd-4890-83c2-0c91d7e4064a']",4,,,,,,,,,,,,,,,,,,Valencia,207,00:00:04.456,Pass,
,,,,,,,,,,,,,,,1.6,,,,,,,,,,,,,,,c2e30fa7-dcfc-44f0-92a9-95abe4cc9041,13,,"[43.6, 57.1]",3825694,0,,,,True,-1.8852121,,,,"[39.6, 44.8]",,Low Pass,,12.934064,,,,Daniel García Carrillo,6775.0,,,,,Recovery,1,Regular Play,Saúl Berjón Pérez,24070.0,Left Midfield,3,Eibar,322,"['5a765ec8-0393-4641-a290-62e89549f226', '69503be0-fd61-46b2-90c1-967c677cc812', 'af382707-5db4-4936-b129-e40b269da960']",7,,,,,,,,,,,,,,,,,,Eibar,322,00:00:07.218,Pass,True
,,,,,,,,,,,,,,,2.216687,,,,,,,,,,,,,,,f4574918-8725-4655-97f0-233e69cf440f,16,,"[39.6, 44.8]",3825694,0,,,,,-0.19885755,,Right Foot,,"[65.9, 39.5]",,High Pass,,26.828716,,,,Borja González Tomás,6566.0,,,,,,1,Regular Play,Daniel García Carrillo,6775.0,Left Defensive Midfield,3,Eibar,322,['b3ab354f-a073-4239-be5c-51cfaace921d'],8,,,,,,,,,,,,,,,,,,Eibar,322,00:00:08.847,Pass,
,,,,,,,,,,,,,,,1.016663,,,,,,,,,,,,,,,be98fdfc-a5bf-4210-8458-04921b71606d,20,,"[49.4, 51.4]",3825694,0,,,,,-0.7306584,,Head,,"[57.1, 44.5]",,Low Pass,,10.339246,,,,Danilo Barbosa da Silva,10037.0,,,,,Recovery,1,Regular Play,Antonio Barragán Fernández,6663.0,Right Back,4,Valencia,207,['fc20ca5a-f9cf-4397-a140-a66a80946dc3'],12,,,,,,,,,,,,,,,,,,Valencia,207,00:00:12.547,Pass,
,,,,,,,,,,,,,,,1.412295,,,,,,,,,,,,,,,a3d06b1f-4553-4284-9c88-dddfaf73dd6b,24,,"[55.8, 46.4]",3825694,0,,,,,2.0039966,,Right Foot,,"[48.4, 62.4]",,High Pass,,17.628386,,,,Antonio Barragán Fernández,6663.0,,,,,,1,Regular Play,Danilo Barbosa da Silva,10037.0,Left Center Midfield,4,Valencia,207,['eb16b940-9276-4322-8b35-325b86ebb94d'],14,,,,,,,,,,,,,,,,,,Valencia,207,00:00:14.615,Pass,
,,,,,,,,,,,,,,,2.293354,,,,,,,,,,,,,,,a7590715-056d-4c2c-87c5-d0c6ed50fc95,26,,"[48.4, 62.9]",3825694,0,,,,,-0.09553142,,Right Foot,,"[89.1, 59.0]",,High Pass,,40.88643,,Incomplete,,Francisco Alcácer García,6402.0,,,,,,1,Regular Play,Antonio Barragán Fernández,6663.0,Right Back,4,Valencia,207,"['a6f76326-d126-4be0-9b77-e561db810fe8', 'dd6a2142-9aba-434a-a550-f1e7a7c2901b']",16,,,,,,,,,,,,,,,,,,Valencia,207,00:00:16.027,Pass,
,,,,,,,,,,,,,,,1.277211,,,,,,,,,,,,,,,dd6a2142-9aba-434a-a550-f1e7a7c2901b,28,,"[31.0, 21.1]",3825694,0,,,,,-0.2167774,,Left Foot,,"[47.8, 17.4]",,High Pass,,17.202616,,Incomplete,,,,,,,,Recovery,1,Regular Play,Iván Ramis Barrios,6778.0,Left Center Back,4,Valencia,207,"['3e1dc324-b985-402d-b4e9-180111bc0935', 'a7590715-056d-4c2c-87c5-d0c6ed50fc95']",18,,,,,,,,,,,,,,,,,,Eibar,322,00:00:18.321,Pass,
,,,,,,,,,,,,,,,2.076287,,,,,,,,,,,,,,,9348bd2d-6f23-42c6-95ae-35991e24e851,34,,"[63.4, 64.0]",3825694,0,,,,,-2.7870436,,Right Foot,,"[42.6, 56.3]",,Ground Pass,,22.179495,,,,Shkodran Mustafi,3638.0,,,,,Free Kick,1,From Free Kick,Javier Fuego Martínez,6751.0,Center Defensive Midfield,5,Valencia,207,['8b8d522e-960c-4e84-a0d6-4a571098093a'],41,,,,,,,,,,,,,,,,,,Valencia,207,00:00:41.190,Pass,
,,,,,,,,,,,,,,,1.813913,,,,,,,,,,,,,,,b524aa26-9807-4f74-9391-ee62456993d2,36,,"[42.6, 56.3]",3825694,0,,,,,-1.7164247,,Right Foot,,"[37.1, 18.8]",,Ground Pass,,37.901188,,,,Aymen Abdennour,4406.0,,,,,,1,From Free Kick,Shkodran Mustafi,3638.0,Right Center Back,5,Valencia,207,['56b6420d-1925-4bbf-9123-0802883ab200'],43,,,,,,,,,,,,,,,,,,Valencia,207,00:00:43.267,Pass,
,,,,,,,,,,,,,,,1.345796,,,,,,,,,,,,,,,6e947597-92c9-459e-bc1d-17aa8de3beda,39,,"[36.6, 18.2]",3825694,0,,,,,-0.87090343,,Left Foot,,"[49.4, 3.0]",,Ground Pass,,19.871588,,,,Lucas Alfonso Orbán Alegre,27480.0,,,,,,1,From Free Kick,Aymen Abdennour,4406.0,Left Center Back,5,Valencia,207,['71ce98af-7ba7-4dd4-b11c-b5e0ab17a59e'],47,,,,,,,,,,,,,,,,,,Valencia,207,00:00:47.385,Pass,
,,,,,,,,,,,,,,,1.196846,,,,,,,,,,,,,,,9ec7ab86-5882-49ce-bf68-fc58a1568398,42,,"[49.4, 3.0]",3825694,0,,,,,0.45157576,,Left Foot,,"[69.4, 12.7]",,Ground Pass,,22.228136,,,,Francisco Alcácer García,6402.0,,,,,,1,From Free Kick,Lucas Alfonso Orbán Alegre,27480.0,Left Back,5,Valencia,207,['87c8ff02-bd3c-4afa-a71d-0c261221ff26'],50,,,,,,,,,,,,,,,,,,Valencia,207,00:00:50.239,Pass,
,,,,,,,,,,,,,,,0.934945,,,,,,,,,,,,,,,95b05e2d-2ea2-4984-a620-f45a8bb68466,45,,"[70.2, 13.2]",3825694,0,,,,,-2.3561945,,Right Foot,,"[65.5, 8.5]",,Low Pass,,6.646804,,,,Rodrigo Javier De Paul,7797.0,,,,,,1,From Free Kick,Francisco Alcácer García,6402.0,Center Forward,5,Valencia,207,['eedbc23f-674e-415d-9b33-44d4c03d3c17'],51,,,,,,,,,,,,,,,,,,Valencia,207,00:00:51.473,Pass,
,,,,,,,,,,,,,,,0.414866,,,,,,,,,,,,,,,3af09a27-7106-41a5-a088-51a5627229cf,49,,"[65.0, 6.9]",3825694,0,,,,,0.5880026,,Right Foot,,"[71.0, 10.9]",,Ground Pass,,7.2111025,,Incomplete,,Francisco Alcácer García,6402.0,,,,,,1,From Free Kick,Rodrigo Javier De Paul,7797.0,Left Wing,5,Valencia,207,"['0c1a5949-0b95-4ab2-9c8c-39225bb83244', '9a7fbe66-33a2-40f9-b969-b61f261471d0', 'd2c053e7-2508-4bd1-a026-9ca1654403df']",52,,,,,,,,,,,,,,,,,,Valencia,207,00:00:52.540,Pass,True
,,,,,,,,,,,,,,,1.287182,,,,,,,,,,,,,,,a9221e90-a6d5-4e4d-88d8-4ea6e9c6e453,54,,"[51.2, 56.4]",3825694,0,,,,,-1.5707964,,Right Foot,,"[51.2, 32.2]",,Ground Pass,,24.2,,,,Saúl Berjón Pérez,24070.0,,,,,,1,Regular Play,Daniel García Carrillo,6775.0,Left Defensive Midfield,6,Eibar,322,['576c355a-896b-420d-8fb2-d0b623f504f6'],56,,,,,,,,,,,,,,,,,,Eibar,322,00:00:56.046,Pass,
,,,,,,,,,,,,,,,4.112549,,,,,,,,,,,,,,,e04f262e-db2f-41f6-a66e-d2294a900ee3,58,,"[50.9, 30.3]",3825694,0,,,,,-0.2849122,,Left Foot,,"[112.7, 12.2]",,Ground Pass,,64.39604,,,,David Juncà Reñé,6776.0,,,,,,1,Regular Play,Saúl Berjón Pérez,24070.0,Left Midfield,6,Eibar,322,"['b4922bc2-b4df-466a-9e43-0d518519a7a1', 'd6022bb6-12af-45b2-b156-ad456de2e041']",59,,,,,,,,,,,,,,,,,,Eibar,322,00:00:59.160,Pass,True
,,,,,,,,,,,,,,,0.097794,,,,,,,,,,,,,,,efc7762c-2df7-4b65-8d5e-9c5026de3e5a,62,,"[112.2, 12.2]",3825694,1,,,,,1.4000611,,Left Foot,,"[112.7, 15.1]",,Ground Pass,,2.942788,,Incomplete,,,,,,,,,1,Regular Play,David Juncà Reñé,6776.0,Left Back,6,Eibar,322,"['324e9562-2127-44a0-b37c-6f52c7894eaa', 'a81f8c9c-fe6b-4397-9b2f-c5988bafc295']",3,,,,,,,,,,,,,,,,,,Eibar,322,00:01:03.409,Pass,True
,,,,,,,,,,,,,,,1.067804,,,,,,,,,,,,,,,65e6b279-8f08-49ad-a381-e4da12c78775,64,,"[120.0, 0.1]",3825694,1,,,,,1.7104563,,Right Foot,,"[115.6, 31.4]",,High Pass,True,31.607752,,Incomplete,,,,,,Inswinging,,Corner,1,From Corner,Sergio Gontán Gallardo,6742.0,Right Midfield,7,Eibar,322,['e598af74-d99b-44cb-8b4b-8b685422dc0b'],31,,,,,,,,,,,,,,,,,,Eibar,322,00:01:31.451,Pass,
,,,,,,,,,,,,,,,1.60768,,,,,,,,,,,,,,,bb1a9c9a-41e6-47eb-aa80-d0482f0afb3f,69,,"[105.9, 50.3]",3825694,1,,,,,-1.3258177,,Right Foot,,"[110.1, 33.5]",,High Pass,,17.317043,,Incomplete,,,,,,,,Recovery,1,From Corner,Sergio Enrich Ametller,6700.0,Right Center Forward,7,Eibar,322,"['081d97dc-68ad-4c8f-8c85-a6356b7b7d25', '6d0bd6a2-e5e0-4353-8448-82bd6c8d10a5']",37,,,,,,,,,,,,,,,,,,Eibar,322,00:01:37.439,Pass,True
,,,,,,,,,,,,,,,4.837338,,,,,,,,,,,,,,,9308484d-7665-427a-9f23-a44b610ab5e8,76,,"[93.5, 55.0]",3825694,1,,,,,-1.1164547,,Left Foot,,"[116.7, 7.5]",,High Pass,,52.862934,,,,Iván Ramis Barrios,6778.0,,True,,,Recovery,1,From Corner,Sergio Gontán Gallardo,6742.0,Right Midfield,7,Eibar,322,['cad3df96-5727-4ac0-ba71-1a2a1f708dff'],42,,,,,,,,,,,,,,,,,,Eibar,322,00:01:42.922,Pass,
,,,,,,,,,,,,,,,1.238106,,,,,,,,,,,,,,,cca21643-ad9e-417e-8e14-a6ef85bd7a1c,79,,"[117.7, 8.0]",3825694,1,,,,,3.1415927,,Left Foot,,"[108.5, 8.0]",,Ground Pass,,9.2,,,,Saúl Berjón Pérez,24070.0,,,,,,1,From Corner,Iván Ramis Barrios,6778.0,Left Center Back,7,Eibar,322,['ce988772-978d-4149-8fed-66ec036aab40'],48,,,,,,,,,,,,,,,,,,Eibar,322,00:01:48.400,Pass,
,,,,,,,,,,,,,,,0.699895,,,,,,,,,,,,,,,bc36f538-ca94-45ea-a97f-ce19a38ce02e,82,,"[106.7, 8.0]",3825694,1,,,,,1.4601392,,Right Foot,,"[109.0, 28.7]",,Low Pass,,20.827385,,Incomplete,,,,,,,,,1,From Corner,Saúl Berjón Pérez,24070.0,Left Midfield,7,Eibar,322,['b257dcdf-1d9f-4d82-98a3-e89b48c88edf'],50,,,,,,,,,,,,,,,,,,Eibar,322,00:01:50.866,Pass,
,,,,,,,,,,,,,,,0.72662,,,,,,,,,,,,,,,a0dd119c-16a4-49bf-b005-3ce21ffd8ccc,84,,"[106.8, 0.1]",3825694,2,,True,,,1.4223243,,,,"[110.3, 23.5]",,Low Pass,,23.660305,,Incomplete,,,,,,,,Throw-in,1,From Throw In,David Juncà Reñé,6776.0,Left Back,8,Eibar,322,['e3b21ff7-0890-44ca-ab56-346e4f9fe635'],9,,,,,,,,,,,,,,,,,,Eibar,322,00:02:09.357,Pass,
,,,,,,,,,,,,,,,3.355014,,,,,,,,,,,,,,,372138d1-d477-4ae5-acec-ef073abfbf8a,86,,"[2.9, 66.5]",3825694,2,,,,,0.100576915,,Right Foot,,"[35.6, 69.8]",,High Pass,,32.866093,,Incomplete,,Francisco Alcácer García,6402.0,,,,,,1,Regular Play,João Pedro Cavaco Cancelo,7005.0,Right Wing,9,Valencia,207,"['6a0b1ef5-9507-4a03-b07b-6c855963dd18', 'ced78540-78e0-406e-ab47-adbd3a9e159d']",11,,,,,,,,,,,,,,,,,,Valencia,207,00:02:11.233,Pass,
,,,,,,,,,,,,,,,1.681031,,,,,,,,,,,,,,,6a0b1ef5-9507-4a03-b07b-6c855963dd18,89,,"[84.5, 10.3]",3825694,2,,,,True,0.39530185,,,,"[98.4, 16.1]",,High Pass,,15.061541,,Incomplete,,,,,,,,Recovery,1,Regular Play,Iván Ramis Barrios,6778.0,Left Center Back,9,Valencia,207,"['372138d1-d477-4ae5-acec-ef073abfbf8a', 'e9cb9429-533b-4812-bfb0-a94376d8f54a', 'ed3b728f-2bef-4069-bf21-d1cf215b2731']",14,,,,,,,,,,,,,,,,,,Eibar,322,00:02:14.588,Pass,True
,,,,,,,,,,,,,,,2.976421,,,,,,,,,,,,,,,e9cb9429-533b-4812-bfb0-a94376d8f54a,90,,"[21.7, 64.0]",3825694,2,,,,,0.10879205,,Head,,"[62.9, 68.5]",,High Pass,,41.445023,,Incomplete,,Francisco Alcácer García,6402.0,,,,,Recovery,1,Regular Play,Shkodran Mustafi,3638.0,Right Center Back,9,Valencia,207,"['1ed20c1a-3c12-4695-a23a-5bc265a1f234', '6a0b1ef5-9507-4a03-b07b-6c855963dd18', '78931507-06da-41bb-a958-ecc46611a8f0']",16,,,,,,,,,,,,,,,,,,Valencia,207,00:02:16.269,Pass,
,,,,,,,,,,,,,,,1.899981,,,,,,,,,,,,,,,1ed20c1a-3c12-4695-a23a-5bc265a1f234,92,,"[57.2, 11.6]",3825694,2,,,,,-0.24997862,,Head,,"[80.7, 5.6]",,High Pass,,24.253866,,,,Saúl Berjón Pérez,24070.0,,,,,Recovery,1,Regular Play,Mauro Javier Dos Santos,6837.0,Right Center Back,10,Eibar,322,"['e7096f62-fbb9-40e5-b338-eaa4d1c1274e', 'e9cb9429-533b-4812-bfb0-a94376d8f54a']",19,,,,,,,,,,,,,,,,,,Eibar,322,00:02:19.246,Pass,
,,,,,,,,,,,,,,,0.73114,,,,,,,,,,,,,,,dc59f4c8-375b-4ff8-a5fd-f26a0904d781,94,,"[80.7, 5.9]",3825694,2,,,,,1.0530145,,Right Foot,,"[85.2, 13.8]",,Ground Pass,,9.091755,,,,Sergio Enrich Ametller,6700.0,,,,,,1,Regular Play,Saúl Berjón Pérez,24070.0,Left Midfield,10,Eibar,322,['19db92fc-7d67-4925-9a26-34db4f428c31'],21,,,,,,,,,,,,,,,,,,Eibar,322,00:02:21.146,Pass,
,,,,,,,,,,,,,,,1.254316,,,,,,,,,,,,,,,76d41c64-a437-4315-8df5-f507634eebcc,101,,"[30.8, 67.9]",3825694,2,,,,,-0.36052015,,Right Foot,,"[62.1, 56.1]",,High Pass,,33.450413,,,,Francisco Alcácer García,6402.0,,,,,,1,Regular Play,Shkodran Mustafi,3638.0,Right Center Back,11,Valencia,207,['35e62a83-6c05-442f-8e84-c93cffff971d'],26,,,,,,,,,,,,,,,,,,Valencia,207,00:02:26.549,Pass,
