bad_behaviour_card,ball_receipt_outcome,ball_recovery_recovery_failure,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,3.443569,,,,,,,,,,,,bc0cbc4b-7e99-40af-858e-0a35acbcdbed,17,,"[10.6, 37.2]",3825787,0,,True,,,1.1984435,,Keeper Arm,,,"[22.2, 66.9]",,Ground Pass,,31.884949,,,Daniel Carvajal Ramos,5721.0,,,,,1,Regular Play,Keylor Navas Gamboa,5597.0,Goalkeeper,3,Real Madrid,220,['109816df-6c48-4eeb-8535-18405c5b4ef0'],14,,,,,,,,,,,,,,,,,Real Madrid,220,00:00:14.228,Pass,
,,,,,,,,,,,,,,1.172268,,,,,,,,,,,,2bf73971-a400-4aab-9deb-b70a7f173b01,19,,"[26.4, 68.3]",3825787,0,,,,,-2.366295,,Right Foot,,,"[16.4, 58.5]",,Ground Pass,,14.001429,,,Raphaël Varane,5485.0,,,,,1,Regular Play,Daniel Carvajal Ramos,5721.0,Right Back,3,Real Madrid,220,['a7fd68c5-69cd-4e1c-bd42-c326545bcc53'],19,,,,,,,,,,,,,,,,,Real Madrid,220,00:00:19.147,Pass,
,,,,,,,,,,,,,,2.263868,,,,,,,,,,,,14671cc8-bd39-4d1b-921b-dc9841225bb9,22,,"[16.4, 58.5]",3825787,0,,,,,-1.4892168,,Left Foot,,,"[20.3, 10.8]",,Low Pass,,47.85917,,,Sergio Ramos García,5201.0,,True,,,1,Regular Play,Raphaël Varane,5485.0,Right Center Back,3,Real Madrid,220,['56b2013b-93f2-4fa3-bda8-11cdeecf80ea'],21,,,,,,,,,,,,,,,,,Real Madrid,220,00:00:21.073,Pass,
,,,,,,,,,,,,,,1.229226,,,,,,,,,,,,330972ed-0b7e-44cf-ad94-aada20319d4e,25,,"[20.3, 10.8]",3825787,0,,,,,-0.42714697,,Right Foot,,,"[34.8, 4.2]",,Ground Pass,,15.931416,,,Danilo Luiz da Silva,3063.0,,,,,1,Regular Play,Sergio Ramos García,5201.0,Left Center Back,3,Real Madrid,220,['8b778b36-7451-4739-8fa4-178ff876873c'],23,,,,,,,,,,,,,,,,,Real Madrid,220,00:00:23.838,Pass,
,,,,,,,,,,,,,,0.071208,,,,,,,,,,,,0ec11a95-38b7-4786-bce3-8e839aa04804,29,,"[35.9, 3.8]",3825787,0,,,,,0.0,,Right Foot,,,"[38.1, 3.8]",,Low Pass,,2.2,Incomplete,,Cristiano Ronaldo dos Santos Aveiro,5207.0,,,,,1,Regular Play,Danilo Luiz da Silva,3063.0,Left Back,3,Real Madrid,220,"['075556c4-c6ad-4347-9329-da6d84ac4d23', '37451dd9-a420-4c51-9bc9-69eeefa68590', '6365696f-cbf5-4550-9444-46c6bd14756d']",26,,,,,,,,,,,,,,,,,Real Madrid,220,00:00:26.111,Pass,True
,,,,,,,,,,,,,,3.435525,,,,,,,,,,,,1155a91b-59bc-455b-a39b-387398ccb7f9,32,,"[52.9, 0.1]",3825787,0,,,,,0.06328173,,,,,"[103.4, 3.3]",,High Pass,,50.601284,,,Karim Benzema,19677.0,,,,Throw-in,1,From Throw In,Cristiano Ronaldo dos Santos Aveiro,5207.0,Left Wing,4,Real Madrid,220,['5bb1d4ec-d5ef-4a0b-b980-32a654195ea5'],30,,,,,,,,,,,,,,,,,Real Madrid,220,00:00:30.124,Pass,
,,,,,,,,,,,,,,0.717158,,,,,,,,,,,,08e54ef0-628f-46c7-b17e-d5d16ad5be8d,40,,"[104.7, 12.8]",3825787,0,,,,,1.3301797,,Right Foot,True,,"[110.0, 34.4]",,Low Pass,,22.240728,Incomplete,,Francisco Román Alarcón Suárez,4926.0,,,,,1,From Throw In,Karim Benzema,19677.0,Center Forward,4,Real Madrid,220,"['3836660a-c65d-4455-b337-fd726ce4c08e', '4323da26-b5f4-471c-a6f9-a3fbc0995cc9']",37,,,,,,,,,,,,,,,,,Real Madrid,220,00:00:37.386,Pass,
,,,,,,,,,,,,,,2.819188,,,,,,,,,,,,aeaba8bd-5b61-4e92-8cfb-06aaea35df62,46,,"[7.0, 44.1]",3825787,1,,,,,0.28805545,,Right Foot,,,"[63.7, 60.9]",,High Pass,,59.136536,,,Fernando José Torres Sanz,6382.0,,,,Goal Kick,1,From Goal Kick,Jan Oblak,6378.0,Goalkeeper,5,Atlético Madrid,212,['8a92da08-d390-44e5-8820-9aa4f1dd83d5'],2,,,,,,,,,,,,,,,,,Atlético Madrid,212,00:01:02.426,Pass,
,,,,,,,,,,,,,,0.818332,,,,,,,,,,,,2a049b82-738f-47f6-bad3-891ca3b30ff1,49,,"[63.7, 60.9]",3825787,1,,,,True,-0.2990272,,,,,"[77.0, 56.8]",,Low Pass,,13.917615,,,Antoine Griezmann,5487.0,,,,,1,From Goal Kick,Fernando José Torres Sanz,6382.0,Left Center Forward,5,Atlético Madrid,212,"['57c2ed8d-a4df-4f40-81bc-2ec35bf15eaa', 'f6682175-c921-4076-aac6-8c285714f3d7']",5,,,,,,,,,,,,,,,,,Atlético Madrid,212,00:01:05.285,Pass,True
,,,,,,,,,,,,,,0.723238,,,,,,,,,,,,78266c81-f550-45fe-8db6-b43248359c48,57,,"[38.7, 18.6]",3825787,1,,,,,-2.0195196,,Left Foot,,,"[34.8, 10.5]",,Ground Pass,,8.989994,,,Danilo Luiz da Silva,3063.0,,,,,1,Regular Play,Raphaël Varane,5485.0,Right Center Back,6,Real Madrid,220,"['23865a55-3f48-4a6e-bdbb-2915458679b3', 'ba9f84c1-3a85-4645-8e68-c896b847a7ee']",8,,,,,,,,,,,,,,,,,Real Madrid,220,00:01:08.131,Pass,True
,,,,,,,,,,,,,,0.458233,,,,,,,,,,,,8d59a551-4829-455c-8634-94b07509651f,60,,"[37.5, 11.6]",3825787,1,,,,,2.011547,,Right Foot,,,"[35.0, 16.9]",,Ground Pass,,5.860034,,,Raphaël Varane,5485.0,,,,,1,Regular Play,Danilo Luiz da Silva,3063.0,Left Back,6,Real Madrid,220,['e501b3fc-32c9-415a-960a-c70e09c23961'],9,,,,,,,,,,,,,,,,,Real Madrid,220,00:01:09.150,Pass,
,,,,,,,,,,,,,,0.719149,,,,,,,,,,,,d93d916c-2082-46b7-8c55-2bf46c3e1d4e,63,,"[35.0, 16.9]",3825787,1,,,,,-1.2104384,,Right Foot,,,"[37.6, 10.0]",,Ground Pass,,7.3736014,,,Danilo Luiz da Silva,3063.0,,,,,1,Regular Play,Raphaël Varane,5485.0,Right Center Back,6,Real Madrid,220,['cf02f01f-ab28-4de8-ab8e-1abba9b9b6d5'],9,,,,,,,,,,,,,,,,,Real Madrid,220,00:01:09.688,Pass,
,,,,,,,,,,,,,,0.98052,,,,,,,,,,,,1cced119-c92b-4eae-9edc-274decb756d1,66,,"[41.4, 9.1]",3825787,1,,,,,-0.6223029,,Right Foot,,,"[50.6, 2.5]",,Ground Pass,,11.322544,,,Francisco Román Alarcón Suárez,4926.0,,,,,1,Regular Play,Danilo Luiz da Silva,3063.0,Left Back,6,Real Madrid,220,['bcea3dcc-6b42-4a4c-a9d6-47d4c09dbd04'],11,,,,,,,,,,,,,,,,,Real Madrid,220,00:01:11.606,Pass,
,,,,,,,,,,,,,,0.57474,,,,,,,,,,,,473d7ab4-ba22-4b18-8a8d-9005fe7d2181,69,,"[53.1, 2.8]",3825787,1,,,,,0.7654008,,Right Foot,,,"[58.2, 7.7]",,Ground Pass,,7.072482,,,Cristiano Ronaldo dos Santos Aveiro,5207.0,,,,,1,Regular Play,Francisco Román Alarcón Suárez,4926.0,Left Center Midfield,6,Real Madrid,220,['095f9cbf-ed11-4fcc-9307-77a4c9419043'],13,,,,,,,,,,,,,,,,,Real Madrid,220,00:01:13.853,Pass,
,,,,,,,,,,,,,,0.960925,,,,,,,,,,,,de014854-1114-42bc-8bf8-9096f28e649b,73,,"[59.5, 8.8]",3825787,1,,,,,-1.9777671,,Right Foot,,,"[57.0, 3.0]",,Low Pass,,6.315853,,,Francisco Román Alarcón Suárez,4926.0,,,,,1,Regular Play,Cristiano Ronaldo dos Santos Aveiro,5207.0,Left Wing,6,Real Madrid,220,"['4ec42564-f299-4a70-b77e-8eacdce16f9a', 'bc7e6252-be22-42cf-ab90-f954ef868e60']",14,,,,,,,,,,,,,,,,,Real Madrid,220,00:01:14.525,Pass,True
,,,,,,,,,,,,,,0.0868,,,,,,,,,,,,8b252098-aea4-4e6b-91c4-610e385869ce,78,,"[65.4, 2.8]",3825787,1,,,,,-0.35877067,,Left Foot,,,"[66.2, 2.5]",,Ground Pass,,0.8544004,Incomplete,,Danilo Luiz da Silva,3063.0,,,,,1,Regular Play,Francisco Román Alarcón Suárez,4926.0,Left Center Midfield,6,Real Madrid,220,"['38a352b1-b30b-44bc-a1bd-fe0e49189757', '8e7cbda0-6e55-4450-9ec8-66375201d5a0']",17,,,,,,,,,,,,,,,,,Real Madrid,220,00:01:17.027,Pass,
,,,,,,,,,,,,,,1.106572,,,,,,,,,,,,d414b083-dea8-4f00-921e-ca34bbea1e72,81,,"[61.1, 0.1]",3825787,1,,True,,,2.936852,,,,,"[42.8, 3.9]",,Low Pass,,18.690372,,,Sergio Ramos García,5201.0,,,,Throw-in,1,From Throw In,Danilo Luiz da Silva,3063.0,Left Back,7,Real Madrid,220,['9e9eb6d8-891a-4b84-9c41-2ff5a242ffae'],24,,,,,,,,,,,,,,,,,Real Madrid,220,00:01:24.430,Pass,
,,,,,,,,,,,,,,0.890812,,,,,,,,,,,,00c82c15-1d80-41be-bd6c-64fa5e9b3039,83,,"[40.7, 6.1]",3825787,1,,,,,1.4786212,,Right Foot,,,"[41.8, 18.0]",,Ground Pass,,11.950732,,,Toni Kroos,5574.0,,,,,1,From Throw In,Sergio Ramos García,5201.0,Left Center Back,7,Real Madrid,220,['afa67f84-cdb8-41c8-a3e3-aa9487fb498d'],26,,,,,,,,,,,,,,,,,Real Madrid,220,00:01:26.871,Pass,
,,,,,,,,,,,,,,2.031963,,,,,,,,,,,,5d460e84-e5b2-4f75-844c-690968e344e7,86,,"[42.2, 22.5]",3825787,1,,,,,1.3496876,,Right Foot,,,"[50.0, 57.2]",,Ground Pass,,35.565853,,,Daniel Carvajal Ramos,5721.0,,,,,1,From Throw In,Toni Kroos,5574.0,Center Defensive Midfield,7,Real Madrid,220,['cce821b9-4ad9-42a1-978e-b0bf6c77c38e'],29,,,,,,,,,,,,,,,,,Real Madrid,220,00:01:29.401,Pass,
,,,,,,,,,,,,,,1.22516,,,,,,,,,,,,4ead69f3-3858-4654-a46c-27b7694972b4,89,,"[54.2, 56.4]",3825787,1,,,,,-1.4833907,,Right Foot,,,"[55.9, 37.0]",,Ground Pass,,19.474342,,,Luka Modrić,5463.0,,,,,1,From Throw In,Daniel Carvajal Ramos,5721.0,Right Back,7,Real Madrid,220,['4722ff11-2a1f-4bb1-a0fa-b4722e6df789'],32,,,,,,,,,,,,,,,,,Real Madrid,220,00:01:32.575,Pass,
,,,,,,,,,,,,,,1.533565,,,,,,,,,,,,2d2be013-d4cd-4b5f-9010-56048f043aae,93,,"[56.4, 42.8]",3825787,1,,,,,2.5213432,,Right Foot,,,"[48.7, 48.3]",,Ground Pass,,9.462558,,,Raphaël Varane,5485.0,,,,,1,From Throw In,Luka Modrić,5463.0,Right Center Midfield,7,Real Madrid,220,['5c26c911-7b51-4c08-8507-4b843706f741'],35,,,,,,,,,,,,,,,,,Real Madrid,220,00:01:35.480,Pass,
,,,,,,,,,,,,,,1.402344,,,,,,,,,,,,feccfb7d-573d-4f22-b7c5-e9073bff5ab4,96,,"[48.7, 48.3]",3825787,1,,,,,-1.550799,,Right Foot,,,"[49.2, 23.3]",,Ground Pass,,25.005,,,Sergio Ramos García,5201.0,,,,,1,From Throw In,Raphaël Varane,5485.0,Right Center Back,7,Real Madrid,220,['5f059887-d772-47b7-9e64-ad12b8fadeae'],37,,,,,,,,,,,,,,,,,Real Madrid,220,00:01:37.220,Pass,
,,,,,,,,,,,,,,1.555584,,,,,,,,,,,,be3ae24a-f801-4cef-8861-7c20d3f44e74,99,,"[53.2, 20.8]",3825787,1,,,,,-0.7969583,,Right Foot,,,"[70.3, 3.3]",,Ground Pass,,24.46753,,,Danilo Luiz da Silva,3063.0,,,,,1,From Throw In,Sergio Ramos García,5201.0,Left Center Back,7,Real Madrid,220,['1ddf1672-fd49-4ab1-bb94-19ed3d9ccbac'],40,,,,,,,,,,,,,,,,,Real Madrid,220,00:01:40.262,Pass,
,,,,,,,,,,,,,,0.849366,,,,,,,,,,,,4988f9b5-cf4d-4cf8-920c-ce05cf6cf248,102,,"[72.5, 3.6]",3825787,1,,,,,1.8673421,,Right Foot,,,"[71.4, 7.2]",,Ground Pass,,3.764306,,,Cristiano Ronaldo dos Santos Aveiro,5207.0,,,,,1,From Throw In,Danilo Luiz da Silva,3063.0,Left Back,7,Real Madrid,220,['86ac2597-3e06-4733-a34e-19b27673da8d'],41,,,,,,,,,,,,,,,,,Real Madrid,220,00:01:41.971,Pass,
,,,,,,,,,,,,,,1.709282,,,,,,,,,,,,cbd08425-90d9-445b-a916-a8b15dc6ee24,106,,"[70.9, 6.6]",3825787,1,,,,,-3.106723,,Right Foot,,,"[62.3, 6.3]",,Ground Pass,,8.605231,,,Sergio Ramos García,5201.0,,,,,1,From Throw In,Cristiano Ronaldo dos Santos Aveiro,5207.0,Left Wing,7,Real Madrid,220,"['52258590-39ec-4194-b853-774830c1815f', '87018d25-ef50-4c00-84af-50aac11ea35e']",43,,,,,,,,,,,,,,,,,Real Madrid,220,00:01:43.183,Pass,True
,,,,,,,,,,,,,,1.804817,,,,,,,,,,,,e1abb7ed-e763-4113-b1a0-53841359851f,109,,"[62.3, 6.3]",3825787,1,,,,,0.66065735,,Right Foot,,,"[98.2, 34.2]",,High Pass,,45.46669,Incomplete,,Karim Benzema,19677.0,,,,,1,From Throw In,Sergio Ramos García,5201.0,Left Center Back,7,Real Madrid,220,"['26b5eab9-1848-4e27-9242-7ab7071d9d92', 'dfdfad88-95be-4915-b531-2ee4802f9de5']",46,,,,,,,,,,,,,,,,,Real Madrid,220,00:01:46.187,Pass,
,,,,,,,,,,,,,,1.799937,,,,,,,,,,,,dfdfad88-95be-4915-b531-2ee4802f9de5,111,,"[21.9, 45.9]",3825787,1,,,,,-0.041129056,,Head,,,"[46.2, 44.9]",,High Pass,,24.320568,,,Fernando José Torres Sanz,6382.0,,,,Recovery,1,From Throw In,Diego Roberto Godín Leal,5249.0,Left Center Back,7,Real Madrid,220,"['beaf7e0a-525a-45dd-8051-f9dea6ef164a', 'e1abb7ed-e763-4113-b1a0-53841359851f']",47,,,,,,,,,,,,,,,,,Atlético Madrid,212,00:01:47.992,Pass,
,,,,,,,,,,,,,,1.488296,,,,,,,,,,,,906daa8a-61cb-4437-8899-cc2f00e77fdb,119,,"[61.7, 36.3]",3825787,2,,True,,,-1.1007385,,Right Foot,,,"[77.5, 5.2]",,Ground Pass,,34.883377,,,Cristiano Ronaldo dos Santos Aveiro,5207.0,,,,Free Kick,1,From Free Kick,Toni Kroos,5574.0,Center Defensive Midfield,8,Real Madrid,220,['9323889f-51bc-4049-ab90-84c7e5e6e78a'],7,,,,,,,,,,,,,,,,,Real Madrid,220,00:02:07.129,Pass,
,,,,,,,,,,,,,,2.266379,,,,,,,,,,,,c8668125-81db-48b3-847b-9f0bfbc2242b,123,,"[91.1, 5.8]",3825787,2,,,,,-0.1133334,,Left Foot,,,"[115.7, 3.0]",,Ground Pass,,24.758837,,,Danilo Luiz da Silva,3063.0,,,,,1,From Free Kick,Cristiano Ronaldo dos Santos Aveiro,5207.0,Left Wing,8,Real Madrid,220,"['2d394a8d-dcc8-4647-80bf-ce607b44890e', 'e51f9a15-3ed6-4055-9f90-bcf7426c4fb2']",10,,,,,,,,,,,,,,,,,Real Madrid,220,00:02:10.553,Pass,True
,,,,,,,,,,,,,,1.445205,,,,,,,,,,,,c789fe62-0002-4077-8c4c-28a95b0c82cb,126,,"[113.2, 3.3]",3825787,2,,,,,1.735945,,Left Foot,,,"[109.3, 26.7]",,Ground Pass,,23.722775,Incomplete,,James David Rodríguez Rubio,5695.0,,,,,1,From Free Kick,Danilo Luiz da Silva,3063.0,Left Back,8,Real Madrid,220,"['0fb1ef1c-6f7c-45cb-a870-513d6ccc0341', 'bb1f400f-6e42-4555-9425-c3944a73093c']",13,,,,,,,,,,,,,,,,,Real Madrid,220,00:02:13.195,Pass,
,,,,,,,,,,,,,,2.427321,,,,,,,,,,,,f38d7909-9ff3-4461-a397-3aaf66736efb,129,,"[6.5, 58.8]",3825787,2,,,,,0.5225855,,Right Foot,,,"[31.5, 73.2]",,High Pass,,28.85065,Incomplete,,,,,,,Recovery,1,From Free Kick,José María Giménez de Vargas,5259.0,Right Center Back,8,Real Madrid,220,['ce7c868a-0402-4a68-997d-430c355bcf9f'],15,,,,,,,,,,,,,,,,,Atlético Madrid,212,00:02:15.390,Pass,
,,,,,,,,,,,,,,1.064838,,,,,,,,,,,,d3fb342d-e0c2-41ad-af25-8dab3e4d6a71,131,,"[54.8, 80.0]",3825787,2,,,,,-0.53614604,,,,,"[61.7, 75.9]",,High Pass,,8.026207,,,Saúl Ñíguez Esclapez,6381.0,,,,Throw-in,1,From Throw In,Juan Francisco Torres Belén,6375.0,Right Back,9,Atlético Madrid,212,['37c0cea8-c25f-4ea7-b38a-cf215e0785b6'],36,,,,,,,,,,,,,,,,,Atlético Madrid,212,00:02:36.484,Pass,
,,,,,,,,,,,,,,1.246548,,,,,,,,,,,,55a9669c-adf5-47f5-8656-03d5925ecfcd,134,,"[61.7, 75.9]",3825787,2,,,,,-1.472751,,Other,,,"[62.3, 69.8]",,Low Pass,,6.129437,,,Gabriel Fernández Arenas,6384.0,,,,,1,From Throw In,Saúl Ñíguez Esclapez,6381.0,Right Midfield,9,Atlético Madrid,212,['81277681-9b45-417b-83dd-5253aa6f0b2b'],37,,,,,,,,,,,,,,,,,Atlético Madrid,212,00:02:37.629,Pass,
