ball_receipt_outcome,ball_recovery_offensive,ball_recovery_recovery_failure,block_deflection,block_offensive,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_penalty,foul_won_advantage,foul_won_defensive,foul_won_penalty,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_punched_out,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_open_goal,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,,1.198165,,,,,,,,,,,,,,20d06ee9-6f69-46ea-9ee9-75b84e3995b7,16,,"[25.5, 65.6]",3825675,0,,,,True,0.4540016,,,,,,"[38.0, 71.7]",,Low Pass,,13.90899,,Incomplete,,,,,,,,Recovery,1,From Kick Off,Xabier Etxeita Gorritxategi,6788.0,Right Center Back,2,Rayo Vallecano,360,"['5f8ea54f-5251-4e31-a814-03938867b6f5', '9cf9a95c-7f3e-4632-805e-ecd6b05f1058', 'e49aa4e7-fedd-4200-9962-91483d909f65']",8,,,,,,,,,,,,,,,,,,Athletic Club,215,00:00:08.360,Pass,True
,,,,,,,,,,,,,,,,,0.855742,,,,,,,,,,,,,,5f8ea54f-5251-4e31-a814-03938867b6f5,18,,"[82.1, 8.4]",3825675,0,,,,,-0.2931869,,Head,,,,"[92.7, 5.2]",,Low Pass,,11.072489,,,,Javier Guerra Rodríguez,11542.0,,,,,Recovery,1,From Kick Off,Pablo Hernández Domínguez,4711.0,Left Wing,2,Rayo Vallecano,360,"['20d06ee9-6f69-46ea-9ee9-75b84e3995b7', '3963d030-27d3-4f13-969f-e73b38c46639']",9,,,,,,,,,,,,,,,,,,Rayo Vallecano,360,00:00:09.559,Pass,
,,,,,,,,,,,,,,,,,1.156536,,,,,,,,,,,,,,f2d15c41-9161-4cf7-a5d9-59aaaa6f2776,24,,"[92.3, 5.0]",3825675,0,,,,,1.0848683,,Right Foot,True,,,"[107.3, 33.4]",,High Pass,,32.11791,,Incomplete,,Javier Guerra Rodríguez,11542.0,,,,,Free Kick,1,From Free Kick,Roberto Trashorras Gayoso,26848.0,Right Defensive Midfield,3,Rayo Vallecano,360,"['c06a19e6-1717-4702-b662-b27622870edc', 'e076e61d-4a26-4946-8887-765dafb4d942']",39,,,,,,,,,,,,,,,,,,Rayo Vallecano,360,00:00:39.750,Pass,
,,,,,,,,,,,,,,,,,1.731014,,,,,,,,,,,,,,b8912d76-e237-43a1-9096-e1f0e6a5c250,29,,"[18.2, 56.9]",3825675,0,,,,,0.119428925,,Right Foot,,,,"[55.7, 61.4]",,High Pass,,37.769035,,Incomplete,,,,,,,,,1,From Free Kick,Beñat Etxebarria Urkiaga,6396.0,Left Defensive Midfield,3,Rayo Vallecano,360,['6c143a4b-5f0d-4c1c-a50c-c70c923f00d2'],43,,,,,,,,,,,,,,,,,,Athletic Club,215,00:00:43.387,Pass,
,,,,,,,,,,,,,,,,,1.064601,,,,,,,,,,,,,,3aab12af-a3ee-4176-bc91-bcbfaa39cfe7,32,,"[64.5, 19.3]",3825675,0,,,,,0.8377313,,Left Foot,,,,"[84.4, 41.4]",,High Pass,,29.7392,,,,Jozabed Sánchez Ruiz,6852.0,,,,,,1,From Free Kick,Antonio Amaya Carazo,27144.0,Left Center Back,3,Rayo Vallecano,360,['382b1d60-042a-451c-b4e2-fa7199cec552'],46,,,,,,,,,,,,,,,,,,Rayo Vallecano,360,00:00:46.992,Pass,
,,,,,,,,,,,,,,,,,2.305673,,,,,,,,,,,,,,ed4f1b1d-a9a8-4487-83c6-4c31dbcdf694,35,,"[34.4, 35.6]",3825675,0,,,,,-0.28049952,5bcb39a9-b6ee-42bf-be8c-7ff74df73d7e,Right Foot,,,,"[76.4, 23.5]",True,Low Pass,,43.708237,,,,Aritz Aduriz Zubeldia,6394.0,,,Through Ball,True,Recovery,1,From Counter,Raúl García Escudero,6391.0,Center Attacking Midfield,4,Athletic Club,215,['1b6f5b66-a028-49a1-af81-b0bbe3467421'],49,,,,,,,,,,,,,,,,,,Athletic Club,215,00:00:49.320,Pass,
,,,,,,,,,,,,,,,,,0.734712,,,,,,,,,,,,,,7d11aa65-d680-4f90-b119-7c5f14ed3489,44,,"[61.0, 40.1]",3825675,1,,True,,,-1.8925469,,Right Foot,,,,"[60.5, 38.6]",,Ground Pass,,1.5811388,,,,Jozabed Sánchez Ruiz,6852.0,,,,,Kick Off,1,From Kick Off,Javier Guerra Rodríguez,11542.0,Center Forward,5,Rayo Vallecano,360,['71ade79d-c197-4b07-bad2-4af2a5dd5d61'],46,,,,,,,,,,,,,,,,,,Rayo Vallecano,360,00:01:46.265,Pass,
,,,,,,,,,,,,,,,,,3.935855,,,,,,,,,,,,,,2e102a06-6710-4b1c-8905-5b10779027e1,46,,"[59.9, 39.8]",3825675,1,,True,,,1.2246243,,Right Foot,,,,"[74.4, 80.0]",,High Pass,,42.735115,,Out,,,,,True,,,,1,From Kick Off,Jozabed Sánchez Ruiz,6852.0,Center Attacking Midfield,5,Rayo Vallecano,360,,47,,,,,,,,,,,,,,,,,,Rayo Vallecano,360,00:01:47.731,Pass,
,,,,,,,,,,,,,,,,,2.153283,,,,,,,,,,,,,,473844ca-476e-40c3-9413-23e92686e4be,47,,"[46.8, 0.1]",3825675,2,,,,,2.884819,,,,,,"[28.9, 4.8]",,Low Pass,,18.506756,,,,Aymeric Laporte,4353.0,,,,,Throw-in,1,From Throw In,Mikel Balenziaga Oruesagasti,6789.0,Left Back,6,Athletic Club,215,['a38625de-5175-4c13-8a2c-d96eed892470'],0,,,,,,,,,,,,,,,,,,Athletic Club,215,00:02:00.127,Pass,
,,,,,,,,,,,,,,,,,2.982154,,,,,,,,,,,,,,e33f13f8-9ede-4576-a346-152596a9c248,50,,"[32.1, 5.3]",3825675,2,,,,,0.09260337,,Left Foot,,,,"[92.4, 10.9]",,High Pass,,60.559475,,Pass Offside,,Aritz Aduriz Zubeldia,6394.0,,,,,,1,From Throw In,Aymeric Laporte,4353.0,Left Center Back,6,Athletic Club,215,['d26d8964-e690-43b1-ad7a-deb1da3c26ee'],4,,,,,,,,,,,,,,,,,,Athletic Club,215,00:02:04.614,Pass,
,,,,,,,,,,,,,,,,,1.097701,,,,,,,,,,,,,,102dd783-5edc-4eff-a16b-432af54ff877,52,,"[27.7, 69.2]",3825675,2,,,,,-1.5138958,,Right Foot,,,,"[28.6, 53.4]",,Ground Pass,,15.825612,,,,José Raúl Baena Urdiales,26607.0,,,,,Free Kick,1,From Free Kick,Diego Javier Llorente Ríos,6713.0,Right Center Back,7,Rayo Vallecano,360,['78e70ecc-2033-483f-b793-b138cf6877a7'],22,,,,,,,,,,,,,,,,,,Rayo Vallecano,360,00:02:22.494,Pass,
,,,,,,,,,,,,,,,,,1.28047,,,,,,,,,,,,,,7ba39bd9-ef53-4f87-9a70-baf915c3ffed,55,,"[37.0, 52.7]",3825675,2,,,,,-1.7623576,,Right Foot,,,,"[33.8, 36.2]",,Ground Pass,,16.807438,,,,Antonio Amaya Carazo,27144.0,,,,,,1,From Free Kick,José Raúl Baena Urdiales,26607.0,Left Defensive Midfield,7,Rayo Vallecano,360,['26016a5f-1479-4885-9871-f019039b6a6f'],26,,,,,,,,,,,,,,,,,,Rayo Vallecano,360,00:02:26.170,Pass,
,,,,,,,,,,,,,,,,,1.316481,,,,,,,,,,,,,,16dd5d16-08bb-4493-8d45-7256add0b8b4,58,,"[33.8, 36.2]",3825675,2,,,,,-0.9546856,,Right Foot,,,,"[54.9, 6.4]",,Ground Pass,,36.513695,,,,José Ignacio Martínez García,11298.0,,,,,,1,From Free Kick,Antonio Amaya Carazo,27144.0,Left Center Back,7,Rayo Vallecano,360,['b8779c1f-9489-4409-bb3a-556c188c42e2'],28,,,,,,,,,,,,,,,,,,Rayo Vallecano,360,00:02:28.025,Pass,
,,,,,,,,,,,,,,,,,1.533047,,,,,,,,,,,,,,0cf972f3-800f-4fc7-9d36-a220f311fcbd,61,,"[54.9, 6.4]",3825675,2,,,,,0.7756265,,Left Foot,,,,"[70.4, 21.6]",,Ground Pass,,21.709215,,Incomplete,,Pablo Hernández Domínguez,4711.0,,,,,,1,From Free Kick,José Ignacio Martínez García,11298.0,Left Back,7,Rayo Vallecano,360,"['3c12e580-59f8-4afe-99eb-d8ac124e3fb0', '5b5aa78d-2eb6-4f25-b254-7f0f2aee0235']",29,,,,,,,,,,,,,,,,,,Rayo Vallecano,360,00:02:29.581,Pass,
,,,,,,,,,,,,,,,,,1.006391,,,,,,,,,,,,,,3c12e580-59f8-4afe-99eb-d8ac124e3fb0,63,,"[49.7, 58.5]",3825675,2,,,,,-0.094607234,,Right Foot,,,,"[63.4, 57.2]",,Ground Pass,,13.76154,,,,Raúl García Escudero,6391.0,,,,,Recovery,1,Regular Play,Xabier Etxeita Gorritxategi,6788.0,Right Center Back,8,Athletic Club,215,"['0cf972f3-800f-4fc7-9d36-a220f311fcbd', '49340425-5b03-4d49-8f57-6d64256cce5b']",31,,,,,,,,,,,,,,,,,,Athletic Club,215,00:02:31.114,Pass,
,,,,,,,,,,,,,,,,,0.560634,,,,,,,,,,,,,,70b1a947-9b5f-4aaa-a201-70ac38b44e34,65,,"[63.4, 57.2]",3825675,2,,,,,0.8299546,,Right Foot,,,,"[70.9, 65.4]",,Ground Pass,,11.112605,,,,Iñaki Williams Arthuer,6393.0,,,,,,1,Regular Play,Raúl García Escudero,6391.0,Center Attacking Midfield,8,Athletic Club,215,['59b54383-b9a4-4289-8af8-990de9fb29de'],32,,,,,,,,,,,,,,,,,,Athletic Club,215,00:02:32.121,Pass,
,,,,,,,,,,,,,,,,,0.433141,,,,,,,,,,,,,,0371a924-c4da-4a8e-ad5a-000d3b9c0671,68,,"[70.9, 65.4]",3825675,2,,,,,-1.850244,,Left Foot,,,,"[67.6, 53.9]",,Ground Pass,,11.964113,,Incomplete,,,,,,,,,1,Regular Play,Iñaki Williams Arthuer,6393.0,Right Wing,8,Athletic Club,215,['81db2f75-e052-49e4-a4a9-5a55a48c0e9c'],32,,,,,,,,,,,,,,,,,,Athletic Club,215,00:02:32.722,Pass,
,,,,,,,,,,,,,,,,,0.734007,,,,,,,,,,,,,,e2b34285-9eae-42d7-9e08-bf15688836de,72,,"[48.6, 24.2]",3825675,2,,,,,-2.896614,,Right Foot,,,,"[41.0, 22.3]",,Ground Pass,,7.8339005,,,,Antonio Amaya Carazo,27144.0,,,,,,1,Regular Play,José Raúl Baena Urdiales,26607.0,Left Defensive Midfield,9,Rayo Vallecano,360,"['4e274771-309d-4d62-a6fe-efb72872a4b6', 'd3499e68-0cef-40c1-93e4-be74efe5ec80']",34,,,,,,,,,,,,,,,,,,Rayo Vallecano,360,00:02:34.038,Pass,True
,,,,,,,,,,,,,,,,,0.840614,,,,,,,,,,,,,,66894c21-1976-4666-b750-5fd2bf1ca4ae,74,,"[41.0, 22.3]",3825675,2,,,,,-1.3521274,,Right Foot,,,,"[43.6, 10.6]",,Ground Pass,,11.985408,,,,José Ignacio Martínez García,11298.0,,,,,,1,Regular Play,Antonio Amaya Carazo,27144.0,Left Center Back,9,Rayo Vallecano,360,['7c9f59ce-68cd-4fb1-8aa4-6c483be31120'],34,,,,,,,,,,,,,,,,,,Rayo Vallecano,360,00:02:34.772,Pass,
,,,,,,,,,,,,,,,,,2.691539,,,,,,,,,,,,,,5ca4eab8-3ce7-407d-bb7e-45cedd894f26,77,,"[43.6, 10.6]",3825675,2,,,,,-0.11951999,,Left Foot,,,,"[86.9, 5.4]",,High Pass,,43.611122,,Incomplete,,Javier Guerra Rodríguez,11542.0,,,,,,1,Regular Play,José Ignacio Martínez García,11298.0,Left Back,9,Rayo Vallecano,360,"['4e77a608-87df-48b8-8769-03cf08994e0c', '7b87c569-023f-4b74-9dd9-23bbf1fa8050']",36,,,,,,,,,,,,,,,,,,Rayo Vallecano,360,00:02:36.661,Pass,
,,,,,,,,,,,,,,,,,0.730339,,,,,,,,,,,,,,4e77a608-87df-48b8-8769-03cf08994e0c,79,,"[33.2, 74.7]",3825675,2,,,,,-0.35798204,,Right Foot,,,,"[47.1, 69.5]",,Ground Pass,,14.840822,,,,Óscar de Marcos Arana,6649.0,,,,,Recovery,1,From Counter,Xabier Etxeita Gorritxategi,6788.0,Right Center Back,10,Athletic Club,215,"['23640a33-f526-48db-89b2-fbf2470d1651', '5ca4eab8-3ce7-407d-bb7e-45cedd894f26']",39,,,,,,,,,,,,,,,,,,Athletic Club,215,00:02:39.353,Pass,
,,,,,,,,,,,,,,,,,1.256426,,,,,,,,,,,,,,b49846bb-550f-4267-b666-fa6444144187,81,,"[46.1, 69.5]",3825675,2,,,,,-0.8890256,,Right Foot,,,,"[51.7, 62.6]",,Ground Pass,,8.886507,,,,Beñat Etxebarria Urkiaga,6396.0,,,,,,1,From Counter,Óscar de Marcos Arana,6649.0,Right Back,10,Athletic Club,215,['35514c57-89bb-4601-9a2a-8f14724e4231'],40,,,,,,,,,,,,,,,,,,Athletic Club,215,00:02:40.083,Pass,
,,,,,,,,,,,,,,,,,4.8551,,,,,,,,,,,,,,68b49bc9-4435-49f3-8a38-ee993bc20e91,84,,"[51.7, 62.6]",3825675,2,,,,,-0.16577232,,Right Foot,,,,"[103.7, 53.9]",,High Pass,,52.722767,,Incomplete,,,,,,,,,1,From Counter,Beñat Etxebarria Urkiaga,6396.0,Left Defensive Midfield,10,Athletic Club,215,['d2a5afc8-e231-41cc-806a-4f7cdab2ea1e'],41,,,,,,,,,,,,,,,,,,Athletic Club,215,00:02:41.414,Pass,
,,,,,,,,,,,,,,,,,1.530005,,,,,,,,,,,,,,f1ece0db-3a92-4b13-93e5-e2c1baf2fd42,88,,"[14.8, 25.2]",3825675,3,,,,,-0.8826514,,Keeper Arm,,,,"[25.9, 11.7]",,Ground Pass,,17.477413,,,,Antonio Amaya Carazo,27144.0,,,,,,1,Regular Play,Juan Carlos Martín Corral,24255.0,Goalkeeper,11,Rayo Vallecano,360,['8629c47b-bdf2-4ae7-a7b0-0e7f735e6400'],0,,,,,,,,,,,,,,,,,,Rayo Vallecano,360,00:03:00.458,Pass,
,,,,,,,,,,,,,,,,,1.459325,,,,,,,,,,,,,,96101916-99b0-4865-8488-06a8ec426c21,91,,"[25.9, 11.7]",3825675,3,,,,,-0.16675381,,Right Foot,,,,"[56.2, 6.6]",,Ground Pass,,30.72621,,,,José Ignacio Martínez García,11298.0,,,,,,1,Regular Play,Antonio Amaya Carazo,27144.0,Left Center Back,11,Rayo Vallecano,360,['e685fd85-0e86-4e3c-b63c-9eb38e5a37da'],3,,,,,,,,,,,,,,,,,,Rayo Vallecano,360,00:03:03.251,Pass,
,,,,,,,,,,,,,,,,,2.542644,,,,,,,,,,,,,,8db29c86-4198-406f-9fcd-ef486ee84164,94,,"[61.2, 5.6]",3825675,3,,,,,0.07604356,,Left Foot,,,,"[92.7, 8.0]",,Low Pass,,31.591297,,Incomplete,,Pablo Hernández Domínguez,4711.0,,,,,,1,Regular Play,José Ignacio Martínez García,11298.0,Left Back,11,Rayo Vallecano,360,"['28191453-6bfd-45de-b55f-bf379a42a854', 'e9337f41-96b8-4fb5-a384-52ca483397b4']",6,,,,,,,,,,,,,,,,,,Rayo Vallecano,360,00:03:06.752,Pass,
,,,,,,,,,,,True,,,,,,2.506672,,,,,,,,,,,,,,e9337f41-96b8-4fb5-a384-52ca483397b4,96,,"[27.4, 72.1]",3825675,3,,,,,-2.227693,,Left Foot,,,,"[11.9, 52.0]",,Ground Pass,,25.382277,,,,Gorka Iraizoz Moreno,6576.0,,,,,Interception,1,Regular Play,Óscar de Marcos Arana,6649.0,Right Back,12,Athletic Club,215,"['8db29c86-4198-406f-9fcd-ef486ee84164', 'c2dae1bd-8f7c-4047-a2d3-14aafe49861f']",9,,,,,,,,,,,,,,,,,,Athletic Club,215,00:03:09.295,Pass,
,,,,,,,,,,,,,,,,,3.587958,,,,,,,,,,,,,,6af290e5-7fea-4ac1-960f-53c40f03f2de,99,,"[11.9, 52.0]",3825675,3,,,,,0.0058650356,,Right Foot,,,,"[80.1, 52.4]",,High Pass,,68.20117,,,,Aritz Aduriz Zubeldia,6394.0,,,,,,1,Regular Play,Gorka Iraizoz Moreno,6576.0,Goalkeeper,12,Athletic Club,215,['f0c5ed76-4ccf-47fe-9850-b21eedcfac53'],11,,,,,,,,,,,,,,,,,,Athletic Club,215,00:03:11.908,Pass,
,,,,,,,,,,,,,,,,,1.632908,,,,,,,,,,,,,,9b283766-a241-46a4-9f5e-580c0843ba2d,102,,"[79.5, 52.4]",3825675,3,,,,True,2.7270858,,,,,,"[74.5, 54.6]",,High Pass,,5.4626,,,,Raúl García Escudero,6391.0,,,,,,1,Regular Play,Aritz Aduriz Zubeldia,6394.0,Center Forward,12,Athletic Club,215,"['47035e46-294f-45ae-9ace-666a96ef7ccd', 'be8a4033-228a-4933-947d-202be805086b']",15,,,,,,,,,,,,,,,,,,Athletic Club,215,00:03:15.496,Pass,True
,,,,,,,,,,,,,,,,,0.862675,,,,,,,,,,,,,,fe5d51d6-0b07-40fa-8d49-2d8e86890307,106,,"[74.6, 54.9]",3825675,3,,,,True,-0.7266424,,,,,,"[85.4, 45.3]",,Low Pass,,14.449913,,,,Aritz Aduriz Zubeldia,6394.0,,,,,,1,Regular Play,Raúl García Escudero,6391.0,Center Attacking Midfield,12,Athletic Club,215,"['446f0e02-3914-42a4-85eb-ae9a36778cae', 'e69ae091-0737-4159-a56f-d5518e72a96b', 'f3138825-cfb8-442f-b262-bb327519c80d']",17,,,,,,,,,,,,,,,,,,Athletic Club,215,00:03:17.129,Pass,True
