ball_receipt_outcome,ball_recovery_recovery_failure,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_no_touch,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_straight,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,2.14962,,,,,,,,,,,621634f4-e2f9-46f6-880b-f461d3d8aa60,16,,"[32.1, 22.8]",3825805,0,,,,1.4803143,,Right Foot,,,,"[36.7, 73.5]",,Ground Pass,,50.90825,,,David García Santana,6927.0,,,True,,,,1,From Kick Off,Pedro Bigas Rigo,7907.0,Left Center Back,2,Las Palmas,208,['26788519-3d81-4dcb-86bf-dc24ab2385b0'],10,,,,,,,,,,,,,,,,,Las Palmas,208,00:00:10.617,Pass,
,,,,,,,,,,,,,,1.592446,,,,,,,,,,,56804f77-d953-4b83-9087-e6fad4d76564,19,,"[42.3, 72.4]",3825805,0,,,,-0.9484479,,Right Foot,,,,"[64.9, 40.9]",,High Pass,,38.768673,Incomplete,,,,,,,,,,1,From Kick Off,David García Santana,6927.0,Right Back,2,Las Palmas,208,['e535accf-adb4-49c4-87b3-22aac3a78bca'],14,,,,,,,,,,,,,,,,,Las Palmas,208,00:00:14.594,Pass,
,,,,,,,,,,,,,,0.68834,,,,,,,,,,,8a1e6d9e-10d7-487b-ace3-9602ed137a67,22,,"[57.3, 38.4]",3825805,0,,,,0.11242713,,Left Foot,,,,"[69.7, 39.8]",,Ground Pass,,12.478782,,,Roberto Soldado Rillo,26009.0,,,,,,,1,From Kick Off,Tomás Pina Isla,6622.0,Right Defensive Midfield,2,Las Palmas,208,['03dd4311-c1f5-4754-bcae-bb4aadcb6e34'],17,,,,,,,,,,,,,,,,,Villarreal,222,00:00:17.506,Pass,
,,,,,,,,,,,,,,2.990899,,,,,,,,,,,e7a4e956-f061-4595-be7f-8d02b4dc1703,24,,"[69.7, 39.8]",3825805,0,,,,0.039583273,,Right Foot,,,,"[89.9, 40.6]",,Ground Pass,,20.215836,Incomplete,,,,,,,,,,1,From Kick Off,Roberto Soldado Rillo,26009.0,Left Center Forward,2,Las Palmas,208,['e0bf5504-7de1-437b-9d59-5829f7226f4f'],18,,,,,,,,,,,,,,,,,Villarreal,222,00:00:18.194,Pass,
,,,,,,,,,,,,,,2.16854,,,,,,,,,,,e0bf5504-7de1-437b-9d59-5829f7226f4f,25,,"[30.2, 39.5]",3825805,0,,,,2.6894388,,Left Foot,,,,"[9.2, 49.7]",,Ground Pass,,23.346092,,,Javier Varas Herrera,26753.0,,,,,,Recovery,1,From Kick Off,Pedro Bigas Rigo,7907.0,Left Center Back,2,Las Palmas,208,"['c0b7fd76-3138-4dc0-a231-78eaf7e55d6c', 'e7a4e956-f061-4595-be7f-8d02b4dc1703']",21,,,,,,,,,,,,,,,,,Las Palmas,208,00:00:21.185,Pass,
,,,,,,,,,,,,,,2.586561,,,,,,,,,,,2ae9fe76-42ab-4788-a3a3-a4997b2905a4,29,,"[7.3, 55.1]",3825805,0,,,,-0.030122712,,Right Foot,,,,"[60.4, 53.5]",,High Pass,,53.1241,Incomplete,,Jerónimo Figueroa Cabrera,6934.0,,,,,,,1,From Kick Off,Javier Varas Herrera,26753.0,Goalkeeper,2,Las Palmas,208,"['8f53c93c-865b-4c7f-a8ff-870afa124733', '9865ee77-5c4b-44df-bb28-e2df0e4b7e7d', 'a9acf841-505d-4ad4-be91-d2c3cb0f8fb5']",25,,,,,,,,,,,,,,,,,Las Palmas,208,00:00:25.056,Pass,True
,,,,,,,,,,,,,,1.549146,,,,,,,,,,,9865ee77-5c4b-44df-bb28-e2df0e4b7e7d,31,,"[59.7, 26.6]",3825805,0,,,,1.0040671,,Left Foot,,,,"[68.1, 39.8]",,Low Pass,,15.646086,Incomplete,,,,,,,,,Recovery,1,From Kick Off,Bruno Soriano Llido,22819.0,Left Defensive Midfield,2,Las Palmas,208,"['2ae9fe76-42ab-4788-a3a3-a4997b2905a4', '89ac7934-8996-4b2d-98fb-629e134ff53c']",27,,,,,,,,,,,,,,,,,Villarreal,222,00:00:27.643,Pass,
,,,,,,,,,,,,,,1.327749,,,,,,,,,,,b36ea1ca-ad6b-4879-9a0d-0fcff45e048b,39,,"[48.2, 52.2]",3825805,0,,,,1.692288,,Right Foot,,,,"[46.1, 69.4]",,Ground Pass,,17.327723,,,David García Santana,6927.0,,,,,,,1,From Kick Off,Jonathan Viera Ramos,10755.0,Center Attacking Midfield,2,Las Palmas,208,['3d22e91f-6caf-4006-be54-a78d67e2cdfb'],32,,,,,,,,,,,,,,,,,Las Palmas,208,00:00:32.351,Pass,
,,,,,,,,,,,,,,1.16555,,,,,,,,,,,ee57442b-d770-4b66-a93e-d02c75661df2,43,,"[47.7, 69.7]",3825805,0,,,,0.4636476,,Right Foot,,,,"[56.3, 74.0]",,Ground Pass,,9.615092,,,Francisco José Perdomo Borges,27251.0,,,,,,,1,From Kick Off,David García Santana,6927.0,Right Back,2,Las Palmas,208,"['191fcb9a-673f-48c3-9448-30326ee8f228', '694857ab-66a1-45de-823a-55fc2f48acac']",34,,,,,,,,,,,,,,,,,Las Palmas,208,00:00:34.413,Pass,True
,,,,,,,,,,,,,,1.186131,,,,,,,,,,,b0407e95-024b-4ca1-a238-74b31d17f5e7,51,,"[55.2, 67.5]",3825805,0,,,,2.990375,,Right Foot,,,,"[44.7, 69.1]",,Ground Pass,,10.621205,,,David García Santana,6927.0,,,,,,,1,From Kick Off,Francisco José Perdomo Borges,27251.0,Right Wing,2,Las Palmas,208,"['0fc87974-6b66-4e87-ab93-db875cf30d63', '183bbc27-3414-43fc-b2c9-eb158d6a71e0']",37,,,,,,,,,,,,,,,,,Las Palmas,208,00:00:37.841,Pass,True
,,,,,,,,,,,,,,1.611273,,,,,,,,,,,d89a4b3b-54dd-4f91-b2ec-403744b43c56,54,,"[44.7, 69.1]",3825805,0,,,,0.028838158,,Right Foot,,,,"[65.5, 69.7]",,High Pass,,20.808653,,,Jerónimo Figueroa Cabrera,6934.0,,,,,,,1,From Kick Off,David García Santana,6927.0,Right Back,2,Las Palmas,208,['284bf26e-f9ee-4983-bfec-eebd8e5f49be'],39,,,,,,,,,,,,,,,,,Las Palmas,208,00:00:39.078,Pass,
,,,,,,,,,,,,,,0.495818,,,,,,,,,,,8405ab05-9f18-4b4e-8b12-74effa87005d,61,,"[57.3, 19.6]",3825805,0,,,,-0.09275632,,Left Foot,,,,"[65.9, 18.8]",,Ground Pass,,8.637129,Incomplete,,,,,,,,,,1,Regular Play,Tomás Pina Isla,6622.0,Right Defensive Midfield,3,Villarreal,222,['f6869897-9c96-46fb-b5e8-bebf3235d7a5'],42,,,,,,,,,,,,,,,,,Villarreal,222,00:00:42.877,Pass,
,,,,,,,,,,,,,,2.584778,,,,,,,,,,,a7fc99ad-15e7-4b28-aa0e-67ea9f9caa87,65,,"[67.3, 44.1]",3825805,0,,,,1.294752,,Left Foot,,,,"[75.6, 73.4]",,Ground Pass,,30.452915,,,Mario Gaspar Pérez Martínez,6772.0,,,,,,,1,Regular Play,Samuel Castillejo Azuaga,6829.0,Right Midfield,3,Villarreal,222,['79527871-86ca-4bdc-946b-6a36e213f55f'],46,,,,,,,,,,,,,,,,,Villarreal,222,00:00:46.718,Pass,
,,,,,,,,,,,,,,1.437848,,,,,,,,,,,23557a32-b5f5-4ad2-a9e6-6485e1fa2c4e,68,,"[76.7, 73.4]",3825805,0,,,,-2.176341,,Right Foot,,,,"[71.3, 65.6]",,Ground Pass,,9.486833,,,Tomás Pina Isla,6622.0,,,,,,,1,Regular Play,Mario Gaspar Pérez Martínez,6772.0,Right Back,3,Villarreal,222,['f1c3aa96-e458-47c9-81ec-e1070771aefd'],50,,,,,,,,,,,,,,,,,Villarreal,222,00:00:50.626,Pass,
,,,,,,,,,,,,,,1.169593,,,,,,,,,,,31c8416e-5f11-49df-9400-c8242d31cd76,72,,"[69.7, 69.7]",3825805,0,,,,1.805212,,Right Foot,,,,"[68.1, 76.4]",,Ground Pass,,6.8883963,,,Mario Gaspar Pérez Martínez,6772.0,,,,,,,1,Regular Play,Tomás Pina Isla,6622.0,Right Defensive Midfield,3,Villarreal,222,['70ebc6d2-9a6a-428c-ac19-1e79a47a4674'],52,,,,,,,,,,,,,,,,,Villarreal,222,00:00:52.797,Pass,
,,,,,,,,,,,,,,2.334402,,,,,,,,,,,ae8696e2-bcd9-4e6c-9132-4465e45f81d2,75,,"[50.9, 74.8]",3825805,0,,,,-2.9652615,,Right Foot,,,,"[23.4, 69.9]",,Ground Pass,,27.933134,,,Daniele Bonera,6827.0,,,,,,,1,Regular Play,Mario Gaspar Pérez Martínez,6772.0,Right Back,3,Villarreal,222,['ee63c82b-6811-44e6-8c61-248e1a0197fd'],57,,,,,,,,,,,,,,,,,Villarreal,222,00:00:57.075,Pass,
,,,,,,,,,,,,,,2.131097,,,,,,,,,,,0b310884-47f4-4239-82b7-7dee4b01a012,78,,"[20.7, 65.6]",3825805,1,,,,-2.0206754,,Right Foot,,,,"[9.4, 42.2]",,Ground Pass,,25.985573,,,Alphonse Areola,3379.0,,,,,,,1,Regular Play,Daniele Bonera,6827.0,Right Center Back,3,Villarreal,222,['167e4ac2-73d8-434c-838e-3412a65d44ec'],0,,,,,,,,,,,,,,,,,Villarreal,222,00:01:00.231,Pass,
,,,,,,,,,,,,,,1.288693,,,,,,,,,,,f1e136b6-ac8c-4d0f-a71f-be9309af80ea,81,,"[9.6, 40.9]",3825805,1,,,,-1.0087025,,Right Foot,,,,"[19.3, 25.5]",,Ground Pass,,18.200275,,,Víctor Ruíz Torre,6752.0,,,,,,,1,Regular Play,Alphonse Areola,3379.0,Goalkeeper,3,Villarreal,222,['9d48a921-c0b7-4768-befb-c4a60b6eeb19'],2,,,,,,,,,,,,,,,,,Villarreal,222,00:01:02.546,Pass,
,,,,,,,,,,,,,,1.083417,,,,,,,,,,,ada519c1-32fb-44cf-a532-7c30ceaace27,84,,"[31.7, 22.8]",3825805,1,,,,0.8845484,,Left Foot,,,,"[40.3, 33.3]",,Ground Pass,,13.572398,,,Bruno Soriano Llido,22819.0,,,,,,,1,Regular Play,Víctor Ruíz Torre,6752.0,Left Center Back,3,Villarreal,222,['d3117229-56c0-430e-91d0-bff16f55a365'],6,,,,,,,,,,,,,,,,,Villarreal,222,00:01:06.795,Pass,
,,,,,,,,,,,,,,1.53849,,,,,,,,,,,f0b8136d-5264-4f28-9e4c-bb45d0b8ba4d,87,,"[33.6, 38.4]",3825805,1,,,,1.4721591,,Left Foot,,,,"[35.5, 57.6]",,Ground Pass,,19.293781,,,Daniele Bonera,6827.0,,,,,,,1,Regular Play,Bruno Soriano Llido,22819.0,Left Defensive Midfield,3,Villarreal,222,['ac642be4-1c83-4eb8-a46f-cab492e187d2'],11,,,,,,,,,,,,,,,,,Villarreal,222,00:01:11.106,Pass,
,,,,,,,,,,,,,,1.171734,,,,,,,,,,,6a38d399-eed6-43e9-bfa3-917848c91432,90,,"[43.0, 60.5]",3825805,1,,,,-0.68231654,,Right Foot,,,,"[62.2, 44.9]",,Ground Pass,,24.738634,,,Adrián López Álvarez,6735.0,,,,,,,1,Regular Play,Daniele Bonera,6827.0,Right Center Back,3,Villarreal,222,['3024f71a-7180-4a6a-8889-62de58c7cd37'],15,,,,,,,,,,,,,,,,,Villarreal,222,00:01:15.052,Pass,
,,,,,,,,,,,,,,1.057799,,,,,,,,,,,8f3eb3c6-cd6f-4a0b-9b9a-18785af7be53,93,,"[62.2, 44.9]",3825805,1,,,,2.1006453,,Right Foot,,,,"[58.1, 51.9]",,Ground Pass,,8.112336,,,Tomás Pina Isla,6622.0,,,,,,,1,Regular Play,Adrián López Álvarez,6735.0,Right Center Forward,3,Villarreal,222,['b808c9f0-bfe1-45b7-a075-4723eafa1ecc'],16,,,,,,,,,,,,,,,,,Villarreal,222,00:01:16.363,Pass,
,,,,,,,,,,,,,,3.454863,,,,,,,,,,,5d05bb92-9743-4e01-8c40-d137020a69e5,97,,"[61.1, 47.6]",3825805,1,,,,0.26423094,,Left Foot,,,,"[98.8, 57.8]",,High Pass,,39.055473,Incomplete,,,,,,,,,,1,Regular Play,Tomás Pina Isla,6622.0,Right Defensive Midfield,3,Villarreal,222,['58c861b6-30f5-46ad-9cb4-2b55b830addb'],18,,,,,,,,,,,,,,,,,Villarreal,222,00:01:18.488,Pass,
,,,,,,,,,,,,,,1.372314,,,,,,,,,,,58c861b6-30f5-46ad-9cb4-2b55b830addb,98,,"[21.3, 22.3]",3825805,1,,,,2.666041,,Right Foot,,,,"[4.6, 30.9]",,Ground Pass,,18.784302,,,Javier Varas Herrera,26753.0,,,,,,Recovery,1,Regular Play,Javier Garrido Behovide,26448.0,Left Back,4,Las Palmas,208,"['5d05bb92-9743-4e01-8c40-d137020a69e5', 'd2384dc0-76e7-4ec4-9b49-199d10b6fa01']",21,,,,,,,,,,,,,,,,,Las Palmas,208,00:01:21.942,Pass,
,,,,,,,,,,,,,,1.224715,,,,,,,,,,,a3b60a39-5d86-45da-8404-03ff889c9751,101,,"[4.6, 30.9]",3825805,1,,,,-1.4303656,,Left Foot,,,,"[7.3, 11.8]",,Ground Pass,,19.289894,,,Javier Garrido Behovide,26448.0,,,,,,,1,Regular Play,Javier Varas Herrera,26753.0,Goalkeeper,4,Las Palmas,208,['51110854-0f2b-458b-befe-1e19831cef7f'],24,,,,,,,,,,,,,,,,,Las Palmas,208,00:01:24.247,Pass,
,,,,,,,,,,,,,,0.3734,,,,,,,,,,,8c8f5610-17f8-4038-8a52-4c35924d6838,105,,"[9.5, 6.4]",3825805,1,,,,0.67474097,,Left Foot,,,,"[13.5, 9.6]",,Ground Pass,,5.1224995,Incomplete,,Ángel Montoro Sánchez,24144.0,,,,,,,1,Regular Play,Javier Garrido Behovide,26448.0,Left Back,4,Las Palmas,208,"['b54a0c8d-3504-44e8-9afc-13a7f9f78caf', 'c77fcb3a-a686-4afb-aaf2-72eb1aaa0ded', 'cf849757-60d7-4403-ab13-96d8454dfaf0']",26,,,,,,,,,,,,,,,,,Las Palmas,208,00:01:26.750,Pass,True
,,,,,,,,,,,,,,1.774817,,,,,,,,,,,887840ed-9164-4030-a9ad-31d6dfb55a50,108,,"[30.2, 0.1]",3825805,1,,,,0.26237985,,,,,,"[47.7, 4.8]",,High Pass,,18.120155,Incomplete,,Willian José da Silva,6721.0,,,,,,Throw-in,1,From Throw In,Javier Garrido Behovide,26448.0,Left Back,5,Las Palmas,208,"['365dede6-a5fe-4671-8ffd-91f917de75ff', 'bb847b53-f57f-451d-a99f-c9ae0d776c60']",46,,,,,,,,,,,,,,,,,Las Palmas,208,00:01:46.406,Pass,
,,,,,,,,,,,,,,1.414439,,,,,,,,,,,365dede6-a5fe-4671-8ffd-91f917de75ff,110,,"[72.4, 75.3]",3825805,1,,,,-0.8153293,,Head,,,,"[80.5, 66.7]",,High Pass,,11.813974,Incomplete,,,,,,,,,Recovery,1,From Throw In,Mario Gaspar Pérez Martínez,6772.0,Right Back,5,Las Palmas,208,"['20e7fae8-f413-4f71-8238-54276995cd1f', '887840ed-9164-4030-a9ad-31d6dfb55a50']",48,,,,,,,,,,,,,,,,,Villarreal,222,00:01:48.181,Pass,
,,,,,,,,,,,,,,1.806519,,,,,,,,,,,20e7fae8-f413-4f71-8238-54276995cd1f,111,,"[39.6, 13.4]",3825805,1,,,,-0.47040427,,Head,,,,"[45.5, 10.4]",,High Pass,,6.618912,Incomplete,,Jonathan Viera Ramos,10755.0,,,,,,Recovery,1,From Throw In,Ángel Montoro Sánchez,24144.0,Right Defensive Midfield,5,Las Palmas,208,"['365dede6-a5fe-4671-8ffd-91f917de75ff', '43598113-89e7-4835-ad74-d560f25c7c3b', '4def8d0d-935f-4c04-bc5f-4460cf15f0da']",49,,,,,,,,,,,,,,,,,Las Palmas,208,00:01:49.595,Pass,
,,,,,,,,,,,,,,1.66873,,,,,,,,,,,4def8d0d-935f-4c04-bc5f-4460cf15f0da,114,,"[74.6, 69.7]",3825805,1,,,True,-1.2288465,,,,,,"[76.7, 63.8]",,High Pass,,6.2625875,,,Bruno Soriano Llido,22819.0,,,,,,Recovery,1,Regular Play,Tomás Pina Isla,6622.0,Right Defensive Midfield,6,Villarreal,222,"['063229e7-bd77-4df4-8397-8c1594c76469', '20e7fae8-f413-4f71-8238-54276995cd1f', 'dd9a37a7-ac33-49be-a550-2ed979bf9f53']",51,,,,,,,,,,,,,,,,,Villarreal,222,00:01:51.402,Pass,True
,,,,,,,,,,,,,,1.184508,,,,,,,,,,,dcde91b9-670a-47c1-8e87-59a5616992d9,117,,"[72.7, 62.1]",3825805,1,,,,-2.16501,,Left Foot,,,,"[62.7, 47.3]",,Ground Pass,,17.86169,,,Víctor Ruíz Torre,6752.0,,,,,,,1,Regular Play,Bruno Soriano Llido,22819.0,Left Defensive Midfield,6,Villarreal,222,['97ad164c-3f2b-4b55-8a9a-fbd74c7b4ba3'],53,,,,,,,,,,,,,,,,,Villarreal,222,00:01:53.880,Pass,
,,,,,,,,,,,,,,0.880543,,,,,,,,,,,d162054b-7a20-4e01-ae9b-1033b6094928,121,,"[69.7, 30.1]",3825805,1,,,,-0.33725318,,Left Foot,,,,"[85.1, 24.7]",,Ground Pass,,16.319313,,,Denis Suárez Fernández,6609.0,,,,,,,1,Regular Play,Víctor Ruíz Torre,6752.0,Left Center Back,6,Villarreal,222,['cd991bdb-dfa8-4fdf-97c0-cbc121baee58'],58,,,,,,,,,,,,,,,,,Villarreal,222,00:01:58.682,Pass,
,,,,,,,,,,,,,,1.364636,,,,,,,,,,,887cca1e-293b-4073-9624-10f9c0fbbbb7,125,,"[85.1, 21.7]",3825805,2,,,,-0.8200846,,Right Foot,,,,"[100.4, 5.3]",,Ground Pass,,22.428776,,,Adrián Marín Gómez,6935.0,,,,,,,1,Regular Play,Denis Suárez Fernández,6609.0,Left Midfield,6,Villarreal,222,"['a26a39b0-667c-479f-9198-f32e80e4de29', 'd43aad6c-b5f3-488a-8b6a-86810b8e2eba']",1,,,,,,,,,,,,,,,,,Villarreal,222,00:02:01.180,Pass,True
