50_50,bad_behaviour_card,ball_receipt_outcome,ball_recovery_recovery_failure,block_offensive,block_save_block,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_outcome,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_height,pass_inswinging,pass_length,pass_miscommunication,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_straight,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,0.805669,,,,,,,,,,,,,1458acde-7572-4462-a6d1-5c6418d22cb9,60,,"[19.7, 13.6]",3825665,1,,,,,-1.5291537,,Right Foot,,,,"[20.0, 6.4]",Ground Pass,,7.2062473,,,,Markel Susaeta Laskurain,6390.0,,,,,,Recovery,1,Regular Play,Mikel San José Domínguez,6389.0,Right Defensive Midfield,6,Athletic Club,215,['162ef71f-4eb6-46b3-acd8-f3081d49fa29'],27,,,,,,,,,,,,,,,,,Athletic Club,215,00:01:27.924,Pass,
,,,,,,,,,,,,,,,,2.519878,,,,,,,,,,,,,d4dd61ac-7450-4aa4-8ca6-bf3e074331e4,63,,"[23.4, 3.6]",3825665,1,,,,,-0.043450896,,Left Foot,,,,"[53.3, 2.3]",High Pass,,29.928247,,,,Aritz Aduriz Zubeldia,6394.0,,,,,,,1,Regular Play,Markel Susaeta Laskurain,6390.0,Left Wing,6,Athletic Club,215,['d9169d55-0f89-43dc-b908-c643f5843d75'],29,,,,,,,,,,,,,,,,,Athletic Club,215,00:01:29.549,Pass,
,,,,,,,,,,,,,,,,1.087062,,,,,,,,,,,,,1e511fef-1703-4141-8d84-a57cf8f61787,67,,"[70.0, 80.0]",3825665,1,,,,,-1.4402303,,,,,,"[71.3, 70.1]",Low Pass,,9.984989,,,,Francisco Manuel Rico Castro,25707.0,,,,,,Throw-in,1,From Throw In,Hugo Miguel Almeida Costa Lopes,20064.0,Right Back,7,Granada,1049,['27521e6f-76c5-48c1-bf76-bb6e9d1b958d'],45,,,,,,,,,,,,,,,,,Granada,1049,00:01:45.363,Pass,
,,,,,,,,,,,,,,,,1.325593,,,,,,,,,,,,,9c7f7a0f-77e1-48d7-bee0-6021b52aee28,69,,"[71.3, 70.1]",3825665,1,,,,,0.14424263,,Right Foot,,,,"[89.2, 72.7]",High Pass,,18.087841,,Incomplete,,Adalberto Peñaranda Maestre,6847.0,,,,,,,1,From Throw In,Francisco Manuel Rico Castro,25707.0,Right Defensive Midfield,7,Granada,1049,"['05ec0219-5d16-42a4-a87b-0482c9f0922c', 'cab0c959-2ccb-4288-b2ca-4b204811011a']",46,,,,,,,,,,,,,,,,,Granada,1049,00:01:46.450,Pass,
,,,,,,,,,,,,,,,,1.992806,,,,,,,,,,,,,cab0c959-2ccb-4288-b2ca-4b204811011a,71,,"[30.9, 7.4]",3825665,1,,,,,0.36112028,,Head,,,,"[54.2, 16.2]",High Pass,,24.906425,,Incomplete,,,,,,,,,Recovery,1,From Throw In,Mikel Balenziaga Oruesagasti,6789.0,Left Back,7,Granada,1049,"['9c7f7a0f-77e1-48d7-bee0-6021b52aee28', 'f5b5a9b1-6db6-432a-b753-a536e8272509']",47,,,,,,,,,,,,,,,,,Athletic Club,215,00:01:47.775,Pass,
,,,,,,,,,,,,,,,,3.914229,,,,,,,,,,,,,f5b5a9b1-6db6-432a-b753-a536e8272509,72,,"[65.9, 63.9]",3825665,1,,,,,-0.35221598,,Right Foot,,,,"[107.8, 48.5]",High Pass,,44.640453,,Incomplete,,,,,,,,,Recovery,1,From Throw In,Rubén Salvador Pérez Del Mármol,6599.0,Left Defensive Midfield,7,Granada,1049,"['b8950729-aa26-4434-a1c7-a7b5de2cec04', 'cab0c959-2ccb-4288-b2ca-4b204811011a']",49,,,,,,,,,,,,,,,,,Granada,1049,00:01:49.768,Pass,
,,,,,,,,,,,,,,,,1.827341,,,,,,,,,,,,,63f94e2c-31b4-4f0d-9a11-f3bc9b4d7dd1,75,,"[12.3, 31.6]",3825665,1,,,,,-0.9214813,,Keeper Arm,,,,"[22.7, 17.9]",Ground Pass,,17.20029,,,,Aymeric Laporte,4353.0,,,,,,,1,Regular Play,Gorka Iraizoz Moreno,6576.0,Goalkeeper,8,Athletic Club,215,['9560ed6e-ff14-4dc5-8afc-3bc8d403722e'],57,,,,,,,,,,,,,,,,,Athletic Club,215,00:01:57.795,Pass,
,,,,,,,,,,,,,,,,2.423964,,,,,,,,,,,,,12bc2810-1c75-439a-8661-2d9f323d0c08,78,,"[35.1, 17.9]",3825665,2,,,,,2.413353,,Left Foot,,,,"[15.7, 35.2]",Ground Pass,,25.993269,,,,Gorka Iraizoz Moreno,6576.0,,,,,,,1,Regular Play,Aymeric Laporte,4353.0,Left Center Back,8,Athletic Club,215,['9b6f185c-3c7a-42f0-82c3-c3a05dc4c5b2'],2,,,,,,,,,,,,,,,,,Athletic Club,215,00:02:02.917,Pass,
,,,,,,,,,,,,,,,,1.345479,,,,,,,,,,,,,82b28d1f-a806-4d3a-9a2f-e263566a454e,81,,"[15.5, 44.9]",3825665,2,,,,,0.89478636,,Right Foot,,,,"[23.2, 54.5]",Ground Pass,,12.306502,,,,Xabier Etxeita Gorritxategi,6788.0,,,,,,,1,Regular Play,Gorka Iraizoz Moreno,6576.0,Goalkeeper,8,Athletic Club,215,['89eea1ab-f9a6-4bcd-948e-476580945179'],6,,,,,,,,,,,,,,,,,Athletic Club,215,00:02:06.527,Pass,
,,,,,,,,,,,,,,,,2.376973,,,,,,,,,,,,,c0f84dc0-7594-4ce9-a495-3f80d1e9c7ad,84,,"[25.7, 55.5]",3825665,2,,,,,-2.1687653,,Right Foot,,,,"[11.6, 34.8]",Ground Pass,,25.045958,,,,Gorka Iraizoz Moreno,6576.0,,,,,,,1,Regular Play,Xabier Etxeita Gorritxategi,6788.0,Right Center Back,8,Athletic Club,215,['cf9c45fb-46e0-425d-bc59-c2fb2df7b07a'],8,,,,,,,,,,,,,,,,,Athletic Club,215,00:02:08.510,Pass,
,,,,,,,,,,,,,,,,1.682048,,,,,,,,,,,,,61d64578-dede-466f-98ed-c4af75d0c169,87,,"[11.6, 34.8]",3825665,2,,,,,0.9055456,,Right Foot,,,,"[30.9, 59.4]",Ground Pass,,31.267395,,,,Xabier Etxeita Gorritxategi,6788.0,,,,,,,1,Regular Play,Gorka Iraizoz Moreno,6576.0,Goalkeeper,8,Athletic Club,215,['1c500b8b-bb8e-4af2-8c02-b3a1e66afd9b'],13,,,,,,,,,,,,,,,,,Athletic Club,215,00:02:13.632,Pass,
,,,,,,,,,,,,,,,,1.191653,,,,,,,,,,,,,9b63a23d-058b-4001-b29c-5e0d47e9dee4,90,,"[33.4, 60.7]",3825665,2,,,,,-0.9202219,,Right Foot,,,,"[47.1, 42.7]",Ground Pass,,22.620565,,,,Beñat Etxebarria Urkiaga,6396.0,,,,,,,1,Regular Play,Xabier Etxeita Gorritxategi,6788.0,Right Center Back,8,Athletic Club,215,['fbd1ed84-3dc6-41d7-a56f-7463792f6768'],17,,,,,,,,,,,,,,,,,Athletic Club,215,00:02:17.683,Pass,
,,,,,,,,,,,,,,,,2.100902,,,,,,,,,,,,,9c04c0fd-2213-44af-beb2-8cd003b712da,93,,"[47.1, 42.7]",3825665,2,,,,,-2.9255807,,Left Foot,,,,"[15.2, 35.7]",Ground Pass,,32.658997,,,,Gorka Iraizoz Moreno,6576.0,,,,,,,1,Regular Play,Beñat Etxebarria Urkiaga,6396.0,Left Defensive Midfield,8,Athletic Club,215,['a035c251-b466-4cae-a104-427ac09a55fd'],19,,,,,,,,,,,,,,,,,Athletic Club,215,00:02:19.572,Pass,
,,,,,,,,,,,,,,,,1.858388,,,,,,,,,,,,,77f32f55-d076-4a8d-b89a-a76c4f22a4d8,96,,"[15.5, 35.7]",3825665,2,,,,,-1.0739441,,Left Foot,,,,"[27.7, 13.2]",Ground Pass,,25.594727,,,,Aymeric Laporte,4353.0,,,,,,,1,Regular Play,Gorka Iraizoz Moreno,6576.0,Goalkeeper,8,Athletic Club,215,['e4fc5ae3-f43d-47db-9138-54eb7248a6e2'],22,,,,,,,,,,,,,,,,,Athletic Club,215,00:02:22.561,Pass,
,,,,,,,,,,,,,,,,2.124466,,,,,,,,,,,,,609be530-ab69-491a-81d9-a0c316b9aee2,99,,"[31.1, 14.7]",3825665,2,,,,,2.3228736,,Left Foot,,,,"[13.7, 33.3]",Ground Pass,,25.469982,,,,Gorka Iraizoz Moreno,6576.0,,,,,,,1,Regular Play,Aymeric Laporte,4353.0,Left Center Back,8,Athletic Club,215,['a4dd6ebe-a4b8-4978-a3a7-dd4500cb603f'],25,,,,,,,,,,,,,,,,,Athletic Club,215,00:02:25.701,Pass,
,,,,,,,,,,,,,,,,3.327504,,,,,,,,,,,,,a31bbb79-625e-4dd2-be0e-bd6d95bb9e08,102,,"[22.1, 46.8]",3825665,2,,,,,-0.17825527,,Right Foot,,,,"[93.7, 33.9]",High Pass,,72.7528,,Incomplete,,Aritz Aduriz Zubeldia,6394.0,,,,,,,1,Regular Play,Gorka Iraizoz Moreno,6576.0,Goalkeeper,8,Athletic Club,215,"['7b32a88e-fde1-48a4-b33b-0c3322dd14b4', 'f41b9a8e-31d4-4e4a-a6eb-3e903e52c719']",32,,,,,,,,,,,,,,,,,Athletic Club,215,00:02:32.689,Pass,
,,,,,,,,,,,,,,,,2.170468,,,,,,,,,,,,,7b32a88e-fde1-48a4-b33b-0c3322dd14b4,104,,"[26.4, 46.2]",3825665,2,,,,,0.67026335,,Head,,,,"[42.8, 59.2]",High Pass,,20.927494,,,,Robert Ibáñez Castro,18721.0,,,,,,Recovery,1,Regular Play,Jean-Sylvain Claude Babin,4498.0,Right Center Back,9,Granada,1049,"['a31bbb79-625e-4dd2-be0e-bd6d95bb9e08', 'ea3945e7-0b9f-4504-9994-d9204f72fc38']",36,,,,,,,,,,,,,,,,,Granada,1049,00:02:36.017,Pass,
,,,,,,,,,,,,,,,,1.352492,,,,,,,,,,,,,1b973b8c-c6c8-47ac-a33c-f84b39a7fee9,106,,"[42.2, 58.8]",3825665,2,,,,,2.330559,,Right Foot,,,,"[30.8, 70.8]",Ground Pass,,16.551737,,,,Hugo Miguel Almeida Costa Lopes,20064.0,,,,,,,1,Regular Play,Robert Ibáñez Castro,18721.0,Right Wing,9,Granada,1049,['cb23c173-f8ec-4ed1-97f4-24952909ac2e'],38,,,,,,,,,,,,,,,,,Granada,1049,00:02:38.187,Pass,
,,,,,,,,,,,,,,,,2.796134,,,,,,,,,,,,,7217088b-5cd6-474c-9917-bc70d1799b48,110,,"[38.8, 73.1]",3825665,2,,,,,-0.342049,,Right Foot,,,,"[84.3, 56.9]",High Pass,,48.297928,,Incomplete,,Adalberto Peñaranda Maestre,6847.0,,,,,,,1,Regular Play,Hugo Miguel Almeida Costa Lopes,20064.0,Right Back,9,Granada,1049,"['3f914acd-a28d-4a17-b6dc-c623796fc719', 'f877dc88-fac3-4077-9dcd-ad7f25a1330e']",40,,,,,,,,,,,,,,,,,Granada,1049,00:02:40.835,Pass,
