50_50,ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,block_offensive,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_other,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_miscommunication,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_open_goal,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,,,1.953605,,,,,,,,,,,,,ba7c0528-5b0b-40f3-9ecf-8ccedd8c53ad,3038,,"[29.8, 19.8]",3825739,72,,,,1.535195,,Right Foot,,,,"[31.1, 56.3]",,Ground Pass,,36.523144,,,,,Raphaël Varane,5485.0,,,,,,2,From Free Kick,Kléper Laveran Lima Ferreira,20016.0,Right Center Back,130,Real Madrid,220,['85b0d343-0241-4a6f-bb13-2c3cf5d14295'],54,,,,,,,,,,,,,,,,,,Real Madrid,220,00:27:54.127,Pass,
,,,,,,,,,,,,,,,,,,0.977315,,,,,,,,,,,,,5edd8564-1e3c-422e-9620-d14a086d6dcf,3041,,"[44.7, 58.5]",3825739,72,,,,-0.5131122,,Right Foot,,,,"[64.4, 47.4]",,Ground Pass,,22.611944,,,,,Cristiano Ronaldo dos Santos Aveiro,5207.0,,,,,,2,From Free Kick,Raphaël Varane,5485.0,Left Center Back,130,Real Madrid,220,['fe23c4e3-2875-463b-85fa-e5e01eecbb29'],58,,,,,,,,,,,,,,,,,,Real Madrid,220,00:27:58.404,Pass,
,,,,,,,,,,,,,,,,,,1.119069,,,,,,,,,,,,,0dd26e72-c35c-4a79-a5be-ce24b90b6c9b,3043,,"[63.3, 45.9]",3825739,72,,,,-3.1265562,,Right Foot,,,,"[50.0, 45.7]",,Ground Pass,,13.301504,,,Incomplete,,Toni Kroos,5574.0,,,,,,2,From Free Kick,Cristiano Ronaldo dos Santos Aveiro,5207.0,Center Forward,130,Real Madrid,220,"['8a5f26d2-c296-42c2-a7db-0bb3e436be99', '9d273c91-892b-4c8c-9c96-dbfa2563aa5b']",59,,,,,,,,,,,,,,,,,,Real Madrid,220,00:27:59.381,Pass,
,,,,,,,,,,,,,,,,,,1.932616,,,,,,,,,,,,,24fc924f-5557-4e69-abae-74be6888dd52,3047,,"[70.1, 35.2]",3825739,73,,,,1.4513674,,Left Foot,,,,"[72.2, 52.7]",,Ground Pass,,17.62555,,,,,Daniel Arnaud N''Di	,40822.0,,,,,,2,Regular Play,Arnaldo Antonio Sanabria Ayala,6880.0,Center Forward,131,Sporting Gijón,1041,['6c158788-bb9c-42c9-a046-d58f3cd8f271'],1,,,,,,,,,,,,,,,,,,Sporting Gijón,1041,00:28:01.125,Pass,
,,,,,,,,,,,,,,,,,,0.616237,,,,,,,,,,,,,9724b0c6-5001-4b80-a8aa-5e4b71a7217f,3055,,"[73.2, 51.4]",3825739,73,,,,-2.4693456,,Left Foot,,,,"[63.4, 43.6]",,Ground Pass,,12.525175,,,,,Rachid Aït-Atmane,27526.0,,,,,,2,Regular Play,Daniel Arnaud N''Di	,40822.0,Center Attacking Midfield,131,Sporting Gijón,1041,"['5a793869-f7fb-467e-8216-541617daede4', 'a27065ea-fad6-4c35-900a-7e2c17109ca6', 'd26d9c5b-d58b-4c08-b3d1-c227863d75eb']",4,,,,,,,,,,,,,,,,,,Sporting Gijón,1041,00:28:04.834,Pass,True
,,,,,,,,,,,,,,,,,,1.814357,,,,,,,,,,,,,045d1639-cc69-4e1a-ba32-e5cbce41e3fe,3058,,"[63.6, 36.0]",3825739,73,,,,-1.5580986,,Right Foot,,,,"[64.0, 4.5]",,High Pass,,31.502539,,,,,Alejandro Menéndez Díez,23994.0,,,,,,2,Regular Play,Rachid Aït-Atmane,27526.0,Right Defensive Midfield,131,Sporting Gijón,1041,['01158c51-e878-4098-baa7-57baede34081'],8,,,,,,,,,,,,,,,,,,Sporting Gijón,1041,00:28:08.595,Pass,
,,,,,,,,,,,,,,,,,,0.862579,,,,,,,,,,,,,bff98413-0d2c-4e89-8333-c3e104ff46bb,3061,,"[64.7, 4.9]",3825739,73,,,,1.305979,,Left Foot,,,,"[67.9, 16.7]",,Ground Pass,,12.226201,,,,,Rachid Aït-Atmane,27526.0,,,,,,2,Regular Play,Alejandro Menéndez Díez,23994.0,Left Wing,131,Sporting Gijón,1041,['8d6b5592-2899-471a-86c5-31370c328e1d'],11,,,,,,,,,,,,,,,,,,Sporting Gijón,1041,00:28:11.045,Pass,
,,,,,,,,,,,,,,,,,,0.913047,,,,,,,,,,,,,9c943d13-2354-4f60-b8b1-ebd0172eaf5d,3064,,"[69.3, 17.2]",3825739,73,,,,-1.7729163,,Right Foot,,,,"[66.8, 5.0]",,Ground Pass,,12.453513,,,,,Alejandro Menéndez Díez,23994.0,,,,,,2,Regular Play,Rachid Aït-Atmane,27526.0,Right Defensive Midfield,131,Sporting Gijón,1041,['dc62222d-271c-4642-ab16-99a8dc1c434d'],13,,,,,,,,,,,,,,,,,,Sporting Gijón,1041,00:28:13.178,Pass,
,,,,,,,,,,,,,,,,,,0.589762,,,,,,,,,,,,,24cb43d3-ee4c-4126-be0d-f9ecb6c961c2,3067,,"[66.8, 5.5]",3825739,73,,,,1.8045396,,Left Foot,,,,"[64.3, 16.0]",,Ground Pass,,10.793516,,,,,Ignacio Cases Mora,18925.0,,,,,,2,Regular Play,Alejandro Menéndez Díez,23994.0,Left Wing,131,Sporting Gijón,1041,['d4b448d5-c911-4d20-a75a-dbeb04987b2c'],14,,,,,,,,,,,,,,,,,,Sporting Gijón,1041,00:28:14.267,Pass,
,,,,,,,,,,,,,,,,,,0.917859,,,,,,,,,,,,,ef06c438-12e8-4776-a481-a6f598577cfe,3070,,"[63.1, 12.7]",3825739,73,,,,2.9552965,,Right Foot,,,,"[44.0, 16.3]",,Ground Pass,,19.436306,,,,,Jorge Meré Pérez,8818.0,,,,,,2,Regular Play,Ignacio Cases Mora,18925.0,Left Defensive Midfield,131,Sporting Gijón,1041,['77b92a03-adcb-4cd8-ac43-1c9a10de0974'],16,,,,,,,,,,,,,,,,,,Sporting Gijón,1041,00:28:16.048,Pass,
,,,,,,,,,,,,,,,,,,1.383374,,,,,,,,,,,,,800144ea-3591-4bec-844f-093f115798f6,3073,,"[37.6, 18.6]",3825739,73,,,,1.4272478,,Right Foot,,,,"[42.5, 52.5]",,Ground Pass,,34.2523,,,,,Luis Hernández Rodríguez,6561.0,,,,,,2,Regular Play,Jorge Meré Pérez,8818.0,Left Center Back,131,Sporting Gijón,1041,['3d612636-3518-4249-964a-5d18f5ba3c1e'],18,,,,,,,,,,,,,,,,,,Sporting Gijón,1041,00:28:18.339,Pass,
,,,,,,,,,,,,,,,,,,1.365476,,,,,,,,,,,,,74b46d0a-41e0-457c-9700-4ec4019a0951,3076,,"[42.5, 52.5]",3825739,73,,,,0.1495037,,Right Foot,,,,"[66.4, 56.1]",,Ground Pass,,24.16961,,,,,Daniel Arnaud N''Di	,40822.0,,,,,,2,Regular Play,Luis Hernández Rodríguez,6561.0,Right Center Back,131,Sporting Gijón,1041,['efc80935-a511-4d30-a988-80dba594b782'],21,,,,,,,,,,,,,,,,,,Sporting Gijón,1041,00:28:21.997,Pass,
,,,,,,,,,,,,,,,,,,0.18634,,,,,,,,,,,,,5ca539d9-7ac1-4485-b5b4-9253462d0cec,3083,,"[65.3, 61.3]",3825739,73,True,,,-2.459056,,Right Foot,,,,"[48.2, 47.4]",,Ground Pass,,22.036787,,,,,Luis Hernández Rodríguez,6561.0,,,,,Free Kick,2,From Free Kick,Daniel Arnaud N''Di	,40822.0,Center Attacking Midfield,132,Sporting Gijón,1041,['2a4dc6aa-fd76-4e29-8af5-b08b5a51a0f5'],33,,,,,,,,,,,,,,,,,,Sporting Gijón,1041,00:28:33.964,Pass,
,,,,,,,,,,,,,,,,,,1.076248,,,,,,,,,,,,,261ca5b2-619c-4ee7-ad51-b6497bd84769,3085,,"[48.2, 48.1]",3825739,73,True,,,-0.5603599,,Right Foot,,,,"[53.3, 44.9]",,Ground Pass,,6.0207973,,,,,Ignacio Cases Mora,18925.0,,,,,,2,From Free Kick,Luis Hernández Rodríguez,6561.0,Right Center Back,132,Sporting Gijón,1041,['cbb17877-1de2-4458-bb92-94d5468cc2d6'],35,,,,,,,,,,,,,,,,,,Sporting Gijón,1041,00:28:35.345,Pass,
,,,,,,,,,,,,,,,,,,1.306441,,,,,,,,,,,,,f2bc2585-1eb2-4a24-849d-72c328defc10,3087,,"[53.5, 44.6]",3825739,73,,,,0.7249532,,Left Foot,,,,"[71.9, 60.9]",,Ground Pass,,24.581497,,,,,Daniel Arnaud N''Di	,40822.0,,,,,,2,From Free Kick,Ignacio Cases Mora,18925.0,Left Defensive Midfield,132,Sporting Gijón,1041,['9565c2e6-4a46-4495-97e9-889f3a60b7fb'],37,,,,,,,,,,,,,,,,,,Sporting Gijón,1041,00:28:37.167,Pass,
,,,,,,,,,,,,,,,,,,1.925788,,,,,,,,,,,,,d3f45e7f-6394-4944-a4c7-5b6159c546e2,3091,,"[73.4, 62.6]",3825739,73,,,,0.4012288,,Left Foot,,,,"[96.5, 72.4]",,Ground Pass,,25.092827,,,,,Ismael López Blanco,24263.0,,,,,,2,From Free Kick,Daniel Arnaud N''Di	,40822.0,Center Attacking Midfield,132,Sporting Gijón,1041,"['120116e0-1066-4e1c-bd58-6b99a109c479', 'ce83e587-ab2f-4ebe-b66d-74dc8b6018c2']",38,,,,,,,,,,,,,,,,,,Sporting Gijón,1041,00:28:38.934,Pass,True
,,,,,,,,,,,,,,,,,,0.952966,,,,,,,,,,,,,7f17ba4b-13c7-4dfd-a5f5-94d802020ae3,3099,,"[25.3, 18.1]",3825739,73,,,,2.4496713,,Left Foot,,,,"[14.8, 26.8]",,Ground Pass,,13.635982,,,,,Kléper Laveran Lima Ferreira,20016.0,,,,,,2,Regular Play,Marcelo Vieira da Silva Júnior,5552.0,Left Back,133,Real Madrid,220,['3fa5230f-203c-466b-908d-69fe3fca9299'],50,,,,,,,,,,,,,,,,,,Real Madrid,220,00:28:50.988,Pass,
,,,,,,,,,,,,,,,,,,0.972517,,,,,,,,,,,,,63803b58-cf8e-492f-9ef3-144adf205e65,3102,,"[14.8, 26.0]",3825739,73,,,,-0.6404754,,Right Foot,,,,"[25.4, 18.1]",,Ground Pass,,13.22006,,,,,Marcelo Vieira da Silva Júnior,5552.0,,,,,,2,Regular Play,Kléper Laveran Lima Ferreira,20016.0,Right Center Back,133,Real Madrid,220,['b3b16aff-754e-4bcc-9446-fbef12819eac'],52,,,,,,,,,,,,,,,,,,Real Madrid,220,00:28:52.036,Pass,
,,,,,,,,,,,,,,,,,,2.815146,,,,,,,,,,,,,b77903d5-82cd-4ae2-9c7b-cfbc848c859c,3105,,"[25.1, 18.1]",3825739,73,,,,1.4184428,,Left Foot,,,,"[29.0, 43.5]",,Ground Pass,,25.697666,,,,,Toni Kroos,5574.0,,,,,,2,Regular Play,Marcelo Vieira da Silva Júnior,5552.0,Left Back,133,Real Madrid,220,['aef2b5d2-672c-4915-b9d4-ad5081d0f1d9'],54,,,,,,,,,,,,,,,,,,Real Madrid,220,00:28:54.166,Pass,
,,,,,,,,,,,,,,,,,,0.397742,,,,,,,,,,,,,45a8c61e-a403-41fa-9274-ce72345a457f,3108,,"[44.7, 55.7]",3825739,74,,,,-0.1359091,,Right Foot,,,,"[56.4, 54.1]",,Ground Pass,,11.808895,,,Incomplete,,Mateo Kovačić,5456.0,,,,,,2,Regular Play,Toni Kroos,5574.0,Center Defensive Midfield,133,Real Madrid,220,"['3574ad37-8f79-4dc7-ba4e-8ecb7e40e0c6', '8a3bb334-067a-426a-89d3-e3241e1ad4f4']",0,,,,,,,,,,,,,,,,,,Real Madrid,220,00:29:00.390,Pass,
,,,,,,,,,,,,,,,,,,1.158044,,,,,,,,,,,,,672952a3-4ee7-470c-ab17-15362975ab90,3113,,"[60.4, 18.0]",3825739,74,,,,2.5626688,,Left Foot,,,,"[42.5, 29.7]",,Ground Pass,,21.384573,,,,,Jorge Meré Pérez,8818.0,,,,,,2,Regular Play,Jonathan Rodríguez Menéndez,6581.0,Right Wing,134,Sporting Gijón,1041,['ac23f0a0-521d-4681-9d1e-e0338bd1f453'],4,,,,,,,,,,,,,,,,,,Sporting Gijón,1041,00:29:04.117,Pass,
,,,,,,,,,,,,,,,,,,2.051347,,,,,,,,,,,,,df29f522-1b3d-41c0-ad67-49b6e899b6ba,3117,,"[40.6, 31.6]",3825739,74,,,,3.016377,,Right Foot,,,,"[12.0, 35.2]",,Ground Pass,,28.825684,,,,,Iván Cuéllar Sacristán,6610.0,,,,,,2,Regular Play,Jorge Meré Pérez,8818.0,Left Center Back,134,Sporting Gijón,1041,"['31c690b4-7c27-45bb-8891-dcf849f22342', '6ba22071-b9d7-4cfd-afb7-e62ba5de8c91']",6,,,,,,,,,,,,,,,,,,Sporting Gijón,1041,00:29:06.454,Pass,True
,,,,,,,,,,,,,,,,,,3.823538,,,,,,,,,,,,,e02ce8b7-64d9-4dba-b00f-f7ec900330e2,3120,,"[12.0, 35.0]",3825739,74,,,,0.259487,,Left Foot,,,,"[73.4, 51.3]",,High Pass,,63.526768,,,Incomplete,,,,,,,,,2,Regular Play,Iván Cuéllar Sacristán,6610.0,Goalkeeper,134,Sporting Gijón,1041,['c306e478-ca2f-4dda-aa41-bf52e26d626b'],8,,,,,,,,,,,,,,,,,,Sporting Gijón,1041,00:29:08.666,Pass,
,,,,,,,,,,,,,,,,,,1.850219,,,,,,,,,,,,,c306e478-ca2f-4dda-aa41-bf52e26d626b,3121,,"[46.7, 28.8]",3825739,74,,,True,-0.18074675,,,,,,"[66.4, 25.2]",,High Pass,,20.026234,,,Incomplete,,Jesé Rodríguez Ruiz,3990.0,,,,,Recovery,2,Regular Play,Kléper Laveran Lima Ferreira,20016.0,Right Center Back,134,Sporting Gijón,1041,"['1565a020-4eac-4ac8-8342-16eeae74af36', '17a67581-e269-434c-b3c1-90f66b17073a', 'ca4e48fb-8729-4e77-aacc-90bd0c799bec', 'e02ce8b7-64d9-4dba-b00f-f7ec900330e2']",12,,,,,,,,,,,,,,,,,,Real Madrid,220,00:29:12.489,Pass,True
,,,,,,,,,,,,,,,,,,0.719761,,,,,,,,,,,,,0d053fd1-c062-48b8-abd3-8ca07ebdda88,3125,,"[64.5, 20.9]",3825739,74,,,,0.9541483,,Head,,,,"[70.1, 28.8]",,Low Pass,,9.683491,,,Incomplete,,James David Rodríguez Rubio,5695.0,,,,,Recovery,2,Regular Play,Jesé Rodríguez Ruiz,3990.0,Left Wing,134,Sporting Gijón,1041,"['3be83a0e-c283-466f-bad8-367bba93f2c1', 'de182f66-58fb-4555-95c4-b11835af137d']",15,,,,,,,,,,,,,,,,,,Real Madrid,220,00:29:15.184,Pass,
,,,,,,,,,,,,,,,,,,2.464287,,,,,,,,,,,,,3be83a0e-c283-466f-bad8-367bba93f2c1,3127,,"[50.0, 51.3]",3825739,74,,,,1.1716384,,Right Foot,,,,"[58.9, 72.4]",,High Pass,,22.900219,,,,,Ismael López Blanco,24263.0,,,,,Interception,2,Regular Play,Luis Hernández Rodríguez,6561.0,Right Center Back,134,Sporting Gijón,1041,"['0d053fd1-c062-48b8-abd3-8ca07ebdda88', 'f89a8c63-5023-46e5-9a3c-d8fcf073e769']",15,,,,,,,,,,,,,,,,,,Sporting Gijón,1041,00:29:15.904,Pass,
,,,,,,,,,,,,,,,,,,1.266981,,,,,,,,,,,,,6964cfe2-6d7a-4b19-9a2c-431ddd0f6d24,3130,,"[56.8, 74.2]",3825739,74,,,,-2.25021,,Left Foot,,,,"[48.4, 63.8]",,Ground Pass,,13.36862,,,,,Alberto Lora Ramos,26633.0,,,,,,2,Regular Play,Ismael López Blanco,24263.0,Left Back,134,Sporting Gijón,1041,['6d1ba230-a774-4a22-80b8-064adca89af7'],19,,,,,,,,,,,,,,,,,,Sporting Gijón,1041,00:29:19.692,Pass,
,,,,,,,,,,,,,,,,,,1.061917,,,,,,,,,,,,,d983041f-7641-456a-856a-94876513974c,3133,,"[51.2, 65.0]",3825739,74,,,,0.108483315,,Right Foot,,,,"[71.4, 67.2]",,Ground Pass,,20.319448,,,,,Daniel Arnaud N''Di	,40822.0,,,,,,2,Regular Play,Alberto Lora Ramos,26633.0,Right Back,134,Sporting Gijón,1041,['0db09100-18ac-433d-afe1-01426f97b640'],21,,,,,,,,,,,,,,,,,,Sporting Gijón,1041,00:29:21.867,Pass,
,,,,,,,,,,,,,,,,,,1.17082,,,,,,,,,,,,,4e4ddf41-a907-42c2-867b-987231c8b417,3136,,"[71.4, 67.2]",3825739,74,,,,-1.1958046,,Left Foot,,,,"[75.1, 57.8]",,Ground Pass,,10.10198,,,,,Arnaldo Antonio Sanabria Ayala,6880.0,,,,,,2,Regular Play,Daniel Arnaud N''Di	,40822.0,Center Attacking Midfield,134,Sporting Gijón,1041,['83e55230-a136-4192-9b60-8b099a99b66c'],23,,,,,,,,,,,,,,,,,,Sporting Gijón,1041,00:29:23.051,Pass,
,,,,,,,,,,,,,,,,,,2.62016,,,,,,,,,,,,,682c2640-7194-4f3d-8c44-b95ecbbe08bf,3139,,"[76.1, 59.2]",3825739,74,,,,0.38831872,,Right Foot,,,,"[93.7, 66.4]",,Ground Pass,,19.015783,,,Incomplete,,Daniel Arnaud N''Di	,40822.0,,,,,,2,Regular Play,Arnaldo Antonio Sanabria Ayala,6880.0,Center Forward,134,Sporting Gijón,1041,"['32476a04-0698-467e-8660-81f971c5279d', 'beaa0dec-7059-41a9-9112-019c3f0756f1', 'ed387f2f-e5c6-4559-9693-633d81e2b038']",24,,,,,,,,,,,,,,,,,,Sporting Gijón,1041,00:29:24.222,Pass,True
,,,,,,,,,,,,True,,,,,,2.724796,,,,,,,,,,,,,32476a04-0698-467e-8660-81f971c5279d,3141,,"[26.4, 13.7]",3825739,74,,,,2.1569939,,Right Foot,,,,"[9.4, 39.3]",,Ground Pass,,30.73044,,,,,Keylor Navas Gamboa,5597.0,,,,,Interception,2,Regular Play,Kléper Laveran Lima Ferreira,20016.0,Right Center Back,135,Real Madrid,220,"['682c2640-7194-4f3d-8c44-b95ecbbe08bf', 'dcd79eb1-1313-4b11-b3dc-91276b00aa15']",26,,,,,,,,,,,,,,,,,,Real Madrid,220,00:29:26.842,Pass,
,,,,,,,,,,,,,,,,,,2.180364,,,,,,,,,,,,,fe1d797d-389f-4980-9acf-088f2a4c37a3,3145,,"[9.0, 46.2]",3825739,74,,,,0.31899574,,Right Foot,,,,"[52.6, 60.6]",,Low Pass,,45.916447,,,,,Mateo Kovačić,5456.0,,,,,,2,Regular Play,Keylor Navas Gamboa,5597.0,Goalkeeper,135,Real Madrid,220,"['37c47425-bd60-4963-923c-6667e5ff6f44', '6fbe7024-c6b1-41cd-93b6-ed7eb5874130']",31,,,,,,,,,,,,,,,,,,Real Madrid,220,00:29:31.153,Pass,True
,,,,,,,,,,,,,,,,,,1.609589,,,,,,,,,,,,,c40e4194-7d11-49f6-846d-300421813370,3150,,"[51.1, 25.2]",3825739,74,,,,-0.57133746,,Left Foot,,,,"[69.3, 13.5]",,Ground Pass,,21.636312,,,,,Ignacio Cases Mora,18925.0,,,,,Recovery,2,Regular Play,Jorge Meré Pérez,8818.0,Left Center Back,136,Sporting Gijón,1041,['7e4f8d4f-146d-48ec-8757-e2625b0f44f4'],35,,,,,,,,,,,,,,,,,,Sporting Gijón,1041,00:29:35.507,Pass,
,,,,,,,,,,,,,,,,,,0.986871,,,,,,,,,,,,,78e4a675-27c3-4a37-bd9c-78a258c5c823,3153,,"[76.5, 10.3]",3825739,74,,,,-1.1010138,,Left Foot,,,,"[79.8, 3.8]",,Ground Pass,,7.2897186,,,,,Jonathan Rodríguez Menéndez,6581.0,,,,,,2,Regular Play,Ignacio Cases Mora,18925.0,Left Defensive Midfield,136,Sporting Gijón,1041,['340a0fad-bc94-4771-96b5-db6a3c832e01'],38,,,,,,,,,,,,,,,,,,Sporting Gijón,1041,00:29:38.694,Pass,
,,,,,,,,,,,,,,,,,,1.532416,,,,,,,,,,,,,9f8cc91c-8498-44c6-a90b-00f65e0216b8,3156,,"[35.6, 80.0]",3825739,74,True,,,-1.9974238,,,,,,"[31.1, 70.1]",,Low Pass,,10.874742,,,,,Luka Modrić,5463.0,,,,,Throw-in,2,From Throw In,Daniel Carvajal Ramos,5721.0,Right Back,137,Real Madrid,220,['53784454-f7f4-46cc-b269-ef3adff7c8a2'],47,,,,,,,,,,,,,,,,,,Real Madrid,220,00:29:47.848,Pass,
,,,,,,,,,,,,,,,,,,0.977277,,,,,,,,,,,,,8706b7d0-2425-4b96-b172-a32e7058f2f1,3158,,"[30.4, 69.8]",3825739,74,,,,-0.8105185,,Right Foot,,,,"[40.1, 59.6]",,Ground Pass,,14.075866,,,,,Toni Kroos,5574.0,,,,,,2,From Throw In,Luka Modrić,5463.0,Right Center Midfield,137,Real Madrid,220,['6d26f996-53a0-4f07-a7d3-ac3803155753'],49,,,,,,,,,,,,,,,,,,Real Madrid,220,00:29:49.381,Pass,
,,,,,,,,,,,,,,,,,,2.227165,,,,,,,,,,,,,ae414c31-c2f3-4251-b3d5-3c9f6bc16a67,3161,,"[41.4, 53.4]",3825739,74,,,,-1.532255,,Right Foot,,,,"[42.9, 14.5]",,Ground Pass,,38.92891,,,,,Marcelo Vieira da Silva Júnior,5552.0,,,,,,2,From Throw In,Toni Kroos,5574.0,Center Defensive Midfield,137,Real Madrid,220,['9ed58473-1dc9-49a3-90a0-a8b270321fb5'],51,,,,,,,,,,,,,,,,,,Real Madrid,220,00:29:51.659,Pass,
,,,,,,,,,,,,,,,,,,0.92386,,,,,,,,,,,,,bd7058e3-723e-4e2c-b9a5-d3a3f091c71f,3164,,"[50.9, 19.5]",3825739,74,,,,-0.5844439,,Left Foot,,,,"[63.9, 10.9]",,Ground Pass,,15.587174,,,,,Jesé Rodríguez Ruiz,3990.0,,,,,,2,From Throw In,Marcelo Vieira da Silva Júnior,5552.0,Left Back,137,Real Madrid,220,['596367dd-f784-4230-8959-c9f8db192ecb'],56,,,,,,,,,,,,,,,,,,Real Madrid,220,00:29:56.350,Pass,
,,,,,,,,,,,,,,,,,,0.770258,,,,,,,,,,,,,881e8505-4334-43d6-9461-afb02d15906b,3166,,"[63.9, 10.4]",3825739,74,,,,2.6364942,,Right Foot,,,,"[55.4, 15.1]",,Ground Pass,,9.712878,,,,,Marcelo Vieira da Silva Júnior,5552.0,,,,,,2,From Throw In,Jesé Rodríguez Ruiz,3990.0,Left Wing,137,Real Madrid,220,['4174b321-cf74-456c-a095-b75fcc35cc79'],57,,,,,,,,,,,,,,,,,,Real Madrid,220,00:29:57.274,Pass,
,,,,,,,,,,,,,,,,,,1.932611,,,,,,,,,,,,,53ab29fa-c7b1-4dc6-9fd0-4e5a7193a742,3169,,"[60.6, 14.9]",3825739,74,,,,1.516709,,Left Foot,,,,"[62.3, 46.3]",,High Pass,,31.445986,,,,,Luka Modrić,5463.0,,,,,,2,From Throw In,Marcelo Vieira da Silva Júnior,5552.0,Left Back,137,Real Madrid,220,['2a0f70f6-7b07-474f-83f3-17bf7fe36a97'],59,,,,,,,,,,,,,,,,,,Real Madrid,220,00:29:59.916,Pass,
,,,,,,,,,,,,,,,,,,0.881451,,,,,,,,,,,,,e79673d9-c065-4a9d-b64c-385d67801e71,3172,,"[57.5, 51.3]",3825739,75,,,,0.47606933,,Right Foot,,,,"[70.3, 57.9]",,Ground Pass,,14.401389,,,,,Mateo Kovačić,5456.0,,,,,,2,From Throw In,Luka Modrić,5463.0,Right Center Midfield,137,Real Madrid,220,['e3e829ee-b7b6-4a87-a53a-00d11266c79e'],3,,,,,,,,,,,,,,,,,,Real Madrid,220,00:30:03.320,Pass,
,,,,,,,,,,,,,,,,,,0.818484,,,,,,,,,,,,,fdbd6c18-de4a-4216-9d3b-117443487e18,3174,,"[70.3, 57.9]",3825739,75,,,,-2.269796,,Right Foot,,,,"[64.5, 51.0]",,Ground Pass,,9.013878,,,,,Luka Modrić,5463.0,,,,,,2,From Throw In,Mateo Kovačić,5456.0,Right Wing,137,Real Madrid,220,['327a47d3-1a47-4e4a-b538-272c521c17b3'],4,,,,,,,,,,,,,,,,,,Real Madrid,220,00:30:04.201,Pass,
,,,,,,,,,,,,,,,,,,0.823438,,,,,,,,,,,,,565d75ae-a8ea-4aea-891e-8995b2c67239,3178,,"[70.1, 57.4]",3825739,75,,,,1.8610612,,Right Foot,,,,"[67.8, 65.1]",,Ground Pass,,8.036168,,,,,Mateo Kovačić,5456.0,,,,,,2,From Throw In,Luka Modrić,5463.0,Right Center Midfield,137,Real Madrid,220,"['007b5e1d-9d90-48b9-b547-33452ace1d74', '045cd416-4f54-42c2-a85b-e2e671f7b4b5']",7,,,,,,,,,,,,,,,,,,Real Madrid,220,00:30:07.502,Pass,True
,,,,,,,,,,,,,,,,,,1.495589,,,,,,,,,,,,,7bd0ac61-0a73-4711-a031-4c49b8121e1e,3181,,"[67.8, 65.1]",3825739,75,,,,-1.6998823,,Right Foot,,,,"[65.1, 44.3]",,Ground Pass,,20.974508,,,,,Toni Kroos,5574.0,,,,,,2,From Throw In,Mateo Kovačić,5456.0,Right Wing,137,Real Madrid,220,['566453f4-fead-4752-9bf5-b6451ff5e9af'],8,,,,,,,,,,,,,,,,,,Real Madrid,220,00:30:08.981,Pass,
,,,,,,,,,,,,,,,,,,2.628858,,,,,,,,,,,,,f4b88957-d572-4ab4-92b8-516d14e9632c,3184,,"[66.5, 43.1]",3825739,75,,,,0.8397769,,Right Foot,,,,"[96.9, 77.0]",,High Pass,,45.53427,,,,,Daniel Carvajal Ramos,5721.0,,,,,,2,From Throw In,Toni Kroos,5574.0,Center Defensive Midfield,137,Real Madrid,220,['661ccf43-3258-4f31-b3e8-2a83d7c11ff1'],12,,,,,,,,,,,,,,,,,,Real Madrid,220,00:30:12.724,Pass,
,,,,,,,,,,,,,,,,,,1.48114,,,,,,,,,,,,,9edbab44-4eca-4d9c-8220-497202b1c814,3187,,"[96.5, 76.8]",3825739,75,,,,-0.641035,,Right Foot,,,,"[109.5, 67.1]",,Ground Pass,,16.220049,,,,,Mateo Kovačić,5456.0,,,,,,2,From Throw In,Daniel Carvajal Ramos,5721.0,Right Back,137,Real Madrid,220,['1dc609f1-7191-4110-8df4-8bab28a8c5a4'],16,,,,,,,,,,,,,,,,,,Real Madrid,220,00:30:16.955,Pass,
