50_50,ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_no_touch,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_offensive,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_deflected,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_open_goal,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,,3.23576,,,,,,,,,,,,5da1c256-c287-47be-881a-7b3d02b8454d,16,,"[31.7, 60.9]",3825758,0,,,,,-0.114019446,,Right Foot,,,,"[93.7, 53.8]",,High Pass,,62.40521,Incomplete,,Nicolás Ladislao Fedor Flores,26685.0,,,,,,1,From Kick Off,Roberto Román Triguero,6914.0,Left Center Back,2,Rayo Vallecano,360,"['d277b957-e298-4327-a036-46004f7759b4', 'd46ebddf-2129-4438-9989-92af1cf1185b']",11,,,,,,,,,,,,,,,,,,,Rayo Vallecano,360,00:00:11.673,Pass,
,,,,,,,,,,,,,,,,,0.617159,,,,,,,,,,,,15de396e-5e1b-4372-9882-38fcac5d1b8b,23,,"[29.8, 3.6]",3825758,0,,,,,-0.38050637,,Left Foot,,,,"[36.8, 0.8]",,Ground Pass,,7.539231,Out,,,,,,,,,1,From Kick Off,Pedro Mosquera Parada,6733.0,Left Defensive Midfield,2,Rayo Vallecano,360,,18,,,,,,,,,,,,,,,,,,,RC Deportivo La Coruña,219,00:00:18.875,Pass,
,,,,,,,,,,,,,,,,,0.329499,,,,,,,,,,,,6db94822-8116-4441-b947-b0b19a0e91de,24,,"[87.1, 80.0]",3825758,0,,,,,-1.9769851,,,,,,"[83.1, 70.7]",,Low Pass,,10.123734,,,Pablo Hernández Domínguez,4711.0,,,,,Throw-in,1,From Throw In,Joaquín José Marín Ruiz,24138.0,Right Back,3,Rayo Vallecano,360,['5bcee13f-647c-4b64-b945-ecfd98cb9f50'],25,,,,,,,,,,,,,,,,,,,Rayo Vallecano,360,00:00:25.907,Pass,
,,,,,,,,,,,,,,,,,2.67858,,,,,,,,,,,,3d33b42a-ba6b-42ba-a4fa-f20666b1b9d3,28,,"[83.9, 71.2]",3825758,0,,,,,3.033445,,Right Foot,,,,"[66.4, 73.1]",,Ground Pass,,17.60284,,,Roberto Román Triguero,6914.0,,,,,,1,From Throw In,Pablo Hernández Domínguez,4711.0,Right Wing,3,Rayo Vallecano,360,"['573fd8a8-513a-47c1-9432-b1d4c7e7d4ce', 'a28e6a04-071f-4406-a386-b712ebd06fef']",27,,,,,,,,,,,,,,,,,,,Rayo Vallecano,360,00:00:27.367,Pass,True
,,,,,,,,,,,,,,,,,1.845964,,,,,,,,,,,,88d84073-b435-45fb-adb0-f148e052ceb4,31,,"[68.7, 73.7]",3825758,0,,,,,-0.029753122,,Right Foot,,,,"[102.3, 72.7]",,High Pass,,33.614876,Incomplete,,,,,,,,,1,From Throw In,Roberto Román Triguero,6914.0,Left Center Back,3,Rayo Vallecano,360,['e28a9e4b-b72f-4317-8db0-298137e9fdc9'],31,,,,,,,,,,,,,,,,,,,Rayo Vallecano,360,00:00:31.750,Pass,
,,,,,,,,,,,,,,,,,1.359694,,,,,,,,,,,,e28a9e4b-b72f-4317-8db0-298137e9fdc9,32,,"[17.8, 7.4]",3825758,0,,,,,0.27596048,,Head,,,,"[29.1, 10.6]",,Low Pass,,11.74436,,,Pedro Mosquera Parada,6733.0,,,,,Recovery,1,Regular Play,Fernando Navarro i Corbacho,6913.0,Left Back,4,RC Deportivo La Coruña,219,"['88d84073-b435-45fb-adb0-f148e052ceb4', 'c415ff4a-6567-42a5-929e-b75a05839c81']",33,,,,,,,,,,,,,,,,,,,RC Deportivo La Coruña,219,00:00:33.596,Pass,
,,,,,,,,,,,,,,,,,2.03939,,,,,,,,,,,,5c351d64-48b5-4241-9125-024f51aa05ef,35,,"[28.9, 10.6]",3825758,0,,,,,-2.957429,,Left Foot,,,,"[18.7, 8.7]",,Ground Pass,,10.375452,,,Fernando Navarro i Corbacho,6913.0,,,,,,1,Regular Play,Pedro Mosquera Parada,6733.0,Left Defensive Midfield,4,RC Deportivo La Coruña,219,"['4f85d11b-af02-490c-9b2d-2acab4f49409', 'e280ea27-79b4-4bce-b736-89f8d919541a']",34,,,,,,,,,,,,,,,,,,,RC Deportivo La Coruña,219,00:00:34.956,Pass,True
,,,,,,,,,,,,,,,,,2.738429,,,,,,,,,,,,c51cc278-1f3e-4f73-bc7c-8c006e8340ea,38,,"[18.7, 8.7]",3825758,0,,,,,0.6439081,,Left Foot,,,,"[58.0, 38.2]",,High Pass,,49.140003,,,Lucas Pérez Martínez,6732.0,,,,,,1,Regular Play,Fernando Navarro i Corbacho,6913.0,Left Back,4,RC Deportivo La Coruña,219,['55a1d99e-4f45-472b-8dd4-37e72dc8ebf2'],37,,,,,,,,,,,,,,,,,,,RC Deportivo La Coruña,219,00:00:37.200,Pass,
,,,,,,,,,,,,,,,,,1.309916,,,,,,,,,,,,65dc0026-d7b2-4dfe-a486-2af1897decc8,42,,"[54.4, 38.5]",3825758,0,,,,,1.8391626,,Left Foot,,,,"[53.3, 42.5]",,Ground Pass,,4.148494,Incomplete,,Alejandro Bergantiños García,23806.0,,,,,,1,Regular Play,Lucas Pérez Martínez,6732.0,Center Forward,4,RC Deportivo La Coruña,219,"['5610240b-236e-4c4f-beaa-59f20b1a889e', '720b5452-3178-4d41-9d45-af94346854c7', 'ccbc183a-2b16-4bf8-822e-579fb2975fc9']",40,,,,,,,,,,,,,,,,,,,RC Deportivo La Coruña,219,00:00:40.525,Pass,True
,,,,,,,,,,,,,,,,,1.807728,,,,,,,,,,,,ccbc183a-2b16-4bf8-822e-579fb2975fc9,44,,"[66.8, 37.6]",3825758,0,,,,,-1.3526065,,Right Foot,,,,"[71.7, 15.5]",,Ground Pass,,22.636696,,,Tiago Manuel Dias Correia,7900.0,,,,,Recovery,1,Regular Play,Diego Javier Llorente Ríos,6713.0,Left Defensive Midfield,4,RC Deportivo La Coruña,219,"['65dc0026-d7b2-4dfe-a486-2af1897decc8', 'f4cb93e4-e200-4c07-9520-11d5584d7c17']",41,,,,,,,,,,,,,,,,,,,Rayo Vallecano,360,00:00:41.834,Pass,
,,,,,,,,,,,,,,,,,1.471318,,,,,,,,,,,,9143b4e0-cbfb-4375-a929-35c2547274bf,47,,"[111.1, 8.9]",3825758,0,,,,,1.6180797,,Left Foot,True,,,"[109.6, 40.6]",,Ground Pass,,31.73547,Incomplete,,,,,,,,,1,Regular Play,Tiago Manuel Dias Correia,7900.0,Left Wing,4,RC Deportivo La Coruña,219,['9278fc5e-402e-402d-9ac6-5ae960e57ede'],47,,,,,,,,,,,,,,,,,,,Rayo Vallecano,360,00:00:47.944,Pass,
,,,,,,,,,,,,,,,,,1.668331,,,,,,,,,,,,9278fc5e-402e-402d-9ac6-5ae960e57ede,48,,"[10.5, 39.5]",3825758,0,,,,,1.2564845,,Left Foot,,,,"[19.7, 67.8]",,Ground Pass,,29.757856,,,Fayçal Fajr,5724.0,,,,,Interception,1,Regular Play,Fernando Navarro i Corbacho,6913.0,Left Back,4,RC Deportivo La Coruña,219,"['652002a2-8090-440e-b5eb-a2813220df82', '9143b4e0-cbfb-4375-a929-35c2547274bf']",49,,,,,,,,,,,,,,,,,,,RC Deportivo La Coruña,219,00:00:49.415,Pass,
,,,,,,,,,,,,,,,,,1.04508,,,,,,,,,,,,e853e134-de29-41d2-93d7-ba81165bdf72,50,,"[19.7, 68.0]",3825758,0,,,,,-2.7515445,,Right Foot,,,,"[10.7, 64.3]",,Ground Pass,,9.730879,,,Juan Francisco Moreno Fuertes,6738.0,,,,,,1,Regular Play,Fayçal Fajr,5724.0,Right Wing,4,RC Deportivo La Coruña,219,['13bb2f5f-2e25-43d1-94b3-dccff06ed053'],51,,,,,,,,,,,,,,,,,,,RC Deportivo La Coruña,219,00:00:51.083,Pass,
,,,,,,,,,,,,,,,,,2.457024,,,,,,,,,,,,9d5f4ff1-adb8-4503-aca8-b4cfd958a25e,53,,"[10.7, 64.3]",3825758,0,,,,,0.0686749,,Right Foot,,,,"[67.4, 68.2]",,High Pass,,56.83397,Incomplete,,Lucas Pérez Martínez,6732.0,,,,,,1,Regular Play,Juan Francisco Moreno Fuertes,6738.0,Right Back,4,RC Deportivo La Coruña,219,"['5c90873b-07f6-42f5-917e-00efead2be22', 'ba19dbb8-da63-4e19-9ece-a9d26f239b69']",52,,,,,,,,,,,,,,,,,,,RC Deportivo La Coruña,219,00:00:52.963,Pass,
,,,,,,,,,,,,,,,,,2.295081,,,,,,,,,,,,7c122679-3db3-46d9-ba05-eefff55b1dfc,57,,"[55.4, 80.0]",3825758,1,,,,,-2.837333,,,,,,"[34.7, 73.5]",,Low Pass,,21.696543,,,Alejandro Arribas Garrido,6869.0,,,,,Throw-in,1,From Throw In,Juan Francisco Moreno Fuertes,6738.0,Right Back,5,RC Deportivo La Coruña,219,['0db9b56c-d2a9-49b7-bcc1-b6c048023a12'],7,,,,,,,,,,,,,,,,,,,RC Deportivo La Coruña,219,00:01:07.386,Pass,
,,,,,,,,,,,,,,,,,2.301424,,,,,,,,,,,,0987f0b2-9392-472c-8819-46ce316f5616,60,,"[33.0, 74.0]",3825758,1,,,,,-2.312363,,Right Foot,,,,"[11.2, 50.2]",,Ground Pass,,32.275066,,,Manuel Fernández Muñíz,27457.0,,,,,,1,From Throw In,Alejandro Arribas Garrido,6869.0,Right Center Back,5,RC Deportivo La Coruña,219,['e05ed89b-38af-4395-9603-3ba81f55ac1a'],10,,,,,,,,,,,,,,,,,,,RC Deportivo La Coruña,219,00:01:10.540,Pass,
,,,,,,,,,,,,,,,,,5.381428,,,,,,,,,,,,0ed9b87f-e7e4-4a0c-a546-1b00129a36f3,63,,"[13.1, 48.7]",3825758,1,,,,,-0.5974486,,Right Foot,,,,"[83.5, 0.8]",,High Pass,,85.150276,Out,,,,,True,,,,1,From Throw In,Manuel Fernández Muñíz,27457.0,Goalkeeper,5,RC Deportivo La Coruña,219,,15,,,,,,,,,,,,,,,,,,,RC Deportivo La Coruña,219,00:01:15.518,Pass,
,,,,,,,,,,,,,,,,,2.028863,,,,,,,,,,,,eb412c93-d8ee-48ce-a602-5328c68e5fc7,64,,"[44.6, 80.0]",3825758,1,,,,,-0.2261985,,,,,,"[81.1, 71.6]",,High Pass,,37.454105,Incomplete,,Nicolás Ladislao Fedor Flores,26685.0,,,,,Throw-in,1,From Throw In,Joaquín José Marín Ruiz,24138.0,Right Back,6,Rayo Vallecano,360,"['8d815372-55af-4fb2-95ca-35c522fa3dea', 'cd3df6fe-f961-45ed-bb28-7968b26eeb98']",31,,,,,,,,,,,,,,,,,,,Rayo Vallecano,360,00:01:31.390,Pass,
,,,,,,,,,,,,,,,,,2.302886,,,,,,,,,,,,58a042b8-9097-45ed-89b6-e465884dfce6,68,,"[34.9, 8.7]",3825758,1,,,,,2.2517076,,Right Foot,,,,"[11.0, 38.2]",,Ground Pass,,37.966564,,,Manuel Fernández Muñíz,27457.0,,,,,,1,Regular Play,Sidnei Rechel da Silva Júnior,6777.0,Left Center Back,7,RC Deportivo La Coruña,219,['10aff594-d1ed-4043-a25d-864e28079580'],34,,,,,,,,,,,,,,,,,,,RC Deportivo La Coruña,219,00:01:34.537,Pass,
,,,,,,,,,,,,,,,,,3.520061,,,,,,,,,,,,4bbfed35-dda8-4d2f-98d3-43c664222774,71,,"[13.7, 43.4]",3825758,1,,,,,0.11029969,,Right Foot,,,,"[75.1, 50.2]",,High Pass,,61.7754,,,Lucas Pérez Martínez,6732.0,,,,,,1,Regular Play,Manuel Fernández Muñíz,27457.0,Goalkeeper,7,RC Deportivo La Coruña,219,['15fbf4d8-a92e-41fe-827b-95dfe0543683'],40,,,,,,,,,,,,,,,,,,,RC Deportivo La Coruña,219,00:01:40.036,Pass,
,,,,,,,,,,,,,,,,,2.11244,,,,,,,,,,,,3d2f532f-28d2-4765-8715-34f619d1b4c3,77,,"[43.1, 27.7]",3825758,1,,,,,2.5141594,,Right Foot,,,,"[30.0, 37.2]",,Ground Pass,,16.182089,,,José Eduardo Rosa Vale de Castro,26222.0,,,,,Recovery,1,Regular Play,Diego Javier Llorente Ríos,6713.0,Left Defensive Midfield,8,Rayo Vallecano,360,"['0206c907-e036-4196-811b-218bdd1ee469', 'c8c74593-0960-4ade-b6e6-3f4c542786dd']",44,,,,,,,,,,,,,,,,,,,Rayo Vallecano,360,00:01:44.831,Pass,True
,,,,,,,,,,,,,,,,,0.947524,,,,,,,,,,,,a05b4ba6-7ea7-46c1-a34f-0747e1317684,80,,"[29.8, 42.7]",3825758,1,,,,,1.2916164,,Right Foot,,,,"[34.1, 57.7]",,Ground Pass,,15.604166,,,Joaquín José Marín Ruiz,24138.0,,,,,,1,Regular Play,José Eduardo Rosa Vale de Castro,26222.0,Right Center Back,8,Rayo Vallecano,360,['e019dcd0-c06c-4f96-862c-22a026674eb9'],48,,,,,,,,,,,,,,,,,,,Rayo Vallecano,360,00:01:48.210,Pass,
,,,,,,,,,,,,,,,,,2.361745,,,,,,,,,,,,26ebe94d-549c-4fc3-a524-6c621578ec8e,83,,"[35.8, 59.2]",3825758,1,,,,,0.5505949,,Right Foot,,,,"[67.4, 78.6]",,High Pass,,37.079914,Out,,Nicolás Ladislao Fedor Flores,26685.0,,,,,,1,Regular Play,Joaquín José Marín Ruiz,24138.0,Right Back,8,Rayo Vallecano,360,['39625b8c-a802-48a1-ba8e-c354cbcee13e'],50,,,,,,,,,,,,,,,,,,,Rayo Vallecano,360,00:01:50.181,Pass,
,,,,,,,,,,,,,,,,,0.980598,,,,,,,,,,,,467d1520-9a88-43ab-be78-5644e0cfc731,85,,"[49.5, 0.1]",3825758,1,,True,,,2.410582,,,,,,"[31.1, 16.6]",,Low Pass,,24.714571,,,Sidnei Rechel da Silva Júnior,6777.0,,,,,Throw-in,1,From Throw In,Fernando Navarro i Corbacho,6913.0,Left Back,9,RC Deportivo La Coruña,219,['4deb6907-956b-4999-9cde-e0c8cc6e8902'],58,,,,,,,,,,,,,,,,,,,RC Deportivo La Coruña,219,00:01:58.682,Pass,
,,,,,,,,,,,,,,,,,1.352163,,,,,,,,,,,,777c1604-e63b-4e79-bf2b-117ec7be1fc4,87,,"[31.3, 17.1]",3825758,2,,,,,1.5270532,,Right Foot,,,,"[32.6, 46.8]",,Ground Pass,,29.728437,,,Alejandro Arribas Garrido,6869.0,,,,,,1,From Throw In,Sidnei Rechel da Silva Júnior,6777.0,Left Center Back,9,RC Deportivo La Coruña,219,['a2486ee0-86b5-46f5-8c84-01acfc8393c0'],0,,,,,,,,,,,,,,,,,,,RC Deportivo La Coruña,219,00:02:00.826,Pass,
,,,,,,,,,,,,,,,,,2.267834,,,,,,,,,,,,31d3ed11-06f5-4312-a1fa-97406c110627,89,,"[32.6, 46.8]",3825758,2,,,,,-2.9749289,,Right Foot,,,,"[11.2, 43.2]",,Ground Pass,,21.700691,,,Manuel Fernández Muñíz,27457.0,,,,,,1,From Throw In,Alejandro Arribas Garrido,6869.0,Right Center Back,9,RC Deportivo La Coruña,219,['13745d3a-fb86-4877-97bf-3a52a09c022b'],2,,,,,,,,,,,,,,,,,,,RC Deportivo La Coruña,219,00:02:02.178,Pass,
,,,,,,,,,,,,,,,,,1.80332,,,,,,,,,,,,97f1ffbb-078c-496d-9198-3c728b340542,91,,"[11.2, 43.2]",3825758,2,,,,,0.68832594,,Right Foot,,,,"[40.5, 67.3]",,Ground Pass,,37.938107,,,Juan Francisco Moreno Fuertes,6738.0,,,,,,1,From Throw In,Manuel Fernández Muñíz,27457.0,Goalkeeper,9,RC Deportivo La Coruña,219,['59ee790a-dba9-481b-9d67-9be15abd5de0'],4,,,,,,,,,,,,,,,,,,,RC Deportivo La Coruña,219,00:02:04.446,Pass,
,,,,,,,,,,,,,,,,,1.534016,,,,,,,,,,,,d756a999-a292-4027-b724-428040df2511,94,,"[41.8, 67.5]",3825758,2,,,,,0.49394137,,Right Foot,,,,"[56.1, 75.2]",,Ground Pass,,16.241306,,,Fayçal Fajr,5724.0,,,,,,1,From Throw In,Juan Francisco Moreno Fuertes,6738.0,Right Back,9,RC Deportivo La Coruña,219,['9bb0c6e6-6f28-4945-a895-8477d0c30c4b'],8,,,,,,,,,,,,,,,,,,,RC Deportivo La Coruña,219,00:02:08.315,Pass,
,,,,,,,,,,,,,,,,,1.273934,,,,,,,,,,,,ee3bdd88-a833-4042-8883-a5ef5bbeec64,97,,"[52.4, 74.8]",3825758,2,,,,,3.0584514,,Right Foot,,,,"[36.8, 76.1]",,Ground Pass,,15.654073,,,Juan Francisco Moreno Fuertes,6738.0,,,,,,1,From Throw In,Fayçal Fajr,5724.0,Right Wing,9,RC Deportivo La Coruña,219,['a9fb3e9b-dd38-44cd-b1b9-f6effeb6f2c9'],10,,,,,,,,,,,,,,,,,,,RC Deportivo La Coruña,219,00:02:10.974,Pass,
,,,,,,,,,,,,,,,,,1.21105,,,,,,,,,,,,114bc4ac-894e-476f-8c45-0178b66f085e,100,,"[35.3, 75.7]",3825758,2,,,,,-2.4364812,,Right Foot,,,,"[21.2, 63.7]",,Ground Pass,,18.51513,,,Alejandro Arribas Garrido,6869.0,,,,,,1,From Throw In,Juan Francisco Moreno Fuertes,6738.0,Right Back,9,RC Deportivo La Coruña,219,['27287c53-a12a-4c25-bdd7-b485536c4720'],13,,,,,,,,,,,,,,,,,,,RC Deportivo La Coruña,219,00:02:13.397,Pass,
