bad_behaviour_card,ball_receipt_outcome,ball_recovery_offensive,ball_recovery_recovery_failure,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_other,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_penalty,foul_committed_type,foul_won_advantage,foul_won_defensive,foul_won_penalty,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_straight,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,,0.099302,,,,,,,,,,,,,,9a91cd44-9bc4-42ff-a8f1-534d3fe7c23a,768,,"[109.6, 63.4]",3825785,19,,,,,-1.5707964,,Right Foot,,,"[109.6, 61.5]",,Low Pass,,1.9,Incomplete,,,,,,,,,,1,From Throw In,Charles Días Barbosa de Oliveira,6707.0,Right Center Forward,55,Málaga,223,"['04da9407-03a6-489c-9327-45db6430e765', '1ee2eb64-8de0-4a30-8073-e6ff7652286d']",36,,,,,,,,,,,,,,,,Málaga,223,00:19:36.081,Pass,True
,,,,,,,,,,,,,,,,,3.954757,,,,,,,,,,,,,,8fcbe517-a03f-4722-8043-2241a3c19dba,773,,"[7.0, 36.1]",3825785,20,,,,,-0.40926188,,Right Foot,,,"[70.4, 8.6]",,High Pass,,69.10724,,,Cristiano Ronaldo dos Santos Aveiro,5207.0,,,,,,Goal Kick,1,From Goal Kick,Keylor Navas Gamboa,5597.0,Goalkeeper,56,Real Madrid,220,['50967dbf-dcb6-4093-a5d6-72bb981fb4b8'],3,,,,,,,,,,,,,,,,Real Madrid,220,00:20:03.520,Pass,
,,,,,,,,,,,,,,,,,1.017076,,,,,,,,,,,,,,937d9357-0c81-4d3f-976b-691c33969592,777,,"[36.6, 75.8]",3825785,20,,,,,-0.016852338,,Right Foot,,,"[54.4, 75.5]",,Ground Pass,,17.802528,,,Juan Pablo Añor Acosta,6563.0,,,,,,Recovery,1,Regular Play,Roberto José Rosales Altuve,6569.0,Right Back,57,Málaga,223,['2741cfc0-8e74-4fdb-8209-ae9d6317b09c'],10,,,,,,,,,,,,,,,,Málaga,223,00:20:10.464,Pass,
,,,,,,,,,,,,,,,,,0.797515,,,,,,,,,,,,,,12fb5435-b92e-4cf5-aede-b5933862ebc8,781,,"[55.3, 72.0]",3825785,20,,,,,-1.8387067,,Left Foot,,,"[51.1, 56.7]",,Ground Pass,,15.866001,Unknown,,,,,,,,,,1,Regular Play,Juan Pablo Añor Acosta,6563.0,Right Midfield,57,Málaga,223,,13,,,,,,,,,,,,,,,,Málaga,223,00:20:13.359,Pass,
,,,,,,,,,,,,,,,,,0.717466,,,,,,,,,,,,,,6fb29393-d10c-4ec2-91d5-6bfbf9ff1a48,784,,"[55.7, 61.3]",3825785,20,,,,,-0.018865686,,Right Foot,,,"[71.6, 61.0]",,Ground Pass,,15.90283,,,Ignacio Camacho Barnola,8234.0,,,,,,Free Kick,1,From Free Kick,Raúl Albentosa Redal,6727.0,Right Center Back,58,Málaga,223,['ef469423-1e94-4cda-aea0-b8c9b5cef040'],30,,,,,,,,,,,,,,,,Málaga,223,00:20:30.396,Pass,
,,,,,,,,,,,,,,,,,1.38795,,,,,,,,,,,,,,dd0407d8-6867-42d5-9ea1-c1e8f145be86,787,,"[71.6, 61.0]",3825785,20,,,,,2.3991787,,Right Foot,,,"[61.9, 69.9]",,Ground Pass,,13.164346,,,Raúl Albentosa Redal,6727.0,,,,,,,1,From Free Kick,Ignacio Camacho Barnola,8234.0,Left Defensive Midfield,58,Málaga,223,['ee8a3bde-7a96-4eeb-b9e0-60ea6be89519'],31,,,,,,,,,,,,,,,,Málaga,223,00:20:31.942,Pass,
,,,,,,,,,,,,,,,,,0.863013,,,,,,,,,,,,,,adfa1ff5-99da-4952-ba4d-fd17d0a0115b,790,,"[64.1, 74.8]",3825785,20,,,,,-0.1746722,,Right Foot,,,"[79.4, 72.1]",,Ground Pass,,15.536408,,,Juan Pablo Añor Acosta,6563.0,,,,,,,1,From Free Kick,Raúl Albentosa Redal,6727.0,Right Center Back,58,Málaga,223,['7a21a36e-ae0b-4290-8c74-e7c1d709bab4'],34,,,,,,,,,,,,,,,,Málaga,223,00:20:34.709,Pass,
,,,,,,,,,,,,,,,,,1.329185,,,,,,,,,,,,,,0ec8aa94-0368-4192-bff0-cb210aba050b,795,,"[28.1, 4.6]",3825785,20,,,,,-0.119428925,,Left Foot,,,"[30.6, 4.3]",,Ground Pass,,2.5179358,,,Toni Kroos,5574.0,,,,,,Recovery,1,Regular Play,Marcelo Vieira da Silva Júnior,5552.0,Left Back,59,Real Madrid,220,['85588750-2107-4714-b122-caa919a324dd'],38,,,,,,,,,,,,,,,,Real Madrid,220,00:20:38.457,Pass,
,,,,,,,,,,,,,,,,,0.998312,,,,,,,,,,,,,,26199ecf-5900-40f3-a354-c6067a622da2,797,,"[30.9, 4.9]",3825785,20,,,,,-0.04051835,,Right Foot,,,"[38.3, 4.6]",,Ground Pass,,7.406079,,,Mateo Kovačić,5456.0,,,,,,,1,Regular Play,Toni Kroos,5574.0,Center Defensive Midfield,59,Real Madrid,220,['56222ef2-1779-479b-ac4f-cae3a60f331c'],39,,,,,,,,,,,,,,,,Real Madrid,220,00:20:39.786,Pass,
,,,,,,,,,,,,,,,,,0.968452,,,,,,,,,,,,,,69eadabf-a61e-4c6e-a437-9ad65490ebdf,804,,"[78.0, 75.5]",3825785,20,,,,,-0.6422786,,Right Foot,,,"[91.1, 65.7]",,Ground Pass,,16.360012,,,Juan Pablo Añor Acosta,6563.0,,,,,,,1,Regular Play,Ignacio Camacho Barnola,8234.0,Left Defensive Midfield,60,Málaga,223,['80fc88fa-f35b-4e82-b209-23b2e46d125c'],43,,,,,,,,,,,,,,,,Málaga,223,00:20:43.279,Pass,
,,,,,,,,,,,,,,,,,1.971907,,,,,,,,,,,,,,9da3a5e7-8c67-45d6-8756-3fb389c9959e,807,,"[95.7, 56.2]",3825785,20,,,,,-1.1369205,cccc1b9a-0406-4dad-93eb-0ed62ca3b58b,Left Foot,,,"[107.7, 30.3]",,Ground Pass,,28.544876,,,Ricardo Jorge Luz Horta,10868.0,True,,,,,,1,Regular Play,Juan Pablo Añor Acosta,6563.0,Right Midfield,60,Málaga,223,['068063f8-ed79-4060-a4c4-bc3f65d9fc32'],46,,,,,,,,,,,,,,,,Málaga,223,00:20:46.324,Pass,
,,,,,,,,,,,,,,,,,4.125364,,,,,,,,,,,,,,5d18f381-ee22-4d43-b95d-22715a367514,812,,"[7.0, 44.1]",3825785,21,,,,,-0.2824611,,Right Foot,,,"[70.4, 25.7]",,High Pass,,66.01606,Unknown,,Cristiano Ronaldo dos Santos Aveiro,5207.0,,,,,,Goal Kick,1,From Goal Kick,Keylor Navas Gamboa,5597.0,Goalkeeper,61,Real Madrid,220,['6c672db0-81de-4737-95b1-e771653ce423'],23,,,,,,,,,,,,,,,,Real Madrid,220,00:21:23.131,Pass,
,,,,,,,,,,,,,,,,,3.172319,,,,,,,,,,,,,,1817b92f-2140-465e-b249-90abbb66a1ee,816,,"[52.0, 51.8]",3825785,22,,,,,-0.2582835,,Right Foot,,,"[108.4, 36.9]",,High Pass,,58.33498,Incomplete,,,,,,,,,Free Kick,1,From Free Kick,Raúl Albentosa Redal,6727.0,Right Center Back,62,Málaga,223,['6c0f72de-0cae-43b9-8d5f-9cc44f99a756'],5,,,,,,,,,,,,,,,,Málaga,223,00:22:05.265,Pass,
,,,,,,,,,,,,,,,,,2.55912,,,,,,,,,,,,,,0932d2d7-cadf-4e83-9885-8ae6fed3494e,819,,"[12.5, 42.2]",3825785,22,,,,,1.4758446,,Keeper Arm,,,"[14.3, 61.1]",,Ground Pass,,18.985521,,,Daniel Carvajal Ramos,5721.0,,,,,,,1,From Keeper,Keylor Navas Gamboa,5597.0,Goalkeeper,63,Real Madrid,220,['37ae81ac-1ce4-4ce3-b7ef-ba5a52a2324f'],11,,,,,,,,,,,,,,,,Real Madrid,220,00:22:11.496,Pass,
,,,,,,,,,,,,,,,,,1.020206,,,,,,,,,,,,,,e5d466b5-e888-4919-a841-921e3101f742,822,,"[16.0, 76.4]",3825785,22,,,,,-0.007967959,,Right Foot,,,"[41.1, 76.2]",,High Pass,,25.100798,,,Jesé Rodríguez Ruiz,3990.0,,,,,,,1,From Keeper,Daniel Carvajal Ramos,5721.0,Right Back,63,Real Madrid,220,['5917ba35-26da-498a-b53a-ec68a776fec2'],15,,,,,,,,,,,,,,,,Real Madrid,220,00:22:15.353,Pass,
,,,,,,,,,,,,,,,,,0.143376,,,,,,,,,,,,,,11605965-de75-4ec2-826c-7d5366586a63,824,,"[39.9, 76.3]",3825785,22,,,,,-0.122668654,,Head,,,"[47.2, 75.4]",,High Pass,,7.3552704,Incomplete,,Luka Modrić,5463.0,,,,,,,1,From Keeper,Jesé Rodríguez Ruiz,3990.0,Right Wing,63,Real Madrid,220,"['1334633d-3dce-4f0d-adbf-4e68064c4492', 'c6f45f90-bd4e-462f-a5b2-4fe5298bd3de']",16,,,,,,,,,,,,,,,,Real Madrid,220,00:22:16.373,Pass,
,,,,,,,,,,,,,,,,,1.470171,,,,,,,,,,,,,,1334633d-3dce-4f0d-adbf-4e68064c4492,826,,"[72.9, 4.7]",3825785,22,,,,,0.9375465,,Head,,,"[85.6, 22.0]",,High Pass,,21.461128,Incomplete,,,,,,,,,Recovery,1,From Keeper,Miguel Torres Gómez,6878.0,Left Back,63,Real Madrid,220,"['11605965-de75-4ec2-826c-7d5366586a63', '1f1100a1-066e-406e-8167-8970b5c5864b']",16,,,,,,,,,,,,,,,,Málaga,223,00:22:16.516,Pass,
,,,,,,,,,,,,,,,,,1.813937,,,,,,,,,,,,,,1f1100a1-066e-406e-8167-8970b5c5864b,827,,"[34.5, 58.1]",3825785,22,,,,,0.03634762,,Head,,,"[45.5, 58.5]",,Low Pass,,11.00727,Incomplete,,Toni Kroos,5574.0,,,,,,Recovery,1,From Keeper,José Ignacio Fernández Iglesias,5202.0,Right Center Back,63,Real Madrid,220,"['1334633d-3dce-4f0d-adbf-4e68064c4492', '7043b510-ac47-41d6-83ee-401690ee57a9', 'c5509ed6-6ae9-4a5f-9b93-e56e20e4bfde']",17,,,,,,,,,,,,,,,,Real Madrid,220,00:22:17.986,Pass,
,,,,,,,,,,,,,,,,,0.796795,,,,,,,,,,,,,,a95c5197-04dd-4e79-8ec6-16ae0f4a303c,831,,"[74.4, 28.7]",3825785,22,,,,,0.8847677,,Right Foot,,,"[89.3, 46.9]",,Ground Pass,,23.521267,,,Juan Pablo Añor Acosta,6563.0,,,,,,,1,From Keeper,José Luis García del Pozo,6580.0,Right Defensive Midfield,63,Real Madrid,220,['55d50d44-8cda-410a-ba4f-a45b03fd8853'],20,,,,,,,,,,,,,,,,Málaga,223,00:22:20.383,Pass,
,,,,,,,,,,,,,,,,,2.695865,,,,,,,,,,,,,,45fc0f48-ad09-4c0d-87ae-fd420314fe41,840,,"[20.5, 25.9]",3825785,22,,,,,-0.50500995,,Left Foot,,,"[61.2, 3.4]",,High Pass,,46.50527,Incomplete,,Cristiano Ronaldo dos Santos Aveiro,5207.0,,,,,,,1,From Keeper,Marcelo Vieira da Silva Júnior,5552.0,Left Back,63,Real Madrid,220,"['88141851-e32d-4877-aa39-79f18ac85bf6', '9f26653f-2590-4066-b7c9-03fc9137519f']",24,,,,,,,,,,,,,,,,Real Madrid,220,00:22:24.930,Pass,
,,,,,,,,,,,,,,,,,0.883676,,,,,,,,,,,,,,6191f37c-7892-4105-8b1b-87c2df1ba81f,843,,"[49.4, 0.1]",3825785,22,,,,,0.8858343,,,,,"[55.2, 7.2]",,Low Pass,,9.167879,,,Mateo Kovačić,5456.0,,,,,,Throw-in,1,From Throw In,Marcelo Vieira da Silva Júnior,5552.0,Left Back,64,Real Madrid,220,['33cd867f-1c67-40ad-8f8a-54cda24b105d'],39,,,,,,,,,,,,,,,,Real Madrid,220,00:22:39.178,Pass,
,,,,,,,,,,,,,,,,,1.084258,,,,,,,,,,,,,,80e2c6d4-e396-4860-82d3-d08a747262df,845,,"[55.2, 7.2]",3825785,22,,,,,-2.844748,,Right Foot,,,"[46.7, 4.6]",,Ground Pass,,8.888757,,,Marcelo Vieira da Silva Júnior,5552.0,,,,,,,1,From Throw In,Mateo Kovačić,5456.0,Left Center Midfield,64,Real Madrid,220,['87984d4f-c95b-417f-ae01-e57ff68cb54e'],40,,,,,,,,,,,,,,,,Real Madrid,220,00:22:40.062,Pass,
,,,,,,,,,,,,,,,,,1.968793,,,,,,,,,,,,,,2c294c90-5991-453f-8447-953cd7a4308f,847,,"[46.7, 4.6]",3825785,22,,,,,2.0252593,,Left Foot,,,"[29.6, 39.6]",,Low Pass,,38.95395,,,José Ignacio Fernández Iglesias,5202.0,,,,,,,1,From Throw In,Marcelo Vieira da Silva Júnior,5552.0,Left Back,64,Real Madrid,220,['3b043283-16fb-4cf6-a6db-d37cd79eb934'],41,,,,,,,,,,,,,,,,Real Madrid,220,00:22:41.146,Pass,
,,,,,,,,,,,,,,,,,1.761686,,,,,,,,,,,,,,a9c725eb-160d-4a0b-b98e-72864a319dd1,850,,"[32.3, 46.3]",3825785,22,,,,,1.0616001,,Right Foot,,,"[48.1, 74.6]",,Ground Pass,,32.41188,,,Daniel Carvajal Ramos,5721.0,,,,,,,1,From Throw In,José Ignacio Fernández Iglesias,5202.0,Right Center Back,64,Real Madrid,220,['27f51d15-739b-4b9e-a9b0-1663e2867bd0'],45,,,,,,,,,,,,,,,,Real Madrid,220,00:22:45.184,Pass,
,,,,,,,,,,,,,,,,,1.15949,,,,,,,,,,,,,,9854532b-1285-4368-ba4b-3c2268844335,853,,"[56.8, 72.4]",3825785,22,,,,,0.4290294,,Right Foot,,,"[66.2, 76.7]",,Ground Pass,,10.336827,,,Jesé Rodríguez Ruiz,3990.0,,,,,,,1,From Throw In,Daniel Carvajal Ramos,5721.0,Right Back,64,Real Madrid,220,['26dd2ffb-90a7-4fe4-99bb-b523adf3807d'],48,,,,,,,,,,,,,,,,Real Madrid,220,00:22:48.782,Pass,
,,,,,,,,,,,,,,,,,2.487559,,,,,,,,,,,,,,4fe0f6af-fdd9-4728-8473-932bc38c6a2e,856,,"[66.2, 76.7]",3825785,22,,,,,-0.08074889,,Right Foot,,,"[83.5, 75.3]",,Ground Pass,,17.356554,Incomplete,,Luka Modrić,5463.0,,,,,,,1,From Throw In,Jesé Rodríguez Ruiz,3990.0,Right Wing,64,Real Madrid,220,"['bc2df8e9-1bdf-4261-9c8e-4a797612097a', 'c7e340a6-162f-496e-94a6-b757ed1cb9ac']",50,,,,,,,,,,,,,,,,Real Madrid,220,00:22:50.512,Pass,
,,,,,,,,,,,,,,,,,1.325416,,,,,,,,,,,,,,a82e3f5e-5065-4aae-b20d-76e3dd0af617,861,,"[36.9, 2.5]",3825785,22,,,,,1.6732402,,Left Foot,,,"[35.8, 13.2]",,Ground Pass,,10.756393,Incomplete,,,,,,,,,,1,From Throw In,Weligton Róbson Pena de Oliveira,26669.0,Left Center Back,64,Real Madrid,220,['024a3dcc-7762-44fe-a8bf-fcfdc6e0e039'],54,,,,,,,,,,,,,,,,Málaga,223,00:22:54.940,Pass,
,,,,,,,,,,,,,,,,,0.74163,,,,,,,,,,,,,,ab7312fc-871e-4426-b7d9-a0a1f58addb4,868,,"[75.9, 66.5]",3825785,22,,,,,-2.158799,,Left Foot,,,"[68.1, 54.8]",,Ground Pass,,14.06165,,,Toni Kroos,5574.0,,,,,,,1,From Throw In,Luka Modrić,5463.0,Right Center Midfield,64,Real Madrid,220,['c5645753-a70f-483a-a5d3-f43c3ae4e37a'],57,,,,,,,,,,,,,,,,Real Madrid,220,00:22:57.819,Pass,
,,,,,,,,,,,,,,,,,0.970548,,,,,,,,,,,,,,5e221245-4e9c-4250-89dc-750451340b4c,871,,"[68.2, 56.9]",3825785,22,,,,,-0.07058959,,Right Foot,,,"[78.1, 56.2]",,Ground Pass,,9.924717,,,Mateo Kovačić,5456.0,,,,,,,1,From Throw In,Toni Kroos,5574.0,Center Defensive Midfield,64,Real Madrid,220,"['6869e902-f1dc-4d07-9450-86e8784b77ae', 'cd0b0f57-d424-4f40-bcdc-a6370a6c1dc1']",58,,,,,,,,,,,,,,,,Real Madrid,220,00:22:58.561,Pass,True
,,,,,,,,,,,,,,,,,1.891333,,,,,,,,,,,,,,10ce2d8a-0cde-4e36-ad69-953c84483838,875,,"[85.2, 56.1]",3825785,23,,,,,-1.3088595,,Right Foot,,,"[95.2, 18.8]",,Ground Pass,,38.617226,,,Marcelo Vieira da Silva Júnior,5552.0,,,,,,,1,From Throw In,Mateo Kovačić,5456.0,Left Center Midfield,64,Real Madrid,220,"['100d190d-c180-4e2d-bdc0-f6d1be20014c', 'd50e8563-63a9-480e-9654-dcf2be48df3b']",1,,,,,,,,,,,,,,,,Real Madrid,220,00:23:01.287,Pass,True
,,,,,,,,,,,,,,,,,1.075847,,,,,,,,,,,,,,37d2cc05-2aff-4ce6-a0c7-cabdd466bfcf,882,,"[100.0, 39.0]",3825785,23,,,,,1.128143,17bcd886-1a18-4e10-8f07-caf7f518f427,Left Foot,,,"[107.3, 54.4]",,Ground Pass,,17.042593,,,Jesé Rodríguez Ruiz,3990.0,True,,,,,,1,From Throw In,Marcelo Vieira da Silva Júnior,5552.0,Left Back,64,Real Madrid,220,['cdeffde3-1cae-46fa-a036-8a7e9d2fddeb'],6,,,,,,,,,,,,,,,,Real Madrid,220,00:23:06.104,Pass,
,,,,,,,,,,,,,,,,,1.802296,,,,,,,,,,,,,,804125e9-39da-47b4-984d-2fe37deeaa5b,888,,"[120.0, 0.1]",3825785,23,,,,,1.7174358,,Right Foot,,,"[113.9, 41.4]",,High Pass,True,41.748055,Incomplete,,,,,,True,Inswinging,,Corner,1,From Corner,Toni Kroos,5574.0,Center Defensive Midfield,65,Real Madrid,220,['02784cc1-c12b-4102-ae88-24e0d8a70f91'],38,,,,,,,,,,,,,,,,Real Madrid,220,00:23:38.600,Pass,
,,,,,,,,,,,,,,,,,1.265234,,,,,,,,,,,,,,de1432c8-d62c-4782-9081-271f6559d716,898,,"[45.4, 70.3]",3825785,24,,,,,-0.40972692,,Right Foot,,,"[72.8, 58.4]",,High Pass,,29.872562,,,Ignacio Camacho Barnola,8234.0,,,,,,Free Kick,1,From Free Kick,Raúl Albentosa Redal,6727.0,Right Center Back,66,Málaga,223,['b291a2cd-8186-436e-913b-ee635ad1f384'],26,,,,,,,,,,,,,,,,Málaga,223,00:24:26.108,Pass,
,,,,,,,,,,,,,,,,,1.1177,,,,,,,,,,,,,,306fd86f-98a2-4cdf-829a-f4166833bef3,901,,"[72.8, 58.4]",3825785,24,,,,,0.4766762,,Other,,,"[85.0, 64.7]",,Low Pass,,13.730622,,,Charles Días Barbosa de Oliveira,6707.0,,,,,,,1,From Free Kick,Ignacio Camacho Barnola,8234.0,Left Defensive Midfield,66,Málaga,223,['409ca355-8143-47ec-88dc-9f95b623283e'],27,,,,,,,,,,,,,,,,Málaga,223,00:24:27.414,Pass,
,,,,,,,,,,,,,,,,,0.339207,,,,,,,,,,,,,,5bb0c244-8b24-4782-9083-d62cd62962ae,903,,"[85.0, 64.7]",3825785,24,,,,,3.1415927,,Right Foot,,,"[80.6, 64.7]",,Ground Pass,,4.4,,,Juan Pablo Añor Acosta,6563.0,,,,,,,1,From Free Kick,Charles Días Barbosa de Oliveira,6707.0,Right Center Forward,66,Málaga,223,['2d4cf8ab-3af8-41b6-ae76-26b4469b9240'],28,,,,,,,,,,,,,,,,Málaga,223,00:24:28.531,Pass,
,,,,,,,,,,,,,,,,,0.862107,,,,,,,,,,,,,,91fec4ab-3a11-4b90-9ae8-1a124e254009,907,,"[84.4, 62.3]",3825785,24,,,,,-2.0344439,,Left Foot,,,"[80.6, 54.7]",,Ground Pass,,8.497058,,,Ignacio Camacho Barnola,8234.0,,,,,,,1,From Free Kick,Juan Pablo Añor Acosta,6563.0,Right Midfield,66,Málaga,223,"['60cdb3c9-52f7-463e-9245-ccc5a1a4aa52', 'b9833d2c-b48e-4f67-879f-06eb0241ae30']",29,,,,,,,,,,,,,,,,Málaga,223,00:24:29.615,Pass,True
,,,,,,,,,,,,,,,,,0.731803,,,,,,,,,,,,,,5a2f4c81-8073-4df8-86c1-2be2ad652078,910,,"[80.6, 54.7]",3825785,24,,,,,-0.2044212,,Right Foot,,,"[88.8, 53.0]",,Ground Pass,,8.374366,,,Juan Pablo Añor Acosta,6563.0,,,,,,,1,From Free Kick,Ignacio Camacho Barnola,8234.0,Left Defensive Midfield,66,Málaga,223,['2f729ca3-4e3a-4d7d-bd3d-967c36e933fe'],30,,,,,,,,,,,,,,,,Málaga,223,00:24:30.505,Pass,
,,,,,,,,,,,,,,,,,1.492653,,,,,,,,,,,,,,d507b5ff-cd82-46a4-aba3-64cfdfa3c035,920,,"[25.8, 26.9]",3825785,24,,,,,-1.2054547,,Right Foot,,,"[32.8, 8.6]",,Ground Pass,,19.593111,,,Marcelo Vieira da Silva Júnior,5552.0,,,,,,,1,From Free Kick,Luka Modrić,5463.0,Right Center Midfield,66,Málaga,223,['7bf0b3b6-4056-4a89-ac70-a4e1f4a7e95f'],35,,,,,,,,,,,,,,,,Real Madrid,220,00:24:35.703,Pass,
,,,,,,,,,,,,,,,,,4.20558,,,,,,,,,,,,,,5e020e02-2a47-4ea2-bc6e-2286005ef8d9,923,,"[41.8, 8.6]",3825785,24,,,,,-0.025635408,,Left Foot,,,"[96.4, 7.2]",,High Pass,,54.617947,Incomplete,,,,,,,,,,1,From Free Kick,Marcelo Vieira da Silva Júnior,5552.0,Left Back,66,Málaga,223,['c630e0f9-d440-453d-81db-749e83db80ea'],38,,,,,,,,,,,,,,,,Real Madrid,220,00:24:38.529,Pass,
,,,,,,,,,,,,,,,,,1.288098,,,,,,,,,,,,,,8906d37d-58cf-4bd8-943f-691284601d74,926,,"[35.8, 72.7]",3825785,24,,,,,0.124973424,,Right Foot,,,"[55.7, 75.2]",,Ground Pass,,20.056421,,,Ignacio Camacho Barnola,8234.0,,,,,,,1,From Free Kick,Roberto José Rosales Altuve,6569.0,Right Back,66,Málaga,223,['1e4e3ab8-d0a4-4964-b179-0a2326c609fb'],46,,,,,,,,,,,,,,,,Málaga,223,00:24:46.524,Pass,
,,,,,,,,,,,,,,,,,3.80179,,,,,,,,,,,,,,47f3eaa7-eae5-4027-a281-329fd22c91c3,930,,"[66.5, 75.9]",3825785,24,,,,,-0.027020449,,Right Foot,,,"[107.2, 74.8]",,Ground Pass,,40.714863,Incomplete,,Charles Días Barbosa de Oliveira,6707.0,,,,,,,1,From Free Kick,Ignacio Camacho Barnola,8234.0,Left Defensive Midfield,66,Málaga,223,"['87ef3fbf-6adc-4959-9630-3274279e243c', 'a2464963-9d8b-4335-8e52-c10bd08b7fe4']",49,,,,,,,,,,,,,,,,Málaga,223,00:24:49.722,Pass,
,,,,,,,,,,,,,,,,,1.684273,,,,,,,,,,,,,,85e67c0b-8b07-469c-b6b4-fa384ec399eb,933,,"[105.4, 80.0]",3825785,25,,,,,-1.36758,,,,,"[112.2, 47.0]",,High Pass,,33.69332,Incomplete,,,,,,,,,Throw-in,1,From Throw In,Roberto José Rosales Altuve,6569.0,Right Back,67,Málaga,223,['fabc4689-daa0-473b-a316-941a97644199'],14,,,,,,,,,,,,,,,,Málaga,223,00:25:14.533,Pass,
,,,,,,,,,,,,,,,,,0.88914,,,,,,,,,,,,,,0dd1e180-fac6-43f4-850c-59f6cc795983,935,,"[106.3, 56.0]",3825785,25,,,,,-1.7321714,363dfad5-a067-49f9-a0b4-5df60faf2a52,Head,,,"[104.9, 47.4]",,Low Pass,,8.713208,,,Ricardo Jorge Luz Horta,10868.0,True,,,,,Recovery,1,From Throw In,Juan Pablo Añor Acosta,6563.0,Right Midfield,67,Málaga,223,['ee19832b-4bd3-41ce-83b5-f76a023f5c25'],18,,,,,,,,,,,,,,,,Málaga,223,00:25:18.624,Pass,
,,,,,,,,,,,,,,,,,0.160639,,,,,,,,,,,,,,276d5893-12aa-44ab-8353-695a17cf84c1,942,,"[107.2, 42.5]",3825785,25,,,,,0.5554937,,Right Foot,,,"[110.1, 44.3]",,Low Pass,,3.4132097,Incomplete,,,,,,,,,Recovery,1,From Throw In,Charles Días Barbosa de Oliveira,6707.0,Right Center Forward,67,Málaga,223,"['a49d70a7-3a49-470d-b365-079e9e7beb72', 'fa782618-e27e-4dba-92bc-339cf19d4f5b']",22,,,,,,,,,,,,,,,,Málaga,223,00:25:22.091,Pass,True
,,,,,,,,,,,,,,,,,0.031434,,,,,,,,,,,,,,77613383-ab46-490e-88a5-d46d3ae26cf9,946,,"[7.9, 33.9]",3825785,25,,,,,-0.98279375,,Left Foot,,,"[9.1, 32.1]",,Ground Pass,,2.1633308,Incomplete,,,,,,,,,,1,Regular Play,José Ignacio Fernández Iglesias,5202.0,Right Center Back,68,Real Madrid,220,['b68f6f0f-cfe7-4494-a980-491bb347ba67'],23,,,,,,,,,,,,,,,,Real Madrid,220,00:25:23.107,Pass,
,,,,,,,,,,,,,,,,,2.246654,,,,,,,,,,,,,,b9e7591e-8be1-4aaa-8a3c-0d1c0c874048,949,,"[10.0, 28.9]",3825785,25,,True,,,-0.82223654,,Keeper Arm,,,"[29.6, 7.8]",,Ground Pass,,28.798784,,,Marcelo Vieira da Silva Júnior,5552.0,,,,,,,1,Regular Play,Keylor Navas Gamboa,5597.0,Goalkeeper,68,Real Madrid,220,['0f5c7ee8-6966-41b1-8821-ca749115bcb7'],34,,,,,,,,,,,,,,,,Real Madrid,220,00:25:34.988,Pass,
,,,,,,,,,,,,,,,,,0.728974,,,,,,,,,,,,,,f0096e89-883d-42e3-9ea1-d36bbc1ac66e,951,,"[29.6, 7.8]",3825785,25,,True,,,-0.25346503,,Left Foot,,,"[46.2, 3.5]",,Ground Pass,,17.147886,,,Mateo Kovačić,5456.0,,,,,,,1,Regular Play,Marcelo Vieira da Silva Júnior,5552.0,Left Back,68,Real Madrid,220,['be75bfd8-4206-4094-bdcc-520e5b7899e1'],37,,,,,,,,,,,,,,,,Real Madrid,220,00:25:37.832,Pass,
,,,,,,,,,,,,,,,,,1.834734,,,,,,,,,,,,,,93fe31be-3793-4861-9930-dd8de7fd8c25,960,,"[89.1, 61.6]",3825785,26,,,,,-0.8732342,,Right Foot,,,"[112.4, 33.8]",,High Pass,,36.27299,Incomplete,,,,,,,,,Free Kick,1,From Free Kick,Roberto José Rosales Altuve,6569.0,Right Back,70,Málaga,223,['b61b70e7-716b-40fe-b694-4243629be167'],26,,,,,,,,,,,,,,,,Málaga,223,00:26:26.526,Pass,
