50_50,bad_behaviour_card,ball_receipt_outcome,ball_recovery_offensive,ball_recovery_recovery_failure,block_deflection,block_offensive,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,injury_stoppage_in_chain,interception_outcome,location,match_id,minute,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_straight,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_deflected,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,,,,2.456478,,,,,,,,,,,,,8425682c-4139-44da-8524-92e8fb2ecca6,16,,,"[24.7, 22.0]",3825629,0,,,,2.346533,,Right Foot,,,,"[4.2, 42.9]",,Ground Pass,,29.275587,,,Sergio Álvarez Conde,6884.0,,,,,,,1,From Kick Off,Sergi Gómez Solà,6804.0,Left Center Back,2,Celta Vigo,209,"['012074a1-117e-4dc9-abdb-e9288c62ddd5', '59e1c920-e5a7-49ef-975c-d6853d01af2b']",7,,,,,,,,,,,,,,,,,Celta Vigo,209,00:00:07.317,Pass,True
,,,,,,,,,,,,,,,,,,,1.271103,,,,,,,,,,,,,ba6c64d8-905d-4397-8b00-b068a22d9806,18,,,"[5.8, 43.4]",3825629,0,,,,-0.6121525,,Right Foot,,,,"[34.0, 23.6]",,Ground Pass,,34.45693,Incomplete,,,,,,,,,,1,From Kick Off,Sergio Álvarez Conde,6884.0,Goalkeeper,2,Celta Vigo,209,['0cc47c79-cd07-4f72-a18e-76b56ac20035'],9,,,,,,,,,,,,,,,,,Celta Vigo,209,00:00:09.773,Pass,
,,,,,,,,,,,,,,,,,,,1.356807,,,,,,,,,,,,,63ecaac4-0530-4ed2-bc0e-b6f4b194569e,20,,,"[34.8, 9.7]",3825629,0,,,,0.40335333,,Left Foot,,,,"[50.5, 16.4]",,Ground Pass,,17.069857,,,Pedro Pablo Hernández,6801.0,,,,,,Recovery,1,From Kick Off,Jonathan Castro Otto,6802.0,Left Back,2,Celta Vigo,209,['7c0aeef1-a7df-48a4-8ffb-cf1132d6f6f1'],13,,,,,,,,,,,,,,,,,Celta Vigo,209,00:00:13.400,Pass,
,,,,,,,,,,,,,,,,,,,0.674416,,,,,,,,,,,,,b40af11a-3cd3-4b23-9d7b-9492daf97a94,23,,,"[48.3, 16.2]",3825629,0,,,,-1.3773019,,Left Foot,,,,"[51.2, 1.4]",,Ground Pass,,15.081446,,,Manuel Agudo Durán,6724.0,,,,,,,1,From Kick Off,Pedro Pablo Hernández,6801.0,Left Center Midfield,2,Celta Vigo,209,['d90e1fbb-2241-4ed9-b91a-c39c32141304'],16,,,,,,,,,,,,,,,,,Celta Vigo,209,00:00:16.324,Pass,
,,,,,,,,,,,,,,,,,,,2.102689,,,,,,,,,,,,,e829475a-ad0d-46e1-a7e8-957b32ee0ee6,26,,,"[51.1, 1.1]",3825629,0,,,,0.2840326,,Right Foot,,,,"[67.2, 5.8]",,High Pass,,16.772001,,,Pedro Pablo Hernández,6801.0,,,,,,,1,From Kick Off,Manuel Agudo Durán,6724.0,Left Wing,2,Celta Vigo,209,['b9df1295-f8cd-4d18-aac5-007b05b06410'],17,,,,,,,,,,,,,,,,,Celta Vigo,209,00:00:17.047,Pass,
,,,,,,,,,,,,,,,,,,,2.049033,,,,,,,,,,,,,cb5631a3-d538-468f-bc49-07bf6de567ef,34,,,"[68.9, 5.3]",3825629,0,True,,,2.886871,,Left Foot,,,,"[42.4, 12.2]",,Ground Pass,,27.383572,,,Sergi Gómez Solà,6804.0,,,,,,Free Kick,1,From Free Kick,Jonathan Castro Otto,6802.0,Left Back,3,Celta Vigo,209,['ea4466b5-3050-46bc-bf50-68e85d079585'],38,,,,,,,,,,,,,,,,,Celta Vigo,209,00:00:38.632,Pass,
,,,,,,,,,,,,,,,,,,,2.150482,,,,,,,,,,,,,41c0b940-a4b9-4caf-a2bf-8455eb377bf6,36,,,"[42.5, 12.8]",3825629,0,,,,1.7450894,,Right Foot,,,,"[37.2, 42.9]",,Ground Pass,,30.56305,,,Gustavo Daniel Cabral Cáceres,6794.0,,,,,,,1,From Free Kick,Sergi Gómez Solà,6804.0,Left Center Back,3,Celta Vigo,209,['a6060b62-acf3-4bce-8fd9-dc8bf81a3a8e'],41,,,,,,,,,,,,,,,,,Celta Vigo,209,00:00:41.046,Pass,
,,,,,,,,,,,,,,,,,,,1.456985,,,,,,,,,,,,,3c5ac430-3980-4dbc-bd60-6053c7c8a7d2,39,,,"[37.2, 45.9]",3825629,0,,,,1.3863497,,Right Foot,,,,"[42.2, 72.7]",,Ground Pass,,27.262428,,,Hugo Mallo Novegil,6805.0,,,,,,,1,From Free Kick,Gustavo Daniel Cabral Cáceres,6794.0,Right Center Back,3,Celta Vigo,209,['ca69dc53-b924-4805-9f17-ae59e74dc52b'],44,,,,,,,,,,,,,,,,,Celta Vigo,209,00:00:44.538,Pass,
,,,,,,,,,,,,,,,,,,,1.40003,,,,,,,,,,,,,1e315d1b-b85e-48e8-97b6-1b4dd1f9cdd9,42,,,"[49.2, 73.7]",3825629,0,,,,-2.3409982,,Right Foot,,,,"[33.0, 57.0]",,Ground Pass,,23.2665,,,Gustavo Daniel Cabral Cáceres,6794.0,,,,,,,1,From Free Kick,Hugo Mallo Novegil,6805.0,Right Back,3,Celta Vigo,209,['5eb2c2d1-ba45-420c-b9bf-f9399bda1557'],49,,,,,,,,,,,,,,,,,Celta Vigo,209,00:00:49.794,Pass,
,,,,,,,,,,,,,,,,,,,3.021,,,,,,,,,,,,,5f3f7288-c4be-490c-ba59-dfe2624a8cae,46,,,"[34.5, 56.2]",3825629,0,,,,-0.091559656,,Right Foot,,,,"[84.6, 51.6]",,High Pass,,50.310734,Incomplete,,,,,,,,,,1,From Free Kick,Gustavo Daniel Cabral Cáceres,6794.0,Right Center Back,3,Celta Vigo,209,"['8de29a94-3942-45e6-bb97-b4593fa655af', 'ef55476b-75f9-46b7-812b-8f8a10bdba8d']",52,,,,,,,,,,,,,,,,,Celta Vigo,209,00:00:52.381,Pass,True
,,,,,,,,,,,,,,,,,,,2.091134,,,,,,,,,,,,,ef55476b-75f9-46b7-812b-8f8a10bdba8d,47,,,"[35.5, 28.5]",3825629,0,,,,0.06472428,,Head,,,,"[57.1, 29.9]",,High Pass,,21.645323,,,Roberto Soldado Rillo,26009.0,,,,,,Recovery,1,Regular Play,Víctor Ruíz Torre,6752.0,Left Center Back,4,Villarreal,222,"['3eba5eac-13ff-4bf2-ba52-96609201af72', '5f3f7288-c4be-490c-ba59-dfe2624a8cae']",55,,,,,,,,,,,,,,,,,Villarreal,222,00:00:55.402,Pass,
,,,,,,,,,,,,,,,,,,,0.975472,,,,,,,,,,,,,e2e9e886-1ddb-4a4a-a26c-4db796adb0c7,50,,,"[56.8, 30.1]",3825629,0,,,,-2.8243263,,Right Foot,,,,"[50.1, 27.9]",,Low Pass,,7.05195,,,Tomás Pina Isla,6622.0,,,,,,,1,Regular Play,Roberto Soldado Rillo,26009.0,Left Center Forward,4,Villarreal,222,['4eba597c-6280-4025-afbb-1bfe35cf2fed'],57,,,,,,,,,,,,,,,,,Villarreal,222,00:00:57.653,Pass,
,,,,,,,,,,,,,,,,,,,1.165002,,,,,,,,,,,,,5c4c3c42-3105-42e7-9ecb-413d5c63493d,52,,,"[50.1, 27.9]",3825629,0,,,,1.4831097,,Head,,,,"[50.9, 37.0]",,High Pass,,9.1350975,,,Roberto Soldado Rillo,26009.0,,,,,,,1,Regular Play,Tomás Pina Isla,6622.0,Left Defensive Midfield,4,Villarreal,222,['1ceca8f4-ad41-47c4-b097-c20723c742b3'],58,,,,,,,,,,,,,,,,,Villarreal,222,00:00:58.656,Pass,
,,,,,,,,,,,,,,,,,,,2.837581,,,,,,,,,,,,,bd00861c-d6d8-4c26-8062-38c6d502421c,55,,,"[51.5, 38.4]",3825629,0,,,,2.4805496,,Right Foot,,,,"[42.5, 45.4]",,Low Pass,,11.401754,,,Manuel Trigueros Muñoz,6771.0,,,,,,,1,Regular Play,Roberto Soldado Rillo,26009.0,Left Center Forward,4,Villarreal,222,['f5095209-1e88-4ae7-bada-779638bece3a'],59,,,,,,,,,,,,,,,,,Villarreal,222,00:00:59.821,Pass,
,,,,,,,,,,,,,,,,,,,0.465978,,,,,,,,,,,,,bfab0421-3f63-44d9-ae94-70d88b7ffc48,67,,,"[47.1, 78.8]",3825629,1,,,,-1.9862884,,Right Foot,,,,"[44.1, 72.0]",,Ground Pass,,7.4323616,,,Manuel Trigueros Muñoz,6771.0,,,,,,,1,Regular Play,Samuel García Sánchez,6783.0,Right Midfield,4,Villarreal,222,['6f5ee068-6ebe-45a1-966a-30a7cd363e14'],13,,,,,,,,,,,,,,,,,Villarreal,222,00:01:13.582,Pass,
,,,,,,,,,,,,,,,,,,,1.088913,,,,,,,,,,,,,3899795c-db73-4f62-9665-3b7ed73445d6,70,,,"[44.3, 72.0]",3825629,1,,,,0.52852815,,Left Foot,,,,"[58.0, 80.0]",,Low Pass,,15.86474,Out,,Mario Gaspar Pérez Martínez,6772.0,,,,,,,1,Regular Play,Manuel Trigueros Muñoz,6771.0,Right Defensive Midfield,4,Villarreal,222,['b11acbf2-efc8-4968-a9a5-b95998cca71b'],14,,,,,,,,,,,,,,,,,Villarreal,222,00:01:14.208,Pass,
,,,,,,,,,,,,,,,,,,,2.33581,,,,,,,,,,,,,497a4789-3bda-414e-a8be-7934e9502f50,72,,,"[62.3, 0.1]",3825629,1,,,,2.9906752,,,,,,"[40.6, 3.4]",,Low Pass,,21.949488,,,Sergi Gómez Solà,6804.0,,,,,,Throw-in,1,From Throw In,Jonathan Castro Otto,6802.0,Left Back,5,Celta Vigo,209,['a0954508-2801-4b68-9b0d-7d4407405504'],25,,,,,,,,,,,,,,,,,Celta Vigo,209,00:01:25.981,Pass,
,,,,,,,,,,,,,,,,,,,1.784033,,,,,,,,,,,,,9da12e66-8b0a-4a6b-8dc1-5da00cb0fc99,75,,,"[34.4, 2.7]",3825629,1,,,,1.903036,,Right Foot,,,,"[28.5, 19.8]",,Ground Pass,,18.089224,,,Gustavo Daniel Cabral Cáceres,6794.0,,,,,,,1,From Throw In,Sergi Gómez Solà,6804.0,Left Center Back,5,Celta Vigo,209,['28f41f46-9938-49ac-9d73-4444b481f989'],29,,,,,,,,,,,,,,,,,Celta Vigo,209,00:01:29.618,Pass,
,,,,,,,,,,,,,,,,,,,1.304723,,,,,,,,,,,,,4c8b044e-bdca-481b-b2c2-e7991cbf6d13,78,,,"[34.5, 21.2]",3825629,1,,,,-0.5003543,,Right Foot,,,,"[48.4, 13.6]",,Ground Pass,,15.842032,,,Daniel Wass,6797.0,,,,,,,1,From Throw In,Gustavo Daniel Cabral Cáceres,6794.0,Right Center Back,5,Celta Vigo,209,['73e952c8-910f-4301-84a2-057f918401f6'],34,,,,,,,,,,,,,,,,,Celta Vigo,209,00:01:34.100,Pass,
,,,,,,,,,,,,,,,,,,,1.961817,,,,,,,,,,,,,5f5c041c-b2de-437f-ae98-310f6b4c9045,81,,,"[51.1, 12.9]",3825629,1,,,,-1.0291315,,Right Foot,,,,"[58.2, 1.1]",,Ground Pass,,13.771347,,,Jonathan Castro Otto,6802.0,,,,,,,1,From Throw In,Daniel Wass,6797.0,Right Center Midfield,5,Celta Vigo,209,['5edd5aa3-f4bd-4fb8-8a92-206a3f528756'],36,,,,,,,,,,,,,,,,,Celta Vigo,209,00:01:36.630,Pass,
,,,,,,,,,,,,,,,,,,,0.491201,,,,,,,,,,,,,9f155a92-dd94-4016-9bab-8aaa235832f4,84,,,"[66.9, 0.1]",3825629,1,,,,0.030524867,,Left Foot,,,,"[80.0, 0.5]",,Low Pass,,13.106106,Incomplete,,Pedro Pablo Hernández,6801.0,,,,,,,1,From Throw In,Jonathan Castro Otto,6802.0,Left Back,5,Celta Vigo,209,"['e4ec1038-c7b8-4d5b-8747-34d29c93d82f', 'e819d486-b05f-48cf-affc-3423d4a04c04']",39,,,,,,,,,,,,,,,,,Celta Vigo,209,00:01:39.644,Pass,
,,,,,,,,,,,,,,,,,,,1.945104,,,,,,,,,,,,,75fe867f-e157-4181-88be-2348fb4dae5b,87,,,"[85.7, 7.7]",3825629,1,,,,0.6638287,,Right Foot,,,,"[98.1, 17.4]",,Ground Pass,,15.743253,Incomplete,,Iago Aspas Juncal,5217.0,,,,,,Recovery,1,From Throw In,Manuel Agudo Durán,6724.0,Left Wing,5,Celta Vigo,209,"['5652a163-37b0-4d8a-aaa2-f409e2d51cbb', '74fd0923-a1ab-40e7-9fa1-b753d285b032']",41,,,,,,,,,,,,,,,,,Celta Vigo,209,00:01:41.886,Pass,
,,,,,,,,,,,,,,,,,,,1.996034,,,,,,,,,,,,,796a3f4e-ab06-41d8-8b29-5df564a4b9b4,91,,,"[91.6, 0.1]",3825629,1,,,,2.535355,,,,,,"[76.6, 10.5]",,Low Pass,,18.25267,,,Sergi Gómez Solà,6804.0,,,,,,Throw-in,1,From Throw In,Jonathan Castro Otto,6802.0,Left Back,6,Celta Vigo,209,['4362229b-ec47-4848-a056-099a9886dbe5'],54,,,,,,,,,,,,,,,,,Celta Vigo,209,00:01:54.540,Pass,
,,,,,,,,,,,,,,,,,,,0.919213,,,,,,,,,,,,,e57cbe24-6ecc-47f7-aecd-25c51ae89c21,94,,,"[76.0, 8.6]",3825629,1,,,,1.6722982,,Right Foot,,,,"[74.9, 19.4]",,Ground Pass,,10.855874,,,Daniel Wass,6797.0,,,,,,,1,From Throw In,Sergi Gómez Solà,6804.0,Left Center Back,6,Celta Vigo,209,['8702c71d-70dd-4837-bc39-8e4aa6c19fe5'],57,,,,,,,,,,,,,,,,,Celta Vigo,209,00:01:57.260,Pass,
,,,,,,,,,,,,,,,,,,,1.125673,,,,,,,,,,,,,76e51757-f352-450d-aa0a-c73991f467ad,98,,,"[79.7, 17.8]",3825629,2,,,,1.3348877,,Right Foot,,,,"[82.2, 28.2]",,Ground Pass,,10.696261,,,Fabián Ariel Orellana Valenzuela,7105.0,,,,,,,1,From Throw In,Daniel Wass,6797.0,Right Center Midfield,6,Celta Vigo,209,['834605a7-4a68-4d41-837b-006d6e39aca3'],0,,,,,,,,,,,,,,,,,Celta Vigo,209,00:02:00.502,Pass,
,,,,,,,,,,,,,,,,,,,1.666572,,,,,,,,,,,,,15b3c85f-d168-4518-a96a-66064fd097fc,100,,,"[81.8, 26.4]",3825629,2,,,,2.5196176,,Right Foot,,,,"[59.9, 42.1]",,Ground Pass,,26.946243,,,Gustavo Daniel Cabral Cáceres,6794.0,,,,,,,1,From Throw In,Fabián Ariel Orellana Valenzuela,7105.0,Right Wing,6,Celta Vigo,209,['4c442527-79d4-482b-9745-ea11e64008f0'],1,,,,,,,,,,,,,,,,,Celta Vigo,209,00:02:01.627,Pass,
,,,,,,,,,,,,,,,,,,,1.555155,,,,,,,,,,,,,db87479f-18c8-4c0b-a38d-50fa709265c9,102,,,"[61.0, 42.5]",3825629,2,,,,-1.3763162,,Right Foot,,,,"[62.3, 35.9]",,Ground Pass,,6.726812,,,Augusto Matías Fernández,19668.0,,,,,,,1,From Throw In,Gustavo Daniel Cabral Cáceres,6794.0,Right Center Back,6,Celta Vigo,209,['ba7a91d7-53cc-44d4-9009-13dcfa7a5ba4'],3,,,,,,,,,,,,,,,,,Celta Vigo,209,00:02:03.294,Pass,
,,,,,,,,,,,,,,,,,,,2.782707,,,,,,,,,,,,,1dce615f-e767-44d5-9231-6baab943e99e,105,,,"[62.3, 38.6]",3825629,2,,,,1.2616351,,Right Foot,,,,"[73.0, 72.1]",,Ground Pass,,35.167313,,,Hugo Mallo Novegil,6805.0,,,,,,,1,From Throw In,Augusto Matías Fernández,19668.0,Center Defensive Midfield,6,Celta Vigo,209,['7b5761c1-f6dd-4ff2-8c12-b6577a68f0ff'],4,,,,,,,,,,,,,,,,,Celta Vigo,209,00:02:04.889,Pass,
,,,,,,,,,,,,,,,,,,,1.653877,,,,,,,,,,,,,a521fa09-487c-4dd0-83e1-8bb428858a67,107,,,"[72.4, 70.9]",3825629,2,,,,-1.8885146,,Right Foot,,,,"[67.5, 56.0]",,Ground Pass,,15.685024,,,Augusto Matías Fernández,19668.0,,,,,,,1,From Throw In,Hugo Mallo Novegil,6805.0,Right Back,6,Celta Vigo,209,['61515b65-c1a3-411d-98e8-9b01f487a077'],7,,,,,,,,,,,,,,,,,Celta Vigo,209,00:02:07.672,Pass,
,,,,,,,,,,,,,,,,,,,1.691458,,,,,,,,,,,,,1aae3b9c-0d96-4b6f-bf94-ab5563f347fd,109,,,"[67.5, 54.7]",3825629,2,,,,2.9595804,,Left Foot,,,,"[51.2, 57.7]",,Ground Pass,,16.573774,,,Gustavo Daniel Cabral Cáceres,6794.0,,,,,,,1,From Throw In,Augusto Matías Fernández,19668.0,Center Defensive Midfield,6,Celta Vigo,209,['d881b038-7ca4-42f2-97ef-8b3507666f5a'],9,,,,,,,,,,,,,,,,,Celta Vigo,209,00:02:09.326,Pass,
,,,,,,,,,,,,,,,,,,,1.176012,,,,,,,,,,,,,6364aee3-dc7f-4d1b-9fa2-039579c7659b,112,,,"[49.2, 56.4]",3825629,2,,,,-0.99945885,,Left Foot,,,,"[56.4, 45.2]",,Ground Pass,,13.314653,,,Augusto Matías Fernández,19668.0,,,,,,,1,From Throw In,Gustavo Daniel Cabral Cáceres,6794.0,Right Center Back,6,Celta Vigo,209,['db229c1e-0eb1-40f0-bc00-f6444b0d2336'],12,,,,,,,,,,,,,,,,,Celta Vigo,209,00:02:12.264,Pass,
,,,,,,,,,,,,,,,,,,,0.936428,,,,,,,,,,,,,a85032e4-dce4-41f4-9da7-f7e024da5256,115,,,"[55.8, 35.1]",3825629,2,,,,-0.5310301,,Right Foot,,,,"[62.1, 31.4]",,Ground Pass,,7.306162,,,Daniel Wass,6797.0,,,,,,,1,From Throw In,Augusto Matías Fernández,19668.0,Center Defensive Midfield,6,Celta Vigo,209,['1f265b06-384c-4865-a725-095c9af1ec95'],16,,,,,,,,,,,,,,,,,Celta Vigo,209,00:02:16.195,Pass,
