50_50,bad_behaviour_card,ball_receipt_outcome,ball_recovery_offensive,ball_recovery_recovery_failure,block_deflection,block_offensive,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_punched_out,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_miscommunication,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_open_goal,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,,,,1.892827,,,,,,,,,,,,,,7964d744-e19b-4aac-98c6-08837f50f477,1454,,"[35.8, 80.0]",3825885,47,,,,,-0.07525444,,,,,,"[61.0, 78.1]",,High Pass,,25.271526,,,,,Javier Guerra Rodríguez,11542.0,,,,,Throw-in,2,From Throw In,Pablo Hernández Domínguez,4711.0,Right Wing Back,119,Rayo Vallecano,360,['3745bf62-0094-48d6-9499-1020b2b450d8'],15,,,,,,,,,,,,,,,,,,Rayo Vallecano,360,00:02:15.202,Pass,
,,,,,,,,,,,,,,,,,,,0.096748,,,,,,,,,,,,,,b02e418b-faa4-46f2-972d-800c1131381e,1457,,"[61.0, 78.1]",3825885,47,,,,True,0.0,,,,,,"[63.7, 78.1]",,High Pass,,2.7,,,Incomplete,,,,,,,,,2,From Throw In,Javier Guerra Rodríguez,11542.0,Right Center Forward,119,Rayo Vallecano,360,"['68d704ff-e761-4429-974e-987d8d4bfc4d', '834a5c0e-3468-4a3c-8736-89290ad5e249']",17,,,,,,,,,,,,,,,,,,Rayo Vallecano,360,00:02:17.095,Pass,True
,,,,,,,,,,,,,,,,,,,2.042262,,,,,,,,,,,,,,01f4de09-a00a-4246-921d-ed0b52761c55,1461,,"[64.5, 72.9]",3825885,47,,,,True,0.12970254,,,,,,"[85.2, 75.6]",,Low Pass,,20.875345,,,Incomplete,,Javier Guerra Rodríguez,11542.0,,,,,Recovery,2,From Throw In,Nicolás Ladislao Fedor Flores,26685.0,Left Center Forward,119,Rayo Vallecano,360,"['0c8e10fd-829e-42ab-8a79-454607f5aaa1', '6e7c1829-76f3-423a-b934-e5d364db30a4', 'cc56e3d4-2fd2-4671-9029-14a2f86e0877']",18,,,,,,,,,,,,,,,,,,Rayo Vallecano,360,00:02:18.764,Pass,True
,,,,,,,,,,,,,,,,,,,1.955634,,,,,,,,,,,,,,c1f886d6-d77c-4bcf-9436-9d76a0dae338,1465,,"[32.9, 14.7]",3825885,47,,,,,0.56152797,,Right Foot,,,,"[66.6, 35.9]",,High Pass,,39.81369,,,Incomplete,,,,,,,,,2,From Throw In,Juan Antonio Rodríguez Villamuela,25881.0,Center Defensive Midfield,119,Rayo Vallecano,360,['88e87d4f-9c07-440a-a173-9dfde37ed31b'],22,,,,,,,,,,,,,,,,,,Getafe,216,00:02:22.289,Pass,
,,,,,,,,,,,,,True,,,,,,2.060278,,,,,,,,,,,,,,88e87d4f-9c07-440a-a173-9dfde37ed31b,1466,,"[53.5, 44.2]",3825885,47,,,,,-0.68730134,,Right Foot,,,,"[70.8, 30.0]",,Low Pass,,22.381466,,,,,Tiago Manuel Dias Correia,7900.0,,,,,Interception,2,From Throw In,José Raúl Baena Urdiales,26607.0,Left Defensive Midfield,119,Rayo Vallecano,360,"['bbe26647-f8ff-40df-9bef-591598ff75b1', 'c1f886d6-d77c-4bcf-9436-9d76a0dae338']",24,,,,,,,,,,,,,,,,,,Rayo Vallecano,360,00:02:24.245,Pass,
,,,,,,,,,,,,,,,,,,,4.502419,,,,,,,,,,,,,,d21f40a4-5e68-42ac-9450-607cf1b0e12a,1469,,"[111.6, 7.9]",3825885,47,,,,,1.5915978,,Left Foot,True,,,"[110.1, 80.0]",,High Pass,,72.1156,,,Out,,,,,True,,,,2,From Throw In,Tiago Manuel Dias Correia,7900.0,Left Wing Back,119,Rayo Vallecano,360,,33,,,,,,,,,,,,,,,,,,Rayo Vallecano,360,00:02:33.084,Pass,
,,,,,,,,,,,,,,,,,,,0.876589,,,,,,,,,,,,,,5e44b519-38cb-49bd-a8f0-394491fca1e5,1470,,"[11.4, 0.1]",3825885,47,,,,,0.4048918,,,,,,"[17.7, 2.8]",,Low Pass,,6.8541956,,,,,Mehdi Lacen,6745.0,,,,,Throw-in,2,From Throw In,Roberto Lago Soto,27054.0,Left Back,120,Getafe,216,['b66daaaa-a7b8-4005-a8e9-fc98c2ed7e9a'],52,,,,,,,,,,,,,,,,,,Getafe,216,00:02:52.427,Pass,
,,,,,,,,,,,,,,,,,,,0.675855,,,,,,,,,,,,,,a53e88e9-6053-4387-a9a2-0f309846b5b7,1478,,"[100.2, 76.6]",3825885,47,,,,,-2.990375,,Left Foot,,,,"[89.7, 75.0]",,Ground Pass,,10.621205,,,Incomplete,,Javier Guerra Rodríguez,11542.0,,,,,,2,From Throw In,Pablo Hernández Domínguez,4711.0,Right Wing Back,120,Getafe,216,"['24ccc73b-df5a-4293-9b8f-56e49aacdcb8', 'c3daa483-923b-4029-ae85-9c7e6d8ee195', 'ffc311b1-5052-4d1f-8773-a577fd369ece']",55,,,,,,,,,,,,,,,,,,Rayo Vallecano,360,00:02:55.590,Pass,True
,,,,,,,,,,,,,,,,,,,1.120232,,,,,,,,,,,,,,675d8362-ad37-4671-83ea-9abe3d37a1b9,1481,,"[21.6, 5.8]",3825885,47,,,,,0.338024,,Left Foot,,,,"[38.1, 11.6]",,Ground Pass,,17.489712,,,,,Pablo Sarabia García,6720.0,,,,,Recovery,2,From Throw In,Mehdi Lacen,6745.0,Left Center Midfield,120,Getafe,216,['53462a94-bca7-4988-a6d0-3c6e26c5879f'],57,,,,,,,,,,,,,,,,,,Getafe,216,00:02:57.083,Pass,
,,,,,,,,,,,,,,,,,,,2.30754,,,,,,,,,,,,,,b41f253d-daaa-4a55-bc6a-5c7f77738526,1489,,"[40.6, 27.4]",3825885,48,,,,,-0.45364794,,Left Foot,,,,"[80.8, 7.8]",,High Pass,,44.723595,,,Incomplete,,,,,,,,,2,From Throw In,Álvaro Medrán Just,6736.0,Right Center Midfield,120,Getafe,216,['60e6148b-3702-462c-a5e3-b0ce41189a9b'],1,,,,,,,,,,,,,,,,,,Getafe,216,00:03:01.937,Pass,
,,,,,,,,,,,,,,,,,,,1.159689,,,,,,,,,,,,,,9a8dc109-ce57-439d-9efb-bc1844e1ba5d,1494,,"[115.3, 21.8]",3825885,48,,,,,3.0995123,,Right Foot,,True,,"[105.8, 22.2]",,Ground Pass,,9.508417,,,,,Pablo Sarabia García,6720.0,,,,,,2,From Throw In,Álvaro Vázquez García,24035.0,Center Forward,120,Getafe,216,"['35d98504-289d-408c-ac56-1e44cb99f338', '40e9f424-1d92-4fb2-8587-87445a30bf17']",10,,,,,,,,,,,,,,,,,,Getafe,216,00:03:10.879,Pass,True
,,,,,,,,,,,,,,,,,,,0.103139,,,,,,,,,,,,,,d568f48f-543e-479c-8fb0-aee565928f26,1498,,"[110.1, 21.0]",3825885,48,,,,,1.1824776,,Left Foot,,,,"[111.0, 23.2]",,Ground Pass,,2.376973,,,Incomplete,,,,,,,,,2,From Throw In,Pablo Sarabia García,6720.0,Right Midfield,120,Getafe,216,['933d9348-e88f-47a7-b9f0-83a008c4b711'],14,,,,,,,,,,,,,,,,,,Getafe,216,00:03:14.235,Pass,
,,,,,,,,,,,,,,,,,,,1.097477,,,,,,,,,,,,,,712b6343-679c-4422-9d02-115378050941,1507,,"[10.6, 51.6]",3825885,48,,,,,1.2834119,,Right Foot,,,,"[16.6, 71.9]",,High Pass,,21.168137,,,,,Pablo Hernández Domínguez,4711.0,,,,,Recovery,2,From Throw In,Tiago Manuel Dias Correia,7900.0,Left Wing Back,120,Getafe,216,"['1877fef6-933b-4120-a978-314160db6fa8', 'd64756f5-34ae-4218-af8c-47d0ca394546']",20,,,,,,,,,,,,,,,,,,Rayo Vallecano,360,00:03:20.245,Pass,True
,,,,,,,,,,,,,,,,,,,1.401739,,,,,,,,,,,,,,c97155c1-dc8d-4e2b-900e-a83a9d1d144b,1511,,"[88.5, 0.1]",3825885,48,,,,,2.9543388,,,,,,"[69.5, 3.7]",,Low Pass,,19.338045,,,,,Juan Torres Ruiz,6861.0,,,,,Throw-in,2,From Throw In,Roberto Lago Soto,27054.0,Left Back,121,Getafe,216,['ea1ce450-b0dc-44c1-99ee-16daafb54ef5'],26,,,,,,,,,,,,,,,,,,Getafe,216,00:03:26.392,Pass,
,,,,,,,,,,,,,,,,,,,1.994174,,,,,,,,,,,,,,a8dbb4fb-b992-484f-b7b4-946a2d559092,1514,,"[69.3, 3.7]",3825885,48,,,,,2.2794225,,Right Foot,,,,"[48.3, 28.2]",,Ground Pass,,32.268406,,,,,Santiago Vergini,27403.0,,,,,,2,From Throw In,Juan Torres Ruiz,6861.0,Left Center Back,121,Getafe,216,['f537842b-7c66-4ceb-b5ec-4de688b9c7a7'],28,,,,,,,,,,,,,,,,,,Getafe,216,00:03:28.902,Pass,
,,,,,,,,,,,,,,,,,,,1.903176,,,,,,,,,,,,,,e1e92c71-34f0-43a0-9545-477c1daf13c4,1517,,"[47.9, 42.0]",3825885,48,,,,,1.2274858,,Right Foot,,,,"[55.8, 64.1]",,Ground Pass,,23.469555,,,,,Carlos Martín Vigaray,6856.0,,,,,,2,From Throw In,Santiago Vergini,27403.0,Right Center Back,121,Getafe,216,['817a34e8-74f7-4589-b6cc-790ce17a6bb9'],32,,,,,,,,,,,,,,,,,,Getafe,216,00:03:32.374,Pass,
,,,,,,,,,,,,,,,,,,,0.915737,,,,,,,,,,,,,,aab61406-f816-40ab-a438-ee7a03bd6b23,1520,,"[62.2, 71.3]",3825885,48,,,,,0.23178294,,Right Foot,,,,"[78.3, 75.1]",,Ground Pass,,16.54237,,,,,Pablo Sarabia García,6720.0,,,,,,2,From Throw In,Carlos Martín Vigaray,6856.0,Right Back,121,Getafe,216,['c969ad18-481f-4e6b-9f26-8d36495913a2'],36,,,,,,,,,,,,,,,,,,Getafe,216,00:03:36.544,Pass,
,,,,,,,,,,,,,,,,,,,0.81332,,,,,,,,,,,,,,627d3964-16db-4fd0-9e3e-e184611d7467,1524,,"[73.7, 75.3]",3825885,48,,,,,-2.2357047,,Left Foot,,,,"[63.9, 62.8]",,Ground Pass,,15.883639,,,,,Álvaro Medrán Just,6736.0,,,,,,2,From Throw In,Pablo Sarabia García,6720.0,Right Midfield,121,Getafe,216,['25338374-932d-42c7-a7d5-b0d29ac40aae'],38,,,,,,,,,,,,,,,,,,Getafe,216,00:03:38.526,Pass,
,,,,,,,,,,,,,,,,,,,1.548921,,,,,,,,,,,,,,04898bfc-d388-4995-9723-9dcf65ce3abf,1528,,"[60.6, 60.7]",3825885,48,,,,,-2.9349768,,Right Foot,,,,"[37.7, 55.9]",,Ground Pass,,23.39765,,,,,Santiago Vergini,27403.0,,,,,Recovery,2,From Throw In,Juan Antonio Rodríguez Villamuela,25881.0,Center Defensive Midfield,121,Getafe,216,"['652bed95-04b3-45aa-bf87-156f081feb70', 'a5414346-6791-4477-bd19-f78901b53fc8']",40,,,,,,,,,,,,,,,,,,Getafe,216,00:03:40.388,Pass,True
,,,,,,,,,,,,,,,,,,,2.119523,,,,,,,,,,,,,,d4d42930-724c-4911-94d3-e12d7ab6c85b,1531,,"[28.3, 56.8]",3825885,48,,,,,-2.6062346,,Right Foot,,,,"[7.9, 44.7]",,Ground Pass,,23.718557,,,,,Vicente Guaita Panadero,6625.0,,,,,,2,From Throw In,Santiago Vergini,27403.0,Right Center Back,121,Getafe,216,['bd4f1be9-d3fd-42d7-ad83-46294273a43d'],43,,,,,,,,,,,,,,,,,,Getafe,216,00:03:43.517,Pass,
,,,,,,,,,,,,,,,,,,,3.490653,,,,,,,,,,,,,,62c2de5e-4465-41b0-92bd-d87e9470d723,1535,,"[11.2, 44.1]",3825885,48,,,,,-0.57517797,,Right Foot,,,,"[72.9, 4.1]",,High Pass,,73.531555,,,,,Pablo Sarabia García,6720.0,,True,,,,2,From Throw In,Vicente Guaita Panadero,6625.0,Goalkeeper,121,Getafe,216,"['e07135a2-5e78-43d0-b6e9-a85ce94693f8', 'ebec7f28-a3d9-4963-becc-d67ce0df806a']",47,,,,,,,,,,,,,,,,,,Getafe,216,00:03:47.200,Pass,True
,,,,,,,,,,,,,,,,,,,1.457905,,,,,,,,,,,,,,945bc04d-aa88-40d5-ba93-ec6e400bd4cb,1537,,"[72.9, 4.1]",3825885,48,,,,,2.9874845,,Left Foot,,,,"[62.6, 5.7]",,Ground Pass,,10.423532,,,,,Roberto Lago Soto,27054.0,,,,,,2,From Throw In,Pablo Sarabia García,6720.0,Right Midfield,121,Getafe,216,['146a71db-8446-4953-b074-754e053fad1d'],50,,,,,,,,,,,,,,,,,,Getafe,216,00:03:50.691,Pass,
,,,,,,,,,,,,,,,,,,,1.203738,,,,,,,,,,,,,,97780348-51a0-4f2d-b6b7-c95201a4e4d5,1542,,"[51.4, 68.5]",3825885,48,,,,,-1.5707964,,Right Foot,,,,"[51.4, 59.6]",,Ground Pass,,8.9,,,,,Diego Javier Llorente Ríos,6713.0,,,,,Recovery,2,Regular Play,Pablo Hernández Domínguez,4711.0,Right Wing Back,122,Rayo Vallecano,360,"['2fd1974e-fb42-4ec1-a98f-913d92cbedcc', '791c8c45-37b4-45d1-8700-50192e6abde5']",53,,,,,,,,,,,,,,,,,,Rayo Vallecano,360,00:03:53.311,Pass,True
,,,,,,,,,,,,,,,,,,,1.613619,,,,,,,,,,,,,,71cb20a4-3fc7-4ef3-a2cc-d4832990d8b4,1546,,"[50.8, 61.0]",3825885,48,,,,,0.7214853,,Right Foot,,,,"[64.1, 72.7]",,High Pass,,17.713837,,,,,Pablo Hernández Domínguez,4711.0,,,,,,2,Regular Play,Diego Javier Llorente Ríos,6713.0,Right Defensive Midfield,122,Rayo Vallecano,360,"['8f9ac6e9-28c4-4a24-8143-b9dff8ded184', 'c4d32e1f-66c3-4e6e-8246-00f76d9bc2f7']",54,,,,,,,,,,,,,,,,,,Rayo Vallecano,360,00:03:54.555,Pass,True
,,,,,,,,,,,,,,,,,,,0.895335,,,,,,,,,,,,,,65926be1-2b20-4e5a-b1f3-72d28b5f49ad,1548,,"[64.1, 72.7]",3825885,48,,,,,-1.1129626,,Head,,,,"[67.5, 65.8]",,High Pass,,7.692204,,,Incomplete,,Nicolás Ladislao Fedor Flores,26685.0,,,,,,2,Regular Play,Pablo Hernández Domínguez,4711.0,Right Wing Back,122,Rayo Vallecano,360,"['05d9316d-2cd2-4a94-9c08-8eb0d50a02a5', 'c6e7d768-7925-4438-b664-bb1abc2c10ec']",56,,,,,,,,,,,,,,,,,,Rayo Vallecano,360,00:03:56.169,Pass,
,,,,,,,,,,,,,True,,,,,,1.65818,,,,,,,,,,,,,,05d9316d-2cd2-4a94-9c08-8eb0d50a02a5,1551,,"[52.6, 14.3]",3825885,48,,,,True,-0.6391627,,,,,,"[67.4, 3.3]",,Low Pass,,18.440174,,,,,Pablo Sarabia García,6720.0,,,,,Interception,2,Regular Play,Juan Torres Ruiz,6861.0,Left Center Back,122,Rayo Vallecano,360,"['65926be1-2b20-4e5a-b1f3-72d28b5f49ad', '88137e13-09ee-460f-a5f4-e0e277ff3dbf', 'a114a44d-ea5d-40b2-89b4-99f40405317d']",57,,,,,,,,,,,,,,,,,,Getafe,216,00:03:57.064,Pass,True
,,,,,,,,,,,,,,,,,,,0.595649,,,,,,,,,,,,,,58a5f1c9-6362-4334-97d0-1a76e0fe2236,1561,,"[49.7, 71.0]",3825885,49,,,,,0.456845,,Right Foot,,,,"[55.6, 73.9]",,Ground Pass,,6.574192,,,,,Diego Javier Llorente Ríos,6713.0,,,,,,2,Regular Play,Pablo Hernández Domínguez,4711.0,Right Wing Back,122,Rayo Vallecano,360,"['17c3d30a-a7b3-4a7a-98c0-07609850ce08', '6de9d051-93b2-4786-86a1-6211332c6da5']",2,,,,,,,,,,,,,,,,,,Rayo Vallecano,360,00:04:02.100,Pass,True
,,,,,,,,,,,,,,,,,,,1.255224,,,,,,,,,,,,,,dde6445f-4dc1-4824-8c91-6c6070f16ff8,1564,,"[56.2, 73.5]",3825885,49,,,,,0.51406354,,No Touch,,,,"[64.7, 78.3]",,Ground Pass,,9.76166,,True,,,Roberto Trashorras Gayoso,26848.0,,,,,,2,Regular Play,Diego Javier Llorente Ríos,6713.0,Right Defensive Midfield,122,Rayo Vallecano,360,"['9caf386e-0a29-40a6-8914-143f49550b29', 'c3ea3a13-4cc2-4ed4-9842-25e4c7ca755a']",2,,,,,,,,,,,,,,,,,,Rayo Vallecano,360,00:04:02.696,Pass,True
,,,,,,,,,,,,,,,,,,,1.943954,,,,,,,,,,,,,,6f58c3bc-f4ac-4daf-b40f-f7ca21ab10b1,1567,,"[87.5, 71.8]",3825885,49,,,,,-1.1560941,,Right Foot,True,,,"[102.6, 37.5]",,High Pass,,37.476658,,,,,Javier Guerra Rodríguez,11542.0,,,,,,2,Regular Play,Roberto Trashorras Gayoso,26848.0,Center Attacking Midfield,122,Rayo Vallecano,360,['8cf70544-dadd-4331-bf11-ce6a2458cd78'],7,,,,,,,,,,,,,,,,,,Rayo Vallecano,360,00:04:07.110,Pass,
,,,,,,,,,,,,,,,,,,,1.533853,,,,,,,,,,,,,,a0cd2313-ad0b-41f2-b92a-d3e1fabcebac,1569,,"[103.3, 36.5]",3825885,49,,,,,-1.0899091,,Other,,,,"[109.3, 25.0]",,Low Pass,,12.971122,,,,,Tiago Manuel Dias Correia,7900.0,,,,,,2,Regular Play,Javier Guerra Rodríguez,11542.0,Right Center Forward,122,Rayo Vallecano,360,['0a3e5683-57ca-4d3c-82e1-b348a7657735'],9,,,,,,,,,,,,,,,,,,Rayo Vallecano,360,00:04:09.053,Pass,
,,,,,,,,,,,,,,,,,,,0.098426,,,,,,,,,,,,,,913c2f0a-859d-4d98-8291-df2c44c2503f,1573,,"[117.2, 24.6]",3825885,49,,,,,1.5707964,,Left Foot,,,,"[117.2, 27.3]",,Ground Pass,,2.7,,,Incomplete,,,,,,,,,2,Regular Play,Tiago Manuel Dias Correia,7900.0,Left Wing Back,122,Rayo Vallecano,360,"['859d1b81-fe76-411b-b4f9-a7070971d791', '9e873d12-f414-48ef-9995-631301f4838a']",11,,,,,,,,,,,,,,,,,,Rayo Vallecano,360,00:04:11.728,Pass,True
,,,,,,,,,,,,,,,,,,,1.279496,,,,,,,,,,,,,,0d6087c5-53a4-4dc2-8b7d-e1e13bb6305c,1575,,"[120.0, 0.1]",3825885,49,,,,,1.6725937,,Right Foot,,,,"[116.2, 37.3]",,High Pass,True,37.39358,,,Incomplete,,,,,,Inswinging,,Corner,2,From Corner,Roberto Trashorras Gayoso,26848.0,Center Attacking Midfield,123,Rayo Vallecano,360,['5610242e-0b63-4157-a3b2-74a134fdcac4'],53,,,,,,,,,,,,,,,,,,Rayo Vallecano,360,00:04:53.211,Pass,
,,,,,,,,,,,,,,,,,,,2.248218,,,,,,,,,,,,,,c9f5cb2e-c5f2-4f25-a442-fb847cc32e8a,1577,,"[86.0, 49.1]",3825885,49,,,,,-0.37927863,,Left Foot,,,,"[114.1, 37.9]",,High Pass,,30.249794,,,Incomplete,,,,,,,,Recovery,2,From Corner,Pablo Hernández Domínguez,4711.0,Right Wing Back,123,Rayo Vallecano,360,['98ef88f2-3eb8-4c3f-a6b0-dbf01f1bdf7c'],57,,,,,,,,,,,,,,,,,,Rayo Vallecano,360,00:04:57.137,Pass,
,,,,,,,,,,,,,,,,,,,3.61643,,,,,,,,,,,,,,d10f7667-1389-4efe-90cf-ac52efe33df0,1580,,"[17.2, 46.1]",3825885,50,,,,,-0.31066453,,Drop Kick,,,,"[85.1, 24.3]",,High Pass,,71.31374,,,Incomplete,,,,,,,,,2,From Corner,Vicente Guaita Panadero,6625.0,Goalkeeper,123,Rayo Vallecano,360,['884d6c28-d0d2-4fd6-a12d-58d0d78127a4'],2,,,,,,,,,,,,,,,,,,Getafe,216,00:05:02.155,Pass,
,,,,,,,,,,,,,,,,,,,2.372428,,,,,,,,,,,,,,2e6ac15a-b676-4b2b-8216-64e498a327c3,1583,,"[67.2, 31.0]",3825885,50,,,,True,-0.89478636,,,,,,"[74.9, 21.4]",,High Pass,,12.306502,,,Incomplete,,,,,,,,Recovery,2,From Corner,Álvaro Medrán Just,6736.0,Right Center Midfield,123,Rayo Vallecano,360,"['0e0468a6-2661-459e-abd3-b2968eacb7db', 'd34e4152-f9f4-441b-a113-b99e179f4912']",8,,,,,,,,,,,,,,,,,,Getafe,216,00:05:08.116,Pass,True
,,,,,,,,,,,,,,,,,,,1.827753,,,,,,,,,,,,,,d34e4152-f9f4-441b-a113-b99e179f4912,1584,,"[45.2, 58.7]",3825885,50,,,,,0.33845544,,Right Foot,,,,"[70.2, 67.5]",,High Pass,,26.503584,,,,,Javier Guerra Rodríguez,11542.0,,,,,Recovery,2,From Corner,Joaquín José Marín Ruiz,24138.0,Right Center Back,123,Rayo Vallecano,360,"['2e6ac15a-b676-4b2b-8216-64e498a327c3', 'cab38762-642c-485b-a655-c8135a28578c']",10,,,,,,,,,,,,,,,,,,Rayo Vallecano,360,00:05:10.488,Pass,
,,,,,,,,,,,,,,,,,,,0.957546,,,,,,,,,,,,,,e8964545-11ef-4f97-8daa-f72130771af1,1588,,"[71.6, 72.7]",3825885,50,,,,,2.8562632,,Right Foot,,,,"[56.6, 77.1]",,Low Pass,,15.632018,,,,,Pablo Hernández Domínguez,4711.0,,,,,,2,From Corner,Javier Guerra Rodríguez,11542.0,Right Center Forward,123,Rayo Vallecano,360,"['5f41e7e2-aae0-43dc-9ac7-da6a9b48a5e6', 'a2fd35fd-8cac-49c1-b5c0-6bea87ab17a7']",13,,,,,,,,,,,,,,,,,,Rayo Vallecano,360,00:05:13.295,Pass,True
,,,,,,,,,,,,,,,,,,,1.909344,,,,,,,,,,,,,,78cbc060-f9f5-4afb-bbd4-39b1722d03bc,1591,,"[64.1, 76.4]",3825885,50,,,,,-0.12659213,,Right Foot,,,,"[91.6, 72.9]",,High Pass,,27.721832,,,,,Roberto Trashorras Gayoso,26848.0,,,,,,2,From Corner,Pablo Hernández Domínguez,4711.0,Right Wing Back,123,Rayo Vallecano,360,['a6b9b002-d490-404f-be24-45937da0dcb2'],17,,,,,,,,,,,,,,,,,,Rayo Vallecano,360,00:05:17.024,Pass,
,,,,,,,,,,,,,,,,,,,0.972826,,,,,,,,,,,,,,d0ecf151-f877-47ac-900b-68fc3074a35a,1597,,"[22.0, 0.1]",3825885,50,,True,,,0.044089057,,,,,,"[35.6, 0.7]",,Low Pass,,13.613229,,,,,Víctor Rodríguez Romero,15893.0,,,,,Throw-in,2,From Throw In,Roberto Lago Soto,27054.0,Left Back,124,Getafe,216,['9f0b6626-df78-4df3-a978-0b9a59c69008'],32,,,,,,,,,,,,,,,,,,Getafe,216,00:05:32.417,Pass,
,,,,,,,,,,,,,,,,,,,0.709857,,,,,,,,,,,,,,3a887f9d-38c0-4086-a543-3ab2fc03d783,1601,,"[35.8, 1.4]",3825885,50,,,,,0.80667156,,Right Foot,,,,"[40.4, 6.2]",,Low Pass,,6.6483083,,,,,Pablo Sarabia García,6720.0,,,,,,2,From Throw In,Víctor Rodríguez Romero,15893.0,Left Midfield,124,Getafe,216,"['83071b21-e5df-491c-a29b-428cd2dfdf08', 'b058d633-4f18-4f73-9436-0a1fa75ca276']",33,,,,,,,,,,,,,,,,,,Getafe,216,00:05:33.442,Pass,True
,,,,,,,,,,,,,,,,,,,1.727723,,,,,,,,,,,,,,8472de89-0176-4ddb-b73f-6d82573970fe,1603,,"[40.4, 6.2]",3825885,50,,,,,-1.4352686,,Right Foot,,,,"[41.0, 1.8]",,Ground Pass,,4.4407206,,,Incomplete,,,,,,,,,2,From Throw In,Pablo Sarabia García,6720.0,Right Midfield,124,Getafe,216,['00944062-a77a-4db8-aebd-48112263c11b'],34,,,,,,,,,,,,,,,,,,Getafe,216,00:05:34.152,Pass,
,,,,,,,,,,,,,,,,,,,1.120508,,,,,,,,,,,,,,55bf1897-2b6c-4b80-a5c2-07b39b26c74d,1607,,"[82.2, 76.6]",3825885,50,,,,,-0.12730774,,Right Foot,,,,"[94.7, 75.0]",,Ground Pass,,12.601984,,,,,Roberto Trashorras Gayoso,26848.0,,,,,,2,From Throw In,Pablo Hernández Domínguez,4711.0,Right Wing Back,124,Getafe,216,"['ac2afbee-f8cb-4f9c-a4d1-e5a516b57545', 'e1bf0af1-bd19-43f3-a2ab-17dbbda6fec8']",36,,,,,,,,,,,,,,,,,,Rayo Vallecano,360,00:05:36.238,Pass,True
,,,,,,,,,,,,,,,,,,,1.68082,,,,,,,,,,,,,,0e2a79f2-9352-42b7-9420-9cdf59e83278,1610,,"[104.3, 75.4]",3825885,50,,,,,-1.1951946,,Right Foot,True,,,"[116.8, 43.7]",,High Pass,,34.075504,,,Incomplete,,,,,,,,,2,From Throw In,Roberto Trashorras Gayoso,26848.0,Center Attacking Midfield,124,Getafe,216,['24e817e1-61f6-4b40-aba6-46a11c7a2203'],39,,,,,,,,,,,,,,,,,,Rayo Vallecano,360,00:05:39.658,Pass,
,,,,,,,,,,,,,,,,,,,2.168188,,,,,,,,,,,,,,7079f35e-e564-477b-9c95-310154017fc4,1613,,"[12.0, 34.5]",3825885,50,,,,,1.0923228,,Keeper Arm,,,,"[24.5, 58.6]",,Ground Pass,,27.14885,,,,,Álvaro Medrán Just,6736.0,,,,,,2,From Keeper,Vicente Guaita Panadero,6625.0,Goalkeeper,125,Getafe,216,['2c675a16-3165-46e4-9099-c6f16343258c'],43,,,,,,,,,,,,,,,,,,Getafe,216,00:05:43.011,Pass,
,,,,,,,,,,,,,,,,,,,0.949423,,,,,,,,,,,,,,6c330a2d-58da-499c-bff8-1a32a52945d2,1616,,"[35.1, 63.4]",3825885,50,,,,,-0.2914568,,Right Foot,,,,"[48.1, 59.5]",,Ground Pass,,13.572398,,,,,Juan Antonio Rodríguez Villamuela,25881.0,,,,,,2,From Keeper,Álvaro Medrán Just,6736.0,Right Center Midfield,125,Getafe,216,['2cb3c344-1197-4314-b9c4-4aa01b87058c'],49,,,,,,,,,,,,,,,,,,Getafe,216,00:05:49.982,Pass,
,,,,,,,,,,,,,,,,,,,0.871624,,,,,,,,,,,,,,dfedbb11-a871-4281-ab8b-50b7949efd0f,1619,,"[49.5, 59.1]",3825885,50,,,,,-2.3470204,,Right Foot,,,,"[44.1, 53.6]",,Ground Pass,,7.7077885,,,,,Álvaro Medrán Just,6736.0,,,,,,2,From Keeper,Juan Antonio Rodríguez Villamuela,25881.0,Center Defensive Midfield,125,Getafe,216,['4ec9690c-7ab6-4574-94c4-bcd9123da625'],51,,,,,,,,,,,,,,,,,,Getafe,216,00:05:51.723,Pass,
