bad_behaviour_card,ball_receipt_outcome,ball_recovery_recovery_failure,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,injury_stoppage_in_chain,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_open_goal,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,1.215974,,,,,,,,,,,,,eb52d32f-1e53-4fc6-98f4-dec2ae3ba31f,16,,,"[39.6, 50.8]",3825711,0,,,,,-1.4400904,,Head,,,,"[42.4, 29.5]",,Low Pass,,21.48325,Incomplete,,Pablo Hernández Domínguez,4711.0,,,,,,1,Regular Play,Jozabed Sánchez Ruiz,6852.0,Right Center Midfield,3,Rayo Vallecano,360,"['47538815-6c42-41a5-8587-693403b5f31b', 'fe8939d2-9bf7-463c-b295-e9e14bd8bf4b']",11,,,,,,,,,,,,,,,,,,Rayo Vallecano,360,00:00:11.739,Pass,
,,,,,,,,,True,,,,,,0.515377,,,,,,,,,,,,,fe8939d2-9bf7-463c-b295-e9e14bd8bf4b,18,,,"[77.7, 50.6]",3825711,0,,,,,-0.5971767,,Head,,,,"[85.2, 45.5]",,Low Pass,,9.06973,Incomplete,,,,,,,,Interception,1,Regular Play,Juan Francisco Torres Belén,6375.0,Right Back,3,Rayo Vallecano,360,"['36a6b717-4146-4ea3-bb7e-698fa52999c8', 'eb52d32f-1e53-4fc6-98f4-dec2ae3ba31f']",12,,,,,,,,,,,,,,,,,,Atlético Madrid,212,00:00:12.955,Pass,
,,,,,,,,,,,,,,,0.984838,,,,,,,,,,,,,a1231546-739f-4444-9584-2c31b8491cf7,20,,,"[36.6, 25.8]",3825711,0,,,,,-2.2008302,,Right Foot,,,,"[29.6, 16.2]",,Ground Pass,,11.881078,,,José Antonio Dorado Ramírez,11543.0,,,,,Recovery,1,Regular Play,Roberto Trashorras Gayoso,26848.0,Left Center Midfield,3,Rayo Vallecano,360,['8dbc37e4-b4b3-4916-ab36-b015b1c7c760'],15,,,,,,,,,,,,,,,,,,Rayo Vallecano,360,00:00:15.966,Pass,
,,,,,,,,,,,,,,,1.383106,,,,,,,,,,,,,0d575e74-679c-4a02-90e0-109bfde23a92,24,,,"[31.9, 17.5]",3825711,0,,,,,-0.2392316,,Left Foot,,,,"[56.5, 11.5]",,Ground Pass,,25.321136,,,Alberto Mateus Contreiras Gonçalves,26690.0,,,,,,1,Regular Play,José Antonio Dorado Ramírez,11543.0,Left Center Back,3,Rayo Vallecano,360,"['30dacf24-f0ce-498e-b1c0-0f1f7054879f', '3b7c5bfe-ff44-4a07-95a7-27c8f33000e7']",17,,,,,,,,,,,,,,,,,,Rayo Vallecano,360,00:00:17.031,Pass,True
,,,,,,,,,,,,,,,1.570068,,,,,,,,,,,,,26841d97-fcf3-4905-bd50-296e457a56e4,30,,,"[66.2, 14.7]",3825711,0,,,,,2.8926299,,Left Foot,,,,"[42.6, 20.7]",,Ground Pass,,24.35077,,,José Eduardo Rosa Vale de Castro,26222.0,,,,,Free Kick,1,From Free Kick,Diego Javier Llorente Ríos,6713.0,Center Defensive Midfield,4,Rayo Vallecano,360,['6abc39db-8ee3-4860-a7d9-49ca04b4fc69'],49,,,,,,,,,,,,,,,,,,Rayo Vallecano,360,00:00:49.031,Pass,
,,,,,,,,,,,,,,,2.117252,,,,,,,,,,,,,bbd1ca3e-2a35-4f55-9233-767fc3ef0e7a,33,,,"[43.7, 20.9]",3825711,0,,,,,0.6339282,,Right Foot,,,,"[84.1, 50.6]",,High Pass,,50.142296,,,Alberto Mateus Contreiras Gonçalves,26690.0,,,,,,1,From Free Kick,José Eduardo Rosa Vale de Castro,26222.0,Center Back,4,Rayo Vallecano,360,['b1a79309-9911-4a0a-a69e-04a91315006d'],52,,,,,,,,,,,,,,,,,,Rayo Vallecano,360,00:00:52.317,Pass,
,,,,,,,,,,,,,,,0.067416,,,,,,,,,,,,,55466c60-7dae-4d08-8a9c-59a9728ba92a,38,,,"[61.4, 76.1]",3825711,0,,,,,-0.25436807,,Right Foot,,,,"[66.4, 74.8]",,Ground Pass,,5.1662364,Incomplete,,,,,,,,Recovery,1,From Free Kick,Joaquín José Marín Ruiz,24138.0,Right Center Back,4,Rayo Vallecano,360,['5db0a13f-d5c3-481c-adf5-26651a8580ae'],58,,,,,,,,,,,,,,,,,,Rayo Vallecano,360,00:00:58.560,Pass,
,,,,,,,,,,,,,,,1.156067,,,,,,,,,,,,,3d56d1fd-7ee7-49df-8a4d-b890b4ff4ebb,41,,,"[61.9, 0.1]",3825711,1,,,,,0.22164956,,,,,,"[83.2, 4.9]",,High Pass,,21.834148,Incomplete,,Antoine Griezmann,5487.0,,,,,Throw-in,1,From Throw In,Jesús Gámez Duarte,4788.0,Left Back,5,Atlético Madrid,212,"['86f6ecae-f0e9-4ac9-8e5f-9b8afeadf92e', '9486a960-6458-4896-92eb-43f966542cc1']",7,,,,,,,,,,,,,,,,,,Atlético Madrid,212,00:01:07.571,Pass,
,,,,,,,,,,,,,,,3.081527,,,,,,,,,,,,,bc74ba5c-ca37-4bb9-84cd-540dcb31e863,44,,,"[82.6, 19.2]",3825711,1,,,,,0.5920122,,Right Foot,,,,"[111.3, 38.5]",,High Pass,,34.585835,Incomplete,,,,,,,,Recovery,1,From Throw In,Yannick Ferreira Carrasco,5633.0,Left Wing,5,Atlético Madrid,212,['b9a2ca3a-9443-4251-a0bc-6013e8edf540'],10,,,,,,,,,,,,,,,,,,Atlético Madrid,212,00:01:10.741,Pass,
,,,,,,,,,,,,,,,2.780417,,,,,,,,,,,,,31675636-935b-4e2f-93f1-a7802432cf2d,47,,,"[14.8, 45.5]",3825711,1,,,,,0.6966829,,Right Foot,,,,"[55.2, 79.3]",,High Pass,,52.674473,Out,,,,,,,,,1,From Throw In,Yoel Rodríguez Oterino,10612.0,Goalkeeper,5,Atlético Madrid,212,,24,,,,,,,,,,,,,,,,,,Rayo Vallecano,360,00:01:24.844,Pass,
,,,,,,,,,,,,,,,0.568858,,,,,,,,,,,,,6fecf8e2-1a3c-4778-ae94-d968445bca6e,48,,,"[65.1, 0.1]",3825711,1,,True,,,0.46648046,,,,,,"[79.2, 7.2]",,Low Pass,,15.786703,,,Yannick Ferreira Carrasco,5633.0,,,,,Throw-in,1,From Throw In,Jesús Gámez Duarte,4788.0,Left Back,6,Atlético Madrid,212,['26ba676b-d4d1-4545-b084-58a98279a974'],36,,,,,,,,,,,,,,,,,,Atlético Madrid,212,00:01:36.060,Pass,
,,,,,,,,,,,,,,,0.85974,,,,,,,,,,,,,a27631db-1403-4b54-beeb-c92f661c77f2,54,,,"[84.3, 8.9]",3825711,1,,,,,2.1692152,,Right Foot,,,,"[78.3, 17.7]",,Ground Pass,,10.650822,,,Antoine Griezmann,5487.0,,,,,,1,From Throw In,Yannick Ferreira Carrasco,5633.0,Left Wing,6,Atlético Madrid,212,['4a0015cf-f3ed-4ba0-8949-d5a284e7fe1d'],39,,,,,,,,,,,,,,,,,,Atlético Madrid,212,00:01:39.353,Pass,
,,,,,,,,,,,,,,,0.728268,,,,,,,,,,,,,eb4dea53-26b5-4791-9e78-b84c05c3a471,57,,,"[78.3, 17.7]",3825711,1,,,,,-1.8873656,,Left Foot,,,,"[76.4, 11.9]",,Ground Pass,,6.1032777,,,Saúl Ñíguez Esclapez,6381.0,,,,,,1,From Throw In,Antoine Griezmann,5487.0,Right Wing,6,Atlético Madrid,212,['0ac8c350-161d-4987-b3d6-000ed23a4844'],40,,,,,,,,,,,,,,,,,,Atlético Madrid,212,00:01:40.253,Pass,
,,,,,,,,,,,,,,,0.83609,,,,,,,,,,,,,c834b8af-dce8-4517-9685-88cf515b46f4,60,,,"[76.4, 11.9]",3825711,1,,,,,-1.7126933,,Left Foot,,,,"[75.3, 4.2]",,Ground Pass,,7.7781744,,,Jesús Gámez Duarte,4788.0,,,,,,1,From Throw In,Saúl Ñíguez Esclapez,6381.0,Center Defensive Midfield,6,Atlético Madrid,212,['7555d15c-dc48-4148-aad4-503425887d9e'],41,,,,,,,,,,,,,,,,,,Atlético Madrid,212,00:01:41.339,Pass,
,,,,,,,,,,,,,,,0.597413,,,,,,,,,,,,,d5d156c8-3d95-4b0a-a9fd-7d56a06816cb,62,,,"[75.3, 4.2]",3825711,1,,,,,0.44926012,,Right Foot,,,,"[86.5, 9.6]",,Ground Pass,,12.433825,Incomplete,,Yannick Ferreira Carrasco,5633.0,,,,,,1,From Throw In,Jesús Gámez Duarte,4788.0,Left Back,6,Atlético Madrid,212,"['7716952a-d0d9-4902-99cb-e0a1af0e1023', 'ff92797a-96b3-4ccd-aec7-364329c18200']",42,,,,,,,,,,,,,,,,,,Atlético Madrid,212,00:01:42.175,Pass,
,,,,,,,,,,,,,,,0.651462,,,,,,,,,,,,,49bfa976-ddb6-49f8-a7f5-b344889fd970,65,,,"[81.1, 16.6]",3825711,1,,,,,-0.15824032,,Left Foot,,,,"[90.5, 15.1]",,Low Pass,,9.518929,Incomplete,,,,,,,,Recovery,1,From Throw In,Saúl Ñíguez Esclapez,6381.0,Center Defensive Midfield,6,Atlético Madrid,212,['140ee83b-97a6-4202-91bf-67f178557b60'],43,,,,,,,,,,,,,,,,,,Atlético Madrid,212,00:01:43.991,Pass,
,,,,,,,,,,,,,,,0.843112,,,,,,,,,,,,,34331d72-1fc0-4853-8004-48e2f9a68e94,72,,,"[48.8, 57.5]",3825711,1,,,,,1.6061798,,Left Foot,,,,"[48.4, 68.8]",,Ground Pass,,11.307077,,,Jozabed Sánchez Ruiz,6852.0,,,,,,1,Regular Play,Alberto Mateus Contreiras Gonçalves,26690.0,Left Center Forward,7,Rayo Vallecano,360,"['658513f4-9bfe-4a12-9c12-0d3a13093353', 'cc91da01-3904-4866-847b-cfeea3de4795', 'd0979e8c-bd39-4de5-a82b-4a76b7413ad8']",49,,,,,,,,,,,,,,,,,,Rayo Vallecano,360,00:01:49.369,Pass,True
,,,,,,,,,,,,,,,2.238505,,,,,,,,,,,,,26ae49a6-7324-4605-a59b-8085b895ccf2,76,,,"[50.3, 72.9]",3825711,1,,,,,0.053249106,,Right Foot,,,,"[89.7, 75.0]",,Ground Pass,,39.455925,,,Alhassane Bangoura,23761.0,,,,,,1,Regular Play,Jozabed Sánchez Ruiz,6852.0,Right Center Midfield,7,Rayo Vallecano,360,"['21565ca4-c03b-4e02-8edd-38a509eda8be', 'd2f305ee-9ce7-41b4-8896-166801086707']",50,,,,,,,,,,,,,,,,,,Rayo Vallecano,360,00:01:50.876,Pass,True
,,,,,,,,,,,,,,,1.301254,,,,,,,,,,,,,c15ffc87-3f60-4d3d-ac6f-3383c8f376d5,80,,,"[14.4, 9.6]",3825711,1,,,,,1.5261333,,Right Foot,,,,"[15.2, 27.5]",,Ground Pass,,17.917868,,,José María Giménez de Vargas,5259.0,,,,,Recovery,1,Regular Play,Diego Roberto Godín Leal,5249.0,Left Center Back,8,Atlético Madrid,212,['65a5c40e-9e49-49b4-8e65-d1fd7ce09f8e'],55,,,,,,,,,,,,,,,,,,Atlético Madrid,212,00:01:55.073,Pass,
,,,,,,,,,,,,,,,1.933596,,,,,,,,,,,,,4ce71cbc-5396-4a59-903d-fe726814ff7c,83,,,"[14.4, 26.3]",3825711,1,,,,,-0.115134805,,Right Foot,,,,"[29.1, 24.6]",,Ground Pass,,14.797973,,,Óliver Torres Muñoz,12021.0,,,,,,1,Regular Play,José María Giménez de Vargas,5259.0,Right Center Back,8,Atlético Madrid,212,['1bff2817-75b2-4cef-b630-3f67232683b7'],56,,,,,,,,,,,,,,,,,,Atlético Madrid,212,00:01:56.375,Pass,
,,,,,,,,,,,,,,,0.74755,,,,,,,,,,,,,ae618b6f-9949-4046-8496-82eb387100eb,86,,,"[29.1, 24.6]",3825711,1,,,,,-1.1974944,,Right Foot,,,,"[33.8, 12.6]",,Ground Pass,,12.887591,,,Saúl Ñíguez Esclapez,6381.0,,,,,,1,Regular Play,Óliver Torres Muñoz,12021.0,Left Center Midfield,8,Atlético Madrid,212,['dd5aaf12-f995-402b-b3e1-9c0d5b30dba2'],58,,,,,,,,,,,,,,,,,,Atlético Madrid,212,00:01:58.388,Pass,
,,,,,,,,,,,,,,,0.862079,,,,,,,,,,,,,f69a96ed-b749-48d0-b356-ee40c3081ab0,89,,,"[33.8, 12.6]",3825711,1,,,,,-2.8318896,,Left Foot,,,,"[23.8, 9.4]",,Ground Pass,,10.499524,,,Jesús Gámez Duarte,4788.0,,,,,,1,Regular Play,Saúl Ñíguez Esclapez,6381.0,Center Defensive Midfield,8,Atlético Madrid,212,['f4e0623e-39e6-4cf8-a177-bdd79a112800'],59,,,,,,,,,,,,,,,,,,Atlético Madrid,212,00:01:59.193,Pass,
,,,,,,,,,,,,,,,0.648631,,,,,,,,,,,,,d86223b3-e6a6-4ee9-9b5d-93fbacef1db5,92,,,"[27.4, 7.2]",3825711,2,,,,,1.4324454,,Right Foot,,,,"[28.5, 15.1]",,Ground Pass,,7.9762144,,,Óliver Torres Muñoz,12021.0,,,,,,1,Regular Play,Jesús Gámez Duarte,4788.0,Left Back,8,Atlético Madrid,212,['6532cc9b-45a8-43db-bac9-f377d3e92ac4'],1,,,,,,,,,,,,,,,,,,Atlético Madrid,212,00:02:01.238,Pass,
,,,,,,,,,,,,,,,0.509571,,,,,,,,,,,,,8a99f59c-36c7-405d-8637-89ddb2420acf,94,,,"[28.5, 15.1]",3825711,2,,,,,0.31204212,,Right Foot,,,,"[34.7, 17.1]",,Ground Pass,,6.514599,,,Saúl Ñíguez Esclapez,6381.0,,,,,,1,Regular Play,Óliver Torres Muñoz,12021.0,Left Center Midfield,8,Atlético Madrid,212,['66998f06-1bdd-4f8c-9608-b9a564430f00'],1,,,,,,,,,,,,,,,,,,Atlético Madrid,212,00:02:01.887,Pass,
,,,,,,,,,,,,,,,1.002567,,,,,,,,,,,,,5e29bb96-edcc-4b69-b05f-73681c64ca90,97,,,"[34.9, 17.3]",3825711,2,,,,,3.0076478,,Right Foot,,,,"[20.8, 19.2]",,Ground Pass,,14.227438,,,Diego Roberto Godín Leal,5249.0,,,,,,1,Regular Play,Saúl Ñíguez Esclapez,6381.0,Center Defensive Midfield,8,Atlético Madrid,212,['bddcf31a-902d-49c8-969a-025492c0a4da'],2,,,,,,,,,,,,,,,,,,Atlético Madrid,212,00:02:02.396,Pass,
,,,,,,,,,,,,,,,2.436632,,,,,,,,,,,,,9eefc4c4-fd25-4293-b728-f3ef10263938,100,,,"[27.8, 16.0]",3825711,2,,,,,-0.3551643,,Left Foot,,,,"[70.4, 0.2]",,High Pass,,45.43567,Out,,Yannick Ferreira Carrasco,5633.0,,,,,,1,Regular Play,Diego Roberto Godín Leal,5249.0,Left Center Back,8,Atlético Madrid,212,['3b883224-60aa-4e34-8a90-29e623cfe983'],8,,,,,,,,,,,,,,,,,,Atlético Madrid,212,00:02:08.239,Pass,
,,,,,,,,,,,,,,,2.552289,,,,,,,,,,,,,49a1a29c-8366-443f-b2ab-b3bf2d393708,102,,,"[43.1, 80.0]",3825711,2,,,,,-2.4747496,,,,,,"[22.9, 64.1]",,Low Pass,,25.707003,,,José Eduardo Rosa Vale de Castro,26222.0,,,,,Throw-in,1,From Throw In,Joaquín José Marín Ruiz,24138.0,Right Center Back,9,Rayo Vallecano,360,['0c477df0-574e-4fe8-855f-55d80fd17b1c'],21,,,,,,,,,,,,,,,,,,Rayo Vallecano,360,00:02:21.689,Pass,
,,,,,,,,,,,,,,,2.433419,,,,,,,,,,,,,25fa8314-ed5e-4fa9-984b-451b3a1ce478,105,,,"[22.9, 64.1]",3825711,2,,,,,-2.2246509,,Right Foot,,,,"[8.8, 45.7]",,Ground Pass,,23.181242,,,Yoel Rodríguez Oterino,10612.0,,,,,,1,From Throw In,José Eduardo Rosa Vale de Castro,26222.0,Center Back,9,Rayo Vallecano,360,['ea40862e-2565-4230-9c9a-69be2e0d9596'],24,,,,,,,,,,,,,,,,,,Rayo Vallecano,360,00:02:24.350,Pass,
,,,,,,,,,,,,,,,3.511072,,,,,,,,,,,,,92b5a8aa-e293-479d-b6b5-383dd9a822ce,108,,,"[8.8, 42.3]",3825711,2,,,,,-1.3843565,,Right Foot,,,,"[16.1, 3.6]",,Ground Pass,,39.382484,,,José Antonio Dorado Ramírez,11543.0,,,,,,1,From Throw In,Yoel Rodríguez Oterino,10612.0,Goalkeeper,9,Rayo Vallecano,360,['ab20a8d1-33c8-47c2-9625-32f4e1e4fc1b'],26,,,,,,,,,,,,,,,,,,Rayo Vallecano,360,00:02:26.864,Pass,
,,,,,,,,,,,,,,,0.855563,,,,,,,,,,,,,dcf40166-0386-45fa-9d5e-84f48ad2b3ef,112,,,"[19.1, 2.1]",3825711,2,,,,,-0.03066523,,Left Foot,,,,"[35.4, 1.6]",,Ground Pass,,16.307667,,,Pablo Hernández Domínguez,4711.0,,,,,,1,From Throw In,José Antonio Dorado Ramírez,11543.0,Left Center Back,9,Rayo Vallecano,360,"['10bcf315-f44c-47a9-bd79-7c1585c8d057', 'c2c1c660-0d68-4591-8472-227c320ffdfa']",30,,,,,,,,,,,,,,,,,,Rayo Vallecano,360,00:02:30.415,Pass,True
,,,,,,,,,,,,,,,2.231858,,,,,,,,,,,,,e13fd81c-d15c-4eb9-a1e0-e9744a38c995,116,,,"[36.4, 1.2]",3825711,2,,,,,2.3430374,,Right Foot,,,,"[28.9, 8.9]",,High Pass,,10.748954,,,José Antonio Dorado Ramírez,11543.0,,,,,,1,From Throw In,Pablo Hernández Domínguez,4711.0,Left Wing Back,9,Rayo Vallecano,360,"['a838e40a-e914-46a6-999f-66b48b015b36', 'f5b72e16-7a64-4688-85a3-2b5e1fa95d73']",31,,,,,,,,,,,,,,,,,,Rayo Vallecano,360,00:02:31.310,Pass,True
