bad_behaviour_card,ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,block_offensive,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_other,clearance_right_foot,counterpress,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_miscommunication,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_deflected,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,,0.773235,,,,,,,,,,,1d06e001-6e49-4d9b-bf32-7d0890f91863,15,,"[31.4, 71.5]",3825893,0,,,,0.057999395,,Right Foot,,,,"[46.9, 72.4]",,Ground Pass,,15.526107,,,,,Lucas Vázquez Iglesias,5200.0,,,,,,1,From Kick Off,Danilo Luiz da Silva,3063.0,Right Back,2,Real Madrid,220,['fb6ea92d-b9a3-4459-93a1-58d037f627d1'],11,,,,,,,,,,,,,,,,,Real Madrid,220,00:00:11.114,Pass,
,,,,,,,,,,,,,,,,,1.094245,,,,,,,,,,,0a94050b-3fa4-4484-b40d-0e747a69460c,18,,"[43.2, 70.5]",3825893,0,,,,-2.974491,,Right Foot,,,,"[34.9, 69.1]",,Ground Pass,,8.417244,,,,,Danilo Luiz da Silva,3063.0,,,,,,1,From Kick Off,Lucas Vázquez Iglesias,5200.0,Right Wing,2,Real Madrid,220,['d8531d15-c403-456e-aa0e-930ab0dea76d'],12,,,,,,,,,,,,,,,,,Real Madrid,220,00:00:12.064,Pass,
,,,,,,,,,,,,,,,,,1.120108,,,,,,,,,,,245bd57e-c22c-4cef-9239-f26e8c9601aa,21,,"[34.5, 68.7]",3825893,0,,,,-2.2425313,,Right Foot,,,,"[24.8, 56.5]",,Ground Pass,,15.586212,,,,,Raphaël Varane,5485.0,,,,,,1,From Kick Off,Danilo Luiz da Silva,3063.0,Right Back,2,Real Madrid,220,['e4b682f8-19d8-4f72-8951-a5f0107c72df'],13,,,,,,,,,,,,,,,,,Real Madrid,220,00:00:13.748,Pass,
,,,,,,,,,,,,,,,,,2.411416,,,,,,,,,,,2f1c0520-a81a-4b10-a80e-4e0e920e0af8,24,,"[25.5, 50.8]",3825893,0,,,,-1.5988264,,Right Foot,,,,"[24.6, 18.7]",,Ground Pass,,32.112614,,,,,Sergio Ramos García,5201.0,,,,,,1,From Kick Off,Raphaël Varane,5485.0,Right Center Back,2,Real Madrid,220,['8af010c6-0b32-4588-b57a-fd78cb6055c8'],15,,,,,,,,,,,,,,,,,Real Madrid,220,00:00:15.838,Pass,
,,,,,,,,,,,,,,,,,0.628559,,,,,,,,,,,bfc22d6f-8195-46c8-a2bf-680fd65611eb,27,,"[27.3, 18.9]",3825893,0,,,,-0.91705227,,Right Foot,,,,"[36.8, 6.5]",,Ground Pass,,15.620819,,,,,Marcelo Vieira da Silva Júnior,5552.0,,,,,,1,From Kick Off,Sergio Ramos García,5201.0,Left Center Back,2,Real Madrid,220,['12fe90e2-1abf-4922-ad63-3439da33080c'],18,,,,,,,,,,,,,,,,,Real Madrid,220,00:00:18.477,Pass,
,,,,,,,,,,,,,,,,,0.544809,,,,,,,,,,,27db40ad-047d-413e-80b6-8fdb56db3a63,30,,"[37.6, 9.0]",3825893,0,,,,-0.34097895,,Left Foot,,,,"[46.9, 5.7]",,Ground Pass,,9.868131,,,,,Cristiano Ronaldo dos Santos Aveiro,5207.0,,,,,,1,From Kick Off,Marcelo Vieira da Silva Júnior,5552.0,Left Back,2,Real Madrid,220,['f26c5277-35ce-429c-a423-92c75fe8ce83'],20,,,,,,,,,,,,,,,,,Real Madrid,220,00:00:20.867,Pass,
,,,,,,,,,,,,,,,,,2.939523,,,,,,,,,,,12e8bd51-546b-43a9-ad2a-834addf704c7,37,,"[40.1, 6.9]",3825893,0,,,,2.726875,,Right Foot,,,,"[24.2, 13.9]",,Ground Pass,,17.372679,,,,,Sergio Ramos García,5201.0,,,,,Recovery,1,From Kick Off,Toni Kroos,5574.0,Left Center Midfield,2,Real Madrid,220,"['9b119b0c-7cf2-4430-b88d-1f613e77b7cf', 'ec383cb4-213f-4814-9478-8edb6ef95001']",23,,,,,,,,,,,,,,,,,Real Madrid,220,00:00:23.230,Pass,True
,,,,,,,,,,,,,,,,,2.005796,,,,,,,,,,,3eafc8b6-1775-49b0-bfb8-874799eb2e50,41,,"[19.3, 25.5]",3825893,0,,,,2.3323894,,Right Foot,,,,"[7.0, 38.4]",,Ground Pass,,17.82414,,,,,Keylor Navas Gamboa,5597.0,,,,,,1,From Kick Off,Sergio Ramos García,5201.0,Left Center Back,2,Real Madrid,220,"['1603627f-f3fb-42e5-88f2-a98a7dcb8f9c', 'c9d87c93-36ce-4b12-9ce0-82077ba2cca7']",28,,,,,,,,,,,,,,,,,Real Madrid,220,00:00:28.458,Pass,True
,,,,,,,,,,,,,,,,,1.559219,,,,,,,,,,,3723ced1-4ee1-4289-ba0c-610cfa490f0c,44,,"[8.2, 41.9]",3825893,0,,,,-1.1958046,,Right Foot,,,,"[19.3, 13.7]",,Ground Pass,,30.30594,,,,,Sergio Ramos García,5201.0,,,,,,1,From Kick Off,Keylor Navas Gamboa,5597.0,Goalkeeper,2,Real Madrid,220,['e9969fd7-2ead-47b6-a599-7a28d45d74a3'],32,,,,,,,,,,,,,,,,,Real Madrid,220,00:00:32.756,Pass,
,,,,,,,,,,,,,,,,,0.964141,,,,,,,,,,,0c31a609-2cff-4a20-9bd5-6f28a07aae69,47,,"[20.3, 13.9]",3825893,0,,,,0.0,,Right Foot,,,,"[39.0, 13.9]",,Ground Pass,,18.7,,,,,Toni Kroos,5574.0,,,,,,1,From Kick Off,Sergio Ramos García,5201.0,Left Center Back,2,Real Madrid,220,['27740b48-470f-4cf0-9295-2f4ba36a524b'],35,,,,,,,,,,,,,,,,,Real Madrid,220,00:00:35.728,Pass,
,,,,,,,,,,,,,,,,,2.153313,,,,,,,,,,,580937f7-1187-4b8c-b63c-5e277778b323,50,,"[37.8, 16.6]",3825893,0,,,,2.672626,,Right Foot,,,,"[7.8, 31.8]",,Ground Pass,,33.63094,,,,,Keylor Navas Gamboa,5597.0,,,,,,1,From Kick Off,Toni Kroos,5574.0,Left Center Midfield,2,Real Madrid,220,['2e365e02-378f-4970-8ea6-d5b71b99cb37'],36,,,,,,,,,,,,,,,,,Real Madrid,220,00:00:36.791,Pass,
,,,,,,,,,,,,,,,,,3.74584,,,,,,,,,,,608d3a83-a2c9-41c9-a1f9-298d9c9482b2,54,,"[9.2, 31.2]",3825893,0,,,,-0.5009489,,Right Foot,,,,"[66.0, 0.1]",,High Pass,,64.75685,,,Out,,,,,,,,,1,From Kick Off,Keylor Navas Gamboa,5597.0,Goalkeeper,2,Real Madrid,220,['126c984c-ba8d-47ad-b3fc-adc32904b90f'],39,,,,,,,,,,,,,,,,,Real Madrid,220,00:00:39.064,Pass,True
,,,,,,,,,,,,,,,,,2.327739,,,,,,,,,,,58c7459d-ee0a-42bf-a06a-82ae67697494,55,,"[63.4, 80.0]",3825893,0,,,,-2.9354713,,,,,,"[41.4, 75.4]",,Low Pass,,22.475765,,,,,Eric Bertrand Bailly,3324.0,,,,,Throw-in,1,From Throw In,Mario Gaspar Pérez Martínez,6772.0,Right Back,3,Villarreal,222,['f1289d25-112e-407c-a88c-3e0c562868ed'],52,,,,,,,,,,,,,,,,,Villarreal,222,00:00:52.609,Pass,
,,,,,,,,,,,,,,,,,2.686113,,,,,,,,,,,c65ea6b9-f556-46fc-b7c6-f553b1d5010e,58,,"[35.0, 65.7]",3825893,0,,,,-1.7671292,,Right Foot,,,,"[27.8, 29.5]",,Ground Pass,,36.909077,,,,,Daniele Bonera,6827.0,,,,,,1,From Throw In,Eric Bertrand Bailly,3324.0,Right Center Back,3,Villarreal,222,['7a251f91-0288-4264-be00-57be0aaf5277'],57,,,,,,,,,,,,,,,,,Villarreal,222,00:00:57.337,Pass,
,,,,,,,,,,,,,,,,,2.38931,,,,,,,,,,,19ac0ac6-503a-4927-9f4f-93dab2d9ba80,61,,"[32.9, 25.0]",3825893,1,,,,-0.22307636,,Right Foot,,,,"[54.5, 20.1]",,Ground Pass,,22.148815,,,Incomplete,,,,,,,,,1,From Throw In,Daniele Bonera,6827.0,Left Center Back,3,Villarreal,222,['fb1f7107-0ea0-4593-a4c8-840d6e0dd749'],1,,,,,,,,,,,,,,,,,Villarreal,222,00:01:01.271,Pass,
,,,,,,,,,,,,,,,,,1.310311,,,,,,,,,,,fb1f7107-0ea0-4593-a4c8-840d6e0dd749,63,,"[65.6, 60.0]",3825893,1,,,,0.5496419,,Head,,,,"[76.7, 66.8]",,Low Pass,,13.017296,,,Incomplete,,,,,,,,Recovery,1,From Throw In,Lucas Vázquez Iglesias,5200.0,Right Wing,3,Villarreal,222,"['19ac0ac6-503a-4927-9f4f-93dab2d9ba80', 'cf3061bc-9930-43b8-bf78-0efb7f0aa194']",3,,,,,,,,,,,,,,,,,Real Madrid,220,00:01:03.661,Pass,
,,,,,,,,,,,,,,,,,1.038026,,,,,,,,,,,cf3061bc-9930-43b8-bf78-0efb7f0aa194,64,,"[43.4, 13.3]",3825893,1,,,,0.5059504,,Right Foot,,,,"[58.2, 21.5]",,Low Pass,,16.919811,,,Incomplete,,Cédric Bakambu,6862.0,,,,,Recovery,1,From Throw In,Antonio Rukavina,5588.0,Left Back,3,Villarreal,222,"['0b372f6f-e690-4e4f-828c-75c4939b7ce9', '77ad7993-e793-4203-86d1-2deb450b5307', 'fb1f7107-0ea0-4593-a4c8-840d6e0dd749']",4,,,,,,,,,,,,,,,,,Villarreal,222,00:01:04.971,Pass,
,,,,,,,,,,,,,,,,,0.646823,,,,,,,,,,,0b372f6f-e690-4e4f-828c-75c4939b7ce9,66,,"[61.9, 58.6]",3825893,1,,,,3.1415927,,Right Foot,,,,"[61.1, 58.6]",,Low Pass,,0.8,,,,,Luka Modrić,5463.0,,,,,Interception,1,Regular Play,Carlos Henrique Casimiro,5539.0,Center Defensive Midfield,4,Real Madrid,220,"['9b35ff72-a312-4643-bf89-ed87f71d9eb2', 'cf3061bc-9930-43b8-bf78-0efb7f0aa194']",6,,,,,,,,,,,,,,,,,Real Madrid,220,00:01:06.009,Pass,
,,,,,,,,,,,,,,,,,1.206673,,,,,,,,,,,b67bd0bd-5def-4fc9-9898-e97de53863cc,69,,"[68.3, 58.6]",3825893,1,,,,0.40141353,,Right Foot,,,,"[82.2, 64.5]",,Ground Pass,,15.100331,,,Incomplete,,,,,,,,,1,Regular Play,Luka Modrić,5463.0,Right Center Midfield,4,Real Madrid,220,['15764b61-368b-4e42-a304-6cfe756ed885'],7,,,,,,,,,,,,,,,,,Real Madrid,220,00:01:07.542,Pass,
,,,,,,,,,,,,True,,,,,1.782371,,,,,,,,,,,15764b61-368b-4e42-a304-6cfe756ed885,70,,"[37.9, 15.6]",3825893,1,,,,0.47402787,,Right Foot,,,,"[49.4, 21.5]",,Ground Pass,,12.925169,,,Incomplete,,,,,,,,Interception,1,Regular Play,Antonio Rukavina,5588.0,Left Back,4,Real Madrid,220,"['2c9ffd97-bcd0-41de-9a5b-cba3fc9c9039', 'b67bd0bd-5def-4fc9-9898-e97de53863cc']",8,,,,,,,,,,,,,,,,,Villarreal,222,00:01:08.749,Pass,
,,,,,,,,,,,,,,,,,0.615829,,,,,,,,,,,4f5dcdca-1a78-42b0-ac3a-e4e2b4407c84,73,,"[70.3, 56.9]",3825893,1,,,,-1.6918236,,Right Foot,,,,"[68.5, 42.1]",,Ground Pass,,14.909058,,,,,Toni Kroos,5574.0,,,,,,1,Regular Play,Luka Modrić,5463.0,Right Center Midfield,4,Real Madrid,220,['6ec85eca-e4e9-40bb-8b15-b2a6d9614bdd'],11,,,,,,,,,,,,,,,,,Real Madrid,220,00:01:11.261,Pass,
,,,,,,,,,,,,,,,,,1.08247,,,,,,,,,,,9c9fe2cd-e433-4451-b411-315383365701,76,,"[68.3, 42.1]",3825893,1,,,,2.2597208,,Right Foot,,,,"[57.1, 55.7]",,Ground Pass,,17.618172,,,,,Carlos Henrique Casimiro,5539.0,,,,,,1,Regular Play,Toni Kroos,5574.0,Left Center Midfield,4,Real Madrid,220,['eea566c8-dae6-49a2-bff0-115e73b28b71'],11,,,,,,,,,,,,,,,,,Real Madrid,220,00:01:11.986,Pass,
,,,,,,,,,,,,,,,,,1.063029,,,,,,,,,,,9b93a6bf-f23e-4191-921e-581028a799f3,79,,"[59.4, 59.0]",3825893,1,,,,0.47549137,,Right Foot,,,,"[82.9, 71.1]",,Ground Pass,,26.432177,,,,,Danilo Luiz da Silva,3063.0,,,,,,1,Regular Play,Carlos Henrique Casimiro,5539.0,Center Defensive Midfield,4,Real Madrid,220,['4b6f2343-59a4-426d-a37b-7c25c07663cb'],15,,,,,,,,,,,,,,,,,Real Madrid,220,00:01:15.186,Pass,
,,,,,,,,,,,,,,,,,1.204579,,,,,,,,,,,f63524f4-f597-4414-8162-96a352f7cc52,82,,"[76.1, 74.2]",3825893,1,,,,3.1415927,,Right Foot,,,,"[60.2, 74.2]",,Ground Pass,,15.9,,,,,Lucas Vázquez Iglesias,5200.0,,,,,,1,Regular Play,Danilo Luiz da Silva,3063.0,Right Back,4,Real Madrid,220,['8adaf1d4-d3c4-4ab5-a227-d3fd7d825c94'],17,,,,,,,,,,,,,,,,,Real Madrid,220,00:01:17.172,Pass,
,,,,,,,,,,,,,,,,,0.891266,,,,,,,,,,,d99a7e45-1979-4a35-b1fa-960a1070028c,85,,"[55.1, 67.4]",3825893,1,,,,-1.8252727,,Right Foot,,,,"[50.6, 50.1]",,Ground Pass,,17.87568,,,,,Raphaël Varane,5485.0,,,,,,1,Regular Play,Lucas Vázquez Iglesias,5200.0,Right Wing,4,Real Madrid,220,['cebc521e-4e15-4f49-86d5-1b7f3be736f2'],19,,,,,,,,,,,,,,,,,Real Madrid,220,00:01:19.030,Pass,
,,,,,,,,,,,,,,,,,0.845568,,,,,,,,,,,c3df9e04-645f-4d96-b893-0c05040405cb,88,,"[50.6, 50.1]",3825893,1,,,,-0.35144478,,Right Foot,,,,"[65.6, 44.6]",,Ground Pass,,15.976545,,,,,Luka Modrić,5463.0,,,,,,1,Regular Play,Raphaël Varane,5485.0,Right Center Back,4,Real Madrid,220,['f5bf2588-b691-4fa4-993b-dbcbcf26ed04'],20,,,,,,,,,,,,,,,,,Real Madrid,220,00:01:20.929,Pass,
,,,,,,,,,,,,,,,,,0.699154,,,,,,,,,,,0b76cd53-5270-486b-808e-d1128621280c,91,,"[65.2, 44.8]",3825893,1,,,,1.8003237,,Right Foot,,,,"[62.7, 55.5]",,Ground Pass,,10.988175,,,,,Carlos Henrique Casimiro,5539.0,,,,,,1,Regular Play,Luka Modrić,5463.0,Right Center Midfield,4,Real Madrid,220,['1bbcd766-a93d-4618-9bd9-1b3b93574b2e'],21,,,,,,,,,,,,,,,,,Real Madrid,220,00:01:21.844,Pass,
,,,,,,,,,,,,,,,,,0.658904,,,,,,,,,,,42db0397-71b5-4332-87cc-34741fe4ff97,94,,"[62.7, 54.3]",3825893,1,,,,-1.3883809,,Right Foot,,,,"[64.6, 44.0]",,Ground Pass,,10.473777,,,,,Luka Modrić,5463.0,,,,,,1,Regular Play,Carlos Henrique Casimiro,5539.0,Center Defensive Midfield,4,Real Madrid,220,['3ba9a937-40f0-42fa-be7f-51cecef29287'],22,,,,,,,,,,,,,,,,,Real Madrid,220,00:01:22.584,Pass,
,,,,,,,,,,,,,,,,,1.649334,,,,,,,,,,,b7d64b68-6f02-454e-b76a-0d51847fb47d,97,,"[64.1, 46.4]",3825893,1,,,,0.869389,,Right Foot,,,,"[86.4, 72.8]",,Low Pass,,34.557922,,,,,Danilo Luiz da Silva,3063.0,,,,,,1,Regular Play,Luka Modrić,5463.0,Right Center Midfield,4,Real Madrid,220,['5ff13c9e-a227-4ade-9712-542015dd2a5b'],24,,,,,,,,,,,,,,,,,Real Madrid,220,00:01:24.175,Pass,
,,,,,,,,,,,,,,,,,0.075673,,,,,,,,,,,0f624c46-9249-4bd1-abcf-1473fc13e0a0,100,,"[87.0, 73.0]",3825893,1,,,,-0.1736712,,Right Foot,,,,"[92.7, 72.0]",,Ground Pass,,5.7870545,,,Incomplete,,,,,,,,,1,Regular Play,Danilo Luiz da Silva,3063.0,Right Back,4,Real Madrid,220,['cad7d198-f7e6-4ffb-838c-a6cd1aae81ae'],26,,,,,,,,,,,,,,,,,Real Madrid,220,00:01:26.823,Pass,
,,,,,,,,,,,,,,,,,1.420126,,,,,,,,,,,a077e02a-d41a-4038-853c-e42d8b296d18,102,,"[19.5, 0.1]",3825893,1,True,,,0.7016252,,,,,,"[33.7, 12.1]",,High Pass,,18.591396,,,,,Cédric Bakambu,6862.0,,,,,Throw-in,1,From Throw In,Antonio Rukavina,5588.0,Left Back,5,Villarreal,222,['ff3cd214-57fc-4d88-b919-58e2756dcfe0'],42,,,,,,,,,,,,,,,,,Villarreal,222,00:01:42.853,Pass,
,,,,,,,,,,,,,,,,,1.145846,,,,,,,,,,,df9fa527-1d40-4fe9-be5b-02e34548e65e,105,,"[35.4, 8.4]",3825893,1,,,,0.70754164,,Head,,,,"[43.0, 14.9]",,Low Pass,,10.0005,,,Incomplete,,Bruno Soriano Llido,22819.0,,,,,,1,From Throw In,Cédric Bakambu,6862.0,Left Center Forward,5,Villarreal,222,"['0eb4897d-e64b-4253-96a2-34d906044285', '689acee0-4697-409d-b1a8-529311013dfb', 'aa02e3ab-b99d-443a-adfe-07249f7cc5b8']",44,,,,,,,,,,,,,,,,,Villarreal,222,00:01:44.273,Pass,True
,,,,,,,,,,,,True,,,,,0.476457,,,,,,,,,,,0eb4897d-e64b-4253-96a2-34d906044285,107,,"[77.1, 65.2]",3825893,1,,,,0.0,,Left Foot,,,,"[81.4, 65.2]",,Ground Pass,,4.3,,,,,Danilo Luiz da Silva,3063.0,,,,,Interception,1,Regular Play,Raphaël Varane,5485.0,Right Center Back,6,Real Madrid,220,"['4a8193b4-c0a6-4946-9557-1381ebea3dde', 'df9fa527-1d40-4fe9-be5b-02e34548e65e']",45,,,,,,,,,,,,,,,,,Real Madrid,220,00:01:45.419,Pass,
