bad_behaviour_card,ball_receipt_outcome,ball_recovery_offensive,ball_recovery_recovery_failure,block_deflection,block_offensive,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,injury_stoppage_in_chain,interception_outcome,location,match_id,minute,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_miscommunication,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_deflected,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_open_goal,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,,,1.120781,,,,,,,,,,,,1d2cfa36-b47c-4bb4-b148-da54faf92941,14,,,"[63.3, 75.8]",3825869,0,,,,-0.32529664,,Right Foot,,,,"[80.2, 70.1]",,High Pass,,17.835358,,,Incomplete,,,,,,,,Recovery,1,From Kick Off,Íñigo Lekue Martínez,6392.0,Right Back,2,Athletic Club,215,"['5a1b128a-173f-4ecf-be54-de324f539954', 'a23fc704-ab12-43f8-baaf-1f9bcc0ab679', 'b1fb8d79-1f1b-4fd6-80f4-e20627a818be']",8,,,,,,,,,,,,,,,,,,,Athletic Club,215,00:00:08.059,Pass,True
,,,,,,,,,,,,,,,,,,1.074371,,,,,,,,,,,,b1fb8d79-1f1b-4fd6-80f4-e20627a818be,15,,,"[39.9, 10.0]",3825869,0,,,,-0.29226848,,Head,,,,"[51.2, 6.6]",,High Pass,,11.800424,,,Incomplete,,Yevhen Konoplyanka,8523.0,,,,,Interception,1,From Kick Off,Sebastián Carlos Cristóforo Pepe,7154.0,Left Defensive Midfield,2,Athletic Club,215,"['1d2cfa36-b47c-4bb4-b148-da54faf92941', '72621f7f-6e3c-4cd8-85a1-869a5f3fa67e', 'd2db360b-1185-4a16-b256-ce0e0a5a1a9c']",9,,,,,,,,,,,,,,,,,,,Sevilla,213,00:00:09.180,Pass,
,,,,,,,,,,,,,,,,,,0.725713,,,,,,,,,,,,d2ca1753-41d9-4f36-84ea-2cfddf817f36,20,,,"[68.7, 75.3]",3825869,0,,,,0.29849893,,Right Foot,,,,"[73.9, 76.9]",,Ground Pass,,5.440588,,,,,Iñaki Williams Arthuer,6393.0,,,,,,1,From Kick Off,Íñigo Lekue Martínez,6392.0,Right Back,2,Athletic Club,215,['557d6d3c-1467-4107-a8eb-0b4a9ae8ac77'],12,,,,,,,,,,,,,,,,,,,Athletic Club,215,00:00:12.940,Pass,
,,,,,,,,,,,,,,,,,,0.744574,,,,,,,,,,,,03eb5536-b801-4f1d-af99-d57c3f30b06e,23,,,"[72.8, 77.2]",3825869,0,,,,-3.0309355,,Right Foot,,,,"[64.7, 76.3]",,Ground Pass,,8.149847,,,,,Íñigo Lekue Martínez,6392.0,,,,,,1,From Kick Off,Iñaki Williams Arthuer,6393.0,Right Wing,2,Athletic Club,215,"['05279043-7819-42cd-8149-7fc263f311bc', '7ce8add2-871e-4050-8fc9-964c59451b82']",13,,,,,,,,,,,,,,,,,,,Athletic Club,215,00:00:13.665,Pass,True
,,,,,,,,,,,,,,,,,,1.084114,,,,,,,,,,,,5c56c0af-5777-406c-9ec9-cfdfc8fcbb3c,26,,,"[64.4, 75.9]",3825869,0,,,,-2.8672798,,Right Foot,,,,"[44.5, 70.3]",,Ground Pass,,20.67293,,,,,Eneko Bóveda Altube,6386.0,,,,,,1,From Kick Off,Íñigo Lekue Martínez,6392.0,Right Back,2,Athletic Club,215,['69671a95-c322-4bca-b16e-2a2710cbad87'],15,,,,,,,,,,,,,,,,,,,Athletic Club,215,00:00:15.032,Pass,
,,,,,,,,,,,,,,,,,,2.214301,,,,,,,,,,,,685676e5-d47a-4f98-a3ae-fe01204a0fa4,29,,,"[34.5, 64.1]",3825869,0,,,,-2.2567668,,Right Foot,,,,"[16.0, 41.5]",,Ground Pass,,29.206335,,,,,Gorka Iraizoz Moreno,6576.0,,,,,,1,From Kick Off,Eneko Bóveda Altube,6386.0,Right Center Back,2,Athletic Club,215,['d7537db2-4980-487f-8a1b-e51d99e2f6b8'],18,,,,,,,,,,,,,,,,,,,Athletic Club,215,00:00:18.024,Pass,
,,,,,,,,,,,,,,,,,,1.660716,,,,,,,,,,,,dc4e2ae2-edb2-4c9c-b826-b9b4f62ceeb8,32,,,"[17.0, 42.8]",3825869,0,,,,1.2353166,,Right Foot,,,,"[26.1, 68.9]",,Ground Pass,,27.640911,,,,,Eneko Bóveda Altube,6386.0,,,,,,1,From Kick Off,Gorka Iraizoz Moreno,6576.0,Goalkeeper,2,Athletic Club,215,['70153cb7-f630-46e4-9c98-127a7f127657'],21,,,,,,,,,,,,,,,,,,,Athletic Club,215,00:00:21.512,Pass,
,,,,,,,,,,,,,,,,,,1.532525,,,,,,,,,,,,cf511b6e-edbc-42b0-8b3c-8520d3302a78,35,,,"[26.9, 67.9]",3825869,0,,,,-1.3780956,,Right Foot,,,,"[30.9, 47.4]",,Ground Pass,,20.886599,,,,,Mikel San José Domínguez,6389.0,,,,,,1,From Kick Off,Eneko Bóveda Altube,6386.0,Right Center Back,2,Athletic Club,215,['2160bcb4-4729-42a7-aa61-89e3ae66863d'],24,,,,,,,,,,,,,,,,,,,Athletic Club,215,00:00:24.100,Pass,
,,,,,,,,,,,,,,,,,,1.60081,,,,,,,,,,,,569042b0-9944-45cf-87a7-dc6c1b73e321,38,,,"[34.4, 38.6]",3825869,0,,,,-1.3375326,,Right Foot,,,,"[41.1, 10.4]",,Ground Pass,,28.984997,,,,,Carlos Gurpegi Nausia,26087.0,,,,,,1,From Kick Off,Mikel San José Domínguez,6389.0,Right Defensive Midfield,2,Athletic Club,215,['b20a1ce4-63ee-4020-9387-1648bfb75d1b'],27,,,,,,,,,,,,,,,,,,,Athletic Club,215,00:00:27.146,Pass,
,,,,,,,,,,,,,,,,,,0.864186,,,,,,,,,,,,fd04f6c1-7ec8-4caf-9679-2b09846a87c5,41,,,"[48.4, 11.8]",3825869,0,,,,1.8180581,,Right Foot,,,,"[43.2, 32.4]",,Ground Pass,,21.246176,,,,,Mikel San José Domínguez,6389.0,,,,,,1,From Kick Off,Carlos Gurpegi Nausia,26087.0,Left Center Back,2,Athletic Club,215,['4196ba54-7efe-4dba-ad9d-22f6bb3986a8'],31,,,,,,,,,,,,,,,,,,,Athletic Club,215,00:00:31.451,Pass,
,,,,,,,,,,,,,,,,,,1.92212,,,,,,,,,,,,c097940f-827f-4986-a129-b37ac7d07848,44,,,"[47.6, 35.5]",3825869,0,,,,1.5308176,,Right Foot,,,,"[48.8, 65.5]",,Ground Pass,,30.02399,,,,,Eneko Bóveda Altube,6386.0,,,,,,1,From Kick Off,Mikel San José Domínguez,6389.0,Right Defensive Midfield,2,Athletic Club,215,['2d2255b6-1c56-41ba-87d8-ea8cfe6dc8d8'],34,,,,,,,,,,,,,,,,,,,Athletic Club,215,00:00:34.334,Pass,
,,,,,,,,,,,,,,,,,,0.888398,,,,,,,,,,,,89ea975f-eeb1-4e7f-b1e3-7ccad0fed67e,47,,,"[51.2, 66.2]",3825869,0,,,,0.61018014,,Right Foot,,,,"[63.5, 74.8]",,Ground Pass,,15.008331,,,,,Íñigo Lekue Martínez,6392.0,,,,,,1,From Kick Off,Eneko Bóveda Altube,6386.0,Right Center Back,2,Athletic Club,215,['81219786-82b9-4cab-a1c5-cc052d15ba2a'],37,,,,,,,,,,,,,,,,,,,Athletic Club,215,00:00:37.210,Pass,
,,,,,,,,,,,,,,,,,,1.694488,,,,,,,,,,,,54a44fd2-46ca-47f2-bbb8-643d47ccf98d,50,,,"[63.5, 74.8]",3825869,0,,,,-2.6604905,,Right Foot,,,,"[47.6, 66.5]",,Ground Pass,,17.935997,,,,,Eneko Bóveda Altube,6386.0,,,,,,1,From Kick Off,Íñigo Lekue Martínez,6392.0,Right Back,2,Athletic Club,215,['9460913a-d86f-428a-b0f8-b61b4ef5b29e'],38,,,,,,,,,,,,,,,,,,,Athletic Club,215,00:00:38.959,Pass,
,,,,,,,,,,,,,,,,,,1.36382,,,,,,,,,,,,4a10f9c2-b799-4c2c-bd15-c2d87a339795,53,,,"[48.0, 66.2]",3825869,0,,,,-1.8541043,,Right Foot,,,,"[41.1, 42.5]",,Ground Pass,,24.684004,,,,,Mikel San José Domínguez,6389.0,,,,,,1,From Kick Off,Eneko Bóveda Altube,6386.0,Right Center Back,2,Athletic Club,215,['1b3b0fc2-cfbc-4e76-96bb-fd625a0375a3'],42,,,,,,,,,,,,,,,,,,,Athletic Club,215,00:00:42.035,Pass,
,,,,,,,,,,,,,,,,,,1.787949,,,,,,,,,,,,82ea31bd-2f3a-4988-895a-b1547516fcb1,56,,,"[41.1, 42.5]",3825869,0,,,,-1.3633001,,Right Foot,,,,"[48.3, 8.3]",,Ground Pass,,34.949677,,,,,Carlos Gurpegi Nausia,26087.0,,,,,,1,From Kick Off,Mikel San José Domínguez,6389.0,Right Defensive Midfield,2,Athletic Club,215,['8c1cd8e5-958a-4481-aa1b-42593caaf2c7'],44,,,,,,,,,,,,,,,,,,,Athletic Club,215,00:00:44.694,Pass,
,,,,,,,,,,,,,,,,,,1.09388,,,,,,,,,,,,88bc50fa-556c-4b47-931c-a32e1e31805f,59,,,"[48.0, 8.3]",3825869,0,,,,-0.34048772,,Right Foot,,,,"[65.5, 2.1]",,Ground Pass,,18.565828,,,,,Mikel Balenziaga Oruesagasti,6789.0,,,,,,1,From Kick Off,Carlos Gurpegi Nausia,26087.0,Left Center Back,2,Athletic Club,215,['74e02768-be36-48c9-b634-82bc68f02be9'],46,,,,,,,,,,,,,,,,,,,Athletic Club,215,00:00:46.546,Pass,
,,,,,,,,,,,,,,,,,,1.367654,,,,,,,,,,,,40d77639-7617-4573-87f6-506a8be08621,62,,,"[71.6, 2.7]",3825869,0,,,,0.03682545,,Left Foot,,,,"[90.6, 3.4]",,Ground Pass,,19.01289,,,,,Aritz Aduriz Zubeldia,6394.0,,,,,,1,From Kick Off,Mikel Balenziaga Oruesagasti,6789.0,Left Back,2,Athletic Club,215,['3aebe7c8-e208-490b-9928-b1c4a1cd3356'],48,,,,,,,,,,,,,,,,,,,Athletic Club,215,00:00:48.811,Pass,
,,,,,,,,,,,,,,,,,,1.118107,,,,,,,,,,,,f5c5a2be-4627-4480-abc8-3456bdcf9680,71,,,"[84.6, 8.6]",3825869,0,,,,-1.1276938,,Right Foot,,,,"[87.4, 2.7]",,Ground Pass,,6.530697,,,,,Mikel Balenziaga Oruesagasti,6789.0,,,,,,1,From Kick Off,Beñat Etxebarria Urkiaga,6396.0,Left Defensive Midfield,2,Athletic Club,215,"['9dda60e2-bd52-4098-954b-995a8b4d2ef1', 'eefa4bff-91ac-418c-a407-91ada87364cc']",54,,,,,,,,,,,,,,,,,,,Athletic Club,215,00:00:54.453,Pass,True
,,,,,,,,,,,,,,,,,,1.241046,,,,,,,,,,,,6a4a7253-8185-4242-8b56-2545aec7e631,74,,,"[87.3, 2.8]",3825869,0,,,,3.0525432,,Right Foot,,,,"[64.9, 4.8]",,Ground Pass,,22.489109,,,,,Carlos Gurpegi Nausia,26087.0,,,,,,1,From Kick Off,Mikel Balenziaga Oruesagasti,6789.0,Left Back,2,Athletic Club,215,['47657cd9-fe57-42eb-b99b-abdc8d8e4f41'],55,,,,,,,,,,,,,,,,,,,Athletic Club,215,00:00:55.778,Pass,
,,,,,,,,,,,,,,,,,,2.583161,,,,,,,,,,,,2caa89a0-e41a-4317-b791-89f779128400,77,,,"[63.3, 11.9]",3825869,0,,,,1.7291641,,Right Foot,,,,"[56.8, 52.6]",,Ground Pass,,41.215775,,,,,Eneko Bóveda Altube,6386.0,,True,,,,1,From Kick Off,Carlos Gurpegi Nausia,26087.0,Left Center Back,2,Athletic Club,215,['4afe2f1f-c6b6-4349-9f0a-2f19af9da321'],59,,,,,,,,,,,,,,,,,,,Athletic Club,215,00:00:59.292,Pass,
,,,,,,,,,,,,,,,,,,0.722835,,,,,,,,,,,,1aa8f9cd-6578-4282-84fd-9f4409c245df,80,,,"[63.0, 53.2]",3825869,1,,,,0.17852987,,Right Foot,,,,"[76.3, 55.6]",,Ground Pass,,13.514807,,,,,Raúl García Escudero,6391.0,,,,,,1,From Kick Off,Eneko Bóveda Altube,6386.0,Right Center Back,2,Athletic Club,215,['8a30dcc5-5eaa-47e8-b20a-06f1ef0fbd7c'],3,,,,,,,,,,,,,,,,,,,Athletic Club,215,00:01:03.475,Pass,
,,,,,,,,,,,,,,,,,,2.41367,,,,,,,,,,,,5bf477cf-d270-40d0-9b56-d4605dfcfdbc,84,,,"[76.9, 56.7]",3825869,1,,,,1.4219064,,Right Foot,,,,"[80.2, 78.7]",,Low Pass,,22.246122,,,Out,,Iñaki Williams Arthuer,6393.0,,,,,,1,From Kick Off,Raúl García Escudero,6391.0,Center Attacking Midfield,2,Athletic Club,215,"['2c2f79b3-4c70-400a-8b57-0a0743b60da2', 'b9609d7a-79b9-431a-9b07-a04d1e8f094a']",4,,,,,,,,,,,,,,,,,,,Athletic Club,215,00:01:04.318,Pass,True
,,,,,,,,,,,,,,,,,,0.91257,,,,,,,,,,,,86fe9dc0-ede7-49eb-a2a1-71abd565c121,86,,,"[41.1, 0.1]",3825869,1,,,,0.80294025,,,,,,"[49.5, 8.8]",,High Pass,,12.093387,,,,,Yevhen Konoplyanka,8523.0,,,,,Throw-in,1,From Throw In,Timothée Kolodziejczak,10476.0,Left Back,3,Sevilla,213,['48d3f8d5-3657-4574-8b96-7cda6fa7b98b'],12,,,,,,,,,,,,,,,,,,,Sevilla,213,00:01:12.989,Pass,
,,,,,,,,,,,,,,,,,,1.129537,,,,,,,,,,,,853eafc1-b99e-4f4b-b77e-eddb12cfbc56,90,,,"[48.7, 8.6]",3825869,1,,,,-2.5398169,,Right Foot,,,,"[40.4, 2.9]",,High Pass,,10.068764,,,,,Timothée Kolodziejczak,10476.0,,,,,,1,From Throw In,Yevhen Konoplyanka,8523.0,Left Midfield,3,Sevilla,213,['fafd4bff-ede8-47f7-be25-bf61906b2432'],14,,,,,,,,,,,,,,,,,,,Sevilla,213,00:01:14.398,Pass,
,,,,,,,,,,,,,,,,,,0.822249,,,,,,,,,,,,b9dc774b-47b3-4bc3-9e12-d1b76bfc195f,93,,,"[40.4, 3.5]",3825869,1,,,,2.0402243,,Left Foot,,,,"[36.9, 10.4]",,Ground Pass,,7.7369246,,,,,Sebastián Carlos Cristóforo Pepe,7154.0,,,,,,1,From Throw In,Timothée Kolodziejczak,10476.0,Left Back,3,Sevilla,213,['c651037e-5f26-48cc-b315-24cb764fcead'],16,,,,,,,,,,,,,,,,,,,Sevilla,213,00:01:16.003,Pass,
,,,,,,,,,,,,,,,,,,3.736307,,,,,,,,,,,,bb9e0a8f-afef-4919-b72e-fc16b950391e,100,,,"[34.4, 13.4]",3825869,1,True,,,1.6614562,,Right Foot,,,,"[31.4, 46.4]",,Ground Pass,,33.13608,,,,,David Carmona Sierra,24711.0,,,,,Free Kick,1,From Free Kick,Sebastián Carlos Cristóforo Pepe,7154.0,Left Defensive Midfield,4,Sevilla,213,['ffe9bbf5-9b19-4c9c-ac89-be6ee7f44387'],34,,,,,,,,,,,,,,,,,,,Sevilla,213,00:01:34.151,Pass,
,,,,,,,,,,,,,,,,,,1.430941,,,,,,,,,,,,39fcdd47-a4cb-4abe-8a67-440d2237f126,102,,,"[15.3, 60.9]",3825869,1,,,,-2.6301727,,Right Foot,,,,"[5.5, 55.4]",,Ground Pass,,11.237883,,,,,Sergio Rico González,6823.0,,,,,,1,From Free Kick,David Carmona Sierra,24711.0,Right Back,4,Sevilla,213,['97a554e7-d395-41db-87b6-6cea38433074'],40,,,,,,,,,,,,,,,,,,,Sevilla,213,00:01:40.153,Pass,
,,,,,,,,,,,,,,,,,,3.702184,,,,,,,,,,,,bcc065b8-a557-4346-9639-b1b5085a040d,105,,,"[5.6, 55.4]",3825869,1,,,,-0.24576545,,Right Foot,,,,"[65.4, 40.4]",,High Pass,,61.652576,,,Incomplete,,Vicente Iborra De La Fuente,3497.0,,,,,,1,From Free Kick,Sergio Rico González,6823.0,Goalkeeper,4,Sevilla,213,"['4b8be238-a55d-44d1-9477-26d6dcd50752', '5b20c522-41dd-4b16-b1c6-eb42fe717292']",41,,,,,,,,,,,,,,,,,,,Sevilla,213,00:01:41.600,Pass,
,,,,,,,,,,,,,,,,,,1.528128,,,,,,,,,,,,4b8be238-a55d-44d1-9477-26d6dcd50752,107,,,"[54.7, 39.7]",3825869,1,,,True,-0.38789997,,,,,,"[64.0, 35.9]",,High Pass,,10.046392,,,Incomplete,,,,,,,,Recovery,1,From Free Kick,Eneko Bóveda Altube,6386.0,Right Center Back,4,Sevilla,213,"['16b5c731-2937-4259-a2e0-9543206553a2', '5dc31a7c-0d9d-46ec-ae8e-66db8621b2b5', 'bcc065b8-a557-4346-9639-b1b5085a040d']",45,,,,,,,,,,,,,,,,,,,Athletic Club,215,00:01:45.302,Pass,True
,,,,,,,,,,,,,,,,,,1.130983,,,,,,,,,,,,16b5c731-2937-4259-a2e0-9543206553a2,109,,,"[56.1, 44.2]",3825869,1,,,,-0.9984875,,Head,,,,"[62.8, 33.8]",,Low Pass,,12.371338,,,,,Yevhen Konoplyanka,8523.0,,,,,Recovery,1,From Free Kick,Sebastián Carlos Cristóforo Pepe,7154.0,Left Defensive Midfield,4,Sevilla,213,"['4b8be238-a55d-44d1-9477-26d6dcd50752', '8b0ac5ae-a51b-4fe0-a972-6c3d49330cfe']",46,,,,,,,,,,,,,,,,,,,Sevilla,213,00:01:46.830,Pass,
,,,,,,,,,,,,,,,,,,1.334074,,,,,,,,,,,,eac75e9b-8330-4091-bb24-0f5182189f3c,113,,,"[63.4, 28.9]",3825869,1,,,,-1.4483353,,Right Foot,,,,"[65.8, 9.4]",,Ground Pass,,19.647137,,,,,Timothée Kolodziejczak,10476.0,,,,,,1,From Free Kick,Yevhen Konoplyanka,8523.0,Left Midfield,4,Sevilla,213,"['086aef02-2a3c-40af-b1d6-247f7af9375d', '376754b8-dca4-46b3-b0e7-a738b94d7c25']",48,,,,,,,,,,,,,,,,,,,Sevilla,213,00:01:48.759,Pass,True
