ball_receipt_outcome,ball_recovery_recovery_failure,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_other,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_penalty,foul_committed_type,foul_won_advantage,foul_won_defensive,foul_won_penalty,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,injury_stoppage_in_chain,interception_outcome,location,match_id,minute,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_straight,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,0.803269,,,,,,,,,,,,,,ecede488-0e91-4cfa-af06-53b5cc00a0c9,15,,,"[28.5, 11.8]",3825876,0,,,,-0.6055447,,Head,,,,"[41.5, 2.8]",,High Pass,,15.811388,,,,Juan Manuel Vargas Risco,27347.0,,,,,,Recovery,1,From Kick Off,Heiko Westermann,27349.0,Left Center Back,2,Getafe,216,"['ac3b4196-1155-4481-a953-467adaf4ecbc', 'ba0e9dd2-69a3-4e01-8622-91c5687a0974']",9,,,,,,,,,,,,,,,,,Real Betis,218,00:00:09.750,Pass,
,,,,,,,,,,,,,,0.221196,,,,,,,,,,,,,,5c549f75-d4a0-4aeb-b288-a69b0c65fc99,19,,,"[27.0, 1.2]",3825876,0,,,,0.0,,Left Foot,,,,"[28.5, 1.2]",,Ground Pass,,1.5,,Incomplete,,,,,,,,,,1,From Kick Off,Juan Manuel Vargas Risco,27347.0,Left Back,2,Getafe,216,['ce72b46d-8819-48e6-8909-80989ae1a278'],15,,,,,,,,,,,,,,,,,Real Betis,218,00:00:15.631,Pass,
,,,,,,,,,,,,,,1.556937,,,,,,,,,,,,,,518d378a-99e7-4062-a88c-609a52916cc4,21,,,"[92.7, 78.3]",3825876,0,,,,0.0,,Right Foot,,,,"[103.6, 78.3]",,Ground Pass,,10.9,,Incomplete,,,,,,,,,Recovery,1,From Kick Off,Pedro León Sánchez Gil,6907.0,Right Wing,2,Getafe,216,['0140b4ab-8709-4439-a61f-19862a3bf918'],16,,,,,,,,,,,,,,,,,Getafe,216,00:00:16.243,Pass,
,,,,,,,,,,,,,,2.834567,,,,,,,,,,,,,,0140b4ab-8709-4439-a61f-19862a3bf918,23,,,"[16.5, 1.8]",3825876,0,,,,-0.03809815,,Left Foot,,,,"[61.1, 0.1]",,High Pass,,44.63239,,Out,,Rubén Castro Martín,6832.0,,,,,,Recovery,1,From Kick Off,Heiko Westermann,27349.0,Left Center Back,2,Getafe,216,"['518d378a-99e7-4062-a88c-609a52916cc4', '79880de0-bafa-4958-b32d-ef31c34fb8ce']",17,,,,,,,,,,,,,,,,,Real Betis,218,00:00:17.800,Pass,
,,,,,,,,,,,,,,1.071422,,,,,,,,,,,,,,949471c0-85a1-4773-9176-a3d52b023016,25,,,"[64.8, 80.0]",3825876,0,,,,-0.32490513,,,,,,"[74.3, 76.8]",,Low Pass,,10.02447,,,,Stefan Šćepović,23416.0,,,,,,Throw-in,1,From Throw In,Damián Nicolás Suárez Suárez,6627.0,Right Back,3,Getafe,216,['9b3fd9c5-bd3c-437e-bc8f-e164ec552888'],34,,,,,,,,,,,,,,,,,Getafe,216,00:00:34.824,Pass,
,,,,,,,,,,,,,,0.872241,,,,,,,,,,,,,,1311e5ac-7a62-43f0-b937-b0cc7a68ca3f,28,,,"[74.3, 76.8]",3825876,0,,,,2.9865959,,Right Foot,,,,"[64.7, 78.3]",,Low Pass,,9.716481,,,,Damián Nicolás Suárez Suárez,6627.0,,,,,,,1,From Throw In,Stefan Šćepović,23416.0,Center Forward,3,Getafe,216,['927dec7f-ff9c-46f6-b904-595e5c0d523e'],35,,,,,,,,,,,,,,,,,Getafe,216,00:00:35.936,Pass,
,,,,,,,,,,,,,,0.727089,,,,,,,,,,,,,,9b33dbcb-fa6d-4c35-8c68-f4b0efcbde00,30,,,"[64.7, 78.3]",3825876,0,,,,0.013985102,,Right Foot,,,,"[79.0, 78.5]",,Low Pass,,14.301398,,,,Pedro León Sánchez Gil,6907.0,,,,,,,1,From Throw In,Damián Nicolás Suárez Suárez,6627.0,Right Back,3,Getafe,216,['fb33e196-0e0a-47c8-9c7a-279c17abf1d9'],36,,,,,,,,,,,,,,,,,Getafe,216,00:00:36.808,Pass,
,,,,,,,,,,,,,,2.064045,,,,,,,,,,,,,,275a1b3e-8f55-4e3d-b3d0-6ede255180ae,36,,,"[83.5, 77.5]",3825876,1,,,,-1.012197,9f844956-dfe8-415d-8294-ae08cd71c356,Right Foot,,,,"[110.0, 35.1]",,High Pass,,50.0001,,,,Juan Antonio Rodríguez Villamuela,25881.0,True,,True,,,Free Kick,1,From Free Kick,Pedro León Sánchez Gil,6907.0,Right Wing,4,Getafe,216,['e46c18e7-ff6d-4887-88a0-90bab4cc7573'],12,,,,,,,,,,,,,,,,,Getafe,216,00:01:12.573,Pass,
,,,,,,,,,,,,,,4.556665,,,,,,,,,,,,,,6c9098e9-ebd8-4f2b-b945-bba23bcd0b9f,41,,,"[6.0, 37.1]",3825876,1,True,,,0.32175055,,Right Foot,,,,"[91.5, 65.6]",,High Pass,,90.124916,,Incomplete,,,,,,,,,,1,From Keeper,Daniel Giménez Hernández,8803.0,Goalkeeper,5,Real Betis,218,['214ff639-5202-4c0b-b1c4-ebcb38ac2f7a'],38,,,,,,,,,,,,,,,,,Real Betis,218,00:01:38.232,Pass,
,,,,,,,,,,,,,,1.090943,,,,,,,,,,,,,,214ff639-5202-4c0b-b1c4-ebcb38ac2f7a,42,,,"[28.6, 14.5]",3825876,1,,,,-0.39852244,,Head,,,,"[41.9, 8.9]",,Low Pass,,14.43087,,,,Pablo Sarabia García,6720.0,,,,,,Recovery,1,From Keeper,Juan Torres Ruiz,6861.0,Left Center Back,6,Getafe,216,"['3dfcbff1-adf7-46b6-b562-b95ede9ec8f9', '6c9098e9-ebd8-4f2b-b945-bba23bcd0b9f']",42,,,,,,,,,,,,,,,,,Getafe,216,00:01:42.788,Pass,
,,,,,,,,,,,,,,1.251984,,,,,,,,,,,,,,2561f584-214a-400e-a5fe-6ecb9c61f484,46,,,"[46.6, 7.6]",3825876,1,,,,-0.6617715,,Left Foot,,,,"[56.1, 0.2]",,Low Pass,,12.042009,,Out,,Álvaro Medrán Just,6736.0,,,,,,,1,From Keeper,Pablo Sarabia García,6720.0,Left Wing,6,Getafe,216,"['ac4639f2-e1fb-414a-9fd8-3bf4146681bb', 'f9c786e6-500d-48a2-9adf-f187fefcb53d']",44,,,,,,,,,,,,,,,,,Getafe,216,00:01:44.753,Pass,True
,,,,,,,,,,,,,,1.320534,,,,,,,,,,,,,,3cee8a1c-9ecc-49cb-9dfe-7dbc237bd032,48,,,"[70.0, 80.0]",3825876,1,,,,-0.81278855,,,,,,"[84.2, 65.0]",,High Pass,,20.655266,,,,Jorge Molina Vidal,6630.0,,,,,,Throw-in,1,From Throw In,Martín Montoya Torralbo,6593.0,Right Back,7,Real Betis,218,['f5fe0f56-6828-403e-a2ba-44fdc558e450'],52,,,,,,,,,,,,,,,,,Real Betis,218,00:01:52.116,Pass,
,,,,,,,,,,,,,,0.567456,,,,,,,,,,,,,,dbc209b5-10ed-4374-9d9c-77046d70be1c,51,,,"[84.6, 64.8]",3825876,1,,,,1.3690339,,Right Foot,,,,"[85.5, 69.2]",,Low Pass,,4.491102,,,,Rubén Castro Martín,6832.0,,,,,,,1,From Throw In,Jorge Molina Vidal,6630.0,Right Center Forward,7,Real Betis,218,"['12d4b409-56b9-4ea6-8f0f-4219ce4836be', '7a81e820-8215-4219-822a-d9cdbe59ef14']",53,,,,,,,,,,,,,,,,,Real Betis,218,00:01:53.436,Pass,True
,,,,,,,,,,,,,,2.016959,,,,,,,,,,,,,,ec77f8a2-5921-4154-9097-62fc9fed4a26,54,,,"[91.9, 70.0]",3825876,1,,,,0.32606086,,Right Foot,,,,"[105.8, 74.7]",,Ground Pass,,14.673104,,,,Joaquín Sánchez Rodríguez,6651.0,,,,,,,1,From Throw In,Rubén Castro Martín,6832.0,Left Center Forward,7,Real Betis,218,['d7c5e6f3-a70f-4617-8e66-0058b9ca784a'],55,,,,,,,,,,,,,,,,,Real Betis,218,00:01:55.946,Pass,
,,,,,,,,,,,,,,0.80603,,,,,,,,,,,,,,afb24ff2-7426-40d8-bae5-9544d0900adb,57,,,"[105.4, 73.7]",3825876,1,,,,-2.4506495,,Right Foot,,,,"[100.2, 69.4]",,Ground Pass,,6.747592,,,,Rubén Castro Martín,6832.0,,,,,,,1,From Throw In,Joaquín Sánchez Rodríguez,6651.0,Right Midfield,7,Real Betis,218,['89ba0b39-e981-4109-a704-442eab97c67a'],59,,,,,,,,,,,,,,,,,Real Betis,218,00:01:59.640,Pass,
,,,,,,,,,,,,,,2.095381,,,,,,,,,,,,,,b0322401-a31d-46e6-bfd1-2fb5fa157c67,64,,,"[110.5, 74.7]",3825876,2,,,,-1.3761894,,Right Foot,True,,,"[117.3, 40.2]",,High Pass,,35.16376,,Incomplete,,,,,,,,,,1,From Throw In,Rubén Castro Martín,6832.0,Left Center Forward,7,Real Betis,218,['2f53b71e-f21c-4d66-9cb1-acf98bddac6c'],3,,,,,,,,,,,,,,,,,Real Betis,218,00:02:03.825,Pass,
,,,,,,,,,,,,,,2.866286,,,,,,,,,,,,,,10c64dd8-165d-45f2-9d9b-1af9b842ff22,67,,,"[11.2, 39.9]",3825876,2,,,,0.9761433,,Keeper Arm,,,,"[36.9, 77.9]",,High Pass,,45.87472,,,,Damián Nicolás Suárez Suárez,6627.0,,,,,,,1,Regular Play,Vicente Guaita Panadero,6625.0,Goalkeeper,8,Getafe,216,['cdcd9b57-01a1-474e-b2a3-3b20bab3eafb'],8,,,,,,,,,,,,,,,,,Getafe,216,00:02:08.161,Pass,
,,,,,,,,,,,,,,0.99058,,,,,,,,,,,,,,46f05d86-a2a3-4ffa-b409-4a608e051fd7,70,,,"[43.7, 75.6]",3825876,2,,,,-0.7524431,,Right Foot,,,,"[48.4, 71.2]",,Ground Pass,,6.4381676,,,,Moisés Gómez Bordonado,11675.0,,,,,,,1,Regular Play,Damián Nicolás Suárez Suárez,6627.0,Right Back,8,Getafe,216,['9ff3784c-c8ad-4f09-8b1a-7b5038d85f55'],13,,,,,,,,,,,,,,,,,Getafe,216,00:02:13.792,Pass,
,,,,,,,,,,,,,,0.975503,,,,,,,,,,,,,,aa31c915-a07b-423f-b140-0ebd3b15b96c,73,,,"[48.9, 71.6]",3825876,2,,,,1.0346503,,Right Foot,,,,"[53.0, 78.5]",,Ground Pass,,8.026207,,,,Damián Nicolás Suárez Suárez,6627.0,,,,,,,1,Regular Play,Moisés Gómez Bordonado,11675.0,Right Center Midfield,8,Getafe,216,['38715db2-835a-4164-ac9c-697599e27e98'],15,,,,,,,,,,,,,,,,,Getafe,216,00:02:15.746,Pass,
,,,,,,,,,,,,,,1.888907,,,,,,,,,,,,,,e189de10-6167-4f25-b385-f1c3418d153d,76,,,"[53.0, 78.5]",3825876,2,,,,-2.7255282,,Right Foot,,,,"[35.8, 70.9]",,Ground Pass,,18.804255,,,,Santiago Vergini,27403.0,,,,,,,1,Regular Play,Damián Nicolás Suárez Suárez,6627.0,Right Back,8,Getafe,216,['785f461c-4ad6-4b49-b44f-147abbf89b15'],16,,,,,,,,,,,,,,,,,Getafe,216,00:02:16.781,Pass,
,,,,,,,,,,,,,,1.887161,,,,,,,,,,,,,,0941cc0a-17a4-499b-9ad3-0551803da45f,79,,,"[35.8, 70.9]",3825876,2,,,,-1.6113147,,Right Foot,,,,"[34.6, 41.3]",,Ground Pass,,29.624315,,,,Juan Torres Ruiz,6861.0,,,,,,,1,Regular Play,Santiago Vergini,27403.0,Right Center Back,8,Getafe,216,['dc061f5b-b38f-4e8e-83c7-4ee1d834e6ed'],19,,,,,,,,,,,,,,,,,Getafe,216,00:02:19.900,Pass,
,,,,,,,,,,,,,,2.14356,,,,,,,,,,,,,,716d85b2-9653-4e79-b185-d01c7fe3a9f5,82,,,"[40.4, 42.9]",3825876,2,,,,-1.318661,,Right Foot,,,,"[49.7, 6.8]",,Ground Pass,,37.27868,,,,Álvaro Daniel Pereira Barragán,27402.0,,,,,,,1,Regular Play,Juan Torres Ruiz,6861.0,Left Center Back,8,Getafe,216,['edb66883-889d-4631-ae65-63f2a86f687f'],24,,,,,,,,,,,,,,,,,Getafe,216,00:02:24.086,Pass,
,,,,,,,,,,,,,,1.874441,,,,,,,,,,,,,,aabdf323-e10b-4752-b81f-22b6db13cad5,85,,,"[50.9, 6.8]",3825876,2,,,,-0.06622952,,Left Foot,,,,"[90.1, 4.2]",,High Pass,,39.28613,,Incomplete,,Álvaro Medrán Just,6736.0,,,,,,,1,Regular Play,Álvaro Daniel Pereira Barragán,27402.0,Left Back,8,Getafe,216,"['4628107d-cbdd-4167-babd-64214f900032', 'b9063e22-4dd9-47a3-b59b-258b0f21c14b']",28,,,,,,,,,,,,,,,,,Getafe,216,00:02:28.268,Pass,
,,,,,,,,,,,,,,1.486791,,,,,,,,,,,,,,b9063e22-4dd9-47a3-b59b-258b0f21c14b,87,,,"[30.0, 75.9]",3825876,2,,,,-0.075328894,,Head,,,,"[35.3, 75.5]",,High Pass,,5.315073,,,,Martín Montoya Torralbo,6593.0,,,,,,Interception,1,Regular Play,Alfred John Momar N''Diaye,5671.0,Right Defensive Midfield,8,Getafe,216,"['68cd765a-97a1-4238-97c1-7a3c96b00f73', 'aabdf323-e10b-4752-b81f-22b6db13cad5']",30,,,,,,,,,,,,,,,,,Real Betis,218,00:02:30.142,Pass,
,,,,,,,,,,,,,,1.214417,,,,,,,,,,,,,,b113a38c-09c0-4542-b0f3-a9cf109c21d0,90,,,"[35.3, 75.5]",3825876,2,,,,-2.9912212,,Right Foot,,,,"[28.7, 74.5]",,Low Pass,,6.675328,,Incomplete,,Alfred John Momar N''Diaye,5671.0,,,,,,,1,Regular Play,Martín Montoya Torralbo,6593.0,Right Back,8,Getafe,216,"['65d776ad-50a4-4c60-98eb-5bfa1d7f78ca', '7de26eaf-7955-4027-af3d-94b82ff9f498']",31,,,,,,,,,,,,,,,,,Real Betis,218,00:02:31.641,Pass,
,,,,,,,,,,,,,,1.176609,,,,,,,,,,,,,,c4a16e1f-e37e-4d85-84ed-ee23d83c37d2,103,,,"[24.0, 69.6]",3825876,2,,,,-2.399113,,Right Foot,,,,"[15.5, 61.8]",,Ground Pass,,11.536464,,,,Germán Alejandro Pezzella,7161.0,,,,,,,1,Regular Play,Martín Montoya Torralbo,6593.0,Right Back,9,Real Betis,218,"['5363f8af-21f3-4c58-bcd4-d22869bcc3ce', 'aae4d0da-1a35-4732-90a4-409988740481']",36,,,,,,,,,,,,,,,,,Real Betis,218,00:02:36.048,Pass,True
,,,,,,,,,,,,,,1.820835,,,,,,,,,,,,,,5b49af87-2ba4-475b-bc3d-73d859059ac6,105,,,"[15.5, 61.8]",3825876,2,,,,0.08515939,,Right Foot,,,,"[48.3, 64.6]",,High Pass,,32.919296,,Incomplete,,Rubén Castro Martín,6832.0,,,,,,,1,Regular Play,Germán Alejandro Pezzella,7161.0,Right Center Back,9,Real Betis,218,"['48ba59a7-b218-4c17-aeda-7ca8363a286b', 'bc10db2a-0769-4dd6-a264-90cd6f6f09c5']",37,,,,,,,,,,,,,,,,,Real Betis,218,00:02:37.225,Pass,
,,,,,,,,,,,,,,3.744957,,,,,,,,,,,,,,82ece997-b417-4299-84ba-038e8dff259b,110,,,"[42.1, 59.3]",3825876,2,,,,-2.028456,,Right Foot,,,,"[25.6, 25.8]",,Ground Pass,,37.343006,,,,Heiko Westermann,27349.0,,,,,,,1,Regular Play,Joaquín Sánchez Rodríguez,6651.0,Right Midfield,9,Real Betis,218,['39cf8464-2dce-404c-8915-a4d5a8148030'],41,,,,,,,,,,,,,,,,,Real Betis,218,00:02:41.225,Pass,
,,,,,,,,,,,,,,1.211574,,,,,,,,,,,,,,a808f356-abfd-4e14-8f8b-858ec9c800f1,113,,,"[25.6, 25.6]",3825876,2,,,,-1.1521634,,Left Foot,,,,"[35.7, 2.9]",,Ground Pass,,24.845522,,,,Juan Manuel Vargas Risco,27347.0,,,,,,,1,Regular Play,Heiko Westermann,27349.0,Left Center Back,9,Real Betis,218,['dfe43390-867d-450a-a873-424c1e1fbeb2'],45,,,,,,,,,,,,,,,,,Real Betis,218,00:02:45.010,Pass,
,,,,,,,,,,,,,,0.895233,,,,,,,,,,,,,,cf642b57-6876-490f-819a-84a2a3718094,116,,,"[35.7, 2.9]",3825876,2,,,,1.3491467,,Left Foot,,,,"[37.3, 10.0]",,Ground Pass,,7.278049,,,,Petros Matheus dos Santos Araújo,27346.0,,,,,,,1,Regular Play,Juan Manuel Vargas Risco,27347.0,Left Back,9,Real Betis,218,['fa2c8d9b-d04d-4706-8764-30fb98e4eca1'],48,,,,,,,,,,,,,,,,,Real Betis,218,00:02:48.084,Pass,
,,,,,,,,,,,,,,1.824564,,,,,,,,,,,,,,e9c04166-83b2-4aeb-8542-027090919b95,123,,,"[19.8, 2.9]",3825876,3,True,,,1.5482013,,Left Foot,,,,"[21.4, 73.7]",,High Pass,,70.81808,,,,Martín Montoya Torralbo,6593.0,,,True,,,Free Kick,1,From Free Kick,Juan Manuel Vargas Risco,27347.0,Left Back,10,Real Betis,218,['a1069b96-1cbf-45b6-8cb9-d9b88e578dcd'],11,,,,,,,,,,,,,,,,,Real Betis,218,00:03:11.953,Pass,
,,,,,,,,,,,,,,1.115387,,,,,,,,,,,,,,6d6148b9-7cb4-4c9d-9676-5ac11b4ccd56,125,,,"[32.6, 74.5]",3825876,3,True,,,-1.8414104,,Right Foot,,,,"[28.3, 59.0]",,Ground Pass,,16.085398,,,,Alfred John Momar N''Diaye,5671.0,,,,,,,1,From Free Kick,Martín Montoya Torralbo,6593.0,Right Back,10,Real Betis,218,['4deea2d5-0363-401f-89c0-863c5cd99e79'],13,,,,,,,,,,,,,,,,,Real Betis,218,00:03:13.992,Pass,
