bad_behaviour_card,ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_deflected,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,3.726324,,,,,,,,,,,,2c7bb297-ea3e-46e1-ad08-cb9ec00ff320,14,,"[34.3, 30.6]",3825720,0,,,,,-0.53765327,,Left Foot,,,,"[55.6, 17.9]",,High Pass,,24.79879,,,Sergio Enrich Ametller,6700.0,,,,,,1,Regular Play,Daniel García Carrillo,6775.0,Left Defensive Midfield,3,Eibar,322,['de610595-bf47-4e6a-b04c-42e6de7cb22f'],8,,,,,,,,,,,,,,,,,,Eibar,322,00:00:08.555,Pass,
,,,,,,,,,,,,,,,,2.707069,,,,,,,,,,,,9ddca465-b0a3-4349-bcfc-628617c179b6,23,,"[68.2, 72.2]",3825720,0,,,,,-2.4827166,,Left Foot,,,,"[39.4, 49.9]",,Ground Pass,,36.424305,,,Jordi Figueras Montel,26801.0,,,,,,1,Regular Play,Álvaro Cejudo Carmona,26723.0,Right Wing,4,Real Betis,218,['81875f06-0109-44c4-b101-f7ea70c69f85'],17,,,,,,,,,,,,,,,,,,Real Betis,218,00:00:17.238,Pass,
,,,,,,,,,,,,,,,,4.181453,,,,,,,,,,,,24f79b34-f36c-4b86-a046-4bd18cb00d3f,25,,"[39.4, 49.9]",3825720,0,,,,,-2.9252195,,Left Foot,,,,"[7.1, 42.8]",,Ground Pass,,33.071136,,,Antonio Adán Garrido,6654.0,,,,,,1,Regular Play,Jordi Figueras Montel,26801.0,Left Center Back,4,Real Betis,218,['2326a967-6071-4cad-8274-28e3af5b3d12'],19,,,,,,,,,,,,,,,,,,Real Betis,218,00:00:19.945,Pass,
,,,,,,,,,,,,,,,,3.976326,,,,,,,,,,,,ddad9947-6ce7-4a7f-96bd-2aaba0c7d3e0,27,,"[10.3, 42.6]",3825720,0,,,,,0.08287165,,Left Foot,,,,"[71.7, 47.7]",,High Pass,,61.611443,Incomplete,,Rubén Castro Martín,6832.0,,,,,,1,Regular Play,Antonio Adán Garrido,6654.0,Goalkeeper,4,Real Betis,218,"['31188f51-9384-45bc-a8ce-11302c202355', '83b94f73-bff0-4d74-bd31-9e59774a4382']",24,,,,,,,,,,,,,,,,,,Real Betis,218,00:00:24.127,Pass,
,,,,,,,,,,,,,,,,0.41022,,,,,,,,,,,,31188f51-9384-45bc-a8ce-11302c202355,29,,"[48.4, 32.4]",3825720,0,,,,,0.6395872,,Right Foot,,,,"[56.6, 38.5]",,Ground Pass,,10.220078,,,Daniel García Carrillo,6775.0,,,,,Recovery,1,Regular Play,Iván Ramis Barrios,6778.0,Left Center Back,5,Eibar,322,"['681fcd54-7e2b-4120-8958-cf29ef92a3ce', 'ddad9947-6ce7-4a7f-96bd-2aaba0c7d3e0']",28,,,,,,,,,,,,,,,,,,Eibar,322,00:00:28.103,Pass,
,,,,,,,,,,,,,,,,1.076445,,,,,,,,,,,,5f6f3fbf-b4c1-4d6c-9fc1-d4c3062794c1,32,,"[54.7, 38.3]",3825720,0,,,,,1.6431336,,Right Foot,,,,"[54.2, 45.2]",,Ground Pass,,6.9180923,,,Gonzalo Escalante,6712.0,,,,,,1,Regular Play,Daniel García Carrillo,6775.0,Left Defensive Midfield,5,Eibar,322,['c857d97d-c50e-4ee9-90cc-27d9bd278f59'],28,,,,,,,,,,,,,,,,,,Eibar,322,00:00:28.567,Pass,
,,,,,,,,,,,,,,,,1.923038,,,,,,,,,,,,0fded482-420a-4adf-86dc-97c0f4593fa8,35,,"[55.1, 45.0]",3825720,0,,,,,1.5983756,,Right Foot,,,,"[54.3, 74.0]",,Ground Pass,,29.011032,,,Ander Capa Rodríguez,6699.0,,,,,,1,Regular Play,Gonzalo Escalante,6712.0,Right Defensive Midfield,5,Eibar,322,['35f15eb7-5e75-49e0-aeec-2395ed5b19a1'],31,,,,,,,,,,,,,,,,,,Eibar,322,00:00:31.095,Pass,
,,,,,,,,,,,,,,,,1.196916,,,,,,,,,,,,0dec8ebb-0cc5-44a7-98f5-3060c3694ed2,38,,"[57.8, 73.9]",3825720,0,,,,,-1.5878401,,Right Foot,,,,"[57.5, 56.3]",,Ground Pass,,17.602556,,,Daniel García Carrillo,6775.0,,,,,,1,Regular Play,Ander Capa Rodríguez,6699.0,Right Back,5,Eibar,322,['553420cd-527e-4cae-8080-7c1df364d9dc'],34,,,,,,,,,,,,,,,,,,Eibar,322,00:00:34.096,Pass,
,,,,,,,,,,,,,,,,1.545582,,,,,,,,,,,,1bf441d3-8a5e-4550-801d-2c5ef06864f0,42,,"[59.9, 64.3]",3825720,0,,,,,1.9321532,,Left Foot,,,,"[55.1, 77.0]",,Ground Pass,,13.576818,,,Ander Capa Rodríguez,6699.0,,,,,,1,Regular Play,Daniel García Carrillo,6775.0,Left Defensive Midfield,5,Eibar,322,['8d9b3834-77f6-4a4c-b52c-2cf05ebe5b27'],36,,,,,,,,,,,,,,,,,,Eibar,322,00:00:36.045,Pass,
,,,,,,,,,,,,,,,,0.041407,,,,,,,,,,,,b423241a-3131-4813-b8d5-b6dfce278952,46,,"[56.4, 78.1]",3825720,0,,,,,-0.058755822,,Right Foot,,,,"[58.1, 78.0]",,Ground Pass,,1.7029387,Incomplete,,,,,,,,,1,Regular Play,Ander Capa Rodríguez,6699.0,Right Back,5,Eibar,322,['c5a5f9ec-ab10-423d-b261-55189eb7de03'],38,,,,,,,,,,,,,,,,,,Eibar,322,00:00:38.387,Pass,
,,,,,,,,,,,,,,,,1.030741,,,,,,,,,,,,2e9d9619-0240-4bf5-87b2-dd065daf0365,48,,"[56.6, 80.0]",3825720,0,,,,,-1.8967663,,,,,,"[54.2, 72.9]",,Low Pass,,7.4946647,,,Daniel García Carrillo,6775.0,,,,,Throw-in,1,From Throw In,Ander Capa Rodríguez,6699.0,Right Back,6,Eibar,322,['f9658fc3-8551-4145-9bc2-44a0752490a5'],49,,,,,,,,,,,,,,,,,,Eibar,322,00:00:49.882,Pass,
,,,,,,,,,,,,,,,,0.746465,,,,,,,,,,,,141f80b7-5547-45dd-accd-b3a1fec37acd,51,,"[54.2, 72.9]",3825720,0,,,,,0.14707835,,Right Foot,,,,"[70.4, 75.3]",,Ground Pass,,16.376812,Incomplete,,Sergio Gontán Gallardo,6742.0,,,,,,1,From Throw In,Daniel García Carrillo,6775.0,Left Defensive Midfield,6,Eibar,322,"['053974f6-047e-45ac-ad48-a92c84246ecd', '99e730df-3f5a-4f66-bc82-374d36c27c05']",51,,,,,,,,,,,,,,,,,,Eibar,322,00:00:51.032,Pass,
,,,,,,,,,,,,,,,,1.690069,,,,,,,,,,,,8f12b5fd-0696-4a9c-a9a9-cc8509f847eb,54,,"[72.6, 80.0]",3825720,1,,,,,-0.18438941,,,,,,"[97.8, 75.3]",,High Pass,,25.634546,Incomplete,,Sergio Enrich Ametller,6700.0,,,,,Throw-in,1,From Throw In,Ander Capa Rodríguez,6699.0,Right Back,7,Eibar,322,"['0186dfa6-e01d-480f-b2d7-9d7ec6bbb962', 'c27d1b5c-a112-464c-805e-01fd5ae2fba0']",5,,,,,,,,,,,,,,,,,,Eibar,322,00:01:05.219,Pass,
,,,,,,,,,,,,,,,,0.845725,,,,,,,,,,,,0186dfa6-e01d-480f-b2d7-9d7ec6bbb962,56,,"[22.3, 4.8]",3825720,1,,,,,0.7501187,,Head,,,,"[26.7, 8.9]",,Low Pass,,6.01415,Incomplete,,Alfred John Momar N''Diaye,5671.0,,,,,Recovery,1,From Throw In,Juan Manuel Vargas Risco,27347.0,Left Back,7,Eibar,322,"['38f422fe-a697-4191-ba93-119ad28a7cfe', '5d85e1af-d3f3-456b-a58f-96bc2fc9f890', '8f12b5fd-0696-4a9c-a9a9-cc8509f847eb']",6,,,,,,,,,,,,,,,,,,Real Betis,218,00:01:06.909,Pass,
,,,,,,,,,,,,,,,,0.60878,,,,,,,,,,,,96a4bbee-9141-46d3-b225-44cbb3800286,60,,"[93.7, 77.1]",3825720,1,,,,,-2.899672,,Right Foot,,,,"[86.0, 75.2]",,Ground Pass,,7.930952,,,Gonzalo Escalante,6712.0,,,,,,1,From Throw In,Sergio Gontán Gallardo,6742.0,Right Wing,7,Eibar,322,['bcc3aac4-fa35-4380-ada4-ca22d1adc04d'],10,,,,,,,,,,,,,,,,,,Eibar,322,00:01:10.028,Pass,
,,,,,,,,,,,,,,,,0.885492,,,,,,,,,,,,099407d7-be8e-4843-a4f7-894f3bc4d1ee,63,,"[82.4, 74.9]",3825720,1,,,,,1.009633,,Right Foot,,,,"[84.6, 78.4]",,Ground Pass,,4.1340055,Incomplete,,Ander Capa Rodríguez,6699.0,,,,,,1,From Throw In,Gonzalo Escalante,6712.0,Right Defensive Midfield,7,Eibar,322,"['66b2f30d-69e0-44d5-aedf-d03a418f934a', '90039334-d7f3-4998-b71c-f9391bfa9dc4']",11,,,,,,,,,,,,,,,,,,Eibar,322,00:01:11.771,Pass,
,,,,,,,,,,,,,,,,1.353562,,,,,,,,,,,,c18fd8e6-b7d9-41c6-bd45-24924ea104b7,66,,"[86.6, 80.0]",3825720,1,,,,,-0.5077367,,,,,,"[99.9, 72.6]",,Low Pass,,15.220053,,,Sergio Gontán Gallardo,6742.0,,,,,Throw-in,1,From Throw In,Ander Capa Rodríguez,6699.0,Right Back,8,Eibar,322,['aba036b1-b7e5-4e03-bb6c-6ec1a0866cd8'],27,,,,,,,,,,,,,,,,,,Eibar,322,00:01:27.418,Pass,
,,,,,,,,,,,,,,,,0.979081,,,,,,,,,,,,ed5b1767-f3a0-43e4-b3cc-a631bb133341,72,,"[18.4, 20.0]",3825720,1,,,,,-0.79448885,,Right Foot,,,,"[29.3, 8.9]",,Ground Pass,,15.556992,,,Daniel Ceballos Fernández,6697.0,,,,,Recovery,1,Regular Play,Alfred John Momar N''Diaye,5671.0,Left Defensive Midfield,9,Real Betis,218,['dc458978-e0c2-44a1-8bd3-5b34c4e2575b'],31,,,,,,,,,,,,,,,,,,Real Betis,218,00:01:31.285,Pass,
,,,,,,,,,,,,,,,,1.353535,,,,,,,,,,,,0f8d7197-3656-4b82-951d-ec4b2c73b895,75,,"[32.2, 6.6]",3825720,1,,,,,-0.19305405,,Right Foot,,,,"[45.5, 4.0]",,Ground Pass,,13.551753,,,Álvaro Vadillo Cifuentes,24143.0,,,,,,1,Regular Play,Daniel Ceballos Fernández,6697.0,Center Attacking Midfield,9,Real Betis,218,['44ef29a0-27e9-4164-b63c-dce615c7b923'],33,,,,,,,,,,,,,,,,,,Real Betis,218,00:01:33.053,Pass,
,,,,,,,,,,,,,,,,1.4855,,,,,,,,,,,,e842867f-32cc-455f-badb-b821405c0d3f,82,,"[79.3, 0.1]",3825720,1,,,,,0.36717382,,,,,,"[93.6, 5.6]",,Low Pass,,15.321227,,,Daniel Ceballos Fernández,6697.0,,,,,Throw-in,1,From Throw In,Juan Manuel Vargas Risco,27347.0,Left Back,10,Real Betis,218,['22d177d4-f505-48e1-ad05-d790e9e47db8'],50,,,,,,,,,,,,,,,,,,Real Betis,218,00:01:50.169,Pass,
,,,,,,,,,,,,,,,,1.712404,,,,,,,,,,,,42319e1d-9643-4cc1-b739-1c1bde6d9bd3,90,,"[9.0, 78.5]",3825720,1,,,,,-0.25718144,,Right Foot,,,,"[43.6, 69.4]",,High Pass,,35.77667,Incomplete,,,,,,,,Recovery,1,Regular Play,Sergio Gontán Gallardo,6742.0,Right Wing,11,Eibar,322,['df1a9479-a313-4eba-ba9c-5bdbdf8f35c5'],56,,,,,,,,,,,,,,,,,,Eibar,322,00:01:56.982,Pass,
,,,,,,,,,,,,,,,,1.424395,,,,,,,,,,,,df1a9479-a313-4eba-ba9c-5bdbdf8f35c5,91,,"[76.5, 10.7]",3825720,1,,,,,0.03869036,,Head,,,,"[92.0, 11.3]",,High Pass,,15.511608,Incomplete,,Álvaro Vadillo Cifuentes,24143.0,,,,,Recovery,1,Regular Play,Petros Matheus dos Santos Araújo,27346.0,Right Defensive Midfield,11,Eibar,322,"['42319e1d-9643-4cc1-b739-1c1bde6d9bd3', '6943b346-f930-41ce-b66b-e611bb1b179d', 'ca5b6a96-547b-464f-aa06-fe8c3a29ba69']",58,,,,,,,,,,,,,,,,,,Real Betis,218,00:01:58.694,Pass,
,,,,,,,,,,,,,,,,0.680436,,,,,,,,,,,,db34474b-b036-4edb-9e8b-70dd684a32bc,96,,"[44.1, 64.2]",3825720,2,,,,,-1.3342385,,Right Foot,,,,"[46.8, 53.0]",,Ground Pass,,11.520851,,,Adrián González Morales,6557.0,,,,,,1,Regular Play,Daniel García Carrillo,6775.0,Left Defensive Midfield,11,Eibar,322,['2cf9fbb4-a066-4fc5-940f-4fc4d8be7a2f'],5,,,,,,,,,,,,,,,,,,Eibar,322,00:02:05.099,Pass,
,,,,,,,,,,,,,,,,1.393959,,,,,,,,,,,,cb060022-ae7d-465e-99a4-88516b15f1ea,100,,"[47.7, 53.4]",3825720,2,,,,,-2.4863734,,Left Foot,,,,"[27.4, 37.8]",,Ground Pass,,25.601757,,,Iván Ramis Barrios,6778.0,,,,,,1,Regular Play,Adrián González Morales,6557.0,Center Attacking Midfield,11,Eibar,322,['a83c5a6d-8e91-4271-9401-f4279e6f24b4'],6,,,,,,,,,,,,,,,,,,Eibar,322,00:02:06.099,Pass,
,,,,,,,,,,,,,,,,1.825359,,,,,,,,,,,,77b6371c-ef06-4fea-bd25-2ed0345696f2,103,,"[30.2, 31.8]",3825720,2,,,,,-0.76832205,,Left Foot,,,,"[57.0, 5.9]",,Ground Pass,,37.269962,,,Antonio Manuel Luna Rodríguez,6675.0,,,,,,1,Regular Play,Iván Ramis Barrios,6778.0,Left Center Back,11,Eibar,322,['0b299595-8624-4ec6-ae64-4d3989326035'],9,,,,,,,,,,,,,,,,,,Eibar,322,00:02:09.157,Pass,
,,,,,,,,,,,,,,,,1.319997,,,,,,,,,,,,647a31aa-f1a1-4d09-9eed-41e2f1cc316c,106,,"[82.9, 7.3]",3825720,2,,,,,2.569399,,Left Foot,,,,"[77.0, 11.1]",,Ground Pass,,7.017834,,,Adrián González Morales,6557.0,,,,,,1,Regular Play,Antonio Manuel Luna Rodríguez,6675.0,Left Back,11,Eibar,322,['5a0b887f-4779-4471-b1cd-8b2e21ecfbfc'],14,,,,,,,,,,,,,,,,,,Eibar,322,00:02:14.379,Pass,
,,,,,,,,,,,,,,,,0.716446,,,,,,,,,,,,23d507df-9ddb-4369-9cc9-1fc06fcbc452,114,,"[76.5, 3.8]",3825720,2,,,,,-0.41581178,,Left Foot,,,,"[84.2, 0.4]",,Low Pass,,8.417244,Out,,Takashi Inui,5687.0,,,,,,1,Regular Play,Adrián González Morales,6557.0,Center Attacking Midfield,11,Eibar,322,['7a7e77a3-5dba-4594-afba-1ebabcb33e41'],18,,,,,,,,,,,,,,,,,,Eibar,322,00:02:18.900,Pass,
,,,,,,,,,,,,,,,,1.818542,,,,,,,,,,,,92388c9b-44aa-4b2a-a77f-f16edb5933ca,116,,"[39.4, 80.0]",3825720,2,,,,,-0.22638851,,,,,,"[57.2, 75.9]",,High Pass,,18.266088,Incomplete,,Alfred John Momar N''Diaye,5671.0,,,,,Throw-in,1,From Throw In,Francisco José Molinero Calderón,6865.0,Right Back,12,Real Betis,218,"['5b999380-aff7-4e5f-971e-76968d9ea905', '64eeaa41-601e-4078-bf21-4e8b8e69cb76']",36,,,,,,,,,,,,,,,,,,Real Betis,218,00:02:36.260,Pass,
,,,,,,,,,,,,,,,,0.881358,,,,,,,,,,,,8e40ad39-1658-4e09-af82-b4822961f759,120,,"[66.3, 3.6]",3825720,2,,,,,0.5821376,,Left Foot,,,,"[74.2, 8.8]",,Ground Pass,,9.457801,Incomplete,,Gonzalo Escalante,6712.0,,,,,,1,From Throw In,Adrián González Morales,6557.0,Center Attacking Midfield,12,Real Betis,218,"['b1c06740-197e-4303-974f-0c5539c3e9f1', 'ff018a10-4d0f-46b7-90dc-3f564f8efa8b']",39,,,,,,,,,,,,,,,,,,Eibar,322,00:02:39.352,Pass,
,,,,,,,,,,,,,,,,1.03141,,,,,,,,,,,,ff018a10-4d0f-46b7-90dc-3f564f8efa8b,122,,"[45.9, 71.3]",3825720,2,,,,,2.38058,,Right Foot,,,,"[41.7, 75.3]",,Ground Pass,,5.8,,,Francisco José Molinero Calderón,6865.0,,,,,Recovery,1,From Throw In,Petros Matheus dos Santos Araújo,27346.0,Right Defensive Midfield,12,Real Betis,218,"['8e40ad39-1658-4e09-af82-b4822961f759', 'b69b90cf-d876-43b5-bd71-ee308b2aea9d']",40,,,,,,,,,,,,,,,,,,Real Betis,218,00:02:40.234,Pass,
,,,,,,,,,,,,,,,,0.710183,,,,,,,,,,,,f2ff0b5d-6e29-429c-af6d-aa5a220c06ec,125,,"[35.3, 75.1]",3825720,2,,,,,0.027770637,,Right Foot,,,,"[49.7, 75.5]",,Ground Pass,,14.405555,Incomplete,,Alfred John Momar N''Diaye,5671.0,,,,,,1,From Throw In,Francisco José Molinero Calderón,6865.0,Right Back,12,Real Betis,218,"['3c18a957-d2f1-4624-b2cb-e2337201c03c', '99dadc9e-d36c-43d6-ba98-1db8799f2a06']",42,,,,,,,,,,,,,,,,,,Real Betis,218,00:02:42.202,Pass,
,,,,,,,,,,,,,,,,1.075472,,,,,,,,,,,,99dadc9e-d36c-43d6-ba98-1db8799f2a06,127,,"[70.4, 4.6]",3825720,2,,,,,0.5456551,,Left Foot,,,,"[84.4, 13.1]",,Ground Pass,,16.37834,,,Sergio Enrich Ametller,6700.0,,,,,Recovery,1,Regular Play,Adrián González Morales,6557.0,Center Attacking Midfield,13,Eibar,322,"['ce17c0ea-217d-44fa-975b-5aeba8b649a0', 'f2ff0b5d-6e29-429c-af6d-aa5a220c06ec']",42,,,,,,,,,,,,,,,,,,Eibar,322,00:02:42.912,Pass,
