ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_body_part,shot_deflected,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,1.846982,,,,,,,,,,,,26469262-dc08-44f8-a52d-59616ff2bb54,1298,,"[91.8, 16.9]",3825842,38,,,,,0.25386167,,Right Foot,,,"[110.3, 21.7]",,Ground Pass,,19.112562,,,Giuseppe Rossi,7141.0,,,,,,1,Regular Play,Víctor Camarasa Ferrando,6659.0,Right Defensive Midfield,80,Levante UD,221,['9d1b0ec8-72f5-4df8-a312-7d8f17c40da9'],7,,,,,,,,,,,,,,,,Levante UD,221,00:38:07.285,Pass,
,,,,,,,,,,,,,,,0.751691,,,,,,,,,,,,fa65f619-1dd4-482b-a5cd-264a1134c308,1302,,"[114.1, 21.9]",3825842,38,,,,,1.5245864,,Left Foot,True,,"[114.9, 39.2]",,Ground Pass,,17.318487,Incomplete,,Víctor Casadesús Castaño,23791.0,,,,,,1,Regular Play,Giuseppe Rossi,7141.0,Right Center Forward,80,Levante UD,221,"['31f70168-c451-45e2-ae7a-f8b8c2faa70c', 'ae6e55ec-3101-437f-a784-a7b71fa85a7f', 'eceb7b85-b55a-4989-b200-becc79e93bca']",9,,,,,,,,,,,,,,,,Levante UD,221,00:38:09.897,Pass,True
,,,,,,,,,,,,,,,1.754237,,,,,,,,,,,,2d401037-d81f-45a3-8385-666f47c43f58,1305,,"[89.7, 24.4]",3825842,38,,,,,-0.52639234,,Head,,,"[97.1, 20.1]",,High Pass,,8.558621,Incomplete,,,,,,,,Recovery,1,Regular Play,Víctor Camarasa Ferrando,6659.0,Right Defensive Midfield,80,Levante UD,221,['d421b7df-0185-4e2e-a56b-79c5c95feed9'],13,,,,,,,,,,,,,,,,Levante UD,221,00:38:13.617,Pass,
,,,,,,,,,,,,,,,1.363719,,,,,,,,,,,,d421b7df-0185-4e2e-a56b-79c5c95feed9,1306,,"[23.0, 60.0]",3825842,38,,,,,0.4667436,,Head,,,"[35.9, 66.5]",,Low Pass,,14.445068,,,Raúl García Escudero,6391.0,,,,,Recovery,1,Regular Play,Beñat Etxebarria Urkiaga,6396.0,Right Defensive Midfield,81,Athletic Club,215,"['23844616-b019-41cf-895b-4170ba7976f0', '2d401037-d81f-45a3-8385-666f47c43f58']",15,,,,,,,,,,,,,,,,Athletic Club,215,00:38:15.371,Pass,
,,,,,,,,,,,,,,,2.09189,,,,,,,,,,,,8d5c91e8-4d8c-4125-9aba-c78beea769d0,1309,,"[35.9, 66.5]",3825842,38,,,,,1.9434413,,Right Foot,,,"[31.6, 77.5]",,Ground Pass,,11.810589,,,Eneko Bóveda Altube,6386.0,,,,,,1,Regular Play,Raúl García Escudero,6391.0,Center Attacking Midfield,81,Athletic Club,215,['0208dc18-3a74-43c0-8a13-82961f715886'],17,,,,,,,,,,,,,,,,Athletic Club,215,00:38:17.274,Pass,
,,,,,,,,,,,,,,,3.053951,,,,,,,,,,,,37c474d4-6dc0-4df0-a07c-8beec43d0790,1312,,"[31.8, 78.0]",3825842,38,,,,,-0.07525444,,Right Foot,,,"[57.0, 76.1]",,High Pass,,25.271526,Incomplete,,,,,,,,,1,Regular Play,Eneko Bóveda Altube,6386.0,Right Back,81,Athletic Club,215,['095f55db-fc34-45d2-ae76-d6114b36356c'],19,,,,,,,,,,,,,,,,Athletic Club,215,00:38:19.366,Pass,
,,,,,,,,,,,,,,,1.026094,,,,,,,,,,,,095f55db-fc34-45d2-ae76-d6114b36356c,1313,,"[63.1, 4.0]",3825842,38,,,,,1.0184928,,Left Foot,,,"[68.4, 12.6]",,Low Pass,,10.10198,,,Jefferson Andrés Lerma Solís,5678.0,,,,,Recovery,1,Regular Play,Juan Francisco García García,26023.0,Left Back,82,Levante UD,221,"['37c474d4-6dc0-4df0-a07c-8beec43d0790', 'db359520-34a7-4f72-9238-a224a36f76ce']",22,,,,,,,,,,,,,,,,Levante UD,221,00:38:22.420,Pass,
,,,,,,,,,,,,,,,1.912005,,,,,,,,,,,,13ee4b2a-2f38-4ab3-ab19-01a9d3f81b25,1316,,"[63.5, 16.9]",3825842,38,,,,,2.0807683,,Right Foot,,,"[43.7, 52.3]",,Ground Pass,,40.561066,,,Carl Medjani,27656.0,,,,,,1,Regular Play,Jefferson Andrés Lerma Solís,5678.0,Left Defensive Midfield,82,Levante UD,221,['8a4043f4-23fc-47f5-8c8e-e4c5868ea03e'],24,,,,,,,,,,,,,,,,Levante UD,221,00:38:24.522,Pass,
,,,,,,,,,,,,,,,3.481839,,,,,,,,,,,,913b5874-158a-4b65-ab30-513f6eb84455,1319,,"[47.5, 58.8]",3825842,38,,,,,-0.14189705,,Right Foot,,,"[108.4, 50.1]",,High Pass,,61.51829,Incomplete,,Víctor Casadesús Castaño,23791.0,,,,,,1,Regular Play,Carl Medjani,27656.0,Right Center Back,82,Levante UD,221,"['00c59156-ce97-4f0a-a4a8-313d8200ba70', 'c28e6ef4-711a-4fd1-83e3-dd33eb6849f2']",30,,,,,,,,,,,,,,,,Levante UD,221,00:38:30.804,Pass,
,,,,,,,,,,,,,,,1.563527,,,,,,,,,,,,d3f69fce-4c73-4a82-83ea-fc8d2e8f7047,1323,,"[16.4, 28.3]",3825842,38,,,,,-0.5543075,,Keeper Arm,,,"[26.9, 21.8]",,Ground Pass,,12.349089,,,Xabier Etxeita Gorritxategi,6788.0,,,,,,1,From Keeper,Gorka Iraizoz Moreno,6576.0,Goalkeeper,83,Athletic Club,215,['8075fcd6-3c2d-4f35-a7ae-b42a5b886daa'],36,,,,,,,,,,,,,,,,Athletic Club,215,00:38:36.591,Pass,
,,,,,,,,,,,,,,,0.119728,,,,,,,,,,,,eff9efb4-345f-4162-a868-9556593c9f42,1327,,"[48.8, 23.3]",3825842,38,,,,,0.48995733,,Right Foot,,,"[50.3, 24.1]",,Ground Pass,,1.7,Incomplete,,,,,,,,,1,From Keeper,Xabier Etxeita Gorritxategi,6788.0,Left Center Back,83,Athletic Club,215,"['073988c4-781d-48e3-8184-bb7776c2f0ab', '1084d3ce-e78c-42b4-8f13-2eb8a8a8e806']",41,,,,,,,,,,,,,,,,Athletic Club,215,00:38:41.342,Pass,True
,,,,,,,,,,,,,,,1.067127,,,,,,,,,,,,b7afdd35-85eb-49ed-a099-50deb4346387,1334,,"[54.5, 69.6]",3825842,38,,,,,0.050209023,,Right Foot,,,"[74.4, 70.6]",,Ground Pass,,19.92511,Incomplete,,Mauricio Andrés Cuero Castillo,27463.0,,,,,Recovery,1,From Keeper,Pedro López Muñoz,6787.0,Right Back,83,Athletic Club,215,"['772c6cec-0182-4c76-9687-07309bc02132', '93934a22-8cf1-4c0c-94e6-5a95b60f516a']",45,,,,,,,,,,,,,,,,Levante UD,221,00:38:45.001,Pass,
,,,,,,,,,,,,,,,1.681899,,,,,,,,,,,,93934a22-8cf1-4c0c-94e6-5a95b60f516a,1336,,"[45.7, 9.5]",3825842,38,,,,,0.79549885,,Left Foot,,,"[55.5, 19.5]",,Ground Pass,,14.001429,,,Beñat Etxebarria Urkiaga,6396.0,,,,,Recovery,1,From Keeper,Mikel Balenziaga Oruesagasti,6789.0,Left Back,83,Athletic Club,215,"['b7afdd35-85eb-49ed-a099-50deb4346387', 'fdfd3028-d19b-4531-b4c9-eab302f52575']",46,,,,,,,,,,,,,,,,Athletic Club,215,00:38:46.068,Pass,
,,,,,,,,,,,,,,,0.740172,,,,,,,,,,,,482572da-dcd5-4de0-bdcd-b5a11ec40569,1338,,"[55.5, 19.5]",3825842,38,,,,,-1.6169175,,Right Foot,,,"[54.9, 6.5]",,Ground Pass,,13.013839,,,Iker Muniain Goñi,6842.0,,,,,,1,From Keeper,Beñat Etxebarria Urkiaga,6396.0,Right Defensive Midfield,83,Athletic Club,215,['3952771d-cdc4-4840-b350-fac8768cc1ac'],47,,,,,,,,,,,,,,,,Athletic Club,215,00:38:47.750,Pass,
,,,,,,,,,,,,,,,1.16936,,,,,,,,,,,,69615df9-df1f-48c9-8f80-700a40f11c7e,1341,,"[54.9, 6.5]",3825842,38,,,,,1.8711598,,Right Foot,,,"[51.4, 17.8]",,Ground Pass,,11.829624,,,Beñat Etxebarria Urkiaga,6396.0,,,,,,1,From Keeper,Iker Muniain Goñi,6842.0,Left Wing,83,Athletic Club,215,['05f96807-6d83-45dd-ba63-47bcd9a0e312'],49,,,,,,,,,,,,,,,,Athletic Club,215,00:38:49.349,Pass,
,,,,,,,,,,,,,,,3.262953,,,,,,,,,,,,b15d87b5-65ab-469c-b8e6-db235688b305,1344,,"[51.4, 17.8]",3825842,38,,,,,1.1604191,,Right Foot,,,"[70.5, 61.7]",,High Pass,,47.875046,,,Borja Viguera Manzanares,23833.0,,True,,,,1,From Keeper,Beñat Etxebarria Urkiaga,6396.0,Right Defensive Midfield,83,Athletic Club,215,['a7c99da3-e301-4e68-9ed4-5862cd51d328'],51,,,,,,,,,,,,,,,,Athletic Club,215,00:38:51.663,Pass,
,,,,,,,,,,,,,,,1.574574,,,,,,,,,,,,2faec225-6539-4ad2-a583-36e74441c277,1346,,"[70.5, 61.7]",3825842,38,,,,,2.7438219,,Right Foot,,,"[58.6, 66.7]",,Ground Pass,,12.907749,,,Eneko Bóveda Altube,6386.0,,,,,,1,From Keeper,Borja Viguera Manzanares,23833.0,Center Forward,83,Athletic Club,215,['b384701e-bd8c-4baf-a546-f570b8e6be1f'],54,,,,,,,,,,,,,,,,Athletic Club,215,00:38:54.926,Pass,
,,,,,,,,,,,,,,,1.650939,,,,,,,,,,,,6ee16f45-1fd8-4d4a-8166-65e618ea3f19,1349,,"[77.8, 70.2]",3825842,39,,,,,0.6127167,,Right Foot,,,"[87.9, 77.3]",,Ground Pass,,12.345849,,,Borja Viguera Manzanares,23833.0,,,,,,1,From Keeper,Eneko Bóveda Altube,6386.0,Right Back,83,Athletic Club,215,['8f1a6db8-ee0a-4e2f-9505-0671b6dfc5de'],0,,,,,,,,,,,,,,,,Athletic Club,215,00:39:00.222,Pass,
,,,,,,,,,,,,,,,1.611539,,,,,,,,,,,,b58057aa-21f7-40d7-85c1-5dd91ea54699,1352,,"[87.9, 77.3]",3825842,39,,,,,-2.9694018,,Right Foot,,,"[76.4, 75.3]",,Ground Pass,,11.672618,,,Eneko Bóveda Altube,6386.0,,,,,,1,From Keeper,Borja Viguera Manzanares,23833.0,Center Forward,83,Athletic Club,215,['9a4c7aae-72e1-46bd-8a22-deef6a5a2589'],3,,,,,,,,,,,,,,,,Athletic Club,215,00:39:03.367,Pass,
,,,,,,,,,,,,,,,1.009567,,,,,,,,,,,,89498b16-5db5-42f8-aea8-8e377cae3df3,1355,,"[76.4, 75.3]",3825842,39,,,,,-0.5880026,,Right Foot,,,"[84.8, 69.7]",,Ground Pass,,10.095544,,,Ander Iturraspe Derteano,6388.0,,,,,,1,From Keeper,Eneko Bóveda Altube,6386.0,Right Back,83,Athletic Club,215,['0bae606c-5763-4464-b918-6084afe87ceb'],5,,,,,,,,,,,,,,,,Athletic Club,215,00:39:05.307,Pass,
,,,,,,,,,,,,,,,1.034096,,,,,,,,,,,,8c61fcd8-e263-4b74-a896-01f8564a39fe,1358,,"[84.8, 69.7]",3825842,39,,,,,1.1538982,,Right Foot,,,"[87.9, 76.7]",,Ground Pass,,7.655717,,,Borja Viguera Manzanares,23833.0,,,,,,1,From Keeper,Ander Iturraspe Derteano,6388.0,Left Defensive Midfield,83,Athletic Club,215,['f5cc2227-d7a5-4a4c-848f-a85343a29801'],7,,,,,,,,,,,,,,,,Athletic Club,215,00:39:07.392,Pass,
,,,,,,,,,,,,,,,1.397285,,,,,,,,,,,,23320108-5a81-454f-b2ed-ac6573249d6b,1361,,"[87.9, 76.7]",3825842,39,,,,,-3.037321,,Right Foot,,,"[79.3, 75.8]",,Ground Pass,,8.646965,,,Eneko Bóveda Altube,6386.0,,,,,,1,From Keeper,Borja Viguera Manzanares,23833.0,Center Forward,83,Athletic Club,215,['3a0ab156-58f2-4793-8147-f4551863da8b'],10,,,,,,,,,,,,,,,,Athletic Club,215,00:39:10.773,Pass,
,,,,,,,,,,,,,,,1.46006,,,,,,,,,,,,9f028ba8-d707-4feb-bd12-c5e135e85330,1364,,"[85.8, 71.9]",3825842,39,,,,,-0.8103363,,Right Foot,True,,"[107.3, 49.3]",,High Pass,,31.193108,Incomplete,,,,,,,,,1,From Keeper,Eneko Bóveda Altube,6386.0,Right Back,83,Athletic Club,215,['57e1110f-41d9-472c-bbd4-3529922c4843'],14,,,,,,,,,,,,,,,,Athletic Club,215,00:39:14.800,Pass,
,,,,,,,,,,,,,,,0.780212,,,,,,,,,,,,f450f5cf-a2a2-47b6-848a-ecc52abc8e3f,1370,,"[113.8, 57.4]",3825842,39,,,,,-1.4478245,,Right Foot,True,,"[116.0, 39.6]",,Ground Pass,,17.93544,Incomplete,,Iker Muniain Goñi,6842.0,,,,,,1,From Keeper,Iñaki Williams Arthuer,6393.0,Right Wing,83,Athletic Club,215,"['79d77cea-8afb-4b03-b35f-15ed50b4d010', '810ae679-c9e4-4471-872d-2c182d47f218']",19,,,,,,,,,,,,,,,,Athletic Club,215,00:39:19.039,Pass,
,,,,,,,,,,,,,,,1.305386,,,,,,,,,,,,ca872cb7-a2a0-4dba-a346-7f69befaab8c,1373,,"[120.0, 80.0]",3825842,39,,,,,-1.8354661,0ef5c387-cba6-4b78-b2ef-2736c731ecc3,Right Foot,,,"[111.3, 47.9]",,High Pass,,33.258083,,True,Eneko Bóveda Altube,6386.0,True,,Outswinging,,Corner,1,From Corner,Beñat Etxebarria Urkiaga,6396.0,Right Defensive Midfield,84,Athletic Club,215,['953a4705-e106-4e27-a981-b1dc1ab4dc3f'],48,,,,,,,,,,,,,,,,Athletic Club,215,00:39:48.337,Pass,
,,,,,,,,,,,,,,,4.85275,,,,,,,,,,,,6e84b542-0bf7-4d72-94e2-13b7d082c66c,1377,,"[6.0, 44.0]",3825842,40,,,,,0.23130585,,Right Foot,,,"[83.7, 62.3]",,High Pass,,79.825935,,,Mauricio Andrés Cuero Castillo,27463.0,,,,,Goal Kick,1,From Goal Kick,Diego Mariño Villar,23843.0,Goalkeeper,85,Levante UD,221,['8e76795d-1f61-4028-917f-8b0f0fe1f4b3'],20,,,,,,,,,,,,,,,,Levante UD,221,00:40:20.447,Pass,
,,,,,,,,,,,,,,,1.241091,,,,,,,,,,,,4c9a1cb3-07c7-4780-8a39-2eb65cc99494,1379,,"[83.7, 62.3]",3825842,40,,,,,-0.73927706,,Head,,,"[90.5, 56.1]",,High Pass,,9.202173,Incomplete,,Giuseppe Rossi,7141.0,,,,,,1,From Goal Kick,Mauricio Andrés Cuero Castillo,27463.0,Right Midfield,85,Levante UD,221,"['35c18f8e-947c-4f55-af32-647110177cf6', 'd9942ee6-fdc0-4b92-9573-a6079906d212']",25,,,,,,,,,,,,,,,,Levante UD,221,00:40:25.299,Pass,
,,,,,,,,,,,,,,,1.663241,,,,,,,,,,,,d9942ee6-fdc0-4b92-9573-a6079906d212,1381,,"[29.6, 24.0]",3825842,40,,,,,-0.5244699,,Head,,,"[41.7, 17.0]",,High Pass,,13.978912,,,Ander Iturraspe Derteano,6388.0,,,,,Recovery,1,From Goal Kick,Xabier Etxeita Gorritxategi,6788.0,Left Center Back,85,Levante UD,221,"['31e3d176-8f47-4a47-8134-24536f5d483a', '4c9a1cb3-07c7-4780-8a39-2eb65cc99494']",26,,,,,,,,,,,,,,,,Athletic Club,215,00:40:26.540,Pass,
,,,,,,,,,,,,,,,0.04,,,,,,,,,,,,50dd6d40-1e51-4b3d-9b50-c3e85657d409,1383,,"[41.7, 17.0]",3825842,40,,,,True,-0.38588268,,,,,"[44.9, 15.7]",,High Pass,,3.4539833,Incomplete,,,,,,,,,1,From Goal Kick,Ander Iturraspe Derteano,6388.0,Left Defensive Midfield,85,Levante UD,221,"['5dcd17f4-cf6a-4984-9209-01dd5c512234', 'ad51b08c-56b2-4a03-8637-320226e65370']",28,,,,,,,,,,,,,,,,Athletic Club,215,00:40:28.164,Pass,True
,,,,,,,,,,,,,,,0.598625,,,,,,,,,,,,2d893822-7e0b-47f5-ba8e-1dc60914d984,1389,,"[87.8, 71.9]",3825842,40,,,,,3.0293899,,Right Foot,,,"[80.7, 72.7]",,Ground Pass,,7.1449285,,,Pedro López Muñoz,6787.0,,,,,,1,From Goal Kick,Víctor Casadesús Castaño,23791.0,Left Center Forward,85,Levante UD,221,"['6f4ba91f-63e5-4e9b-9aa4-18607500fc69', '8b15656a-d28f-4b26-9bb2-363cf7371cfd']",31,,,,,,,,,,,,,,,,Levante UD,221,00:40:31.518,Pass,True
,,,,,,,,,,,,,,,0.90211,,,,,,,,,,,,913302d0-0e88-4dae-aefb-4427ecbaa526,1391,,"[80.7, 72.7]",3825842,40,,,,,-1.124951,,Right Foot,,,"[87.2, 59.1]",,Ground Pass,,15.073486,,,Giuseppe Rossi,7141.0,,,,,,1,From Goal Kick,Pedro López Muñoz,6787.0,Right Back,85,Levante UD,221,['928b3063-dd97-46d8-9840-9786451b1a37'],32,,,,,,,,,,,,,,,,Levante UD,221,00:40:32.117,Pass,
,,,,,,,,,,,,,,,0.329881,,,,,,,,,,,,b836a548-b8d0-401d-a9af-f996fce85e45,1394,,"[87.3, 59.4]",3825842,40,,,,,-1.6421038,,Left Foot,,,"[86.9, 53.8]",,Ground Pass,,5.6142673,Incomplete,,Víctor Camarasa Ferrando,6659.0,,,,,,1,From Goal Kick,Giuseppe Rossi,7141.0,Right Center Forward,85,Levante UD,221,"['7f6b4001-e586-4fe1-8d63-deb0d6af2e66', 'bd09b3e0-160e-470d-93e3-3e17249f42bf']",33,,,,,,,,,,,,,,,,Levante UD,221,00:40:33.975,Pass,
,,,,,,,,,,,,,,,0.690274,,,,,,,,,,,,d602e6a6-5cce-4542-b7ee-a10757f8de7a,1398,,"[28.5, 22.8]",3825842,40,,,,,-0.6435011,,Right Foot,,,"[34.5, 18.3]",,Ground Pass,,7.5,,,Iker Muniain Goñi,6842.0,,,,,Recovery,1,Regular Play,Beñat Etxebarria Urkiaga,6396.0,Right Defensive Midfield,86,Athletic Club,215,['221b6560-7962-4b86-8b35-b8d2c4510dc3'],35,,,,,,,,,,,,,,,,Athletic Club,215,00:40:35.393,Pass,
,,,,,,,,,,,,,,,0.781346,,,,,,,,,,,,1939dcf9-0d85-49ec-aad4-91f2ac737ca9,1400,,"[34.9, 17.9]",3825842,40,,,,,2.987274,,Right Foot,,,"[30.4, 18.6]",,Ground Pass,,4.554119,,,Beñat Etxebarria Urkiaga,6396.0,,,,,,1,Regular Play,Iker Muniain Goñi,6842.0,Left Wing,86,Athletic Club,215,['4547e515-0805-4b33-81b7-cb0e29d83783'],36,,,,,,,,,,,,,,,,Athletic Club,215,00:40:36.084,Pass,
,,,,,,,,,,,,,,,0.789608,,,,,,,,,,,,386d8afa-0faa-4b4d-9319-5d2f08901b83,1403,,"[30.4, 18.6]",3825842,40,,,,,0.44834268,,Left Foot,,,"[38.3, 22.4]",,Ground Pass,,8.766413,Incomplete,,,,,,,,,1,Regular Play,Beñat Etxebarria Urkiaga,6396.0,Right Defensive Midfield,86,Athletic Club,215,['064c2f20-95d4-492f-a66c-b5c4134b1805'],37,,,,,,,,,,,,,,,,Athletic Club,215,00:40:37.207,Pass,
,,,,,,,,,,,,,,,0.929775,,,,,,,,,,,,560ecd2c-49d3-46de-a01e-8bca17add8f2,1407,,"[86.7, 77.0]",3825842,40,,,,,-0.1234008,,Right Foot,,,"[99.6, 75.4]",,Ground Pass,,12.998846,,,Mauricio Andrés Cuero Castillo,27463.0,,,,,,1,Regular Play,Víctor Camarasa Ferrando,6659.0,Right Defensive Midfield,87,Levante UD,221,"['044cf729-d4aa-4f4a-b2e5-771b68833c8c', '93f13c4f-4dc5-4c6f-bde8-6a7a642880c3']",40,,,,,,,,,,,,,,,,Levante UD,221,00:40:40.987,Pass,True
,,,,,,,,,,,,,,,1.278054,,,,,,,,,,,,753bfa34-ca1b-44c0-86ca-5c2239a4182e,1410,,"[99.6, 75.4]",3825842,40,,,,,-2.228685,,Right Foot,,,"[92.8, 66.6]",,Ground Pass,,11.121151,,,Víctor Casadesús Castaño,23791.0,,,,,,1,Regular Play,Mauricio Andrés Cuero Castillo,27463.0,Right Midfield,87,Levante UD,221,['02714a40-a499-44b4-b648-6750881db197'],41,,,,,,,,,,,,,,,,Levante UD,221,00:40:41.997,Pass,
,,,,,,,,,,,,,,,1.381512,,,,,,,,,,,,b0374e90-dd3f-4180-913f-a83c1df4bc93,1414,,"[97.1, 66.5]",3825842,40,,,,,-0.5826479,,Right Foot,,,"[114.4, 55.1]",,Ground Pass,,20.71835,,,José Luis Morales Nogales,6668.0,,,,,,1,Regular Play,Víctor Casadesús Castaño,23791.0,Left Center Forward,87,Levante UD,221,"['437708fc-aee4-4ac5-81c2-448136cd5814', '87393c21-f018-4ac6-bb6a-28895873b7c2']",44,,,,,,,,,,,,,,,,Levante UD,221,00:40:44.342,Pass,True
,,,,,,,,,,,,,,,2.91737,,,,,,,,,,,,6cba0bf1-0199-46ed-9a80-29f3c35c8721,1417,,"[114.4, 55.1]",3825842,40,,,,,-1.7871822,,Right Foot,True,True,"[109.3, 31.9]",,Ground Pass,,23.753946,Incomplete,,,,,,,,,1,Regular Play,José Luis Morales Nogales,6668.0,Left Midfield,87,Levante UD,221,['d01f0970-21d1-4028-b75a-3eb23e4191e0'],45,,,,,,,,,,,,,,,,Levante UD,221,00:40:45.819,Pass,
,,,,,,,,,,,,,,,1.688461,,,,,,,,,,,,c08a4f26-035c-40f0-99cb-2366651c037e,1419,,"[12.2, 48.8]",3825842,40,,True,,,0.7454195,,Keeper Arm,,,"[27.8, 63.2]",,Ground Pass,,21.230167,,,Eneko Bóveda Altube,6386.0,,,,,,1,Regular Play,Gorka Iraizoz Moreno,6576.0,Goalkeeper,88,Athletic Club,215,['be1907a6-2afd-4178-b5d6-2a49b7d181bb'],54,,,,,,,,,,,,,,,,Athletic Club,215,00:40:54.601,Pass,
,,,,,,,,,,,,,,,1.329914,,,,,,,,,,,,1ffdb937-bb67-4973-a26f-eae7bd65a090,1421,,"[38.8, 65.4]",3825842,40,,,,,0.21866895,,Right Foot,,,"[49.6, 67.8]",,Ground Pass,,11.063454,,,Ander Iturraspe Derteano,6388.0,,,,,,1,Regular Play,Eneko Bóveda Altube,6386.0,Right Back,88,Athletic Club,215,['d7081b3a-ee39-4002-add7-d7a9ce439743'],58,,,,,,,,,,,,,,,,Athletic Club,215,00:40:58.850,Pass,
,,,,,,,,,,,,,,,1.088646,,,,,,,,,,,,bc256271-55fe-42d6-83cc-077e406e596f,1424,,"[58.2, 61.9]",3825842,41,,,,,-1.1212323,,Right Foot,,,"[65.1, 47.6]",,Ground Pass,,15.877657,,,Raúl García Escudero,6391.0,,,,,,1,Regular Play,Ander Iturraspe Derteano,6388.0,Left Defensive Midfield,88,Athletic Club,215,['c738bdd2-cded-4c2b-8700-983108799e7a'],2,,,,,,,,,,,,,,,,Athletic Club,215,00:41:02.465,Pass,
,,,,,,,,,,,,,,,2.314223,,,,,,,,,,,,3b05b636-4668-49d1-b19b-0e5393ff2031,1427,,"[70.3, 57.8]",3825842,41,,,,,0.85997224,,Right Foot,,,"[86.4, 76.5]",,Ground Pass,,24.6759,,,Eneko Bóveda Altube,6386.0,,,,,,1,Regular Play,Raúl García Escudero,6391.0,Center Attacking Midfield,88,Athletic Club,215,['65a7e0a4-03dd-49dc-b007-63e1ff8c6681'],5,,,,,,,,,,,,,,,,Athletic Club,215,00:41:05.659,Pass,
,,,,,,,,,,,,,,,5.004566,,,,,,,,,,,,3363dcdf-3ade-421e-b57c-ed89e0436171,1430,,"[92.3, 73.7]",3825842,41,,,,,-1.1047846,,Right Foot,True,,"[117.8, 23.0]",,High Pass,,56.751564,,,Iker Muniain Goñi,6842.0,,True,,,,1,Regular Play,Eneko Bóveda Altube,6386.0,Right Back,88,Athletic Club,215,['51d7fb0e-cb54-4935-8906-f83eb76471f2'],9,,,,,,,,,,,,,,,,Athletic Club,215,00:41:09.588,Pass,
,,,,,,,,,,,,,,,2.003421,,,,,,,,,,,,8f0fc0bc-1548-4bc6-8802-b91d11cf4f99,1434,,"[109.0, 6.6]",3825842,41,,,,,2.374485,,Right Foot,,,"[92.3, 22.7]",,Ground Pass,,23.196983,,,Ander Iturraspe Derteano,6388.0,,,,,,1,Regular Play,Iker Muniain Goñi,6842.0,Left Wing,88,Athletic Club,215,['1a8b3ab5-c130-4c26-90ce-3ba75a5ba0db'],17,,,,,,,,,,,,,,,,Athletic Club,215,00:41:17.326,Pass,
,,,,,,,,,,,,,,,2.77323,,,,,,,,,,,,fbf2802b-45fe-4b27-a5cd-cb841360e572,1437,,"[92.3, 23.2]",3825842,41,,,,,1.1091608,,Right Foot,,,"[112.1, 63.0]",,High Pass,,44.45312,,,Eneko Bóveda Altube,6386.0,,,,,,1,Regular Play,Ander Iturraspe Derteano,6388.0,Left Defensive Midfield,88,Athletic Club,215,['305b5e08-41a8-41dc-8a6f-52c6056e6f0f'],20,,,,,,,,,,,,,,,,Athletic Club,215,00:41:20.661,Pass,
,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,7dbd0caf-5b16-4b0b-ad11-c98a44e0fdc4,1439,,"[109.0, 64.1]",3825842,41,,,,,-1.0636978,,Right Foot,True,,"[120.0, 44.3]",,High Pass,,22.650387,Out,,,,,,,,,1,Regular Play,Eneko Bóveda Altube,6386.0,Right Back,88,Athletic Club,215,,23,,,,,,,,,,,,,,,,Athletic Club,215,00:41:23.434,Pass,
,,,,,,,,,,,,,,,3.686878,,,,,,,,,,,,2d9a7831-68f3-4cf0-bad0-953bc427737e,1440,,"[6.0, 44.0]",3825842,41,,,,,0.4282322,,Right Foot,,,"[62.3, 69.7]",,High Pass,,61.888447,,,Pedro López Muñoz,6787.0,,,,,Goal Kick,1,From Goal Kick,Diego Mariño Villar,23843.0,Goalkeeper,89,Levante UD,221,['0dfb5149-a01b-4d69-9222-ecd0b743f41b'],57,,,,,,,,,,,,,,,,Levante UD,221,00:41:57.082,Pass,
,,,,,,,,,,,,,,,0.753884,,,,,,,,,,,,21da52cd-355c-4501-91e4-113232f32bc1,1442,,"[62.3, 69.7]",3825842,42,,True,,,-0.12630811,,Head,,,"[68.6, 68.9]",,Low Pass,,6.3505907,Incomplete,,,,,,,,,1,From Goal Kick,Pedro López Muñoz,6787.0,Right Back,89,Levante UD,221,['13279bc3-03c9-451d-83d9-453f676a2029'],0,,,,,,,,,,,,,,,,Levante UD,221,00:42:00.769,Pass,
