50_50,ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,block_offensive,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_punched_out,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_miscommunication,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,,3.810711,,,,,,,,,,,,,b147432b-4f0b-4d1c-9f35-bcd960e8162c,15,,"[24.1, 36.5]",3825731,0,,,,,0.046873957,,Right Foot,,,,"[71.0, 38.7]",,High Pass,,46.951572,,,,,Sergio Ezequiel Araújo,8167.0,,,,,,1,Regular Play,Aythami Artiles Oliva,8440.0,Right Center Back,3,Las Palmas,208,['e847f97b-2bd2-411a-936a-2865ed222e53'],8,,,,,,,,,,,,,,,,,Las Palmas,208,00:00:08.568,Pass,
,,,,,,,,,,,,,,,,,1.814609,,,,,,,,,,,,,e1763fd6-82db-4346-b4b3-18177d768ae4,22,,"[52.6, 42.6]",3825731,0,,,,,-0.731791,,Left Foot,,,,"[63.4, 32.9]",,High Pass,,14.516542,,,Incomplete,,Gonzalo Castro Irizábal,6740.0,,,,,Recovery,1,Regular Play,Weligton Róbson Pena de Oliveira,26669.0,Left Center Back,3,Las Palmas,208,"['6d14aa57-da41-47f5-bae0-0a28cc8aff45', 'e36cf4bb-10e7-45d9-816b-304c096b47d1']",13,,,,,,,,,,,,,,,,,Málaga,223,00:00:13.887,Pass,
,,,,,,,,,,,,,,,,,0.136234,,,,,,,,,,,,,74afe6e6-662e-41c2-8b19-9ba9f3f6c6d4,27,,"[62.3, 51.8]",3825731,0,,,,,0.7853982,,Right Foot,,,,"[63.3, 52.8]",,Low Pass,,1.4142135,,,Incomplete,,Nabil El Zhar,6608.0,,,,,,1,Regular Play,Roque Mesa Quevedo,3610.0,Right Defensive Midfield,3,Las Palmas,208,"['0f3d771e-2c96-4c98-aab3-74d07e1a30f1', '9d77c5e9-e75f-4a06-bb57-ee1d861bac52', 'e7a16399-d70e-4496-8d72-5f026a279c0e']",16,,,,,,,,,,,,,,,,,Las Palmas,208,00:00:16.419,Pass,True
,,,,,,,,,,,,,,,,,1.586719,,,,,,,,,,,,,a8a86a1b-7d3c-4435-b832-36b43b662ac5,33,,"[52.3, 27.9]",3825731,0,,,,,-2.315493,,Right Foot,,,,"[41.7, 16.4]",,Ground Pass,,15.640013,,,,,Arthur Etienne Boka,27335.0,,,,,,1,Regular Play,José Luis García del Pozo,6580.0,Left Defensive Midfield,3,Las Palmas,208,"['8b447a5c-07d0-4b6d-888a-3922eb9deb3b', '8d3a3123-a019-4eee-93b9-e4a79aef993a']",18,,,,,,,,,,,,,,,,,Málaga,223,00:00:18.178,Pass,True
,,,,,,,,,,,,,,,,,7.218805,,,,,,,,,,,,,5b0f0551-f452-46ba-8780-e2b3e645b5df,36,,"[41.5, 9.7]",3825731,0,,,,,0.054722384,,Left Foot,,,,"[120.0, 14.0]",,High Pass,,78.61768,,,Out,,Roque Luis Santa Cruz Cantero,26783.0,,,,,,1,Regular Play,Arthur Etienne Boka,27335.0,Left Back,3,Las Palmas,208,['4027a7ff-2d5d-4325-b185-c5b5a62c5158'],20,,,,,,,,,,,,,,,,,Málaga,223,00:00:20.565,Pass,
,,,,,,,,,,,,,,,,,2.173012,,,,,,,,,,,,,d71ab262-3b27-47d1-9183-94fffb0aec6f,40,,"[6.0, 36.0]",3825731,0,,True,,,-1.2837139,,Right Foot,,,,"[12.2, 15.0]",,Ground Pass,,21.896118,,,,,Javier Garrido Behovide,26448.0,,,,,Goal Kick,1,From Goal Kick,Javier Varas Herrera,26753.0,Goalkeeper,4,Las Palmas,208,['5cacb8cc-b3c6-41ea-9709-16e15a9fe9c6'],35,,,,,,,,,,,,,,,,,Las Palmas,208,00:00:35.079,Pass,
,,,,,,,,,,,,,,,,,1.384352,,,,,,,,,,,,,e6672cbd-9b5b-4fd6-bffb-b118fdfa4cf9,42,,"[14.9, 12.8]",3825731,0,,,,,1.3515224,,Left Foot,,,,"[18.8, 30.3]",,Ground Pass,,17.929306,,,,,José Vicente Gómez Umpiérrez,6929.0,,,,,,1,From Goal Kick,Javier Garrido Behovide,26448.0,Left Center Back,4,Las Palmas,208,['bf9a18ad-a17d-4144-8a63-f929a45bf97a'],38,,,,,,,,,,,,,,,,,Las Palmas,208,00:00:38.921,Pass,
,,,,,,,,,,,,,,,,,1.102204,,,,,,,,,,,,,1d359b61-808d-42e1-bfdb-119f99033a1c,45,,"[24.1, 37.1]",3825731,0,,,,,0.2867454,,Left Foot,,,,"[39.7, 41.7]",,Ground Pass,,16.26407,,,,,Roque Mesa Quevedo,3610.0,,,,,,1,From Goal Kick,José Vicente Gómez Umpiérrez,6929.0,Left Defensive Midfield,4,Las Palmas,208,['83e47d62-192c-49da-8288-ae8b905b77ca'],41,,,,,,,,,,,,,,,,,Las Palmas,208,00:00:41.871,Pass,
,,,,,,,,,,,,,,,,,1.192761,,,,,,,,,,,,,d4ef7ece-dca1-48d9-8c90-a19bd577819e,48,,"[38.2, 41.5]",3825731,0,,,,,-2.6866152,,Right Foot,,,,"[24.3, 34.7]",,Ground Pass,,15.474172,,,,,José Vicente Gómez Umpiérrez,6929.0,,,,,,1,From Goal Kick,Roque Mesa Quevedo,3610.0,Right Defensive Midfield,4,Las Palmas,208,['e679d738-f20f-45b6-9bd9-0116592a3677'],43,,,,,,,,,,,,,,,,,Las Palmas,208,00:00:43.809,Pass,
,,,,,,,,,,,,,,,,,1.504382,,,,,,,,,,,,,5d3d6098-255d-403f-99ff-36afc7837e45,51,,"[26.1, 34.3]",3825731,0,,,,,-1.3494819,,Left Foot,,,,"[30.6, 14.3]",,Ground Pass,,20.5,,,,,Javier Garrido Behovide,26448.0,,,,,,1,From Goal Kick,José Vicente Gómez Umpiérrez,6929.0,Left Defensive Midfield,4,Las Palmas,208,['f42e34e6-6b84-405b-9ab5-527ab9bcb413'],46,,,,,,,,,,,,,,,,,Las Palmas,208,00:00:46.382,Pass,
,,,,,,,,,,,,,,,,,1.064082,,,,,,,,,,,,,21580c0e-e1da-43be-a047-4b8aae072cc0,54,,"[40.1, 9.0]",3825731,0,,,,,-0.4211895,,Left Foot,,,,"[52.6, 3.4]",,Ground Pass,,13.69708,,,,,Dani Castellano Betancor,6932.0,,,,,,1,From Goal Kick,Javier Garrido Behovide,26448.0,Left Center Back,4,Las Palmas,208,['bb5bf54e-c3a2-46c5-9836-66459732e818'],49,,,,,,,,,,,,,,,,,Las Palmas,208,00:00:49.294,Pass,
,,,,,,,,,,,,,,,,,1.587544,,,,,,,,,,,,,07445153-7156-4934-9683-1564bf821a53,58,,"[49.8, 8.3]",3825731,0,,,,,-2.7676508,,Left Foot,,,,"[34.0, 2.1]",,Ground Pass,,16.97292,,,,,Javier Garrido Behovide,26448.0,,,,,,1,From Goal Kick,Dani Castellano Betancor,6932.0,Left Back,4,Las Palmas,208,['02d034a2-1bb1-4b71-a05c-fe8abe8fb62e'],52,,,,,,,,,,,,,,,,,Las Palmas,208,00:00:52.431,Pass,
,,,,,,,,,,,,,,,,,0.972291,,,,,,,,,,,,,68a29a37-f6e6-454b-969c-6a4a5ab35251,61,,"[34.0, 2.8]",3825731,0,,,,,1.4777325,,Left Foot,,,,"[35.4, 17.8]",,Ground Pass,,15.065191,,,,,José Vicente Gómez Umpiérrez,6929.0,,,,,,1,From Goal Kick,Javier Garrido Behovide,26448.0,Left Center Back,4,Las Palmas,208,['3208cdbc-9be2-4f64-b367-75fc1d2bff49'],58,,,,,,,,,,,,,,,,,Las Palmas,208,00:00:58.320,Pass,
,,,,,,,,,,,,,,,,,2.51364,,,,,,,,,,,,,8375fa89-119f-4473-86d7-590db80e116e,64,,"[34.5, 18.4]",3825731,1,,,,,1.6242733,,Left Foot,,,,"[32.3, 59.5]",,Ground Pass,,41.15884,,,,,Aythami Artiles Oliva,8440.0,,True,,,,1,From Goal Kick,José Vicente Gómez Umpiérrez,6929.0,Left Defensive Midfield,4,Las Palmas,208,['4645018b-b453-41d6-8960-8daa0d914e01'],1,,,,,,,,,,,,,,,,,Las Palmas,208,00:01:01.340,Pass,
,,,,,,,,,,,,,,,,,1.878675,,,,,,,,,,,,,aae9f846-9d96-4a65-9ad9-415c1f7735cc,67,,"[29.7, 59.5]",3825731,1,,,,,-2.5167065,,Right Foot,,,,"[11.4, 46.3]",,Ground Pass,,22.56391,,,,,Javier Varas Herrera,26753.0,,,,,,1,From Goal Kick,Aythami Artiles Oliva,8440.0,Right Center Back,4,Las Palmas,208,['3948d84b-ebd4-4da5-8db8-f4fff1fde02f'],4,,,,,,,,,,,,,,,,,Las Palmas,208,00:01:04.832,Pass,
,,,,,,,,,,,,,,,,,1.908283,,,,,,,,,,,,,ea87e6fb-2740-4d31-80fd-42212b260801,70,,"[15.0, 44.2]",3825731,1,,,,,-1.2677643,,Right Foot,,,,"[27.1, 5.5]",,Ground Pass,,40.547504,,,,,Javier Garrido Behovide,26448.0,,,,,,1,From Goal Kick,Javier Varas Herrera,26753.0,Goalkeeper,4,Las Palmas,208,['d1ad44c9-a7a4-40e2-82ce-0c171dc1cb44'],8,,,,,,,,,,,,,,,,,Las Palmas,208,00:01:08.319,Pass,
,,,,,,,,,,,,,,,,,1.072933,,,,,,,,,,,,,2b6142b0-01b1-40e9-8b89-85c0aad3567b,73,,"[33.0, 5.1]",3825731,1,,,,,0.66425514,,Left Foot,,,,"[45.9, 15.2]",,Ground Pass,,16.383528,,,,,Pedro Taunausú Domínguez Placeres,6928.0,,,,,,1,From Goal Kick,Javier Garrido Behovide,26448.0,Left Center Back,4,Las Palmas,208,['0853d6c6-cc51-42ea-b862-3bb843c5d7f4'],11,,,,,,,,,,,,,,,,,Las Palmas,208,00:01:11.400,Pass,
,,,,,,,,,,,,,,,,,1.248076,,,,,,,,,,,,,a04f1e20-36bf-4fbb-87d7-0b48ff196ca8,76,,"[46.8, 14.3]",3825731,1,,,,,-2.6571147,,Right Foot,,,,"[33.5, 7.3]",,Ground Pass,,15.029637,,,,,Javier Garrido Behovide,26448.0,,,,,,1,From Goal Kick,Pedro Taunausú Domínguez Placeres,6928.0,Center Attacking Midfield,4,Las Palmas,208,['b6665df7-d950-4f07-be11-9af9ecb0b721'],12,,,,,,,,,,,,,,,,,Las Palmas,208,00:01:12.513,Pass,
,,,,,,,,,,,,,,,,,2.081868,,,,,,,,,,,,,ecf5c5ee-081c-485c-a0f8-165a5184999b,79,,"[33.7, 6.7]",3825731,1,,,,,1.6030432,,Left Foot,,,,"[33.1, 25.3]",,Ground Pass,,18.609674,,,,,José Vicente Gómez Umpiérrez,6929.0,,,,,,1,From Goal Kick,Javier Garrido Behovide,26448.0,Left Center Back,4,Las Palmas,208,['e302bfdb-c8ed-4d33-aa3f-845dba95fde5'],13,,,,,,,,,,,,,,,,,Las Palmas,208,00:01:13.801,Pass,
,,,,,,,,,,,,,,,,,2.323919,,,,,,,,,,,,,fd0a2d06-cfcf-4d61-ab75-ed2986896faf,82,,"[42.2, 42.4]",3825731,1,,,,,1.7444675,,Left Foot,,,,"[38.2, 65.2]",,Ground Pass,,23.148218,,,,,Aythami Artiles Oliva,8440.0,,,,,,1,From Goal Kick,José Vicente Gómez Umpiérrez,6929.0,Left Defensive Midfield,4,Las Palmas,208,['840283a3-b12f-4001-acf1-a3ac393ff91d'],18,,,,,,,,,,,,,,,,,Las Palmas,208,00:01:18.944,Pass,
,,,,,,,,,,,,,,,,,1.315449,,,,,,,,,,,,,f59bdbf7-8389-4b18-bf56-b21e4b09a6e3,85,,"[42.4, 71.7]",3825731,1,,,,,0.063347965,,Right Foot,,,,"[69.2, 73.4]",,High Pass,,26.853865,,,,,Nabil El Zhar,6608.0,,,,,,1,From Goal Kick,Aythami Artiles Oliva,8440.0,Right Center Back,4,Las Palmas,208,['dfbec0ce-60a1-4499-8d01-a1c84b367b9f'],22,,,,,,,,,,,,,,,,,Las Palmas,208,00:01:22.751,Pass,
,,,,,,,,,,,,,,,,,1.491289,,,,,,,,,,,,,9dd00f80-ea9a-4881-a477-c2f3dd2dab0d,91,,"[60.9, 68.5]",3825731,1,,,,,-1.234554,,Left Foot,,,,"[64.5, 58.2]",,Ground Pass,,10.911004,,,,,Roque Mesa Quevedo,3610.0,,,,,Recovery,1,From Goal Kick,David Simón Rodríguez Santana,7906.0,Right Back,4,Las Palmas,208,['56ce2de5-ef4e-477f-9970-85af6a5d8934'],26,,,,,,,,,,,,,,,,,Las Palmas,208,00:01:26.315,Pass,
,,,,,,,,,,,,,,,,,1.373762,,,,,,,,,,,,,eb0573db-dbaa-4be1-95f5-4d906647f5d9,95,,"[63.0, 59.6]",3825731,1,,,,,-0.31561565,,Left Foot,,,,"[72.8, 56.4]",,Ground Pass,,10.309219,,,,,Pedro Taunausú Domínguez Placeres,6928.0,,,,,,1,From Goal Kick,Roque Mesa Quevedo,3610.0,Right Defensive Midfield,4,Las Palmas,208,"['0d177038-5ada-48a2-8faa-d57013ac6bfa', '83752431-dafe-46a4-96c6-72524f2c49bd']",27,,,,,,,,,,,,,,,,,Las Palmas,208,00:01:27.887,Pass,True
,,,,,,,,,,,,,,,,,1.514661,,,,,,,,,,,,,b9365ae6-ff37-490e-8dd4-3acd43eb79dc,99,,"[77.7, 55.3]",3825731,1,,,,,-1.4731083,1ad39ab8-de2c-4630-94fe-a6861ab646b1,Right Foot,,,,"[82.6, 5.3]",,Ground Pass,,50.239525,,,,,Jonathan Viera Ramos,10755.0,True,True,,,,1,From Goal Kick,Pedro Taunausú Domínguez Placeres,6928.0,Center Attacking Midfield,4,Las Palmas,208,['ba2a4f87-049a-4232-aff2-63dc5293465b'],30,,,,,,,,,,,,,,,,,Las Palmas,208,00:01:30.452,Pass,
,,,,,,,,,,,,,,,,,2.140956,,,,,,,,,,,,,cee7cd86-9fcc-4efb-a8d9-4bbcd27db180,104,,"[7.0, 44.1]",3825731,1,,True,,,-1.4348618,,Right Foot,,,,"[11.5, 11.2]",,Ground Pass,,33.206326,,,,,Weligton Róbson Pena de Oliveira,26669.0,,,,,Goal Kick,1,From Goal Kick,Idriss Carlos Kameni,26103.0,Goalkeeper,5,Málaga,223,['d027d518-f1b9-4f0b-a313-2f569afe15f8'],56,,,,,,,,,,,,,,,,,Málaga,223,00:01:56.198,Pass,
,,,,,,,,,,,,,,,,,3.360217,,,,,,,,,,,,,83611218-9324-4a98-8c16-494a514c1de8,106,,"[13.8, 10.4]",3825731,2,,,,,0.18443452,,Left Foot,,,,"[73.3, 21.5]",,High Pass,,60.526524,,,Incomplete,,Duje Čop,8419.0,,,,,,1,From Goal Kick,Weligton Róbson Pena de Oliveira,26669.0,Left Center Back,5,Málaga,223,"['5244e8a6-2e29-4bdb-870f-25cddfe30ec6', '709a5eb3-49a9-4fff-b6cc-d8431856b4ca']",0,,,,,,,,,,,,,,,,,Málaga,223,00:02:00.135,Pass,
,,,,,,,,,,,,,,,,,1.453437,,,,,,,,,,,,,709a5eb3-49a9-4fff-b6cc-d8431856b4ca,109,,"[46.8, 58.6]",3825731,2,,,,True,0.14981246,,,,,,"[62.7, 61.0]",,Low Pass,,16.080112,,,Incomplete,,Roque Mesa Quevedo,3610.0,,,,,Recovery,1,From Goal Kick,Aythami Artiles Oliva,8440.0,Right Center Back,5,Málaga,223,"['4beddaeb-80e2-490a-bb44-bf9e15fda979', '83611218-9324-4a98-8c16-494a514c1de8', '9e46bdf4-14c4-41b7-8e1d-0123c53f4dbb', 'babdccd8-1762-4bdd-9f75-e33efbc5898a']",3,,,,,,,,,,,,,,,,,Las Palmas,208,00:02:03.495,Pass,True
,,,,,,,,,,,,,,,,,1.66363,,,,,,,,,,,,,4beddaeb-80e2-490a-bb44-bf9e15fda979,112,,"[57.4, 19.1]",3825731,2,,,,,-0.3715708,,Right Foot,,,,"[78.7, 10.8]",,High Pass,,22.860008,,,,,Gonzalo Castro Irizábal,6740.0,,,,,Recovery,1,From Goal Kick,José Luis García del Pozo,6580.0,Left Defensive Midfield,5,Málaga,223,"['11215596-ec0f-4cda-984d-23f4472eecbc', '4d101901-a00c-48a8-b04f-a2eed4d38973', '709a5eb3-49a9-4fff-b6cc-d8431856b4ca']",4,,,,,,,,,,,,,,,,,Málaga,223,00:02:04.949,Pass,True
,,,,,,,,,,,,,,,,,1.208013,,,,,,,,,,,,,40f9065a-5b8b-436d-8dcd-fc1336328ec6,114,,"[78.7, 10.8]",3825731,2,,,,,1.4940244,,Head,,,,"[79.3, 18.6]",,Low Pass,,7.823043,,,Incomplete,,,,,,,,,1,From Goal Kick,Gonzalo Castro Irizábal,6740.0,Left Midfield,5,Málaga,223,['5adfc9dc-7976-4a84-bc31-ceff80028b1e'],6,,,,,,,,,,,,,,,,,Málaga,223,00:02:06.612,Pass,
,,,,,,,,,,,,,,,,,4.666084,,,,,,,,,,,,,136127fe-be04-4616-8d06-ec7f98c96851,120,,"[43.1, 80.0]",3825731,2,,True,,,-2.117258,,,,,,"[31.3, 60.6]",,High Pass,,22.706827,,,Incomplete,,,,,,,,Throw-in,1,From Throw In,David Simón Rodríguez Santana,7906.0,Right Back,6,Las Palmas,208,['e220d839-18ff-4bea-9b11-17437c8d8ac7'],23,,,,,,,,,,,,,,,,,Las Palmas,208,00:02:23.692,Pass,
,,,,,,,,,,,,,,,,,1.488182,,,,,,,,,,,,,807489da-a0b6-472a-8b87-10696bd068fe,122,,"[88.8, 19.5]",3825731,2,,,,,-0.45099005,,Right Foot,,,,"[104.7, 11.8]",,Ground Pass,,17.666351,,,,,Gonzalo Castro Irizábal,6740.0,,,,,,1,Regular Play,José Luis García del Pozo,6580.0,Left Defensive Midfield,7,Málaga,223,['a631d326-44da-4d23-a7cb-65458af7997f'],29,,,,,,,,,,,,,,,,,Málaga,223,00:02:29.234,Pass,
