50_50,ball_receipt_outcome,ball_recovery_offensive,ball_recovery_recovery_failure,block_deflection,block_offensive,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_miscommunication,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,,,1.137224,,,,,,,,,,,,d7c0086f-ce0f-4450-8055-6a43d039cbd7,3486,,"[102.3, 78.4]",3825738,77,,,,,-3.049001,,Right Foot,,,"[88.3, 77.1]",,Ground Pass,,14.060227,,,,,Juan Francisco Torres Belén,6375.0,,,,,Recovery,2,Regular Play,Thomas Teye Partey,6383.0,Left Defensive Midfield,163,Atlético Madrid,212,['ecfde30d-9593-4dac-a306-e4b806a3091a'],22,,,,,,,,,,,,,,,,,Atlético Madrid,212,00:32:22.380,Pass,
,,,,,,,,,,,,,,,,,,1.108801,,,,,,,,,,,,6c664060-cb75-46e7-9524-71bb2b1c5398,3489,,"[78.4, 75.8]",3825738,77,,,,,-1.4204249,,Left Foot,,,"[79.4, 69.2]",,Ground Pass,,6.675328,,,,,Gabriel Fernández Arenas,6384.0,,,,,,2,Regular Play,Juan Francisco Torres Belén,6375.0,Right Back,163,Atlético Madrid,212,['120ca8b4-777b-4c9f-aff5-b604d5552a34'],25,,,,,,,,,,,,,,,,,Atlético Madrid,212,00:32:25.556,Pass,
,,,,,,,,,,,,,,,,,,1.601366,,,,,,,,,,,,c776a888-1801-4181-8812-1d511905d823,3493,,"[79.2, 68.5]",3825738,77,,,,,0.37394193,,Right Foot,,,"[87.1, 71.6]",,Ground Pass,,8.48646,,,Incomplete,,,,,,,,,2,Regular Play,Gabriel Fernández Arenas,6384.0,Right Defensive Midfield,163,Atlético Madrid,212,"['46eb79d7-c8a2-4387-a0ae-808b2ada2301', 'e7bc6d7b-7a5b-425c-b934-1b20962781ac']",27,,,,,,,,,,,,,,,,,Atlético Madrid,212,00:32:27.557,Pass,True
,,,,,,,,,,,,,,,,,,0.942918,,,,,,,,,,,,98dc662f-fa73-44f4-b132-6a72f01b5564,3496,,"[35.2, 1.7]",3825738,77,,,,,0.9661977,,Left Foot,,,"[42.8, 12.7]",,Ground Pass,,13.370116,,,,,Pedro Taunausú Domínguez Placeres,6928.0,,,,,,2,Regular Play,Dani Castellano Betancor,6932.0,Left Back,164,Las Palmas,208,['8ea43d0a-3b0d-4b0c-919d-263bfef2c4ab'],30,,,,,,,,,,,,,,,,,Las Palmas,208,00:32:30.358,Pass,
,,,,,,,,,,,,,,,,,,0.899605,,,,,,,,,,,,76a3fdb4-d914-4f86-91df-e1896c14854c,3499,,"[52.8, 21.8]",3825738,77,,,,,0.33631262,,Right Foot,,,"[65.1, 26.1]",,Ground Pass,,13.029965,,,,,Willian José da Silva,6721.0,,,,,,2,Regular Play,Pedro Taunausú Domínguez Placeres,6928.0,Center Attacking Midfield,164,Las Palmas,208,['f2c4396d-a082-4f6b-9f80-90b2235d4692'],33,,,,,,,,,,,,,,,,,Las Palmas,208,00:32:33.781,Pass,
,,,,,,,,,,,,,,,,,,2.020094,,,,,,,,,,,,10cb3ebe-1227-432b-8c2c-0c77faa326b9,3506,,"[67.1, 40.8]",3825738,77,,,,,1.1866269,,Right Foot,,,"[76.6, 64.3]",,Ground Pass,,25.347584,,,,,Mubarak Wakaso,6626.0,,,,,,2,Regular Play,Willian José da Silva,6721.0,Center Forward,164,Las Palmas,208,['95d71128-811d-4d8f-8714-a63050951f7e'],37,,,,,,,,,,,,,,,,,Las Palmas,208,00:32:37.186,Pass,
,,,,,,,,,,,,,,,,,,1.638554,,,,,,,,,,,,121042cb-fa54-4dc4-bf64-f0d4ad76b40a,3509,,"[81.9, 54.1]",3825738,77,,,,,-1.3649621,,Left Foot,,,"[89.5, 17.7]",,Low Pass,,37.184944,,,,,Jonathan Viera Ramos,10755.0,,,,,,2,Regular Play,Mubarak Wakaso,6626.0,Right Wing,164,Las Palmas,208,['93999a11-4342-459f-b90f-0e19535aaf3c'],44,,,,,,,,,,,,,,,,,Las Palmas,208,00:32:44.006,Pass,
,,,,,,,,,,,,,,,,,,2.097242,,,,,,,,,,,,5a3dfeaf-4b39-4edf-b349-13ddf4aa641d,3512,,"[92.0, 20.2]",3825738,77,,,,,0.0,,Right Foot,,,"[112.3, 20.2]",,Ground Pass,,20.3,,,,,José Vicente Gómez Umpiérrez,6929.0,,,,,,2,Regular Play,Jonathan Viera Ramos,10755.0,Left Wing,164,Las Palmas,208,['ad6b59d0-18f3-43f8-aa46-26c19a51ca02'],47,,,,,,,,,,,,,,,,,Las Palmas,208,00:32:47.394,Pass,
,,,,,,,,,,,,,,,,,,1.199999,,,,,,,,,,,,6fefe339-7700-4673-b215-64a1eb4639b1,3515,,"[109.1, 6.3]",3825738,77,,,,,-2.976444,,Left Foot,,,"[101.3, 5.0]",,Ground Pass,,7.9075913,,,,,Jonathan Viera Ramos,10755.0,,,,,,2,Regular Play,José Vicente Gómez Umpiérrez,6929.0,Left Defensive Midfield,164,Las Palmas,208,['7e069852-c520-4727-98af-05e9daaa1e02'],51,,,,,,,,,,,,,,,,,Las Palmas,208,00:32:51.521,Pass,
,,,,,,,,,,,,,,,,,,1.016341,,,,,,,,,,,,f4c44f82-f6b1-4050-9b14-6b62d97e2c15,3518,,"[90.2, 8.7]",3825738,77,,,,,2.737733,,Right Foot,,,"[78.5, 13.7]",,Ground Pass,,12.7236,,,,,Dani Castellano Betancor,6932.0,,,,,,2,Regular Play,Jonathan Viera Ramos,10755.0,Left Wing,164,Las Palmas,208,['660476f7-4777-4b97-b59f-fda9843bf2f0'],55,,,,,,,,,,,,,,,,,Las Palmas,208,00:32:55.517,Pass,
,,,,,,,,,,,,,,,,,,1.25079,,,,,,,,,,,,e79b0f55-16b4-49e7-abaf-66e0f0dd4da7,3521,,"[80.3, 11.9]",3825738,77,,,,,-0.5910938,,Left Foot,,,"[95.2, 1.9]",,Ground Pass,,17.944637,,,,,José Vicente Gómez Umpiérrez,6929.0,,,,,,2,Regular Play,Dani Castellano Betancor,6932.0,Left Back,164,Las Palmas,208,['03bc1332-0851-4622-9a18-17621d70edcc'],56,,,,,,,,,,,,,,,,,Las Palmas,208,00:32:56.614,Pass,
,,,,,,,,,,,,,,,,,,0.721642,,,,,,,,,,,,0d1680e7-4c06-4751-af56-b7327a486dd8,3524,,"[103.8, 3.7]",3825738,77,,,,,1.2894862,,Left Foot,True,,"[111.4, 30.0]",,Ground Pass,,27.376085,,,Incomplete,,Willian José da Silva,6721.0,,,,,,2,Regular Play,José Vicente Gómez Umpiérrez,6929.0,Left Defensive Midfield,164,Las Palmas,208,"['4ff5e3d6-45c8-467e-a76c-bb8d16404c79', '97dca627-88dd-401e-bf71-decd1732560d']",59,,,,,,,,,,,,,,,,,Las Palmas,208,00:32:59.693,Pass,
,,,,,,,,,,,,,,,,,,1.367742,,,,,,,,,,,,5b468b68-345a-45e4-802a-b65525087970,3527,,"[93.4, 0.1]",3825738,78,,True,,,1.2793396,,,,,"[95.2, 6.1]",,Low Pass,,6.264184,,,,,Pedro Taunausú Domínguez Placeres,6928.0,,,,,Throw-in,2,From Throw In,Jonathan Viera Ramos,10755.0,Left Wing,165,Las Palmas,208,['887d3207-c2d5-4e0c-b931-1c1bf8954ba3'],10,,,,,,,,,,,,,,,,,Las Palmas,208,00:33:10.755,Pass,
,,,,,,,,,,,,,,,,,,1.40835,,,,,,,,,,,,07894656-5226-4de0-a7da-382c840e16d9,3529,,"[94.9, 7.1]",3825738,78,,True,,,2.5148497,,Right Foot,,,"[92.0, 9.2]",,Ground Pass,,3.5805027,,,,,Jonathan Viera Ramos,10755.0,,,,,,2,From Throw In,Pedro Taunausú Domínguez Placeres,6928.0,Center Attacking Midfield,165,Las Palmas,208,['f6ee305c-0476-4403-9140-12d4894e8f43'],12,,,,,,,,,,,,,,,,,Las Palmas,208,00:33:12.123,Pass,
,,,,,,,,,,,,,,,,,,1.466911,,,,,,,,,,,,97a3b069-a4f7-421f-9f10-7a0c738173a5,3532,,"[92.0, 11.7]",3825738,78,,,,,1.589662,,Right Foot,,,"[91.6, 32.9]",,Ground Pass,,21.203773,,,,,José Vicente Gómez Umpiérrez,6929.0,,,,,,2,From Throw In,Jonathan Viera Ramos,10755.0,Left Wing,165,Las Palmas,208,"['85a94d5d-0a13-4bbb-b134-159ae545e41c', 'a8558783-4a48-4441-ae91-f8be6e97c6b7']",14,,,,,,,,,,,,,,,,,Las Palmas,208,00:33:14.417,Pass,True
,,,,,,,,,,,,,,,,,,0.398817,,,,,,,,,,,,39b11df7-d2f7-4ecc-8d52-d543eb165633,3534,,"[92.3, 32.9]",3825738,78,,,,,1.6614562,bd758014-9571-4cf6-b17e-9c776d271e0e,Left Foot,,,"[92.0, 36.2]",,Ground Pass,,3.3136084,,,,,Mubarak Wakaso,6626.0,True,,,,,2,From Throw In,José Vicente Gómez Umpiérrez,6929.0,Left Defensive Midfield,165,Las Palmas,208,['761a82d9-3016-4034-bbb5-aded80150a91'],15,,,,,,,,,,,,,,,,,Las Palmas,208,00:33:15.883,Pass,
,,,,,,,,,,,,,,,,,,2.349994,,,,,,,,,,,,3dbad7ed-e681-4a72-a81b-92119a436471,3541,,"[25.9, 42.3]",3825738,78,,,,,0.5070985,,Right Foot,,,"[53.8, 57.8]",,High Pass,,31.916454,,,Incomplete,,,,,,,,Recovery,2,From Throw In,Yannick Ferreira Carrasco,5633.0,Left Wing,165,Las Palmas,208,['929a7efb-93ad-4c9b-bf77-18e6dfdb1d05'],18,,,,,,,,,,,,,,,,,Atlético Madrid,212,00:33:18.497,Pass,
,,,,,,,,,,,,,,,,,,1.57895,,,,,,,,,,,,f13404f9-519a-41dd-b258-a8c30484f8b8,3544,,"[70.8, 19.3]",3825738,78,,,,,-0.8423934,,Left Foot,,,"[86.5, 1.7]",,Ground Pass,,23.584953,,,,,Pedro Taunausú Domínguez Placeres,6928.0,,,,,,2,From Throw In,Javier Garrido Behovide,26448.0,Left Center Back,165,Las Palmas,208,['268801da-f0e6-4e54-a432-7386996f6414'],22,,,,,,,,,,,,,,,,,Las Palmas,208,00:33:22.316,Pass,
,,,,,,,,,,,,,,,,,,2.977285,,,,,,,,,,,,a9221f86-a022-48ff-bd02-6e6dae4f7246,3547,,"[91.0, 9.8]",3825738,78,,,,,1.5540755,,Right Foot,,,"[92.0, 69.6]",,High Pass,,59.80836,,,,,David García Santana,6927.0,,True,,,,2,From Throw In,Pedro Taunausú Domínguez Placeres,6928.0,Center Attacking Midfield,165,Las Palmas,208,['5649be96-667d-4898-b440-c89f0220e904'],26,,,,,,,,,,,,,,,,,Las Palmas,208,00:33:26.159,Pass,
,,,,,,,,,,,,,,,,,,0.89585,,,,,,,,,,,,da9458be-41f5-43d6-a40b-bf6f4947a222,3550,,"[91.3, 62.5]",3825738,78,,,,,-2.021665,,Right Foot,,,"[85.2, 49.9]",,Ground Pass,,13.998928,,,,,Mubarak Wakaso,6626.0,,,,,,2,From Throw In,David García Santana,6927.0,Right Back,165,Las Palmas,208,['8f478864-c6f3-4b22-95e7-78511c1ea594'],30,,,,,,,,,,,,,,,,,Las Palmas,208,00:33:30.746,Pass,
,,,,,,,,,,,,,,,,,,1.73801,,,,,,,,,,,,98ae9779-09dc-436f-883d-6f2247cea037,3553,,"[81.8, 25.0]",3825738,78,,,,,2.8791332,,Right Foot,,,"[68.4, 28.6]",,Ground Pass,,13.875157,,,,,Javier Garrido Behovide,26448.0,,,,,,2,From Throw In,Mubarak Wakaso,6626.0,Right Wing,165,Las Palmas,208,['a185b8dc-c60d-420f-8232-667bd3297f3e'],38,,,,,,,,,,,,,,,,,Las Palmas,208,00:33:38.345,Pass,
,,,,,,,,,,,,,,,,,,0.866277,,,,,,,,,,,,f7cb4141-0dca-4062-8fe2-5d165e8fed2d,3555,,"[69.8, 29.5]",3825738,78,,,,,1.2618656,,Left Foot,,,"[71.3, 34.2]",,Ground Pass,,4.9335585,,,,,José Vicente Gómez Umpiérrez,6929.0,,,,,,2,From Throw In,Javier Garrido Behovide,26448.0,Left Center Back,165,Las Palmas,208,['ddf626da-28c0-417e-a28d-8a596cd3b1e4'],40,,,,,,,,,,,,,,,,,Las Palmas,208,00:33:40.083,Pass,
,,,,,,,,,,,,,,,,,,1.187032,,,,,,,,,,,,eb4ad04a-5bc3-4a44-bbf8-c75ce761307e,3558,,"[70.3, 35.2]",3825738,78,,,,,1.2543648,,Left Foot,,,"[74.0, 46.5]",,Ground Pass,,11.890332,,,,,Roque Mesa Quevedo,3610.0,,,,,,2,From Throw In,José Vicente Gómez Umpiérrez,6929.0,Left Defensive Midfield,165,Las Palmas,208,['bc35c5c5-31ac-473c-aa70-83cf2c2a49bd'],42,,,,,,,,,,,,,,,,,Las Palmas,208,00:33:42.149,Pass,
,,,,,,,,,,,,,,,,,,1.608117,,,,,,,,,,,,442ed7cb-c59c-47d1-b57a-cef042a1d154,3561,,"[81.6, 54.7]",3825738,78,,,,,1.017502,,Right Foot,,,"[94.2, 75.1]",,Ground Pass,,23.97749,,,,,David García Santana,6927.0,,,,,,2,From Throw In,Roque Mesa Quevedo,3610.0,Right Defensive Midfield,165,Las Palmas,208,['8774d278-f2a8-4e26-abbc-ad9f5e0a582a'],44,,,,,,,,,,,,,,,,,Las Palmas,208,00:33:44.678,Pass,
,,,,,,,,,,,,,,,,,,1.79755,,,,,,,,,,,,a7bb8689-f883-4bd8-ae22-5548286f4a32,3565,,"[86.5, 67.8]",3825738,78,,,,,-2.2129738,,Right Foot,,,"[68.4, 43.6]",,Ground Pass,,30.220026,,,,,José Vicente Gómez Umpiérrez,6929.0,,,,,,2,From Throw In,David García Santana,6927.0,Right Back,165,Las Palmas,208,['4537cf75-e07a-41ff-a719-d342a3615592'],48,,,,,,,,,,,,,,,,,Las Palmas,208,00:33:48.579,Pass,
,,,,,,,,,,,,,,,,,,1.549591,,,,,,,,,,,,a1435e71-664b-4925-a3bd-86e594a53f31,3568,,"[66.9, 38.7]",3825738,78,,,,,-1.4410938,,Left Foot,,,"[69.0, 22.6]",,Ground Pass,,16.23638,,,,,Javier Garrido Behovide,26448.0,,,,,,2,From Throw In,José Vicente Gómez Umpiérrez,6929.0,Left Defensive Midfield,165,Las Palmas,208,['dbc06624-2995-4797-bbac-26feed2b5000'],51,,,,,,,,,,,,,,,,,Las Palmas,208,00:33:51.919,Pass,
,,,,,,,,,,,,,,,,,,1.264704,,,,,,,,,,,,771bb988-5b15-4c62-ae03-3bd041f8157a,3571,,"[69.0, 22.6]",3825738,78,,,,,2.010639,,Left Foot,,,"[65.0, 31.1]",,Ground Pass,,9.394147,,,,,José Vicente Gómez Umpiérrez,6929.0,,,,,,2,From Throw In,Javier Garrido Behovide,26448.0,Left Center Back,165,Las Palmas,208,['5c662733-7528-4f4e-8bee-83518a542317'],55,,,,,,,,,,,,,,,,,Las Palmas,208,00:33:55.876,Pass,
,,,,,,,,,,,,,,,,,,2.867276,,,,,,,,,,,,5e682255-9667-4f63-a598-77a86a30d2de,3574,,"[64.3, 33.2]",3825738,78,,,,,1.4711276,,Left Foot,,,"[67.7, 67.2]",,Ground Pass,,34.16958,,,,,Aythami Artiles Oliva,8440.0,,,,,,2,From Throw In,José Vicente Gómez Umpiérrez,6929.0,Left Defensive Midfield,165,Las Palmas,208,['291c4b81-63e3-4615-91ea-919f6838b646'],57,,,,,,,,,,,,,,,,,Las Palmas,208,00:33:57.624,Pass,
,,,,,,,,,,,,,,,,,,1.243723,,,,,,,,,,,,d8b91d99-45b4-4dfe-8a36-76a13b0f548b,3577,,"[70.8, 71.2]",3825738,79,,,,,0.5855695,,Right Foot,,,"[80.3, 77.5]",,Ground Pass,,11.399123,,,,,David García Santana,6927.0,,,,,,2,From Throw In,Aythami Artiles Oliva,8440.0,Right Center Back,165,Las Palmas,208,['59679dc5-b0a7-4ca7-8988-d0d56dbe8a3d'],1,,,,,,,,,,,,,,,,,Las Palmas,208,00:34:01.174,Pass,
,,,,,,,,,,,,,,,,,,1.803785,,,,,,,,,,,,3c48e24b-a9d7-46f3-b673-f796bf1e3acb,3580,,"[81.3, 76.6]",3825738,79,,,,,-2.9385474,,Right Foot,,,"[67.7, 73.8]",,Ground Pass,,13.885244,,,,,Aythami Artiles Oliva,8440.0,,,,,,2,From Throw In,David García Santana,6927.0,Right Back,165,Las Palmas,208,['df3ccfdf-06ad-49a6-8c2e-40126dadc11f'],3,,,,,,,,,,,,,,,,,Las Palmas,208,00:34:03.367,Pass,
,,,,,,,,,,,,,,,,,,2.188929,,,,,,,,,,,,bb3d951a-f7e0-414e-b574-14f471a70e76,3583,,"[69.2, 66.1]",3825738,79,,,,,-1.7910999,,Right Foot,,,"[63.4, 40.2]",,Ground Pass,,26.541477,,,,,José Vicente Gómez Umpiérrez,6929.0,,,,,,2,From Throw In,Aythami Artiles Oliva,8440.0,Right Center Back,165,Las Palmas,208,['7123be00-d974-4b9d-981c-da30249369db'],7,,,,,,,,,,,,,,,,,Las Palmas,208,00:34:07.971,Pass,
,,,,,,,,,,,,,,,,,,0.900855,,,,,,,,,,,,5b5ef4d3-2222-42d5-966c-1e0080023f34,3586,,"[63.8, 34.4]",3825738,79,,,,,-0.43860066,,Left Foot,,,"[83.2, 25.3]",,Ground Pass,,21.428253,,,,,Jonathan Viera Ramos,10755.0,,,,,,2,From Throw In,José Vicente Gómez Umpiérrez,6929.0,Left Defensive Midfield,165,Las Palmas,208,['2aae1f29-daa0-4d1e-b85f-afb5c756a851'],11,,,,,,,,,,,,,,,,,Las Palmas,208,00:34:11.488,Pass,
,,,,,,,,,,,,,,,,,,1.011577,,,,,,,,,,,,f055e67f-72c3-4275-8461-1b0b833970ce,3589,,"[82.6, 26.0]",3825738,79,,,,,-0.4677628,,No Touch,,,"[92.3, 21.1]",,Ground Pass,,10.867382,,True,,,Willian José da Silva,6721.0,,,,,,2,From Throw In,Jonathan Viera Ramos,10755.0,Left Wing,165,Las Palmas,208,['fe380811-4039-4423-8510-00597c17b62b'],12,,,,,,,,,,,,,,,,,Las Palmas,208,00:34:12.508,Pass,
,,,,,,,,,,,,,,,,,,0.882041,,,,,,,,,,,,05bad24d-1c74-4a28-9698-165748cf0bbc,3591,,"[92.9, 19.8]",3825738,79,,,,,2.5393052,,Right Foot,,,"[86.5, 24.2]",,Ground Pass,,7.7665954,,,,,Jonathan Viera Ramos,10755.0,,,,,,2,From Throw In,Willian José da Silva,6721.0,Center Forward,165,Las Palmas,208,['ca9c06b0-40f9-4cbf-80d3-1e3d8c5893fe'],13,,,,,,,,,,,,,,,,,Las Palmas,208,00:34:13.520,Pass,
,,,,,,,,,,,,,,,,,,0.670255,,,,,,,,,,,,9b960f87-90e6-4a40-a85e-009c73e91f34,3595,,"[92.9, 20.6]",3825738,79,,,,,0.31899574,,Left Foot,,,"[103.8, 24.2]",,Ground Pass,,11.479112,,,,,Willian José da Silva,6721.0,,,,,,2,From Throw In,Jonathan Viera Ramos,10755.0,Left Wing,165,Las Palmas,208,['85a9bb58-17c7-412c-9040-beaaba880029'],15,,,,,,,,,,,,,,,,,Las Palmas,208,00:34:15.416,Pass,
,,,,,,,,,,,,,,,,,,0.919762,,,,,,,,,,,,0e88fdcc-b7c5-459f-8803-28abcb90eb9e,3598,,"[99.7, 25.5]",3825738,79,,,,,2.2087574,f4c23448-b906-416b-b8b1-235fd16d0274,Right Foot,,,"[91.1, 37.1]",,Ground Pass,,14.440222,,,,,Roque Mesa Quevedo,3610.0,True,,,,,2,From Throw In,Willian José da Silva,6721.0,Center Forward,165,Las Palmas,208,['3e2012a2-3e9c-4869-9f7c-5f863f45f06f'],17,,,,,,,,,,,,,,,,,Las Palmas,208,00:34:17.937,Pass,
,,,,,,,,,,,,,,,,,,3.51926,,,,,,,,,,,,0351ea1a-eb4b-42f6-9f36-80b62ac9c189,3605,,"[7.0, 36.1]",3825738,79,,,,,-0.4757812,,Right Foot,,,"[62.7, 7.4]",,High Pass,,62.659237,,,Incomplete,,,,,,,,Goal Kick,2,From Goal Kick,Jan Oblak,6378.0,Goalkeeper,166,Atlético Madrid,212,['89067219-711f-46bd-92a2-d7b161d99a73'],55,,,,,,,,,,,,,,,,,Atlético Madrid,212,00:34:55.779,Pass,
,,,,,,,,,,,,,,,,,,2.542321,,,,,,,,,,,,89067219-711f-46bd-92a2-d7b161d99a73,3606,,"[57.4, 72.7]",3825738,79,,,,,-0.75668544,,Head,,,"[77.1, 54.1]",,High Pass,,27.093357,,,Incomplete,,Sergio Ezequiel Araújo,8167.0,,,,,Recovery,2,From Goal Kick,Aythami Artiles Oliva,8440.0,Right Center Back,166,Atlético Madrid,212,"['0351ea1a-eb4b-42f6-9f36-80b62ac9c189', '5425f3a3-9c7d-4ae7-b472-75deccc6c22a', '8802eaaa-5b11-4852-b181-93dbf17c9771']",59,,,,,,,,,,,,,,,,,Las Palmas,208,00:34:59.299,Pass,
,,,,,,,,,,,,,,,,,,1.988519,,,,,,,,,,,,8802eaaa-5b11-4852-b181-93dbf17c9771,3609,,"[43.0, 26.0]",3825738,80,,,,True,-0.6911226,,,,,"[62.1, 10.2]",,High Pass,,24.788101,,,,,Yannick Ferreira Carrasco,5633.0,,,,,Recovery,2,From Goal Kick,Diego Roberto Godín Leal,5249.0,Left Center Back,166,Atlético Madrid,212,"['31512beb-da0f-4af3-8aa7-f1cd73707c7e', '89067219-711f-46bd-92a2-d7b161d99a73', '8af06394-cf56-4f81-afe8-52c1687b9fa1']",1,,,,,,,,,,,,,,,,,Atlético Madrid,212,00:35:01.841,Pass,True
,,,,,,,,,,,,,,,,,,1.455042,,,,,,,,,,,,3d1a29d8-52df-4976-894c-3699aec96ae5,3612,,"[62.1, 10.5]",3825738,80,,,,True,1.2860659,,,,,"[64.5, 18.7]",,High Pass,,8.5440035,,,,,Antoine Griezmann,5487.0,,,,,,2,From Goal Kick,Yannick Ferreira Carrasco,5633.0,Left Wing,166,Atlético Madrid,212,"['89945b3e-5dd4-4b35-8239-813b739d66f8', 'feb508ba-1e59-4145-9268-3d3a32d82940']",3,,,,,,,,,,,,,,,,,Atlético Madrid,212,00:35:03.830,Pass,True
,,,,,,,,,,,,,,,,,,1.041744,,,,,,,,,,,,74d05cd2-85c9-40f8-b7b0-204eb76345d0,3615,,"[64.5, 18.7]",3825738,80,,,,True,1.7378981,,,,,"[63.1, 27.0]",,High Pass,,8.417244,,,,,Jorge Resurrección Merodio,5199.0,,,,,,2,From Goal Kick,Antoine Griezmann,5487.0,Center Forward,166,Atlético Madrid,212,"['0c1fa72e-0909-4df2-ac28-83ed91a4d75a', 'e69bfc2d-d333-4bec-9701-70186fa07b12']",5,,,,,,,,,,,,,,,,,Atlético Madrid,212,00:35:05.285,Pass,True
,,,,,,,,,,,,,,,,,,0.361659,,,,,,,,,,,,d20eeca9-b47b-40e8-a701-70d63370bc0d,3619,,"[63.4, 25.7]",3825738,80,,,,,-1.0679531,,Left Foot,,,"[64.5, 23.7]",,Ground Pass,,2.2825425,,,Incomplete,,,,,,,,,2,From Goal Kick,Jorge Resurrección Merodio,5199.0,Right Wing,166,Atlético Madrid,212,"['4bb88104-f2b7-4d5f-9749-0733722c38b0', 'bba7492e-d034-4377-9a00-7f5958321cc0']",6,,,,,,,,,,,,,,,,,Atlético Madrid,212,00:35:06.969,Pass,True
,,,,,,,,,,,,,,,,,,0.594291,,,,,,,,,,,,26f170e2-a0f3-4169-81a7-05d881d0c9a8,3622,,"[58.5, 60.9]",3825738,80,,,,,-1.7488892,,Right Foot,,,"[56.7, 50.9]",,Ground Pass,,10.160708,,,,,Roque Mesa Quevedo,3610.0,,,,,Recovery,2,Regular Play,Jonathan Viera Ramos,10755.0,Left Wing,167,Las Palmas,208,"['03d02691-ab5e-4bff-9343-4ec90582b5bb', 'a76024f7-bbc5-4fc9-adfc-07bcec050f27']",8,,,,,,,,,,,,,,,,,Las Palmas,208,00:35:08.411,Pass,True
,,,,,,,,,,,,,,,,,,0.191918,,,,,,,,,,,,d431d874-3c85-4cd2-8074-9eb53c767a5b,3634,,"[95.0, 21.8]",3825738,80,,,,,0.551655,,Left Foot,,,"[100.2, 25.0]",,Low Pass,,6.105735,,,Incomplete,,Willian José da Silva,6721.0,,,,,,2,Regular Play,Mubarak Wakaso,6626.0,Right Wing,167,Las Palmas,208,"['0a096d10-6f74-451c-af66-c7246e45c57d', 'ac2b508b-718b-4cb4-9686-c2f8f807a1e9']",16,,,,,,,,,,,,,,,,,Las Palmas,208,00:35:16.753,Pass,
,,,,,,,,,,,,,,,,,,1.228502,,,,,,,,,,,,ad1370bd-489a-4aa5-ae97-d0a0d77226d4,3639,,"[49.8, 45.7]",3825738,80,,,,,-2.5246508,,Other,,,"[41.2, 39.6]",,Low Pass,,10.543718,,,,,Jorge Resurrección Merodio,5199.0,,,,,Recovery,2,Regular Play,Antoine Griezmann,5487.0,Center Forward,168,Atlético Madrid,212,['71724161-7be8-4d44-ba01-6a01bb7e4c83'],21,,,,,,,,,,,,,,,,,Atlético Madrid,212,00:35:21.458,Pass,
,,,,,,,,,,,,,,,,,,2.395593,,,,,,,,,,,,f351ee3a-39ae-49fb-83cc-73aba838ee07,3642,,"[73.7, 39.6]",3825738,80,,,,,1.302566,,Right Foot,,,"[83.1, 73.8]",,Ground Pass,,35.468296,,,,,Gabriel Fernández Arenas,6384.0,,,,,,2,Regular Play,Jorge Resurrección Merodio,5199.0,Right Wing,168,Atlético Madrid,212,['50a93937-4708-4714-826e-b66a66676835'],28,,,,,,,,,,,,,,,,,Atlético Madrid,212,00:35:28.038,Pass,
,,,,,,,,,,,,,,,,,,1.362448,,,,,,,,,,,,9ab0fb64-d056-4e2b-ba3b-e8c7d3b11b81,3645,,"[84.2, 73.8]",3825738,80,,,,,-2.7021096,,Right Foot,,,"[70.8, 67.5]",,Ground Pass,,14.807093,,,,,Juan Francisco Torres Belén,6375.0,,,,,,2,Regular Play,Gabriel Fernández Arenas,6384.0,Right Defensive Midfield,168,Atlético Madrid,212,['2a2ef5e1-79cd-4905-b4ae-6df4ba49f64d'],32,,,,,,,,,,,,,,,,,Atlético Madrid,212,00:35:32.483,Pass,
,,,,,,,,,,,,,,,,,,1.0797,,,,,,,,,,,,859f3ddd-ba33-4d8c-8c5c-f9eb02f663d9,3648,,"[70.8, 67.7]",3825738,80,,,,,-1.3968952,,Right Foot,,,"[72.1, 60.3]",,Ground Pass,,7.5133214,,,,,Thomas Teye Partey,6383.0,,,,,,2,Regular Play,Juan Francisco Torres Belén,6375.0,Right Back,168,Atlético Madrid,212,['573376be-8c0e-4457-b2a0-021eae976f03'],34,,,,,,,,,,,,,,,,,Atlético Madrid,212,00:35:34.346,Pass,
