50_50,ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_straight,pass_switch,pass_technique,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,2.344693,,,,,,,,,,,,d527f7f6-8de2-4b11-b5c3-d69a24b8e1e5,16,,"[94.4, 34.8]",3825816,0,,,,True,-0.35830426,,,,,,"[117.9, 26.0]",,Low Pass,,25.093624,Incomplete,,Michael Krohn-Dehli,6356.0,,,,,,1,From Kick Off,Kevin Gameiro,6401.0,Center Forward,2,Sevilla,213,"['33c7627f-363e-45e5-9c28-13bcd873f8a8', 'e584e868-1580-4636-8be1-4e6cfbf32502', 'f52124e8-c73e-44c9-b61a-a13ab48d989e']",10,,,,,,,,,,,,,,,,,Sevilla,213,00:00:10.986,Pass,True
,,,,,,,,,,,,,,,,3.258784,,,,,,,,,,,,9b5d95a1-c6b9-49d8-ae72-549c0ca2a381,20,,"[13.1, 45.3]",3825816,0,,,,,0.30893075,,Right Foot,,,,"[69.5, 63.3]",,High Pass,,59.2027,,,Adrián López Álvarez,6735.0,,,,,,1,From Keeper,Alphonse Areola,3379.0,Goalkeeper,3,Villarreal,222,['e121f416-c779-4d44-994b-abdad3abfbb7'],28,,,,,,,,,,,,,,,,,Villarreal,222,00:00:28.598,Pass,
,,,,,,,,,,,,,,,,0.08,,,,,,,,,,,,481c73f9-990a-47c5-a5e8-d2c97303f7ed,22,,"[69.8, 63.3]",3825816,0,,,,True,0.0,,,,,,"[71.8, 63.3]",,Low Pass,,2.0,Incomplete,,,,,,,,,1,From Keeper,Adrián López Álvarez,6735.0,Left Center Forward,3,Villarreal,222,"['493124b8-1c7b-4370-8f9e-191c8b78b4cf', 'd0f294db-79b7-4483-910f-d0c85be85d0e']",31,,,,,,,,,,,,,,,,,Villarreal,222,00:00:31.857,Pass,True
,,,,,,,,,,,,,,,,2.028718,,,,,,,,,,,,ee564763-f3c0-4ac3-86f7-bfda43b6fa4b,29,,"[42.6, 24.6]",3825816,0,,,,,0.07101011,,Right Foot,,,,"[66.5, 26.3]",,High Pass,,23.960384,,,Kevin Gameiro,6401.0,,,,,,1,Regular Play,Daniel Filipe Martins Carriço,6825.0,Left Center Back,4,Sevilla,213,"['00744d10-fd88-40ee-ac42-2b30996b0664', 'da9433b1-25cd-4709-855e-3b4291ae96fd']",34,,,,,,,,,,,,,,,,,Sevilla,213,00:00:34.524,Pass,True
,,,,,,,,,,,,,,,,2.875287,,,,,,,,,,,,4cdf4c10-1369-45cd-915c-992eb90da199,32,,"[68.1, 25.9]",3825816,0,,,,,0.25344652,,Left Foot,,,,"[98.6, 33.8]",,Ground Pass,,31.506508,Incomplete,,Éver Maximiliano David Banega,5504.0,,,,,,1,Regular Play,Kevin Gameiro,6401.0,Center Forward,4,Sevilla,213,"['078e15eb-4151-4185-979b-d8c9299e6450', '8831edb1-d487-4662-93cc-eeeac12267eb']",37,,,,,,,,,,,,,,,,,Sevilla,213,00:00:37.392,Pass,
,,,,,,,,,,,,,,,,1.627103,,,,,,,,,,,,25751887-f72d-4b37-81d9-c6642b767aa7,35,,"[14.2, 0.1]",3825816,1,,,,,0.24277845,,,,,,"[35.6, 5.4]",,High Pass,,22.046541,,,Vicente Iborra De La Fuente,3497.0,,,,,Throw-in,1,From Throw In,Benoît Trémoulinas,27483.0,Left Back,5,Sevilla,213,['3b2a7f85-db81-4a59-a983-b58d025bacb2'],3,,,,,,,,,,,,,,,,,Sevilla,213,00:01:03.986,Pass,
,,,,,,,,,,,,,,,,0.396412,,,,,,,,,,,,715b66e6-8adf-433f-9c4d-60df3f2b6ff0,37,,"[35.6, 5.4]",3825816,1,,,,,0.21866895,,Head,,,,"[42.8, 7.0]",,Low Pass,,7.3756356,Incomplete,,Yevhen Konoplyanka,8523.0,,,,,,1,From Throw In,Vicente Iborra De La Fuente,3497.0,Right Defensive Midfield,5,Sevilla,213,"['139d014c-e0a8-45a1-99bc-fe373d620e1a', 'adb4fa7a-905d-47d9-a1a5-252b13b3a7e3']",5,,,,,,,,,,,,,,,,,Sevilla,213,00:01:05.788,Pass,
,,,,,,,,,,,,,,,,1.196725,,,,,,,,,,,,139d014c-e0a8-45a1-99bc-fe373d620e1a,39,,"[77.3, 73.1]",3825816,1,,,,,0.8260262,,Head,,,,"[83.2, 79.5]",,Low Pass,,8.7045965,Out,,,,,,,,Interception,1,From Throw In,Mario Gaspar Pérez Martínez,6772.0,Right Back,5,Sevilla,213,['715b66e6-8adf-433f-9c4d-60df3f2b6ff0'],6,,,,,,,,,,,,,,,,,Villarreal,222,00:01:06.185,Pass,
,,,,,,,,,,,,,,,,1.86312,,,,,,,,,,,,83cc75a3-aaf9-458b-ab45-e9ca5f7be213,40,,"[41.4, 0.1]",3825816,1,,,,,2.785196,,,,,,"[18.3, 8.7]",,Low Pass,,24.648935,,,Daniel Filipe Martins Carriço,6825.0,,,,,Throw-in,1,From Throw In,Benoît Trémoulinas,27483.0,Left Back,6,Sevilla,213,['f2aed5d4-9343-4ffd-b1a4-f4aaf006dcda'],14,,,,,,,,,,,,,,,,,Sevilla,213,00:01:14.304,Pass,
,,,,,,,,,,,,,,,,3.089102,,,,,,,,,,,,d1337ea5-3d9f-486e-840f-34300c9738c5,43,,"[15.3, 7.9]",3825816,1,,,,,1.7210832,,Right Foot,,,,"[10.0, 42.9]",,Ground Pass,,35.39901,,,Sergio Rico González,6823.0,,,,,,1,From Throw In,Daniel Filipe Martins Carriço,6825.0,Left Center Back,6,Sevilla,213,['c3424e85-0d34-457b-8ce0-b4d9244fbc0f'],17,,,,,,,,,,,,,,,,,Sevilla,213,00:01:17.082,Pass,
,,,,,,,,,,,,,,,,2.717649,,,,,,,,,,,,6c90d217-74f6-4995-9f78-fb491ac998da,46,,"[10.8, 47.6]",3825816,1,,,,,1.1425322,,Right Foot,,,,"[23.4, 75.2]",,Ground Pass,,30.340073,,,Adil Rami,3253.0,,,,,,1,From Throw In,Sergio Rico González,6823.0,Goalkeeper,6,Sevilla,213,['8a920f31-3632-4849-8db2-20da38d46144'],20,,,,,,,,,,,,,,,,,Sevilla,213,00:01:20.789,Pass,
,,,,,,,,,,,,,,,,2.412768,,,,,,,,,,,,59aca935-0d25-4e71-992a-6f5e71a4bc1f,49,,"[42.3, 77.1]",3825816,1,,,,,-2.4483695,,Right Foot,,,,"[22.8, 60.9]",,Ground Pass,,25.351332,,,Steven N''Kemboanza Mike Christopher Nzonzi,5737.0,,,,,,1,From Throw In,Adil Rami,3253.0,Right Center Back,6,Sevilla,213,['d40c6b0a-2dfd-4162-b9ba-93c54f765c4a'],27,,,,,,,,,,,,,,,,,Sevilla,213,00:01:27.602,Pass,
,,,,,,,,,,,,,,,,1.121761,,,,,,,,,,,,0d2f9cdd-da5b-42ea-82cc-8caabc6a732c,52,,"[24.0, 59.6]",3825816,1,,,,,-0.4497596,,Right Foot,,,,"[35.6, 54.0]",,Ground Pass,,12.880994,,,Éver Maximiliano David Banega,5504.0,,,,,,1,From Throw In,Steven N''Kemboanza Mike Christopher Nzonzi,5737.0,Left Defensive Midfield,6,Sevilla,213,['65245e20-0670-4d8a-b1fc-8c2814fad18e'],30,,,,,,,,,,,,,,,,,Sevilla,213,00:01:30.801,Pass,
,,,,,,,,,,,,,,,,2.383018,,,,,,,,,,,,fba73417-020f-4ff7-a0d2-6fb3d02aa247,55,,"[36.4, 54.3]",3825816,1,,,,,0.99172205,,Right Foot,,,,"[50.0, 75.1]",,Ground Pass,,24.851559,,,Mariano Ferreira Filho,21210.0,,,,,,1,From Throw In,Éver Maximiliano David Banega,5504.0,Center Attacking Midfield,6,Sevilla,213,['8f464707-c9df-400c-89a4-cf3227b5a443'],35,,,,,,,,,,,,,,,,,Sevilla,213,00:01:35.200,Pass,
,,,,,,,,,,,,,,,,0.989921,,,,,,,,,,,,f5ad12ad-18fa-4e6e-ad32-f755e6dd3190,58,,"[54.2, 75.7]",3825816,1,,,,,0.08620557,,Right Foot,,,,"[70.4, 77.1]",,Ground Pass,,16.260382,,,Michael Krohn-Dehli,6356.0,,,,,,1,From Throw In,Mariano Ferreira Filho,21210.0,Right Back,6,Sevilla,213,['c16bbdc8-e6c9-4de8-9e7c-10b7e0f83613'],39,,,,,,,,,,,,,,,,,Sevilla,213,00:01:39.478,Pass,
,,,,,,,,,,,,,,,,0.146013,,,,,,,,,,,,ec287d7e-102a-4a22-85a5-c4056d60b451,61,,"[70.1, 77.3]",3825816,1,,,,,3.0606885,,Right Foot,,,,"[66.4, 77.6]",,Ground Pass,,3.7121422,Incomplete,,,,,,,,,1,From Throw In,Michael Krohn-Dehli,6356.0,Right Wing,6,Sevilla,213,['08267423-cc1c-4812-b89a-2643722dc565'],41,,,,,,,,,,,,,,,,,Sevilla,213,00:01:41.490,Pass,
,,,,,,,,,,,,,,,,0.906643,,,,,,,,,,,,a89a51a4-9c9b-446a-9010-27cb144d5d17,66,,"[58.1, 16.1]",3825816,1,,,,,-0.86808217,,Right Foot,,,,"[66.4, 6.3]",,Ground Pass,,12.842507,,,Denis Suárez Fernández,6609.0,,,,,,1,From Throw In,Adrián López Álvarez,6735.0,Left Center Forward,6,Sevilla,213,['4bbecccd-9f24-4206-8c28-ee54994bf77d'],43,,,,,,,,,,,,,,,,,Villarreal,222,00:01:43.855,Pass,
,,,,,,,,,,,,,,,,0.777065,,,,,,,,,,,,eb8270c9-8b2b-4faa-b263-2670fdc3c127,76,,"[57.8, 72.6]",3825816,1,,,,,2.9959643,,Right Foot,,,,"[50.3, 73.7]",,Ground Pass,,7.5802374,,,Michael Krohn-Dehli,6356.0,,,,,,1,From Throw In,Kevin Gameiro,6401.0,Center Forward,6,Sevilla,213,"['5bc80a9c-2ccd-4c25-9f69-d0967b6f8bb3', 'be19bdab-099e-4a5c-a2b0-8d8987706db6']",52,,,,,,,,,,,,,,,,,Sevilla,213,00:01:52.770,Pass,True
,,,,,,,,,,,,,,,,1.063187,,,,,,,,,,,,33331df6-c3c3-4da5-874c-bdc6df4a1a00,79,,"[55.8, 74.6]",3825816,1,,,,,0.14562838,,Right Foot,,,,"[70.8, 76.8]",,Ground Pass,,15.160475,,,Éver Maximiliano David Banega,5504.0,,,,,,1,From Throw In,Michael Krohn-Dehli,6356.0,Right Wing,6,Sevilla,213,['efd578a7-985d-42b0-9cc9-14f23a427669'],54,,,,,,,,,,,,,,,,,Sevilla,213,00:01:54.522,Pass,
,,,,,,,,,,,,,,,,0.5,,,,,,,,,,,,52a22509-da7e-4d44-820e-d59f688fec68,82,,"[76.7, 76.3]",3825816,1,,,,,-1.3925289,,Right Foot,,,,"[78.7, 65.2]",,Ground Pass,,11.278741,,,Kevin Gameiro,6401.0,,,,,,1,From Throw In,Éver Maximiliano David Banega,5504.0,Center Attacking Midfield,6,Sevilla,213,['2b7cfd92-786e-42ff-bb9d-0d4e01f6aeb8'],57,,,,,,,,,,,,,,,,,Sevilla,213,00:01:57.336,Pass,
,,,,,,,,,,,,,,,,1.793904,,,,,,,,,,,,ee93a004-ac17-46f0-b462-90b0cfbab4c8,86,,"[79.5, 64.0]",3825816,1,,,,,0.22434667,,Left Foot,,,,"[94.4, 67.4]",,Ground Pass,,15.282997,Incomplete,,Éver Maximiliano David Banega,5504.0,,,,,,1,From Throw In,Kevin Gameiro,6401.0,Center Forward,6,Sevilla,213,"['5a7fd9cb-b001-4fa2-9d46-334a9e4ce80e', '5d24bc6f-1ec9-49b0-83c5-5af7e312d704', '9142c9fe-8cc7-4858-b37f-a16567bb4ef6']",58,,,,,,,,,,,,,,,,,Sevilla,213,00:01:58.025,Pass,True
,,,,,,,,,,,,,,,,1.607419,,,,,,,,,,,,5d24bc6f-1ec9-49b0-83c5-5af7e312d704,88,,"[25.7, 12.7]",3825816,1,,,,,2.2431648,,Right Foot,,,,"[9.3, 33.3]",,Ground Pass,,26.33097,,,Alphonse Areola,3379.0,,,,,Interception,1,From Throw In,Daniele Bonera,6827.0,Right Center Back,6,Sevilla,213,"['b58e57f7-f51d-4d2c-ab9d-14a1c46e86cc', 'ee93a004-ac17-46f0-b462-90b0cfbab4c8']",59,,,,,,,,,,,,,,,,,Villarreal,222,00:01:59.819,Pass,
,,,,,,,,,,,,,,,,2.712424,,,,,,,,,,,,0281f0c3-6dab-41c4-bfad-319285e46ad0,90,,"[9.3, 33.3]",3825816,2,,,,,0.17638417,,Left Foot,,,,"[62.6, 42.8]",,High Pass,,54.140003,Incomplete,,Cédric Bakambu,6862.0,,,,,,1,From Throw In,Alphonse Areola,3379.0,Goalkeeper,6,Sevilla,213,"['cbb86bf8-e190-42b6-bca1-392d397ddde4', 'ee9e91ac-b3d2-4265-9ab8-b35c0a6a2517']",1,,,,,,,,,,,,,,,,,Villarreal,222,00:02:01.427,Pass,
,,,,,,,,,,,,,,,,3.275437,,,,,,,,,,,,cbb86bf8-e190-42b6-bca1-392d397ddde4,93,,"[57.5, 37.3]",3825816,2,,,,True,-1.0398746,,,,,,"[76.7, 4.6]",,Low Pass,,37.920048,,,Benoît Trémoulinas,27483.0,,,,,Recovery,1,From Throw In,Steven N''Kemboanza Mike Christopher Nzonzi,5737.0,Left Defensive Midfield,6,Sevilla,213,"['0281f0c3-6dab-41c4-bfad-319285e46ad0', '203e9ff6-4ea0-4494-88c3-49e9c2a271ba', 'eb3349e9-6e79-4fe0-850a-09ff6d747b84']",4,,,,,,,,,,,,,,,,,Sevilla,213,00:02:04.139,Pass,True
,,,,,,,,,,,,,,,,1.375227,,,,,,,,,,,,3081ab79-073a-4b99-bed3-ae91e7ba3049,105,,"[80.1, 5.9]",3825816,2,,,,,2.0963802,,Left Foot,,,,"[71.4, 20.9]",,Ground Pass,,17.340416,,,Vicente Iborra De La Fuente,3497.0,,,,,,1,From Throw In,Benoît Trémoulinas,27483.0,Left Back,6,Sevilla,213,['c9251d37-f208-4857-8f09-585b261200ff'],10,,,,,,,,,,,,,,,,,Sevilla,213,00:02:10.627,Pass,
,,,,,,,,,,,,,,,,0.854751,,,,,,,,,,,,6b16182f-5411-4d89-8b52-34d91cd1c1ae,116,,"[41.8, 58.1]",3825816,2,,,,,-0.063743316,,Left Foot,,,,"[51.2, 57.5]",,Ground Pass,,9.419129,,,Cédric Bakambu,6862.0,,,,,,1,Regular Play,Tomás Pina Isla,6622.0,Right Defensive Midfield,7,Villarreal,222,['68c72c8b-d9da-46cc-8a7a-49b75763abf8'],15,,,,,,,,,,,,,,,,,Villarreal,222,00:02:15.503,Pass,
,,,,,,,,,,,,,,,,1.162486,,,,,,,,,,,,0fe5e561-86ff-4632-83fd-3fa4deb43475,119,,"[53.9, 57.4]",3825816,2,,,,,-1.0887176,,Right Foot,,,,"[62.9, 40.2]",,Ground Pass,,19.412367,,,Adrián López Álvarez,6735.0,,,,,,1,Regular Play,Cédric Bakambu,6862.0,Right Center Forward,7,Villarreal,222,['c87abf55-2cb0-4bea-917a-9ac5ad977383'],17,,,,,,,,,,,,,,,,,Villarreal,222,00:02:17.449,Pass,
,,,,,,,,,,,,,,,,1.066626,,,,,,,,,,,,a6dd8f2d-0fff-4973-95a6-7f8f5a9db95c,127,,"[73.1, 56.7]",3825816,2,,,,,0.9173137,,Right Foot,,,,"[86.5, 74.2]",,Ground Pass,,22.041098,,,Antonio Rukavina,5588.0,,,,,,1,Regular Play,Adrián López Álvarez,6735.0,Left Center Forward,7,Villarreal,222,['bed71e9c-1dc4-4776-8518-609333188399'],21,,,,,,,,,,,,,,,,,Villarreal,222,00:02:21.731,Pass,
,,,,,,,,,,,,,,,,1.91276,,,,,,,,,,,,6a87fe1c-d099-4132-8764-c7af8b4e7b2a,130,,"[90.9, 74.7]",3825816,2,,,,,-1.0951011,,Right Foot,True,,,"[107.9, 41.7]",,High Pass,,37.12142,Pass Offside,,Cédric Bakambu,6862.0,,,,,,1,Regular Play,Antonio Rukavina,5588.0,Right Midfield,7,Villarreal,222,['4ddc8cc8-ce22-48ca-9413-e3af1eb01dba'],25,,,,,,,,,,,,,,,,,Villarreal,222,00:02:25.975,Pass,
,,,,,,,,,,,,,,,,1.089485,,,,,,,,,,,,f2f1a123-a4c3-44af-a080-e8434a61d027,132,,"[11.4, 41.3]",3825816,2,,,,,-0.12994543,,Right Foot,,,,"[29.0, 39.0]",,Ground Pass,,17.749647,,,Vicente Iborra De La Fuente,3497.0,,,,,Free Kick,1,From Free Kick,Sergio Rico González,6823.0,Goalkeeper,8,Sevilla,213,['5e8b70be-5da4-44ff-9476-3b6173cc5afb'],39,,,,,,,,,,,,,,,,,Sevilla,213,00:02:39.797,Pass,
,,,,,,,,,,,,,,,,1.235992,,,,,,,,,,,,55050885-277e-4ad6-a03f-044fa58abff5,134,,"[29.0, 39.3]",3825816,2,,True,,,-0.723462,,Right Foot,,,,"[56.4, 15.1]",,Ground Pass,,36.556805,,,Yevhen Konoplyanka,8523.0,,,,,,1,From Free Kick,Vicente Iborra De La Fuente,3497.0,Right Defensive Midfield,8,Sevilla,213,['0eab0ba1-1e2e-4eb0-b684-2e03ce935d57'],48,,,,,,,,,,,,,,,,,Sevilla,213,00:02:48.587,Pass,
,,,,,,,,,,,,,,,,1.116591,,,,,,,,,,,,129fd276-09c1-4023-9043-1638be234cb3,136,,"[65.0, 15.2]",3825816,2,,,,,-1.0191413,,Right Foot,,,,"[71.4, 4.8]",,Ground Pass,,12.21147,,,Benoît Trémoulinas,27483.0,,,,,,1,From Free Kick,Yevhen Konoplyanka,8523.0,Left Wing,8,Sevilla,213,['8527030e-fb92-4410-bc30-49c918af8beb'],50,,,,,,,,,,,,,,,,,Sevilla,213,00:02:50.942,Pass,
,,,,,,,,,,,,,,,,2.090841,,,,,,,,,,,,eaf9f508-410e-4caa-a65e-7b1ffee032d6,140,,"[68.9, 7.6]",3825816,2,,,,,2.9311202,,Left Foot,,,,"[46.9, 12.3]",,Ground Pass,,22.496445,,,Daniel Filipe Martins Carriço,6825.0,,,,,,1,From Free Kick,Benoît Trémoulinas,27483.0,Left Back,8,Sevilla,213,['2cf92af2-ea0c-449c-8793-658695124b8e'],53,,,,,,,,,,,,,,,,,Sevilla,213,00:02:53.614,Pass,
