ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,block_offensive,block_save_block,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_shot_saved_to_post,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_miscommunication,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_straight,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_saved_to_post,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,0.788866,,,,,,,,,,,,,eb983483-8501-4edd-a120-96e85b53cd7f,21,,"[48.7, 73.0]",3825649,0,,,,,-2.8620706,,Left Foot,,,"[37.9, 69.9]",,Ground Pass,,11.236102,,,,Luis Hernández Rodríguez,6561.0,,,,,,,1,Regular Play,Alberto Lora Ramos,26633.0,Right Back,3,Sporting Gijón,1041,['0295d357-9cbe-4e73-a49e-558d35684aed'],11,,,,,,,,,,,,,,,,,,Sporting Gijón,1041,00:00:11.430,Pass,
,,,,,,,,,,,,,,,,1.808702,,,,,,,,,,,,,ef57c032-58d7-4f89-be51-616fa006e738,24,,"[37.3, 74.4]",3825649,0,,,,,0.043767653,,Right Foot,,,"[64.7, 75.6]",,High Pass,,27.426266,,Incomplete,,Alen Halilović,6926.0,,,,,,,1,Regular Play,Luis Hernández Rodríguez,6561.0,Right Center Back,3,Sporting Gijón,1041,"['a61ec8e5-43ea-4cc2-a123-43b0b9db81a8', 'ef36f02b-7f86-4798-9995-c0de7871b2a2']",13,,,,,,,,,,,,,,,,,,Sporting Gijón,1041,00:00:13.344,Pass,
,,,,,,,,,,,,,,,,0.535887,,,,,,,,,,,,,22f2e266-8480-421b-bb6a-f2ba14dc3cb1,28,,"[55.8, 4.0]",3825649,0,,,,,0.5966604,,Left Foot,,,"[61.1, 7.6]",,Low Pass,,6.4070272,,,,Ignacio Camacho Barnola,8234.0,,,,,,,1,Regular Play,Arthur Etienne Boka,27335.0,Left Back,4,Málaga,223,['d79f78d4-b8ef-4f16-836c-920e5475d16e'],15,,,,,,,,,,,,,,,,,,Málaga,223,00:00:15.740,Pass,
,,,,,,,,,,,,,,,,1.281504,,,,,,,,,,,,,813c9282-4f84-4af1-9113-65805b4898fc,30,,"[61.1, 7.6]",3825649,0,,,,,0.22377466,,Right Foot,,,"[75.6, 10.9]",,High Pass,,14.870777,,,,Adnane Tighadouini,8264.0,,,,,,,1,Regular Play,Ignacio Camacho Barnola,8234.0,Left Defensive Midfield,4,Málaga,223,['a3d10429-2256-4d0b-9365-cd7973056ce4'],16,,,,,,,,,,,,,,,,,,Málaga,223,00:00:16.276,Pass,
,,,,,,,,,,,,,,,,0.808224,,,,,,,,,,,,,61d6c5f5-3e8b-4aa7-8519-d049e888a9f6,33,,"[71.4, 8.4]",3825649,0,,,,,-1.6921483,,Right Foot,,,"[70.9, 4.3]",,Ground Pass,,4.1303754,,,,Juan Carlos Pérez López,6559.0,,,,,,,1,Regular Play,Adnane Tighadouini,8264.0,Center Attacking Midfield,4,Málaga,223,['3e8b9ae4-a44b-4541-a8f3-218ad8330857'],18,,,,,,,,,,,,,,,,,,Málaga,223,00:00:18.445,Pass,
,,,,,,,,,,,,,,,,1.032473,,,,,,,,,,,,,bd936ff7-bebc-428c-98da-d355ecdddeab,35,,"[70.9, 4.3]",3825649,0,,,,,2.3978372,,Left Foot,,,"[68.4, 6.6]",,Ground Pass,,3.3970575,,,,Adnane Tighadouini,8264.0,,,,,,,1,Regular Play,Juan Carlos Pérez López,6559.0,Left Wing,4,Málaga,223,['32616606-e2fe-42e2-8369-744278b3f07e'],19,,,,,,,,,,,,,,,,,,Málaga,223,00:00:19.254,Pass,
,,,,,,,,,,,,,,,,1.623792,,,,,,,,,,,,,31c8ad6d-6299-430f-b5cd-222ec49ccfd0,40,,"[56.8, 80.0]",3825649,0,,,,,-0.6425188,,,,,"[73.1, 67.8]",,High Pass,,20.36001,,Incomplete,,Pablo Pérez Rodríguez,23838.0,,,,,,Throw-in,1,From Throw In,Alberto Lora Ramos,26633.0,Right Back,5,Sporting Gijón,1041,"['20dcbce7-2262-4fb3-969e-840339ff3952', '2f16848f-7b9a-47eb-be03-cda34dc08f10']",31,,,,,,,,,,,,,,,,,,Sporting Gijón,1041,00:00:31.864,Pass,
,,,,,,,,,,,,,,,,0.798665,,,,,,,,,,,,,20dcbce7-2262-4fb3-969e-840339ff3952,42,,"[47.0, 12.3]",3825649,0,,,,,-0.09306373,,Right Foot,,,"[54.5, 11.6]",,Ground Pass,,7.5325956,,,,Adnane Tighadouini,8264.0,,,,,,Recovery,1,Regular Play,José Luis García del Pozo,6580.0,Right Defensive Midfield,6,Málaga,223,"['31afebfc-b9dc-4f8e-9837-6fd964acc24c', '31c8ad6d-6299-430f-b5cd-222ec49ccfd0']",33,,,,,,,,,,,,,,,,,,Málaga,223,00:00:33.487,Pass,
,,,,,,,,,,,,,,,,0.542528,,,,,,,,,,,,,45ae9b86-1127-42eb-a8d9-b0ba2ad4fbf8,44,,"[54.5, 10.6]",3825649,0,,,,,-2.158799,,Right Foot,,,"[50.9, 5.2]",,Ground Pass,,6.489992,,,,Juan Carlos Pérez López,6559.0,,,,,,,1,Regular Play,Adnane Tighadouini,8264.0,Center Attacking Midfield,6,Málaga,223,['fdc64a3e-ae36-4888-a61a-2f6029703b69'],34,,,,,,,,,,,,,,,,,,Málaga,223,00:00:34.286,Pass,
,,,,,,,,,,,,,,,,1.315311,,,,,,,,,,,,,bc31254b-c82c-41a4-93cf-aea12a4dbdb7,47,,"[50.9, 5.2]",3825649,0,,,,,1.8925469,,Left Foot,,,"[49.8, 8.5]",,Ground Pass,,3.4785054,,,,Ignacio Camacho Barnola,8234.0,,,,,,,1,Regular Play,Juan Carlos Pérez López,6559.0,Left Wing,6,Málaga,223,['b3329201-2919-48d1-a252-f5d93498ff42'],35,,,,,,,,,,,,,,,,,,Málaga,223,00:00:35.061,Pass,
,,,,,,,,,,,,,,,,1.149044,,,,,,,,,,,,,d57c76e8-bf87-4ac4-8f90-2a296879385e,51,,"[55.1, 22.9]",3825649,0,,,,,0.45471928,,Right Foot,,,"[68.6, 29.5]",,Ground Pass,,15.026976,,,,Pablo Fornals Malla,6764.0,,,,,,,1,Regular Play,Ignacio Camacho Barnola,8234.0,Left Defensive Midfield,6,Málaga,223,"['450b94b8-f725-4f4c-a67f-ec4e472dc042', '9e83b42c-2ff9-4e5d-a7ee-5adf9bad187a']",38,,,,,,,,,,,,,,,,,,Málaga,223,00:00:38.521,Pass,True
,,,,,,,,,,,,,,,,1.372605,,,,,,,,,,,,,1a0d4dc2-bc90-4f80-8aa7-0ae825dbca03,54,,"[70.3, 28.7]",3825649,0,,,,,-0.69473827,,Right Foot,,,"[77.5, 22.7]",,Low Pass,,9.372299,,,,Adnane Tighadouini,8264.0,,,,,,,1,Regular Play,Pablo Fornals Malla,6764.0,Right Wing,6,Málaga,223,"['3a1c04b9-f21d-4178-99a6-15b8733f6924', '8b0cc38c-ab6c-4dfa-b205-fabcaed52f46']",39,,,,,,,,,,,,,,,,,,Málaga,223,00:00:39.670,Pass,True
,,,,,,,,,,,,,,,,2.220964,,,,,,,,,,,,,a9e864f8-e67f-43fd-b289-d79c86810d43,57,,"[76.2, 23.5]",3825649,0,,,,,0.7513556,,Right Foot,,,"[92.9, 39.1]",,Ground Pass,,22.852789,,Pass Offside,,Charles Días Barbosa de Oliveira,6707.0,,,,Through Ball,True,,1,Regular Play,Adnane Tighadouini,8264.0,Center Attacking Midfield,6,Málaga,223,"['2c0a672e-5ebc-42da-8962-fd2b21d4e972', 'e37baedb-63ab-4a94-b2f4-ef94a2db3a4e']",41,,,,,,,,,,,,,,,,,,Málaga,223,00:00:41.042,Pass,True
,,,,,,,,,,,,,,,,0.564953,,,,,,,,,,,,,b9aa08b9-6a84-450a-97b8-35b2fc34cd4e,59,,"[26.8, 41.1]",3825649,0,,True,,,0.61346006,,Right Foot,,,"[46.4, 54.9]",,Ground Pass,,23.970816,,,,Sergio Álvarez Díaz,13107.0,,,,,,Free Kick,1,From Free Kick,Bernardo José Espinosa Zúñiga,6573.0,Left Center Back,7,Sporting Gijón,1041,['b1c78f2c-8979-40c4-a661-91c853fae410'],55,,,,,,,,,,,,,,,,,,Sporting Gijón,1041,00:00:55.117,Pass,
,,,,,,,,,,,,,,,,0.951989,,,,,,,,,,,,,8c41349e-d4fc-4646-89f9-ee8b7493c5b4,61,,"[49.7, 54.7]",3825649,0,,,,,-1.5933913,,Right Foot,,,"[49.3, 37.0]",,Ground Pass,,17.70452,,,,Omar Mascarell González,18398.0,,,,,,,1,From Free Kick,Sergio Álvarez Díaz,13107.0,Right Defensive Midfield,7,Sporting Gijón,1041,['7eec1351-0942-4bc3-9aac-f03212225bfc'],56,,,,,,,,,,,,,,,,,,Sporting Gijón,1041,00:00:56.412,Pass,
,,,,,,,,,,,,,,,,1.992009,,,,,,,,,,,,,1ac790e3-a963-47a1-b5d4-01e102ab48ee,65,,"[50.3, 31.3]",3825649,0,,,,,-1.5962145,,Left Foot,,,"[49.7, 7.7]",,Ground Pass,,23.607626,,,,Ismael López Blanco,24263.0,,,,,,,1,From Free Kick,Omar Mascarell González,18398.0,Left Defensive Midfield,7,Sporting Gijón,1041,"['0ad97513-44a3-474c-9c72-76a0bb490430', 'aab2f866-49f2-47f2-9ea0-3cc2ead1cffa']",57,,,,,,,,,,,,,,,,,,Sporting Gijón,1041,00:00:57.846,Pass,True
,,,,,,,,,,,,,,,,1.732259,,,,,,,,,,,,,bb1e4823-008a-4097-8fa7-69b740fe7ca0,68,,"[54.5, 9.5]",3825649,1,,,,,0.193622,,Left Foot,,,"[85.1, 15.5]",,Ground Pass,,31.182688,,,,Miguel Ángel Guerrero Martín,6602.0,,,,,,,1,From Free Kick,Ismael López Blanco,24263.0,Left Back,7,Sporting Gijón,1041,['5fb6fcf4-ef4e-4b9b-bec3-fe56d30e642e'],1,,,,,,,,,,,,,,,,,,Sporting Gijón,1041,00:01:01.466,Pass,
,,,,,,,,,,,,,,,,1.505269,,,,,,,,,,,,,425b4f3e-3d08-4872-af1e-d8f6ef6f596b,72,,"[33.9, 62.9]",3825649,1,,,,,-2.1447437,,Left Foot,,,"[26.4, 51.3]",,Ground Pass,,13.813399,,,,Weligton Róbson Pena de Oliveira,26669.0,,,,,,Recovery,1,Regular Play,Raúl Albentosa Redal,6727.0,Right Center Back,8,Málaga,223,['6b242601-bf15-48e9-a6fd-5595c65f259c'],4,,,,,,,,,,,,,,,,,,Málaga,223,00:01:04.912,Pass,
,,,,,,,,,,,,,,,,0.564439,,,,,,,,,,,,,eb7cddd3-aa4e-4a47-85e9-5a1dcee2f7cc,76,,"[26.5, 51.5]",3825649,1,,,,,0.14648418,,Left Foot,,,"[32.6, 52.4]",,Ground Pass,,6.166036,,,,Ignacio Camacho Barnola,8234.0,,,,,,,1,Regular Play,Weligton Róbson Pena de Oliveira,26669.0,Left Center Back,8,Málaga,223,"['106b0bfc-6a71-49d0-bf58-becf4b9218cd', '4933a5a2-e89d-4f3b-aee1-54d99810c540']",6,,,,,,,,,,,,,,,,,,Málaga,223,00:01:06.532,Pass,True
,,,,,,,,,,,,,,,,1.051727,,,,,,,,,,,,,69f342bc-af74-4090-8267-67182b63855b,78,,"[32.9, 52.4]",3825649,1,,,,,-2.2357047,,Right Foot,,,"[23.1, 39.9]",,Ground Pass,,15.883639,,,,Arthur Etienne Boka,27335.0,,,,,,,1,Regular Play,Ignacio Camacho Barnola,8234.0,Left Defensive Midfield,8,Málaga,223,['231e13ce-3844-4d98-adf2-d0835d286f08'],7,,,,,,,,,,,,,,,,,,Málaga,223,00:01:07.097,Pass,
,,,,,,,,,,,,,,,,2.080697,,,,,,,,,,,,,bf2930b9-9da4-4814-b046-92ed4fc9de7c,81,,"[35.0, 20.4]",3825649,1,,,,,-0.71134984,,Left Foot,,,"[53.1, 4.8]",,Ground Pass,,23.89498,,,,Juan Carlos Pérez López,6559.0,,,,,,,1,Regular Play,Arthur Etienne Boka,27335.0,Left Back,8,Málaga,223,['95acef6c-62f2-4500-9334-995eaccc81f1'],12,,,,,,,,,,,,,,,,,,Málaga,223,00:01:12.708,Pass,
,,,,,,,,,,,,,,,,0.840407,,,,,,,,,,,,,018f1b4c-0506-461d-b703-2c9ea23fcdb8,84,,"[61.7, 5.4]",3825649,1,,,,,0.97704667,,Left Foot,,,"[69.8, 17.4]",,Ground Pass,,14.477914,,,,Adnane Tighadouini,8264.0,,,,,,,1,Regular Play,Juan Carlos Pérez López,6559.0,Left Wing,8,Málaga,223,['cd612795-a6b6-4eb5-8d4b-810903fc7202'],15,,,,,,,,,,,,,,,,,,Málaga,223,00:01:15.608,Pass,
,,,,,,,,,,,,,,,,1.741735,,,,,,,,,,,,,68c6b033-3df6-48f7-ae7c-90768e180302,86,,"[69.8, 17.4]",3825649,1,,,,,3.0024967,,Left Foot,,,"[59.8, 18.8]",,Ground Pass,,10.097525,,,,José Luis García del Pozo,6580.0,,,,,,,1,Regular Play,Adnane Tighadouini,8264.0,Center Attacking Midfield,8,Málaga,223,['e8ccc642-2f9c-4b97-826d-98f93e9aae1e'],16,,,,,,,,,,,,,,,,,,Málaga,223,00:01:16.449,Pass,
,,,,,,,,,,,,,,,,0.037924,,,,,,,,,,,,,37cc702e-3013-482e-9a39-c206a06d6fa0,90,,"[73.7, 3.1]",3825649,1,,,,,2.3561945,,Right Foot,,,"[71.1, 5.7]",,Ground Pass,,3.6769552,,Incomplete,,,,,,,,,,1,Regular Play,José Luis García del Pozo,6580.0,Right Defensive Midfield,8,Málaga,223,['a369d6f2-1351-4514-8df8-2d3e81d729fd'],22,,,,,,,,,,,,,,,,,,Málaga,223,00:01:22.667,Pass,
,,,,,,,,,,,,,,,,0.525525,,,,,,,,,,,,,ff905901-885a-407c-87c0-7f076a5364e7,94,,"[49.2, 74.9]",3825649,1,,,,,-2.6201582,,Left Foot,,,"[44.5, 72.2]",,Ground Pass,,5.420332,,,,Pablo Pérez Rodríguez,23838.0,,,,,,Recovery,1,Regular Play,Sergio Álvarez Díaz,13107.0,Right Defensive Midfield,9,Sporting Gijón,1041,"['a626e13f-1157-4707-8f11-84c0a3ce581c', 'ceaebab7-e8ec-4ba1-ba03-1dc3dc8e2b27', 'd7520449-52f9-4f1b-8152-114502bc4dd8']",24,,,,,,,,,,,,,,,,,,Sporting Gijón,1041,00:01:24.258,Pass,True
,,,,,,,,,,,,,,,,0.654353,,,,,,,,,,,,,3b668f3f-6cbb-4c53-be09-77e0c977c2a5,98,,"[44.8, 69.9]",3825649,1,,,,,2.9127939,,Right Foot,,,"[37.5, 71.6]",,Ground Pass,,7.495332,,,,Alberto Lora Ramos,26633.0,,,,,,,1,Regular Play,Pablo Pérez Rodríguez,23838.0,Right Wing,9,Sporting Gijón,1041,['7dd38a76-c6c3-49a0-91e2-34056aa442b7'],26,,,,,,,,,,,,,,,,,,Sporting Gijón,1041,00:01:26.071,Pass,
,,,,,,,,,,,,,,,,0.343238,,,,,,,,,,,,,022a2dff-b232-47fd-bd19-81dfe8679278,101,,"[37.6, 71.7]",3825649,1,,,,,0.02343321,,Right Foot,,,"[50.4, 72.0]",,Low Pass,,12.803515,,Incomplete,,Sergio Álvarez Díaz,13107.0,,,,,,,1,Regular Play,Alberto Lora Ramos,26633.0,Right Back,9,Sporting Gijón,1041,"['a16692c4-4030-49a7-b806-41776dde713b', 'a551f1f1-61b4-44c0-8213-296ed211b99d']",28,,,,,,,,,,,,,,,,,,Sporting Gijón,1041,00:01:28.138,Pass,
,,,,,,,,,,,,,,,,1.122811,,,,,,,,,,,,,53f03a72-18fc-49db-986c-a67c52778461,105,,"[50.9, 64.5]",3825649,1,,,,,2.3032405,,Right Foot,,,"[37.5, 79.4]",,Ground Pass,,20.039211,,Out,,Alberto Lora Ramos,26633.0,,,,,,Recovery,1,Regular Play,Pablo Pérez Rodríguez,23838.0,Right Wing,9,Sporting Gijón,1041,"['5b6201a9-2aa6-4c2b-b39e-a5be9164ea90', 'e7ec7616-087f-4474-902e-e542685bffd2']",30,,,,,,,,,,,,,,,,,,Sporting Gijón,1041,00:01:30.325,Pass,True
,,,,,,,,,,,,,,,,0.939159,,,,,,,,,,,,,ac8e5176-a861-48a9-8c93-e6dd6d66c0b8,108,,"[81.2, 0.1]",3825649,1,,True,,,1.3073987,,,,,"[83.6, 9.0]",,Low Pass,,9.217917,,,,Arthur Etienne Boka,27335.0,,,,,,Throw-in,1,From Throw In,Adnane Tighadouini,8264.0,Center Attacking Midfield,10,Málaga,223,"['211f5fd0-a1a3-41f8-b1a1-5179e8628a7a', 'bb8fce33-8650-46f3-ac7b-642a7fb79139']",49,,,,,,,,,,,,,,,,,,Málaga,223,00:01:49.751,Pass,True
,,,,,,,,,,,,,,,,1.296134,,,,,,,,,,,,,b15a3524-ae6c-4ecf-8de3-120b4ef0c99a,112,,"[83.6, 9.0]",3825649,2,,,,,0.93275964,,Right Foot,,,"[105.4, 38.4]",,High Pass,,36.600548,,Incomplete,,,,,,,,,Free Kick,1,From Free Kick,José Luis García del Pozo,6580.0,Right Defensive Midfield,11,Málaga,223,['cf2ede49-6e88-4df7-b04a-78d6bdff72e6'],15,,,,,,,,,,,,,,,,,,Málaga,223,00:02:15.755,Pass,
,,,,,,,,,,,,,,,,0.697732,,,,,,,,,,,,,cbe5c35d-51b9-4239-84f0-2da79c455ec8,126,,"[95.8, 12.9]",3825649,2,,,,,1.6748962,,Right Foot,,,"[95.1, 19.6]",,Ground Pass,,6.736468,,,,Charles Días Barbosa de Oliveira,6707.0,,,,,,,1,From Free Kick,José Luis García del Pozo,6580.0,Right Defensive Midfield,11,Málaga,223,"['17b99d14-88f1-4318-b536-90a5c947f826', '4d4099e3-0c12-4c40-bcca-2f2b9c666d37']",27,,,,,,,,,,,,,,,,,,Málaga,223,00:02:27.962,Pass,True
