50_50,bad_behaviour_card,ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_other,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_miscommunication,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_open_goal,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,,,1.08787,,,,,,,,,,,,,c978ed6b-c85c-4774-b005-684b46576247,964,,"[51.3, 51.0]",3825622,26,,,,-0.7406519,,Right Foot,,,,"[58.3, 44.6]",,Low Pass,,9.484725,,,,Beñat Etxebarria Urkiaga,6396.0,,,,,Recovery,1,From Throw In,Xabier Etxeita Gorritxategi,6788.0,Right Center Back,57,Athletic Club,215,"['8032e787-0c4b-43fb-8742-e58c56e5713a', 'd78db09f-d30b-4015-8fcd-b6625d664652']",17,,,,,,,,,,,,,,,,,Athletic Club,215,00:26:17.177,Pass,
,,,,,,,,,,,,,,,,,,3.007746,,,,,,,,,,,,,a85553e9-78a5-46a1-8349-dc57d3f05426,968,,"[63.5, 73.0]",3825622,26,,,,-0.54272443,,Right Foot,,,,"[108.1, 46.1]",,High Pass,,52.08426,,Incomplete,,Aritz Aduriz Zubeldia,6394.0,,,,,,1,From Throw In,Beñat Etxebarria Urkiaga,6396.0,Right Defensive Midfield,57,Athletic Club,215,"['1b393c72-5027-46b6-b0eb-d35d725820f8', '5a0d3370-61f3-4351-9965-fa50b9a35e67']",21,,,,,,,,,,,,,,,,,Athletic Club,215,00:26:21.842,Pass,
,,,,,,,,,,,,,,,,,,0.932284,,,,,,,,,,,,,3e0ecac2-9672-4265-9737-75413bc878ce,972,,"[13.1, 34.2]",3825622,26,,,,-1.3469684,,Keeper Arm,,,,"[15.9, 21.9]",,Ground Pass,,12.614674,,,,Rúben Miguel Nunes Vezo,6592.0,,,,,,1,Regular Play,Jaume Doménech Sánchez,6898.0,Goalkeeper,58,Valencia,207,['abd40fff-38c9-4500-8f2d-2170267513d5'],28,,,,,,,,,,,,,,,,,Valencia,207,00:26:28.798,Pass,
,,,,,,,,,,,,,,,,,,1.105114,,,,,,,,,,,,,d7597723-fdd9-4195-a98c-3c4c2565f32c,975,,"[20.0, 22.8]",3825622,26,,,,-1.5605927,,Right Foot,,,,"[20.2, 3.2]",,Ground Pass,,19.60102,,,,Javier Fuego Martínez,6751.0,,,,,,1,Regular Play,Rúben Miguel Nunes Vezo,6592.0,Left Center Back,58,Valencia,207,['d5c4446e-a690-4072-8838-76754b62449c'],30,,,,,,,,,,,,,,,,,Valencia,207,00:26:30.514,Pass,
,,,,,,,,,,,,,,,,,,1.070777,,,,,,,,,,,,,55330a3a-e771-4463-89cd-1dd7801f345c,978,,"[20.6, 3.2]",3825622,26,,,,-0.026542438,,Right Foot,,,,"[43.2, 2.6]",,Ground Pass,,22.607964,,,,Lucas Alfonso Orbán Alegre,27480.0,,,,,,1,Regular Play,Javier Fuego Martínez,6751.0,Right Defensive Midfield,58,Valencia,207,['4fe7e845-c901-4546-a839-9718db135681'],32,,,,,,,,,,,,,,,,,Valencia,207,00:26:32.087,Pass,
,,,,,,,,,,,,,,,,,,1.140633,,,,,,,,,,,,,232bba14-6612-4720-b9c9-d6139c94d36c,981,,"[48.6, 9.8]",3825622,26,,,,2.6481032,,Left Foot,,,,"[35.4, 16.9]",,Ground Pass,,14.988329,,,,Javier Fuego Martínez,6751.0,,,,,,1,Regular Play,Lucas Alfonso Orbán Alegre,27480.0,Left Back,58,Valencia,207,['5f201825-fc5a-4a8c-b04d-89d3b3ce7063'],35,,,,,,,,,,,,,,,,,Valencia,207,00:26:35.550,Pass,
,,,,,,,,,,,,,,,,,,1.70323,,,,,,,,,,,,,d2aa5d4b-2bb2-44dc-b4cb-e8c5383fa7fd,984,,"[35.4, 16.9]",3825622,26,,,,1.7706561,,Right Foot,,,,"[27.5, 55.9]",,Ground Pass,,39.792084,,,,Shkodran Mustafi,3638.0,,,,,,1,Regular Play,Javier Fuego Martínez,6751.0,Right Defensive Midfield,58,Valencia,207,['cec44807-14dd-4d7e-ad5f-23e10ed2d981'],39,,,,,,,,,,,,,,,,,Valencia,207,00:26:39.291,Pass,
,,,,,,,,,,,,,,,,,,0.766846,,,,,,,,,,,,,7e51207c-fe57-4b6f-acd7-d6e60099ddf5,987,,"[36.4, 60.5]",3825622,26,,,,-0.032246884,,Right Foot,,,,"[48.8, 60.1]",,Ground Pass,,12.40645,,,,Daniel Parejo Muñoz,6595.0,,,,,,1,Regular Play,Shkodran Mustafi,3638.0,Right Center Back,58,Valencia,207,['efe46a19-684d-48b4-a988-53efdb283fcd'],43,,,,,,,,,,,,,,,,,Valencia,207,00:26:43.889,Pass,
,,,,,,,,,,,,,,,,,,0.93084,,,,,,,,,,,,,c020ee96-6974-485d-8549-a81bb8e63b0b,990,,"[48.8, 60.1]",3825622,26,,,,0.0,,Right Foot,,,,"[70.4, 60.1]",,Ground Pass,,21.6,,,,Sofiane Feghouli,18724.0,,,,,,1,Regular Play,Daniel Parejo Muñoz,6595.0,Left Defensive Midfield,58,Valencia,207,['9deba683-d4b9-400e-a27c-23184cf7aca4'],46,,,,,,,,,,,,,,,,,Valencia,207,00:26:46.658,Pass,
,,,,,,,,,,,,,,,,,,2.270939,,,,,,,,,,,,,c90b63aa-68f8-488d-9656-1714718b2c57,994,,"[55.4, 71.1]",3825622,26,,,,-3.0145435,,Right Foot,,,,"[28.0, 67.6]",,Ground Pass,,27.622635,,,,Shkodran Mustafi,3638.0,,,,,,1,Regular Play,Sofiane Feghouli,18724.0,Right Wing,58,Valencia,207,['f62fa2d7-1726-47ae-8cb5-b2d4ec41bc18'],52,,,,,,,,,,,,,,,,,Valencia,207,00:26:52.023,Pass,
,,,,,,,,,,,,,,,,,,2.11838,,,,,,,,,,,,,eb85ce4f-327b-42e9-941f-0db64c79879d,997,,"[28.0, 67.6]",3825622,26,,,,-2.1349757,,Right Foot,,,,"[8.7, 37.1]",,Ground Pass,,36.09349,,,,Jaume Doménech Sánchez,6898.0,,,,,,1,Regular Play,Shkodran Mustafi,3638.0,Right Center Back,58,Valencia,207,['7bb64661-e6a7-483e-bd8e-ea1958c48d3a'],54,,,,,,,,,,,,,,,,,Valencia,207,00:26:54.374,Pass,
,,,,,,,,,,,,,,,,,,2.31628,,,,,,,,,,,,,dc8628aa-78e1-4c12-9bc4-971e5045a678,1000,,"[8.7, 37.1]",3825622,26,,,,0.61640924,,Right Foot,,,,"[58.1, 72.1]",,High Pass,,60.542217,,,,João Pedro Cavaco Cancelo,7005.0,,,,,,1,Regular Play,Jaume Doménech Sánchez,6898.0,Goalkeeper,58,Valencia,207,['6f16327e-351b-4237-9813-59323849099e'],59,,,,,,,,,,,,,,,,,Valencia,207,00:26:59.492,Pass,
,,,,,,,,,,,,,,,,,,2.094269,,,,,,,,,,,,,5c491854-1922-45e6-ab87-aa05b6cb8de4,1003,,"[58.1, 72.1]",3825622,27,,,True,-0.5146238,,,,,,"[77.2, 61.3]",,High Pass,,21.941969,,Incomplete,,Sofiane Feghouli,18724.0,,,,,,1,Regular Play,João Pedro Cavaco Cancelo,7005.0,Right Back,58,Valencia,207,"['1da554e0-a0f3-4085-a4e0-e2d3aa2554b2', '470f5a11-086e-4a40-b87b-52035cdec45f', '7f9d860d-c46f-4840-ac66-8bc6f01997d8']",1,,,,,,,,,,,,,,,,,Valencia,207,00:27:01.808,Pass,True
,,,,,,,,,,,,,,,,,,1.465807,,,,,,,,,,,,,1da554e0-a0f3-4085-a4e0-e2d3aa2554b2,1005,,"[42.9, 18.8]",3825622,27,,,,0.20487672,,Head,,,,"[58.3, 22.0]",,High Pass,,15.728954,,Incomplete,,Mikel San José Domínguez,6389.0,,,,,Recovery,1,Regular Play,Aymeric Laporte,4353.0,Left Center Back,58,Valencia,207,"['161b5034-0c4a-43ac-8678-8042149ad3c5', '5c491854-1922-45e6-ab87-aa05b6cb8de4', 'ad431681-db8d-43e3-9653-ccad2007e739']",3,,,,,,,,,,,,,,,,,Athletic Club,215,00:27:03.903,Pass,
,,,,,,,,,,,,,,,,,,0.951148,,,,,,,,,,,,,e77bd60a-b59a-4e18-8f30-225dda2599f7,1009,,"[62.5, 57.8]",3825622,27,,,,1.5204791,,Right Foot,,,,"[63.2, 71.7]",,Low Pass,,13.917615,,,,João Pedro Cavaco Cancelo,7005.0,,,,,,1,Regular Play,Daniel Parejo Muñoz,6595.0,Left Defensive Midfield,58,Valencia,207,['9dd3499c-e210-4475-b4e2-4725ee59a360'],5,,,,,,,,,,,,,,,,,Valencia,207,00:27:05.814,Pass,
,,,,,,,,,,,,,,,,,,1.667994,,,,,,,,,,,,,0921de58-c7f4-4a0c-9c73-11d29ac4c0d1,1012,,"[63.2, 71.7]",3825622,27,,,,-0.5667292,,Right Foot,,,,"[69.8, 67.5]",,High Pass,,7.823043,,,,Sofiane Feghouli,18724.0,,,,,,1,Regular Play,João Pedro Cavaco Cancelo,7005.0,Right Back,58,Valencia,207,['2b0305bc-89f3-4cea-a727-96b53e8209a3'],7,,,,,,,,,,,,,,,,,Valencia,207,00:27:07.130,Pass,
,,,,,,,,,,,,,,,,,,1.506212,,,,,,,,,,,,,2e9ec361-7c3a-4e74-8b6f-ccedd4e0a16a,1018,,"[50.4, 8.4]",3825622,27,True,,,1.5412191,,Left Foot,,,,"[50.9, 25.3]",,Ground Pass,,16.907394,,,,Beñat Etxebarria Urkiaga,6396.0,,,,,Free Kick,1,From Free Kick,Aymeric Laporte,4353.0,Left Center Back,59,Athletic Club,215,['fddf7981-91a6-4462-8ff3-459355450608'],20,,,,,,,,,,,,,,,,,Athletic Club,215,00:27:20.383,Pass,
,,,,,,,,,,,,,,,,,,1.109538,,,,,,,,,,,,,8ef39ec6-489c-47a3-8c86-975eff9616ea,1020,,"[50.9, 25.3]",3825622,27,,,,-2.1552403,,Right Foot,,,,"[42.3, 12.3]",,Ground Pass,,15.587174,,,,Aymeric Laporte,4353.0,,,,,,1,From Free Kick,Beñat Etxebarria Urkiaga,6396.0,Right Defensive Midfield,59,Athletic Club,215,['8218aea3-2bd6-4d70-86e6-756607eaab39'],23,,,,,,,,,,,,,,,,,Athletic Club,215,00:27:23.244,Pass,
,,,,,,,,,,,,,,,,,,0.869459,,,,,,,,,,,,,e598b69f-5ffa-4fe0-b58d-a9959290518f,1023,,"[42.3, 12.3]",3825622,27,,,,-0.027265968,,Left Foot,,,,"[53.3, 12.0]",,Ground Pass,,11.00409,,,,Beñat Etxebarria Urkiaga,6396.0,,,,,,1,From Free Kick,Aymeric Laporte,4353.0,Left Center Back,59,Athletic Club,215,['0884026d-1503-47a0-8fd8-8ac2db4cc600'],24,,,,,,,,,,,,,,,,,Athletic Club,215,00:27:24.743,Pass,
,,,,,,,,,,,,,,,,,,1.647053,,,,,,,,,,,,,35ff51ad-255c-40a0-a894-24c1df3c7745,1027,,"[54.8, 14.6]",3825622,27,,,,1.4406275,,Right Foot,,,,"[58.4, 42.1]",,Ground Pass,,27.734636,,,,Mikel San José Domínguez,6389.0,,,,,,1,From Free Kick,Beñat Etxebarria Urkiaga,6396.0,Right Defensive Midfield,59,Athletic Club,215,"['05513321-6bdf-45f5-9a2d-2f9109b63872', '53b2b155-ed41-44b8-98ec-c8c6baa4043e']",27,,,,,,,,,,,,,,,,,Athletic Club,215,00:27:27.495,Pass,True
,,,,,,,,,,,,,,,,,,1.529049,,,,,,,,,,,,,7f9524b1-375f-44be-a53e-4c0ef51dcf34,1030,,"[58.4, 42.1]",3825622,27,,,,0.8613388,,Right Foot,,,,"[83.9, 71.8]",,Ground Pass,,39.145115,,Incomplete,,Óscar de Marcos Arana,6649.0,,,,,,1,From Free Kick,Mikel San José Domínguez,6389.0,Left Defensive Midfield,59,Athletic Club,215,"['4e46393e-43eb-496f-8ad8-d79e01162a7c', 'bee2aad3-024f-41b2-880b-38d407e1faa0']",30,,,,,,,,,,,,,,,,,Athletic Club,215,00:27:30.209,Pass,
,,,,,,,,,,,,,,,,,,0.821472,,,,,,,,,,,,,b270d74d-7e57-437c-8ca2-311cb50d186c,1034,,"[45.0, 22.8]",3825622,27,,,,-1.1425322,,Right Foot,,,,"[53.4, 4.4]",,Ground Pass,,20.226715,,,,Daniel Parejo Muñoz,6595.0,,,,,,1,Regular Play,Zakaria Bakkali,6725.0,Left Wing,60,Valencia,207,['3afde426-1e71-441d-807e-69e0473c1fb1'],36,,,,,,,,,,,,,,,,,Valencia,207,00:27:36.045,Pass,
,,,,,,,,,,,,,,,,,,1.091769,,,,,,,,,,,,,cdaceb02-0b31-4517-ba78-25f93ec0bc23,1037,,"[48.8, 6.0]",3825622,27,,,,2.160913,,Right Foot,,,,"[41.5, 16.9]",,Ground Pass,,13.118689,,,,Javier Fuego Martínez,6751.0,,,,,,1,Regular Play,Daniel Parejo Muñoz,6595.0,Left Defensive Midfield,60,Valencia,207,['efc2e605-7414-447b-ba9d-4f63a7bcacae'],37,,,,,,,,,,,,,,,,,Valencia,207,00:27:37.916,Pass,
,,,,,,,,,,,,,,,,,,0.538614,,,,,,,,,,,,,8381916e-35bc-4f0f-8568-4f7f1f528f0b,1040,,"[41.5, 16.9]",3825622,27,,,,-1.3484476,,Right Foot,,,,"[44.1, 5.4]",,Ground Pass,,11.79025,,,,Daniel Parejo Muñoz,6595.0,,,,,,1,Regular Play,Javier Fuego Martínez,6751.0,Right Defensive Midfield,60,Valencia,207,['dc4a6cb3-fe40-432c-9503-ac537da77899'],39,,,,,,,,,,,,,,,,,Valencia,207,00:27:39.929,Pass,
,,,,,,,,,,,,,,,,,,1.03814,,,,,,,,,,,,,3ae769a0-8dce-4940-9cb9-f32d1555ebcd,1043,,"[44.1, 5.4]",3825622,27,,,,1.2847449,,Right Foot,,,,"[50.1, 25.8]",,Ground Pass,,21.264053,,,,André Filipe Tavares Gomes,10802.0,,,,,,1,Regular Play,Daniel Parejo Muñoz,6595.0,Left Defensive Midfield,60,Valencia,207,['d0b1a4ba-6dc8-49fd-89b1-4b19abb9ecee'],40,,,,,,,,,,,,,,,,,Valencia,207,00:27:40.558,Pass,
,,,,,,,,,,,,,,,,,,0.686053,,,,,,,,,,,,,80a09e93-84e6-4b96-a093-d42470b8d389,1045,,"[50.1, 25.8]",3825622,27,,,,-2.9086134,,Right Foot,,,,"[44.2, 24.4]",,Ground Pass,,6.063827,,,,Javier Fuego Martínez,6751.0,,,,,,1,Regular Play,André Filipe Tavares Gomes,10802.0,Center Attacking Midfield,60,Valencia,207,['b033b439-b035-4693-a5b6-a996b0f407ab'],41,,,,,,,,,,,,,,,,,Valencia,207,00:27:41.596,Pass,
,,,,,,,,,,,,,,,,,,0.89903,,,,,,,,,,,,,88c364d3-f5f2-41fc-a225-35872c44d554,1048,,"[44.2, 24.4]",3825622,27,,,,0.9023004,,Right Foot,,,,"[56.6, 40.1]",,Ground Pass,,20.006248,,,,Sofiane Feghouli,18724.0,,,,,,1,Regular Play,Javier Fuego Martínez,6751.0,Right Defensive Midfield,60,Valencia,207,['9fb85e0e-442f-4584-83a9-f42640724709'],44,,,,,,,,,,,,,,,,,Valencia,207,00:27:44.268,Pass,
,,,,,,,,,,,,,,,,,,0.736237,,,,,,,,,,,,,fdd09c47-f6db-4668-9d0c-2884ad5adee1,1051,,"[56.6, 40.1]",3825622,27,,,,-0.7593171,,Right Foot,,,,"[62.5, 34.5]",,Ground Pass,,8.134495,,,,André Filipe Tavares Gomes,10802.0,,,,,,1,Regular Play,Sofiane Feghouli,18724.0,Right Wing,60,Valencia,207,['9d720c68-ef11-4a2e-89d2-8bb4a2472380'],45,,,,,,,,,,,,,,,,,Valencia,207,00:27:45.192,Pass,
,,,,,,,,,,,,,,,,,,2.523616,,,,,,,,,,,,,24fdf0d5-ec65-4637-be3a-f56bb771b6ee,1054,,"[62.5, 34.5]",3825622,27,,,,1.5852462,,Right Foot,,,,"[62.0, 69.1]",,Ground Pass,,34.60361,,,,João Pedro Cavaco Cancelo,7005.0,,,,,,1,Regular Play,André Filipe Tavares Gomes,10802.0,Center Attacking Midfield,60,Valencia,207,['afbcd6d1-a6e8-4700-a7c4-d387dc37c867'],45,,,,,,,,,,,,,,,,,Valencia,207,00:27:45.964,Pass,
,,,,,,,,,,,,,,,,,,1.410131,,,,,,,,,,,,,f8374107-df4b-400b-a51b-8b462821e7a5,1057,,"[62.0, 69.1]",3825622,27,,,,-2.082027,,Right Foot,,,,"[55.1, 56.8]",,Ground Pass,,14.103191,,,,Javier Fuego Martínez,6751.0,,,,,,1,Regular Play,João Pedro Cavaco Cancelo,7005.0,Right Back,60,Valencia,207,['01a14159-156d-4270-a76e-a7424a529674'],48,,,,,,,,,,,,,,,,,Valencia,207,00:27:48.795,Pass,
,,,,,,,,,,,,,,,,,,0.825821,,,,,,,,,,,,,6d5c615e-56c5-4b2f-86d7-0c35a84c0edc,1060,,"[55.1, 56.8]",3825622,27,,,,-0.69473827,,Right Foot,,,,"[63.5, 49.8]",,Ground Pass,,10.93435,,,,Sofiane Feghouli,18724.0,,,,,,1,Regular Play,Javier Fuego Martínez,6751.0,Right Defensive Midfield,60,Valencia,207,['19d7ab87-4c99-485d-b29d-1ab555b58e96'],50,,,,,,,,,,,,,,,,,Valencia,207,00:27:50.718,Pass,
,,,,,,,,,,,,,,,,,,0.542715,,,,,,,,,,,,,9bc43519-00b6-4e0b-9592-216751ed2443,1063,,"[63.5, 49.8]",3825622,27,,,,2.3880308,,Right Foot,,,,"[55.4, 57.4]",,Ground Pass,,11.107204,,,,Javier Fuego Martínez,6751.0,,,,,,1,Regular Play,Sofiane Feghouli,18724.0,Right Wing,60,Valencia,207,['14a0ef4b-cdc4-4de2-8a2d-9e8fae3a86d8'],51,,,,,,,,,,,,,,,,,Valencia,207,00:27:51.584,Pass,
,,,,,,,,,,,,,,,,,,3.387559,,,,,,,,,,,,,1731d010-796f-4ceb-ae58-625c7992f611,1066,,"[62.9, 56.2]",3825622,27,,,,-0.9926017,,Right Foot,,,,"[96.9, 4.1]",,High Pass,,62.21262,,,,Lucas Alfonso Orbán Alegre,27480.0,,True,,,,1,Regular Play,Javier Fuego Martínez,6751.0,Right Defensive Midfield,60,Valencia,207,['471f271e-d5db-4d96-b578-a32fac26d9ce'],54,,,,,,,,,,,,,,,,,Valencia,207,00:27:54.510,Pass,
,,,,,,,,,,,,,,,,,,1.577649,,,,,,,,,,,,,cd6ff299-f5cb-429a-a36c-82be78edb958,1073,,"[108.2, 3.5]",3825622,28,,,,3.098516,,Right Foot,,,,"[85.0, 4.5]",,Ground Pass,,23.221542,,,,Daniel Parejo Muñoz,6595.0,,,,,,1,Regular Play,Lucas Alfonso Orbán Alegre,27480.0,Left Back,60,Valencia,207,['44901a2b-4534-4c66-b748-dcbae1433dc3'],2,,,,,,,,,,,,,,,,,Valencia,207,00:28:02.533,Pass,
,,,,,,,,,,,,,,,,,,0.852543,,,,,,,,,,,,,c1d5e694-c14d-40a0-b2e6-fe360ba924dd,1076,,"[85.0, 4.5]",3825622,28,,,,1.1693828,,Right Foot,,,,"[90.9, 18.4]",,Ground Pass,,15.100331,,,,André Filipe Tavares Gomes,10802.0,,,,,,1,Regular Play,Daniel Parejo Muñoz,6595.0,Left Defensive Midfield,60,Valencia,207,['3912c0f6-93c4-4975-856e-ad1151891e43'],4,,,,,,,,,,,,,,,,,Valencia,207,00:28:04.909,Pass,
,,,,,,,,,,,,,,,,,,0.873853,,,,,,,,,,,,,d0362418-c25f-4215-9ffa-c28744152415,1078,,"[90.9, 18.4]",3825622,28,,,,-2.0669768,,Right Foot,,,,"[83.7, 5.1]",,Ground Pass,,15.123822,,,,Daniel Parejo Muñoz,6595.0,,,,,,1,Regular Play,André Filipe Tavares Gomes,10802.0,Center Attacking Midfield,60,Valencia,207,['4d0e3970-d0a1-4e5c-a6c3-206ebea3127c'],5,,,,,,,,,,,,,,,,,Valencia,207,00:28:05.762,Pass,
,,,,,,,,,,,,,,,,,,0.969872,,,,,,,,,,,,,4c8e94c6-54fd-4393-b6b8-73bfa1b8b35d,1081,,"[83.7, 5.1]",3825622,28,,,,-0.3413559,,Right Foot,,,,"[91.3, 2.4]",,Ground Pass,,8.065358,,,,Zakaria Bakkali,6725.0,,,,,,1,Regular Play,Daniel Parejo Muñoz,6595.0,Left Defensive Midfield,60,Valencia,207,['d04843e4-307d-435c-af6a-da72300a87d7'],7,,,,,,,,,,,,,,,,,Valencia,207,00:28:07.187,Pass,
,,,,,,,,,,,,,,,,,,0.965275,,,,,,,,,,,,,22e6b495-84b0-4147-adc0-679525d6949f,1084,,"[91.0, 2.4]",3825622,28,,,,0.0344691,,Right Foot,,,,"[96.8, 2.6]",,Ground Pass,,5.8034472,,,,Lucas Alfonso Orbán Alegre,27480.0,,,,,,1,Regular Play,Zakaria Bakkali,6725.0,Left Wing,60,Valencia,207,['5b8959e3-2c03-404d-8cca-6942713626da'],8,,,,,,,,,,,,,,,,,Valencia,207,00:28:08.703,Pass,
,,,,,,,,,,,,,,,,,,0.685131,,,,,,,,,,,,,d10f4c0b-bded-4d4e-996a-bb648f475415,1087,,"[96.8, 2.6]",3825622,28,,,,2.9793937,,Left Foot,,,,"[91.3, 3.5]",,Ground Pass,,5.5731497,,,,Zakaria Bakkali,6725.0,,,,,,1,Regular Play,Lucas Alfonso Orbán Alegre,27480.0,Left Back,60,Valencia,207,['afe630ec-a5c7-43fd-b03c-b11c0a668f73'],10,,,,,,,,,,,,,,,,,Valencia,207,00:28:10.471,Pass,
,,,,,,,,,,,,,,,,,,1.093186,,,,,,,,,,,,,8fca93d8-d021-454c-b112-c3d8628f1055,1090,,"[91.3, 3.5]",3825622,28,,,,-3.0642822,,Right Foot,,,,"[77.1, 2.4]",,Low Pass,,14.242542,,,,Daniel Parejo Muñoz,6595.0,,,,,,1,Regular Play,Zakaria Bakkali,6725.0,Left Wing,60,Valencia,207,['76d5a0d0-fe4a-4980-94b6-f5c61b75dd8c'],11,,,,,,,,,,,,,,,,,Valencia,207,00:28:11.734,Pass,
,,,,,,,,,,,,,,,,,,1.685797,,,,,,,,,,,,,c2c1904a-0043-4fa4-b34f-0f34c980ff2c,1093,,"[74.6, 25.8]",3825622,28,,,,2.3424966,,Right Foot,,,,"[56.6, 44.3]",,Ground Pass,,25.81182,,,,Shkodran Mustafi,3638.0,,,,,,1,Regular Play,Daniel Parejo Muñoz,6595.0,Left Defensive Midfield,60,Valencia,207,['646d1d31-7c31-4a04-91bf-23808358e10e'],17,,,,,,,,,,,,,,,,,Valencia,207,00:28:17.125,Pass,
,,,,,,,,,,,,,,,,,,0.519541,,,,,,,,,,,,,debd96f6-98d2-4aa5-98c8-3b1187bc6bef,1096,,"[56.6, 44.3]",3825622,28,,,,-1.7894653,,Right Foot,,,,"[55.8, 40.7]",,Ground Pass,,3.6878178,,,,Javier Fuego Martínez,6751.0,,,,,,1,Regular Play,Shkodran Mustafi,3638.0,Right Center Back,60,Valencia,207,['0fa9b9f3-9de6-44e4-bdd3-063064fee47f'],19,,,,,,,,,,,,,,,,,Valencia,207,00:28:19.673,Pass,
,,,,,,,,,,,,,,,,,,1.518095,,,,,,,,,,,,,44f8334c-1c33-420a-b428-f9d53ef35ad4,1099,,"[55.8, 40.7]",3825622,28,,,,1.5545815,,Right Foot,,,,"[56.1, 59.2]",,Ground Pass,,18.502432,,,,Shkodran Mustafi,3638.0,,,,,,1,Regular Play,Javier Fuego Martínez,6751.0,Right Defensive Midfield,60,Valencia,207,['0b8067ca-d4e6-4721-90f1-2780bd6d40e9'],20,,,,,,,,,,,,,,,,,Valencia,207,00:28:20.628,Pass,
,,,,,,,,,,,,,,,,,,1.328198,,,,,,,,,,,,,b3abf53b-6cd7-434c-b697-4b61eaf81e87,1101,,"[56.1, 59.2]",3825622,28,,,,0.61411995,,Right Foot,,,,"[77.8, 74.5]",,Ground Pass,,26.55146,,,,João Pedro Cavaco Cancelo,7005.0,,,,,,1,Regular Play,Shkodran Mustafi,3638.0,Right Center Back,60,Valencia,207,['f9386291-338a-45af-905f-da998828ab8d'],22,,,,,,,,,,,,,,,,,Valencia,207,00:28:22.146,Pass,
,,,,,,,,,,,,,,,,,,1.217519,,,,,,,,,,,,,4388bf86-3bd9-4fe6-b688-281b6f2d8dd6,1104,,"[84.9, 55.1]",3825622,28,,,,-2.7142928,,Right Foot,,,,"[73.7, 50.0]",,Ground Pass,,12.306502,,,,Daniel Parejo Muñoz,6595.0,,,,,,1,Regular Play,João Pedro Cavaco Cancelo,7005.0,Right Back,60,Valencia,207,['8aa28ada-33a3-4559-b343-dd84d3a0d8cf'],26,,,,,,,,,,,,,,,,,Valencia,207,00:28:26.952,Pass,
,,,,,,,,,,,,,,,,,,2.24871,,,,,,,,,,,,,a8f88b4b-5763-4db5-a530-f779dfec9dad,1107,,"[73.7, 50.0]",3825622,28,,,,-1.665022,,Right Foot,,,,"[69.4, 4.5]",,High Pass,,45.702736,,,,Lucas Alfonso Orbán Alegre,27480.0,,True,,,,1,Regular Play,Daniel Parejo Muñoz,6595.0,Left Defensive Midfield,60,Valencia,207,['72dbd6c7-1e06-40bc-9d11-0d60a4b9119d'],29,,,,,,,,,,,,,,,,,Valencia,207,00:28:29.207,Pass,
,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,65a7dd5f-784b-489b-abf5-9b25be0305db,1110,,"[77.1, 5.6]",3825622,28,,,,2.1723115,,Left Foot,,,,"[62.0, 27.6]",,Ground Pass,,26.683516,,,,Javier Fuego Martínez,6751.0,,,,,,1,Regular Play,Lucas Alfonso Orbán Alegre,27480.0,Left Back,60,Valencia,207,['dec91390-2b29-4c67-ac92-f94c890c9d81'],33,,,,,,,,,,,,,,,,,Valencia,207,00:28:33.339,Pass,
,,,,,,,,,,,,,,,,,,0.79903,,,,,,,,,,,,,5b090168-4020-451f-a20a-88613225a99b,1113,,"[62.0, 27.6]",3825622,28,,,,1.4388245,,Right Foot,,,,"[63.5, 38.9]",,Ground Pass,,11.399123,,,,Daniel Parejo Muñoz,6595.0,,,,,,1,Regular Play,Javier Fuego Martínez,6751.0,Right Defensive Midfield,60,Valencia,207,['834ba234-7117-453b-b7bc-60e67d4e0671'],35,,,,,,,,,,,,,,,,,Valencia,207,00:28:35.693,Pass,
,,,,,,,,,,,,,,,,,,1.266298,,,,,,,,,,,,,6f6383cd-9971-45c6-bb93-cc041e2f2770,1116,,"[57.3, 31.8]",3825622,28,,,,-2.2703843,,Right Foot,,,,"[48.8, 21.7]",,Ground Pass,,13.200758,,,,Rúben Miguel Nunes Vezo,6592.0,,,,,,1,Regular Play,Daniel Parejo Muñoz,6595.0,Left Defensive Midfield,60,Valencia,207,['d20cc27b-26be-49fc-a7cb-d41201eeaed1'],38,,,,,,,,,,,,,,,,,Valencia,207,00:28:38.187,Pass,
