50_50,ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_no_touch,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,,1.852275,,,,,,,,,,,981b9c4c-51d6-4155-ae42-4e4cf6c100df,17,,"[79.3, 11.9]",3825767,0,,,,True,-2.3509588,,,,"[69.8, 2.3]",,High Pass,,13.505924,,,,Víctor Guillermo Álvarez Delgado,27241.0,,,,,,1,Regular Play,Gerard Moreno Balaguero,6766.0,Center Forward,3,Espanyol,214,"['50900a8f-22bb-4286-b642-c1183e4e168e', 'b8e49bb3-f8b5-4df4-9b03-20dacdb299ed']",20,,,,,,,,,,,,,,,,,Espanyol,214,00:00:20.516,Pass,True
,,,,,,,,,,,,,,,,,1.271228,,,,,,,,,,,5a3df86a-2d50-4fd5-93bf-7d7f60459208,21,,"[69.2, 3.0]",3825767,0,,,,,3.1199744,,Left Foot,,"[50.7, 3.4]",,Ground Pass,,18.504324,,,,Mickaël Ciani,15297.0,,,,,,1,Regular Play,Víctor Guillermo Álvarez Delgado,27241.0,Left Wing,3,Espanyol,214,['6f9b19df-645f-4245-90b7-35450493979e'],24,,,,,,,,,,,,,,,,,Espanyol,214,00:00:24.538,Pass,
,,,,,,,,,,,,,,,,,1.003284,,,,,,,,,,,f00442b1-9688-45c5-9811-c330c52b627e,24,,"[50.7, 3.4]",3825767,0,,,,,1.0098956,,Right Foot,,"[55.6, 11.2]",,Ground Pass,,9.211406,,,,Joan Jordán Moreno,6701.0,,,,,,1,Regular Play,Mickaël Ciani,15297.0,Left Center Back,3,Espanyol,214,['766eeec8-f144-42cf-877a-9070acfe2767'],26,,,,,,,,,,,,,,,,,Espanyol,214,00:00:26.605,Pass,
,,,,,,,,,,,,,,,,,3.084487,,,,,,,,,,,b70f36e7-6d28-4890-8deb-6e9bf0f20de5,27,,"[49.5, 14.2]",3825767,0,,,,,1.3715523,,Right Foot,,"[57.9, 55.8]",,Ground Pass,,42.439606,,,,Papa Kouly Diop,6867.0,,True,,,,1,Regular Play,Joan Jordán Moreno,6701.0,Left Defensive Midfield,3,Espanyol,214,['cd682892-bb4b-478d-bb2d-7a962767638e'],28,,,,,,,,,,,,,,,,,Espanyol,214,00:00:28.481,Pass,
,,,,,,,,,,,,,,,,,1.349392,,,,,,,,,,,4d5f014d-a7e7-48f5-8e87-d88bf0af733a,31,,"[56.9, 56.8]",3825767,0,,,,,1.1885583,,Left Foot,,"[64.9, 76.7]",,Ground Pass,,21.447844,,,,Hernán Arsenio Pérez González,6838.0,,,,,,1,Regular Play,Papa Kouly Diop,6867.0,Right Defensive Midfield,3,Espanyol,214,"['6cd658c9-5bfd-4b1a-8ae1-fa12400ce4fd', 'fb72c048-e26c-41ab-b189-798d6ffde1ad']",31,,,,,,,,,,,,,,,,,Espanyol,214,00:00:31.892,Pass,True
,,,,,,,,,,,,,,,,,0.895499,,,,,,,,,,,ce3fb208-e001-4e62-bbc2-f578674aba08,34,,"[63.6, 60.6]",3825767,0,,,,,-2.4216745,,Right Foot,,"[57.1, 54.9]",,Ground Pass,,8.64523,,,,Papa Kouly Diop,6867.0,,,,,,1,Regular Play,Hernán Arsenio Pérez González,6838.0,Right Wing,3,Espanyol,214,['bb0384a0-855c-484b-a1d2-6e74bf6f8346'],35,,,,,,,,,,,,,,,,,Espanyol,214,00:00:35.623,Pass,
,,,,,,,,,,,,,,,,,1.389847,,,,,,,,,,,c6dd7007-898c-4170-bcfb-95b3b42d6018,38,,"[57.1, 57.9]",3825767,0,,,,,3.0140831,,Right Foot,,"[37.6, 60.4]",,Ground Pass,,19.659603,,,,Álvaro González Soberón,6762.0,,,,,,1,Regular Play,Papa Kouly Diop,6867.0,Right Defensive Midfield,3,Espanyol,214,"['4f323732-5186-4c97-be54-c62c0b4a169e', 'e7ce0ddb-f770-481e-a614-385dd33a71e5']",38,,,,,,,,,,,,,,,,,Espanyol,214,00:00:38.903,Pass,True
,,,,,,,,,,,,,,,,,0.341276,,,,,,,,,,,16cbfa3e-bae2-4cbc-b6fc-604f2355659f,41,,"[45.2, 76.1]",3825767,0,,,,,-0.16644569,,Right Foot,,"[57.7, 74.0]",,Ground Pass,,12.675173,,Incomplete,,Hernán Arsenio Pérez González,6838.0,,,,,,1,Regular Play,Álvaro González Soberón,6762.0,Right Center Back,3,Espanyol,214,"['cb9777f1-a83a-4ab9-946b-800f9678c506', 'e169345f-0593-4982-9d40-324805f82cb3']",44,,,,,,,,,,,,,,,,,Espanyol,214,00:00:44.582,Pass,
,,,,,,,,,,,,,,,,,1.071174,,,,,,,,,,,e4ec7054-917a-42b9-9e5a-3188099da823,44,,"[43.7, 9.1]",3825767,0,,,,,0.5611634,,Left Foot,,"[50.7, 13.5]",,High Pass,,8.268011,,Incomplete,,,,,,,,Recovery,1,Regular Play,Héctor Hernández Ortega,10754.0,Left Back,3,Espanyol,214,['042e6aec-3d06-40a5-8e3f-40dbd371baef'],46,,,,,,,,,,,,,,,,,Real Sociedad,210,00:00:46.032,Pass,
,,,,,,,,,,,,,,,,,1.573883,,,,,,,,,,,6aad4244-4804-426c-bdf9-53e5b4930ba8,47,,"[70.8, 68.2]",3825767,0,,,,,-0.029117981,,Left Foot,,"[91.4, 67.6]",,Ground Pass,,20.608736,,Incomplete,,Hernán Arsenio Pérez González,6838.0,,,,,,1,Regular Play,Marco Asensio Willemsen,5719.0,Center Attacking Midfield,3,Espanyol,214,"['9590e1ff-0538-4701-86bb-8765b0a7830f', 'c074247d-71b2-4b64-8bb9-4c09641ce433']",47,,,,,,,,,,,,,,,,,Espanyol,214,00:00:47.978,Pass,
,,,,,,,,,,,,,,,,,5.355869,,,,,,,,,,,9590e1ff-0538-4701-86bb-8765b0a7830f,49,,"[28.7, 12.5]",3825767,0,,,,,0.21676168,,Left Foot,,"[100.9, 28.4]",,High Pass,,73.93003,,Incomplete,,,,,,,,Interception,1,Regular Play,Íñigo Martínez Berridi,6665.0,Left Center Back,3,Espanyol,214,"['303e1d9c-a505-4993-95bd-9700a75472bd', '6aad4244-4804-426c-bdf9-53e5b4930ba8']",49,,,,,,,,,,,,,,,,,Real Sociedad,210,00:00:49.552,Pass,
,,,,,,,,,,,,,,,,,1.665597,,,,,,,,,,,156076cc-70c0-46a8-a01a-1461d0c427e1,52,,"[14.7, 37.3]",3825767,1,,,,,-1.1731683,,Right Foot,,"[21.0, 22.3]",,Ground Pass,,16.269297,,,,Mickaël Ciani,15297.0,,,,,,1,Regular Play,Giedrius Arlauskis,31904.0,Goalkeeper,3,Espanyol,214,['e4a55d95-4083-4525-9ae5-f4182ae5ca2f'],0,,,,,,,,,,,,,,,,,Espanyol,214,00:01:00.894,Pass,
,,,,,,,,,,,,,,,,,2.147273,,,,,,,,,,,4f56f51a-a222-46ee-9ef9-bd4823eede74,55,,"[21.0, 22.3]",3825767,1,,,,,2.2811909,,Right Foot,,"[5.0, 40.9]",,Ground Pass,,24.534874,,,,Giedrius Arlauskis,31904.0,,,,,,1,Regular Play,Mickaël Ciani,15297.0,Left Center Back,3,Espanyol,214,['1ff9492b-d1f1-4bb0-ac6a-c7db3ac4c1fe'],4,,,,,,,,,,,,,,,,,Espanyol,214,00:01:04.029,Pass,
,,,,,,,,,,,,,,,,,2.299511,,,,,,,,,,,cebcbf50-d536-4c1b-bd1d-92abb6761d16,59,,"[7.2, 34.0]",3825767,1,,,,,-0.408277,,Left Foot,,"[42.8, 18.6]",,High Pass,,38.788143,,Incomplete,,Joan Jordán Moreno,6701.0,,,,,,1,Regular Play,Giedrius Arlauskis,31904.0,Goalkeeper,3,Espanyol,214,"['64671d45-9f43-49fd-b0df-24a558045c0c', '6559c83c-5c8e-450e-a1ae-a402fa921f2c']",8,,,,,,,,,,,,,,,,,Espanyol,214,00:01:08.203,Pass,
,,,,,,,,,,,,,,,,,6.410089,,,,,,,,,,,6559c83c-5c8e-450e-a1ae-a402fa921f2c,62,,"[77.3, 61.5]",3825767,1,,,,,0.21364652,,Head,,"[117.4, 70.2]",,Low Pass,,41.032913,,Incomplete,,,,,,,,Interception,1,Regular Play,Diego Antonio Reyes Rosales,16539.0,Center Defensive Midfield,3,Espanyol,214,"['26606d3e-9d13-477e-aeb4-7110ce65f541', '7ec1f228-4cc3-40c8-881c-0fa1557ac337', 'cebcbf50-d536-4c1b-bd1d-92abb6761d16']",10,,,,,,,,,,,,,,,,,Real Sociedad,210,00:01:10.502,Pass,True
,,,,,,,,,,,,,,,,,3.186855,,,,,,,,,,,168a4e99-9214-4a4f-ad86-cde701f458fd,64,,"[12.8, 23.5]",3825767,1,,True,,,-0.28247312,,Right Foot,,"[85.5, 2.4]",,High Pass,,75.700066,,,,Víctor Guillermo Álvarez Delgado,27241.0,,,,,,1,Regular Play,Giedrius Arlauskis,31904.0,Goalkeeper,3,Espanyol,214,['c71cd5cf-7a7e-43e4-9fe6-4fe20ce00230'],37,,,,,,,,,,,,,,,,,Espanyol,214,00:01:37.196,Pass,
,,,,,,,,,,,,,,,,,1.830881,,,,,,,,,,,b90304b6-7739-4da5-955e-76a9cee7ea7b,67,,"[85.9, 2.6]",3825767,1,,,,True,0.25962964,,,,"[92.3, 4.3]",,High Pass,,6.6219335,,,,Gerard Moreno Balaguero,6766.0,,,,,,1,Regular Play,Víctor Guillermo Álvarez Delgado,27241.0,Left Wing,3,Espanyol,214,"['2c6f0e82-31ef-4cfa-9c4b-4b98aad6c870', 'c280883f-bb40-4d77-983d-1dc02717baee']",40,,,,,,,,,,,,,,,,,Espanyol,214,00:01:40.383,Pass,True
,,,,,,,,,,,,,,,,,1.125242,,,,,,,,,,,d7668146-007d-4701-b1c9-d75c4682694a,70,,"[92.3, 4.3]",3825767,1,,,,,1.7156088,,Left Foot,,"[91.6, 9.1]",,Low Pass,,4.8507733,,,,Marco Asensio Willemsen,5719.0,,,,,,1,Regular Play,Gerard Moreno Balaguero,6766.0,Center Forward,3,Espanyol,214,['7b412eeb-7db0-4fdb-a138-f3ee5d861ce4'],42,,,,,,,,,,,,,,,,,Espanyol,214,00:01:42.280,Pass,
,,,,,,,,,,,,,,,,,2.503554,,,,,,,,,,,f5cd9376-be6f-4a61-8172-ddaa7257b25a,73,,"[91.6, 9.1]",3825767,1,,,,,-0.24233317,,Left Foot,,"[109.4, 4.7]",,Low Pass,,18.335758,,,,Gerard Moreno Balaguero,6766.0,,,,,,1,Regular Play,Marco Asensio Willemsen,5719.0,Center Attacking Midfield,3,Espanyol,214,['be479c78-f5f9-4aac-992d-8b73560d827f'],43,,,,,,,,,,,,,,,,,Espanyol,214,00:01:43.473,Pass,
,,,,,,,,,,,,,,,,,1.021347,,,,,,,,,,,d9d516f5-a130-447a-a906-bb7d193b2925,76,,"[106.9, 3.4]",3825767,1,,,,,1.3302621,,Left Foot,,"[108.2, 8.7]",,Ground Pass,,5.4571056,,,,Juan Rafael Fuentes Hernández,4741.0,,,,,,1,Regular Play,Gerard Moreno Balaguero,6766.0,Center Forward,3,Espanyol,214,['f67d8a60-0848-43e7-ad58-2fca722fca14'],49,,,,,,,,,,,,,,,,,Espanyol,214,00:01:49.420,Pass,
,,,,,,,,,,,,,,,,,2.367055,,,,,,,,,,,b85e0405-c6a0-410d-87dd-97e8b3eca286,81,,"[7.0, 44.1]",3825767,2,,True,,,1.4782345,,Right Foot,,"[9.2, 67.8]",,Ground Pass,,23.801891,,,,Mikel González de Martín Martínez,16622.0,,,,,Goal Kick,1,From Goal Kick,Gerónimo Rulli,6694.0,Goalkeeper,4,Real Sociedad,210,['0973da1d-9094-43e2-96fb-9e6d845cefe8'],11,,,,,,,,,,,,,,,,,Real Sociedad,210,00:02:11.439,Pass,
,,,,,,,,,,,,,,,,,0.082287,,,,,,,,,,,52d70503-7dda-4b5d-bc27-0263308360c5,84,,"[9.8, 72.7]",3825767,2,,,,,0.0,,Right Foot,,"[12.0, 72.7]",,Low Pass,,2.2,,Incomplete,,,,,,,,,1,From Goal Kick,Mikel González de Martín Martínez,16622.0,Right Center Back,4,Real Sociedad,210,['4a7a01ed-57a5-4b89-b13b-d7760d9f4bab'],14,,,,,,,,,,,,,,,,,Real Sociedad,210,00:02:14.974,Pass,
,,,,,,,,,,,,,,,,,3.094815,,,,,,,,,,,80715681-afcd-42bb-8d48-d9c9af50e5fa,86,,"[7.0, 44.1]",3825767,2,,True,,,-1.0922983,,Right Foot,,"[27.8, 4.0]",,High Pass,,45.173553,,Incomplete,,,,,True,,,Goal Kick,1,From Goal Kick,Gerónimo Rulli,6694.0,Goalkeeper,5,Real Sociedad,210,['d385be82-6c0e-4fd1-b407-8b42d203f6ae'],32,,,,,,,,,,,,,,,,,Real Sociedad,210,00:02:32.488,Pass,
,,,,,,,,,,,,,,,,,1.797832,,,,,,,,,,,d385be82-6c0e-4fd1-b407-8b42d203f6ae,87,,"[92.3, 76.1]",3825767,2,,True,,,-1.3258177,,Head,,"[97.8, 54.1]",,Low Pass,,22.67708,,,,Gerard Moreno Balaguero,6766.0,,,,,Recovery,1,Regular Play,Hernán Arsenio Pérez González,6838.0,Right Wing,6,Espanyol,214,"['80715681-afcd-42bb-8d48-d9c9af50e5fa', 'e83ae198-97c7-46e5-b5d1-7272c8a3a85a']",35,,,,,,,,,,,,,,,,,Espanyol,214,00:02:35.583,Pass,
,,,,,,,,,,,,,,,,,1.244902,,,,,,,,,,,70e8762e-4e73-4c26-9f2c-7093371f8da4,96,,"[26.6, 33.5]",3825767,2,,,,,1.0491377,,Right Foot,,"[38.9, 54.9]",,Ground Pass,,24.682991,,,,Rubén Pardo Gutiérrez,6899.0,,,,,Recovery,1,Regular Play,Asier Illarramendi Andonegi,6671.0,Right Center Midfield,7,Real Sociedad,210,['7efcf200-7a67-404e-bb3b-b117239e77d1'],41,,,,,,,,,,,,,,,,,Real Sociedad,210,00:02:41.607,Pass,
,,,,,,,,,,,,,,,,,1.877899,,,,,,,,,,,048fc25b-5905-426a-8fde-3e7e194d6135,99,,"[52.2, 43.6]",3825767,2,,,,,0.89765155,,Right Foot,,"[76.6, 74.2]",,Low Pass,,39.137196,,,,Carlos Alberto Vela Garrido,5560.0,,,,,,1,Regular Play,Rubén Pardo Gutiérrez,6899.0,Left Center Midfield,7,Real Sociedad,210,['80e0491d-93b0-42a9-825e-40fdd7ec48e4'],44,,,,,,,,,,,,,,,,,Real Sociedad,210,00:02:44.036,Pass,
,,,,,,,,,,,,,,,,,0.877402,,,,,,,,,,,6082959b-8e6a-4c33-a1d2-09e2b39fc06b,104,,"[88.2, 70.1]",3825767,2,,,,,-1.0647801,,Left Foot,,"[96.9, 54.4]",,Ground Pass,,17.949373,,,,Jonathas Cristian de Jesus,8584.0,,,,,,1,Regular Play,Carlos Alberto Vela Garrido,5560.0,Right Midfield,7,Real Sociedad,210,"['85870e4c-d1b2-4987-9814-606b84a522dc', 'a4ac96ff-c30d-42db-b31d-a2762c7ed7ce']",49,,,,,,,,,,,,,,,,,Real Sociedad,210,00:02:49.684,Pass,True
,,,,,,,,,,,,,,,,,0.440013,,,,,,,,,,,3d3e491d-f072-4ac8-88eb-b325d215e933,107,,"[96.9, 54.4]",3825767,2,,,,,2.3111799,,Right Foot,,"[91.6, 60.2]",,Ground Pass,,7.856844,,Incomplete,,Carlos Alberto Vela Garrido,5560.0,,,,,,1,Regular Play,Jonathas Cristian de Jesus,8584.0,Center Forward,7,Real Sociedad,210,"['3e6e6375-32bd-4339-a3e1-9bfd6a558e96', '80652ab5-4046-43ba-abdf-7974d57b0dfb']",50,,,,,,,,,,,,,,,,,Real Sociedad,210,00:02:50.602,Pass,
,,,,,,,,,,,,,,,,,1.96982,,,,,,,,,,,0d035189-7144-4c5e-ac61-14b0819f11fd,114,,"[91.4, 52.3]",3825767,3,,,,,-0.24375916,,Right Foot,,"[110.7, 47.5]",,High Pass,,19.887936,,Incomplete,,Mikel Oyarzabal Ugarte,6685.0,,,,,Free Kick,1,From Free Kick,Asier Illarramendi Andonegi,6671.0,Right Center Midfield,8,Real Sociedad,210,"['7f47602e-8e57-4312-b089-62e745a299e8', '81f957d4-3bad-46be-8f88-52dedba2239b']",42,,,,,,,,,,,,,,,,,Real Sociedad,210,00:03:42.127,Pass,
,,,,,,,,,,,,,,,,,1.30121,,,,,,,,,,,fa121d6e-d554-43df-bf3a-e694b562d391,118,,"[96.1, 50.2]",3825767,3,,,,True,-1.1407752,,,,"[102.2, 36.9]",,High Pass,,14.632156,,,,Jonathas Cristian de Jesus,8584.0,,,,,Recovery,1,From Free Kick,Asier Illarramendi Andonegi,6671.0,Right Center Midfield,8,Real Sociedad,210,"['3c96fc1c-0145-4008-8a5e-3e6425054366', 'b0c2712a-5387-49a7-ad30-d4710a702be2']",47,,,,,,,,,,,,,,,,,Real Sociedad,210,00:03:47.758,Pass,True
,,,,,,,,,,,,,,,,,1.480925,,,,,,,,,,,30bd9b0e-c9dc-4eb6-a687-b1f66e95c0f9,124,,"[17.7, 40.9]",3825767,3,,,,,-3.1332595,,Head,,"[5.7, 40.8]",,High Pass,,12.000417,,,,Giedrius Arlauskis,31904.0,,,,,Recovery,1,Regular Play,Mickaël Ciani,15297.0,Left Center Back,9,Espanyol,214,['4b5a8e6c-bd75-4962-8adf-32453e264f8b'],50,,,,,,,,,,,,,,,,,Espanyol,214,00:03:50.685,Pass,
,,,,,,,,,,,,,,,,,1.090535,,,,,,,,,,,34c88671-246e-4d19-b4c8-c7efc1cee429,126,,"[13.7, 45.0]",3825767,3,,True,,,1.1706626,,Keeper Arm,,"[26.6, 75.5]",,Low Pass,,33.115856,,,,Javier López Rodríguez,6791.0,,,,,,1,Regular Play,Giedrius Arlauskis,31904.0,Goalkeeper,9,Espanyol,214,['1be72867-f7d3-4b5e-b9f5-a7347d106509'],56,,,,,,,,,,,,,,,,,Espanyol,214,00:03:56.264,Pass,
