bad_behaviour_card,ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,block_offensive,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,injury_stoppage_in_chain,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_straight,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_open_goal,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,,1.241348,,,,,,,,,,,ef749455-7fff-40f8-a775-6306cd1e3ccf,3043,,,"[57.9, 37.0]",3825704,86,,,,,-2.0922308,,Right Foot,,,,"[49.8, 22.9]",,Ground Pass,,16.260996,,,,Gustavo Daniel Cabral Cáceres,6794.0,,,,,,,2,Regular Play,Augusto Matías Fernández,19668.0,Right Defensive Midfield,198,Celta Vigo,209,['a1ec6fa2-cb6c-4daf-a0b0-a06faec217c0'],44,,,,,,,,,,,,,,,,,Celta Vigo,209,00:41:44.784,Pass,
,,,,,,,,,,,,,,,,,0.847646,,,,,,,,,,,19b62afd-ce7d-46e4-a06c-74a485fec69c,3046,,,"[50.3, 22.9]",3825704,86,,,,,0.057490535,,Right Foot,,,,"[64.2, 23.7]",,Ground Pass,,13.923002,,,,Augusto Matías Fernández,19668.0,,,,,,,2,Regular Play,Gustavo Daniel Cabral Cáceres,6794.0,Left Center Back,198,Celta Vigo,209,['7d48428e-4408-4653-a22d-2b9913d25e5d'],46,,,,,,,,,,,,,,,,,Celta Vigo,209,00:41:46.745,Pass,
,,,,,,,,,,,,,,,,,0.86131,,,,,,,,,,,f3406bdd-95ca-4a10-af88-ec0e218a14ac,3049,,,"[64.2, 23.7]",3825704,86,,,,,3.0172377,,Right Foot,,,,"[52.2, 25.2]",,Ground Pass,,12.093387,,,,Gustavo Daniel Cabral Cáceres,6794.0,,,,,,,2,Regular Play,Augusto Matías Fernández,19668.0,Right Defensive Midfield,198,Celta Vigo,209,['165b52ac-081c-49aa-83d3-d084780adc7b'],47,,,,,,,,,,,,,,,,,Celta Vigo,209,00:41:47.673,Pass,
,,,,,,,,,,,,,,,,,0.964818,,,,,,,,,,,96a51a26-5231-492f-9332-cedc44e81b8a,3052,,,"[51.4, 25.2]",3825704,86,,,,,0.43900472,,Right Foot,,,,"[62.9, 30.6]",,Ground Pass,,12.704723,,,,Augusto Matías Fernández,19668.0,,,,,,,2,Regular Play,Gustavo Daniel Cabral Cáceres,6794.0,Left Center Back,198,Celta Vigo,209,['7e654e98-d82f-4ad7-8015-d5236a03bec3'],49,,,,,,,,,,,,,,,,,Celta Vigo,209,00:41:49.330,Pass,
,,,,,,,,,,,,,,,,,1.629628,,,,,,,,,,,5b6f2447-71c7-4f82-9893-37d6530773c1,3055,,,"[62.3, 34.5]",3825704,86,,,,,1.0439613,,Right Foot,,,,"[76.9, 59.6]",,Ground Pass,,29.03739,,,,Fabián Ariel Orellana Valenzuela,7105.0,,,,,,,2,Regular Play,Augusto Matías Fernández,19668.0,Right Defensive Midfield,198,Celta Vigo,209,['680e6fa7-2f83-4d81-aa78-8078cae2a497'],51,,,,,,,,,,,,,,,,,Celta Vigo,209,00:41:51.302,Pass,
,,,,,,,,,,,,,,,,,0.88899,,,,,,,,,,,90060d6c-a35e-49ae-8d13-148f0c1f72c9,3058,,,"[77.6, 62.9]",3825704,86,,,,,1.3397057,,Right Foot,,,,"[80.8, 76.5]",,Ground Pass,,13.971399,,,,Josep Señé Escudero,27342.0,,,,,,,2,Regular Play,Fabián Ariel Orellana Valenzuela,7105.0,Center Attacking Midfield,198,Celta Vigo,209,['05a79bb9-c105-475b-bcd3-cc4f6449f689'],54,,,,,,,,,,,,,,,,,Celta Vigo,209,00:41:54.084,Pass,
,,,,,,,,,,,,,,,,,0.586658,,,,,,,,,,,dc0569c2-f184-41a0-b863-d5d4e8846884,3061,,,"[80.8, 76.5]",3825704,86,,,,,-2.3728597,,Right Foot,,,,"[74.7, 70.6]",,Ground Pass,,8.48646,,,,Fabián Ariel Orellana Valenzuela,7105.0,,,,,,,2,Regular Play,Josep Señé Escudero,27342.0,Right Wing,198,Celta Vigo,209,['54694fa4-2cab-4325-8ba3-7600be767911'],55,,,,,,,,,,,,,,,,,Celta Vigo,209,00:41:55.133,Pass,
,,,,,,,,,,,,,,,,,0.861717,,,,,,,,,,,5f0827d8-7982-46ed-badd-e1bd689dbff9,3064,,,"[73.7, 70.1]",3825704,86,,,,,-2.1783192,,Left Foot,,,,"[66.4, 59.6]",,Ground Pass,,12.788276,,,,Daniel Wass,6797.0,,,,,,,2,Regular Play,Fabián Ariel Orellana Valenzuela,7105.0,Center Attacking Midfield,198,Celta Vigo,209,['0de5dc89-df6a-4e90-add6-82c0549637cd'],56,,,,,,,,,,,,,,,,,Celta Vigo,209,00:41:56.960,Pass,
,,,,,,,,,,,,,,,,,0.727482,,,,,,,,,,,9569aa48-2ed4-4d0b-a531-76da8ec92e28,3067,,,"[66.4, 59.9]",3825704,86,,,,,0.7853982,,Right Foot,,,,"[73.1, 66.6]",,Ground Pass,,9.475231,,,,Fabián Ariel Orellana Valenzuela,7105.0,,,,,,,2,Regular Play,Daniel Wass,6797.0,Left Defensive Midfield,198,Celta Vigo,209,['f2757203-bf55-4fec-8490-6fc1912f4517'],58,,,,,,,,,,,,,,,,,Celta Vigo,209,00:41:58.945,Pass,
,,,,,,,,,,,,,,,,,0.575122,,,,,,,,,,,5d1acd8a-b95b-4b99-9e6f-72a4f366b77e,3070,,,"[73.1, 66.6]",3825704,86,,,,,-2.8923404,,Right Foot,,,,"[67.6, 65.2]",,Ground Pass,,5.6753855,,,,Daniel Wass,6797.0,,,,,,,2,Regular Play,Fabián Ariel Orellana Valenzuela,7105.0,Center Attacking Midfield,198,Celta Vigo,209,['8ad5f6a0-2a26-4bc6-a2e9-60be9d4e0a57'],59,,,,,,,,,,,,,,,,,Celta Vigo,209,00:41:59.752,Pass,
,,,,,,,,,,,,,,,,,0.470159,,,,,,,,,,,37c3a997-5ba0-4f04-aae3-4c66bf2e7a93,3073,,,"[67.5, 65.2]",3825704,87,,,,,-0.3113703,,Right Foot,,,,"[76.2, 62.4]",,Ground Pass,,9.139475,,,,Josep Señé Escudero,27342.0,,,,,,,2,Regular Play,Daniel Wass,6797.0,Left Defensive Midfield,198,Celta Vigo,209,['8b8e9ac5-e84f-46cc-bea2-0835824145be'],1,,,,,,,,,,,,,,,,,Celta Vigo,209,00:42:01.013,Pass,
,,,,,,,,,,,,,,,,,0.629706,,,,,,,,,,,99399eda-6edd-40de-b51a-51060468532a,3076,,,"[76.2, 62.4]",3825704,87,,,,,2.9406383,,Right Foot,,,,"[70.8, 63.5]",,Ground Pass,,5.510898,,,,Daniel Wass,6797.0,,,,,,,2,Regular Play,Josep Señé Escudero,27342.0,Right Wing,198,Celta Vigo,209,['d9b9b7cf-df93-4941-91c5-e764fda18227'],1,,,,,,,,,,,,,,,,,Celta Vigo,209,00:42:01.674,Pass,
,,,,,,,,,,,,,,,,,0.866387,,,,,,,,,,,86eea098-9949-4e2a-8245-fb40b8490d23,3079,,,"[77.0, 66.0]",3825704,87,,,,,1.5430257,,Right Foot,,,,"[77.3, 76.8]",,Ground Pass,,10.804166,,,,Fabián Ariel Orellana Valenzuela,7105.0,,,,,,,2,Regular Play,Daniel Wass,6797.0,Left Defensive Midfield,198,Celta Vigo,209,['2b4ece77-62c0-4b41-a887-11044528237c'],6,,,,,,,,,,,,,,,,,Celta Vigo,209,00:42:06.161,Pass,
,,,,,,,,,,,,,,,,,1.354533,,,,,,,,,,,f863ef0b-806c-4cd1-ae85-48b2ec224fb3,3082,,,"[77.3, 76.8]",3825704,87,,,,,-1.0650051,,Right Foot,,,,"[84.5, 63.8]",,Low Pass,,14.860686,,,,Josep Señé Escudero,27342.0,,,,,,,2,Regular Play,Fabián Ariel Orellana Valenzuela,7105.0,Center Attacking Midfield,198,Celta Vigo,209,['dea239da-03a3-4110-86f4-a464ad2417af'],7,,,,,,,,,,,,,,,,,Celta Vigo,209,00:42:07.138,Pass,
,,,,,,,,,,,,,,,,,0.857923,,,,,,,,,,,3fd4286e-1769-465c-b2e0-6102b48c1152,3085,,,"[92.3, 64.1]",3825704,87,,,,,0.60228735,,Right Foot,,,,"[100.3, 69.6]",,Ground Pass,,9.708244,,,,Daniel Wass,6797.0,,,,,,,2,Regular Play,Josep Señé Escudero,27342.0,Right Wing,198,Celta Vigo,209,['79a30ffb-5214-4383-ad01-c36b345ebbce'],10,,,,,,,,,,,,,,,,,Celta Vigo,209,00:42:10.312,Pass,
,,,,,,,,,,,,,,,,,0.852224,,,,,,,,,,,5077ebf0-4c5b-45b0-9b91-a41b2e4f6b37,3088,,,"[100.9, 65.2]",3825704,87,,,,,-1.5584513,,Right Foot,,,,"[101.1, 49.0]",,Ground Pass,,16.201235,,,,Josep Señé Escudero,27342.0,,,,,,,2,Regular Play,Daniel Wass,6797.0,Left Defensive Midfield,198,Celta Vigo,209,['47ba88bf-0ac2-4186-9756-b1bbe1dcd103'],12,,,,,,,,,,,,,,,,,Celta Vigo,209,00:42:12.288,Pass,
,,,,,,,,,,,,,,,,,2.027036,,,,,,,,,,,f12f2821-4237-408b-9c68-c42a00e709f3,3101,,,"[33.2, 52.7]",3825704,87,,,,,-2.6662498,,Right Foot,,,,"[26.4, 49.2]",,Ground Pass,,7.6478753,,Incomplete,,,,,,,,,,2,Regular Play,David Rodríguez Lombán,6702.0,Left Center Back,198,Celta Vigo,209,"['a45d5f54-e4b1-4c3a-89b7-9197d833dd0b', 'dce98fa0-f93d-4402-843c-546447febba1']",17,,,,,,,,,,,,,,,,,Granada,1049,00:42:17.165,Pass,True
,,,,,,,,,,,,,,,,,1.279777,,,,,,,,,,,dce98fa0-f93d-4402-843c-546447febba1,3102,,,"[93.7, 30.9]",3825704,87,,,,,-1.2890245,,Left Foot,,,,"[97.0, 19.5]",,Ground Pass,,11.868024,,,,Théo Bongonda Mbul''Ofeko Batombo,23785.0,,,,,,Recovery,2,Regular Play,Carles Planas Antolínez,7577.0,Left Back,198,Celta Vigo,209,"['2888f1a0-ab38-4c8e-8001-9d98f722840c', 'f12f2821-4237-408b-9c68-c42a00e709f3']",19,,,,,,,,,,,,,,,,,Celta Vigo,209,00:42:19.192,Pass,
,,,,,,,,,,,,,,,,,1.247119,,,,,,,,,,,4631ae80-b521-4f66-a87e-40732e45ba40,3105,,,"[104.8, 16.8]",3825704,87,,,,,3.1170075,,Left Foot,,,,"[92.6, 17.1]",,Ground Pass,,12.203688,,,,Carles Planas Antolínez,7577.0,,,,,,,2,Regular Play,Théo Bongonda Mbul''Ofeko Batombo,23785.0,Left Wing,198,Celta Vigo,209,['e2feb483-189b-4bd6-a6dc-1bd912dff406'],22,,,,,,,,,,,,,,,,,Celta Vigo,209,00:42:22.352,Pass,
,,,,,,,,,,,,,,,,,0.721847,,,,,,,,,,,51a4fe33-16b6-45ce-9285-431588e16f0d,3108,,,"[92.5, 17.1]",3825704,87,,,,,1.6275535,,Left Foot,,,,"[92.0, 25.9]",,Ground Pass,,8.814193,,,,Fabián Ariel Orellana Valenzuela,7105.0,,,,,,,2,Regular Play,Carles Planas Antolínez,7577.0,Left Back,198,Celta Vigo,209,['ed1ae5a5-20ea-4a32-b9ec-a1f2707a7560'],23,,,,,,,,,,,,,,,,,Celta Vigo,209,00:42:23.679,Pass,
,,,,,,,,,,,,,,,,,0.423955,,,,,,,,,,,496e4ed8-15ca-4e41-b864-d5177fd77eba,3111,,,"[93.9, 28.1]",3825704,87,,,,,0.9453113,,Right Foot,,,,"[97.8, 33.5]",,Ground Pass,,6.661081,,Incomplete,,Josep Señé Escudero,27342.0,,,,,,,2,Regular Play,Fabián Ariel Orellana Valenzuela,7105.0,Center Attacking Midfield,198,Celta Vigo,209,"['1c7625d1-ebe0-47b5-8306-21967681abcd', 'f8fcfea7-3c00-491a-b6c8-6d77732c517e']",26,,,,,,,,,,,,,,,,,Celta Vigo,209,00:42:26.239,Pass,
,,,,,,,,,,,,,,,,,0.583489,,,,,,,,,,,51fd4577-4448-484d-b1aa-0e8dd647fb84,3115,,,"[23.2, 47.0]",3825704,87,,,,,0.36254424,,Right Foot,,,,"[29.0, 49.2]",,Ground Pass,,6.203225,,,,Uche Henry Agbo,16338.0,,,,,,,2,Regular Play,Rubén Salvador Pérez Del Mármol,6599.0,Left Defensive Midfield,199,Granada,1049,['5a9bb9d2-3ef3-40ea-b987-07325610e078'],27,,,,,,,,,,,,,,,,,Granada,1049,00:42:27.224,Pass,
,,,,,,,,,,,,,,,,,1.149295,,,,,,,,,,,9ddddea9-9e11-4be4-942c-49fb11415b38,3119,,,"[30.0, 49.2]",3825704,87,,,,,-0.57637525,,Right Foot,,,,"[42.0, 41.4]",,Ground Pass,,14.312233,,,,Youssef El-Arabi,27109.0,,,,,,,2,Regular Play,Uche Henry Agbo,16338.0,Right Defensive Midfield,199,Granada,1049,"['4befae6d-1d11-4906-b7c6-52b2be013b60', 'b0b2a6fe-bb0f-435b-a1bc-fda1e480bc3c']",28,,,,,,,,,,,,,,,,,Granada,1049,00:42:28.648,Pass,True
,,,,,,,,,,,,,,,,,1.396867,,,,,,,,,,,04feed2e-66b9-42d3-a830-97f92bc664dd,3123,,,"[34.7, 24.4]",3825704,87,,,,,3.1299653,,Right Foot,,,,"[26.1, 24.5]",,Ground Pass,,8.600581,,,,Cristiano Biraghi,7158.0,,,,,,,2,Regular Play,Youssef El-Arabi,27109.0,Center Forward,199,Granada,1049,['a18df7b0-c9a0-4413-a1ca-7055a51c2e09'],33,,,,,,,,,,,,,,,,,Granada,1049,00:42:33.526,Pass,
,,,,,,,,,,,,,,,,,2.06315,,,,,,,,,,,e9d2c952-f9cb-45a8-abf7-52fdb01759cb,3125,,,"[26.1, 24.5]",3825704,87,,,,,-0.7278486,,Left Foot,,,,"[51.8, 1.6]",,Ground Pass,,34.422375,,,,Isaac Ajayi Success,6918.0,,,,,,,2,Regular Play,Cristiano Biraghi,7158.0,Left Back,199,Granada,1049,['cd6da113-b2fb-4d09-af96-a4c2548f348d'],34,,,,,,,,,,,,,,,,,Granada,1049,00:42:34.923,Pass,
,,,,,,,,,,,,,,,,,1.467279,,,,,,,,,,,4c8ca9de-5071-4f47-896a-53d4d28609b4,3130,,,"[74.0, 80.0]",3825704,88,,,,,-0.32918537,,,,,,"[90.1, 74.5]",,High Pass,,17.013523,,Unknown,,John Guidetti,6038.0,,,,,,Throw-in,2,From Throw In,Jonathan Castro Otto,6802.0,Right Back,200,Celta Vigo,209,['641d290c-5cd7-4e22-908d-01cb5b17afbe'],24,,,,,,,,,,,,,,,,,Celta Vigo,209,00:43:24.899,Pass,
,,,,,,,,,,,,,,,,,1.148191,,,,,,,,,,,0842d013-2874-47ac-91c1-c144de72e7a4,3135,,,"[88.1, 73.8]",3825704,88,,,,,-2.7069225,,Right Foot,,,,"[82.5, 71.2]",,Ground Pass,,6.1741395,,,,Jonathan Castro Otto,6802.0,,,,,,Free Kick,2,From Free Kick,Daniel Wass,6797.0,Left Defensive Midfield,201,Celta Vigo,209,['317cd284-4338-4adc-8dca-737a90f3fc5a'],44,,,,,,,,,,,,,,,,,Celta Vigo,209,00:43:44.557,Pass,
,,,,,,,,,,,,,,,,,0.912068,,,,,,,,,,,6b4e51a5-9404-446b-82a3-e286b3ef496e,3138,,,"[82.5, 71.2]",3825704,88,,,,,0.8090158,,Left Foot,,,,"[88.7, 77.7]",,Ground Pass,,8.982761,,,,Daniel Wass,6797.0,,,,,,,2,From Free Kick,Jonathan Castro Otto,6802.0,Right Back,201,Celta Vigo,209,['ddaefaa4-4828-4e52-8056-ba72656d0faa'],45,,,,,,,,,,,,,,,,,Celta Vigo,209,00:43:45.865,Pass,
,,,,,,,,,,,,,,,,,1.302909,,,,,,,,,,,92fd6e5d-ae7a-4dd2-bad1-f0dac1cef36f,3141,,,"[86.7, 77.0]",3825704,88,,,,,0.18534794,,Right Foot,,,,"[97.9, 79.1]",,Ground Pass,,11.395174,,,,John Guidetti,6038.0,,,,,,,2,From Free Kick,Daniel Wass,6797.0,Left Defensive Midfield,201,Celta Vigo,209,['6ea80cfb-f35c-46ba-b961-e41d61946aa7'],49,,,,,,,,,,,,,,,,,Celta Vigo,209,00:43:49.295,Pass,
,,,,,,,,,,,,,,,,,1.774784,,,,,,,,,,,f5034fee-fee2-4f23-9ec6-36c595991214,3144,,,"[100.1, 78.5]",3825704,88,,,,,-0.3125765,,Right Foot,,,,"[116.5, 73.2]",,Ground Pass,,17.235138,,,,Jonathan Castro Otto,6802.0,,,,,,,2,From Free Kick,John Guidetti,6038.0,Center Forward,201,Celta Vigo,209,['4e7f299e-a5d5-4501-b09d-5b080d7a0413'],52,,,,,,,,,,,,,,,,,Celta Vigo,209,00:43:52.685,Pass,
,,,,,,,,,,,,,,,,,1.203798,,,,,,,,,,,48f38793-f1da-4a0e-b35e-a1c629f2f48b,3150,,,"[10.4, 0.1]",3825704,89,,,,,0.5260664,,,,,,"[19.7, 5.5]",,Low Pass,,10.754069,,,,Uche Henry Agbo,16338.0,,,,,,Throw-in,2,From Throw In,Cristiano Biraghi,7158.0,Left Back,202,Granada,1049,['95b72edc-8a22-4055-83fc-5dece8663be0'],6,,,,,,,,,,,,,,,,,Granada,1049,00:44:06.799,Pass,
,,,,,,,,,,,,,,,,,3.023583,,,,,,,,,,,b2a508ab-ba2a-424c-a113-3ff99c02676a,3156,,,"[28.9, 10.2]",3825704,89,,,,,0.110040575,,Right Foot,,,,"[82.3, 16.1]",,High Pass,,53.72495,,Incomplete,,Youssef El-Arabi,27109.0,,,,,,Free Kick,2,From Free Kick,Andrés Eduardo Fernández Moreno,8697.0,Goalkeeper,203,Granada,1049,"['60d7c67f-b4c7-4756-9a7c-2520df60db6e', 'da5a97b4-002a-4ad6-baec-7f2937098f85']",24,,,,,,,,,,,,,,,,,Granada,1049,00:44:24.300,Pass,
,,,,,,,,,,,,,,,,,1.48161,,,,,,,,,,,147223c8-5de9-4f5e-810f-debbaba5fd45,3161,,,"[70.7, 0.1]",3825704,89,,,,,0.7307651,6bc60342-39c6-4f4a-8dd6-29e874473a48,,,,,"[84.2, 12.2]",,Low Pass,,18.128983,,,,Youssef El-Arabi,27109.0,True,,,,,Throw-in,2,From Throw In,Cristiano Biraghi,7158.0,Left Back,204,Granada,1049,['07442d82-fcd1-4720-b07e-749378e07cbe'],34,,,,,,,,,,,,,,,,,Granada,1049,00:44:34.927,Pass,
,,,,,,,,,,,,,,,,,3.475807,,,,,,,,,,,8ebe133e-0cd8-44fe-8a81-ee57ab3c5ae5,3167,,,"[7.0, 44.1]",3825704,90,,,,,0.2822285,,Right Foot,,,,"[70.8, 62.6]",,High Pass,,66.42808,,Unknown,,Josep Señé Escudero,27342.0,,,,,,Goal Kick,2,From Goal Kick,Rubén Blanco Veiga,6795.0,Goalkeeper,205,Celta Vigo,209,['51ebba43-809b-40e2-83ea-38df4a56555e'],3,,,,,,,,,,,,,,,,,Celta Vigo,209,00:45:03.867,Pass,
,,,,,,,,,,,,,,,,,0.80543,,,,,,,,,,,5e8a825a-7b02-44b0-a444-b595afd4a595,3171,,,"[67.8, 64.1]",3825704,90,,,,,0.0,,Right Foot,,,,"[78.1, 64.1]",,Ground Pass,,10.3,,,,Josep Señé Escudero,27342.0,,,,,,Free Kick,2,From Free Kick,Daniel Wass,6797.0,Left Defensive Midfield,206,Celta Vigo,209,['89fe442a-4918-4d13-a413-e603ada3788d'],46,,,,,,,,,,,,,,,,,Celta Vigo,209,00:45:46.217,Pass,
,,,,,,,,,,,,,,,,,0.601374,,,,,,,,,,,8ebaacfa-cf63-4b56-9f5d-770fc346de49,3174,,,"[78.1, 64.1]",3825704,90,,,,,1.8925469,,Right Foot,,,,"[76.1, 70.1]",,Ground Pass,,6.3245554,,,,Daniel Wass,6797.0,,,,,,,2,From Free Kick,Josep Señé Escudero,27342.0,Right Wing,206,Celta Vigo,209,['19149d5c-18c3-4fd1-a44e-24c207a77fad'],47,,,,,,,,,,,,,,,,,Celta Vigo,209,00:45:47.182,Pass,
,,,,,,,,,,,,,,,,,0.32534,,,,,,,,,,,fb7aab73-2781-44be-939e-57d34fc89a9d,3177,,,"[76.1, 70.1]",3825704,90,,,,,-2.4668517,,Left Foot,,,,"[73.1, 67.7]",,Ground Pass,,3.8418746,,,,Josep Señé Escudero,27342.0,,,,,,,2,From Free Kick,Daniel Wass,6797.0,Left Defensive Midfield,206,Celta Vigo,209,['5e398afd-6f16-4483-b245-6b2dd5d82bb8'],47,,,,,,,,,,,,,,,,,Celta Vigo,209,00:45:47.864,Pass,
,,,,,,,,,,,,,,,,,1.773454,,,,,,,,,,,8d00d502-ef3c-4131-8f0b-414bf2a1b022,3181,,,"[71.1, 67.9]",3825704,90,,,,,2.920764,,Right Foot,,,,"[56.4, 71.2]",,Ground Pass,,15.065855,,,,Jonathan Castro Otto,6802.0,,,,,,,2,From Free Kick,Josep Señé Escudero,27342.0,Right Wing,206,Celta Vigo,209,"['6eb5e473-2b0f-4381-9da0-a9e10632bb3e', '7ac5d4e1-ad5f-4eb7-b95c-9a27b9c65a96']",49,,,,,,,,,,,,,,,,,Celta Vigo,209,00:45:49.184,Pass,True
,,,,,,,,,,,,,,,,,2.388788,,,,,,,,,,,a5cb0049-7174-4f5c-b47c-996e6b2c5747,3184,,,"[54.8, 72.4]",3825704,90,,,,,-2.5062768,,Right Foot,,,,"[19.4, 46.3]",,Ground Pass,,43.981472,,,,Rubén Blanco Veiga,6795.0,,,,,,,2,From Free Kick,Jonathan Castro Otto,6802.0,Right Back,206,Celta Vigo,209,['c2487710-c0d2-471d-a813-902c527038c1'],51,,,,,,,,,,,,,,,,,Celta Vigo,209,00:45:51.786,Pass,
,,,,,,,,,,,,,,,,,1.372819,,,,,,,,,,,16aed76f-50b4-43b3-b92a-c64b1a2f561e,3187,,,"[20.8, 43.2]",3825704,90,,,,,-1.0759974,,Right Foot,,,,"[28.3, 29.3]",,Ground Pass,,15.794303,,,,Gustavo Daniel Cabral Cáceres,6794.0,,,,,,,2,From Free Kick,Rubén Blanco Veiga,6795.0,Goalkeeper,206,Celta Vigo,209,['48b2a626-1a2d-4c1b-a5c6-68033d298b65'],55,,,,,,,,,,,,,,,,,Celta Vigo,209,00:45:55.467,Pass,
,,,,,,,,,,,,,,,,,1.364433,,,,,,,,,,,a9bd0109-4ec9-4351-bc5f-7527b639ff54,3190,,,"[31.9, 29.1]",3825704,90,,,,,-0.12246106,,Right Foot,,,,"[57.9, 25.9]",,Ground Pass,,26.196182,,,,Sergi Gómez Solà,6804.0,,,,,,,2,From Free Kick,Gustavo Daniel Cabral Cáceres,6794.0,Left Center Back,206,Celta Vigo,209,['c152d256-8dd4-4a07-b49f-176f5b241036'],58,,,,,,,,,,,,,,,,,Celta Vigo,209,00:45:58.880,Pass,
,,,,,,,,,,,,,,,,,0.85475,,,,,,,,,,,b92846f0-ac01-4247-bf46-3b398578c18b,3193,,,"[65.9, 23.7]",3825704,91,,,,,-1.2782346,,Right Foot,,,,"[70.9, 7.1]",,Ground Pass,,17.336666,,,,Théo Bongonda Mbul''Ofeko Batombo,23785.0,,,,,,,2,From Free Kick,Sergi Gómez Solà,6804.0,Center Attacking Midfield,206,Celta Vigo,209,['f0f76e67-1d35-407e-93e8-9cbff6712bac'],1,,,,,,,,,,,,,,,,,Celta Vigo,209,00:46:01.362,Pass,
,,,,,,,,,,,,,,,,,1.148349,,,,,,,,,,,78b78bd3-c8e0-4ed0-9b17-14299050b0a6,3196,,,"[69.2, 9.1]",3825704,91,,,,,2.0509713,,Left Foot,,,,"[61.7, 23.5]",,Ground Pass,,16.23607,,Incomplete,,Augusto Matías Fernández,19668.0,,,,,,,2,From Free Kick,Théo Bongonda Mbul''Ofeko Batombo,23785.0,Left Wing,206,Celta Vigo,209,"['276fa94e-9cd8-42cc-84ed-8d74a8ac6d6d', 'cf08b982-4e87-483e-9c29-b5491d679fdf']",3,,,,,,,,,,,,,,,,,Celta Vigo,209,00:46:03.568,Pass,
,,,,,,,,,,,,,,,,,1.805997,,,,,,,,,,,2c92e8e3-b7c8-406e-96ee-93a6291acba7,3202,,,"[56.4, 45.5]",3825704,91,,,,,-1.8710778,,Right Foot,,,,"[50.3, 25.8]",,Ground Pass,,20.622803,,,,Cristiano Biraghi,7158.0,,,,,,,2,From Free Kick,Uche Henry Agbo,16338.0,Right Defensive Midfield,206,Celta Vigo,209,['ce7208ac-d7b2-4dda-a804-94004a8a56f3'],6,,,,,,,,,,,,,,,,,Granada,1049,00:46:06.963,Pass,
,,,,,,,,,,,,,,,,,1.742464,,,,,,,,,,,7879670e-f08d-4d01-833a-3a1a997663c1,3205,,,"[57.0, 34.9]",3825704,91,,,,,0.85072565,,Left Foot,,,,"[72.0, 52.0]",,High Pass,,22.746649,,Incomplete,,Robert Ibáñez Castro,18721.0,,,,,,,2,From Free Kick,Cristiano Biraghi,7158.0,Left Back,206,Celta Vigo,209,"['f47edbd2-e084-4894-8701-d687847875c8', 'fd939ff7-fc35-43c2-a196-1f0a5e356ef2']",10,,,,,,,,,,,,,,,,,Granada,1049,00:46:10.304,Pass,
,,,,,,,,,,,True,,,,,,0.655909,,,,,,,,,,,fd939ff7-fc35-43c2-a196-1f0a5e356ef2,3207,,,"[48.1, 28.1]",3825704,91,,,,,0.049958397,,Other,,,,"[56.1, 28.5]",,Low Pass,,8.009994,,,,Théo Bongonda Mbul''Ofeko Batombo,23785.0,,,,,,Interception,2,From Free Kick,Carles Planas Antolínez,7577.0,Left Back,206,Celta Vigo,209,"['7879670e-f08d-4d01-833a-3a1a997663c1', '80dac961-df43-4656-9872-cb0bb65ffcf5']",12,,,,,,,,,,,,,,,,,Celta Vigo,209,00:46:12.047,Pass,
,,,,,,,,,,,,,,,,,1.368832,,,,,,,,,,,88b8b42e-6de5-4772-bb85-40f50e543179,3210,,,"[69.7, 18.2]",3825704,91,,,,,-0.5414472,,Left Foot,,,,"[84.0, 9.6]",,Ground Pass,,16.686821,,,,John Guidetti,6038.0,,,,,,,2,From Free Kick,Théo Bongonda Mbul''Ofeko Batombo,23785.0,Left Wing,206,Celta Vigo,209,['30d14b83-5773-4d7a-b82e-ceca1769a36f'],15,,,,,,,,,,,,,,,,,Celta Vigo,209,00:46:15.436,Pass,
,,,,,,,,,,,,,,,,,0.956052,,,,,,,,,,,85db4537-5bf8-47f0-b626-ba4b6cc69555,3214,,,"[112.0, 5.9]",3825704,91,,,,,-3.0791738,,Right Foot,,,,"[104.0, 5.4]",,Ground Pass,,8.01561,,,,Théo Bongonda Mbul''Ofeko Batombo,23785.0,,,,,,,2,From Free Kick,John Guidetti,6038.0,Center Forward,206,Celta Vigo,209,['fb8f2df8-e1a9-4b8d-802c-ee3c488d20ce'],23,,,,,,,,,,,,,,,,,Celta Vigo,209,00:46:23.381,Pass,
