bad_behaviour_card,ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,block_offensive,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_card,foul_committed_penalty,foul_committed_type,foul_won_defensive,foul_won_penalty,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_miscommunication,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_deflected,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_open_goal,shot_outcome,shot_redirect,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,,2.769073,,,,,,,,,,,,0062fe13-bde2-4c29-804d-95f5648522ed,15,,"[42.0, 66.1]",3825647,0,,,,,-0.2719384,,Head,,,"[62.8, 60.3]",,High Pass,,21.593517,,Incomplete,,André Filipe Tavares Gomes,10802.0,,,,Recovery,1,From Kick Off,João Pedro Cavaco Cancelo,7005.0,Right Back,2,Levante UD,221,"['996699d6-2a81-461e-91d4-1ae3eb296c23', 'c897f6dc-430f-4050-803d-0e5b0db3f9c9', 'd2968433-941d-4b2d-b5fb-ab6e243feecc']",12,,,,,,,,,,,,,,,,,,,,Valencia,207,00:00:12.108,Pass,
,,,,,,,,,,,,,,,,,1.86118,,,,,,,,,,,,c897f6dc-430f-4050-803d-0e5b0db3f9c9,18,,"[57.3, 19.8]",3825647,0,,,,True,-0.69094324,,,,,"[62.5, 15.5]",,High Pass,,6.747592,,Incomplete,,,,,,,Recovery,1,From Kick Off,Víctor Camarasa Ferrando,6659.0,Left Center Midfield,2,Levante UD,221,"['0062fe13-bde2-4c29-804d-95f5648522ed', '507bb0fc-8e45-4264-9281-7a2cb53c4e63', '95701364-d322-49c7-9305-ca4feecc19b6']",14,,,,,,,,,,,,,,,,,,,,Levante UD,221,00:00:14.877,Pass,True
,,,,,,,,,,,,,,,,,0.730194,,,,,,,,,,,,0c15fc3b-6c45-42fd-872e-723b4b3b748c,21,,"[57.4, 57.7]",3825647,0,,,,,-2.7564352,,Right Foot,,,"[53.7, 56.2]",,Ground Pass,,3.992493,,,,Aderllan Leandro de Jesus Santos,27482.0,,,,Recovery,1,Regular Play,Sofiane Feghouli,18724.0,Right Wing,3,Valencia,207,"['c5881c51-9c85-4637-953f-edb6cf291516', 'f5257727-8802-49b8-8a24-73768c3fafe5']",17,,,,,,,,,,,,,,,,,,,,Valencia,207,00:00:17.778,Pass,True
,,,,,,,,,,,,,,,,,1.001397,,,,,,,,,,,,1de63311-3e34-4a02-9a2c-8cdca04a844b,24,,"[53.7, 56.2]",3825647,0,,,,,-0.7066142,,Right Foot,,,"[66.0, 45.7]",,Ground Pass,,16.1722,,,,Francisco Alcácer García,6402.0,,,,,1,Regular Play,Aderllan Leandro de Jesus Santos,27482.0,Right Center Back,3,Valencia,207,['353124de-e968-4a99-b49b-312027d6f2ae'],18,,,,,,,,,,,,,,,,,,,,Valencia,207,00:00:18.568,Pass,
,,,,,,,,,,,,,,,,,0.540978,,,,,,,,,,,,a43b3861-378b-45d2-9fe1-d69f046d3351,28,,"[65.2, 44.0]",3825647,0,,,,,-0.9944211,,Left Foot,,,"[69.1, 38.0]",,Ground Pass,,7.1561165,,,,Pablo Daniel Piatti,6763.0,,,,,1,Regular Play,Francisco Alcácer García,6402.0,Center Forward,3,Valencia,207,['140336c2-9205-4309-a55b-1b9c958c4b63'],20,,,,,,,,,,,,,,,,,,,,Valencia,207,00:00:20.187,Pass,
,,,,,,,,,,,,,,,,,1.137514,,,,,,,,,,,,99e64649-505d-48e9-aa0c-268c3724e263,32,,"[68.8, 37.5]",3825647,0,,,,,-1.4749372,,Left Foot,,,"[69.3, 32.3]",,Ground Pass,,5.2239833,,,,Francisco Alcácer García,6402.0,,,,,1,Regular Play,Pablo Daniel Piatti,6763.0,Left Wing,3,Valencia,207,"['296f5d1e-0a3a-488e-a76f-aa426d80e6f7', 'e2da3434-ee17-44d8-be0c-014605419498']",21,,,,,,,,,,,,,,,,,,,,Valencia,207,00:00:21.624,Pass,True
,,,,,,,,,,,,,,,,,2.302765,,,,,,,,,,,,4b71c730-5019-4551-8241-ffb4cf56de71,35,,"[68.8, 33.4]",3825647,0,,,,,-0.79821795,,Right Foot,,,"[91.9, 9.7]",,Ground Pass,,33.095318,,,,José Luis Gayà Peña,6596.0,,,,,1,Regular Play,Francisco Alcácer García,6402.0,Center Forward,3,Valencia,207,['3b1d864d-2016-44e6-9518-aac5309fdc84'],22,,,,,,,,,,,,,,,,,,,,Valencia,207,00:00:22.841,Pass,
,,,,,,,,,,,,,,,,,0.78053,,,,,,,,,,,,54132d92-1704-4b4c-95cf-43cecbaf0156,38,,"[117.3, 19.1]",3825647,0,,,,,1.9200037,,Left Foot,True,True,"[110.6, 37.5]",,Low Pass,,19.581879,,Incomplete,,Francisco Alcácer García,6402.0,,,,,1,Regular Play,José Luis Gayà Peña,6596.0,Left Back,3,Valencia,207,"['9e32ac2d-a871-4f90-bd93-96e6a49d46d8', 'ea7934da-da20-42be-a465-66f7f5f703b9']",27,,,,,,,,,,,,,,,,,,,,Valencia,207,00:00:27.712,Pass,
,,,,,,,,,,,,,,,,,0.669889,,,,,,,,,,,,e04d7ffc-145f-4167-a55f-df6a392e341c,42,,"[113.5, 0.1]",3825647,0,,True,,,1.5707964,,,,,"[113.5, 10.9]",,Low Pass,,10.8,,,,André Filipe Tavares Gomes,10802.0,,,,Throw-in,1,From Throw In,José Luis Gayà Peña,6596.0,Left Back,4,Valencia,207,"['0847a3fc-5e07-4314-bb40-91378e54d372', '65c12587-dec9-4ce2-b655-0d5ae7615927']",41,,,,,,,,,,,,,,,,,,,,Valencia,207,00:00:41.176,Pass,True
,,,,,,,,,,,,,,,,,0.780406,,,,,,,,,,,,95b97092-86e9-4c15-b869-c43ffafde4bf,44,,"[113.5, 10.9]",3825647,0,,,,,2.1541693,,Right Foot,,,"[110.2, 15.9]",,Low Pass,,5.990826,,,,Pablo Daniel Piatti,6763.0,,,,,1,From Throw In,André Filipe Tavares Gomes,10802.0,Left Center Midfield,4,Valencia,207,"['42735f25-2fb1-406c-8076-da7c7ddb429c', '65c12587-dec9-4ce2-b655-0d5ae7615927']",41,,,,,,,,,,,,,,,,,,,,Valencia,207,00:00:41.846,Pass,True
,,,,,,,,,,,,,,,,,1.254397,,,,,,,,,,,,fb7f2722-bc89-4203-86c7-747c6036b747,50,,"[21.5, 60.8]",3825647,0,,,,,1.9818609,,Right Foot,,,"[16.4, 72.5]",,Ground Pass,,12.763228,,,,Pedro López Muñoz,6787.0,,,,,1,From Throw In,Víctor Camarasa Ferrando,6659.0,Left Center Midfield,4,Valencia,207,['d1505623-c1fe-4106-94f7-676e3660f070'],46,,,,,,,,,,,,,,,,,,,,Levante UD,221,00:00:46.656,Pass,
,,,,,,,,,,,,,,,,,2.197499,,,,,,,,,,,,1aaca4a8-1f81-4769-954d-654cfaebdfe3,53,,"[16.0, 76.2]",3825647,0,,,,,-0.6578056,,Right Foot,,,"[50.3, 49.7]",,Low Pass,,43.344433,,Incomplete,,,,,,,,1,From Throw In,Pedro López Muñoz,6787.0,Right Back,4,Valencia,207,['98582d53-5317-44f4-b01e-1167644a7cb3'],49,,,,,,,,,,,,,,,,,,,,Levante UD,221,00:00:49.314,Pass,
,,,,,,,,,,,,,,,,,1.223142,,,,,,,,,,,,98c5e417-4485-4896-965c-65b6f868ded8,56,,"[62.2, 30.1]",3825647,0,,,,,2.8219125,,Right Foot,,,"[47.7, 34.9]",,Ground Pass,,15.273834,,,,Aderllan Leandro de Jesus Santos,27482.0,,,,,1,From Throw In,Enzo Nicolás Pérez,5741.0,Right Center Midfield,4,Valencia,207,['e6c418bc-d1cf-4f4a-9cd7-c6f0aac08261'],52,,,,,,,,,,,,,,,,,,,,Valencia,207,00:00:52.978,Pass,
,,,,,,,,,,,,,,,,,1.877829,,,,,,,,,,,,760a84f0-1477-4a01-988e-ae10db1be989,59,,"[46.6, 38.2]",3825647,0,,,,,1.473667,,Right Foot,,,"[48.5, 57.7]",,Ground Pass,,19.592346,,,,João Pedro Cavaco Cancelo,7005.0,,,,,1,From Throw In,Aderllan Leandro de Jesus Santos,27482.0,Right Center Back,4,Valencia,207,['bcff3100-23f7-4c48-b221-09d34e8209b5'],55,,,,,,,,,,,,,,,,,,,,Valencia,207,00:00:55.582,Pass,
,,,,,,,,,,,,,,,,,1.146731,,,,,,,,,,,,780bb880-d63b-43f2-8aad-eb907100794a,63,,"[48.5, 57.7]",3825647,0,,,,,-2.0344439,,Right Foot,,,"[41.3, 43.3]",,Ground Pass,,16.09969,,,,Aderllan Leandro de Jesus Santos,27482.0,,,,,1,From Throw In,João Pedro Cavaco Cancelo,7005.0,Right Back,4,Valencia,207,"['aacd2a5e-ae7a-46e8-a7aa-651efe719495', 'cb8eef81-005a-4d4d-8193-182b86588e3a']",57,,,,,,,,,,,,,,,,,,,,Valencia,207,00:00:57.655,Pass,True
,,,,,,,,,,,,,,,,,1.49552,,,,,,,,,,,,e340bbf0-5379-49ef-8d3a-788d8ae9da9a,67,,"[40.0, 42.1]",3825647,0,,,,,-1.7272259,,Right Foot,,,"[35.3, 12.3]",,Ground Pass,,30.168362,,,,Rúben Miguel Nunes Vezo,6592.0,,,,,1,From Throw In,Aderllan Leandro de Jesus Santos,27482.0,Right Center Back,4,Valencia,207,['8ad9bd3d-cb75-48e2-b4b2-eabbfc5fb91a'],59,,,,,,,,,,,,,,,,,,,,Valencia,207,00:00:59.443,Pass,
,,,,,,,,,,,,,,,,,1.425574,,,,,,,,,,,,b8d46a56-8f33-4c6b-a472-6eaaedc15bd0,70,,"[35.3, 14.0]",3825647,1,,,,,1.8318738,,Right Foot,,,"[28.3, 40.2]",,Ground Pass,,27.118998,,,,Aderllan Leandro de Jesus Santos,27482.0,,,,,1,From Throw In,Rúben Miguel Nunes Vezo,6592.0,Left Center Back,4,Valencia,207,['6ea51b7f-2f8c-422d-ad0c-3b4159685444'],3,,,,,,,,,,,,,,,,,,,,Valencia,207,00:01:03.534,Pass,
,,,,,,,,,,,,,,,,,1.207042,,,,,,,,,,,,d207c134-b2ec-4312-9139-2469d61471e2,73,,"[28.5, 40.7]",3825647,1,,,,,0.7534941,,Right Foot,,,"[38.2, 49.8]",,Ground Pass,,13.300376,,,,João Pedro Cavaco Cancelo,7005.0,,,,,1,From Throw In,Aderllan Leandro de Jesus Santos,27482.0,Right Center Back,4,Valencia,207,['00786d8f-8d56-4e2e-ac79-567203e2f135'],7,,,,,,,,,,,,,,,,,,,,Valencia,207,00:01:07.085,Pass,
,,,,,,,,,,,,,,,,,1.214243,,,,,,,,,,,,e6727929-4c2e-4bfe-b3f6-3fee7f1dd13d,76,,"[36.2, 48.3]",3825647,1,,,,,-1.610775,,Right Foot,,,"[35.5, 30.8]",,Ground Pass,,17.513994,,,,Javier Fuego Martínez,6751.0,,,,,1,From Throw In,João Pedro Cavaco Cancelo,7005.0,Right Back,4,Valencia,207,['e2b4254c-c59a-4339-a0b6-4f078b1e3bc6'],9,,,,,,,,,,,,,,,,,,,,Valencia,207,00:01:09.438,Pass,
,,,,,,,,,,,,,,,,,1.126535,,,,,,,,,,,,bbeebad3-b3ae-42f0-93cb-a02e5d9fb250,79,,"[37.6, 29.8]",3825647,1,,,,,-1.6183795,,Right Foot,,,"[36.7, 10.9]",,Ground Pass,,18.921417,,,,Rúben Miguel Nunes Vezo,6592.0,,,,,1,From Throw In,Javier Fuego Martínez,6751.0,Center Defensive Midfield,4,Valencia,207,['eec07642-4636-4f9c-94e7-a85063037657'],12,,,,,,,,,,,,,,,,,,,,Valencia,207,00:01:12.176,Pass,
,,,,,,,,,,,,,,,,,1.233619,,,,,,,,,,,,a15228ed-4160-4c39-a951-b1ba13051440,82,,"[36.7, 10.9]",3825647,1,,,,,-0.25706998,,Right Foot,,,"[56.1, 5.8]",,Low Pass,,20.059162,,,,José Luis Gayà Peña,6596.0,,,,,1,From Throw In,Rúben Miguel Nunes Vezo,6592.0,Left Center Back,4,Valencia,207,['87349e8f-b3f1-4299-bf8a-d3f5a674e999'],13,,,,,,,,,,,,,,,,,,,,Valencia,207,00:01:13.350,Pass,
,,,,,,,,,,,,,,,,,1.799954,,,,,,,,,,,,61c64c80-88fb-49d7-8dbf-b6fa26281321,85,,"[56.1, 5.8]",3825647,1,,,,,-0.30704573,,Left Foot,,,"[72.5, 0.6]",,Low Pass,,17.20465,,Out,,Pablo Daniel Piatti,6763.0,,,,,1,From Throw In,José Luis Gayà Peña,6596.0,Left Back,4,Valencia,207,['0f7a8dca-55fe-4ca9-8d24-c674b1d07a70'],15,,,,,,,,,,,,,,,,,,,,Valencia,207,00:01:15.173,Pass,
,,,,,,,,,,,,,,,,,1.242587,,,,,,,,,,,,c83343a9-4307-4dbb-9268-d8ee97741e92,87,,"[53.4, 80.0]",3825647,1,,,,,-0.4613593,,,,,"[70.9, 71.3]",,Low Pass,,19.543285,,,,Jefferson Andrés Lerma Solís,5678.0,,,,Throw-in,1,From Throw In,Pedro López Muñoz,6787.0,Right Back,5,Levante UD,221,['7c6552a2-51b5-4996-97f4-21e626e1af7e'],28,,,,,,,,,,,,,,,,,,,,Levante UD,221,00:01:28.663,Pass,
,,,,,,,,,,,,,,,,,1.054623,,,,,,,,,,,,2da9a390-220f-4260-a495-b0d122694344,92,,"[55.6, 0.1]",3825647,1,,,,,1.613935,,,,,"[55.0, 14.0]",,Low Pass,,13.912944,,,,Javier Fuego Martínez,6751.0,,,,Throw-in,1,From Throw In,José Luis Gayà Peña,6596.0,Left Back,6,Valencia,207,['5460a8c4-4eab-4a62-b83f-9aa466b006f2'],37,,,,,,,,,,,,,,,,,,,,Valencia,207,00:01:37.327,Pass,
,,,,,,,,,,,,,,,,,0.858089,,,,,,,,,,,,b89e261d-69a9-492f-aeb3-d7c07e2f6a31,96,,"[56.4, 11.6]",3825647,1,,,,,-0.20487672,,Right Foot,,,"[64.1, 10.0]",,Ground Pass,,7.864477,,,,Pablo Daniel Piatti,6763.0,,,,,1,From Throw In,Javier Fuego Martínez,6751.0,Center Defensive Midfield,6,Valencia,207,"['391f0ffb-bef6-4b4b-bebf-6d3768f45784', 'b3b65ea9-a4ac-4e33-b0d0-b37e2bc49cfb']",39,,,,,,,,,,,,,,,,,,,,Valencia,207,00:01:39.009,Pass,True
,,,,,,,,,,,,,,,,,1.005163,,,,,,,,,,,,597e150c-04ae-4d18-b58d-9094f2066942,100,,"[63.4, 14.0]",3825647,1,,,,,2.3284237,,Right Foot,,,"[56.4, 21.4]",,Ground Pass,,10.186265,,,,Javier Fuego Martínez,6751.0,,,,,1,From Throw In,Pablo Daniel Piatti,6763.0,Left Wing,6,Valencia,207,"['1f5e4d6d-00d9-4d6d-9ab6-39a95fbabe75', '754c1db8-e238-4955-9ca0-792971877f47']",40,,,,,,,,,,,,,,,,,,,,Valencia,207,00:01:40.783,Pass,True
,,,,,,,,,,,,,,,,,2.493887,,,,,,,,,,,,7efdede5-a931-412a-8ca2-eafc8e6a3490,103,,"[55.6, 26.3]",3825647,1,,,,,1.4059979,,Right Foot,,,"[63.3, 72.6]",,Low Pass,,46.935913,,,,João Pedro Cavaco Cancelo,7005.0,,True,,,1,From Throw In,Javier Fuego Martínez,6751.0,Center Defensive Midfield,6,Valencia,207,['571520db-054a-4e20-bd46-db6dbcc448bc'],42,,,,,,,,,,,,,,,,,,,,Valencia,207,00:01:42.770,Pass,
,,,,,,,,,,,,,,,,,1.189823,,,,,,,,,,,,db7cb629-bdfb-4287-864a-7a39d464d816,106,,"[67.2, 75.5]",3825647,1,,,,,-1.8053896,,Right Foot,,,"[63.4, 59.6]",,Ground Pass,,16.347782,,,,Enzo Nicolás Pérez,5741.0,,,,,1,From Throw In,João Pedro Cavaco Cancelo,7005.0,Right Back,6,Valencia,207,['d8af0878-865f-4716-8b0d-7a37bd3d28e0'],46,,,,,,,,,,,,,,,,,,,,Valencia,207,00:01:46.823,Pass,
,,,,,,,,,,,,,,,,,0.790136,,,,,,,,,,,,f6d782e8-7151-4539-a6e8-1e67abadd341,109,,"[63.4, 59.6]",3825647,1,,,,,-1.3909428,,Right Foot,,,"[64.8, 51.9]",,Ground Pass,,7.826238,,,,Javier Fuego Martínez,6751.0,,,,,1,From Throw In,Enzo Nicolás Pérez,5741.0,Right Center Midfield,6,Valencia,207,['521cb58e-024e-45c7-be44-01cd2795baeb'],48,,,,,,,,,,,,,,,,,,,,Valencia,207,00:01:48.550,Pass,
,,,,,,,,,,,,,,,,,0.744597,,,,,,,,,,,,f535a702-3c68-4ff4-a726-915a3c1aae76,111,,"[64.8, 51.9]",3825647,1,,,,,0.3610053,,Right Foot,,,"[74.6, 55.6]",,Ground Pass,,10.475209,,,,Sofiane Feghouli,18724.0,,,,,1,From Throw In,Javier Fuego Martínez,6751.0,Center Defensive Midfield,6,Valencia,207,['ea4d07f4-8d8d-423d-8cae-ada13085e6b4'],49,,,,,,,,,,,,,,,,,,,,Valencia,207,00:01:49.340,Pass,
,,,,,,,,,,,,,,,,,1.051025,,,,,,,,,,,,a112fdac-8606-4a04-9c32-b3530bdd096d,114,,"[74.6, 57.0]",3825647,1,,,,,2.855058,,Right Foot,,,"[63.4, 60.3]",,Ground Pass,,11.6760435,,,,Enzo Nicolás Pérez,5741.0,,,,,1,From Throw In,Sofiane Feghouli,18724.0,Right Wing,6,Valencia,207,"['cb29691f-1969-4c8a-84e0-8cde2c226a83', 'ecd2f92e-74f2-4b6d-88e5-f5923f991feb']",50,,,,,,,,,,,,,,,,,,,,Valencia,207,00:01:50.085,Pass,True
,,,,,,,,,,,,,,,,,1.171115,,,,,,,,,,,,7b33dc0e-4b1c-4256-b67d-ed60791348ff,117,,"[65.5, 58.4]",3825647,1,,,,,-1.6303005,,Right Foot,,,"[64.1, 34.9]",,Ground Pass,,23.541666,,,,André Filipe Tavares Gomes,10802.0,,,,,1,From Throw In,Enzo Nicolás Pérez,5741.0,Right Center Midfield,6,Valencia,207,['fdcdb4e0-8083-48b1-98ec-c15202cf6dfe'],54,,,,,,,,,,,,,,,,,,,,Valencia,207,00:01:54.166,Pass,
