bad_behaviour_card,ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,block_offensive,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_punched_out,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_miscommunication,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_deflected,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,1.303172,,,,,,,,,,,,,ed427275-3192-49e5-94de-9678c3a76761,15,,"[63.8, 7.9]",3825602,0,,,,-0.29493704,,Left Foot,,,,"[71.7, 5.5]",,Ground Pass,,8.256513,,,,Cristiano Ronaldo dos Santos Aveiro,5207.0,,,,,,1,From Kick Off,Marcelo Vieira da Silva Júnior,5552.0,Left Back,2,Real Madrid,220,['40f5f6d7-ce8e-4a1c-a963-a409fff20a4d'],11,,,,,,,,,,,,,,,,,,Real Madrid,220,00:00:11.063,Pass,
,,,,,,,,,,,,,,,,1.277224,,,,,,,,,,,,,cd4afb10-43ce-450c-8741-f01c97b22553,18,,"[69.6, 5.9]",3825602,0,,,,2.8430936,,Right Foot,,,,"[63.1, 7.9]",,Ground Pass,,6.8007355,,,,Marcelo Vieira da Silva Júnior,5552.0,,,,,,1,From Kick Off,Cristiano Ronaldo dos Santos Aveiro,5207.0,Left Wing,2,Real Madrid,220,['cc15031f-d7f9-43e8-a3df-688b0b7cbd2e'],12,,,,,,,,,,,,,,,,,,Real Madrid,220,00:00:12.961,Pass,
,,,,,,,,,,,,,,,,3.128528,,,,,,,,,,,,,5131dab7-dcd3-4ddb-ab83-ea0bb4d2cf69,21,,"[63.1, 8.1]",3825602,0,,,,1.5996019,,Right Foot,,,,"[61.4, 67.1]",,High Pass,,59.024487,,,,Daniel Carvajal Ramos,5721.0,,True,,,,1,From Kick Off,Marcelo Vieira da Silva Júnior,5552.0,Left Back,2,Real Madrid,220,['426b8dd0-52ea-40dc-8698-b16b01f4f72b'],15,,,,,,,,,,,,,,,,,,Real Madrid,220,00:00:15.740,Pass,
,,,,,,,,,,,,,,,,1.584208,,,,,,,,,,,,,1549a285-4d05-44a2-8c46-41b624512975,24,,"[61.2, 68.6]",3825602,0,,,,-2.4756234,,Right Foot,,,,"[54.2, 63.1]",,Ground Pass,,8.902246,,,,Toni Kroos,5574.0,,,,,,1,From Kick Off,Daniel Carvajal Ramos,5721.0,Right Back,2,Real Madrid,220,['e62f1d12-9468-44ab-8777-ab48320e7c49'],20,,,,,,,,,,,,,,,,,,Real Madrid,220,00:00:20.021,Pass,
,,,,,,,,,,,,,,,,1.21702,,,,,,,,,,,,,b81ebb80-b043-4d89-b816-6485cabed82e,27,,"[54.8, 58.3]",3825602,0,,,,-1.3663751,,Right Foot,,,,"[58.2, 41.9]",,Ground Pass,,16.748732,,,,Mateo Kovačić,5456.0,,,,,,1,From Kick Off,Toni Kroos,5574.0,Left Defensive Midfield,2,Real Madrid,220,['bd8eef13-9c10-48b0-a153-24be7552ff59'],22,,,,,,,,,,,,,,,,,,Real Madrid,220,00:00:22.073,Pass,
,,,,,,,,,,,,,,,,1.619655,,,,,,,,,,,,,4834a862-0197-46d6-8489-ab22440d7da4,30,,"[58.2, 41.9]",3825602,0,,,,-2.0911517,,Right Foot,,,,"[48.0, 24.1]",,Ground Pass,,20.51536,,,,Raphaël Varane,5485.0,,,,,,1,From Kick Off,Mateo Kovačić,5456.0,Center Attacking Midfield,2,Real Madrid,220,['155dd482-157d-4be0-8ec9-3595efacd59f'],23,,,,,,,,,,,,,,,,,,Real Madrid,220,00:00:23.969,Pass,
,,,,,,,,,,,,,,,,1.89306,,,,,,,,,,,,,c562cad8-dbfc-4bcf-b189-40c1100b3226,33,,"[47.1, 23.1]",3825602,0,,,,-0.87090343,,Right Foot,,,,"[56.7, 11.7]",,Ground Pass,,14.903691,,,,Marcelo Vieira da Silva Júnior,5552.0,,,,,,1,From Kick Off,Raphaël Varane,5485.0,Left Center Back,2,Real Madrid,220,['77aba48b-2a71-4a80-8475-2620218524de'],25,,,,,,,,,,,,,,,,,,Real Madrid,220,00:00:25.766,Pass,
,,,,,,,,,,,,,,,,1.148808,,,,,,,,,,,,,caed4757-8575-4876-968a-24998bb3ef6d,36,,"[56.7, 11.7]",3825602,0,,,,2.6251097,,Left Foot,,,,"[40.5, 20.9]",,Ground Pass,,18.630083,,,,Raphaël Varane,5485.0,,,,,,1,From Kick Off,Marcelo Vieira da Silva Júnior,5552.0,Left Back,2,Real Madrid,220,['460bda23-e129-484d-b8f0-e59c569e85ca'],28,,,,,,,,,,,,,,,,,,Real Madrid,220,00:00:28.936,Pass,
,,,,,,,,,,,,,,,,1.043432,,,,,,,,,,,,,5408f763-7757-49dc-99b2-568771bef284,39,,"[41.3, 25.6]",3825602,0,,,,1.2448264,,Right Foot,,,,"[43.7, 32.7]",,Ground Pass,,7.4946647,,,,Toni Kroos,5574.0,,,,,,1,From Kick Off,Raphaël Varane,5485.0,Left Center Back,2,Real Madrid,220,['620bb547-6335-4201-87f6-a5be6272b7a5'],30,,,,,,,,,,,,,,,,,,Real Madrid,220,00:00:30.584,Pass,
,,,,,,,,,,,,,,,,0.806754,,,,,,,,,,,,,d6c946f6-86d5-48e3-87e4-b7196ca82333,41,,"[43.9, 32.7]",3825602,0,,,,-2.6399887,,Right Foot,,,,"[37.7, 29.3]",,Ground Pass,,7.071068,,,,Raphaël Varane,5485.0,,,,,,1,From Kick Off,Toni Kroos,5574.0,Left Defensive Midfield,2,Real Madrid,220,['399a435a-e5f7-47ce-a24a-235f7f7695a8'],31,,,,,,,,,,,,,,,,,,Real Madrid,220,00:00:31.627,Pass,
,,,,,,,,,,,,,,,,1.978819,,,,,,,,,,,,,041e2885-58cd-43e1-bde2-93390bbbe5a0,44,,"[33.2, 35.5]",3825602,0,,,,1.3352513,,Right Foot,,,,"[39.2, 60.5]",,Ground Pass,,25.70992,,,,Kléper Laveran Lima Ferreira,20016.0,,,,,,1,From Kick Off,Raphaël Varane,5485.0,Left Center Back,2,Real Madrid,220,['d2e17471-76b8-4a45-b209-89f91cd2ed32'],33,,,,,,,,,,,,,,,,,,Real Madrid,220,00:00:33.741,Pass,
,,,,,,,,,,,,,,,,0.911717,,,,,,,,,,,,,bc82a04e-c89c-4aa2-a464-2c1b01346144,47,,"[46.0, 71.8]",3825602,0,,,,2.0968628,,Left Foot,,,,"[42.4, 78.0]",,Ground Pass,,7.169379,,,,Daniel Carvajal Ramos,5721.0,,,,,,1,From Kick Off,Kléper Laveran Lima Ferreira,20016.0,Right Center Back,2,Real Madrid,220,['2bcb83a1-88be-4129-a3ba-ca53da058117'],37,,,,,,,,,,,,,,,,,,Real Madrid,220,00:00:37.777,Pass,
,,,,,,,,,,,,,,,,2.028265,,,,,,,,,,,,,2bb10105-20cd-4b6f-af42-c6a95e2f8df8,50,,"[35.5, 68.4]",3825602,0,,,,-1.9321301,,Right Foot,,,,"[24.2, 38.5]",,Ground Pass,,31.964043,,,,Raphaël Varane,5485.0,,,,,,1,From Kick Off,Daniel Carvajal Ramos,5721.0,Right Back,2,Real Madrid,220,['96e45573-a375-413d-bafa-77ead2b70367'],41,,,,,,,,,,,,,,,,,,Real Madrid,220,00:00:41.422,Pass,
,,,,,,,,,,,,,,,,5.9878,,,,,,,,,,,,,50da6cf3-1a05-450f-98c2-f8b6f5056b8a,53,,"[27.8, 22.6]",3825602,0,,,,0.06281839,,Left Foot,,,,"[105.7, 27.5]",,High Pass,,78.053955,,Incomplete,,,,,,,,,1,From Kick Off,Raphaël Varane,5485.0,Left Center Back,2,Real Madrid,220,['30e8a30f-f82c-4add-a2bf-ca3e128b03a1'],44,,,,,,,,,,,,,,,,,,Real Madrid,220,00:00:44.940,Pass,
,,,,,,,,,,,,,,,,1.326752,,,,,,,,,,,,,c905fe44-7769-4e5c-82bc-8a47e4f10744,55,,"[14.4, 52.6]",3825602,0,True,,,-1.1916646,,Right Foot,,,,"[24.4, 27.5]",,Ground Pass,,27.018698,,,,Mikel San José Domínguez,6389.0,,,,,,1,Regular Play,Gorka Iraizoz Moreno,6576.0,Goalkeeper,3,Athletic Club,215,['8fd8e48d-76a3-42e9-9790-b6c5d1b2d28c'],59,,,,,,,,,,,,,,,,,,Athletic Club,215,00:00:59.248,Pass,
,,,,,,,,,,,,,,,,2.262122,,,,,,,,,,,,,e4d5400b-8d66-4c29-984e-d99a88d141c0,57,,"[29.6, 37.2]",3825602,1,,,,-3.113822,,Right Foot,,,,"[11.6, 36.7]",,Ground Pass,,18.006943,,,,Gorka Iraizoz Moreno,6576.0,,,,,,1,Regular Play,Mikel San José Domínguez,6389.0,Right Defensive Midfield,3,Athletic Club,215,['c2e0bbdb-dd79-4142-aa9f-8d0367ac410e'],0,,,,,,,,,,,,,,,,,,Athletic Club,215,00:01:00.959,Pass,
,,,,,,,,,,,,,,,,3.446893,,,,,,,,,,,,,70b380bf-d45c-4012-ab68-b0586c3a5fe7,60,,"[12.9, 42.3]",3825602,1,,,,-0.35859808,,Right Foot,,,,"[76.4, 18.5]",,High Pass,,67.813644,,Incomplete,,Raúl García Escudero,6391.0,,,,,,1,Regular Play,Gorka Iraizoz Moreno,6576.0,Goalkeeper,3,Athletic Club,215,"['0e220f22-74b7-406d-a79b-756a801965d6', 'be5e7810-6300-48b9-b88a-222c1d39f3f6']",7,,,,,,,,,,,,,,,,,,Athletic Club,215,00:01:07.758,Pass,
,,,,,,,,,,,,,,,,0.827738,,,,,,,,,,,,,be5e7810-6300-48b9-b88a-222c1d39f3f6,63,,"[43.7, 61.6]",3825602,1,,,True,-0.29592603,,,,,,"[60.1, 56.6]",,Low Pass,,17.145262,,Incomplete,,,,,,,,Recovery,1,Regular Play,Kléper Laveran Lima Ferreira,20016.0,Right Center Back,3,Athletic Club,215,"['70b380bf-d45c-4012-ab68-b0586c3a5fe7', '861ddf86-2731-411a-a88e-feeb8a1745f9', 'c587f65f-5229-40ac-9695-0b47fc6e02d2']",11,,,,,,,,,,,,,,,,,,Real Madrid,220,00:01:11.205,Pass,True
,,,,,,,,,,,,,,,,1.372002,,,,,,,,,,,,,69a6c43a-753b-4452-adf3-1f373ef9048f,69,,"[61.4, 23.2]",3825602,1,True,,,-0.9126144,,Right Foot,,,,"[76.4, 3.8]",,Ground Pass,,24.522642,,,,Mikel Balenziaga Oruesagasti,6789.0,,,,,Free Kick,1,From Free Kick,Beñat Etxebarria Urkiaga,6396.0,Left Defensive Midfield,4,Athletic Club,215,['7e55c61e-ce89-4938-a8d3-7f69e8f66d92'],35,,,,,,,,,,,,,,,,,,Athletic Club,215,00:01:35.115,Pass,
,,,,,,,,,,,,,,,,1.145648,,,,,,,,,,,,,e884505a-a292-4c22-b56b-66d82e95a7ce,71,,"[71.3, 3.4]",3825602,1,,,,2.949197,,Left Foot,,,,"[55.9, 6.4]",,Ground Pass,,15.6894865,,,,Aymeric Laporte,4353.0,,,,,,1,From Free Kick,Mikel Balenziaga Oruesagasti,6789.0,Left Back,4,Athletic Club,215,['b0cd9230-8591-498d-864d-ce681b3a2feb'],37,,,,,,,,,,,,,,,,,,Athletic Club,215,00:01:37.453,Pass,
,,,,,,,,,,,,,,,,0.935772,,,,,,,,,,,,,59456b8a-f0a8-4ea1-8da2-7d3806dbfe43,74,,"[55.9, 6.4]",3825602,1,,,,1.0018693,,Left Foot,,,,"[65.3, 21.1]",,Ground Pass,,17.448496,,,,Beñat Etxebarria Urkiaga,6396.0,,,,,,1,From Free Kick,Aymeric Laporte,4353.0,Left Center Back,4,Athletic Club,215,['935313c5-e85f-43a4-a848-7183d6c0bca5'],39,,,,,,,,,,,,,,,,,,Athletic Club,215,00:01:39.566,Pass,
,,,,,,,,,,,,,,,,1.693092,,,,,,,,,,,,,2e497a36-7835-485f-8e0c-2b4204bf5c3f,76,,"[65.3, 21.1]",3825602,1,,,,-0.8726287,,Left Foot,,,,"[77.3, 6.8]",,Low Pass,,18.667887,,Incomplete,,,,,,,,,1,From Free Kick,Beñat Etxebarria Urkiaga,6396.0,Left Defensive Midfield,4,Athletic Club,215,['8cd23785-838a-4058-80b4-255bed52eaf9'],40,,,,,,,,,,,,,,,,,,Athletic Club,215,00:01:40.502,Pass,
,,,,,,,,,,,,,,,,0.844955,,,,,,,,,,,,,8cd23785-838a-4058-80b4-255bed52eaf9,78,,"[42.8, 73.3]",3825602,1,,,,-0.014387497,,Head,,,,"[56.7, 73.1]",,Low Pass,,13.901439,,,,Francisco Román Alarcón Suárez,4926.0,,,,,Interception,1,From Free Kick,Daniel Carvajal Ramos,5721.0,Right Back,4,Athletic Club,215,"['0771c6cc-af68-447d-8fd7-05a366c72657', '10c8afce-6998-4ee6-9ddb-411cb323ad09', '2e497a36-7835-485f-8e0c-2b4204bf5c3f']",42,,,,,,,,,,,,,,,,,,Real Madrid,220,00:01:42.195,Pass,True
,,,,,,,,,,,,,,,,0.73434,,,,,,,,,,,,,fa6a0668-9f5c-47ca-b0f2-8b9e252d7ae5,86,,"[56.7, 10.2]",3825602,1,,,,1.6839473,,Right Foot,,,,"[55.7, 19.0]",,Ground Pass,,8.856636,,,,Mikel San José Domínguez,6389.0,,,,,,1,From Free Kick,Beñat Etxebarria Urkiaga,6396.0,Left Defensive Midfield,4,Athletic Club,215,['ee4afb68-627a-450c-a9f6-c613e11278b5'],46,,,,,,,,,,,,,,,,,,Athletic Club,215,00:01:46.661,Pass,
,,,,,,,,,,,,,,,,0.390138,,,,,,,,,,,,,97b04d2e-5c10-4620-8bb9-c4bd150c739a,88,,"[55.7, 18.1]",3825602,1,,,,-0.7704739,,Right Foot,,,,"[62.5, 11.5]",,Ground Pass,,9.476286,,,,Raúl García Escudero,6391.0,,,,,,1,From Free Kick,Mikel San José Domínguez,6389.0,Right Defensive Midfield,4,Athletic Club,215,['d36bd911-b8ab-4028-afd1-3994f5dee7bd'],47,,,,,,,,,,,,,,,,,,Athletic Club,215,00:01:47.395,Pass,
,,,,,,,,,,,,,,,,1.521278,,,,,,,,,,,,,199606ea-17a3-4f8c-b385-97d7905e48fe,91,,"[62.9, 11.5]",3825602,1,,,,-2.5575116,,Right Foot,,,,"[57.0, 7.6]",,Ground Pass,,7.072482,,,,Mikel Balenziaga Oruesagasti,6789.0,,,,,,1,From Free Kick,Raúl García Escudero,6391.0,Center Attacking Midfield,4,Athletic Club,215,['f774bc62-cf4b-4c1d-a8eb-93451cd56f79'],47,,,,,,,,,,,,,,,,,,Athletic Club,215,00:01:47.826,Pass,
,,,,,,,,,,,,,,,,1.482197,,,,,,,,,,,,,5594cc19-1e59-4147-9218-9befb17f45b4,94,,"[57.0, 6.4]",3825602,1,,,,1.3604704,,Left Foot,,,,"[62.7, 33.1]",,Ground Pass,,27.30165,,,,Mikel San José Domínguez,6389.0,,,,,,1,From Free Kick,Mikel Balenziaga Oruesagasti,6789.0,Left Back,4,Athletic Club,215,['f69fa80b-845c-45bd-abd4-375b11d4099e'],50,,,,,,,,,,,,,,,,,,Athletic Club,215,00:01:50.740,Pass,
,,,,,,,,,,,,,,,,1.207139,,,,,,,,,,,,,f6582602-5397-42be-92b4-494e5ad0e3c9,98,,"[63.4, 34.6]",3825602,1,,,,-0.20554957,,Right Foot,,,,"[89.3, 29.2]",,Ground Pass,,26.456945,,,,Aritz Aduriz Zubeldia,6394.0,,,Through Ball,True,,1,From Free Kick,Mikel San José Domínguez,6389.0,Right Defensive Midfield,4,Athletic Club,215,"['9f32ab69-5674-4564-b2d8-90786fd49a2d', 'a5c468f6-0d8d-45df-88ff-d565512cbf35']",53,,,,,,,,,,,,,,,,,,Athletic Club,215,00:01:53.029,Pass,True
,,,,,,,,,,,,,,,,1.139985,,,,,,,,,,,,,0c655d2e-0490-44ad-bf80-67f9e467f6ca,104,,"[120.0, 0.1]",3825602,2,,,,1.6736925,,Right Foot,,,,"[116.2, 36.9]",,High Pass,True,36.995674,,Unknown,,,,,,Inswinging,,Corner,1,From Corner,Beñat Etxebarria Urkiaga,6396.0,Left Defensive Midfield,5,Athletic Club,215,,34,,,,,,,,,,,,,,,,,,Athletic Club,215,00:02:34.801,Pass,
,,,,,,,,,,,,,,,,1.699425,,,,,,,,,,,,,fdb81ce9-147d-437d-987e-c0f46550a269,107,,"[4.5, 42.9]",3825602,2,True,,,1.3267628,,Right Foot,,,,"[10.7, 67.8]",,Ground Pass,,25.66028,,,,Kléper Laveran Lima Ferreira,20016.0,,,,,Free Kick,1,From Free Kick,Keylor Navas Gamboa,5597.0,Goalkeeper,6,Real Madrid,220,['84a766ed-cd2d-4dc1-a5f9-837bb5499119'],58,,,,,,,,,,,,,,,,,,Real Madrid,220,00:02:58.198,Pass,
,,,,,,,,,,,,,,,,3.109431,,,,,,,,,,,,,7a70a7d8-516f-49cc-b3cc-75229678e183,109,,"[25.1, 75.7]",3825602,3,,,,-0.5126649,,Right Foot,,,,"[76.8, 46.6]",,High Pass,,59.32706,,Incomplete,,,,,,,,,1,From Free Kick,Kléper Laveran Lima Ferreira,20016.0,Right Center Back,6,Real Madrid,220,['7006db6d-4119-4f31-8e68-c72742e23609'],2,,,,,,,,,,,,,,,,,,Real Madrid,220,00:03:02.362,Pass,
,,,,,,,,,,,,,,,,1.398875,,,,,,,,,,,,,7006db6d-4119-4f31-8e68-c72742e23609,110,,"[43.3, 33.5]",3825602,3,,,,-0.61242306,,Head,,,,"[59.1, 22.4]",,High Pass,,19.309324,,Incomplete,,,,,,,,Recovery,1,From Free Kick,Xabier Etxeita Gorritxategi,6788.0,Right Center Back,6,Real Madrid,220,"['7a70a7d8-516f-49cc-b3cc-75229678e183', '9e38895d-4b30-4cc7-8210-d0485017917b']",5,,,,,,,,,,,,,,,,,,Athletic Club,215,00:03:05.471,Pass,
