bad_behaviour_card,ball_receipt_outcome,ball_recovery_recovery_failure,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_punched_out,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_miscommunication,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,0.470739,,,,,,,,,,,,,,78324cf4-8eeb-4a10-8adb-34ea55d20bd1,19,,"[77.9, 60.1]",3825607,0,,,,,-1.5707964,,Head,,,,"[77.9, 57.0]",,Low Pass,,3.1,,,,,Saúl Ñíguez Esclapez,6381.0,,,,,Recovery,1,From Kick Off,Óliver Torres Muñoz,12021.0,Right Midfield,2,Atlético Madrid,212,"['14d7610a-9bd4-4d7d-bde7-53f9c84b8459', '1a6d3249-e49d-4742-87a4-c19141f41b3d']",10,,,,,,,,,,,,,,,,Atlético Madrid,212,00:00:10.913,Pass,
,,,,,,,,,,,,,,,1.142067,,,,,,,,,,,,,,4c2d4c2d-c1ce-45f9-8312-a44584b04be2,22,,"[77.7, 56.6]",3825607,0,,,,,2.1612499,,Left Foot,,,,"[71.4, 66.0]",,Low Pass,,11.315918,,,,,Jesús Gámez Duarte,4788.0,,,,,,1,From Kick Off,Saúl Ñíguez Esclapez,6381.0,Left Midfield,2,Atlético Madrid,212,"['9c76d039-ffec-4040-822e-a1507ef4b795', 'd5bb6d14-f024-4ab7-9edf-a80a8c7c6193']",11,,,,,,,,,,,,,,,,Atlético Madrid,212,00:00:11.384,Pass,True
,,,,,,,,,,,,,,,1.842665,,,,,,,,,,,,,,ecc0eef0-6ff6-44cf-b249-f8098dd5d3de,25,,"[61.6, 69.7]",3825607,0,,,,,-3.0425797,,Right Foot,,,,"[46.5, 68.2]",,Ground Pass,,15.17432,,,,,José María Giménez de Vargas,5259.0,,,,,,1,From Kick Off,Jesús Gámez Duarte,4788.0,Right Back,2,Atlético Madrid,212,['73cafdcd-7845-4abc-9b0e-ce39ebed9013'],14,,,,,,,,,,,,,,,,Atlético Madrid,212,00:00:14.562,Pass,
,,,,,,,,,,,,,,,2.836998,,,,,,,,,,,,,,cf901a25-8500-462e-a53a-9eaed501b5fd,28,,"[45.9, 68.6]",3825607,0,,,,,0.0,,Right Foot,,,,"[83.1, 68.6]",,High Pass,,37.2,,,,,Antoine Griezmann,5487.0,,,,,,1,From Kick Off,José María Giménez de Vargas,5259.0,Right Center Back,2,Atlético Madrid,212,['ae90a5d8-4f5d-4785-aca7-1c03b6c87039'],16,,,,,,,,,,,,,,,,Atlético Madrid,212,00:00:16.444,Pass,
,,,,,,,,,,,,,,,1.077828,,,,,,,,,,,,,,337ab283-3c4f-4a2e-b740-cfeb2728ff9a,30,,"[83.1, 68.6]",3825607,0,,,,,2.7367008,,Other,,,,"[78.2, 70.7]",,Low Pass,,5.3310413,,,Incomplete,,Óliver Torres Muñoz,12021.0,,,,,,1,From Kick Off,Antoine Griezmann,5487.0,Left Center Forward,2,Atlético Madrid,212,"['aa7ca998-bec0-4a2a-9bc2-d305129b9aa8', 'da8709c4-8b49-4ea8-af89-c6994d85dfd6']",19,,,,,,,,,,,,,,,,Atlético Madrid,212,00:00:19.281,Pass,
,,,,,,,,,,,,,,,0.172004,,,,,,,,,,,,,,50d235b0-2da2-4a82-8352-7d3b29abd7da,35,,"[45.0, 4.3]",3825607,0,,,,,-0.08673834,,Left Foot,,,,"[47.3, 4.1]",,Ground Pass,,2.3086793,,,Incomplete,,,,,,,,,1,Regular Play,Bruno Soriano Llido,22819.0,Left Defensive Midfield,3,Villarreal,222,"['24ebdafa-e93b-4ec7-90bb-3dce08eb1945', 'ff005349-5182-41b4-9b63-88dcbdf984b0']",21,,,,,,,,,,,,,,,,Villarreal,222,00:00:21.645,Pass,True
,,,,,,,,,,,,,,,2.68231,,,,,,,,,,,,,,5604b71a-0b04-4f94-91f3-88a9c7eb9998,37,,"[48.7, 0.1]",3825607,0,,,,,2.5696046,,,,,,"[25.4, 15.1]",,Low Pass,,27.710829,,,,,Víctor Ruíz Torre,6752.0,,,,,Throw-in,1,From Throw In,Jaume Vicent Costa Jordá,6828.0,Left Back,4,Villarreal,222,['f51dc4fb-6c94-41d4-a8c6-28b70ac6b9ef'],32,,,,,,,,,,,,,,,,Villarreal,222,00:00:32.812,Pass,
,,,,,,,,,,,,,,,3.062764,,,,,,,,,,,,,,e9d33e0c-c832-4a50-82ed-02014d2d7760,40,,"[21.7, 23.9]",3825607,0,,,,,1.6587234,,Left Foot,,,,"[18.5, 60.2]",,Ground Pass,,36.440773,,,,,Eric Bertrand Bailly,3324.0,,,,,,1,From Throw In,Víctor Ruíz Torre,6752.0,Left Center Back,4,Villarreal,222,['72d6ac30-88d9-4b8c-8e03-b35073460a1a'],36,,,,,,,,,,,,,,,,Villarreal,222,00:00:36.985,Pass,
,,,,,,,,,,,,,,,1.053807,,,,,,,,,,,,,,f9149816-f2e2-4cf1-b138-e4b5976f6d6f,43,,"[18.7, 62.5]",3825607,0,,,,,1.0005584,,Right Foot,,,,"[24.6, 71.7]",,Ground Pass,,10.929318,,,,,Mario Gaspar Pérez Martínez,6772.0,,,,,,1,From Throw In,Eric Bertrand Bailly,3324.0,Right Center Back,4,Villarreal,222,['0cbf1340-b54f-40b1-8275-2d733553fa0a'],40,,,,,,,,,,,,,,,,Villarreal,222,00:00:40.168,Pass,
,,,,,,,,,,,,,,,1.304694,,,,,,,,,,,,,,e45652be-a197-4270-a282-02a803950d37,46,,"[24.6, 71.7]",3825607,0,,,,,0.41770294,,Right Foot,,,,"[42.4, 79.6]",,Low Pass,,19.474342,,,,,Jonathan dos Santos Ramírez,6357.0,,,,,,1,From Throw In,Mario Gaspar Pérez Martínez,6772.0,Right Back,4,Villarreal,222,['4005d4ee-3d04-40cf-b3d2-b170007d49f6'],43,,,,,,,,,,,,,,,,Villarreal,222,00:00:43.147,Pass,
,,,,,,,,,,,,,,,0.997339,,,,,,,,,,,,,,d5eb3906-4bb6-432e-a60e-768e23d32df6,50,,"[41.9, 79.2]",3825607,0,,,,,-2.1747794,,Right Foot,,,,"[35.0, 69.2]",,Ground Pass,,12.149486,,,,,Mario Gaspar Pérez Martínez,6772.0,,,,,,1,From Throw In,Jonathan dos Santos Ramírez,6357.0,Right Midfield,4,Villarreal,222,['252dbd49-7eb0-424e-8b2c-d98e0c0190e8'],44,,,,,,,,,,,,,,,,Villarreal,222,00:00:44.457,Pass,
,,,,,,,,,,,,,,,1.411156,,,,,,,,,,,,,,5d4646e0-b9bb-4874-8618-108e048efd47,53,,"[35.0, 69.2]",3825607,0,,,,,0.13106255,,Right Foot,,,,"[57.0, 72.1]",,Ground Pass,,22.190313,,,,,Roberto Soldado Rillo,26009.0,,,,,,1,From Throw In,Mario Gaspar Pérez Martínez,6772.0,Right Back,4,Villarreal,222,['2712cbd8-2bde-4766-8f36-7dac5f942abe'],45,,,,,,,,,,,,,,,,Villarreal,222,00:00:45.534,Pass,
,,,,,,,,,,,,,,,0.609336,,,,,,,,,,,,,,3ebbc774-27e7-4471-b6b7-06120680b3a9,56,,"[57.0, 72.1]",3825607,0,,,,,2.2885015,,Right Foot,,,,"[51.5, 78.4]",,Ground Pass,,8.363014,,,,,Mario Gaspar Pérez Martínez,6772.0,,,,,,1,From Throw In,Roberto Soldado Rillo,26009.0,Left Center Forward,4,Villarreal,222,['e10040ef-fa31-4bc3-a0e1-40d3d5469666'],46,,,,,,,,,,,,,,,,Villarreal,222,00:00:46.986,Pass,
,,,,,,,,,,,,,,,6.602542,,,,,,,,,,,,,,55cef6cd-632e-40b3-ab2c-57c877394114,58,,"[51.5, 78.4]",3825607,0,,,,,-0.0032206008,,Left Foot,,,,"[113.6, 78.2]",,Ground Pass,,62.100323,,,Incomplete,,Leonardo Carrilho Baptistão,6761.0,,,,,,1,From Throw In,Mario Gaspar Pérez Martínez,6772.0,Right Back,4,Villarreal,222,"['97bfb124-d379-4aa1-9e25-bb4a61878e63', 'fc743fb5-83a8-4f6b-abe9-ba5e7dc628ed']",47,,,,,,,,,,,,,,,,Villarreal,222,00:00:47.535,Pass,
,,,,,,,,,,,,,,,1.109351,,,,,,,,,,,,,,0b647639-3f7a-4dcb-8950-5ece36dc96ff,63,,"[2.3, 2.1]",3825607,0,,,,,0.024091724,,Right Foot,,,,"[10.6, 2.3]",,Ground Pass,,8.302409,,,,,Filipe Luís Kasmirski,6320.0,,,,,,1,Regular Play,José María Giménez de Vargas,5259.0,Right Center Back,5,Atlético Madrid,212,"['12bc2902-a710-4db5-8493-87266fe7793d', 'b6b69955-a84e-41fd-9782-5c6dbab59fb2']",57,,,,,,,,,,,,,,,,Atlético Madrid,212,00:00:57.891,Pass,True
,,,,,,,,,,,,,,,0.32378,,,,,,,,,,,,,,8972769e-5249-4cab-bed9-4e3169b68626,67,,"[9.4, 2.7]",3825607,0,,,,,-0.19739556,,Left Foot,,,,"[11.4, 2.3]",,Ground Pass,,2.0396078,,,Incomplete,,,,,,,,,1,Regular Play,Filipe Luís Kasmirski,6320.0,Left Back,5,Atlético Madrid,212,"['fea3c9cd-35f9-4df8-9d96-f42fb8c9cafd', 'ff42ef2e-06cd-4e10-907a-ac3c0d861947']",59,,,,,,,,,,,,,,,,Atlético Madrid,212,00:00:59.250,Pass,True
,,,,,,,,,,,,,,,1.521537,,,,,,,,,,,,,,2c5f2c48-2849-4795-bfc5-e09060b54a60,69,,"[22.0, 0.1]",3825607,1,,,,,0.20820595,,,,,,"[43.3, 4.6]",,High Pass,,21.770163,,,Incomplete,,Saúl Ñíguez Esclapez,6381.0,,,,,Throw-in,1,From Throw In,Filipe Luís Kasmirski,6320.0,Left Back,6,Atlético Madrid,212,"['4cf5c867-dd3f-47ef-9220-281340da3a58', '729100d3-f98f-41b1-a288-94ce0a219c6b']",12,,,,,,,,,,,,,,,,Atlético Madrid,212,00:01:12.940,Pass,
,,,,,,,,,,,,,,,0.924974,,,,,,,,,,,,,,4cf5c867-dd3f-47ef-9220-281340da3a58,71,,"[76.8, 75.5]",3825607,1,,,,True,-0.0809041,,,,,,"[84.2, 74.9]",,Low Pass,,7.4242845,,,Incomplete,,Leonardo Carrilho Baptistão,6761.0,,,,,Recovery,1,From Throw In,Manuel Trigueros Muñoz,6771.0,Right Defensive Midfield,6,Atlético Madrid,212,"['2c5f2c48-2849-4795-bfc5-e09060b54a60', 'afb651c6-c4f0-45ea-a397-9a5225ca49a3', 'b673fa31-3e69-4b25-bbde-f4d80d385ff4', 'f297503e-978b-4091-97db-12ff3b01e0a1']",14,,,,,,,,,,,,,,,,Villarreal,222,00:01:14.461,Pass,True
,,,,,,,,,,,,,,,1.514745,,,,,,,,,,,,,,b673fa31-3e69-4b25-bbde-f4d80d385ff4,75,,"[35.9, 5.2]",3825607,1,,,,,0.20072334,,Left Foot,,,,"[59.0, 9.9]",,High Pass,,23.57329,,,Incomplete,,,,,,,,Recovery,1,From Throw In,Tiago Cardoso Mendes,20669.0,Left Defensive Midfield,6,Atlético Madrid,212,"['3a92c6ad-5b61-4318-baa5-6af25ac928c2', '4cf5c867-dd3f-47ef-9220-281340da3a58', 'de5b2bf8-b5b2-4e89-a7bb-c30d2f3e143b']",15,,,,,,,,,,,,,,,,Atlético Madrid,212,00:01:15.386,Pass,True
,,,,,,,,,,,,,,,0.977467,,,,,,,,,,,,,,de5b2bf8-b5b2-4e89-a7bb-c30d2f3e143b,76,,"[61.1, 70.2]",3825607,1,,,,,-0.94605684,,Left Foot,,,,"[71.7, 55.5]",,High Pass,,18.12319,,,Incomplete,,Samuel Castillejo Azuaga,6829.0,,,,,Interception,1,From Throw In,Eric Bertrand Bailly,3324.0,Right Center Back,6,Atlético Madrid,212,"['6261be03-0157-4068-8e4d-8e8c1785fc8a', '7c7b4c2b-1e8d-496a-8913-8f265a68647d', 'b673fa31-3e69-4b25-bbde-f4d80d385ff4']",16,,,,,,,,,,,,,,,,Villarreal,222,00:01:16.901,Pass,
,,,,,,,,,,,,,,,0.752284,,,,,,,,,,,,,,11180890-5c53-441b-a12b-13b378669b8d,81,,"[49.8, 26.8]",3825607,1,,,,,-0.0670136,,Right Foot,,,,"[64.7, 25.8]",,Low Pass,,14.933519,,,,,Antoine Griezmann,5487.0,,,,,,1,From Throw In,Óliver Torres Muñoz,12021.0,Right Midfield,6,Atlético Madrid,212,"['02479a08-6421-446c-8580-bdea2137d0ea', 'ae7af73e-b32d-4259-ba99-c36288a8a0e0']",18,,,,,,,,,,,,,,,,Atlético Madrid,212,00:01:18.609,Pass,True
,,,,,,,,,,,,,,,2.192493,,,,,,,,,,,,,,2bfee095-eb39-4a9b-a69e-577474069af7,83,,"[63.1, 26.0]",3825607,1,,,,,2.0029807,,Right Foot,,,,"[50.0, 54.4]",,Ground Pass,,31.27571,,,,,Jesús Gámez Duarte,4788.0,,,,,,1,From Throw In,Antoine Griezmann,5487.0,Left Center Forward,6,Atlético Madrid,212,['35fef585-6e34-48d6-8538-91aff216e2f6'],19,,,,,,,,,,,,,,,,Atlético Madrid,212,00:01:19.361,Pass,
,,,,,,,,,,,,,,,1.260013,,,,,,,,,,,,,,47abee2f-78e3-4631-bbb2-af8c8ea756c3,86,,"[59.8, 60.7]",3825607,1,,,,,-1.2899586,,Right Foot,,,,"[62.8, 50.3]",,Ground Pass,,10.824047,,,,,Gabriel Fernández Arenas,6384.0,,,,,,1,From Throw In,Jesús Gámez Duarte,4788.0,Right Back,6,Atlético Madrid,212,['efd170bb-a52e-4d62-aca7-d1b8b0ae24e7'],23,,,,,,,,,,,,,,,,Atlético Madrid,212,00:01:23.581,Pass,
,,,,,,,,,,,,,,,0.729953,,,,,,,,,,,,,,91f11b20-19fc-49a2-bcf8-3f665e2e5eef,89,,"[62.8, 50.3]",3825607,1,,,,,2.6648455,,Right Foot,,,,"[53.7, 55.0]",,Ground Pass,,10.24207,,,,,José María Giménez de Vargas,5259.0,,,,,,1,From Throw In,Gabriel Fernández Arenas,6384.0,Right Defensive Midfield,6,Atlético Madrid,212,['4eba0f71-82ef-4ab1-bd8e-1fdb514fdc67'],24,,,,,,,,,,,,,,,,Atlético Madrid,212,00:01:24.881,Pass,
,,,,,,,,,,,,,,,1.293042,,,,,,,,,,,,,,520bf6f2-c4d1-400b-8b13-cd3041ef45d6,92,,"[56.3, 58.0]",3825607,1,,,,,0.8841177,,Right Foot,,,,"[70.4, 75.2]",,Ground Pass,,22.240728,,,,,Jesús Gámez Duarte,4788.0,,,,,,1,From Throw In,José María Giménez de Vargas,5259.0,Right Center Back,6,Atlético Madrid,212,['f14ea193-a8c2-45b9-824b-e79533623994'],26,,,,,,,,,,,,,,,,Atlético Madrid,212,00:01:26.731,Pass,
,,,,,,,,,,,,,,,3.636037,,,,,,,,,,,,,,4859960e-8691-4aaa-857b-f485b4aba783,95,,"[71.8, 75.2]",3825607,1,,,,,-0.044943262,,Right Foot,,,,"[109.6, 73.5]",,Ground Pass,,37.838207,,,Incomplete,,Antoine Griezmann,5487.0,,,,,,1,From Throw In,Jesús Gámez Duarte,4788.0,Right Back,6,Atlético Madrid,212,"['65a43e82-2b8c-4fcf-8c07-be64ad68bad0', '67517076-a124-4d2c-be8f-b3541ffbbb0b']",28,,,,,,,,,,,,,,,,Atlético Madrid,212,00:01:28.401,Pass,
,,,,,,,,,,,,,,,1.809456,,,,,,,,,,,,,,8e2d888b-3ba7-456c-b6d7-480df77a274f,100,,"[3.0, 5.3]",3825607,1,,,,,-0.4985679,,Left Foot,,,,"[12.0, 0.4]",,High Pass,,10.247438,,,Out,,,,,,,,,1,Regular Play,Víctor Ruíz Torre,6752.0,Left Center Back,7,Villarreal,222,['dd286a9a-f48f-4543-b26e-e0f187432412'],34,,,,,,,,,,,,,,,,Villarreal,222,00:01:34.998,Pass,True
,,,,,,,,,,,,,,,2.612035,,,,,,,,,,,,,,8bff5877-0984-4edd-94b1-cf5af9d19e85,101,,"[111.4, 80.0]",3825607,1,,,,,-1.5243182,,,,,,"[113.2, 41.3]",,High Pass,,38.741837,,,Incomplete,,,,,,,,Throw-in,1,From Throw In,Jesús Gámez Duarte,4788.0,Right Back,8,Atlético Madrid,212,['7cc671b9-dc84-4eaf-a672-652cfedad380'],56,,,,,,,,,,,,,,,,Atlético Madrid,212,00:01:56.537,Pass,
,,,,,,,,,,,,,,,3.560084,,,,,,,,,,,,,,2febff92-956c-4340-9009-15b485346824,104,,"[14.6, 43.7]",3825607,2,,,,,0.3802318,,Right Foot,,,,"[77.4, 68.8]",,High Pass,,67.63024,,,Incomplete,,Leonardo Carrilho Baptistão,6761.0,,,,,,1,From Keeper,Alphonse Areola,3379.0,Goalkeeper,9,Villarreal,222,"['17349015-0485-4448-82c7-ac503c66656b', '28dbb651-53f4-457f-acb8-5f74b8b195f1']",12,,,,,,,,,,,,,,,,Villarreal,222,00:02:12.647,Pass,
,,,,,,,,,,,,,,,1.321312,,,,,,,,,,,,,,17349015-0485-4448-82c7-ac503c66656b,106,,"[42.7, 11.3]",3825607,2,,,,,1.6571198,,Head,,,,"[41.8, 21.7]",,Low Pass,,10.438869,,,,,Tiago Cardoso Mendes,20669.0,,,,,Recovery,1,Regular Play,Filipe Luís Kasmirski,6320.0,Left Back,10,Atlético Madrid,212,"['2febff92-956c-4340-9009-15b485346824', 'af3e9245-46db-4e17-bf2a-2fc509ee1673']",16,,,,,,,,,,,,,,,,Atlético Madrid,212,00:02:16.207,Pass,
