ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,block_offensive,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_miscommunication,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_open_goal,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,1.950221,,,,,,,,,,,,,9b35a5a7-67fe-4652-bb49-2d9a57590974,17,,"[37.4, 4.3]",3825730,0,,,,,2.3333294,,Right Foot,,,,"[13.9, 28.9]",,Ground Pass,,34.02073,,,,,Jaume Doménech Sánchez,6898.0,,,,,,1,From Kick Off,João Pedro Cavaco Cancelo,7005.0,Left Back,2,Valencia,207,['ef1e6933-8c2a-498e-8152-6fc8999b26d1'],10,,,,,,,,,,,,,,,,,,Valencia,207,00:00:10.480,Pass,
,,,,,,,,,,,,,,,,1.1704,,,,,,,,,,,,,0a5c369b-b01a-4d40-b33c-38527a2c6cc7,20,,"[9.1, 38.2]",3825730,0,,,,,1.1204591,,Right Foot,,,,"[20.8, 62.4]",,Ground Pass,,26.87992,,,,,Shkodran Mustafi,3638.0,,,,,,1,From Kick Off,Jaume Doménech Sánchez,6898.0,Goalkeeper,2,Valencia,207,['edf38a7f-f733-4ae3-af22-955dd734b091'],15,,,,,,,,,,,,,,,,,,Valencia,207,00:00:15.397,Pass,
,,,,,,,,,,,,,,,,1.454659,,,,,,,,,,,,,931b3725-fa72-4f43-b427-5615ad3fdd40,23,,"[23.9, 63.6]",3825730,0,,,,,0.6739485,,Right Foot,,,,"[39.3, 75.9]",,Ground Pass,,19.709135,,,,,Antonio Barragán Fernández,6663.0,,,,,,1,From Kick Off,Shkodran Mustafi,3638.0,Right Center Back,2,Valencia,207,['71606204-3c65-4ea1-b346-b5808f1db024'],17,,,,,,,,,,,,,,,,,,Valencia,207,00:00:17.874,Pass,
,,,,,,,,,,,,,,,,0.982653,,,,,,,,,,,,,599120de-0fdc-45bf-b5be-4b7c3d8cf99b,26,,"[50.3, 75.1]",3825730,0,,,,,-1.6368159,,Right Foot,,,,"[49.5, 63.0]",,Ground Pass,,12.126417,,,,,Daniel Parejo Muñoz,6595.0,,,,,,1,From Kick Off,Antonio Barragán Fernández,6663.0,Right Back,2,Valencia,207,['c3496f38-0262-4151-a7e1-095fabc33874'],21,,,,,,,,,,,,,,,,,,Valencia,207,00:00:21.167,Pass,
,,,,,,,,,,,,,,,,1.588716,,,,,,,,,,,,,7c16a772-86d6-496a-aaaa-341f81cf0644,29,,"[47.6, 54.5]",3825730,0,,,,,-2.1766117,,Right Foot,,,,"[34.3, 35.3]",,Ground Pass,,23.356585,,,,,Aymen Abdennour,4406.0,,,,,,1,From Kick Off,Daniel Parejo Muñoz,6595.0,Right Defensive Midfield,2,Valencia,207,['56bf8e21-5a52-4c66-92df-6da6e4bd95a7'],23,,,,,,,,,,,,,,,,,,Valencia,207,00:00:23.749,Pass,
,,,,,,,,,,,,,,,,1.405272,,,,,,,,,,,,,2bdcd221-226a-4831-91c4-4a0a0e3be8f6,32,,"[38.7, 27.4]",3825730,0,,,,,-0.89448714,,Left Foot,,,,"[57.4, 4.1]",,Ground Pass,,29.876078,,,,,João Pedro Cavaco Cancelo,7005.0,,,,,,1,From Kick Off,Aymen Abdennour,4406.0,Left Center Back,2,Valencia,207,['7ed00704-c1e2-4fe2-b649-be87154df69f'],26,,,,,,,,,,,,,,,,,,Valencia,207,00:00:26.363,Pass,
,,,,,,,,,,,,,,,,0.981791,,,,,,,,,,,,,41d0767f-7703-41fe-b815-f8148f2cd5c9,35,,"[57.6, 4.1]",3825730,0,,,,,1.7830669,,Right Foot,,,,"[55.1, 15.7]",,Ground Pass,,11.866339,,,,,Enzo Nicolás Pérez,5741.0,,,,,,1,From Kick Off,João Pedro Cavaco Cancelo,7005.0,Left Back,2,Valencia,207,['8c6159ac-675c-4aaf-8951-8ebc700573a7'],27,,,,,,,,,,,,,,,,,,Valencia,207,00:00:27.928,Pass,
,,,,,,,,,,,,,,,,0.217522,,,,,,,,,,,,,d74e2bc0-427d-4d8b-ab44-807959563214,44,,"[59.3, 71.0]",3825730,0,,,,,-0.90975314,,Left Foot,,,,"[61.4, 68.3]",,Ground Pass,,3.4205263,,,Incomplete,,,,,,,,,1,From Kick Off,Carlos Alberto Vela Garrido,5560.0,Right Wing,2,Valencia,207,['2004ee61-288b-4f6d-8057-322275157cfa'],30,,,,,,,,,,,,,,,,,,Real Sociedad,210,00:00:30.952,Pass,
,,,,,,,,,,,,,,,,0.970135,,,,,,,,,,,,,7c87a12a-2250-4830-a435-89141b82678b,49,,"[68.5, 14.7]",3825730,0,,,,,-1.3348877,,Right Foot,,,,"[71.0, 4.3]",,Ground Pass,,10.696261,,,,,Rodrigo Javier De Paul,7797.0,,,,,,1,From Kick Off,Francisco Alcácer García,6402.0,Left Center Forward,2,Valencia,207,['64c4dd48-af57-4fb1-bde3-0236e7733ede'],33,,,,,,,,,,,,,,,,,,Valencia,207,00:00:33.891,Pass,
,,,,,,,,,,,,,,,,0.995222,,,,,,,,,,,,,8a92b21a-cb9a-4a19-a1cc-bfa017360b93,52,,"[71.0, 5.5]",3825730,0,,,,,0.66920465,,Right Foot,,,,"[88.7, 19.5]",,Ground Pass,,22.567455,,,Pass Offside,,Rodrigo Moreno Machado,5718.0,,,Through Ball,True,,1,From Kick Off,Rodrigo Javier De Paul,7797.0,Left Midfield,2,Valencia,207,['fbf31f66-59c3-4396-9bd4-59ab763ebd2d'],34,,,,,,,,,,,,,,,,,,Valencia,207,00:00:34.941,Pass,
,,,,,,,,,,,,,,,,1.511736,,,,,,,,,,,,,c9c0cd8b-f539-447c-8c62-781f06eb826c,54,,"[31.8, 61.2]",3825730,0,,True,,,-1.0261639,,Right Foot,,,,"[55.0, 22.9]",,High Pass,,44.77868,,,Incomplete,,,,,,,,Free Kick,1,From Free Kick,Gerónimo Rulli,6694.0,Goalkeeper,3,Real Sociedad,210,['d831059e-03c3-49a1-aa3f-f654e7280a78'],51,,,,,,,,,,,,,,,,,,Real Sociedad,210,00:00:51.605,Pass,
,,,,,,,,,,,,,,,,1.981941,,,,,,,,,,,,,8522d9a7-330d-4755-874f-33be6fca3918,56,,"[55.0, 24.6]",3825730,0,,,,,1.9898307,,Right Foot,,,,"[44.8, 47.5]",,High Pass,,25.068905,,,,,Aritz Elustondo Irribaria,6679.0,,,,,Recovery,1,From Free Kick,Markel Bergara Larrañaga,6633.0,Center Defensive Midfield,3,Real Sociedad,210,['1ec3ffe4-e580-4978-9c26-43f6c54927ab'],55,,,,,,,,,,,,,,,,,,Real Sociedad,210,00:00:55.250,Pass,
,,,,,,,,,,,,,,,,2.250811,,,,,,,,,,,,,4207341c-469a-42a8-9929-c5ef437b9fd3,59,,"[37.9, 64.6]",3825730,1,,,,,-2.342434,,Right Foot,,,,"[16.4, 42.5]",,Ground Pass,,30.832775,,,,,Gerónimo Rulli,6694.0,,,,,,1,From Free Kick,Aritz Elustondo Irribaria,6679.0,Right Center Back,3,Real Sociedad,210,['a6869165-d0c4-44e1-a4e7-ada833848c96'],0,,,,,,,,,,,,,,,,,,Real Sociedad,210,00:01:00.853,Pass,
,,,,,,,,,,,,,,,,1.389889,,,,,,,,,,,,,7eb55163-8734-4dea-b294-5e9c512dcbb3,62,,"[18.1, 41.0]",3825730,1,,,,,-1.0214218,,Right Foot,,,,"[33.1, 16.5]",,Ground Pass,,28.727165,,,,,Íñigo Martínez Berridi,6665.0,,,,,,1,From Free Kick,Gerónimo Rulli,6694.0,Goalkeeper,3,Real Sociedad,210,['284b0bce-a5fd-4b3e-aa65-aec32708074c'],4,,,,,,,,,,,,,,,,,,Real Sociedad,210,00:01:04.257,Pass,
,,,,,,,,,,,,,,,,2.442706,,,,,,,,,,,,,23542e0e-0870-427e-93fe-58f8846ff06c,65,,"[25.6, 20.4]",3825730,1,,,,,2.5976791,,Left Foot,,,,"[4.6, 33.1]",,Ground Pass,,24.541597,,,,,Gerónimo Rulli,6694.0,,,,,,1,From Free Kick,Íñigo Martínez Berridi,6665.0,Left Center Back,3,Real Sociedad,210,['de3db43a-9657-4dd6-8e70-ca5b8c57e6b8'],7,,,,,,,,,,,,,,,,,,Real Sociedad,210,00:01:07.954,Pass,
,,,,,,,,,,,,,,,,1.682278,,,,,,,,,,,,,1d2b8df6-8d84-4c01-bd8f-a5343da251b8,68,,"[4.8, 34.2]",3825730,1,,,,,-0.3140584,,Right Foot,,,,"[43.9, 21.5]",,High Pass,,41.110825,,,Incomplete,,Yuri Berchiche Izeta,3023.0,,,,,,1,From Free Kick,Gerónimo Rulli,6694.0,Goalkeeper,3,Real Sociedad,210,"['be3868a7-b3c1-40d0-8464-73576341b499', 'f32c8d28-7785-4171-aab6-a12360bda981']",10,,,,,,,,,,,,,,,,,,Real Sociedad,210,00:01:10.549,Pass,
,,,,,,,,,,,,,,,,0.961103,,,,,,,,,,,,,f32c8d28-7785-4171-aab6-a12360bda981,70,,"[76.2, 58.6]",3825730,1,,,,,-0.48017502,,Right Foot,,,,"[90.6, 51.1]",,Ground Pass,,16.23607,,,,,Rodrigo Moreno Machado,5718.0,,,,,Recovery,1,Regular Play,Santiago Mina Lorenzo,6594.0,Right Midfield,4,Valencia,207,"['1d2b8df6-8d84-4c01-bd8f-a5343da251b8', '39c97aab-07ec-4665-95fa-35199711f9f4']",12,,,,,,,,,,,,,,,,,,Valencia,207,00:01:12.231,Pass,
,,,,,,,,,,,,,,,,1.0497,,,,,,,,,,,,,46ad5ee1-f55b-4fba-840e-759fe4dd347f,73,,"[85.6, 34.3]",3825730,1,,,,,2.8257945,,Left Foot,,,,"[75.5, 37.6]",,Ground Pass,,10.625442,,,,,Enzo Nicolás Pérez,5741.0,,,,,,1,Regular Play,Rodrigo Moreno Machado,5718.0,Right Center Forward,4,Valencia,207,['e18b8de5-9377-48c0-85a3-671e11e0a434'],17,,,,,,,,,,,,,,,,,,Valencia,207,00:01:17.094,Pass,
,,,,,,,,,,,,,,,,1.030083,,,,,,,,,,,,,f7bb3537-17ba-445e-b4be-5c047f228276,76,,"[67.9, 38.7]",3825730,1,,,,,0.9633517,,Right Foot,,,,"[79.3, 55.1]",,Ground Pass,,19.972982,,,,,Daniel Parejo Muñoz,6595.0,,,,,,1,Regular Play,Enzo Nicolás Pérez,5741.0,Left Defensive Midfield,4,Valencia,207,['d0d15494-dc87-441d-86b5-d4907f1af58d'],19,,,,,,,,,,,,,,,,,,Valencia,207,00:01:19.684,Pass,
,,,,,,,,,,,,,,,,1.140359,,,,,,,,,,,,,ce6c6e5a-c1ac-4b33-80b4-41c231d33757,79,,"[79.3, 55.1]",3825730,1,,,,,2.0123887,,Right Foot,,,,"[74.1, 66.1]",,Low Pass,,12.167169,,,,,Antonio Barragán Fernández,6663.0,,,,,,1,Regular Play,Daniel Parejo Muñoz,6595.0,Right Defensive Midfield,4,Valencia,207,['1682827c-84ce-472b-aecc-aae6cf4301e6'],20,,,,,,,,,,,,,,,,,,Valencia,207,00:01:20.794,Pass,
,,,,,,,,,,,,,,,,1.321161,,,,,,,,,,,,,8acff2ea-834f-4909-810b-ec07507f3044,82,,"[56.8, 63.4]",3825730,1,,,,,-2.8073204,,Left Foot,,,,"[40.1, 57.6]",,Ground Pass,,17.678518,,,,,Shkodran Mustafi,3638.0,,,,,,1,Regular Play,Antonio Barragán Fernández,6663.0,Right Back,4,Valencia,207,['c1645965-538d-4f04-a763-1164206c9968'],24,,,,,,,,,,,,,,,,,,Valencia,207,00:01:24.455,Pass,
,,,,,,,,,,,,,,,,4.669464,,,,,,,,,,,,,7ef458e3-ee0b-4b3e-ac2d-7cfbe49f0715,86,,"[51.0, 66.1]",3825730,1,,,,,0.30542836,,Right Foot,,,,"[93.5, 79.5]",,Ground Pass,,44.562428,,,Out,,Antonio Barragán Fernández,6663.0,,,,,,1,Regular Play,Shkodran Mustafi,3638.0,Right Center Back,4,Valencia,207,['3b650d6f-b5df-4056-bf1b-38b9f74b4250'],29,,,,,,,,,,,,,,,,,,Valencia,207,00:01:29.896,Pass,
,,,,,,,,,,,,,,,,1.834749,,,,,,,,,,,,,2cfc6746-f0a6-420e-b33a-d15a01f024ae,90,,"[30.6, 0.1]",3825730,1,,,,,0.6435011,,,,,,"[45.4, 11.2]",,High Pass,,18.5,,,,,Jonathas Cristian de Jesus,8584.0,,,,,Throw-in,1,From Throw In,Yuri Berchiche Izeta,3023.0,Left Back,5,Real Sociedad,210,['43d60742-a101-4325-9f9d-fca71f739071'],41,,,,,,,,,,,,,,,,,,Real Sociedad,210,00:01:41.389,Pass,
,,,,,,,,,,,,,,,,0.422793,,,,,,,,,,,,,6920908a-1d13-4f4b-8eec-463b1a30b601,94,,"[46.6, 10.4]",3825730,1,,,,,-0.19883028,,Right Foot,,,,"[60.0, 7.7]",,Ground Pass,,13.669309,,,Incomplete,,Armindo Tué Na Bangna,8522.0,,,,,,1,From Throw In,Jonathas Cristian de Jesus,8584.0,Center Forward,5,Real Sociedad,210,"['369b21b9-69d8-4a9a-8acd-f65bba3da08f', '383a6c7b-e0ce-4583-9cbd-4fb4c6a51003', 'ae4bd59a-6d4c-424e-945e-47fbcbab6a4a']",44,,,,,,,,,,,,,,,,,,Real Sociedad,210,00:01:44.683,Pass,True
,,,,,,,,,,,,,,,,1.026211,,,,,,,,,,,,,0479f4f3-336a-4010-a4c2-38b579684b13,99,,"[69.5, 54.5]",3825730,1,,,,,0.5636711,,Right Foot,,,,"[80.1, 61.2]",,Ground Pass,,12.539936,,,Incomplete,,Rodrigo Moreno Machado,5718.0,,,,,,1,From Throw In,Enzo Nicolás Pérez,5741.0,Left Defensive Midfield,5,Real Sociedad,210,"['5ea037a1-d8f8-49c1-942e-b9b2fd2aaeaa', '8fc294e4-5885-4007-bc78-dba327d311d0']",49,,,,,,,,,,,,,,,,,,Valencia,207,00:01:49.480,Pass,
,,,,,,,,,,,,,,,,1.058853,,,,,,,,,,,,,23ad3dc9-261d-47a8-b216-251520ba01f8,104,,"[99.3, 17.5]",3825730,1,,,,,2.7732437,,Right Foot,,,,"[87.9, 21.9]",,Ground Pass,,12.219656,,,,,Rubén Pardo Gutiérrez,6899.0,,,,,,1,From Throw In,Armindo Tué Na Bangna,8522.0,Left Wing,5,Real Sociedad,210,['c1614576-2604-4d03-92c1-248152923ad9'],58,,,,,,,,,,,,,,,,,,Real Sociedad,210,00:01:58.955,Pass,
,,,,,,,,,,,,,,,,1.634693,,,,,,,,,,,,,1448eb96-adfd-4449-a36c-e1dcac8023f9,107,,"[90.4, 23.1]",3825730,2,,,,,-0.4301673,,Right Foot,,,,"[98.9, 19.2]",,Ground Pass,,9.352005,,,,,Armindo Tué Na Bangna,8522.0,,,,,,1,From Throw In,Rubén Pardo Gutiérrez,6899.0,Left Center Midfield,5,Real Sociedad,210,['4de11cfa-dc66-4d2f-a7b6-09ceb43edd1f'],0,,,,,,,,,,,,,,,,,,Real Sociedad,210,00:02:00.105,Pass,
,,,,,,,,,,,,,,,,0.172711,,,,,,,,,,,,,519dac91-624e-45b9-bacb-d4747d40d473,111,,"[100.8, 20.6]",3825730,2,,,,,1.4000611,,Right Foot,,,,"[101.8, 26.4]",,Ground Pass,,5.885576,,,Incomplete,,Xabier Prieto Argarate,6690.0,,,,,,1,From Throw In,Armindo Tué Na Bangna,8522.0,Left Wing,5,Real Sociedad,210,"['19c9340e-1bdb-4a96-be2a-9e9152812073', 'ac066e1a-c749-4853-85e6-6a001523a32d', 'b97b18c5-80f6-4c5f-857c-24ccef62d764']",2,,,,,,,,,,,,,,,,,,Real Sociedad,210,00:02:02.866,Pass,True
,,,,,,,,,,,,,,,,1.709647,,,,,,,,,,,,,9ec9ed75-9d74-426d-be3c-3c700fee9a49,117,,"[6.0, 44.0]",3825730,2,,True,,,-1.5429289,,Right Foot,,,,"[6.8, 15.3]",,Ground Pass,,28.711147,,,,,Aymen Abdennour,4406.0,,,,,Goal Kick,1,From Goal Kick,Jaume Doménech Sánchez,6898.0,Goalkeeper,6,Valencia,207,['234a0e5f-54db-4eb7-9247-a4b304408c93'],16,,,,,,,,,,,,,,,,,,Valencia,207,00:02:16.941,Pass,
,,,,,,,,,,,,,,,,1.057836,,,,,,,,,,,,,43589780-f21b-490d-8f0f-644dd8fa8111,119,,"[10.4, 7.4]",3825730,2,,,,,-0.18247129,,Left Foot,,,,"[27.2, 4.3]",,Ground Pass,,17.083618,,,,,João Pedro Cavaco Cancelo,7005.0,,,,,,1,From Goal Kick,Aymen Abdennour,4406.0,Left Center Back,6,Valencia,207,['39b00ea2-ce6d-49c2-ac94-0b459b61a2e4'],20,,,,,,,,,,,,,,,,,,Valencia,207,00:02:20.161,Pass,
,,,,,,,,,,,,,,,,1.391318,,,,,,,,,,,,,1e4060ff-6386-44fb-a2bd-c6247c8f6c24,122,,"[43.7, 12.4]",3825730,2,,,,,-0.43454623,,Right Foot,,,,"[67.4, 1.4]",,Ground Pass,,26.128338,,,,,Rodrigo Javier De Paul,7797.0,,,,,,1,From Goal Kick,João Pedro Cavaco Cancelo,7005.0,Left Back,6,Valencia,207,['1970a391-4981-49f1-9063-52c8b5130acd'],24,,,,,,,,,,,,,,,,,,Valencia,207,00:02:24.286,Pass,
,,,,,,,,,,,,,,,,0.97281,,,,,,,,,,,,,4c691225-5969-4446-95e7-18c338c1ec77,126,,"[60.3, 0.7]",3825730,2,,,,,2.6288517,,Right Foot,,,,"[46.8, 8.3]",,Ground Pass,,15.492256,,,,,Enzo Nicolás Pérez,5741.0,,,,,,1,From Goal Kick,Rodrigo Javier De Paul,7797.0,Left Midfield,6,Valencia,207,"['472b066a-2c37-43ad-99d7-dfc261b21ee5', 'd6648190-89e9-4079-ac87-23b98e8010ba']",27,,,,,,,,,,,,,,,,,,Valencia,207,00:02:27.522,Pass,True
