ball_receipt_outcome,ball_recovery_recovery_failure,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_other,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_penalty,foul_won_advantage,foul_won_defensive,foul_won_penalty,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_open_goal,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,1.403857,,,,,,,,,,,,,,f18bb87e-9e76-4e08-9a85-8c944c86c9e5,2426,,"[93.3, 68.2]",3825592,70,,,,-1.0440458,30352e9f-8dac-44c9-8fcd-0fb639f7a4af,Right Foot,True,,,"[109.7, 40.0]",True,High Pass,,32.622078,,,Enzo Pablo Roco Roco,16456.0,,,,,,2,From Corner,Hernán Arsenio Pérez González,6838.0,Right Wing,155,Espanyol,214,['4c344a2b-9f78-4661-980c-67f8935bbdc8'],16,,,,,,,,,,,,,,,,,,Espanyol,214,00:25:16.094,Pass,
,,,,,,,,,,,,,,,1.755148,,,,,,,,,,,,,,b47c5924-8c39-4fda-9f52-aa97f529093a,2431,,"[60.0, 40.0]",3825592,71,True,,,-2.751482,,Right Foot,,,,"[29.6, 27.5]",,Ground Pass,,32.86959,,,Mikel González de Martín Martínez,16622.0,,,,,Kick Off,2,From Kick Off,Imanol Agirretxe Arruti,6677.0,Center Forward,156,Real Sociedad,210,['3e662bf1-fb46-45ab-a8b7-ec6eb61d6caa'],20,,,,,,,,,,,,,,,,,,Real Sociedad,210,00:26:20.818,Pass,
,,,,,,,,,,,,,,,1.575416,,,,,,,,,,,,,,94e14d5e-fe76-47b8-a13e-dd8e3f2c3c16,2433,,"[29.2, 27.3]",3825592,71,True,,,0.4143314,,Left Foot,,,,"[67.4, 44.1]",,High Pass,,41.731045,Incomplete,,,,,,,,,2,From Kick Off,Mikel González de Martín Martínez,16622.0,Left Center Back,156,Real Sociedad,210,['9472477f-6bb4-4c32-95c3-595968544a98'],25,,,,,,,,,,,,,,,,,,Real Sociedad,210,00:26:25.524,Pass,
,,,,,,,,,,,,,,,0.779418,,,,,,,,,,,,,,9472477f-6bb4-4c32-95c3-595968544a98,2434,,"[52.7, 36.0]",3825592,71,,,,-1.811914,,Left Foot,,,,"[51.2, 29.9]",,Ground Pass,,6.2817197,Incomplete,,Marco Asensio Willemsen,5719.0,,,,,Recovery,2,From Kick Off,Gerard Moreno Balaguero,6766.0,Center Forward,156,Real Sociedad,210,"['86681433-a190-46ea-9055-3ceefd445534', '94e14d5e-fe76-47b8-a13e-dd8e3f2c3c16', 'e94b3416-7d60-4cfc-9903-3c9cb842eb46']",27,,,,,,,,,,,,,,,,,,Espanyol,214,00:26:27.099,Pass,
,,,,,,,,,,,,,,,1.422361,,,,,,,,,,,,,,8ddb1eb5-c8cd-40e1-81ab-ce2dc8c73d16,2438,,"[63.8, 47.0]",3825592,71,,,,-2.477764,,Right Foot,,,,"[51.4, 37.3]",,Ground Pass,,15.743253,,,Mikel González de Martín Martínez,16622.0,,,,,,2,From Kick Off,Esteban Félix Granero Molina,6770.0,Right Defensive Midfield,156,Real Sociedad,210,['8f956ed6-031d-47b8-8e19-565434f93639'],28,,,,,,,,,,,,,,,,,,Real Sociedad,210,00:26:28.772,Pass,
,,,,,,,,,,,,,,,2.612414,,,,,,,,,,,,,,3b737816-329c-4af9-af6b-151560960f72,2441,,"[52.5, 38.5]",3825592,71,,,,0.44698247,,Right Foot,,,,"[88.8, 55.9]",,High Pass,,40.254814,,,Imanol Agirretxe Arruti,6677.0,,,,,,2,From Kick Off,Mikel González de Martín Martínez,16622.0,Left Center Back,156,Real Sociedad,210,['242cad08-c719-4286-8ce4-51f6839558b0'],32,,,,,,,,,,,,,,,,,,Real Sociedad,210,00:26:32.238,Pass,
,,,,,,,,,,,,,,,1.731553,,,,,,,,,,,,,,3860dc31-bcb9-401e-8f62-877671284e12,2445,,"[33.9, 25.3]",3825592,71,,,,2.7124143,,Right Foot,,,,"[22.1, 30.7]",,Ground Pass,,12.976903,,,Enzo Pablo Roco Roco,16456.0,,,,,Recovery,2,Regular Play,Víctor Sánchez Mata,6758.0,Left Defensive Midfield,157,Espanyol,214,"['0301e021-1097-4925-801e-07309e89a5d9', '52bee498-6bda-448d-9336-bf4816c72166']",36,,,,,,,,,,,,,,,,,,Espanyol,214,00:26:36.193,Pass,True
,,,,,,,,,,,,,,,2.907529,,,,,,,,,,,,,,027b7a18-24a6-4559-a091-4d1e67ebb74f,2448,,"[22.3, 31.6]",3825592,71,,,,0.89578503,,Right Foot,,,,"[58.4, 76.7]",,High Pass,,57.768677,,,Hernán Arsenio Pérez González,6838.0,,True,,,,2,Regular Play,Enzo Pablo Roco Roco,16456.0,Left Center Back,157,Espanyol,214,['8dccf3a4-bf8f-4e3e-b868-fe97a941ec9c'],39,,,,,,,,,,,,,,,,,,Espanyol,214,00:26:39.345,Pass,
,,,,,,,,,,,,,,,1.812863,,,,,,,,,,,,,,5ff343a8-3c1b-41b9-a888-cbe6ba6cafe4,2450,,"[58.4, 76.7]",3825592,71,,,,-2.228685,,Head,,,,"[55.0, 72.3]",,High Pass,,5.5605755,,,Papa Kouly Diop,6867.0,,,,,,2,Regular Play,Hernán Arsenio Pérez González,6838.0,Right Wing,157,Espanyol,214,['a9d709e5-217f-4467-999c-e2db23900b1b'],42,,,,,,,,,,,,,,,,,,Espanyol,214,00:26:42.450,Pass,
,,,,,,,,,,,,,,,0.733183,,,,,,,,,,,,,,d80c9017-0f37-466c-8f09-11caa5fdbba9,2453,,"[55.6, 72.3]",3825592,71,,,,2.7844586,,Head,,,,"[48.9, 74.8]",,Low Pass,,7.1512237,,,Roberto Antonio Correa Silva,23974.0,,,,,,2,Regular Play,Papa Kouly Diop,6867.0,Right Defensive Midfield,157,Espanyol,214,['85e086f5-f110-4d76-8f76-e354187589aa'],44,,,,,,,,,,,,,,,,,,Espanyol,214,00:26:44.485,Pass,
,,,,,,,,,,,,,,,1.226251,,,,,,,,,,,,,,2570079a-5228-43ee-b785-3c439143c430,2456,,"[48.9, 74.8]",3825592,71,,,,0.25326577,,Right Foot,,,,"[57.4, 77.0]",,High Pass,,8.780091,,,Papa Kouly Diop,6867.0,,,,,,2,Regular Play,Roberto Antonio Correa Silva,23974.0,Right Back,157,Espanyol,214,['700ee1e0-7a7d-423e-8db4-620b8544b88d'],45,,,,,,,,,,,,,,,,,,Espanyol,214,00:26:45.287,Pass,
,,,,,,,,,,,,,,,1.223222,,,,,,,,,,,,,,fb94ad37-7e65-4c3b-84bc-be7a188a33cf,2460,,"[59.3, 77.3]",3825592,71,,,,-0.42934734,,Right Foot,,,,"[67.6, 73.5]",,Ground Pass,,9.128527,,,Roberto Antonio Correa Silva,23974.0,,,,,,2,Regular Play,Papa Kouly Diop,6867.0,Right Defensive Midfield,157,Espanyol,214,"['399695f8-8481-41cc-84fd-e43c0b679c1b', 'e8e7b7c5-9a9c-4347-943a-c30144bf1158']",47,,,,,,,,,,,,,,,,,,Espanyol,214,00:26:47.307,Pass,True
,,,,,,,,,,,,,,,0.705651,,,,,,,,,,,,,,85e2cede-38d3-4716-b621-a3b893938208,2465,,"[42.5, 3.1]",3825592,71,,,,2.1156602,,Left Foot,,,,"[40.5, 6.4]",,Ground Pass,,3.8587563,,,Asier Illarramendi Andonegi,6671.0,,,,,Recovery,2,Regular Play,Alberto De La Bella Madureño,6674.0,Left Back,158,Real Sociedad,210,"['166a3d35-8c26-4c88-b672-331c4baaa970', '9d260dc9-34f4-4782-a904-7bafba3de43d']",49,,,,,,,,,,,,,,,,,,Real Sociedad,210,00:26:49.886,Pass,True
,,,,,,,,,,,,,,,2.456882,,,,,,,,,,,,,,00718883-16b0-463b-86c6-f8034d507141,2468,,"[40.0, 20.9]",3825592,71,,,,1.6113538,,Right Foot,,,,"[38.6, 55.4]",,Ground Pass,,34.528393,,,Diego Antonio Reyes Rosales,16539.0,,,,,,2,Regular Play,Asier Illarramendi Andonegi,6671.0,Left Defensive Midfield,158,Real Sociedad,210,['cfbf97f6-f442-4cf2-9d82-3dac5ede477d'],53,,,,,,,,,,,,,,,,,,Real Sociedad,210,00:26:53.502,Pass,
,,,,,,,,,,,,,,,1.786095,,,,,,,,,,,,,,a48a3d15-157a-4386-ad41-e4c7590d7fd7,2475,,"[43.8, 48.8]",3825592,71,,,,-1.5561632,,Right Foot,,,,"[44.1, 28.3]",,Ground Pass,,20.502195,,,Asier Illarramendi Andonegi,6671.0,,,,,,2,Regular Play,Diego Antonio Reyes Rosales,16539.0,Right Center Back,158,Real Sociedad,210,['9e18d20b-e0b4-4dee-ba7d-5d47717ee7bb'],59,,,,,,,,,,,,,,,,,,Real Sociedad,210,00:26:59.223,Pass,
,,,,,,,,,,,,,,,1.594943,,,,,,,,,,,,,,56cb876e-848e-478f-8b99-bd0411282db3,2478,,"[49.3, 32.9]",3825592,72,,,,1.3491998,,Right Foot,,,,"[55.0, 58.2]",,Ground Pass,,25.934147,,,Diego Antonio Reyes Rosales,16539.0,,,,,,2,Regular Play,Asier Illarramendi Andonegi,6671.0,Left Defensive Midfield,158,Real Sociedad,210,['412f26e5-d6c6-4da8-9a65-950930b1f429'],4,,,,,,,,,,,,,,,,,,Real Sociedad,210,00:27:04.138,Pass,
,,,,,,,,,,,,,,,0.950957,,,,,,,,,,,,,,f7d5af8b-7eb4-49f4-adf0-74b3aa369e8a,2481,,"[61.1, 62.2]",3825592,72,,,,-0.43662715,,Right Foot,,,,"[76.1, 55.2]",,Ground Pass,,16.552946,,,Carlos Alberto Vela Garrido,5560.0,,,,,,2,Regular Play,Diego Antonio Reyes Rosales,16539.0,Right Center Back,158,Real Sociedad,210,['0eda1b6e-4dee-4bb8-88ae-ababd38198a8'],7,,,,,,,,,,,,,,,,,,Real Sociedad,210,00:27:07.302,Pass,
,,,,,,,,,,,,,,,0.856337,,,,,,,,,,,,,,1ff55de2-fc10-4db1-8e00-2dc0dc9e587d,2483,,"[76.1, 55.2]",3825592,72,,,,2.9962826,,Left Foot,,,,"[67.9, 56.4]",,Ground Pass,,8.28734,,,Esteban Félix Granero Molina,6770.0,,,,,,2,Regular Play,Carlos Alberto Vela Garrido,5560.0,Left Wing,158,Real Sociedad,210,['0b787fe1-d1aa-4aa2-968a-d16abb8f4332'],8,,,,,,,,,,,,,,,,,,Real Sociedad,210,00:27:08.253,Pass,
,,,,,,,,,,,,,,,0.769589,,,,,,,,,,,,,,8c5976dc-ff83-405e-af3b-3acf8ca9c727,2486,,"[74.5, 68.2]",3825592,72,,,,1.8876208,,Right Foot,,,,"[72.5, 74.3]",,Ground Pass,,6.4195013,,,Sergio Canales Madrazo,6673.0,,,,,,2,Regular Play,Esteban Félix Granero Molina,6770.0,Right Defensive Midfield,158,Real Sociedad,210,['6600cedd-8493-4055-b655-980df9659e61'],11,,,,,,,,,,,,,,,,,,Real Sociedad,210,00:27:11.794,Pass,
,,,,,,,,,,,,,,,1.569024,,,,,,,,,,,,,,742e4784-7463-4ee7-a51e-557194b217b5,2490,,"[72.0, 74.6]",3825592,72,,,,-2.6318612,,Left Foot,,,,"[55.9, 65.6]",,Ground Pass,,18.444782,,,Diego Antonio Reyes Rosales,16539.0,,,,,,2,Regular Play,Sergio Canales Madrazo,6673.0,Right Wing,158,Real Sociedad,210,"['36c8beb2-4ab6-41dc-afc8-7f498fe3a807', '462f089b-f528-4241-9fd7-c7c5d2285cc8']",13,,,,,,,,,,,,,,,,,,Real Sociedad,210,00:27:13.039,Pass,True
,,,,,,,,,,,,,,,4.004072,,,,,,,,,,,,,,7da35ff8-b08f-4959-ae1a-37c3eb011acd,2493,,"[57.2, 61.6]",3825592,72,,,,-1.7945601,,Right Foot,,,,"[43.5, 1.4]",,Low Pass,,61.73921,,,Alberto De La Bella Madureño,6674.0,,True,,,,2,Regular Play,Diego Antonio Reyes Rosales,16539.0,Right Center Back,158,Real Sociedad,210,['38964e62-0c80-414b-84dc-4492265f19dc'],15,,,,,,,,,,,,,,,,,,Real Sociedad,210,00:27:15.866,Pass,
,,,,,,,,,,,,,,,2.463282,,,,,,,,,,,,,,391b934b-17cc-42ca-95c1-491aa8017d72,2496,,"[38.0, 2.3]",3825592,72,,,,2.155471,,Left Foot,,,,"[28.8, 16.2]",,Ground Pass,,16.668833,,,Mikel González de Martín Martínez,16622.0,,,,,,2,Regular Play,Alberto De La Bella Madureño,6674.0,Left Back,158,Real Sociedad,210,['26f493ea-506a-4543-88cb-b16e49a7f85f'],21,,,,,,,,,,,,,,,,,,Real Sociedad,210,00:27:21.951,Pass,
,,,,,,,,,,,,,,,0.493019,,,,,,,,,,,,,,86898bbe-d588-4ded-9679-c4bc66beb207,2498,,"[37.2, 25.5]",3825592,72,True,,,1.4711276,,Right Foot,,,,"[38.9, 42.5]",,Ground Pass,,17.08479,,,Asier Illarramendi Andonegi,6671.0,,,,,,2,Regular Play,Mikel González de Martín Martínez,16622.0,Left Center Back,158,Real Sociedad,210,['97dcbd6c-dc65-41f6-89cf-0abff74bd152'],26,,,,,,,,,,,,,,,,,,Real Sociedad,210,00:27:26.048,Pass,
,,,,,,,,,,,,,,,1.207272,,,,,,,,,,,,,,96594f0b-7ca7-4cc4-9ecc-2f6c70205ff7,2500,,"[55.5, 49.6]",3825592,72,,,,1.6222531,,Right Foot,,,,"[54.3, 72.9]",,Ground Pass,,23.330881,,,Diego Antonio Reyes Rosales,16539.0,,,,,,2,Regular Play,Asier Illarramendi Andonegi,6671.0,Left Defensive Midfield,158,Real Sociedad,210,['fd33ac18-2f09-4ebb-bb54-0be49b243d77'],35,,,,,,,,,,,,,,,,,,Real Sociedad,210,00:27:35.160,Pass,
,,,,,,,,,,,,,,,0.87955,,,,,,,,,,,,,,b5572351-d754-45b6-b983-b0a57c7650f8,2503,,"[53.7, 72.7]",3825592,72,,,,-0.79948175,,Right Foot,,,,"[57.2, 69.1]",,Ground Pass,,5.020956,Incomplete,,Sergio Canales Madrazo,6673.0,,,,,,2,Regular Play,Diego Antonio Reyes Rosales,16539.0,Right Center Back,158,Real Sociedad,210,"['493f995c-55b1-4d3c-8427-b93d844f6bdd', 'fd52701f-f68b-4710-84d4-cbf4e5ad2015']",37,,,,,,,,,,,,,,,,,,Real Sociedad,210,00:27:37.289,Pass,
,,,,,,,,,,,,,,,2.468937,,,,,,,,,,,,,,4e6897ad-6abc-4b4b-818d-a447508ec880,2508,,"[84.5, 19.2]",3825592,72,,,,0.14601226,,Right Foot,,,,"[108.3, 22.7]",,Ground Pass,,24.055977,,,Jorge Franco Alviz,6624.0,,,,,,2,Regular Play,Víctor Sánchez Mata,6758.0,Left Defensive Midfield,158,Real Sociedad,210,"['2aaf559e-559c-4efe-a87e-a8548e276b54', 'ea2ea5b7-47cd-4bb7-b1f0-f89a138ab29f']",42,,,,,,,,,,,,,,,,,,Espanyol,214,00:27:42.073,Pass,True
,,,,,,,,,,,,,,,0.184945,,,,,,,,,,,,,,d7f129e9-9537-41cf-83fd-4592dc442e08,2511,,"[116.4, 25.7]",3825592,72,,,,1.929567,,Left Foot,,,,"[114.9, 29.7]",,Ground Pass,,4.2720017,Incomplete,,Marco Asensio Willemsen,5719.0,,,,,,2,Regular Play,Jorge Franco Alviz,6624.0,Left Wing,158,Real Sociedad,210,"['257b73aa-c445-4cb0-a7ba-210309b21cfb', 'f1cc572b-1085-47f4-97e2-054bbfbfb16d']",45,,,,,,,,,,,,,,,,,,Espanyol,214,00:27:45.378,Pass,
,,,,,,,,,,,,,,,3.399999,,,,,,,,,,,,,,91756b60-82c8-475b-93d4-293087f51655,2519,,"[6.0, 36.0]",3825592,73,True,,,0.18230332,,Left Foot,,,,"[81.4, 49.9]",,High Pass,,76.67053,Incomplete,,,,,,,,Goal Kick,2,From Goal Kick,Oier Olazábal Paredes,6692.0,Goalkeeper,159,Real Sociedad,210,['e8a3b3f2-2989-4faa-aa7d-240567f688fe'],16,,,,,,,,,,,,,,,,,,Real Sociedad,210,00:28:16.198,Pass,
,,,,,,,,,,,,,,,1.961204,,,,,,,,,,,,,,ca004fa1-0b25-4c71-bf34-964ffc8ca494,2521,,"[25.7, 31.9]",3825592,73,True,,,2.9689112,,Right Foot,,,,"[8.5, 34.9]",,Ground Pass,,17.459667,,,Oier Olazábal Paredes,6692.0,,,,,Recovery,2,Regular Play,Mikel González de Martín Martínez,16622.0,Left Center Back,160,Real Sociedad,210,['1c5e21be-215d-4151-9a30-787736a93d77'],22,,,,,,,,,,,,,,,,,,Real Sociedad,210,00:28:22.468,Pass,
,,,,,,,,,,,,,,,3.651755,,,,,,,,,,,,,,51da8d96-f893-4ae3-a94c-6d9e518c9b86,2523,,"[8.5, 34.9]",3825592,73,,,,-0.43240777,,Left Foot,,,,"[51.4, 15.1]",,High Pass,,47.24881,Incomplete,,Carlos Alberto Vela Garrido,5560.0,,,,,,2,Regular Play,Oier Olazábal Paredes,6692.0,Goalkeeper,160,Real Sociedad,210,"['25151f13-9f50-4c22-aa49-770bd5e9b08d', '4621d0a0-769b-41eb-bd3d-d737904e3dc7']",24,,,,,,,,,,,,,,,,,,Real Sociedad,210,00:28:24.446,Pass,
,,,,,,,,,,,,,,,2.0835,,,,,,,,,,,,,,25151f13-9f50-4c22-aa49-770bd5e9b08d,2525,,"[68.7, 65.0]",3825592,73,,,,0.15121768,,Head,,,,"[89.7, 68.2]",,High Pass,,21.24241,Incomplete,,Hernán Arsenio Pérez González,6838.0,,,,,Recovery,2,Regular Play,Roberto Antonio Correa Silva,23974.0,Right Back,160,Real Sociedad,210,"['51da8d96-f893-4ae3-a94c-6d9e518c9b86', '7c650d0d-b81e-4fe8-983b-74518b3ae976', 'b8dc50ed-9da8-496d-bdd1-cf50ed8ca3e2']",28,,,,,,,,,,,,,,,,,,Espanyol,214,00:28:28.098,Pass,
,,,,,,,,,,,,,,,1.003282,,,,,,,,,,,,,,7c650d0d-b81e-4fe8-983b-74518b3ae976,2528,,"[30.4, 11.9]",3825592,73,,,True,0.7368925,,,,,,"[35.8, 16.8]",,Low Pass,,7.291776,,,Asier Illarramendi Andonegi,6671.0,,,,,Recovery,2,Regular Play,Alberto De La Bella Madureño,6674.0,Left Back,160,Real Sociedad,210,"['25151f13-9f50-4c22-aa49-770bd5e9b08d', '8f935fb8-1dff-4de3-af41-546a281ceed0', '967ea5ef-44e6-46ac-9434-b36f32776d8e']",30,,,,,,,,,,,,,,,,,,Real Sociedad,210,00:28:30.182,Pass,True
,,,,,,,,,,,,,,,1.249599,,,,,,,,,,,,,,8b9ea079-64a2-4aa6-9245-53b26fc0d9cd,2531,,"[63.5, 12.7]",3825592,73,,,,-1.1215363,,Right Foot,,,,"[68.9, 1.5]",,Ground Pass,,12.433825,,,Carlos Alberto Vela Garrido,5560.0,,,,,,2,Regular Play,Asier Illarramendi Andonegi,6671.0,Left Defensive Midfield,160,Real Sociedad,210,['eadfe620-5c27-425b-9603-996efb11139d'],36,,,,,,,,,,,,,,,,,,Real Sociedad,210,00:28:36.781,Pass,
,,,,,,,,,,,,,,,1.258258,,,,,,,,,,,,,,d7ac820e-40c8-49f3-9b24-5b1f87e8d6ad,2542,,"[35.0, 68.8]",3825592,73,,,,-0.07304057,,Right Foot,,,,"[43.2, 68.2]",,Low Pass,,8.221922,,,Papa Kouly Diop,6867.0,,,,,,2,Regular Play,Hernán Arsenio Pérez González,6838.0,Right Wing,161,Espanyol,214,['adcf989f-0c78-4cd0-91a2-3a207302a01f'],42,,,,,,,,,,,,,,,,,,Espanyol,214,00:28:42.476,Pass,
,,,,,,,,,,,,,,,1.528007,,,,,,,,,,,,,,9d2b8da8-4994-4b0c-a2c2-2feeefb60eea,2545,,"[45.3, 69.6]",3825592,73,,,,1.4573613,,Left Foot,,,,"[46.2, 77.5]",,Ground Pass,,7.9511003,,,Hernán Arsenio Pérez González,6838.0,,,,,,2,Regular Play,Papa Kouly Diop,6867.0,Right Defensive Midfield,161,Espanyol,214,['864fd527-cf04-4816-b060-df62e914aa44'],44,,,,,,,,,,,,,,,,,,Espanyol,214,00:28:44.680,Pass,
,,,,,,,,,,,,,,,0.862828,,,,,,,,,,,,,,03342475-761d-4802-aa59-c3655547dbfd,2548,,"[54.6, 79.1]",3825592,73,,,,-0.32372293,,Right Foot,,,,"[69.8, 74.0]",,Ground Pass,,16.03278,,,Gerard Moreno Balaguero,6766.0,,,,,,2,Regular Play,Hernán Arsenio Pérez González,6838.0,Right Wing,161,Espanyol,214,['96288239-344f-4b65-a5d7-4bdddb0816d9'],51,,,,,,,,,,,,,,,,,,Espanyol,214,00:28:51.071,Pass,
,,,,,,,,,,,,,,,0.081942,,,,,,,,,,,,,,bfd061b0-920e-4c9c-b5fd-bad4200bda38,2552,,"[68.4, 73.4]",3825592,73,,,,-1.2679114,,Left Foot,,,,"[68.9, 71.8]",,Ground Pass,,1.6763054,Incomplete,,,,,,,,,2,Regular Play,Gerard Moreno Balaguero,6766.0,Center Forward,161,Espanyol,214,"['2db4ddf0-24d7-4886-8431-fde5888c9b99', 'c91eddd2-2e7e-48ed-aa66-67be675a73c7']",52,,,,,,,,,,,,,,,,,,Espanyol,214,00:28:52.627,Pass,True
,,,,,,,,,,,,,,,0.95456,,,,,,,,,,,,,,c2c31aad-22f3-44e0-88b8-8638f08b1202,2554,,"[57.1, 74.8]",3825592,73,,,,0.35877067,,Right Foot,,,,"[65.9, 78.1]",,Ground Pass,,9.398404,,,Hernán Arsenio Pérez González,6838.0,,,,,Recovery,2,Regular Play,Papa Kouly Diop,6867.0,Right Defensive Midfield,161,Espanyol,214,['9395305e-69cc-4de4-a490-0eeae68807f6'],54,,,,,,,,,,,,,,,,,,Espanyol,214,00:28:54.406,Pass,
,,,,,,,,,,,,,,,1.748278,,,,,,,,,,,,,,124edd18-ccc6-4cc1-8053-f4c582315e5f,2558,,"[63.2, 78.7]",3825592,73,,,,-2.1877382,,Right Foot,,,,"[57.1, 70.1]",,Ground Pass,,10.543718,,,Papa Kouly Diop,6867.0,,,,,,2,Regular Play,Hernán Arsenio Pérez González,6838.0,Right Wing,161,Espanyol,214,['eccb2479-6aa3-4793-9d39-eb47166fc954'],56,,,,,,,,,,,,,,,,,,Espanyol,214,00:28:56.534,Pass,
,,,,,,,,,,,,,,,1.318016,,,,,,,,,,,,,,b4b387ea-6811-4457-a67b-c15387b02b09,2562,,"[57.6, 68.3]",3825592,73,,,,-0.9921894,,Right Foot,,,,"[68.9, 51.0]",,Ground Pass,,20.663494,,,Marco Asensio Willemsen,5719.0,,,,,,2,Regular Play,Papa Kouly Diop,6867.0,Right Defensive Midfield,161,Espanyol,214,['bd2b55b9-5f61-4589-bf33-c99559a68fcb'],58,,,,,,,,,,,,,,,,,,Espanyol,214,00:28:58.409,Pass,
,,,,,,,,,,,,,,,2.304528,,,,,,,,,,,,,,02abcea2-9d16-4c21-99cf-eeb5f983d38a,2565,,"[68.7, 51.0]",3825592,73,,,,-1.120135,,Left Foot,,,,"[74.7, 38.6]",,Ground Pass,,13.77534,,,Víctor Sánchez Mata,6758.0,,,,,,2,Regular Play,Marco Asensio Willemsen,5719.0,Center Attacking Midfield,161,Espanyol,214,['e5a12b70-585a-4696-a92c-924101c00c3a'],59,,,,,,,,,,,,,,,,,,Espanyol,214,00:28:59.785,Pass,
,,,,,,,,,,,,,,,2.177442,,,,,,,,,,,,,,1d1429ef-0628-41ab-b17e-8f828bbd1f0a,2572,,"[84.9, 29.3]",3825592,74,,,,-0.5404195,961e2b61-5b9b-4bb8-9adc-b6897b4a02c3,Right Foot,,,,"[99.9, 20.3]",,Ground Pass,,17.492855,,,Jorge Franco Alviz,6624.0,True,,,,,2,Regular Play,Víctor Sánchez Mata,6758.0,Left Defensive Midfield,161,Espanyol,214,['0730a974-3efb-4206-8ea3-157517db5f72'],4,,,,,,,,,,,,,,,,,,Espanyol,214,00:29:04.493,Pass,
,,,,,,,,,,,,,,,0.923091,,,,,,,,,,,,,,b254fa80-1b7f-402f-adee-8f1c44150c37,2587,,"[55.0, 28.9]",3825592,74,,,,1.4070581,,Left Foot,,,,"[56.9, 40.4]",,Ground Pass,,11.6559,,,Esteban Félix Granero Molina,6770.0,,,,,,2,Regular Play,Carlos Alberto Vela Garrido,5560.0,Left Wing,162,Real Sociedad,210,"['4ad4ae17-7c6c-41d2-90ab-644282ce3a6e', '79c2ea3c-9f0a-4359-b536-5b928db48456']",24,,,,,,,,,,,,,,,,,,Real Sociedad,210,00:29:24.759,Pass,True
,,,,,,,,,,,,,,,1.281667,,,,,,,,,,,,,,014a1e62-5885-44a3-b3c4-2c9cab479a2c,2590,,"[62.3, 41.7]",3825592,74,,,,0.99945885,,Right Foot,,,,"[69.5, 52.9]",,Ground Pass,,13.314653,,,Sergio Canales Madrazo,6673.0,,,,,,2,Regular Play,Esteban Félix Granero Molina,6770.0,Right Defensive Midfield,162,Real Sociedad,210,['b30ea5fc-4b50-4677-b06a-d3797ed6c72c'],26,,,,,,,,,,,,,,,,,,Real Sociedad,210,00:29:26.533,Pass,
,,,,,,,,,,,,,,,0.771092,,,,,,,,,,,,,,b2ef88fd-b076-43d1-a6a8-d2fd0bf0578f,2594,,"[78.0, 57.4]",3825592,74,,,,0.8593372,,Right Foot,,,,"[80.5, 60.3]",,Ground Pass,,3.8288379,Incomplete,,Carlos Alberto Vela Garrido,5560.0,,,,,,2,Regular Play,Sergio Canales Madrazo,6673.0,Right Wing,162,Real Sociedad,210,"['2f92e34b-01c9-4dfa-b959-4b7b43a9f55b', 'd69d4aec-2de6-4d61-b8a8-ad42aaca8958']",31,,,,,,,,,,,,,,,,,,Real Sociedad,210,00:29:31.245,Pass,
,,,,,,,,,,,,,,,1.059082,,,,,,,,,,,,,,7980454e-f283-4a72-a633-4ddae99eed45,2600,,"[84.4, 67.8]",3825592,74,,,,2.56558,,Right Foot,,,,"[74.7, 74.1]",,Ground Pass,,11.566331,,,Aritz Elustondo Irribaria,6679.0,,,,,,2,Regular Play,Esteban Félix Granero Molina,6770.0,Right Defensive Midfield,162,Real Sociedad,210,"['73ade811-906b-49fe-a54b-2c45e92d875d', 'e142658a-f679-4f25-8f97-5766a4f5efdd']",34,,,,,,,,,,,,,,,,,,Real Sociedad,210,00:29:34.539,Pass,True
,,,,,,,,,,,,,,,1.81248,,,,,,,,,,,,,,7a4713a3-21f0-4ff6-b920-6205814475f4,2603,,"[80.7, 74.1]",3825592,74,,,,-2.1669955,,Right Foot,,,,"[69.3, 57.3]",,Ground Pass,,20.30271,,,Diego Antonio Reyes Rosales,16539.0,,,,,,2,Regular Play,Aritz Elustondo Irribaria,6679.0,Right Back,162,Real Sociedad,210,['8ae6e86b-e84b-4f01-82d7-a341215ad871'],41,,,,,,,,,,,,,,,,,,Real Sociedad,210,00:29:41.346,Pass,
