50_50,ball_receipt_outcome,ball_recovery_recovery_failure,block_offensive,block_save_block,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_other,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_punched_out,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_miscommunication,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_straight,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,,,1.735198,,,,,,,,,,,,,,68d3e8e5-9ab6-4b5f-8cba-82f2f1b4ec94,17,,"[63.9, 9.6]",3825705,0,,,,True,1.442473,,,,,"[64.7, 15.8]",,High Pass,,6.2514,,,,,Rachid Aït-Atmane,27526.0,,,,,,Recovery,1,From Kick Off,Alejandro Menéndez Díez,23994.0,Left Back,2,Sporting Gijón,1041,"['007c5c18-d66c-4e16-8590-c22f5be56f7a', '8c4e9bcc-4088-462e-8f60-6dace128e614', '9bf2cc03-02f7-4dad-9d88-c248899cd5e7']",9,,,,,,,,,,,,,,,Sporting Gijón,1041,00:00:09.739,Pass,True
,,,,,,,,,,,,,,,,,,1.077676,,,,,,,,,,,,,,aaf4ab8c-6367-4e3d-9c0e-e0231c097ac3,21,,"[63.1, 10.6]",3825705,0,,,,,-0.951635,,Left Foot,,,"[69.3, 1.9]",,Ground Pass,,10.683165,,,,,Jonathan Rodríguez Menéndez,6581.0,,,,,,,1,From Kick Off,Rachid Aït-Atmane,27526.0,Left Defensive Midfield,2,Sporting Gijón,1041,"['e9b7da58-23e8-476e-a8d7-25daa2011b3c', 'f93df1e7-de70-4ef1-b3c8-a9bebee6b2a5']",13,,,,,,,,,,,,,,,Sporting Gijón,1041,00:00:13.670,Pass,True
,,,,,,,,,,,,,,,,,,0.94383,,,,,,,,,,,,,,fce46913-f0ac-443d-a316-f4ee07efec9c,25,,"[69.6, 1.5]",3825705,0,,,,,0.66655785,,Left Foot,,,"[77.1, 7.4]",,Ground Pass,,9.542537,,,Incomplete,,Arnaldo Antonio Sanabria Ayala,6880.0,,,,,,,1,From Kick Off,Jonathan Rodríguez Menéndez,6581.0,Left Wing,2,Sporting Gijón,1041,"['408f5737-e374-40b1-9bee-843bec177b84', 'ed75e0a5-1b73-4cec-b7b8-8af3f41134ff']",14,,,,,,,,,,,,,,,Sporting Gijón,1041,00:00:14.812,Pass,
,,,,,,,,,,,,,,,,,,0.8,,,,,,,,,,,,,,62f55529-8ef0-4a03-aa39-f272047bb190,29,,"[49.1, 75.0]",3825705,0,,,,,2.145101,,Right Foot,,,"[46.9, 78.4]",,Ground Pass,,4.049691,,,,,Sergio Gontán Gallardo,6742.0,,,,,,Recovery,1,From Kick Off,Gonzalo Escalante,6712.0,Right Defensive Midfield,2,Sporting Gijón,1041,"['03e64ab4-21ee-41ef-b1fa-b7f49780a683', '1ca46e33-328e-4cfa-a145-bd06a00711c9']",16,,,,,,,,,,,,,,,Eibar,322,00:00:16.937,Pass,True
,,,,,,,,,,,,,,,,,,1.210537,,,,,,,,,,,,,,f807342d-7179-4973-815d-c7321e6a4cf0,32,,"[56.1, 77.7]",3825705,0,,,,,-0.9594434,,Right Foot,,,"[63.6, 67.0]",,Ground Pass,,13.0667515,,,Incomplete,,Simone Verdi,7170.0,,,,,,,1,From Kick Off,Sergio Gontán Gallardo,6742.0,Right Wing,2,Sporting Gijón,1041,"['59879c80-e2e5-4965-9ea0-1cca75d05aa7', 'ce78094c-2bb3-452e-903f-a6ca7484eecb']",19,,,,,,,,,,,,,,,Eibar,322,00:00:19.682,Pass,
,,,,,,,,,,,,,,,,,,3.39767,,,,,,,,,,,,,,9de66ac2-85b3-4fc7-81b8-aafff5a34006,36,,"[57.8, 14.7]",3825705,0,,,,,0.43291295,,Right Foot,,,"[108.0, 37.9]",,High Pass,,55.30172,,,Incomplete,,,,,,,,,,1,From Kick Off,Omar Mascarell González,18398.0,Right Defensive Midfield,2,Sporting Gijón,1041,['213822bf-cc4f-4737-8aa7-e0a03c5e0519'],22,,,,,,,,,,,,,,,Sporting Gijón,1041,00:00:22.137,Pass,
,,,,,,,,,,,,,,,,,,2.961757,,,,,,,,,,,,,,17ce20bb-4a43-4084-a875-fda83e90f9a3,39,,"[12.7, 41.4]",3825705,0,,,,,-0.78997827,,Keeper Arm,,,"[45.3, 8.5]",,Low Pass,,46.31598,,,,,Manuel Castellano Castro,24508.0,,,,,,,1,Regular Play,Asier Riesgo Unamuno,10763.0,Goalkeeper,3,Eibar,322,['d43ea503-2866-4279-9f3f-8bb78f9aac40'],27,,,,,,,,,,,,,,,Eibar,322,00:00:27.712,Pass,
,,,,,,,,,,,,,,,,,,1.599999,,,,,,,,,,,,,,909ef98c-dc58-466c-a04b-28af913a2c2d,43,,"[56.2, 6.2]",3825705,0,,,,,2.2450373,,Right Foot,,,"[36.7, 30.6]",,Ground Pass,,31.234756,,,,,Iván Ramis Barrios,6778.0,,,,,,,1,Regular Play,Manuel Castellano Castro,24508.0,Left Back,3,Eibar,322,['104ef93a-1442-40f5-a561-2682ec62a195'],34,,,,,,,,,,,,,,,Eibar,322,00:00:34.732,Pass,
,,,,,,,,,,,,,,,,,,1.239999,,,,,,,,,,,,,,26913d8a-2ace-4324-baab-846f81651291,46,,"[37.3, 33.7]",3825705,0,,,,,1.6170267,,Right Foot,,,"[36.0, 61.8]",,Ground Pass,,28.130054,,,,,Mauro Javier Dos Santos,6837.0,,,,,,,1,Regular Play,Iván Ramis Barrios,6778.0,Left Center Back,3,Eibar,322,['905f217a-61ac-4023-a833-4fd3c0eee240'],37,,,,,,,,,,,,,,,Eibar,322,00:00:37.498,Pass,
,,,,,,,,,,,,,,,,,,1.639998,,,,,,,,,,,,,,68a93a31-9d3a-40a8-a44e-91df1c50f5e4,49,,"[37.4, 61.5]",3825705,0,,,,,-1.5632777,,Left Foot,,,"[37.6, 34.9]",,Ground Pass,,26.600752,,,,,Iván Ramis Barrios,6778.0,,,,,,,1,Regular Play,Mauro Javier Dos Santos,6837.0,Right Center Back,3,Eibar,322,['60d75e1b-886a-4d2d-97cb-dedd430dd88e'],42,,,,,,,,,,,,,,,Eibar,322,00:00:42.037,Pass,
,,,,,,,,,,,,,,,,,,1.778443,,,,,,,,,,,,,,ccd82bc8-be8a-4d7b-96ed-bd5e10dba59e,53,,"[37.8, 31.2]",3825705,0,,,,,0.019090759,,Left Foot,,,"[79.7, 32.0]",,High Pass,,41.907635,,,Incomplete,,Simone Verdi,7170.0,,,,,,,1,Regular Play,Iván Ramis Barrios,6778.0,Left Center Back,3,Eibar,322,"['224bd467-48f0-4b6e-92fd-5c5c2f4122a5', 'a98f7f39-bc1a-4b76-a25f-baff42618200']",45,,,,,,,,,,,,,,,Eibar,322,00:00:45.677,Pass,
,,,,,,,,,,,,,,,,,,1.399998,,,,,,,,,,,,,,2259c1aa-3147-43c8-bb6d-6e456c9f86d2,56,,"[52.0, 0.1]",3825705,0,,,,,0.37068054,,,,,"[74.9, 9.0]",,Low Pass,,24.56868,,,,,Saúl Berjón Pérez,24070.0,,,,,,Throw-in,1,From Throw In,Manuel Castellano Castro,24508.0,Left Back,4,Eibar,322,['01840e28-3aeb-4ee6-90b5-272919459434'],57,,,,,,,,,,,,,,,Eibar,322,00:00:57.071,Pass,
,,,,,,,,,,,,,,,,,,2.597017,,,,,,,,,,,,,,62b9a931-f278-4acc-ae7f-dadaf139fcf9,61,,"[43.6, 80.0]",3825705,1,,,,,-0.3549199,,,,,"[89.2, 63.1]",,High Pass,,48.63096,,,Incomplete,,,,,,,,,Throw-in,1,From Throw In,Alberto Lora Ramos,26633.0,Right Back,5,Sporting Gijón,1041,['9f5e700e-1df6-4537-af63-7c099320f96b'],8,,,,,,,,,,,,,,,Sporting Gijón,1041,00:01:08.779,Pass,
,,,,,,,,,,,,,,,,,,1.332973,,,,,,,,,,,,,,9f5e700e-1df6-4537-af63-7c099320f96b,62,,"[30.9, 17.0]",3825705,1,,,,,0.59586406,,Head,,,"[45.5, 26.9]",,High Pass,,17.64001,,,,,Gonzalo Escalante,6712.0,,,,,,Interception,1,Regular Play,Daniel García Carrillo,6775.0,Left Defensive Midfield,6,Eibar,322,"['3fcd1384-a241-4207-bf76-cb550871f5a6', '62b9a931-f278-4acc-ae7f-dadaf139fcf9']",11,,,,,,,,,,,,,,,Eibar,322,00:01:11.376,Pass,
,,,,,,,,,,,,,,,,,,2.133298,,,,,,,,,,,,,,ac1d21f2-239c-42e0-a352-afd46fbd1466,64,,"[46.4, 26.4]",3825705,1,,,,,-0.113544606,,Head,,,"[69.2, 23.8]",,High Pass,,22.947767,,,Incomplete,,Simone Verdi,7170.0,,,,,,,1,Regular Play,Gonzalo Escalante,6712.0,Right Defensive Midfield,6,Eibar,322,"['1d6bdd1d-4c07-45e3-8826-c8af43e51809', 'bd97ee2a-f739-4be1-a532-4e5e10c5131d']",12,,,,,,,,,,,,,,,Eibar,322,00:01:12.957,Pass,
,,,,,,,,,,,,,,,,,,1.411312,,,,,,,,,,,,,,bd97ee2a-f739-4be1-a532-4e5e10c5131d,67,,"[50.9, 56.3]",3825705,1,,,,,-1.0524483,,Head,,,"[58.6, 42.8]",,High Pass,,15.541557,,,Incomplete,,,,,,,,,Recovery,1,Regular Play,Alberto Guitián Ceballos,24318.0,Right Center Back,6,Eibar,322,"['6d5f3428-2b8d-4dfa-a51f-a68d51932939', 'ac1d21f2-239c-42e0-a352-afd46fbd1466', 'dc1b8831-9cb4-452f-ab0d-8ab671559931']",15,,,,,,,,,,,,,,,Sporting Gijón,1041,00:01:15.091,Pass,True
,,,,,,,,,,,,,,,,,,4.585771,,,,,,,,,,,,,,6d5f3428-2b8d-4dfa-a51f-a68d51932939,68,,"[61.5, 37.3]",3825705,1,,,,,-0.9467017,,Right Foot,,,"[88.0, 0.5]",,High Pass,,45.348537,,,Out,,Saúl Berjón Pérez,24070.0,,,,,,Recovery,1,Regular Play,Gonzalo Escalante,6712.0,Right Defensive Midfield,6,Eibar,322,"['bd97ee2a-f739-4be1-a532-4e5e10c5131d', 'f829906a-1169-4654-a8f5-1ed2674b7659']",16,,,,,,,,,,,,,,,Eibar,322,00:01:16.502,Pass,
,,,,,,,,,,,,,,,,,,1.337509,,,,,,,,,,,,,,5029644c-e013-4e88-8960-ca24fe36eca3,70,,"[33.5, 80.0]",3825705,1,,,,,-0.4069708,,,,,"[56.7, 70.0]",,High Pass,,25.263412,,,Incomplete,,,,,,,,,Throw-in,1,From Throw In,Alberto Lora Ramos,26633.0,Right Back,7,Sporting Gijón,1041,['9b6ccbe6-4f71-4bb6-8789-e010b965dcbf'],29,,,,,,,,,,,,,,,Sporting Gijón,1041,00:01:29.518,Pass,
,,,,,,,,,,,,,,,,,,0.857129,,,,,,,,,,,,,,9b6ccbe6-4f71-4bb6-8789-e010b965dcbf,71,,"[63.4, 10.1]",3825705,1,,,,,3.0688734,,Head,,,"[48.3, 11.2]",,Low Pass,,15.140013,,,,,Iván Ramis Barrios,6778.0,,,,,,Interception,1,Regular Play,Saúl Berjón Pérez,24070.0,Left Wing,8,Eibar,322,"['5029644c-e013-4e88-8960-ca24fe36eca3', '97597e3a-c303-49f1-b37c-4b519f767285']",30,,,,,,,,,,,,,,,Eibar,322,00:01:30.856,Pass,
,,,,,,,,,,,,,,,,,,2.633426,,,,,,,,,,,,,,3d23d2fc-fbc0-4b3a-ac4d-7317c64547e1,75,,"[47.9, 10.8]",3825705,1,,,,,-0.0065358547,,Left Foot,,,"[93.8, 10.5]",,High Pass,,45.90098,,,Incomplete,,Borja González Tomás,6566.0,,,,,,,1,Regular Play,Iván Ramis Barrios,6778.0,Left Center Back,8,Eibar,322,"['3be66b00-4707-4691-805c-adc1d46393b8', '6cc26311-7070-4d5b-814d-e314752ea6b1', '7e88603c-1844-4eaa-83d4-c4088c9f1c44']",31,,,,,,,,,,,,,,,Eibar,322,00:01:31.833,Pass,True
,,,,,,,,,,,,,,,,,,0.996195,,,,,,,,,,,,,,ef558708-1b12-4c47-b94e-145419069024,79,,"[92.0, 0.1]",3825705,1,,,,,0.84124064,,,,,"[99.6, 8.6]",,Low Pass,,11.402193,,,,,Saúl Berjón Pérez,24070.0,,,,,,Throw-in,1,From Throw In,Manuel Castellano Castro,24508.0,Left Back,9,Eibar,322,['678ed83f-a2af-4a4c-a4b5-da776ccf7629'],49,,,,,,,,,,,,,,,Eibar,322,00:01:49.972,Pass,
,,,,,,,,,,,,,,,,,,2.464549,,,,,,,,,,,,,,ced9b65f-46ab-41bd-a6e7-53d1fbf71389,85,,"[21.4, 71.2]",3825705,1,,,,,-0.24892926,,Right Foot,,,"[69.0, 59.1]",,High Pass,,49.113846,,,Incomplete,,,,,,,,,,1,From Throw In,Alberto Lora Ramos,26633.0,Right Back,9,Eibar,322,['244c3cdb-058d-4335-8e07-507ef6209e9f'],52,,,,,,,,,,,,,,,Sporting Gijón,1041,00:01:52.089,Pass,
,,,,,,,,,,,,True,,,,,,2.246103,,,,,,,,,,,,,,244c3cdb-058d-4335-8e07-507ef6209e9f,86,,"[51.1, 21.0]",3825705,1,,,,,-1.0227724,,Head,,,"[60.5, 5.6]",,High Pass,,18.042173,,,,,Daniel García Carrillo,6775.0,,,,,,Interception,1,From Throw In,Mauro Javier Dos Santos,6837.0,Right Center Back,9,Eibar,322,"['79575e39-7f17-48ae-ac50-047d20cd6fde', 'ced9b65f-46ab-41bd-a6e7-53d1fbf71389']",54,,,,,,,,,,,,,,,Eibar,322,00:01:54.553,Pass,
,,,,,,,,,,,,,,,,,,2.087474,,,,,,,,,,,,,,efb0de9c-4dfc-4826-b15c-e2dab6b4f546,89,,"[61.0, 4.9]",3825705,1,,,,,0.54398775,,Right Foot,,,"[93.9, 24.8]",,High Pass,,38.450226,,,,,Borja González Tomás,6566.0,,,,,,,1,From Throw In,Daniel García Carrillo,6775.0,Left Defensive Midfield,9,Eibar,322,['3f878aa6-b9d1-4eff-b0c4-cb96469b7c64'],57,,,,,,,,,,,,,,,Eibar,322,00:01:57.469,Pass,
,,,,,,,,,,,,,,,,,,1.867617,,,,,,,,,,,,,,176bca2e-cd3c-4d3a-b86c-8919fa1d8a9a,92,,"[94.5, 24.5]",3825705,1,,,,True,-1.0530145,,,,,"[99.0, 16.6]",,High Pass,,9.091755,,,Incomplete,,Saúl Berjón Pérez,24070.0,,,,,,,1,From Throw In,Borja González Tomás,6566.0,Center Forward,9,Eibar,322,"['19714b99-80c2-4a24-b76a-c4c17d012e93', '881c67c1-abfc-4d61-98c2-8f49e544eb93', 'f8d3dcb2-7ed0-4cb8-9824-aea55b924bb4']",59,,,,,,,,,,,,,,,Eibar,322,00:01:59.637,Pass,True
,,,,,,,,,,,,,,,,,,1.505364,,,,,,,,,,,,,,f8d3dcb2-7ed0-4cb8-9824-aea55b924bb4,94,,"[21.1, 63.5]",3825705,2,,,,,0.26543036,,Head,,,"[31.4, 66.3]",,High Pass,,10.6737995,,,,,Omar Mascarell González,18398.0,,,,,,Recovery,1,Regular Play,Alberto Lora Ramos,26633.0,Right Back,10,Sporting Gijón,1041,"['176bca2e-cd3c-4d3a-b86c-8919fa1d8a9a', 'e8f2de23-d7a4-4f3e-925c-b4452b01ca26']",1,,,,,,,,,,,,,,,Sporting Gijón,1041,00:02:01.504,Pass,
,,,,,,,,,,,,,,,,,,2.265952,,,,,,,,,,,,,,2b61fa34-a427-4a49-8658-7ef16d387606,103,,"[28.9, 72.1]",3825705,2,,,,,-0.6240231,,Left Foot,,,"[66.4, 45.1]",,High Pass,,46.208767,,,Incomplete,,,,,,,,,,1,Regular Play,Omar Mascarell González,18398.0,Right Defensive Midfield,10,Sporting Gijón,1041,"['3a38a27c-cb39-41a3-8a12-bbee4b93efcc', 'd5850123-27c5-4922-8eaf-95cfbcb520c4']",5,,,,,,,,,,,,,,,Sporting Gijón,1041,00:02:05.433,Pass,True
,,,,,,,,,,,,,,,,,,0.991696,,,,,,,,,,,,,,3a38a27c-cb39-41a3-8a12-bbee4b93efcc,104,,"[53.7, 35.0]",3825705,2,,,,,-0.32658145,,Head,,,"[66.1, 30.8]",,Low Pass,,13.091982,,,,,Gonzalo Escalante,6712.0,,,,,,Recovery,1,Regular Play,Mauro Javier Dos Santos,6837.0,Right Center Back,11,Eibar,322,"['2b61fa34-a427-4a49-8658-7ef16d387606', '44a35d3c-874f-49bc-840d-d9a31fc22d24']",7,,,,,,,,,,,,,,,Eibar,322,00:02:07.699,Pass,
,,,,,,,,,,,,,,,,,,1.696614,,,,,,,,,,,,,,80757801-c1aa-4863-acdd-4962deae118b,107,,"[64.9, 30.8]",3825705,2,,,,,1.6093737,,Right Foot,,,"[63.8, 59.3]",,High Pass,,28.52122,,,,,Ander Capa Rodríguez,6699.0,,,,,,,1,Regular Play,Gonzalo Escalante,6712.0,Right Defensive Midfield,11,Eibar,322,['f742f9ee-719b-4cb3-a24e-59e17cea15e3'],9,,,,,,,,,,,,,,,Eibar,322,00:02:09.244,Pass,
,,,,,,,,,,,,,,,,,,0.152155,,,,,,,,,,,,,,f47015c7-2474-4f47-881d-e2e8e3206f07,111,,"[63.5, 59.5]",3825705,2,,,,,-0.15264933,,Right Foot,,,"[66.1, 59.1]",,Low Pass,,2.6305892,,,Incomplete,,,,,,,,,,1,Regular Play,Ander Capa Rodríguez,6699.0,Right Back,11,Eibar,322,"['1967145b-592c-4075-a0d0-67f0202a0ca8', 'c77186f3-a2b3-4df8-a61c-b5fb8e74292c']",13,,,,,,,,,,,,,,,Eibar,322,00:02:13.488,Pass,True
,,,,,,,,,,,,,,,,,,1.538249,,,,,,,,,,,,,,7b386a1e-58d5-4fcc-8491-ac028f0139bd,113,,"[75.9, 80.0]",3825705,2,,,,,-0.8050035,,,,,"[83.4, 72.2]",,Low Pass,,10.820813,,,Unknown,,,,,,,,,Throw-in,1,From Throw In,Ander Capa Rodríguez,6699.0,Right Back,12,Eibar,322,,29,,,,,,,,,,,,,,,Eibar,322,00:02:29.994,Pass,
