50_50,bad_behaviour_card,ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,block_save_block,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_other,clearance_right_foot,counterpress,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_punched_out,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_redirect,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,0347df98-5c55-4807-928c-ccfaa133511e,1,,,3825587,0,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,,,,1,Athletic Club,215,,0,,,,,,,,,,,,,,,,,"{'formation': 4231, 'lineup': [{'player': {'id': 6576, 'name': 'Gorka Iraizoz Moreno'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'jersey_number': 1}, {'player': {'id': 6649, 'name': 'Óscar de Marcos Arana'}, 'position': {'id': 2, 'name': 'Right Back'}, 'jersey_number': 10}, {'player': {'id': 26087, 'name': 'Carlos Gurpegi Nausia'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'jersey_number': 18}, {'player': {'id': 6788, 'name': 'Xabier Etxeita Gorritxategi'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'jersey_number': 16}, {'player': {'id': 6392, 'name': 'Íñigo Lekue Martínez'}, 'position': {'id': 6, 'name': 'Left Back'}, 'jersey_number': 30}, {'player': {'id': 6389, 'name': 'Mikel San José Domínguez'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'jersey_number': 6}, {'player': {'id': 6396, 'name': 'Beñat Etxebarria Urkiaga'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'jersey_number': 7}, {'player': {'id': 6390, 'name': 'Markel Susaeta Laskurain'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'jersey_number': 14}, {'player': {'id': 6391, 'name': 'Raúl García Escudero'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'jersey_number': 22}, {'player': {'id': 6845, 'name': 'Ager Aketxe Barrutia'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'jersey_number': 23}, {'player': {'id': 6394, 'name': 'Aritz Aduriz Zubeldia'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'jersey_number': 20}]}",Athletic Club,215,00:00:00.000,Starting XI,
,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,fbf0aca4-92a2-472a-9b57-27b364705374,2,,,3825587,0,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,,,,1,Athletic Club,215,,0,,,,,,,,,,,,,,,,,"{'formation': 4231, 'lineup': [{'player': {'id': 6625, 'name': 'Vicente Guaita Panadero'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'jersey_number': 13}, {'player': {'id': 6856, 'name': 'Carlos Martín Vigaray'}, 'position': {'id': 2, 'name': 'Right Back'}, 'jersey_number': 15}, {'player': {'id': 17054, 'name': 'Emiliano Daniel Velázquez Maldonado'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'jersey_number': 4}, {'player': {'id': 6614, 'name': 'Alexis Ruano Delgado'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'jersey_number': 2}, {'player': {'id': 27054, 'name': 'Roberto Lago Soto'}, 'position': {'id': 6, 'name': 'Left Back'}, 'jersey_number': 3}, {'player': {'id': 25881, 'name': 'Juan Antonio Rodríguez Villamuela'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'jersey_number': 22}, {'player': {'id': 6745, 'name': 'Mehdi Lacen'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'jersey_number': 8}, {'player': {'id': 6907, 'name': 'Pedro León Sánchez Gil'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'jersey_number': 14}, {'player': {'id': 15893, 'name': 'Víctor Rodríguez Romero'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'jersey_number': 18}, {'player': {'id': 26020, 'name': 'Ángel Lafita Castillo'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'jersey_number': 7}, {'player': {'id': 23416, 'name': 'Stefan Šćepović'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'jersey_number': 12}]}",Getafe,216,00:00:00.000,Starting XI,
,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,f65221c3-bba1-4d72-ae97-aa3e6c4d17d0,3,,,3825587,0,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,,,,1,Athletic Club,215,['fcfe3117-9fc1-4f9e-aabb-191536659dd9'],0,,,,,,,,,,,,,,,,,,Athletic Club,215,00:00:00.000,Half Start,
,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,fcfe3117-9fc1-4f9e-aabb-191536659dd9,4,,,3825587,0,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,,,,1,Athletic Club,215,['f65221c3-bba1-4d72-ae97-aa3e6c4d17d0'],0,,,,,,,,,,,,,,,,,,Getafe,216,00:00:00.000,Half Start,
,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,fe3118a7-e56a-4222-a39b-29f44117e620,1713,,,3825587,45,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,,,,98,Getafe,216,['d45c8548-2100-49c3-91b7-27088c1b45e7'],0,,,,,,,,,,,,,,,,,,Athletic Club,215,00:00:00.000,Half Start,
,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,d45c8548-2100-49c3-91b7-27088c1b45e7,1714,,,3825587,45,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,,,,98,Getafe,216,['fe3118a7-e56a-4222-a39b-29f44117e620'],0,,,,,,,,,,,,,,,,,,Getafe,216,00:00:00.000,Half Start,
,,,,,,,,,,,,,,,,,,0.587816,,,,,,,,,,,,dc683e10-8c8b-4bcc-b5c7-0cd9c9d7bb7c,5,,"[61.0, 40.1]",3825587,0,,True,,,1.8352847,,Left Foot,,,,"[59.7, 44.9]",,Ground Pass,,4.9729266,,,,Pedro León Sánchez Gil,6907.0,,,,Kick Off,1,From Kick Off,Stefan Šćepović,23416.0,Center Forward,2,Getafe,216,['f011d350-2bd5-4712-8278-2cf4be68641c'],0,,,,,,,,,,,,,,,,,,Getafe,216,00:00:00.993,Pass,
,,,,,,,,,,,,,,,,,,1.648872,,,,,,,,,,,,21ce9477-2952-42a4-b002-0b76db861617,7,,"[57.6, 43.0]",3825587,0,,,,,-2.8040614,,Left Foot,,,,"[36.8, 35.7]",,Ground Pass,,22.04382,,,,Alexis Ruano Delgado,6614.0,,,,,1,From Kick Off,Pedro León Sánchez Gil,6907.0,Right Wing,2,Getafe,216,['8573acb1-58fb-41f2-aec5-4a9313c29d20'],1,,,,,,,,,,,,,,,,,,Getafe,216,00:00:01.581,Pass,
,,,,,,,,,,,,,,,,,,2.783278,,,,,,,,,,,,d4ebe492-300b-4cf0-b031-4144ea100d92,10,,"[40.6, 36.8]",3825587,0,,,,,-0.33265454,,Right Foot,,,,"[87.2, 20.7]",,High Pass,,49.30284,,Incomplete,,,,,,,,1,From Kick Off,Alexis Ruano Delgado,6614.0,Left Center Back,2,Getafe,216,['141360c4-a3f1-4e07-97ce-8a089f27769b'],4,,,,,,,,,,,,,,,,,,Getafe,216,00:00:04.460,Pass,
,,,,,,,,,,,,,,,,,,2.683693,,,,,,,,,,,,141360c4-a3f1-4e07-97ce-8a089f27769b,11,,"[32.9, 59.4]",3825587,0,,,,,0.5423438,,Head,,,,"[55.8, 73.2]",,Low Pass,,26.73668,,Incomplete,,Markel Susaeta Laskurain,6390.0,,,,Recovery,1,From Kick Off,Mikel San José Domínguez,6389.0,Right Defensive Midfield,2,Getafe,216,"['9ec6a356-e899-4223-8d85-92719fe83ec4', 'ccb4c898-ca6d-4f74-acab-589c50b3774c', 'd4ebe492-300b-4cf0-b031-4144ea100d92']",7,,,,,,,,,,,,,,,,,,Athletic Club,215,00:00:07.243,Pass,
,,,,,,,,,,,,,,,,,,3.4458,,,,,,,,,,,,ccb4c898-ca6d-4f74-acab-589c50b3774c,14,,"[64.3, 6.9]",3825587,0,,,,,0.37914538,,Left Foot,,,,"[115.0, 27.1]",,Low Pass,,54.57591,,Incomplete,,,,,,,Recovery,1,From Kick Off,Roberto Lago Soto,27054.0,Left Back,2,Getafe,216,"['141360c4-a3f1-4e07-97ce-8a089f27769b', '85c7c57e-d302-4219-b6db-043ab491b4cc', '8c28dace-7cee-4708-ac77-871145012c34']",9,,,,,,,,,,,,,,,,,,Getafe,216,00:00:09.927,Pass,True
,,,,,,,,,,,,,,,,,,1.755282,,,,,,,,,,,,808da36a-5752-469e-9cf5-0e7ee582e311,17,,"[7.8, 45.4]",3825587,0,,,,,-1.1158441,,Keeper Arm,,,,"[19.1, 22.3]",,Ground Pass,,25.715754,,,,Xabier Etxeita Gorritxategi,6788.0,,,,,1,Regular Play,Gorka Iraizoz Moreno,6576.0,Goalkeeper,3,Athletic Club,215,['141d5c0c-b8de-4617-9cb5-58452a07ad11'],16,,,,,,,,,,,,,,,,,,Athletic Club,215,00:00:16.018,Pass,
,,,,,,,,,,,,,,,,,,1.848028,,,,,,,,,,,,9814135e-a697-4ce3-ba36-adceafe29341,20,,"[23.5, 22.3]",3825587,0,,,,,1.3531241,,Right Foot,,,,"[32.9, 64.8]",,Ground Pass,,43.52712,,,,Carlos Gurpegi Nausia,26087.0,,True,,,1,Regular Play,Xabier Etxeita Gorritxategi,6788.0,Left Center Back,3,Athletic Club,215,['542c3475-ab5c-4df1-b772-88750fcc3179'],20,,,,,,,,,,,,,,,,,,Athletic Club,215,00:00:20.121,Pass,
,,,,,,,,,,,,,,,,,,1.165409,,,,,,,,,,,,f2e19467-0f98-4e5d-ac27-45d329def00a,23,,"[42.9, 72.6]",3825587,0,,,,,0.18961361,,Left Foot,,,,"[52.8, 74.5]",,Ground Pass,,10.080674,,,,Óscar de Marcos Arana,6649.0,,,,,1,Regular Play,Carlos Gurpegi Nausia,26087.0,Right Center Back,3,Athletic Club,215,['0e708362-5c31-4479-a197-6a82b9bdd126'],23,,,,,,,,,,,,,,,,,,Athletic Club,215,00:00:23.465,Pass,
