50_50,bad_behaviour_card,ball_receipt_outcome,ball_recovery_offensive,ball_recovery_recovery_failure,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_straight,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_open_goal,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,b565a89a-964b-45e2-aba5-328ff87f6675,1,,,3825746,0,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,,,,1,Real Betis,218,,0,,,,,,,,,,,,,,,,,"{'formation': 4231, 'lineup': [{'player': {'id': 6654, 'name': 'Antonio Adán Garrido'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'jersey_number': 13}, {'player': {'id': 6865, 'name': 'Francisco José Molinero Calderón'}, 'position': {'id': 2, 'name': 'Right Back'}, 'jersey_number': 2}, {'player': {'id': 7161, 'name': 'Germán Alejandro Pezzella'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'jersey_number': 20}, {'player': {'id': 6872, 'name': 'Bruno González Cabrera'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'jersey_number': 4}, {'player': {'id': 27347, 'name': 'Juan Manuel Vargas Risco'}, 'position': {'id': 6, 'name': 'Left Back'}, 'jersey_number': 11}, {'player': {'id': 5671, 'name': ""Alfred John Momar N''Diaye""}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'jersey_number': 18}, {'player': {'id': 27346, 'name': 'Petros Matheus dos Santos Araújo'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'jersey_number': 25}, {'player': {'id': 186264, 'name': 'Foued Kadir'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'jersey_number': 5}, {'player': {'id': 6655, 'name': 'Fabián Ruiz Peña'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'jersey_number': 52}, {'player': {'id': 26723, 'name': 'Álvaro Cejudo Carmona'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'jersey_number': 16}, {'player': {'id': 6832, 'name': 'Rubén Castro Martín'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'jersey_number': 24}]}",Real Betis,218,00:00:00.000,Starting XI,
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,a6a7c9ff-c1ac-497d-bef2-1e68ad8ab174,2,,,3825746,0,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,,,,1,Real Betis,218,,0,,,,,,,,,,,,,,,,,"{'formation': 433, 'lineup': [{'player': {'id': 5597, 'name': 'Keylor Navas Gamboa'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'jersey_number': 1}, {'player': {'id': 3063, 'name': 'Danilo Luiz da Silva'}, 'position': {'id': 2, 'name': 'Right Back'}, 'jersey_number': 23}, {'player': {'id': 20016, 'name': 'Kléper Laveran Lima Ferreira'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'jersey_number': 3}, {'player': {'id': 5485, 'name': 'Raphaël Varane'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'jersey_number': 2}, {'player': {'id': 5552, 'name': 'Marcelo Vieira da Silva Júnior'}, 'position': {'id': 6, 'name': 'Left Back'}, 'jersey_number': 12}, {'player': {'id': 5574, 'name': 'Toni Kroos'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'jersey_number': 8}, {'player': {'id': 5463, 'name': 'Luka Modrić'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'jersey_number': 19}, {'player': {'id': 4926, 'name': 'Francisco Román Alarcón Suárez'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'jersey_number': 22}, {'player': {'id': 5695, 'name': 'James David Rodríguez Rubio'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'jersey_number': 10}, {'player': {'id': 5207, 'name': 'Cristiano Ronaldo dos Santos Aveiro'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'jersey_number': 7}, {'player': {'id': 19677, 'name': 'Karim Benzema'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'jersey_number': 9}]}",Real Madrid,220,00:00:00.000,Starting XI,
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,b64f6e77-3bc2-4d8c-9c39-5a6d761c0633,3,,,3825746,0,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,,,,1,Real Betis,218,['ac362316-7360-4566-b1dc-cd0945e3f2be'],0,,,,,,,,,,,,,,,,,,Real Madrid,220,00:00:00.000,Half Start,
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,ac362316-7360-4566-b1dc-cd0945e3f2be,4,,,3825746,0,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,,,,1,Real Betis,218,['b64f6e77-3bc2-4d8c-9c39-5a6d761c0633'],0,,,,,,,,,,,,,,,,,,Real Betis,218,00:00:00.000,Half Start,
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,d0b4b9ef-c54e-4d8d-b2b3-e92a366fbc3c,1909,,,3825746,45,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,,,,101,Real Betis,218,['7b8ea7f7-4d88-4e66-81d3-4c7a9db31382'],0,,,,,,,,,,,,,,,,,,Real Madrid,220,00:00:00.000,Half Start,
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,7b8ea7f7-4d88-4e66-81d3-4c7a9db31382,1910,,,3825746,45,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,,,,101,Real Betis,218,['d0b4b9ef-c54e-4d8d-b2b3-e92a366fbc3c'],0,,,,,,,,,,,,,,,,,,Real Betis,218,00:00:00.000,Half Start,
,,,,,,,,,,,,,,,,,0.845587,,,,,,,,,,,,0adf03b5-2c69-495a-b007-4090a91c6596,5,,"[60.0, 40.0]",3825746,0,,,,,1.9832067,,Left Foot,,,"[59.3, 41.6]",,Ground Pass,,1.7464249,,,,Petros Matheus dos Santos Araújo,27346.0,,,,,,Kick Off,1,From Kick Off,Fabián Ruiz Peña,6655.0,Center Attacking Midfield,2,Real Betis,218,['3465d6d2-579e-4498-99c5-a670f5ccc9c6'],0,,,,,,,,,,,,,,,,,,Real Betis,218,00:00:00.758,Pass,
,,,,,,,,,,,,,,,,,1.833523,,,,,,,,,,,,7b45f10d-8047-4b42-9b43-f93825b88d65,8,,"[59.1, 41.8]",3825746,0,,,,,-2.8144221,,Right Foot,,,"[37.0, 34.3]",,Ground Pass,,23.337952,,,,Bruno González Cabrera,6872.0,,,,,,,1,From Kick Off,Petros Matheus dos Santos Araújo,27346.0,Left Defensive Midfield,2,Real Betis,218,['4b99f054-41b3-407e-810f-330d12486cff'],2,,,,,,,,,,,,,,,,,,Real Betis,218,00:00:02.281,Pass,
,,,,,,,,,,,,,,,,,1.825219,,,,,,,,,,,,4013e0ff-9c48-44a6-9a7f-e28760c27aaa,11,,"[34.1, 36.2]",3825746,0,,,,,1.9272977,,Right Foot,,,"[28.7, 50.7]",,Ground Pass,,15.472879,,,,Germán Alejandro Pezzella,7161.0,,,,,,,1,From Kick Off,Bruno González Cabrera,6872.0,Left Center Back,2,Real Betis,218,['4592a2c8-098e-40cd-bee4-2bc8cc67ec7b'],5,,,,,,,,,,,,,,,,,,Real Betis,218,00:00:05.911,Pass,
,,,,,,,,,,,,,,,,,2.103873,,,,,,,,,,,,9972fe30-214f-4ee4-be15-db2269e6f328,14,,"[26.2, 53.9]",3825746,0,,,,,-0.08044025,,Right Foot,,,"[78.3, 49.7]",,High Pass,,52.269016,,,,Rubén Castro Martín,6832.0,,,,,,,1,From Kick Off,Germán Alejandro Pezzella,7161.0,Right Center Back,2,Real Betis,218,['53086e9c-ea72-4e0c-a75b-090f1d969469'],10,,,,,,,,,,,,,,,,,,Real Betis,218,00:00:10.652,Pass,
