bad_behaviour_card,ball_receipt_outcome,ball_recovery_recovery_failure,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,12228b5b-5f51-4f9a-91d6-3360a150b769,1,,,3825827,0,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,,,,1,Real Betis,218,,0,,,,,,,,,,,,,,,,"{'formation': 442, 'lineup': [{'player': {'id': 6654, 'name': 'Antonio Adán Garrido'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'jersey_number': 13}, {'player': {'id': 6865, 'name': 'Francisco José Molinero Calderón'}, 'position': {'id': 2, 'name': 'Right Back'}, 'jersey_number': 2}, {'player': {'id': 7161, 'name': 'Germán Alejandro Pezzella'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'jersey_number': 20}, {'player': {'id': 6872, 'name': 'Bruno González Cabrera'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'jersey_number': 4}, {'player': {'id': 6593, 'name': 'Martín Montoya Torralbo'}, 'position': {'id': 6, 'name': 'Left Back'}, 'jersey_number': 3}, {'player': {'id': 6697, 'name': 'Daniel Ceballos Fernández'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'jersey_number': 10}, {'player': {'id': 5671, 'name': ""Alfred John Momar N''Diaye""}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'jersey_number': 18}, {'player': {'id': 6651, 'name': 'Joaquín Sánchez Rodríguez'}, 'position': {'id': 12, 'name': 'Right Midfield'}, 'jersey_number': 7}, {'player': {'id': 3601, 'name': 'Charly Musonda Junior'}, 'position': {'id': 16, 'name': 'Left Midfield'}, 'jersey_number': 8}, {'player': {'id': 6832, 'name': 'Rubén Castro Martín'}, 'position': {'id': 22, 'name': 'Right Center Forward'}, 'jersey_number': 24}, {'player': {'id': 6630, 'name': 'Jorge Molina Vidal'}, 'position': {'id': 24, 'name': 'Left Center Forward'}, 'jersey_number': 19}]}",Real Betis,218,00:00:00.000,Starting XI,
,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,68d6f494-bcb6-4291-b8a1-ef53735b0d94,2,,,3825827,0,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,,,,1,Real Betis,218,,0,,,,,,,,,,,,,,,,"{'formation': 442, 'lineup': [{'player': {'id': 23843, 'name': 'Diego Mariño Villar'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'jersey_number': 1}, {'player': {'id': 6787, 'name': 'Pedro López Muñoz'}, 'position': {'id': 2, 'name': 'Right Back'}, 'jersey_number': 19}, {'player': {'id': 27656, 'name': 'Carl Medjani'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'jersey_number': 14}, {'player': {'id': 26012, 'name': 'David Navarro Pedrós'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'jersey_number': 4}, {'player': {'id': 26023, 'name': 'Juan Francisco García García'}, 'position': {'id': 6, 'name': 'Left Back'}, 'jersey_number': 12}, {'player': {'id': 27122, 'name': 'Simão Mate'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'jersey_number': 5}, {'player': {'id': 6659, 'name': 'Víctor Camarasa Ferrando'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'jersey_number': 6}, {'player': {'id': 5678, 'name': 'Jefferson Andrés Lerma Solís'}, 'position': {'id': 12, 'name': 'Right Midfield'}, 'jersey_number': 8}, {'player': {'id': 26211, 'name': 'Joan Verdú Fernández'}, 'position': {'id': 16, 'name': 'Left Midfield'}, 'jersey_number': 25}, {'player': {'id': 23791, 'name': 'Víctor Casadesús Castaño'}, 'position': {'id': 22, 'name': 'Right Center Forward'}, 'jersey_number': 18}, {'player': {'id': 7141, 'name': 'Giuseppe Rossi'}, 'position': {'id': 24, 'name': 'Left Center Forward'}, 'jersey_number': 21}]}",Levante UD,221,00:00:00.000,Starting XI,
,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,c415f05d-2fb0-42fa-a1dd-d4cf035dde24,3,,,3825827,0,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,,,,1,Real Betis,218,['fe2ac59e-52d9-4673-9ca9-3399b6779d0c'],0,,,,,,,,,,,,,,,,,Real Betis,218,00:00:00.000,Half Start,
,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,fe2ac59e-52d9-4673-9ca9-3399b6779d0c,4,,,3825827,0,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,,,,1,Real Betis,218,['c415f05d-2fb0-42fa-a1dd-d4cf035dde24'],0,,,,,,,,,,,,,,,,,Levante UD,221,00:00:00.000,Half Start,
,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,9fb1fd0b-449e-4f7a-9d95-5d01d8e222ff,1599,,,3825827,45,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,,,,90,Real Betis,218,['7f524d06-e274-4ae3-8880-313857601cc1'],0,,,,,,,,,,,,,,,,,Levante UD,221,00:00:00.000,Half Start,
,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,7f524d06-e274-4ae3-8880-313857601cc1,1600,,,3825827,45,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,,,,90,Real Betis,218,['9fb1fd0b-449e-4f7a-9d95-5d01d8e222ff'],0,,,,,,,,,,,,,,,,,Real Betis,218,00:00:00.000,Half Start,
,,,,,,,,,,,,,,0.630502,,,,,,,,,,,,,071af388-4d81-4f91-b06e-a9b6dc3f8e68,5,,"[61.0, 40.1]",3825827,0,,,,,-2.6271412,,Left Foot,,,,"[58.7, 38.8]",,Ground Pass,,2.641969,,,Víctor Casadesús Castaño,23791.0,,,,Kick Off,1,From Kick Off,Giuseppe Rossi,7141.0,Left Center Forward,2,Levante UD,221,['49bb74e9-5ece-419e-810b-f2d9a7ef3cca'],0,,,,,,,,,,,,,,,,,Levante UD,221,00:00:00.671,Pass,
,,,,,,,,,,,,,,0.96197,,,,,,,,,,,,,ca7340de-4a44-474c-a15c-a37554fff94c,7,,"[61.8, 38.8]",3825827,0,,,,,-3.0637362,,Right Foot,,,,"[47.7, 37.7]",,Ground Pass,,14.142842,,,Víctor Camarasa Ferrando,6659.0,,,,,1,From Kick Off,Víctor Casadesús Castaño,23791.0,Right Center Forward,2,Levante UD,221,['4558beb2-372c-42d6-87b4-5bfb7b7dc149'],1,,,,,,,,,,,,,,,,,Levante UD,221,00:00:01.301,Pass,
,,,,,,,,,,,,,,1.851407,,,,,,,,,,,,,d0635075-a26d-4a49-a3cb-daa0defecadc,10,,"[49.5, 38.9]",3825827,0,,,,,2.0775483,,Right Foot,,,,"[35.9, 63.4]",,Ground Pass,,28.021599,,,Carl Medjani,27656.0,,,,,1,From Kick Off,Víctor Camarasa Ferrando,6659.0,Left Defensive Midfield,2,Levante UD,221,['f0e4b3d4-c1db-4fe7-9734-aadc212ef0c0'],3,,,,,,,,,,,,,,,,,Levante UD,221,00:00:03.336,Pass,
,,,,,,,,,,,,,,1.051585,,,,,,,,,,,,,367b9a69-74a1-487b-acfc-50eeca67b7da,13,,"[38.0, 63.7]",3825827,0,,,,,1.6211135,,Left Foot,,,,"[37.3, 77.6]",,Ground Pass,,13.917615,,,Pedro López Muñoz,6787.0,,,,,1,From Kick Off,Carl Medjani,27656.0,Right Center Back,2,Levante UD,221,['03de14c4-f500-425a-a847-42b3a2464223'],5,,,,,,,,,,,,,,,,,Levante UD,221,00:00:05.930,Pass,
