bad_behaviour_card,ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,block_save_block,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_lost_in_play,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,injury_stoppage_in_chain,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_height,pass_inswinging,pass_length,pass_miscommunication,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_straight,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_deflected,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_open_goal,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,0.464847,,,,,,,,,,,,,,3a894893-e138-4e39-9636-7f6f96d834d4,1658,,,"[9.4, 8.7]",3825824,42,,,,,0.8519663,,Left Foot,,,,"[10.8, 10.3]",Ground Pass,,2.1260293,,,,,Daniel García Carrillo,6775.0,,,,,,Recovery,1,Regular Play,José Ignacio Peleteiro Ramallo,9462.0,Center Attacking Midfield,103,Eibar,322,['2e59f513-fa60-4be0-920b-9c965302edfc'],50,,,,,,,,,,,,,,,,,,,Eibar,322,00:42:50.161,Pass,
,,,,,,,,,,,,,,,,0.720974,,,,,,,,,,,,,,e38cc713-2f9e-4e31-879c-ac1aad6e9b07,1661,,,"[20.4, 10.3]",3825824,42,,,,,-1.4758446,,Right Foot,,,,"[21.0, 4.0]",Ground Pass,,6.328507,,,,,José Ignacio Peleteiro Ramallo,9462.0,,,,,,,1,Regular Play,Daniel García Carrillo,6775.0,Left Defensive Midfield,103,Eibar,322,['dff6be78-719c-4ab9-8ddf-7ea7091a4da5'],51,,,,,,,,,,,,,,,,,,,Eibar,322,00:42:51.933,Pass,
,,,,,,,,,,,,,,,,0.723962,,,,,,,,,,,,,,97855083-6193-4f52-8d96-be538fd4ae38,1663,,,"[21.0, 4.3]",3825824,42,,,,,0.65909004,,Left Foot,,,,"[28.1, 9.8]",Ground Pass,,8.9810915,,,,,Borja González Tomás,6566.0,,,,,,,1,Regular Play,José Ignacio Peleteiro Ramallo,9462.0,Center Attacking Midfield,103,Eibar,322,['ed62ef0e-565c-4d5c-a045-8b201d3fb06f'],52,,,,,,,,,,,,,,,,,,,Eibar,322,00:42:52.654,Pass,
,,,,,,,,,,,,,,,,0.829861,,,,,,,,,,,,,,ad7ad1d9-4fb3-4fb4-b989-74b2b7faa8e8,1666,,,"[32.0, 11.2]",3825824,42,,,,,1.3460852,,Right Foot,,,,"[34.4, 21.7]",Ground Pass,,10.770794,,,Incomplete,,Daniel García Carrillo,6775.0,,,,,,,1,Regular Play,Borja González Tomás,6566.0,Center Forward,103,Eibar,322,"['b4819341-8f49-4a46-b5c7-2edf0094ce67', 'ecadf17e-2ea8-43ce-bff9-695b09e20191']",54,,,,,,,,,,,,,,,,,,,Eibar,322,00:42:54.685,Pass,
,,,,,,,,,,,,,,,,0.442813,,,,,,,,,,,,,,fb69fe18-2032-4dcb-a9bf-90bbd3ed1a1e,1672,,,"[83.9, 60.5]",3825824,42,,,,,-0.42285392,,Left Foot,,,,"[87.9, 58.7]",Ground Pass,,4.3863425,,,,,Bruno Soriano Llido,22819.0,,,,,,,1,Regular Play,Samuel Castillejo Azuaga,6829.0,Left Midfield,104,Villarreal,222,['e588f9de-18d0-4eca-9595-f3cf5c8634b3'],56,,,,,,,,,,,,,,,,,,,Villarreal,222,00:42:56.702,Pass,
,,,,,,,,,,,,,,,,0.929291,,,,,,,,,,,,,,cfa100a8-b284-4d78-afef-3cf3e5ae5b75,1674,,,"[87.9, 58.7]",3825824,42,,,,,2.9689112,,Left Foot,,,,"[79.3, 60.2]",Ground Pass,,8.729834,,,,,Tomás Pina Isla,6622.0,,,,,,,1,Regular Play,Bruno Soriano Llido,22819.0,Left Defensive Midfield,104,Villarreal,222,['4ae133a4-fdd5-4aed-82de-3d4f65e89279'],57,,,,,,,,,,,,,,,,,,,Villarreal,222,00:42:57.145,Pass,
,,,,,,,,,,,,,,,,1.274703,,,,,,,,,,,,,,72825ae6-c916-45bd-a055-5867048493bf,1678,,,"[83.4, 60.7]",3825824,42,,,,,-1.3011458,,Right Foot,,,,"[88.9, 40.8]",Ground Pass,,20.646065,,,,,Adrián López Álvarez,6735.0,,,,,,,1,Regular Play,Tomás Pina Isla,6622.0,Right Defensive Midfield,104,Villarreal,222,['fa7786de-d0f5-49c1-85ff-f29643e27d6a'],59,,,,,,,,,,,,,,,,,,,Villarreal,222,00:42:59.724,Pass,
,,,,,,,,,,,,,,,,1.009091,,,,,,,,,,,,,,c7ce761b-8e69-4ccd-b3b2-23ed81aae114,1681,,,"[89.1, 40.8]",3825824,43,,,,,0.83571535,,Right Foot,,,,"[95.7, 48.1]",Low Pass,,9.84124,,,Incomplete,,Roberto Soldado Rillo,26009.0,,,,,,,1,Regular Play,Adrián López Álvarez,6735.0,Left Center Forward,104,Villarreal,222,"['100ccab6-841e-4a33-8777-a5e46f331547', '98f82b81-2986-498f-ba52-de518405f130', 'a065c85a-55d5-4fd8-b39b-6747e7ffa8ca']",0,,,,,,,,,,,,,,,,,,,Villarreal,222,00:43:00.999,Pass,True
,,,,,,,,,,,,,,,,3.971429,,,,,,,,,,,,,,100ccab6-841e-4a33-8777-a5e46f331547,1683,,,"[24.4, 32.0]",3825824,43,,,,,1.0411291,,Right Foot,,,,"[38.1, 55.4]",High Pass,,27.115494,,,Incomplete,,,,,,,,,Interception,1,Regular Play,Daniel García Carrillo,6775.0,Left Defensive Midfield,104,Villarreal,222,"['c7ce761b-8e69-4ccd-b3b2-23ed81aae114', 'dd0d9aff-7748-4167-835b-2a7c27fcf9c3']",2,,,,,,,,,,,,,,,,,,,Eibar,322,00:43:02.008,Pass,
,,,,,,,,,,,,,,,,0.603219,,,,,,,,,,,,,,b109b35a-883e-413f-afef-880edde547b9,1685,,,"[31.7, 54.1]",3825824,43,,,,,-2.9093037,,Right Foot,,,,"[22.4, 51.9]",High Pass,,9.556673,,,,,Mauro Javier Dos Santos,6837.0,,,,,,Recovery,1,Regular Play,Sergio Gontán Gallardo,6742.0,Right Wing,105,Eibar,322,['2ec96191-3bb9-4df7-94e4-8c72f6029b30'],7,,,,,,,,,,,,,,,,,,,Eibar,322,00:43:07.733,Pass,
,,,,,,,,,,,,,,,,3.278013,,,,,,,,,,,,,,d4f6d70f-8b4b-4ff2-aa0b-f12e516b3760,1688,,,"[22.6, 52.2]",3825824,43,,,,,-0.28319958,,Right Foot,,,,"[54.9, 42.8]",High Pass,,33.640007,,,Incomplete,,,,,,,,,,1,Regular Play,Mauro Javier Dos Santos,6837.0,Right Center Back,105,Eibar,322,['45714c1c-6403-467f-8696-5384c6352c34'],8,,,,,,,,,,,,,,,,,,,Eibar,322,00:43:08.618,Pass,
,,,,,,,,,,,,,,,,2.886857,,,,,,,,,,,,,,45714c1c-6403-467f-8696-5384c6352c34,1690,,,"[65.2, 37.3]",3825824,43,,,,True,-1.2093555,,,,,,"[74.5, 12.7]",High Pass,,26.29924,,,Incomplete,,,,,,,,,Recovery,1,Regular Play,Tomás Pina Isla,6622.0,Right Defensive Midfield,105,Eibar,322,"['62bd5f60-b11a-4d12-8d1e-2dee8a9fd758', '896f9532-7b72-4416-9cb4-6b3e507e20e5', 'd4f6d70f-8b4b-4ff2-aa0b-f12e516b3760']",11,,,,,,,,,,,,,,,,,,,Villarreal,222,00:43:11.896,Pass,True
,,,,,,,,,,,,,,,,1.528919,,,,,,,,,,,,,,32d0ad92-7522-420e-aeeb-c34317d7856d,1693,,,"[82.9, 75.7]",3825824,43,,,,,-2.1990314,,Right Foot,,,,"[75.2, 65.1]",Ground Pass,,13.101526,,,,,Gonzalo Escalante,6712.0,,,,,,,1,Regular Play,Ander Capa Rodríguez,6699.0,Right Back,105,Eibar,322,['9b3238d7-ea1b-476a-bd31-924b0a3eff7a'],20,,,,,,,,,,,,,,,,,,,Eibar,322,00:43:20.222,Pass,
,,,,,,,,,,,,,,,,0.90112,,,,,,,,,,,,,,26a6aeff-bcd4-4763-9fd8-d27748e14a21,1696,,,"[75.5, 62.5]",3825824,43,,,,,-1.6150153,,Right Foot,,,,"[75.0, 51.2]",Ground Pass,,11.311056,,,,,José Ignacio Peleteiro Ramallo,9462.0,,,,,,,1,Regular Play,Gonzalo Escalante,6712.0,Right Defensive Midfield,105,Eibar,322,['ef2fd91b-b9b8-4954-bc77-ee4aa385bc0e'],22,,,,,,,,,,,,,,,,,,,Eibar,322,00:43:22.511,Pass,
,,,,,,,,,,,,,,,,2.305094,,,,,,,,,,,,,,77f4aa4a-ccc2-4904-b151-e7cb89a21e79,1699,,,"[80.0, 44.8]",3825824,43,,,,,-1.4036945,,Left Foot,,,,"[87.0, 3.3]",Ground Pass,,42.08622,,,,,David Juncà Reñé,6776.0,,,True,,,,1,Regular Play,José Ignacio Peleteiro Ramallo,9462.0,Center Attacking Midfield,105,Eibar,322,['ba325d88-a82d-446c-8f00-03561116658f'],24,,,,,,,,,,,,,,,,,,,Eibar,322,00:43:24.717,Pass,
,,,,,,,,,,,,,,,,1.337303,,,,,,,,,,,,,,d673967d-817e-4e17-800b-082feb9898d1,1702,,,"[93.5, 5.5]",3825824,43,,,,,1.1643071,,Left Foot,True,,,"[106.5, 35.7]",High Pass,,32.879173,,,Incomplete,,,,,,,,,,1,Regular Play,David Juncà Reñé,6776.0,Left Back,105,Eibar,322,['9e2eb1a9-e3ac-4784-8479-ae4871bd9f26'],28,,,,,,,,,,,,,,,,,,,Eibar,322,00:43:28.322,Pass,
,,,,,,,,,,,,,,,,1.858097,,,,,,,,,,,,,,7551dfa8-b4d8-442e-9ef2-6ac6cb134b78,1708,,,"[9.5, 49.5]",3825824,43,,True,,,0.9272952,,Right Foot,,,,"[11.3, 51.9]",Low Pass,,3.0,,,Incomplete,,,,,,,,,,1,From Keeper,Alphonse Areola,3379.0,Goalkeeper,107,Villarreal,222,['26edc597-b3bf-4f5d-9f9e-e33dbad077c4'],47,,,,,,,,,,,,,,,,,,,Villarreal,222,00:43:47.487,Pass,
,,,,,,,,,,,,,,,,2.217648,,,,,,,,,,,,,,9387defa-f68f-413a-b851-722d4c2876a6,1710,,,"[13.7, 80.0]",3825824,44,,True,,,-0.42214894,,,,,,"[37.3, 69.4]",High Pass,,25.87122,,,Incomplete,,,,,,,,,Throw-in,1,From Throw In,Antonio Rukavina,5588.0,Right Back,108,Villarreal,222,['33a240c6-d9af-4a3c-9691-aa3fd42751d1'],7,,,,,,,,,,,,,,,,,,,Villarreal,222,00:44:07.168,Pass,
,,,,,,,,,,,,,,,,0.770416,,,,,,,,,,,,,,33a240c6-d9af-4a3c-9691-aa3fd42751d1,1711,,,"[82.8, 10.7]",3825824,44,,,,,0.81569195,,Head,,,,"[87.6, 15.8]",High Pass,,7.0035706,,,Incomplete,,Borja González Tomás,6566.0,,,,,,Recovery,1,From Throw In,Gonzalo Escalante,6712.0,Right Defensive Midfield,108,Villarreal,222,"['9387defa-f68f-413a-b851-722d4c2876a6', '93f22f39-269e-488a-b6c8-877ea25cc5aa', 'b42e1f98-7515-491d-912c-7cee93ad486d']",9,,,,,,,,,,,,,,,,,,,Eibar,322,00:44:09.386,Pass,
,,,,,,,,,,,,,,,,1.717794,,,,,,,,,,,,,,8cf2ad4c-a6a6-48f8-aef2-22ba5068bb5c,1716,,,"[33.1, 66.7]",3825824,44,,,,,2.4558632,,Left Foot,,,,"[24.3, 73.9]",Ground Pass,,11.370136,,,,,Antonio Rukavina,5588.0,,,,,,,1,From Throw In,Bruno Soriano Llido,22819.0,Left Defensive Midfield,108,Villarreal,222,"['da365a10-d4a5-4474-9246-c2e4a0db493a', 'e9e3b716-24bc-47f0-92b7-6e05755ebc4d']",11,,,,,,,,,,,,,,,,,,,Villarreal,222,00:44:11.151,Pass,True
,,,,,,,,,,,,,,,,2.860908,,,,,,,,,,,,,,b07ff345-6505-4fab-8297-51b44fc4bd7d,1720,,,"[26.2, 73.1]",3825824,44,,,,,-0.9284933,,Right Foot,,,,"[56.2, 33.0]",High Pass,,50.080036,,,Incomplete,,Samuel Castillejo Azuaga,6829.0,,,True,,,,1,From Throw In,Antonio Rukavina,5588.0,Right Back,108,Villarreal,222,"['341ed868-772b-48bf-b498-0cee4a68fa5c', '6cd6e19d-8688-465a-834c-0b3115791836', 'e36d4dfa-205c-43c1-ab73-2f2e70e4c2ad']",12,,,,,,,,,,,,,,,,,,,Villarreal,222,00:44:12.909,Pass,True
,,,,,,,,,,,,,,,,1.706287,,,,,,,,,,,,,,341ed868-772b-48bf-b498-0cee4a68fa5c,1722,,,"[63.9, 47.1]",3825824,44,,,,,0.76236075,,Head,,,,"[75.0, 57.7]",Low Pass,,15.3482895,,,Incomplete,,Sergio Gontán Gallardo,6742.0,,,,,,Recovery,1,From Throw In,Ander Capa Rodríguez,6699.0,Right Back,108,Villarreal,222,"['925e0d0c-67ea-4f3d-bbd3-80eb30b81b9c', 'b07ff345-6505-4fab-8297-51b44fc4bd7d', 'e8e697d2-ed72-4ee6-a76b-84fa6b614e35']",15,,,,,,,,,,,,,,,,,,,Eibar,322,00:44:15.770,Pass,
,,,,,,,,,,,,,,,,2.246573,,,,,,,,,,,,,,925e0d0c-67ea-4f3d-bbd3-80eb30b81b9c,1724,,,"[45.1, 22.4]",3825824,44,,,,,0.47601447,,Left Foot,,,,"[67.6, 34.0]",Ground Pass,,25.314226,,,Incomplete,,Adrián López Álvarez,6735.0,,,,,,Interception,1,From Throw In,Adrián Marín Gómez,6935.0,Left Back,108,Villarreal,222,"['341ed868-772b-48bf-b498-0cee4a68fa5c', 'b85dde3f-dedd-4abf-8c89-c4c0d693ea63', 'dca7a84d-ab43-448b-84e6-74cdcc4b89a8']",17,,,,,,,,,,,,,,,,,,,Villarreal,222,00:44:17.476,Pass,
,,,,,,,,,,,,,,,,1.665725,,,,,,,,,,,,,,00f51920-57aa-4862-9096-9efc26d3c1ed,1728,,,"[55.6, 54.0]",3825824,44,,,,,1.3969591,,Left Foot,,,,"[59.2, 74.5]",Ground Pass,,20.813698,,,,,Ander Capa Rodríguez,6699.0,,,,,,,1,Regular Play,Mauro Javier Dos Santos,6837.0,Right Center Back,109,Eibar,322,['6f83118f-07a6-4243-a304-bacd4ba51139'],21,,,,,,,,,,,,,,,,,,,Eibar,322,00:44:21.335,Pass,
,,,,,,,,,,,,,,,,0.930489,,,,,,,,,,,,,,27e262bd-dbeb-4713-9ccb-9c39daabea10,1731,,,"[67.6, 75.3]",3825824,44,,,,,0.17380112,,Right Foot,,,,"[80.7, 77.6]",Ground Pass,,13.300376,,,,,Sergio Gontán Gallardo,6742.0,,,,,,,1,Regular Play,Ander Capa Rodríguez,6699.0,Right Back,109,Eibar,322,['5b73175f-459a-406d-ad80-2331ec5fb016'],25,,,,,,,,,,,,,,,,,,,Eibar,322,00:44:25.257,Pass,
,,,,,,,,,,,,,,,,1.908627,,,,,,,,,,,,,,eb68f0f1-bf27-4d1a-9ee9-724185363e32,1734,,,"[82.5, 76.3]",3825824,44,,,,,-2.937085,,Right Foot,,,,"[69.0, 73.5]",Ground Pass,,13.787313,,,,,Ander Capa Rodríguez,6699.0,,,,,,,1,Regular Play,Sergio Gontán Gallardo,6742.0,Right Wing,109,Eibar,322,['e9a29126-db6e-4b0c-af62-faccdc4be598'],28,,,,,,,,,,,,,,,,,,,Eibar,322,00:44:28.267,Pass,
,,,,,,,,,,,,,,,,1.558869,,,,,,,,,,,,,,bb3364a5-e2fb-4382-b5cc-10ae784fc30d,1736,,,"[68.7, 72.2]",3825824,44,,,,,-2.0261338,,Right Foot,,,,"[61.6, 57.7]",Ground Pass,,16.144968,,,,,Daniel García Carrillo,6775.0,,,,,,,1,Regular Play,Ander Capa Rodríguez,6699.0,Right Back,109,Eibar,322,['aba51b95-6d93-4ef3-93c9-78e7a133695c'],30,,,,,,,,,,,,,,,,,,,Eibar,322,00:44:30.176,Pass,
,,,,,,,,,,,,,,,,2.079638,,,,,,,,,,,,,,7f178e6d-86cc-4e92-84cb-d6b11ea6e1d6,1739,,,"[62.1, 55.0]",3825824,44,,,,,-1.8736812,,Right Foot,,,,"[51.6, 21.4]",Ground Pass,,35.202415,,,,,Aleksandar Pantić,27239.0,,,,,,,1,Regular Play,Daniel García Carrillo,6775.0,Left Defensive Midfield,109,Eibar,322,['203c7b32-55be-4319-8be5-8a828e04a2c5'],32,,,,,,,,,,,,,,,,,,,Eibar,322,00:44:32.709,Pass,
,,,,,,,,,,,,,,,,1.255036,,,,,,,,,,,,,,7c5743dc-abdd-4c03-8f10-130ceb9045b3,1742,,,"[58.4, 10.1]",3825824,44,,,,,-0.69155693,,Right Foot,,,,"[67.7, 2.4]",Ground Pass,,12.073939,,,,,David Juncà Reñé,6776.0,,,,,,,1,Regular Play,Aleksandar Pantić,27239.0,Left Center Back,109,Eibar,322,['010b406f-849a-4a96-9753-f290fd70177c'],36,,,,,,,,,,,,,,,,,,,Eibar,322,00:44:36.535,Pass,
,,,,,,,,,,,,,,,,2.130619,,,,,,,,,,,,,,ea5cb41c-f56b-4187-bc1e-9609112d7cd0,1745,,,"[68.7, 5.5]",3825824,44,,,,,2.6935148,,Left Foot,,,,"[45.4, 16.7]",Ground Pass,,25.85208,,,,,Aleksandar Pantić,27239.0,,,,,,,1,Regular Play,David Juncà Reñé,6776.0,Left Back,109,Eibar,322,['1ac078c4-933f-47f2-8541-2d3df03383cb'],40,,,,,,,,,,,,,,,,,,,Eibar,322,00:44:40.049,Pass,
,,,,,,,,,,,,,,,,1.659889,,,,,,,,,,,,,,4aabd78f-f75d-43b0-ac12-204ba25e3d7e,1748,,,"[44.6, 21.7]",3825824,44,,,,,1.590099,,Right Foot,,,,"[44.1, 47.6]",Ground Pass,,25.904825,,,,,Mauro Javier Dos Santos,6837.0,,,,,,,1,Regular Play,Aleksandar Pantić,27239.0,Left Center Back,109,Eibar,322,['df0dc75b-7f34-4329-ad9e-55db76329fdc'],43,,,,,,,,,,,,,,,,,,,Eibar,322,00:44:43.324,Pass,
,,,,,,,,,,,,,,,,1.628566,,,,,,,,,,,,,,9a48828c-fa33-41d4-a1f1-ae5e7a8c3230,1751,,,"[50.2, 50.0]",3825824,44,,,,,1.5202775,,Left Foot,,,,"[51.1, 67.8]",Ground Pass,,17.822739,,,,,Gonzalo Escalante,6712.0,,,,,,,1,Regular Play,Mauro Javier Dos Santos,6837.0,Right Center Back,109,Eibar,322,['3ce555d8-b68b-4ff6-8449-cb765950740b'],49,,,,,,,,,,,,,,,,,,,Eibar,322,00:44:49.093,Pass,
,,,,,,,,,,,,,,,,0.850551,,,,,,,,,,,,,,1f2246d9-ef18-4f11-a078-175ac5734384,1754,,,"[52.3, 63.2]",3825824,44,,,,,-0.7899643,,Right Foot,,,,"[63.2, 52.2]",Ground Pass,,15.4858,,,,,Daniel García Carrillo,6775.0,,,,,,,1,Regular Play,Gonzalo Escalante,6712.0,Right Defensive Midfield,109,Eibar,322,['757aac34-3502-4252-b4f3-ec134ce6c8cd'],51,,,,,,,,,,,,,,,,,,,Eibar,322,00:44:51.773,Pass,
,,,,,,,,,,,,,,,,1.402197,,,,,,,,,,,,,,f03567e7-5ce8-4e6a-b00e-1b919de3ebbe,1756,,,"[63.2, 53.0]",3825824,44,,,,,1.370211,,Right Foot,,,,"[68.1, 77.1]",Ground Pass,,24.593088,,,,,Ander Capa Rodríguez,6699.0,,,,,,,1,Regular Play,Daniel García Carrillo,6775.0,Left Defensive Midfield,109,Eibar,322,['bae76e21-b58e-46cd-8586-18f80b786458'],52,,,,,,,,,,,,,,,,,,,Eibar,322,00:44:52.624,Pass,
,,,,,,,,,,,,,,,,0.920887,,,,,,,,,,,,,,19d1d5d2-39a9-4a58-8a07-f8fd84359217,1759,,,"[93.5, 75.9]",3825824,44,,,,,-0.93521065,,Right Foot,,,,"[98.0, 69.8]",Ground Pass,,7.5802374,,,Incomplete,,Sergio Gontán Gallardo,6742.0,,,,,,,1,Regular Play,Ander Capa Rodríguez,6699.0,Right Back,109,Eibar,322,"['1b028954-f9db-4006-9cdf-d38721c854f5', '84153618-98d5-4b57-9341-8a97a74f7013']",57,,,,,,,,,,,,,,,,,,,Eibar,322,00:44:57.722,Pass,
,,,,,,,,,,,True,,,,,0.662744,,,,,,,,,,,,,,84153618-98d5-4b57-9341-8a97a74f7013,1761,,,"[22.1, 10.3]",3825824,44,,,,,-2.3417027,,Left Foot,,,,"[18.7, 6.8]",Ground Pass,,4.879549,,,,,Adrián Marín Gómez,6935.0,,,,,,Interception,1,Regular Play,Bruno Soriano Llido,22819.0,Left Defensive Midfield,110,Villarreal,222,"['19d1d5d2-39a9-4a58-8a07-f8fd84359217', '30a8900d-1799-4e6a-a088-0bd8912c7f42']",58,,,,,,,,,,,,,,,,,,,Villarreal,222,00:44:58.643,Pass,
,,,,,,,,,,,,,,,,1.418176,,,,,,,,,,,,,,5fdaf5fe-4034-4be8-ac9a-acc390ab63b7,1763,,,"[18.7, 6.8]",3825824,44,,,,,0.83248377,,Left Foot,,,,"[27.8, 16.8]",Ground Pass,,13.520725,,,,,Samuel Castillejo Azuaga,6829.0,,,,,,,1,Regular Play,Adrián Marín Gómez,6935.0,Left Back,110,Villarreal,222,['7a50eb05-3e0e-4ccb-989a-0969cd2691fc'],59,,,,,,,,,,,,,,,,,,,Villarreal,222,00:44:59.306,Pass,
,,,,,,,,,,,,,,,,1.087482,,,,,,,,,,,,,,a07d15e7-1747-4308-8b55-c72f5a04ed9b,1770,,,"[61.0, 40.1]",3825824,45,,True,,,2.9163158,,Right Foot,,,,"[51.4, 42.3]",Ground Pass,,9.848858,,,,,Bruno Soriano Llido,22819.0,,,,,,Kick Off,2,From Kick Off,Roberto Soldado Rillo,26009.0,Right Center Forward,111,Villarreal,222,['0f3cdf55-b6cc-4b63-916f-6a79abb3031d'],0,,,,,,,,,,,,,,,,,,,Villarreal,222,00:00:00.779,Pass,
,,,,,,,,,,,,,,,,1.363453,,,,,,,,,,,,,,2d3a669e-3122-44a3-93d2-d4025c9b3a8c,1772,,,"[48.7, 43.9]",3825824,45,,,,,1.7711487,,Left Foot,,,,"[42.1, 76.4]",Ground Pass,,33.163383,,,,,Antonio Rukavina,5588.0,,,,,,,2,From Kick Off,Bruno Soriano Llido,22819.0,Left Defensive Midfield,111,Villarreal,222,['04332e33-95e4-43f1-be69-f7a97c6f47a6'],2,,,,,,,,,,,,,,,,,,,Villarreal,222,00:00:02.205,Pass,
,,,,,,,,,,,,,,,,0.969206,,,,,,,,,,,,,,5f79ab2c-a5e6-4eb5-9e0c-18a10347762c,1775,,,"[43.2, 78.2]",3825824,45,,,,,0.028361188,,Right Foot,,,,"[57.3, 78.6]",Ground Pass,,14.105673,,,,,Denis Suárez Fernández,6609.0,,,,,,,2,From Kick Off,Antonio Rukavina,5588.0,Right Back,111,Villarreal,222,['91633595-5da0-46b2-9fed-43e92189509d'],3,,,,,,,,,,,,,,,,,,,Villarreal,222,00:00:03.988,Pass,
,,,,,,,,,,,,,,,,0.643907,,,,,,,,,,,,,,2636dc1a-8690-46c9-8640-5c53ebee2ac4,1783,,,"[74.8, 58.3]",3825824,45,,,,,-0.51623064,,Left Foot,,,,"[78.5, 56.2]",Ground Pass,,4.2544093,,,Incomplete,,Adrián López Álvarez,6735.0,,,,,,,2,From Kick Off,Denis Suárez Fernández,6609.0,Right Midfield,111,Villarreal,222,"['90bae737-a527-485a-92bc-91ec58b1e4bc', 'c01aa512-85f6-4365-9135-64131b068ac1']",9,,,,,,,,,,,,,,,,,,,Villarreal,222,00:00:09.891,Pass,
,,,,,,,,,,,,,,,,0.844941,,,,,,,,,,,,,,9bc84918-6c5a-40e9-a386-99e5b0fe169d,1789,,,"[89.6, 37.3]",3825824,45,,,,,1.0153025,,Left Foot,,,,"[95.0, 46.0]",Ground Pass,,10.239629,,,Incomplete,,Roberto Soldado Rillo,26009.0,,,,Through Ball,True,,2,From Kick Off,Denis Suárez Fernández,6609.0,Right Midfield,111,Villarreal,222,"['2c03184a-3c85-463e-973d-dbedd9d935bd', 'fc6aa3cd-6a80-4209-8726-a464a2164a61']",12,,,,,,,,,,,,,,,,,,,Villarreal,222,00:00:12.590,Pass,
,,,,,,,,,,,,,,,,0.315205,,,,,,,,,,,,,,590eed8e-7bab-4493-a6be-10d54538aa3b,1801,,,"[27.2, 41.3]",3825824,45,,,,,0.44610554,,Right Foot,,,,"[29.5, 42.4]",Low Pass,,2.5495098,,,Incomplete,,,,,,,,,,2,Regular Play,Gonzalo Escalante,6712.0,Right Defensive Midfield,112,Eibar,322,"['0e68dafc-3cb4-4294-b5d4-f492494bc8fd', '32c7d076-fa95-424f-80fc-ae6ac43a8ca2']",16,,,,,,,,,,,,,,,,,,,Eibar,322,00:00:16.380,Pass,True
,,,,,,,,,,,,,,,,0.499664,,,,,,,,,,,,,,5f4ea4ee-7132-4776-a1f7-a26fde3e21e0,1803,,,"[94.9, 34.5]",3825824,45,,,,,-1.1861916,,Left Foot,,,,"[96.6, 30.3]",Ground Pass,,4.5310044,,,,,Denis Suárez Fernández,6609.0,,,,,,Recovery,2,Regular Play,Adrián López Álvarez,6735.0,Left Center Forward,113,Villarreal,222,['4b934126-f591-43c5-ba39-7ee366db448c'],17,,,,,,,,,,,,,,,,,,,Villarreal,222,00:00:17.751,Pass,
,,,,,,,,,,,,,,,,0.686137,,,,,,,,,,,,,,0953e7e1-d6a8-46bf-ae79-e88d1ed63e0f,1807,,,"[99.7, 28.1]",3825824,45,,,,,-0.63040143,,Left Foot,,,,"[107.1, 22.7]",Ground Pass,,9.160786,,,,,Samuel Castillejo Azuaga,6829.0,,,,,,,2,Regular Play,Denis Suárez Fernández,6609.0,Right Midfield,113,Villarreal,222,['cdedff67-f6ec-4253-ae6f-c53f37171ca6'],19,,,,,,,,,,,,,,,,,,,Villarreal,222,00:00:19.496,Pass,
,,,,,,,,,,,,,,,,0.759589,,,,,,,,,,,,,,d1e81e17-9dc3-4d55-9d3d-6e774fc01a3c,1811,,,"[107.7, 22.3]",3825824,45,,,,,1.4308716,,Left Foot,,,,"[109.7, 36.5]",Ground Pass,,14.340154,,,Incomplete,,Roberto Soldado Rillo,26009.0,,,,,,,2,Regular Play,Samuel Castillejo Azuaga,6829.0,Left Midfield,113,Villarreal,222,"['778ba3a2-315f-4db1-93b6-9310fa322dec', 'b1cdbae7-29ef-4255-acc8-97cd909b6754']",21,,,,,,,,,,,,,,,,,,,Villarreal,222,00:00:21.385,Pass,
,,,,,,,,,,,,,,,,5.889566,,,,,,,,,,,,,,4483d35c-a6f1-4dd0-b497-8aa70b65e20d,1818,,,"[7.1, 45.0]",3825824,45,,True,,,-0.79873073,,Keeper Arm,,,,"[29.3, 22.2]",High Pass,,31.822634,,,,,Daniel García Carrillo,6775.0,,,,,,,2,Regular Play,Asier Riesgo Unamuno,10763.0,Goalkeeper,114,Eibar,322,['ce1c5154-7131-4511-90e3-599889105703'],31,,,,,,,,,,,,,,,,,,,Eibar,322,00:00:31.745,Pass,
