50_50,bad_behaviour_card,ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_end_location,pass_goal_assist,pass_height,pass_length,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,,1.999998,,,,,,,,,,,,,0f637f56-d4cc-46db-8317-86587da0860f,19,,"[40.6, 21.5]",3825691,0,,,,,1.9392163,,Left Foot,,,"[32.3, 43.0]",,Ground Pass,23.046474,,,David Navarro Pedrós,26012.0,,,,,,1,From Free Kick,Zouhair Feddal,6647.0,Left Center Back,3,Levante UD,221,['030af956-0207-4677-810e-5a32a5505ff0'],43,,,,,,,,,,,,,,,,Levante UD,221,00:00:43.675,Pass,
,,,,,,,,,,,,,,,,,1.340862,,,,,,,,,,,,,6f11e9d6-518b-4d1a-955a-106ad51869dd,22,,"[33.4, 44.7]",3825691,0,,,,,1.3606583,,Right Foot,,,"[39.5, 73.3]",,Ground Pass,29.24329,,,Pedro López Muñoz,6787.0,,,,,,1,From Free Kick,David Navarro Pedrós,26012.0,Right Center Back,3,Levante UD,221,['11c4c445-ce24-464f-9994-8fd22c1f9215'],46,,,,,,,,,,,,,,,,Levante UD,221,00:00:46.432,Pass,
,,,,,,,,,,,,,,,,,2.12759,,,,,,,,,,,,,05565c35-e02d-4e05-acd1-65f2ab0a51cb,25,,"[35.8, 70.6]",3825691,0,,,,,-2.3961732,,Right Foot,,,"[7.2, 44.2]",,Ground Pass,38.921974,,,Rubén Iván Martínez Andrade,6730.0,,,,,,1,From Free Kick,Pedro López Muñoz,6787.0,Right Back,3,Levante UD,221,['faac67f8-bf22-443c-b598-613337187963'],49,,,,,,,,,,,,,,,,Levante UD,221,00:00:49.335,Pass,
,,,,,,,,,,,,,,,,,3.383492,,,,,,,,,,,,,6324692b-77ed-4e5e-bc01-91047db739b8,27,,"[7.6, 44.2]",3825691,0,,,,,-0.08314123,,Right Foot,,,"[56.8, 40.1]",,High Pass,49.370537,,,Deyverson Brum Silva Acosta,25134.0,,,,,,1,From Free Kick,Rubén Iván Martínez Andrade,6730.0,Goalkeeper,3,Levante UD,221,['5e7be757-6b42-4c5e-841a-86f4f544f96f'],51,,,,,,,,,,,,,,,,Levante UD,221,00:00:51.462,Pass,
,,,,,,,,,,,,,,,,,2.354867,,,,,,,,,,,,,97c30663-e6b9-4678-a505-54ff9f1f9d02,29,,"[56.8, 40.1]",3825691,0,,,,,-0.52417964,,Head,,,"[63.2, 36.4]",,High Pass,7.392564,,,Víctor Camarasa Ferrando,6659.0,,,,,,1,From Free Kick,Deyverson Brum Silva Acosta,25134.0,Center Forward,3,Levante UD,221,['47b70323-870c-4e09-8b73-80d6dcfc6347'],54,,,,,,,,,,,,,,,,Levante UD,221,00:00:54.846,Pass,
,,,,,,,,,,,,,,,,,1.443027,,,,,,,,,,,,,002d6ab5-0813-466f-912b-f9eb0500dedb,33,,"[51.8, 44.0]",3825691,0,,,,,0.78128296,,Head,,,"[64.0, 56.1]",,High Pass,17.18284,,,Robert Ibáñez Castro,18721.0,,,,,Recovery,1,Regular Play,Jean-Sylvain Claude Babin,4498.0,Right Center Back,4,Granada,1049,['c1c896a6-d98d-49a8-aeea-6ada94b881f8'],58,,,,,,,,,,,,,,,,Granada,1049,00:00:58.888,Pass,
,,,,,,,,,,,,,,,,,2.021112,,,,,,,,,,,,,94eddddb-6df3-41c0-9967-b1f1658fe031,37,,"[50.7, 24.6]",3825691,1,,,,,0.120222785,,Left Foot,,,"[65.6, 26.4]",,Ground Pass,15.008331,Incomplete,,Víctor Camarasa Ferrando,6659.0,,,,,Recovery,1,Regular Play,Antonio García Aranda,6784.0,Left Back,4,Granada,1049,"['099d8004-6536-4391-8d6f-0418cefbd4a6', '88014a53-dcae-44ee-b5bb-1077fc1425da']",1,,,,,,,,,,,,,,,,Levante UD,221,00:01:01.101,Pass,
,,,,,,,,,,,,,,,,,0.906192,,,,,,,,,,,,,88014a53-dcae-44ee-b5bb-1077fc1425da,40,,"[54.5, 53.7]",3825691,1,,,,,1.9454775,,Right Foot,,,"[51.0, 62.6]",,Ground Pass,9.563472,,,Dimitri Foulquier,4546.0,,,,,Recovery,1,Regular Play,Rubén Salvador Pérez Del Mármol,6599.0,Left Defensive Midfield,4,Granada,1049,"['94eddddb-6df3-41c0-9967-b1f1658fe031', 'b8b9ca4b-c588-4f06-b248-4cddae6f03a3', 'e8464413-3e9b-44df-9ee0-12cb1bc1ff83']",3,,,,,,,,,,,,,,,,Granada,1049,00:01:03.122,Pass,True
,,,,,,,,,,,,,,,,,2.907684,,,,,,,,,,,,,69882ed9-6f36-405e-b6ae-1721c94cbf98,43,,"[50.5, 62.3]",3825691,1,,,,,-1.1012837,,Left Foot,,,"[64.3, 35.1]",,High Pass,30.500492,Incomplete,,,,,,,,,1,Regular Play,Dimitri Foulquier,4546.0,Right Back,4,Granada,1049,['c9f85633-599c-48fd-867e-f3f1210452c6'],4,,,,,,,,,,,,,,,,Granada,1049,00:01:04.068,Pass,
,,,,,,,,,,,,,,,,,1.456171,,,,,,,,,,,,,85210592-d7e3-4509-b869-5696b084a2d7,45,,"[64.9, 38.4]",3825691,1,,,,,-0.7638188,,Right Foot,,,"[72.0, 31.6]",,Low Pass,9.831073,,,Isaac Ajayi Success,6918.0,,,,,Recovery,1,Regular Play,Rubén Salvador Pérez Del Mármol,6599.0,Left Defensive Midfield,4,Granada,1049,['93be6bcd-95f2-414d-a007-c7981e382d3b'],7,,,,,,,,,,,,,,,,Granada,1049,00:01:07.829,Pass,
,,,,,,,,,,,,,,,,,0.941744,,,,,,,,,,,,,6767c3ab-fc8a-4e42-a96a-288a1d564bcf,48,,"[72.2, 31.8]",3825691,1,,,,True,1.0789871,,,,,"[76.7, 40.2]",,Low Pass,9.5294285,,,Adalberto Peñaranda Maestre,6847.0,,,,,,1,Regular Play,Isaac Ajayi Success,6918.0,Left Wing,4,Granada,1049,"['4a72ecc3-612d-4eb8-a372-4a4715c9933b', '4df315fa-f307-43a1-adab-5bd9ffd37aa2']",9,,,,,,,,,,,,,,,,Granada,1049,00:01:09.290,Pass,True
,,,,,,,,,,,,,,,,,0.60167,,,,,,,,,,,,,8721e10d-348a-49d4-a75c-b743104d6e11,52,,"[78.4, 40.0]",3825691,1,,,,,3.1415927,,Left Foot,,,"[72.5, 40.0]",,Ground Pass,5.9,,,Rubén Salvador Pérez Del Mármol,6599.0,,,,,,1,Regular Play,Adalberto Peñaranda Maestre,6847.0,Center Forward,4,Granada,1049,"['57896d95-8a9b-458b-b6d8-562105e9860e', '65f6853f-0e95-46db-99b6-0b66f11ff190']",10,,,,,,,,,,,,,,,,Granada,1049,00:01:10.873,Pass,True
,,,,,,,,,,,,,,,,,1.170103,,,,,,,,,,,,,bc40afde-a5c7-42fb-8c3a-02e535707752,56,,"[72.9, 39.7]",3825691,1,,,,,1.2424669,,Left Foot,,,"[82.2, 67.0]",,Ground Pass,28.840597,,,Robert Ibáñez Castro,18721.0,,,,,,1,Regular Play,Rubén Salvador Pérez Del Mármol,6599.0,Left Defensive Midfield,4,Granada,1049,"['31dd7ebd-70f8-43e0-81cf-ed1baed1d9f0', '795f846a-4963-468f-b0b1-95207f5423a7']",11,,,,,,,,,,,,,,,,Granada,1049,00:01:11.519,Pass,True
,,,,,,,,,,,,,,,,,0.974216,,,,,,,,,,,,,dafb5b7f-5452-45aa-8de5-f8a6750cb156,60,,"[98.6, 51.0]",3825691,1,,,,,0.81291413,,Left Foot,,,"[103.9, 56.6]",,Ground Pass,7.7103825,Pass Offside,,Adalberto Peñaranda Maestre,6847.0,,,,,,1,Regular Play,Robert Ibáñez Castro,18721.0,Right Wing,4,Granada,1049,['a4dc0f93-2f45-4e81-8ba0-d8e7a8d43ebc'],16,,,,,,,,,,,,,,,,Granada,1049,00:01:16.029,Pass,
,,,,,,,,,,,,,,,,,1.433548,,,,,,,,,,,,,fb719840-391a-4426-8331-15ae686523e5,62,,"[10.2, 41.9]",3825691,1,,True,,,0.68108505,,Right Foot,,,"[25.5, 54.3]",,Ground Pass,19.693907,,,David Navarro Pedrós,26012.0,,,,,Free Kick,1,From Free Kick,Rubén Iván Martínez Andrade,6730.0,Goalkeeper,5,Levante UD,221,['b1aa8a8f-7697-4132-9530-b540e95b8e36'],39,,,,,,,,,,,,,,,,Levante UD,221,00:01:39.377,Pass,
,,,,,,,,,,,,,,,,,1.171914,,,,,,,,,,,,,d86d6bbb-a8fa-4771-a935-c02bc5105d25,65,,"[38.6, 58.3]",3825691,1,,,,,-0.84569246,,Right Foot,,,"[56.5, 38.1]",,Low Pass,26.989813,,,Víctor Camarasa Ferrando,6659.0,,,,,,1,From Free Kick,David Navarro Pedrós,26012.0,Right Center Back,5,Levante UD,221,"['653dd3b1-671a-4f09-b3ef-2a8338827957', 'c72a008a-e199-455f-9e37-fc7537d0657e']",43,,,,,,,,,,,,,,,,Levante UD,221,00:01:43.607,Pass,True
,,,,,,,,,,,True,,,,,,0.640103,,,,,,,,,,,,,301318e5-b86b-4eed-aff7-c879a329c621,69,,"[61.8, 40.0]",3825691,1,,,,,-2.5782764,,Right Foot,,,"[56.1, 36.4]",,Low Pass,6.7416615,,,Rubén Salvador Pérez Del Mármol,6599.0,,,,,Interception,1,Regular Play,Francisco Manuel Rico Castro,25707.0,Right Defensive Midfield,6,Granada,1049,['fbd39cbb-7cdb-4aa4-8b9f-ae014857bef6'],44,,,,,,,,,,,,,,,,Granada,1049,00:01:44.820,Pass,
,,,,,,,,,,,,,,,,,2.029815,,,,,,,,,,,,,8b793b68-6d96-47b1-bb0b-adc292bfaa1d,72,,"[64.0, 37.3]",3825691,1,,,,,-0.33196375,b45614b6-fc14-442d-800f-3c9e5c9c88af,Right Foot,,,"[96.2, 26.2]",,High Pass,34.059505,,,Isaac Ajayi Success,6918.0,True,,,,,1,Regular Play,Rubén Salvador Pérez Del Mármol,6599.0,Left Defensive Midfield,6,Granada,1049,['6145897d-d61a-49cc-b74d-2d4bb14b9547'],48,,,,,,,,,,,,,,,,Granada,1049,00:01:48.040,Pass,
,,,,,,,,,,,,,,,,,1.765205,,,,,,,,,,,,,4143d6d6-429c-4308-a7d6-fd0f162fda79,76,,"[7.8, 38.4]",3825691,1,,True,,,-1.1261166,,Keeper Arm,,,"[14.9, 23.5]",,Ground Pass,16.50515,,,Zouhair Feddal,6647.0,,,,,,1,From Keeper,Rubén Iván Martínez Andrade,6730.0,Goalkeeper,8,Levante UD,221,['f6ced5fd-8706-4881-89d3-4f22969e4d7c'],57,,,,,,,,,,,,,,,,Levante UD,221,00:01:57.702,Pass,
,,,,,,,,,,,,,,,,,1.17214,,,,,,,,,,,,,f83a8fec-ad27-4ad7-90f8-35986eb46e1b,78,,"[37.2, 16.2]",3825691,2,,,,,-0.19245976,,Left Foot,,,"[56.7, 12.4]",,Ground Pass,19.866806,,,Rubén García Santos,23943.0,,,,,,1,Regular Play,Zouhair Feddal,6647.0,Left Center Back,9,Levante UD,221,['d210c19a-381e-43c6-9138-32185b06a694'],3,,,,,,,,,,,,,,,,Levante UD,221,00:02:03.319,Pass,
,,,,,,,,,,,,,,,,,2.158145,,,,,,,,,,,,,091ab0e7-4d07-4938-b9da-5f165eae0b10,84,,"[55.0, 22.2]",3825691,2,,True,,,1.369842,,Left Foot,,,"[57.2, 33.0]",,Ground Pass,11.021796,,,Simão Mate,27122.0,,,,,Free Kick,1,From Free Kick,Zouhair Feddal,6647.0,Left Center Back,10,Levante UD,221,['125f2884-f81c-4d70-bae1-b4912563e775'],22,,,,,,,,,,,,,,,,Levante UD,221,00:02:22.415,Pass,
,,,,,,,,,,,,,,,,,1.6,,,,,,,,,,,,,bd36cc4c-1b76-44f1-881d-11668f2a43cc,86,,"[56.5, 33.7]",3825691,2,,,,,2.1081624,,Right Foot,,,"[45.0, 53.0]",,Ground Pass,22.46642,,,David Navarro Pedrós,26012.0,,,,,,1,From Free Kick,Simão Mate,27122.0,Center Defensive Midfield,10,Levante UD,221,['2495c8ef-f2d2-41f8-a74c-fc5f6bbcd650'],25,,,,,,,,,,,,,,,,Levante UD,221,00:02:25.122,Pass,
,,,,,,,,,,,,,,,,,1.429195,,,,,,,,,,,,,573d56cc-2d29-4c41-847c-67ca94187bd4,89,,"[56.5, 61.6]",3825691,2,,,,,0.67037034,,Right Foot,,,"[70.5, 72.7]",,Ground Pass,17.86645,,,Pedro López Muñoz,6787.0,,,,,,1,From Free Kick,David Navarro Pedrós,26012.0,Right Center Back,10,Levante UD,221,['bf2158cd-ae54-420c-8f92-eef2dfd353e6'],29,,,,,,,,,,,,,,,,Levante UD,221,00:02:29.184,Pass,
,,,,,,,,,,,,,,,,,2.653909,,,,,,,,,,,,,66a394ba-9bd6-4ec5-ac00-c0a9d5d11c01,92,,"[71.1, 72.9]",3825691,2,,,,,0.20239274,,Right Foot,,,"[105.7, 80.0]",,High Pass,35.320957,Out,,Jefferson Andrés Lerma Solís,5678.0,,,,,,1,From Free Kick,Pedro López Muñoz,6787.0,Right Back,10,Levante UD,221,['e1e76ab3-a051-427b-897d-dcb7010b5233'],31,,,,,,,,,,,,,,,,Levante UD,221,00:02:31.202,Pass,
,,,,,,,,,,,,,,,,,1.40738,,,,,,,,,,,,,06bca9a6-f67d-4250-83f7-07379cafb730,94,,"[15.5, 0.1]",3825691,2,,True,,,1.0109994,,,,,"[20.2, 7.6]",,High Pass,8.850988,,,Francisco Manuel Rico Castro,25707.0,,,,,Throw-in,1,From Throw In,Cristiano Biraghi,7158.0,Left Back,11,Granada,1049,['69eeea99-c0d5-4521-bcca-0900493e3ba5'],47,,,,,,,,,,,,,,,,Granada,1049,00:02:47.216,Pass,
,,,,,,,,,,,,,,,,,0.942151,,,,,,,,,,,,,3eb45a1b-9ce7-4714-ad5c-6c18730d8377,96,,"[21.1, 7.0]",3825691,2,,True,,,0.034950797,,Right Foot,,,"[64.0, 8.5]",,Ground Pass,42.926216,,,Isaac Ajayi Success,6918.0,,,,,,1,From Throw In,Francisco Manuel Rico Castro,25707.0,Right Defensive Midfield,11,Granada,1049,['b4d89766-e936-4b93-b81d-8dbe5cc508f7'],48,,,,,,,,,,,,,,,,Granada,1049,00:02:48.697,Pass,
,,,,,,,,,,,,,,,,,0.964468,,,,,,,,,,,,,0bafb768-575a-431a-b901-c02564f2122f,98,,"[64.0, 8.5]",3825691,2,,,,,0.9399987,,Right Foot,,,"[70.5, 17.4]",,Ground Pass,11.020889,,,Adalberto Peñaranda Maestre,6847.0,,,,,,1,From Throw In,Isaac Ajayi Success,6918.0,Left Wing,11,Granada,1049,['a6ee4969-0590-488a-a64a-ac91b543b814'],49,,,,,,,,,,,,,,,,Granada,1049,00:02:49.654,Pass,
,,,,,,,,,,,,,,,,,0.63896,,,,,,,,,,,,,451f7341-b5d0-4090-a765-66d1d5fdfd26,101,,"[70.5, 17.2]",3825691,2,,,,,-2.6374266,,Right Foot,,,"[64.7, 14.0]",,Ground Pass,6.624198,,,Francisco Manuel Rico Castro,25707.0,,,,,,1,From Throw In,Adalberto Peñaranda Maestre,6847.0,Center Forward,11,Granada,1049,['84bc65aa-38b6-48b5-94c1-3ec33a23cedb'],50,,,,,,,,,,,,,,,,Granada,1049,00:02:50.700,Pass,
,,,,,,,,,,,,,,,,,1.125986,,,,,,,,,,,,,7fdbcd65-495e-4551-a7f0-f0f1b15ee261,107,,"[63.6, 11.2]",3825691,2,,,,,1.0419731,,Right Foot,,,"[73.3, 27.8]",,Ground Pass,19.226284,Incomplete,,,,,,,,,1,From Throw In,Francisco Manuel Rico Castro,25707.0,Right Defensive Midfield,11,Granada,1049,"['6070125c-7d05-47e3-b883-1dee03e173e4', 'fd6323c9-004d-403c-8bd5-efc2f85b51dc']",53,,,,,,,,,,,,,,,,Granada,1049,00:02:53.772,Pass,True
,,,,,,,,,,,,,,,,,1.048987,,,,,,,,,,,,,89afecc0-6f57-4d01-876e-5fc78700aa6d,111,,"[50.3, 53.9]",3825691,2,,,,,0.39234015,,Left Foot,,,"[56.1, 56.3]",,Ground Pass,6.276942,Incomplete,,Víctor Camarasa Ferrando,6659.0,,,,,,1,From Throw In,Simão Mate,27122.0,Center Defensive Midfield,11,Granada,1049,"['6d16635c-887f-447f-a46c-167b6544c437', '869fe6d2-7c92-457c-b8e5-6ee492f1252f', 'd7caf8e7-9b73-476c-bcdd-0f1e9af08fbb']",56,,,,,,,,,,,,,,,,Levante UD,221,00:02:56.538,Pass,True
,,,,,,,,,,,,,,,,,0.696781,,,,,,,,,,,,,6d16635c-887f-447f-a46c-167b6544c437,114,,"[64.0, 23.8]",3825691,2,,,,,1.7341624,,Right Foot,,,"[62.5, 32.9]",,Ground Pass,9.222797,,,Rubén Salvador Pérez Del Mármol,6599.0,,,,,Recovery,1,From Throw In,Francisco Manuel Rico Castro,25707.0,Right Defensive Midfield,11,Granada,1049,"['39828d23-75ea-41e9-9266-27143b154633', '89afecc0-6f57-4d01-876e-5fc78700aa6d', 'c074d164-651a-4bab-80bb-2cfe7841dc29']",57,,,,,,,,,,,,,,,,Granada,1049,00:02:57.587,Pass,True
,,,,,,,,,,,,,,,,,0.958159,,,,,,,,,,,,,ff653737-6e9b-4201-904c-08be98b530aa,117,,"[62.5, 32.9]",3825691,2,,,,,-0.85909,,Left Foot,,,"[69.4, 24.9]",,Ground Pass,10.564564,,,Adalberto Peñaranda Maestre,6847.0,,,,,,1,From Throw In,Rubén Salvador Pérez Del Mármol,6599.0,Left Defensive Midfield,11,Granada,1049,['51831dd3-a495-40f6-8062-efd8bafb8566'],58,,,,,,,,,,,,,,,,Granada,1049,00:02:58.364,Pass,
,,,,,,,,,,,,,,,,,0.569622,,,,,,,,,,,,,86f5b8da-4a43-4474-89d3-8761fb8589af,125,,"[24.2, 62.7]",3825691,3,,,,,-0.61864436,,Right Foot,,,"[30.1, 58.5]",,Ground Pass,7.242237,,,Víctor Camarasa Ferrando,6659.0,,,,,Recovery,1,Regular Play,Pedro López Muñoz,6787.0,Right Back,12,Levante UD,221,"['8034fe73-fe05-4f3e-a600-a806184e940a', '9920c338-224c-4a47-8f46-637f730a9d1f']",3,,,,,,,,,,,,,,,,Levante UD,221,00:03:03.582,Pass,True
