bad_behaviour_card,ball_receipt_outcome,ball_recovery_recovery_failure,block_offensive,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_miscommunication,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_straight,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_open_goal,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,1.01889,,,,,,,,,,,,,51180a66-9313-4b23-8c07-af70e00efd03,23,,"[53.8, 74.5]",3825670,0,,,,,-2.8261712,,Head,,,"[44.3, 71.4]",,High Pass,,9.992997,,,,Cristiano Piccini,11634.0,,,,,,Recovery,1,Regular Play,Joaquín Sánchez Rodríguez,6651.0,Right Wing,4,Real Betis,218,['cb62aa39-501b-4f47-ac72-8feb3377d01e'],27,,,,,,,,,,,,,,,,,,Real Betis,218,00:00:27.037,Pass,
,,,,,,,,,,,,,,,,0.92844,,,,,,,,,,,,,a0d316e6-581e-4012-9eea-1b72859110cb,26,,"[44.3, 68.9]",3825670,0,,,,,-0.9241653,,Head,,,"[52.0, 58.7]",,Low Pass,,12.780063,,,,Daniel Ceballos Fernández,6697.0,,,,,,,1,Regular Play,Cristiano Piccini,11634.0,Right Back,4,Real Betis,218,"['b284e651-68aa-4da6-8d9a-83d4b839cb8b', 'd38cae68-d8fb-413f-8d14-2cf52c305510']",28,,,,,,,,,,,,,,,,,,Real Betis,218,00:00:28.056,Pass,True
,,,,,,,,,,,,,,,,2.286436,,,,,,,,,,,,,8885e000-a9c7-4979-b0cb-383d5ad5d580,30,,"[50.5, 59.0]",3825670,0,,,,,-0.4655781,,Right Foot,,,"[71.2, 48.6]",,High Pass,,23.165707,,Incomplete,,,,,,,,,,1,Regular Play,Daniel Ceballos Fernández,6697.0,Center Attacking Midfield,4,Real Betis,218,['7cfdc9f8-b753-482f-bd7c-cd3af95b4521'],29,,,,,,,,,,,,,,,,,,Real Betis,218,00:00:29.813,Pass,
,,,,,,,,,,,,,,,,1.746104,,,,,,,,,,,,,f335dc25-d295-41f1-9838-59613f95ab6a,32,,"[33.5, 41.3]",3825670,0,,,,,0.021548389,,Head,,,"[56.7, 41.8]",,Low Pass,,23.205387,,,,Petros Matheus dos Santos Araújo,27346.0,,,,,,Recovery,1,Regular Play,Heiko Westermann,27349.0,Left Center Back,4,Real Betis,218,['5c896df2-8986-4f79-a91b-0ae333a7c9bb'],34,,,,,,,,,,,,,,,,,,Real Betis,218,00:00:34.624,Pass,
,,,,,,,,,,,,,,,,0.56344,,,,,,,,,,,,,8d56390a-57f1-4d13-8395-dc292b86a2c8,38,,"[56.4, 41.7]",3825670,0,,True,,,-1.8686787,,Right Foot,,,"[49.4, 18.9]",,Ground Pass,,23.850367,,,,Daniel Ceballos Fernández,6697.0,,,,,,Free Kick,1,From Free Kick,Petros Matheus dos Santos Araújo,27346.0,Right Defensive Midfield,5,Real Betis,218,['633649ae-5782-423d-904a-332f9793d590'],43,,,,,,,,,,,,,,,,,,Real Betis,218,00:00:43.857,Pass,
,,,,,,,,,,,,,,,,1.486899,,,,,,,,,,,,,0b8d7369-58c4-4712-864b-080ae48283bc,41,,"[52.2, 25.8]",3825670,0,,,,,-0.2611389,,Right Foot,,,"[63.8, 22.7]",,Ground Pass,,12.007081,,,,Álvaro Cejudo Carmona,26723.0,,,,,,,1,From Free Kick,Daniel Ceballos Fernández,6697.0,Center Attacking Midfield,5,Real Betis,218,"['75d7289a-9719-4d4b-b348-ff6f6ebe4696', 'fcf2ba56-fc53-4d7a-970d-eee0166303d6']",46,,,,,,,,,,,,,,,,,,Real Betis,218,00:00:46.602,Pass,True
,,,,,,,,,,,,,,,,0.846279,,,,,,,,,,,,,37718a7c-da35-41a4-aede-52b2bb6a2e4e,45,,"[91.7, 27.6]",3825670,0,,,,,0.8044435,,Right Foot,,,"[102.0, 38.3]",,Low Pass,,14.851936,,Incomplete,,Petros Matheus dos Santos Araújo,27346.0,,,,,,,1,From Free Kick,Álvaro Cejudo Carmona,26723.0,Left Wing,5,Real Betis,218,"['05a981eb-5bec-48dd-be28-cebc8bf28eae', '07ea555e-f73a-496c-b4ba-f3c946f61ace']",55,,,,,,,,,,,,,,,,,,Real Betis,218,00:00:55.831,Pass,
,,,,,,,,,,,,,,,,1.613457,,,,,,,,,,,,,05a981eb-5bec-48dd-be28-cebc8bf28eae,47,,"[18.1, 41.8]",3825670,0,,,,,0.09065989,,Head,,,"[28.0, 42.7]",,Low Pass,,9.9408245,,,,Víctor Camarasa Ferrando,6659.0,,,,,,Interception,1,From Free Kick,David Navarro Pedrós,26012.0,Right Center Back,5,Real Betis,218,"['2a6f2c51-6a70-4df7-9445-2461dd39ebe9', '37718a7c-da35-41a4-aede-52b2bb6a2e4e']",56,,,,,,,,,,,,,,,,,,Levante UD,221,00:00:56.678,Pass,
,,,,,,,,,,,,,,,,2.372597,,,,,,,,,,,,,34effcc2-722f-48bf-9889-eee5e1302c54,50,,"[28.0, 42.7]",3825670,0,,,,,-0.22935493,,Right Foot,,,"[53.7, 36.7]",,High Pass,,26.391096,,Incomplete,,,,,,,,,,1,From Free Kick,Víctor Camarasa Ferrando,6659.0,Left Center Midfield,5,Real Betis,218,['aedad245-1013-4a28-ae6b-28d0139bbf3a'],58,,,,,,,,,,,,,,,,,,Levante UD,221,00:00:58.464,Pass,
,,,,,,,,,,,,,,,,2.471563,,,,,,,,,,,,,aedad245-1013-4a28-ae6b-28d0139bbf3a,51,,"[66.4, 43.4]",3825670,1,,,,,1.4405042,,Head,,,"[70.2, 72.4]",,Low Pass,,29.247906,,,,Cristiano Piccini,11634.0,,,,,,Recovery,1,From Free Kick,Bruno González Cabrera,6872.0,Right Center Back,5,Real Betis,218,"['34effcc2-722f-48bf-9889-eee5e1302c54', '3da9a19e-b66a-4e2f-9d15-80a63b639749']",0,,,,,,,,,,,,,,,,,,Real Betis,218,00:01:00.837,Pass,
,,,,,,,,,,,,,,,,1.094621,,,,,,,,,,,,,36ce2488-5115-430b-a99c-b55980ee3163,54,,"[73.9, 71.9]",3825670,1,,,,,0.8217458,,Right Foot,,,"[79.2, 77.6]",,Ground Pass,,7.7833157,,,,Joaquín Sánchez Rodríguez,6651.0,,,,,,,1,From Free Kick,Cristiano Piccini,11634.0,Right Back,5,Real Betis,218,['1c64c15e-418e-4e77-83b1-842c94048ebd'],3,,,,,,,,,,,,,,,,,,Real Betis,218,00:01:03.311,Pass,
,,,,,,,,,,,,,,,,0.780061,,,,,,,,,,,,,8d816ba9-e0d9-4c64-ad20-46f6f0b38c8b,58,,"[72.5, 67.3]",3825670,1,,,,,-0.64987046,,Right Foot,,,"[77.5, 63.5]",,Ground Pass,,6.2801275,,,,Daniel Ceballos Fernández,6697.0,,,,,,,1,From Free Kick,Joaquín Sánchez Rodríguez,6651.0,Right Wing,5,Real Betis,218,['2521d834-75da-4af6-a4d0-60b663d9ba43'],7,,,,,,,,,,,,,,,,,,Real Betis,218,00:01:07.714,Pass,
,,,,,,,,,,,,,,,,0.504497,,,,,,,,,,,,,d676ae04-a8af-4129-abab-7e53e799dc7b,62,,"[81.7, 70.7]",3825670,1,,,,,1.2571757,,Right Foot,,,"[84.1, 78.1]",,Ground Pass,,7.77946,,,,Cristiano Piccini,11634.0,,,,,,,1,From Free Kick,Daniel Ceballos Fernández,6697.0,Center Attacking Midfield,5,Real Betis,218,['2d73bae3-1830-4c0a-a2b6-493f3b77d72b'],12,,,,,,,,,,,,,,,,,,Real Betis,218,00:01:12.298,Pass,
,,,,,,,,,,,,,,,,1.793097,,,,,,,,,,,,,d709597a-c7c9-4f54-874c-144c66087b10,65,,"[84.1, 78.4]",3825670,1,,,,,-2.9361973,,Right Foot,,,"[74.5, 76.4]",,Ground Pass,,9.806121,,,,Álvaro Cejudo Carmona,26723.0,,,,,,,1,From Free Kick,Cristiano Piccini,11634.0,Right Back,5,Real Betis,218,['9016efad-ec33-4f0a-ab18-ffa4d2d81e29'],12,,,,,,,,,,,,,,,,,,Real Betis,218,00:01:12.861,Pass,
,,,,,,,,,,,,,,,,0.853629,,,,,,,,,,,,,26c293e5-1781-4392-8deb-34d0c8dd1821,68,,"[73.9, 74.1]",3825670,1,,,,,0.5611634,,Left Foot,,,"[80.9, 78.5]",,Ground Pass,,8.268011,,,,Cristiano Piccini,11634.0,,,,,,,1,From Free Kick,Álvaro Cejudo Carmona,26723.0,Left Wing,5,Real Betis,218,['87b5b93b-38c6-4fe1-bdb8-6ef277b7c1e2'],15,,,,,,,,,,,,,,,,,,Real Betis,218,00:01:15.125,Pass,
,,,,,,,,,,,,,,,,3.2,,,,,,,,,,,,,c2be3548-fbc4-406e-a8cd-7004613cc7ae,74,,"[79.6, 80.0]",3825670,1,,True,,,-2.1778963,,,,,"[68.0, 63.3]",,Low Pass,,20.33347,,,,Heiko Westermann,27349.0,,,,,,Throw-in,1,From Throw In,Cristiano Piccini,11634.0,Right Back,6,Real Betis,218,['33383f15-01a9-4f30-ae7f-425f90c36a63'],28,,,,,,,,,,,,,,,,,,Real Betis,218,00:01:28.773,Pass,
,,,,,,,,,,,,,,,,1.487701,,,,,,,,,,,,,572ef49c-f281-43fa-bd98-fb7ce9068b68,76,,"[67.2, 60.3]",3825670,1,,True,,,-1.5098255,,Right Foot,,,"[69.3, 25.9]",,Ground Pass,,34.46404,,,,Rubén Castro Martín,6832.0,,,,,,,1,From Throw In,Heiko Westermann,27349.0,Left Center Back,6,Real Betis,218,['1433b1f3-6e64-4eb6-afdc-c905ce7f2b11'],32,,,,,,,,,,,,,,,,,,Real Betis,218,00:01:32.224,Pass,
,,,,,,,,,,,,,,,,1.993779,,,,,,,,,,,,,f83eaac0-dc26-43b6-a009-18ff9ab74a02,82,,"[39.1, 76.2]",3825670,1,,,,,-0.08248956,,Right Foot,,,"[64.5, 74.1]",,Low Pass,,25.486664,,Incomplete,,José Luis Morales Nogales,6668.0,,,,,,,1,Regular Play,Pedro López Muñoz,6787.0,Right Back,7,Levante UD,221,"['bcac0f32-fd02-4142-af6c-7424d0b5410b', 'bdda6a2a-408a-448d-8b91-f002dc5f9d76']",36,,,,,,,,,,,,,,,,,,Levante UD,221,00:01:36.934,Pass,
,,,,,,,,,,,,,,,,2.744246,,,,,,,,,,,,,bdda6a2a-408a-448d-8b91-f002dc5f9d76,84,,"[55.6, 6.0]",3825670,1,,,,,0.4619294,,Left Foot,,,"[78.9, 17.6]",,High Pass,,26.02787,,Incomplete,,Álvaro Cejudo Carmona,26723.0,,,,,,Recovery,1,Regular Play,Francisco Miguel Varela Martín,24132.0,Left Back,7,Levante UD,221,"['5fccedaf-612f-44dc-b166-2f00339498fb', '9fa2e73f-17f1-4f2f-a1c0-72076392c4b1', 'f83eaac0-dc26-43b6-a009-18ff9ab74a02']",38,,,,,,,,,,,,,,,,,,Real Betis,218,00:01:38.928,Pass,
,,,,,,,,,,,,,,,,1.393694,,,,,,,,,,,,,9fa2e73f-17f1-4f2f-a1c0-72076392c4b1,86,,"[41.2, 62.5]",3825670,1,,,,,-1.0615777,,Head,,,"[47.9, 50.5]",,High Pass,,13.743726,,,,Víctor Camarasa Ferrando,6659.0,,,,,,Recovery,1,Regular Play,David Navarro Pedrós,26012.0,Right Center Back,7,Levante UD,221,"['4e6e6889-3a8d-49c6-b6de-259e1abd59b0', 'bdda6a2a-408a-448d-8b91-f002dc5f9d76']",41,,,,,,,,,,,,,,,,,,Levante UD,221,00:01:41.672,Pass,
,,,,,,,,,,,,,,,,1.609428,,,,,,,,,,,,,d64bd45a-6b58-4cec-8bce-a7965a8ed828,88,,"[48.3, 51.4]",3825670,1,,,,,0.99869347,,Right Foot,,,"[56.8, 64.6]",,High Pass,,15.7,,Incomplete,,José Luis Morales Nogales,6668.0,,,,,,,1,Regular Play,Víctor Camarasa Ferrando,6659.0,Left Center Midfield,7,Levante UD,221,"['27dea196-2838-46d4-9905-5eb8aadaa439', '6d0585ee-cc94-481b-b03a-2086ed71e3df']",43,,,,,,,,,,,,,,,,,,Levante UD,221,00:01:43.065,Pass,
,,,,,,,,,,True,,,,,,1.009501,,,,,,,,,,,,,6d0585ee-cc94-481b-b03a-2086ed71e3df,90,,"[63.3, 15.5]",3825670,1,,,,,-3.120977,,Right Foot,,,"[43.9, 15.1]",,Ground Pass,,19.404123,,,,Heiko Westermann,27349.0,,,,,,Interception,1,Regular Play,Francisco Miguel Varela Martín,24132.0,Left Back,8,Real Betis,218,"['88e843cd-53cd-4cf8-a9f9-7d42f5cfc5f9', 'd64bd45a-6b58-4cec-8bce-a7965a8ed828']",44,,,,,,,,,,,,,,,,,,Real Betis,218,00:01:44.675,Pass,
,,,,,,,,,,,,,,,,3.523772,,,,,,,,,,,,,591bb6d9-e44a-4387-8675-bbd181e3e4d3,93,,"[44.4, 17.1]",3825670,1,,,,,2.4932015,,Right Foot,,,"[11.8, 41.8]",,Ground Pass,,40.90049,,,,Antonio Adán Garrido,6654.0,,,,,,,1,Regular Play,Heiko Westermann,27349.0,Left Center Back,8,Real Betis,218,['6f6f7dd9-7b3d-401c-8638-c0cbdba68fab'],47,,,,,,,,,,,,,,,,,,Real Betis,218,00:01:47.118,Pass,
,,,,,,,,,,,,,,,,1.386648,,,,,,,,,,,,,93fc2521-b553-4a04-befe-1b3cf4988588,96,,"[12.8, 35.4]",3825670,1,,,,,-0.9103716,,Left Foot,,,"[21.5, 24.2]",,Ground Pass,,14.182031,,,,Heiko Westermann,27349.0,,,,,,,1,Regular Play,Antonio Adán Garrido,6654.0,Goalkeeper,8,Real Betis,218,['253bfc63-5701-4f42-a403-0517877cef4f'],53,,,,,,,,,,,,,,,,,,Real Betis,218,00:01:53.335,Pass,
,,,,,,,,,,,,,,,,1.504924,,,,,,,,,,,,,50f80533-5d46-4d84-ad7e-45fa5fea6fed,99,,"[21.5, 24.2]",3825670,1,,,,,0.99172205,,Right Foot,,,"[26.6, 32.0]",,Ground Pass,,9.319335,,,,Petros Matheus dos Santos Araújo,27346.0,,,,,,,1,Regular Play,Heiko Westermann,27349.0,Left Center Back,8,Real Betis,218,['2881b7b1-9ca8-4438-aa81-1fec7e417bef'],55,,,,,,,,,,,,,,,,,,Real Betis,218,00:01:55.975,Pass,
,,,,,,,,,,,,,,,,1.297156,,,,,,,,,,,,,09b2b060-d1db-48cd-8d50-2c199e15e408,102,,"[27.9, 34.7]",3825670,1,,,,,1.48873,,Right Foot,,,"[29.8, 57.8]",,Ground Pass,,23.178007,,,,Bruno González Cabrera,6872.0,,,,,,,1,Regular Play,Petros Matheus dos Santos Araújo,27346.0,Right Defensive Midfield,8,Real Betis,218,['4f568f61-81ea-491e-87c2-c441596ac500'],58,,,,,,,,,,,,,,,,,,Real Betis,218,00:01:58.802,Pass,
,,,,,,,,,,,,,,,,0.967105,,,,,,,,,,,,,5cdac912-27eb-43a3-ab32-5b92f2900d76,105,,"[26.2, 64.3]",3825670,2,,,,,-0.74268913,,Right Foot,,,"[32.3, 58.7]",,Ground Pass,,8.280701,,,,Petros Matheus dos Santos Araújo,27346.0,,,,,,,1,Regular Play,Bruno González Cabrera,6872.0,Right Center Back,8,Real Betis,218,['4b09fe11-5368-4ea0-8088-2ab0a57bb268'],1,,,,,,,,,,,,,,,,,,Real Betis,218,00:02:01.539,Pass,
,,,,,,,,,,,,,,,,2.387505,,,,,,,,,,,,,6afca133-bc32-4a60-a822-ee8125442a85,108,,"[54.7, 42.9]",3825670,2,,,,,-1.801118,,Right Foot,,,"[51.3, 28.4]",,Ground Pass,,14.893287,,,,Heiko Westermann,27349.0,,,,,,,1,Regular Play,Petros Matheus dos Santos Araújo,27346.0,Right Defensive Midfield,8,Real Betis,218,['520df678-c8dc-4818-b2e4-4d1d59c5c347'],6,,,,,,,,,,,,,,,,,,Real Betis,218,00:02:06.148,Pass,
,,,,,,,,,,,,,,,,1.284983,,,,,,,,,,,,,44ebe017-bc6f-4aa2-a057-32a82e8eeb5c,111,,"[51.5, 25.2]",3825670,2,,,,,-1.0247668,,Left Foot,,,"[64.2, 4.3]",,Ground Pass,,24.456083,,,,Francisco Miguel Varela Martín,24132.0,,,,,,,1,Regular Play,Heiko Westermann,27349.0,Left Center Back,8,Real Betis,218,['a6f617da-8e6e-4498-bad6-ac8d3e92ce09'],8,,,,,,,,,,,,,,,,,,Real Betis,218,00:02:08.588,Pass,
,,,,,,,,,,,,,,,,1.681138,,,,,,,,,,,,,8ac3375d-6deb-40d3-a79f-e3d2897c62d9,114,,"[64.2, 4.3]",3825670,2,,,,,2.3733356,,Left Foot,,,"[46.4, 21.5]",,Ground Pass,,24.752373,,,,Heiko Westermann,27349.0,,,,,,,1,Regular Play,Francisco Miguel Varela Martín,24132.0,Left Back,8,Real Betis,218,['4ee9f7a3-b153-42ff-aea2-56c0ee57335c'],11,,,,,,,,,,,,,,,,,,Real Betis,218,00:02:11.010,Pass,
,,,,,,,,,,,,,,,,1.590481,,,,,,,,,,,,,df0bffca-9ddc-4fff-ba6b-46d805a30fc9,117,,"[46.4, 21.5]",3825670,2,,,,,1.6443958,,Right Foot,,,"[44.8, 43.2]",,Ground Pass,,21.758905,,,,Bruno González Cabrera,6872.0,,,,,,,1,Regular Play,Heiko Westermann,27349.0,Left Center Back,8,Real Betis,218,['47bbfa39-48c5-4e98-a504-57b5106d8e74'],14,,,,,,,,,,,,,,,,,,Real Betis,218,00:02:14.771,Pass,
