bad_behaviour_card,ball_receipt_outcome,ball_recovery_offensive,ball_recovery_recovery_failure,block_deflection,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_other,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_end_location,pass_height,pass_inswinging,pass_length,pass_miscommunication,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,,,5.938894,,,,,,,,,,,,,738a91f1-493b-4a54-9687-9e6623365a81,15,,"[35.4, 52.6]",3825562,0,,,,,0.15593411,,Right Foot,,,"[120.0, 65.9]",High Pass,,85.63907,,,Out,,Ricardo Jorge Luz Horta,10868.0,,,,,,1,From Kick Off,Raúl Albentosa Redal,6727.0,Right Center Back,2,Málaga,223,['a30e1451-6f11-4d0e-baea-acf90458bb9c'],13,,,,,,,,,,,,,,,,,Málaga,223,00:00:13.583,Pass,
,,,,,,,,,,,,,,,,,,3.316644,,,,,,,,,,,,,fd584474-2fd3-47a5-a8b2-08dedb92ffd5,19,,"[7.0, 44.1]",3825562,0,,,,,0.054520555,,Right Foot,,,"[69.3, 47.5]",High Pass,,62.392708,,,Incomplete,,,,,,,,Goal Kick,1,From Goal Kick,António Alberto Bastos Pimparel,27111.0,Goalkeeper,3,Sevilla,213,['7318b82d-4be1-41fc-9c41-4030c5fb941c'],45,,,,,,,,,,,,,,,,,Sevilla,213,00:00:45.924,Pass,
,,,,,,,,,,,,,,,,,,0.65057,,,,,,,,,,,,,7318b82d-4be1-41fc-9c41-4030c5fb941c,20,,"[50.8, 32.6]",3825562,0,,,,True,-0.7335927,,,,,"[57.9, 26.2]",High Pass,,9.558765,,,Incomplete,,,,,,,,Recovery,1,From Goal Kick,Raúl Albentosa Redal,6727.0,Right Center Back,3,Sevilla,213,"['07b32328-d30a-4eb3-adae-45778e7bc9a5', 'eafeff95-fe1c-40a8-8759-ff8bc2694672', 'fd584474-2fd3-47a5-a8b2-08dedb92ffd5']",49,,,,,,,,,,,,,,,,,Málaga,223,00:00:49.241,Pass,True
,,,,,,,,,,,,,,,,,,1.636313,,,,,,,,,,,,,081457a0-8a03-44a0-8313-ced8a60eab16,24,,"[62.2, 58.5]",3825562,0,,,,,2.031925,,Left Foot,,,"[54.3, 74.4]",Ground Pass,,17.754436,,,,,Jorge Andújar Moreno,6672.0,,,,,,1,From Goal Kick,Steven N''Kemboanza Mike Christopher Nzonzi,5737.0,Left Defensive Midfield,3,Sevilla,213,['7b87b4f3-4395-436d-aee7-53315c80a8f3'],51,,,,,,,,,,,,,,,,,Sevilla,213,00:00:51.169,Pass,
,,,,,,,,,,,,,,,,,,1.531716,,,,,,,,,,,,,f0ffb546-c4e6-4b6e-b3ec-40fb9d3c0d59,27,,"[48.9, 73.7]",3825562,0,,,,,-2.4345322,,Right Foot,,,"[33.1, 60.2]",Ground Pass,,20.781963,,,,,Adil Rami,3253.0,,,,,,1,From Goal Kick,Jorge Andújar Moreno,6672.0,Right Back,3,Sevilla,213,['040cc571-8aad-4db1-ab90-1f71ae63d32e'],54,,,,,,,,,,,,,,,,,Sevilla,213,00:00:54.416,Pass,
,,,,,,,,,,,,,,,,,,2.114483,,,,,,,,,,,,,175d893d-15b0-4f78-adab-4645f003169c,30,,"[33.3, 60.4]",3825562,0,,,True,,1.5401937,,Left Foot,,,"[33.9, 80.0]",Ground Pass,,19.609182,,,Injury Clearance,,,,,,,,,1,From Goal Kick,Adil Rami,3253.0,Right Center Back,3,Sevilla,213,,59,,,,,,,,,,,,,,,,,Sevilla,213,00:00:59.882,Pass,
,,,,,,,,,,,,,,,,,,1.402,,,,,,,,,,,,,18087cfa-59e2-4bb7-b2b9-456e3c767474,33,,"[87.4, 0.1]",3825562,1,,,,,1.8825138,,,,,"[84.5, 9.1]",Low Pass,,9.455687,,,,,Duje Čop,8419.0,,,,,Throw-in,1,From Throw In,Nordin Amrabat,3302.0,Left Midfield,4,Málaga,223,['c25828d2-934d-4f0c-a669-6bb3c0b4a129'],21,,,,,,,,,,,,,,,,,Málaga,223,00:01:21.683,Pass,
,,,,,,,,,,,,,,,,,,1.717181,,,,,,,,,,,,,7f33029a-f403-43f2-a19c-f9bbe7e87e39,36,,"[84.7, 9.7]",3825562,1,,,,,0.8512658,,Right Foot,,,"[102.4, 29.9]",Ground Pass,,26.857588,,,Incomplete,,,,,,,,,1,From Throw In,Duje Čop,8419.0,Left Center Forward,4,Málaga,223,['05303fae-394e-4373-8ca8-00f1c6ad2719'],25,,,,,,,,,,,,,,,,,Málaga,223,00:01:25.200,Pass,
,,,,,,,,,,,,,,,,,,2.29098,,,,,,,,,,,,,a6e7fb8e-db19-4eb0-bd17-cce58a611fa4,39,,"[17.3, 51.6]",3825562,1,,,,,-1.1819199,,Right Foot,,,"[31.6, 16.7]",Ground Pass,,37.716045,,,,,Benoît Trémoulinas,27483.0,,,,,,1,Regular Play,Grzegorz Krychowiak,3637.0,Left Center Back,5,Sevilla,213,['26107b2d-dd16-486c-952f-9c5709c06b57'],27,,,,,,,,,,,,,,,,,Sevilla,213,00:01:27.962,Pass,
,,,,,,,,,,,,,,,,,,1.510237,,,,,,,,,,,,,41d186f2-273e-41b4-b9c2-ebc09adca1a5,42,,"[32.0, 18.1]",3825562,1,,,,,1.9307449,,Left Foot,,,"[25.0, 36.7]",Ground Pass,,19.8736,,,,,Steven N''Kemboanza Mike Christopher Nzonzi,5737.0,,,,,,1,Regular Play,Benoît Trémoulinas,27483.0,Left Back,5,Sevilla,213,['e4106548-f30c-4057-9c1f-261a2caac726'],33,,,,,,,,,,,,,,,,,Sevilla,213,00:01:33.064,Pass,
,,,,,,,,,,,,,,,,,,2.276901,,,,,,,,,,,,,e6b4d57d-f42d-414b-a191-8c55a0b35af1,45,,"[25.4, 42.5]",3825562,1,,,,,1.0325747,,Right Foot,,,"[45.4, 76.0]",Ground Pass,,39.01602,,,,,Jorge Andújar Moreno,6672.0,,,,,,1,Regular Play,Steven N''Kemboanza Mike Christopher Nzonzi,5737.0,Left Defensive Midfield,5,Sevilla,213,['5cef4046-c72f-4924-9b57-38e816697dcf'],35,,,,,,,,,,,,,,,,,Sevilla,213,00:01:35.762,Pass,
,,,,,,,,,,,,,,,,,,5.594572,,,,,,,,,,,,,44fb43b2-2c7e-4e77-935c-85d9803a350a,48,,"[52.2, 77.1]",3825562,1,,,,,-0.27461568,,Right Foot,,,"[116.8, 58.9]",High Pass,,67.11483,,,Incomplete,,,,,,,,,1,Regular Play,Jorge Andújar Moreno,6672.0,Right Back,5,Sevilla,213,['c95f1783-57ab-4fd1-94ed-36841a558320'],40,,,,,,,,,,,,,,,,,Sevilla,213,00:01:40.084,Pass,
,,,,,,,,,,,,,,,,,,1.5706,,,,,,,,,,,,,ea07c4c3-cdc6-4246-b938-72f6f7af5ff8,51,,"[4.3, 22.2]",3825562,1,,,,,-0.7246036,,Right Foot,,,"[10.4, 16.8]",Ground Pass,,8.146778,,,,,Marcos Alberto Angeleri,27184.0,,,,,,1,Regular Play,Idriss Carlos Kameni,26103.0,Goalkeeper,6,Málaga,223,['90f9e8e7-6bbd-4926-ab6e-94c151e14940'],47,,,,,,,,,,,,,,,,,Málaga,223,00:01:47.525,Pass,
,,,,,,,,,,,,,,,,,,3.506471,,,,,,,,,,,,,5a592a89-cae0-4aca-94fc-5285f173f1f0,54,,"[19.3, 18.9]",3825562,1,,,,,-0.12201855,,Right Foot,,,"[87.8, 10.5]",High Pass,,69.013115,,,Incomplete,,Nordin Amrabat,3302.0,,,,,,1,Regular Play,Marcos Alberto Angeleri,27184.0,Left Center Back,6,Málaga,223,"['e7c5ba1e-3d4f-4c65-953a-ccc9cd2f81ff', 'ebcadae8-beef-45f1-8171-0ab661fe144d']",54,,,,,,,,,,,,,,,,,Málaga,223,00:01:54.290,Pass,
,,,,,,,,,,,,,,,,,,2.184097,,,,,,,,,,,,,bcf4b1d2-e24d-4c53-a056-234ad2c5f420,58,,"[74.7, 0.1]",3825562,2,,True,,,2.9182625,,,,,"[45.2, 6.8]",Low Pass,,30.251282,,,,,Marcos Alberto Angeleri,27184.0,,,,,Throw-in,1,From Throw In,Arthur Etienne Boka,27335.0,Left Back,7,Málaga,223,['b9b954ea-0338-4c07-a7d7-7be9c794cb5e'],4,,,,,,,,,,,,,,,,,Málaga,223,00:02:04.828,Pass,
,,,,,,,,,,,,,,,,,,1.925998,,,,,,,,,,,,,72d3f382-d3f3-4fea-b42b-ccf4c1deb8b0,60,,"[46.4, 13.4]",3825562,2,,,,,1.8690218,,Right Foot,,,"[38.5, 39.1]",Ground Pass,,26.886799,,,,,Raúl Albentosa Redal,6727.0,,,,,,1,From Throw In,Marcos Alberto Angeleri,27184.0,Left Center Back,7,Málaga,223,['809a5139-baba-4a75-8f3a-7a94c9afeac5'],9,,,,,,,,,,,,,,,,,Málaga,223,00:02:09.951,Pass,
,,,,,,,,,,,,,,,,,,1.370399,,,,,,,,,,,,,8babb619-4917-4e8b-b7af-15234ef1e2f7,63,,"[44.9, 51.1]",3825562,2,,,,,1.4527905,,Right Foot,,,"[47.2, 70.5]",Ground Pass,,19.535864,,,,,Fernando Damián Tissone,19431.0,,,,,,1,From Throw In,Raúl Albentosa Redal,6727.0,Right Center Back,7,Málaga,223,['a7ed54c0-fbbb-497a-8cf4-1f9b3b44ec11'],14,,,,,,,,,,,,,,,,,Málaga,223,00:02:14.647,Pass,
,,,,,,,,,,,,,,,,,,1.5055,,,,,,,,,,,,,ce7d290b-bd07-4772-a63b-14b975940ca8,66,,"[47.2, 69.5]",3825562,2,,,,,-2.3239477,,Right Foot,,,"[33.7, 55.1]",Ground Pass,,19.73854,,,,,Raúl Albentosa Redal,6727.0,,,,,,1,From Throw In,Fernando Damián Tissone,19431.0,Right Defensive Midfield,7,Málaga,223,['cc920a7f-1ef4-4cd8-a2cb-d498ae4f66f5'],16,,,,,,,,,,,,,,,,,Málaga,223,00:02:16.662,Pass,
,,,,,,,,,,,,,,,,,,1.7888,,,,,,,,,,,,,551cc0a5-cbaf-4eb4-9758-40ca82e2322f,69,,"[33.5, 51.8]",3825562,2,,,,,-1.5600151,,Right Foot,,,"[33.9, 14.7]",Ground Pass,,37.102158,,,,,Marcos Alberto Angeleri,27184.0,,,,,,1,From Throw In,Raúl Albentosa Redal,6727.0,Right Center Back,7,Málaga,223,['badc42f1-74bc-41a4-939f-ebb61c866ab3'],20,,,,,,,,,,,,,,,,,Málaga,223,00:02:20.249,Pass,
,,,,,,,,,,,,,,,,,,2.837695,,,,,,,,,,,,,75e38ba1-a50b-4e29-9c7b-31786152cfb5,72,,"[40.8, 12.6]",3825562,2,,,,,0.028563658,,Right Foot,,,"[93.3, 14.1]",High Pass,,52.521423,,,Unknown,,Nordin Amrabat,3302.0,,,,,,1,From Throw In,Marcos Alberto Angeleri,27184.0,Left Center Back,7,Málaga,223,['0a5652b0-702a-4a1f-899d-f0c459c1ab65'],24,,,,,,,,,,,,,,,,,Málaga,223,00:02:24.608,Pass,
,,,,,,,,,,,,,,,,,,3.078167,,,,,,,,,,,,,adbd96e7-b3ed-4bd7-b13b-377d0bf036e8,76,,"[27.3, 61.7]",3825562,3,,,,,-0.10696201,,Right Foot,,,"[89.7, 55.0]",High Pass,,62.758663,,,,,Kevin Gameiro,6401.0,,,,,Free Kick,1,From Free Kick,António Alberto Bastos Pimparel,27111.0,Goalkeeper,8,Sevilla,213,['18d36bcf-5885-4a4c-8342-91d5b5a6772c'],12,,,,,,,,,,,,,,,,,Sevilla,213,00:03:12.329,Pass,
,,,,,,,,,,,,,,,,,,0.716357,,,,,,,,,,,,,9daf76d5-1b60-4c3c-b693-202db6df9586,78,,"[89.7, 55.0]",3825562,3,,,,,-0.22545837,,Head,,,"[100.6, 52.5]",High Pass,,11.1830225,,,Incomplete,,Víctor Machín Pérez,6841.0,,,,,,1,From Free Kick,Kevin Gameiro,6401.0,Center Forward,8,Sevilla,213,"['048a58f8-3e7c-4f85-b3e6-d0c369ab63c3', '203d5317-9d79-4cbf-b7a0-6da27772f384']",15,,,,,,,,,,,,,,,,,Sevilla,213,00:03:15.430,Pass,
,,,,,,,,,,,,,,,,,,1.79456,,,,,,,,,,,,,048a58f8-3e7c-4f85-b3e6-d0c369ab63c3,80,,"[19.5, 27.6]",3825562,3,,,,,-0.3618628,,Head,,,"[37.2, 20.9]",High Pass,,18.925644,,,Incomplete,,Nordin Amrabat,3302.0,,,,,Recovery,1,From Free Kick,Marcos Alberto Angeleri,27184.0,Left Center Back,8,Sevilla,213,"['81fd6251-7118-48a9-9bf2-0815021c0d25', '9daf76d5-1b60-4c3c-b693-202db6df9586', 'e47b5acd-1b0a-4012-8cb2-5d64611c4326']",16,,,,,,,,,,,,,,,,,Málaga,223,00:03:16.147,Pass,
,,,,,,,,,,,,,,,,,,1.694599,,,,,,,,,,,,,e47b5acd-1b0a-4012-8cb2-5d64611c4326,83,,"[82.9, 59.2]",3825562,3,,,,True,1.2164164,,,,,"[86.6, 69.2]",High Pass,,10.662551,,,,,José Antonio Reyes Calderón,23816.0,,,,,Recovery,1,From Free Kick,Vicente Iborra De La Fuente,3497.0,Right Defensive Midfield,8,Sevilla,213,"['0439bca9-b46f-4c99-acab-95afce9b9885', '048a58f8-3e7c-4f85-b3e6-d0c369ab63c3', '1e7522a4-57d3-498d-9067-e2cb412bf9c5']",17,,,,,,,,,,,,,,,,,Sevilla,213,00:03:17.941,Pass,True
,,,,,,,,,,,,,,,,,,1.667588,,,,,,,,,,,,,db932669-e966-4cd1-9b16-da157df0569d,87,,"[85.8, 61.0]",3825562,3,,,,,-0.61159706,,Left Foot,,,"[93.5, 55.6]",Ground Pass,,9.404786,,,Incomplete,,Kevin Gameiro,6401.0,,,,,,1,From Free Kick,José Antonio Reyes Calderón,23816.0,Right Wing,8,Sevilla,213,"['142a5944-023b-4ef3-a60d-2377a0a35faf', '4ef0676f-ee11-4396-99f2-745e04ed4421', '789b9738-0ae0-4f77-81c1-0f226b72b3b1']",21,,,,,,,,,,,,,,,,,Sevilla,213,00:03:21.465,Pass,True
,,,,,,,,,,,,,,,,,,1.228399,,,,,,,,,,,,,35c4b080-c0c3-4793-ba20-bdc8344830c9,91,,"[30.4, 38.7]",3825562,3,,,,,1.3725424,,Right Foot,,,"[34.9, 61.1]",Ground Pass,,22.847538,,,,,Roberto José Rosales Altuve,6569.0,,,,,,1,From Free Kick,Marcos Alberto Angeleri,27184.0,Left Center Back,8,Sevilla,213,['5a5a787b-f747-4b4b-b718-ee2579893147'],24,,,,,,,,,,,,,,,,,Málaga,223,00:03:24.713,Pass,
,,,,,,,,,,,,,,,,,,4.584988,,,,,,,,,,,,,d4fe4bb2-7bc6-45b1-be62-f7bdb17e0d26,94,,"[45.2, 70.7]",3825562,3,,,,,-0.0123641305,,Right Foot,,,"[109.9, 69.9]",Low Pass,,64.70495,,,Incomplete,,Charles Días Barbosa de Oliveira,6707.0,,,,,,1,From Free Kick,Roberto José Rosales Altuve,6569.0,Right Back,8,Sevilla,213,"['ba8cf0a7-1e63-403c-afb6-637bdcc00f85', 'd3b10ae0-a805-4e3f-89b9-d74d76c4d30a']",28,,,,,,,,,,,,,,,,,Málaga,223,00:03:28.298,Pass,
,,,,,,,,,,,,,,,,,,5.31038,,,,,,,,,,,,,351f1690-f4a8-43b8-aa5b-ba56fbeb10ff,101,,"[6.6, 11.5]",3825562,4,,,,,0.27813497,,Right Foot,,,"[86.8, 34.4]",High Pass,,83.405334,,,Incomplete,,Kevin Gameiro,6401.0,,,,,Free Kick,1,From Free Kick,António Alberto Bastos Pimparel,27111.0,Goalkeeper,9,Sevilla,213,"['384d72bc-de43-4cf8-8316-f03005cc80cf', '875f20bb-8370-47af-b1b8-8598de40f165']",9,,,,,,,,,,,,,,,,,Sevilla,213,00:04:09.117,Pass,
,,,,,,,,,,,,,,,,,,1.255098,,,,,,,,,,,,,875f20bb-8370-47af-b1b8-8598de40f165,104,,"[33.3, 45.7]",3825562,4,,,,True,0.122668654,,,,,"[40.6, 46.6]",High Pass,,7.3552704,,,,,Sergi Darder Moll,3236.0,,,,,Recovery,1,Regular Play,Marcos Alberto Angeleri,27184.0,Left Center Back,10,Málaga,223,"['2b85d73f-7d87-46d8-a08c-71d6aa28f82a', '351f1690-f4a8-43b8-aa5b-ba56fbeb10ff', '6122728d-ee74-46f6-b101-dd3f94969f35']",14,,,,,,,,,,,,,,,,,Málaga,223,00:04:14.427,Pass,True
,,,,,,,,,,,,,,,,,,1.515299,,,,,,,,,,,,,abc76b70-a19e-489a-81ab-03fd7a569a85,106,,"[41.8, 49.1]",3825562,4,,,,,0.8217458,,Head,,,"[52.4, 60.5]",High Pass,,15.566631,,,,,Charles Días Barbosa de Oliveira,6707.0,,,,,,1,Regular Play,Sergi Darder Moll,3236.0,Left Defensive Midfield,10,Málaga,223,['043c2784-b5ec-4596-bc39-aab57055474e'],15,,,,,,,,,,,,,,,,,Málaga,223,00:04:15.682,Pass,
,,,,,,,,,,,,,,,,,,2.573248,,,,,,,,,,,,,4a4e29ce-18bc-452a-823a-cc454b71db7a,113,,"[78.5, 63.8]",3825562,4,,,,,-0.8466812,,Right Foot,,,"[106.8, 31.8]",High Pass,,42.71873,,,Incomplete,,,,,,,,Free Kick,1,From Free Kick,Sergi Darder Moll,3236.0,Left Defensive Midfield,11,Málaga,223,['36129e6a-7010-4184-845d-cc3a09831a67'],54,,,,,,,,,,,,,,,,,Málaga,223,00:04:54.146,Pass,
,,,,,,,,,,,,,,,,,,1.850556,,,,,,,,,,,,,bbc0c1af-1fa7-45e7-a51b-49fed922b2bd,120,,"[27.9, 80.0]",3825562,5,,,,,-0.43240777,,,,,"[48.7, 70.4]",High Pass,,22.908514,,,Incomplete,,,,,,,,Throw-in,1,From Throw In,Jorge Andújar Moreno,6672.0,Right Back,13,Sevilla,213,['eb3453d3-58df-4fe4-8fb1-030930b1b5e9'],22,,,,,,,,,,,,,,,,,Sevilla,213,00:05:22.674,Pass,
