ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,block_offensive,block_save_block,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_other,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_shot_saved_off_target,goalkeeper_technique,goalkeeper_type,id,index,injury_stoppage_in_chain,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_length,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_straight,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_deflected,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_open_goal,shot_outcome,shot_saved_off_target,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,,,0.645988,,,,,,,,,,,,,,0417f0f3-191d-4ca4-b8c8-8c4cf6805559,16,,,"[56.5, 23.1]",3825763,0,,,,,-2.9347186,,Right Foot,,,"[48.4, 21.4]",,Ground Pass,8.276473,,,Roberto Trashorras Gayoso,26848.0,,,,,,,1,From Kick Off,Jozabed Sánchez Ruiz,6852.0,Center Attacking Midfield,2,Rayo Vallecano,360,['94fa6cde-c398-468b-8828-0689546eadc6'],6,,,,,,,,,,,,,,,,,,,,Rayo Vallecano,360,00:00:06.312,Pass,
,,,,,,,,,,,,,,,,,,3.302218,,,,,,,,,,,,,,d812f1f3-bafb-41ab-9226-fc860c51be83,26,,,"[64.8, 20.8]",3825763,0,,,,,1.2747672,,Right Foot,,,"[81.3, 74.9]",,High Pass,56.560234,,,Pablo Hernández Domínguez,4711.0,,,True,,,Free Kick,1,From Free Kick,José Raúl Baena Urdiales,26607.0,Left Defensive Midfield,3,Rayo Vallecano,360,['8c167ea3-12a1-4267-8e5b-f94673d6f831'],20,,,,,,,,,,,,,,,,,,,,Rayo Vallecano,360,00:00:20.301,Pass,
,,,,,,,,,,,,,,,,,,0.341418,,,,,,,,,,,,,,64e30f7e-eef9-46a6-a845-f83ad536fad6,30,,,"[82.3, 75.9]",3825763,0,,,,,-0.7022569,,Right Foot,,,"[84.9, 73.7]",,Low Pass,3.4058774,Unknown,,,,,,,,,,1,From Free Kick,Pablo Hernández Domínguez,4711.0,Right Wing,3,Rayo Vallecano,360,['fc1fe330-ad9f-477e-a777-af0aa33bb348'],24,,,,,,,,,,,,,,,,,,,,Rayo Vallecano,360,00:00:24.290,Pass,True
,,,,,,,,,,,,,,,,,,1.777913,,,,,,,,,,,,,,aea44155-0358-488f-a167-913f74e2a9d2,33,,,"[83.4, 74.6]",3825763,0,,,,,-1.0154302,977789ea-29c5-41da-87b1-b821139ade35,Right Foot,,,"[107.6, 35.6]",,High Pass,45.898148,,,Jozabed Sánchez Ruiz,6852.0,True,,,,,Free Kick,1,From Free Kick,Pablo Hernández Domínguez,4711.0,Right Wing,4,Rayo Vallecano,360,['d22a1936-f0dc-4003-90c5-69aa60f7fda8'],58,,,,,,,,,,,,,,,,,,,,Rayo Vallecano,360,00:00:58.509,Pass,
,,,,,,,,,,,,,,,,,,1.2,,,,,,,,,,,,,,0423889e-9f24-4c76-9789-226d9bef4bcf,37,,,"[5.9, 36.2]",3825763,1,,True,,,-1.052809,,Keeper Arm,,,"[21.8, 8.3]",,Ground Pass,32.112614,,,Pedro Bigas Rigo,7907.0,,,,,,,1,From Keeper,Javier Varas Herrera,26753.0,Goalkeeper,6,Las Palmas,208,['22b81e4d-88d5-4f2a-a293-1185d8e4e086'],11,,,,,,,,,,,,,,,,,,,,Las Palmas,208,00:01:11.866,Pass,
,,,,,,,,,,,,,,,,,,0.143375,,,,,,,,,,,,,,afdcddcf-74d3-4f73-ba64-c6777b0adbc4,39,,,"[21.7, 10.2]",3825763,1,,,,,-0.71654165,,Right Foot,,,"[24.8, 7.5]",,High Pass,4.110961,Incomplete,,Dani Castellano Betancor,6932.0,,,,,,,1,Regular Play,Pedro Bigas Rigo,7907.0,Left Center Back,7,Las Palmas,208,"['5c31c5f4-388e-4983-a207-975a677caca5', 'e234b8da-8ae5-4087-8da6-b74f41977ded']",13,,,,,,,,,,,,,,,,,,,,Las Palmas,208,00:01:13.392,Pass,
,,,,,,,,,,,,,,,,,,3.333821,,,,,,,,,,,,,,c3df19cb-44a4-4b4b-a99a-38bd3097bfd7,45,,,"[7.5, 26.3]",3825763,1,,,,,-0.17386405,,Right Foot,,,"[78.1, 13.9]",,High Pass,71.68068,Incomplete,,Willian José da Silva,6721.0,,,,,,,1,Regular Play,Javier Varas Herrera,26753.0,Goalkeeper,7,Las Palmas,208,"['8b4d5fc3-936e-41fd-9ca3-67dc8c6aee10', 'e4b414f5-ffe3-42be-bc31-cce19c7a94d3']",29,,,,,,,,,,,,,,,,,,,,Las Palmas,208,00:01:29.862,Pass,
,,,,,,,,,,,,,,,,,,1.339273,,,,,,,,,,,,,,e4b414f5-ffe3-42be-bc31-cce19c7a94d3,47,,,"[42.0, 66.2]",3825763,1,,,,,0.19032854,,Head,,,"[63.8, 70.4]",,High Pass,22.200901,Incomplete,,,,,,,,,Recovery,1,Regular Play,Joaquín José Marín Ruiz,24138.0,Right Back,7,Las Palmas,208,"['90fca527-b68a-427f-a645-dc9d28e487fd', 'c3df19cb-44a4-4b4b-a99a-38bd3097bfd7']",33,,,,,,,,,,,,,,,,,,,,Rayo Vallecano,360,00:01:33.196,Pass,
,,,,,,,,,,,,,,,,,,1.63913,,,,,,,,,,,,,,01b072f1-8848-4e1b-8930-c730eeadfa2d,54,,,"[57.9, 19.8]",3825763,1,,,,,1.6951513,,Left Foot,,,"[57.0, 27.0]",,Ground Pass,7.256032,,,Roque Mesa Quevedo,3610.0,,,,,,,1,Regular Play,Dani Castellano Betancor,6932.0,Left Back,7,Las Palmas,208,['85942c06-1c09-406f-ab0a-39393216f1cf'],36,,,,,,,,,,,,,,,,,,,,Las Palmas,208,00:01:36.577,Pass,
,,,,,,,,,,,,,,,,,,1.6,,,,,,,,,,,,,,41fff958-c83e-4780-a9cf-9f0a541330ba,58,,,"[49.0, 39.3]",3825763,1,,,,,2.5097868,,Right Foot,,,"[35.2, 49.4]",,Ground Pass,17.10117,,,Aythami Artiles Oliva,8440.0,,,,,,,1,Regular Play,Roque Mesa Quevedo,3610.0,Right Defensive Midfield,7,Las Palmas,208,['2c6ac168-5a3d-4d07-a3bc-f326da38826e'],39,,,,,,,,,,,,,,,,,,,,Las Palmas,208,00:01:39.323,Pass,
,,,,,,,,,,,,,,,,,,1.060188,,,,,,,,,,,,,,1ffd234a-cabc-4b96-a273-d158153223ca,61,,,"[37.6, 56.3]",3825763,1,,,,,0.20877719,,Right Foot,,,"[61.2, 61.3]",,Ground Pass,24.123848,,,Jerónimo Figueroa Cabrera,6934.0,,,,,,,1,Regular Play,Aythami Artiles Oliva,8440.0,Right Center Back,7,Las Palmas,208,['0d810b0d-fa19-4be5-9a29-901157cbf81f'],42,,,,,,,,,,,,,,,,,,,,Las Palmas,208,00:01:42.724,Pass,
,,,,,,,,,,,,,,,,,,0.989676,,,,,,,,,,,,,,780dca8d-605e-46d3-bfe7-276e5c787354,64,,,"[62.0, 63.4]",3825763,1,,,,,-1.2665004,,Left Foot,,,"[65.8, 51.3]",,Ground Pass,12.682665,,,Roque Mesa Quevedo,3610.0,,,,,,,1,Regular Play,Jerónimo Figueroa Cabrera,6934.0,Right Midfield,7,Las Palmas,208,"['6d710e48-72a6-4529-9961-664cff9b74d1', '859b4913-b310-4cfd-b1be-a7750ee93c28']",43,,,,,,,,,,,,,,,,,,,,Las Palmas,208,00:01:43.785,Pass,True
,,,,,,,,,,,,,,,,,,1.2,,,,,,,,,,,,,,e890e376-b844-4aee-8656-9ba32b300522,68,,,"[90.1, 41.8]",3825763,1,,,,,1.0966779,,Right Foot,,,"[97.9, 57.0]",,Ground Pass,17.084496,,,Pedro Taunausú Domínguez Placeres,6928.0,,,,,,,1,Regular Play,Roque Mesa Quevedo,3610.0,Right Defensive Midfield,7,Las Palmas,208,"['05c41ac8-f8e3-4da8-8a18-eb9198d5f6f1', '5668ed1c-661d-4593-95ca-d8efd3bd632e']",47,,,,,,,,,,,,,,,,,,,,Las Palmas,208,00:01:47.368,Pass,True
,,,,,,,,,,,,,,,,,,0.544408,,,,,,,,,,,,,,223c11cc-936a-40a5-8ef3-4d7570705cd4,72,,,"[100.2, 49.7]",3825763,1,,,,,-1.4056476,,Right Foot,,,"[101.5, 41.9]",,Ground Pass,7.9075913,,,Roque Mesa Quevedo,3610.0,,,,,,,1,Regular Play,Pedro Taunausú Domínguez Placeres,6928.0,Center Attacking Midfield,7,Las Palmas,208,['83ffd653-423f-4eee-ba29-4de40edea687'],50,,,,,,,,,,,,,,,,,,,,Las Palmas,208,00:01:50.483,Pass,
,,,,,,,,,,,,,,,,,,0.50406,,,,,,,,,,,,,,8ef32dd4-bdb5-4b4d-a711-edefc7cf04af,74,,,"[101.0, 40.4]",3825763,1,,,,,0.27829966,,Right Foot,,,"[105.9, 41.8]",,Low Pass,5.096077,Incomplete,,,,,,,,,,1,Regular Play,Roque Mesa Quevedo,3610.0,Right Defensive Midfield,7,Las Palmas,208,['85aba2a4-88b5-4654-9cc6-df71451831b5'],51,,,,,,,,,,,,,,,,,,,,Las Palmas,208,00:01:51.027,Pass,
,,,,,,,,,,,,,,,,,,0.972744,,,,,,,,,,,,,,21431e2d-0fd5-4611-8285-166ba3a6aff9,77,,,"[14.1, 37.0]",3825763,1,,,,,-1.0738277,,Right Foot,,,"[17.3, 31.1]",,Ground Pass,6.71193,,,Jozabed Sánchez Ruiz,6852.0,,,,,,,1,From Counter,José Eduardo Rosa Vale de Castro,26222.0,Right Center Back,8,Rayo Vallecano,360,['49f36cec-11a4-4a62-a566-8034ccc5642b'],51,,,,,,,,,,,,,,,,,,,,Rayo Vallecano,360,00:01:51.973,Pass,
,,,,,,,,,,,,,,,,,,0.736993,,,,,,,,,,,,,,a2b0d6f0-1fa1-4bd6-b200-92d13f010d80,80,,,"[17.5, 29.0]",3825763,1,,,,,0.019228399,,Left Foot,,,"[27.9, 29.2]",,Ground Pass,10.401923,,,José Raúl Baena Urdiales,26607.0,,,,,,,1,From Counter,Jozabed Sánchez Ruiz,6852.0,Center Attacking Midfield,8,Rayo Vallecano,360,['09e898fa-fd42-46b0-a342-35b3060d15d0'],53,,,,,,,,,,,,,,,,,,,,Rayo Vallecano,360,00:01:53.411,Pass,
,,,,,,,,,,,,,,,,,,1.756987,,,,,,,,,,,,,,adcc8ab6-baf4-4bcb-aabc-f27cef49e631,87,,,"[31.4, 29.3]",3825763,1,,,,,0.31542152,,Right Foot,,,"[40.9, 32.4]",,Ground Pass,9.992997,,,Jozabed Sánchez Ruiz,6852.0,,,,,,,1,From Counter,José Raúl Baena Urdiales,26607.0,Left Defensive Midfield,8,Rayo Vallecano,360,['e396000d-b76a-4b31-92df-ddad206a1423'],54,,,,,,,,,,,,,,,,,,,,Rayo Vallecano,360,00:01:54.696,Pass,
,,,,,,,,,,,,,,,,,,3.249716,,,,,,,,,,,,,,d0a65a06-b8b5-44cc-91e5-28c5564c809c,94,,,"[40.9, 24.1]",3825763,1,,,,,-0.084454715,ad4d0564-7281-4865-a2fd-e9e7f30c1f35,Left Foot,,,"[97.6, 19.3]",,High Pass,56.902813,,,Tiago Manuel Dias Correia,7900.0,True,,,Through Ball,True,,1,From Counter,Jozabed Sánchez Ruiz,6852.0,Center Attacking Midfield,8,Rayo Vallecano,360,['7c526593-b59a-43b5-bd71-bbfcdef50d3f'],58,,,,,,,,,,,,,,,,,,,,Rayo Vallecano,360,00:01:58.424,Pass,
,,,,,,,,,,,,,,,,,,0.967238,,,,,,,,,,,,,,065156c3-cb18-4df9-aae4-3c55eb311f16,105,,,"[60.0, 40.0]",3825763,3,,,,,-2.346486,,Right Foot,,,"[54.9, 34.8]",,Ground Pass,7.283543,,,Pedro Taunausú Domínguez Placeres,6928.0,,,,,,Kick Off,1,From Kick Off,Willian José da Silva,6721.0,Center Forward,10,Las Palmas,208,['adff49a6-71fe-46dd-89e0-d295992a8c3c'],0,,,,,,,,,,,,,,,,,,,,Las Palmas,208,00:03:00.951,Pass,
,,,,,,,,,,,,,,,,,,0.844714,,,,,,,,,,,,,,6da7a5a3-533f-482e-b668-1033153fbacc,108,,,"[57.0, 34.1]",3825763,3,,,,,-2.9588711,,Right Foot,,,"[47.8, 32.4]",,Ground Pass,9.355747,,,Juan Carlos Valerón Santana,15602.0,,,,,,,1,From Kick Off,Pedro Taunausú Domínguez Placeres,6928.0,Center Attacking Midfield,10,Las Palmas,208,['56da55ff-5533-4b3d-a300-0667ffe4bd39'],2,,,,,,,,,,,,,,,,,,,,Las Palmas,208,00:03:02.314,Pass,
,,,,,,,,,,,,,,,,,,1.367517,,,,,,,,,,,,,,4d65977a-a8de-4027-9e5b-5b3e58550155,112,,,"[48.0, 33.3]",3825763,3,,,,,-0.7997238,,Right Foot,,,"[65.2, 15.6]",,Ground Pass,24.68056,,,Jonathan Viera Ramos,10755.0,,,,,,,1,From Kick Off,Juan Carlos Valerón Santana,15602.0,Left Defensive Midfield,10,Las Palmas,208,"['69123ce0-7422-459a-b98d-5dcba7642b72', 'bc8a079c-307d-4301-845b-6cdb9925bb17']",3,,,,,,,,,,,,,,,,,,,,Las Palmas,208,00:03:03.969,Pass,True
,,,,,,,,,,,,,,,,,,1.542156,,,,,,,,,,,,,,063f558e-0302-4c24-b7a2-dd860535990a,120,,,"[58.1, 15.4]",3825763,3,,,,,-2.147595,,Right Foot,,,"[52.7, 7.1]",,Ground Pass,9.90202,,,Dani Castellano Betancor,6932.0,,,,,,,1,From Kick Off,Jonathan Viera Ramos,10755.0,Left Midfield,10,Las Palmas,208,['e3992596-74a9-4f08-9253-39c02b969f2b'],7,,,,,,,,,,,,,,,,,,,,Las Palmas,208,00:03:07.986,Pass,
,,,,,,,,,,,,,,,,,,2.57756,,,,,,,,,,,,,,18423383-1b87-4e5e-9bae-7f7fc924be39,124,,,"[48.0, 14.4]",3825763,3,,,,,1.8263454,,Right Foot,,,"[39.3, 47.7]",,Ground Pass,34.41773,,,Aythami Artiles Oliva,8440.0,,,,,,,1,From Kick Off,Dani Castellano Betancor,6932.0,Left Back,10,Las Palmas,208,"['0a7fe618-10fc-4e1d-9e9c-54467a4cbda6', '164d8c1d-be4d-4c37-8936-5884ad75a72a']",12,,,,,,,,,,,,,,,,,,,,Las Palmas,208,00:03:12.117,Pass,True
,,,,,,,,,,,,,,,,,,0.85737,,,,,,,,,,,,,,fffd106d-98a1-4e15-ba63-b9e945cfd071,126,,,"[40.4, 49.4]",3825763,3,,,,,0.108147815,,Right Foot,,,"[57.9, 51.3]",,Ground Pass,17.60284,,,Pedro Taunausú Domínguez Placeres,6928.0,,,,,,,1,From Kick Off,Aythami Artiles Oliva,8440.0,Right Center Back,10,Las Palmas,208,['9d1c8766-d1e6-4ac5-a581-72377b4347b3'],14,,,,,,,,,,,,,,,,,,,,Las Palmas,208,00:03:14.695,Pass,
,,,,,,,,,,,,,,,,,,1.48946,,,,,,,,,,,,,,29ab6520-6c75-4914-b77b-6208f306d4ac,131,,,"[56.0, 58.0]",3825763,3,,,,,0.92467743,,Right Foot,,,"[65.2, 70.2]",,Ground Pass,15.280052,,,David Simón Rodríguez Santana,7906.0,,,,,,,1,From Kick Off,Pedro Taunausú Domínguez Placeres,6928.0,Center Attacking Midfield,10,Las Palmas,208,['a1e31e02-069b-4fc5-b2ae-3ce9ee0407dd'],18,,,,,,,,,,,,,,,,,,,,Las Palmas,208,00:03:18.118,Pass,
,,,,,,,,,,,,,,,,,,2.258641,,,,,,,,,,,,,,0e8ee3f9-1485-418b-96a4-0c9c12c29dba,138,,,"[88.0, 37.4]",3825763,3,,,,,0.4494785,6d8f14df-78bb-4612-bcd1-450ef73f82ad,Right Foot,,,"[107.9, 47.0]",,Low Pass,22.09457,,,David Simón Rodríguez Santana,7906.0,True,,,,,Recovery,1,From Kick Off,Willian José da Silva,6721.0,Center Forward,10,Las Palmas,208,"['3ccd7153-bb26-4a2e-a0ff-b5a3587e89b0', '7129021b-6a5a-4e18-a513-72395824dd56']",23,,,,,,,,,,,,,,,,,,,,Las Palmas,208,00:03:23.334,Pass,True
,,,,,,,,,,,,,,,,,,1.367575,,,,,,,,,,,,,,4c65371e-12f3-4294-b94b-691b2f93a2da,144,,,"[108.3, 0.1]",3825763,3,,,,,0.5880026,,,,,"[116.4, 5.5]",,Low Pass,9.734988,,,Willian José da Silva,6721.0,,,,,,Throw-in,1,From Throw In,Dani Castellano Betancor,6932.0,Left Back,11,Las Palmas,208,['9c03c533-d48f-47da-9dcd-01bdcea9710f'],52,,,,,,,,,,,,,,,,,,,,Las Palmas,208,00:03:52.878,Pass,
,,,,,,,,,,,,,,,,,,0.941514,,,,,,,,,,,,,,b3b42658-2758-4e90-95cd-ebb7e64d705d,149,,,"[116.6, 6.6]",3825763,3,,,,,-2.5608363,,Right Foot,,,"[110.2, 2.4]",,High Pass,7.6550636,,,Dani Castellano Betancor,6932.0,,,,,,,1,From Throw In,Willian José da Silva,6721.0,Center Forward,11,Las Palmas,208,"['241d08e2-64e7-4578-ab53-b17e78081b0f', '7516b15b-fce0-491e-a2dd-51f48afbbc6a', '7e47bea0-a6c3-4e77-902a-7cb6b8d3c98f']",54,,,,,,,,,,,,,,,,,,,,Las Palmas,208,00:03:54.991,Pass,True
,,,,,,,,,,,,,,,,,,2.422863,,,,,,,,,,,,,,2e2e4750-b533-405c-b48e-1c23c3a038b6,153,,,"[106.0, 4.0]",3825763,4,,,,,1.333467,,Right Foot,True,,"[114.2, 37.9]",,High Pass,34.877644,Incomplete,,Jerónimo Figueroa Cabrera,6934.0,,,,,,,1,From Throw In,Dani Castellano Betancor,6932.0,Left Back,11,Las Palmas,208,"['0766ee44-5d5c-42f9-ae56-e3b9491217b2', '398d204c-7135-461b-a5b2-172da363c327', '93d15771-76f2-4fdb-b189-8a7ba4abe22b']",4,,,,,,,,,,,,,,,,,,,,Las Palmas,208,00:04:04.744,Pass,True
