bad_behaviour_card,ball_receipt_outcome,ball_recovery_recovery_failure,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_other,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_straight,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,player_off_permanent,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,2.074008,,,,,,,,,,,,7e219224-2e95-42b3-bd7e-9f38add98cf1,16,,"[34.8, 61.3]",3825646,0,,,,,-1.6445261,,Right Foot,,,"[32.2, 26.1]",,Ground Pass,,35.29589,,,,Timothée Kolodziejczak,10476.0,,,,,,,1,From Kick Off,Adil Rami,3253.0,,Right Center Back,2,Sevilla,213,['f2655c18-5ed9-4e63-8084-a572001edb4a'],9,,,,,,,,,,,,,,,,Sevilla,213,00:00:09.763,Pass,
,,,,,,,,,,,,,,,,1.707511,,,,,,,,,,,,23c1223d-d45c-495e-81c5-7828f8dd862a,19,,"[32.2, 25.3]",3825646,0,,,,,-0.9702086,,Left Foot,,,"[45.9, 5.3]",,Ground Pass,,24.24232,,,,Benoît Trémoulinas,27483.0,,,,,,,1,From Kick Off,Timothée Kolodziejczak,10476.0,,Left Center Back,2,Sevilla,213,['ea935317-4902-44e4-b0f9-881462abb493'],12,,,,,,,,,,,,,,,,Sevilla,213,00:00:12.691,Pass,
,,,,,,,,,,,,,,,,1.162906,,,,,,,,,,,,67982ab2-cb64-4cae-abb6-34d04263d3b5,22,,"[47.4, 5.3]",3825646,0,,,,,1.1071488,,Left Foot,,,"[50.6, 11.7]",,Ground Pass,,7.1554174,,,,Yevhen Konoplyanka,8523.0,,,,,,,1,From Kick Off,Benoît Trémoulinas,27483.0,,Left Back,2,Sevilla,213,['d75b580e-b7c1-4409-9134-2b7026fec6db'],15,,,,,,,,,,,,,,,,Sevilla,213,00:00:15.314,Pass,
,,,,,,,,,,,,,,,,0.844146,,,,,,,,,,,,084140b8-c0bc-4041-a771-476f7edc1dcf,29,,"[70.1, 70.8]",3825646,0,,,,,3.0951145,,Left Foot,,,"[65.8, 71.0]",,Ground Pass,,4.304649,,,,Jonathan dos Santos Ramírez,6357.0,,,,,,,1,Regular Play,Manuel Trigueros Muñoz,6771.0,,Right Defensive Midfield,3,Villarreal,222,"['461d599d-a4bc-42c8-9323-baf75185ef34', '8a874fcf-89c2-4904-847e-8a8a2da04d41']",18,,,,,,,,,,,,,,,,Villarreal,222,00:00:18.030,Pass,True
,,,,,,,,,,,,,,,,0.400753,,,,,,,,,,,,e9e0673f-b657-46fb-bb43-361ad4651933,32,,"[66.9, 67.2]",3825646,0,,,,,-0.98279375,,Right Foot,,,"[70.1, 62.4]",,High Pass,,5.7688823,,Incomplete,,,,,,,,,,1,Regular Play,Jonathan dos Santos Ramírez,6357.0,,Right Midfield,3,Villarreal,222,['bce1f042-acd6-4c9a-9b42-7a9f4882ecfa'],19,,,,,,,,,,,,,,,,Villarreal,222,00:00:19.854,Pass,
,,,,,,,,,,,,,,,,1.105736,,,,,,,,,,,,efc23542-01fd-4f79-a70b-57adfa14040c,34,,"[82.2, 60.7]",3825646,0,,,,,-1.5350972,,Head,,,"[82.4, 55.1]",,Low Pass,,5.6035705,,Incomplete,,,,,,,,,Recovery,1,Regular Play,Roberto Soldado Rillo,26009.0,,Right Center Forward,3,Villarreal,222,['c14857c5-f437-4510-ad30-b60b4e998135'],21,,,,,,,,,,,,,,,,Villarreal,222,00:00:21.763,Pass,
,,,,,,,,,,,,,,,,1.082262,,,,,,,,,,,,c14857c5-f437-4510-ad30-b60b4e998135,35,,"[37.7, 25.0]",3825646,0,,,,True,0.14888994,,,,,"[43.7, 25.9]",,Low Pass,,6.0671244,,Incomplete,,Michael Krohn-Dehli,6356.0,,,,,,Interception,1,Regular Play,Timothée Kolodziejczak,10476.0,,Left Center Back,3,Villarreal,222,"['8ff75b50-3527-4826-b571-b8d62423d995', '91cfd199-913b-41a5-9bf8-ce39ed20f7f1', 'dcb73b1b-752b-4c5b-8675-01e37b4f13b9', 'efc23542-01fd-4f79-a70b-57adfa14040c']",22,,,,,,,,,,,,,,,,Sevilla,213,00:00:22.869,Pass,True
,,,,,,,,,,,,,,,,1.278184,,,,,,,,,,,,91cfd199-913b-41a5-9bf8-ce39ed20f7f1,39,,"[76.4, 54.2]",3825646,0,,,,,1.6270748,,Left Foot,,,"[76.0, 61.3]",,Low Pass,,7.1112585,,,,Manuel Trigueros Muñoz,6771.0,,,,,,Recovery,1,Regular Play,Bruno Soriano Llido,22819.0,,Left Defensive Midfield,3,Villarreal,222,"['9486521a-5733-4cbc-9715-80e176c8cf30', 'c14857c5-f437-4510-ad30-b60b4e998135', 'c429c62a-4419-4751-b00f-649d0d1e82bc']",23,,,,,,,,,,,,,,,,Villarreal,222,00:00:23.951,Pass,True
,,,,,,,,,,,,,,,,1.694531,,,,,,,,,,,,c66113c4-4eb9-414e-b511-b51f58b9f446,43,,"[77.1, 60.9]",3825646,0,,,,,-0.15660188,,Left Foot,,,"[84.7, 59.7]",,High Pass,,7.694154,,Incomplete,,,,,,,,,,1,Regular Play,Manuel Trigueros Muñoz,6771.0,,Right Defensive Midfield,3,Villarreal,222,"['70b3e16a-2899-4ace-a871-b6af07c2ed9e', 'f95b7781-e7f5-4de8-bce6-b283f01f1ccb']",25,,,,,,,,,,,,,,,,Villarreal,222,00:00:25.572,Pass,True
,,,,,,,,,,,,,,,,0.689729,,,,,,,,,,,,70b3e16a-2899-4ace-a871-b6af07c2ed9e,45,,"[35.4, 20.4]",3825646,0,,,,True,-1.7602764,,,,,"[34.0, 13.1]",,Low Pass,,7.4330344,,,,Benoît Trémoulinas,27483.0,,,,,,Interception,1,Regular Play,Vicente Iborra De La Fuente,3497.0,,Right Defensive Midfield,3,Villarreal,222,"['58198cd5-0d31-4bee-a406-7a496cee33af', 'c3c385e3-3862-4b34-a4fc-199ced4c9066', 'c66113c4-4eb9-414e-b511-b51f58b9f446']",27,,,,,,,,,,,,,,,,Sevilla,213,00:00:27.266,Pass,True
,,,,,,,,,,,,,,,,0.953687,,,,,,,,,,,,8387929c-cfb2-40e6-b6e3-99d5c883b77d,47,,"[35.4, 13.9]",3825646,0,,,,,0.23684876,,Head,,,"[44.1, 16.0]",,High Pass,,8.949861,,Incomplete,,Yevhen Konoplyanka,8523.0,,,,,,,1,Regular Play,Benoît Trémoulinas,27483.0,,Left Back,3,Villarreal,222,"['1cffeaa5-da08-4e54-8563-38ec028661d7', '72158d4a-b19f-4741-833e-5b125e2c35ac']",27,,,,,,,,,,,,,,,,Sevilla,213,00:00:27.981,Pass,
,,,,,,,,,,,,,,,,1.073931,,,,,,,,,,,,1cffeaa5-da08-4e54-8563-38ec028661d7,50,,"[76.0, 64.1]",3825646,0,,,,True,0.009008765,,,,,"[87.1, 64.2]",,High Pass,,11.1004505,,,,Roberto Soldado Rillo,26009.0,,,,,,Recovery,1,Regular Play,Manuel Trigueros Muñoz,6771.0,,Right Defensive Midfield,3,Villarreal,222,"['1bcd3ed8-e80a-4895-895a-d8c7673547a0', '8387929c-cfb2-40e6-b6e3-99d5c883b77d', '9f1aeb2d-220d-4476-a751-bf9146e299e5']",28,,,,,,,,,,,,,,,,Villarreal,222,00:00:28.934,Pass,True
,,,,,,,,,,,,,,,,0.678205,,,,,,,,,,,,9eee1f3f-9ade-4e0a-acf2-22de120244a3,53,,"[86.3, 64.1]",3825646,0,,,,,2.6204545,,Right Foot,,,"[80.9, 67.2]",,Ground Pass,,6.226556,,,,Jonathan dos Santos Ramírez,6357.0,,,,,,,1,Regular Play,Roberto Soldado Rillo,26009.0,,Right Center Forward,3,Villarreal,222,['6d137e9a-13c5-4f52-832a-399d9eccce47'],30,,,,,,,,,,,,,,,,Villarreal,222,00:00:30.121,Pass,
,,,,,,,,,,,,,,,,3.144987,,,,,,,,,,,,ebdccbd6-9489-473a-9167-0f12cfe5808a,56,,"[81.3, 66.8]",3825646,0,,,,,0.05043039,,Right Foot,,,"[113.0, 68.4]",,Ground Pass,,31.740353,,,,Cédric Bakambu,6862.0,,,,,,,1,Regular Play,Jonathan dos Santos Ramírez,6357.0,,Right Midfield,3,Villarreal,222,['297942ea-4566-4df3-896e-358fb61dbdc3'],31,,,,,,,,,,,,,,,,Villarreal,222,00:00:31.876,Pass,
,,,,,,,,,,,,,,,,1.604852,,,,,,,,,,,,c800fbcb-8dae-4f8c-a17b-2a5de6860143,60,,"[113.0, 73.4]",3825646,0,,,,,3.1338408,,Right Foot,,,"[100.1, 73.5]",,Ground Pass,,12.900388,,,,Jonathan dos Santos Ramírez,6357.0,,,,,,,1,Regular Play,Cédric Bakambu,6862.0,,Left Center Forward,3,Villarreal,222,"['136419a0-ae8c-4cbd-9090-96b0fd6ce84b', '5a5c8cff-226f-4c21-be97-384d89fab8fd']",36,,,,,,,,,,,,,,,,Villarreal,222,00:00:36.103,Pass,True
,,,,,,,,,,,,,,,,1.162498,,,,,,,,,,,,758e3f79-bcea-4f0e-970f-5bdb9f39679d,62,,"[100.6, 72.6]",3825646,0,,,,,-1.2801971,,Right Foot,,,"[107.0, 51.2]",,Low Pass,,22.336517,,,,Roberto Soldado Rillo,26009.0,,,,,,,1,Regular Play,Jonathan dos Santos Ramírez,6357.0,,Right Midfield,3,Villarreal,222,['0e1eafac-bf1a-4af0-9b69-611c8fdfcc63'],37,,,,,,,,,,,,,,,,Villarreal,222,00:00:37.708,Pass,
,,,,,,,,,,,,,,,,1.159708,,,,,,,,,,,,2bc63b20-53a8-4094-a892-6fe059fc57fe,66,,"[99.0, 44.2]",3825646,0,,,,,-2.0210218,,Right Foot,,,"[93.2, 32.2]",,Ground Pass,,13.328166,,,,Jaume Vicent Costa Jordá,6828.0,,,,,,,1,Regular Play,Roberto Soldado Rillo,26009.0,,Right Center Forward,3,Villarreal,222,"['488cca8a-04ca-4126-a052-c4287c483e1d', 'c4326266-96ef-411e-8303-7dd458362232']",40,,,,,,,,,,,,,,,,Villarreal,222,00:00:40.163,Pass,True
,,,,,,,,,,,,,,,,1.325878,,,,,,,,,,,,e14139e2-8b0a-41ec-b90a-17eafcfc9a71,69,,"[91.1, 31.0]",3825646,0,,,,,-0.561025,,Left Foot,,,"[105.9, 21.7]",,Ground Pass,,17.479416,,,,Denis Suárez Fernández,6609.0,,,,,,,1,Regular Play,Jaume Vicent Costa Jordá,6828.0,,Left Back,3,Villarreal,222,['bd4ad1a8-8700-4411-b497-6451f26eaa42'],42,,,,,,,,,,,,,,,,Villarreal,222,00:00:42.141,Pass,
,,,,,,,,,,,,,,,,0.145933,,,,,,,,,,,,10df3231-3968-4e19-b238-f56eef9f2a1a,73,,"[115.0, 23.4]",3825646,0,,,,,1.6278771,,Left Foot,,,"[114.8, 26.9]",,Ground Pass,,3.5057096,,Incomplete,,,,,,,,,,1,Regular Play,Denis Suárez Fernández,6609.0,,Left Midfield,3,Villarreal,222,"['8459dff9-7cd1-455f-8936-374cfb85be9a', 'd87f97fa-632c-477e-9e43-8498fd949cd1']",44,,,,,,,,,,,,,,,,Villarreal,222,00:00:44.397,Pass,True
,,,,,,,,,,,,,,,,1.149328,,,,,,,,,,,,da41553d-d4d3-473d-9cc2-d602f090a4f7,75,,"[120.0, 0.1]",3825646,1,,,,,1.8993495,,Right Foot,,,"[111.0, 26.5]",,Low Pass,,27.891933,,Incomplete,,,,,True,,Straight,,Corner,1,From Corner,Denis Suárez Fernández,6609.0,,Left Midfield,4,Villarreal,222,['24616e85-8426-4272-8aa7-3cbb921d37db'],6,,,,,,,,,,,,,,,,Villarreal,222,00:01:06.326,Pass,
,,,,,,,,,,,,,,,,0.960016,,,,,,,,,,,,26dcfca8-be1c-442e-85af-87215b21e25e,78,,"[100.6, 9.7]",3825646,1,,,,,-0.5260664,,Right Foot,,,"[106.8, 6.1]",,Ground Pass,,7.169379,,,,Denis Suárez Fernández,6609.0,,,,,,Recovery,1,From Corner,Jonathan dos Santos Ramírez,6357.0,,Right Midfield,4,Villarreal,222,"['91686830-438c-47b8-8916-c821f7f72d35', 'ed7a5721-c1b6-4327-88e9-7e16538a7eb9']",10,,,,,,,,,,,,,,,,Villarreal,222,00:01:10.934,Pass,True
,,,,,,,,,,,,,,,,0.257997,,,,,,,,,,,,77a310d9-6e92-4b4f-9a7e-2ef5251ee82c,87,,"[116.5, 22.3]",3825646,1,,,,,1.498459,,Left Foot,,,"[117.0, 29.2]",,Low Pass,,6.9180923,,Incomplete,,,,,,,,,,1,From Corner,Denis Suárez Fernández,6609.0,,Left Midfield,4,Villarreal,222,"['8178007b-5cf5-46e3-aab2-72426efa2094', '9d7f96dc-ffc0-4bcd-83f5-6775e0b1432c']",16,,,,,,,,,,,,,,,,Villarreal,222,00:01:16.853,Pass,True
,,,,,,,,,,,,,,,,0.254422,,,,,,,,,,,,337a6475-332b-4d09-baaa-6621132aa869,92,,"[104.8, 61.7]",3825646,1,,,,,-1.0029523,,Right Foot,,,"[108.5, 55.9]",,Low Pass,,6.87968,,Incomplete,,,,,,,,,Recovery,1,From Corner,Mario Gaspar Pérez Martínez,6772.0,,Right Back,4,Villarreal,222,['4324693e-a8de-4573-b181-b7c23e7bacfb'],23,,,,,,,,,,,,,,,,Villarreal,222,00:01:23.763,Pass,
,,,,,,,,,,,,,,,,0.825865,,,,,,,,,,,,c6dba81d-58c2-4360-8374-03c92804c87b,94,,"[99.3, 66.4]",3825646,1,,,,,-2.8430936,,Right Foot,,,"[86.3, 62.4]",,Ground Pass,,13.601471,,,,Manuel Trigueros Muñoz,6771.0,,,,,,Recovery,1,From Corner,Mario Gaspar Pérez Martínez,6772.0,,Right Back,4,Villarreal,222,['6f0afab6-5f74-492d-8b6c-0692b6943d9c'],26,,,,,,,,,,,,,,,,Villarreal,222,00:01:26.093,Pass,
,,,,,,,,,,,,,,,,1.204691,,,,,,,,,,,,1149aaa4-948a-450a-a57d-17b262d6879f,97,,"[87.9, 60.1]",3825646,1,,,,,0.9952265,,Right Foot,,,"[96.4, 73.2]",,Ground Pass,,15.616017,,,,Mario Gaspar Pérez Martínez,6772.0,,,,,,,1,From Corner,Manuel Trigueros Muñoz,6771.0,,Right Defensive Midfield,4,Villarreal,222,['8aefd543-59ce-4598-866a-75bea21e7e86'],28,,,,,,,,,,,,,,,,Villarreal,222,00:01:28.953,Pass,
,,,,,,,,,,,,,,,,1.00227,,,,,,,,,,,,d2ac07dd-df7d-4d83-8c3c-eafc4765b010,100,,"[100.6, 74.8]",3825646,1,,,,,-1.0546608,,Right Foot,,,"[112.8, 53.3]",,Low Pass,,24.720234,,Incomplete,,Roberto Soldado Rillo,26009.0,,,,,,,1,From Corner,Mario Gaspar Pérez Martínez,6772.0,,Right Back,4,Villarreal,222,"['6284c587-1ccf-4ad7-a55c-8d1eb6071e6b', '7f502f6e-a540-4b5a-9921-bb1f1eab165c']",31,,,,,,,,,,,,,,,,Villarreal,222,00:01:31.173,Pass,
,,,,,,,,,,,,,,,,1.220173,,,,,,,,,,,,869850b6-74c9-4b87-bc61-5aa707ec3b7b,103,,"[120.0, 80.0]",3825646,1,,,,,-1.9574451,,Right Foot,,,"[108.6, 52.0]",,High Pass,,30.231771,,,True,Roberto Soldado Rillo,26009.0,,,,Outswinging,,Corner,1,From Corner,Jonathan dos Santos Ramírez,6357.0,,Right Midfield,5,Villarreal,222,['0c963c8d-f708-4632-b541-262631e282de'],55,,,,,,,,,,,,,,,,Villarreal,222,00:01:55.117,Pass,
,,,,,,,,,,,,,,,,1.002101,,,,,,,,,,,,0f3be87f-1286-486f-bcea-c3925e39dfe0,105,,"[109.6, 51.4]",3825646,1,,,,,-1.4732052,,Head,,,"[111.0, 37.1]",,High Pass,,14.368368,,Incomplete,,,,,,,,,,1,From Corner,Roberto Soldado Rillo,26009.0,,Right Center Forward,5,Villarreal,222,['98dcd09d-c6ea-4d52-9ea3-40438c3a33f3'],56,,,,,,,,,,,,,,,,Villarreal,222,00:01:56.360,Pass,
,,,,,,,,,,,,,,,,0.619795,,,,,,,,,,,,eb3c3169-286c-47c5-8cfd-3a453e19ab0d,108,,"[99.0, 33.3]",3825646,1,,,,True,0.5404195,5524baeb-7613-426c-a488-5609584f48d0,,,,"[106.5, 37.8]",,Low Pass,,8.746428,,,,Eric Bertrand Bailly,3324.0,True,,,,,Recovery,1,From Corner,Manuel Trigueros Muñoz,6771.0,,Right Defensive Midfield,5,Villarreal,222,"['7b784c56-547b-43de-a499-ef0fe210b586', 'bb6be536-803c-413c-b383-1c7d3c51f810']",58,,,,,,,,,,,,,,,,Villarreal,222,00:01:58.669,Pass,True
,,,,,,,,,,,,,,,,1.987018,,,,,,,,,,,,3ee4819b-f9a9-46a5-89e5-ba3d689c7aa2,113,,"[6.0, 36.0]",3825646,2,,,,,-1.3622181,,Right Foot,,,"[12.9, 3.4]",,Ground Pass,,33.322216,,,,Timothée Kolodziejczak,10476.0,,,,,,Goal Kick,1,From Goal Kick,Sergio Rico González,6823.0,,Goalkeeper,6,Sevilla,213,['30462b8a-59f2-4c6a-a502-29fd8fb94408'],28,,,,,,,,,,,,,,,,Sevilla,213,00:02:28.543,Pass,
,,,,,,,,,,,,,,,,2.909511,,,,,,,,,,,,59d7046d-e0bf-47b2-987e-1e712527ebe0,116,,"[12.9, 5.8]",3825646,2,,,,,0.37608582,,Left Foot,,,"[67.6, 27.4]",,High Pass,,58.810287,,Pass Offside,,Kevin Gameiro,6401.0,,,,,,,1,From Goal Kick,Timothée Kolodziejczak,10476.0,,Left Center Back,6,Sevilla,213,['35487809-c4ee-4d2c-befa-0ea4f499aca6'],32,,,,,,,,,,,,,,,,Sevilla,213,00:02:32.116,Pass,
,,,,,,,,,,,,,,,,1.864216,,,,,,,,,,,,f9f6ebfe-b5aa-469a-a8a9-5d3c4c97b1a9,118,,"[47.2, 62.5]",3825646,2,,,,,-2.087921,,Right Foot,,,"[38.1, 46.5]",,Ground Pass,,18.406792,,,,Víctor Ruíz Torre,6752.0,,,,,,Free Kick,1,From Free Kick,Eric Bertrand Bailly,3324.0,,Right Center Back,7,Villarreal,222,['cbfdde5c-34f5-48d5-8f1a-d4bafe121667'],53,,,,,,,,,,,,,,,,Villarreal,222,00:02:53.565,Pass,
