bad_behaviour_card,ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_other,clearance_right_foot,counterpress,dribble_no_touch,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_punched_out,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,,,1.519863,,,,,,,,,,,,,deb286e0-1883-4c4a-904a-efb712a125ca,17,,"[28.8, 58.0]",3825744,0,,,,,-1.5972053,,Right Foot,,,,"[28.1, 31.5]",,Ground Pass,,26.509243,,,Enzo Pablo Roco Roco,16456.0,,,,,,1,From Kick Off,Álvaro González Soberón,6762.0,Right Center Back,2,Espanyol,214,['90a6b8f3-1622-474f-9f81-3ab0f850d9b3'],8,,,,,,,,,,,,,,,,,Espanyol,214,00:00:08.852,Pass,
,,,,,,,,,,,,,,,,,,1.057747,,,,,,,,,,,,,044e7496-e747-4d6e-8833-4b7eaf5465df,20,,"[28.1, 31.5]",3825744,0,,,,,-1.0926219,,Right Foot,,,,"[36.6, 15.1]",,Ground Pass,,18.47187,,,Joan Jordán Moreno,6701.0,,,,,,1,From Kick Off,Enzo Pablo Roco Roco,16456.0,Left Center Back,2,Espanyol,214,['49c53e2f-f315-442e-bc85-9e3a3992b7f9'],11,,,,,,,,,,,,,,,,,Espanyol,214,00:00:11.213,Pass,
,,,,,,,,,,,,,,,,,,1.059372,,,,,,,,,,,,,cf5210e0-3ac7-49e4-b9cd-df17ff26fa4e,23,,"[38.1, 15.6]",3825744,0,,,,,0.082381934,,Right Foot,,,,"[49.0, 16.5]",,Ground Pass,,10.937093,,,Jorge Franco Alviz,6624.0,,,,,,1,From Kick Off,Joan Jordán Moreno,6701.0,Left Defensive Midfield,2,Espanyol,214,['6f602af9-c215-463c-a309-912eea67171b'],13,,,,,,,,,,,,,,,,,Espanyol,214,00:00:13.882,Pass,
,,,,,,,,,,,,,,,,,,3.143393,,,,,,,,,,,,,a64be485-3823-467f-ab75-f1c428d95fb4,26,,"[49.0, 16.5]",3825744,0,,,,,2.397982,,Right Foot,,,,"[19.1, 44.0]",,Ground Pass,,40.623394,,,Enzo Pablo Roco Roco,16456.0,,,,,,1,From Kick Off,Jorge Franco Alviz,6624.0,Left Wing,2,Espanyol,214,['dbbb1efd-e488-42cb-a46c-c959aa24db02'],14,,,,,,,,,,,,,,,,,Espanyol,214,00:00:14.982,Pass,
,,,,,,,,,,,,,,,,,,1.518593,,,,,,,,,,,,,b2853e00-01a0-4dd7-b0c2-529c63166984,29,,"[19.1, 45.1]",3825744,0,,,,,1.1871305,,Right Foot,,,,"[27.9, 66.9]",,Ground Pass,,23.509148,,,Álvaro González Soberón,6762.0,,,,,,1,From Kick Off,Enzo Pablo Roco Roco,16456.0,Left Center Back,2,Espanyol,214,['8e997803-9fc5-44ce-b16e-c9897e644dbe'],18,,,,,,,,,,,,,,,,,Espanyol,214,00:00:18.704,Pass,
,,,,,,,,,,,,,,,,,,1.603237,,,,,,,,,,,,,1b9a3918-dee1-441d-ab0b-ef793909e4ef,32,,"[30.0, 70.9]",3825744,0,,,,,-1.7572832,,Right Foot,,,,"[26.0, 49.7]",,Ground Pass,,21.574059,,,Enzo Pablo Roco Roco,16456.0,,,,,,1,From Kick Off,Álvaro González Soberón,6762.0,Right Center Back,2,Espanyol,214,['cb37ac59-b5f3-44da-b5a5-41b3438ada7d'],23,,,,,,,,,,,,,,,,,Espanyol,214,00:00:23.211,Pass,
,,,,,,,,,,,,,,,,,,1.565522,,,,,,,,,,,,,06193246-6909-4e31-8f9d-7c7f33b5071a,35,,"[26.0, 49.4]",3825744,0,,,,,-1.19029,,Right Foot,,,,"[37.8, 19.9]",,Ground Pass,,31.772472,,,Joan Jordán Moreno,6701.0,,,,,,1,From Kick Off,Enzo Pablo Roco Roco,16456.0,Left Center Back,2,Espanyol,214,['5db25a12-2ac5-4261-a250-b594ad808953'],25,,,,,,,,,,,,,,,,,Espanyol,214,00:00:25.551,Pass,
,,,,,,,,,,,,,,,,,,1.403633,,,,,,,,,,,,,3b12f131-8d0d-4b16-830a-69b4eccf7bd2,38,,"[39.7, 20.1]",3825744,0,,,,,2.2243114,,Right Foot,,,,"[31.2, 31.2]",,Ground Pass,,13.980701,,,Enzo Pablo Roco Roco,16456.0,,,,,,1,From Kick Off,Joan Jordán Moreno,6701.0,Left Defensive Midfield,2,Espanyol,214,['6723e89f-f1a6-4fde-b141-1117708a7208'],30,,,,,,,,,,,,,,,,,Espanyol,214,00:00:30.339,Pass,
,,,,,,,,,,,,,,,,,,1.426914,,,,,,,,,,,,,499ce362-20c0-4fa7-8e4a-b4b71d71bfc5,41,,"[35.0, 33.6]",3825744,0,,,,,1.2760206,,Right Foot,,,,"[45.9, 69.5]",,Ground Pass,,37.51826,,,Álvaro González Soberón,6762.0,,,,,,1,From Kick Off,Enzo Pablo Roco Roco,16456.0,Left Center Back,2,Espanyol,214,['e069105d-17ab-46cc-881b-2c13f4e10ae0'],32,,,,,,,,,,,,,,,,,Espanyol,214,00:00:32.941,Pass,
,,,,,,,,,,,,,,,,,,1.51538,,,,,,,,,,,,,0450d08f-32c4-4bce-bb32-75126b33c2e2,45,,"[62.6, 73.3]",3825744,0,,,,,-0.32788545,,Right Foot,,,,"[87.0, 65.0]",,Low Pass,,25.773048,Incomplete,,Gerard Moreno Balaguero,6766.0,,,,,,1,From Kick Off,Álvaro González Soberón,6762.0,Right Center Back,2,Espanyol,214,"['4cb4e013-b90e-4ebb-8316-1c37da16dece', '8b0e2183-ccd9-49d8-85f3-6e1ba7168432', 'b6869c75-e387-4328-a0dc-d85dba704ff4']",37,,,,,,,,,,,,,,,,,Espanyol,214,00:00:37.759,Pass,True
,,,,,,,,,,,,,,,,,,1.82417,,,,,,,,,,,,,28723ffb-3fe9-4edd-b5c0-31d718afe089,50,,"[74.7, 66.0]",3825744,0,,,,,-1.9090548,,Right Foot,,,,"[65.8, 40.7]",,Ground Pass,,26.819769,,,Joan Jordán Moreno,6701.0,,,,,,1,From Kick Off,Javier López Rodríguez,6791.0,Right Back,2,Espanyol,214,['e8ae4001-7b78-40ab-b71a-e310f8a1c2d9'],41,,,,,,,,,,,,,,,,,Espanyol,214,00:00:41.694,Pass,
,,,,,,,,,,,,,,,,,,1.669334,,,,,,,,,,,,,4f3140f0-aa33-44c3-a5f0-e08391e449ba,53,,"[67.4, 35.2]",3825744,0,,,,,-1.257994,,Right Foot,,,,"[76.1, 8.3]",,Ground Pass,,28.271894,,,Jorge Franco Alviz,6624.0,,,,,,1,From Kick Off,Joan Jordán Moreno,6701.0,Left Defensive Midfield,2,Espanyol,214,['f31b1485-e28d-4867-8710-dde27086e360'],44,,,,,,,,,,,,,,,,,Espanyol,214,00:00:44.559,Pass,
,,,,,,,,,,,,,,,,,,1.621727,,,,,,,,,,,,,ac04da7e-cac8-4cd4-b1cd-63a6b2b30cce,56,,"[73.6, 19.2]",3825744,0,,,,,2.466159,,Right Foot,,,,"[56.0, 33.3]",,Ground Pass,,22.551497,,,Enzo Pablo Roco Roco,16456.0,,,,,,1,From Kick Off,Jorge Franco Alviz,6624.0,Left Wing,2,Espanyol,214,['952ea275-d596-460e-a50f-60bb8029c81c'],48,,,,,,,,,,,,,,,,,Espanyol,214,00:00:48.777,Pass,
,,,,,,,,,,,,,,,,,,1.57743,,,,,,,,,,,,,ec94b6c4-ba49-4b2b-9733-e1a2b51b796c,59,,"[56.0, 33.6]",3825744,0,,,,,1.5707964,,Right Foot,,,,"[56.0, 62.6]",,Ground Pass,,29.0,,,Álvaro González Soberón,6762.0,,,,,,1,From Kick Off,Enzo Pablo Roco Roco,16456.0,Left Center Back,2,Espanyol,214,['2f41ba6b-2a11-4b9a-b991-aeb5304ad901'],52,,,,,,,,,,,,,,,,,Espanyol,214,00:00:52.496,Pass,
,,,,,,,,,,,,,,,,,,1.35014,,,,,,,,,,,,,981a566f-2fcd-48e7-9351-e58f097a4510,62,,"[57.4, 68.6]",3825744,0,,,,,0.1780259,,Right Foot,,,,"[86.3, 73.8]",,Ground Pass,,29.364094,,,Gerard Moreno Balaguero,6766.0,,,,,,1,From Kick Off,Álvaro González Soberón,6762.0,Right Center Back,2,Espanyol,214,['34641bda-f7fc-4fc7-bfb5-d2d4f89a1c30'],55,,,,,,,,,,,,,,,,,Espanyol,214,00:00:55.135,Pass,
,,,,,,,,,,,,,,,,,,0.852444,,,,,,,,,,,,,95740fca-f3c9-468e-831b-335a448b5809,66,,"[81.4, 75.9]",3825744,0,,,,,-2.372236,,Left Foot,,,,"[71.9, 66.7]",,Ground Pass,,13.224598,,,Javier López Rodríguez,6791.0,,,,,,1,From Kick Off,Gerard Moreno Balaguero,6766.0,Right Wing,2,Espanyol,214,['134a788f-7441-4e68-a3d5-36cc9e8faa3e'],57,,,,,,,,,,,,,,,,,Espanyol,214,00:00:57.535,Pass,
,,,,,,,,,,,,,,,,,,0.822025,,,,,,,,,,,,,c0cdbe82-348b-403f-90d6-3600e835a65a,69,,"[72.4, 67.1]",3825744,0,,,,,0.3289189,,Left Foot,,,,"[89.1, 72.8]",,Low Pass,,17.645962,,,Marco Asensio Willemsen,5719.0,,,,,,1,From Kick Off,Javier López Rodríguez,6791.0,Right Back,2,Espanyol,214,['2cc961f0-7a88-4992-9259-ca36d25e3474'],58,,,,,,,,,,,,,,,,,Espanyol,214,00:00:58.467,Pass,
,,,,,,,,,,,,,,,,,,1.866531,,,,,,,,,,,,,3d7b9685-4b97-44e6-8505-e5b97449739b,75,,"[89.4, 80.0]",3825744,1,,,,,-1.9629151,,,,,,"[83.9, 66.7]",,Low Pass,,14.392359,,,Gerard Moreno Balaguero,6766.0,,,,,Throw-in,1,From Throw In,Javier López Rodríguez,6791.0,Right Back,3,Espanyol,214,['3864aca6-27e1-4081-97b3-cdf1fcdb57ff'],7,,,,,,,,,,,,,,,,,Espanyol,214,00:01:07.386,Pass,
,,,,,,,,,,,,,,,,,,1.681895,,,,,,,,,,,,,b7a888c7-02d1-4684-a4d2-e8c007cacdda,79,,"[78.3, 67.1]",3825744,1,,,,,-1.859899,,Left Foot,,,,"[66.7, 28.1]",,High Pass,,40.688572,,,Enzo Pablo Roco Roco,16456.0,,,,,,1,From Throw In,Gerard Moreno Balaguero,6766.0,Right Wing,3,Espanyol,214,['76b0299f-acac-43d5-b6f9-ba776c62ee9c'],10,,,,,,,,,,,,,,,,,Espanyol,214,00:01:10.472,Pass,
,,,,,,,,,,,,,,,,,,1.446512,,,,,,,,,,,,,497a8da5-a501-44da-b636-c2945a44ec5d,83,,"[64.5, 26.9]",3825744,1,,,,,-1.2629337,,Left Foot,,,,"[71.4, 5.2]",,Low Pass,,22.770596,,,Rubén Duarte Sánchez,6612.0,,,,,,1,From Throw In,Enzo Pablo Roco Roco,16456.0,Left Center Back,3,Espanyol,214,"['3e3f5250-e5ec-48e8-9723-6ce2d205503f', '435402ae-f60f-4180-85a6-4f17c13eaec4']",14,,,,,,,,,,,,,,,,,Espanyol,214,00:01:14.320,Pass,True
,,,,,,,,,,,,,,,,,,1.015451,,,,,,,,,,,,,2b7684ac-243a-402e-a85c-5ae630e89b98,86,,"[67.6, 5.2]",3825744,1,,,,,2.6237528,,Right Foot,,,,"[51.1, 14.6]",,Ground Pass,,18.989735,,,Enzo Pablo Roco Roco,16456.0,,,,,,1,From Throw In,Rubén Duarte Sánchez,6612.0,Left Back,3,Espanyol,214,['0a3aa026-8be1-406c-8b45-bbda3676f149'],17,,,,,,,,,,,,,,,,,Espanyol,214,00:01:17.884,Pass,
,,,,,,,,,,,,,,,,,,2.370861,,,,,,,,,,,,,294a9765-8625-41de-a730-63b91b70083c,92,,"[49.6, 18.9]",3825744,1,,,,,0.38588268,,Right Foot,,,,"[88.0, 34.5]",,High Pass,,41.4478,Incomplete,,,,,,,,Free Kick,1,From Free Kick,Joan Jordán Moreno,6701.0,Left Defensive Midfield,4,Espanyol,214,['b61aa525-39a5-4dbc-bd85-774faff4cfd8'],44,,,,,,,,,,,,,,,,,Espanyol,214,00:01:44.204,Pass,
,,,,,,,,,,,,,,,,,,0.346124,,,,,,,,,,,,,df3ea44a-a6e1-4e56-a0e6-c3f4c2ecb2b4,95,,"[30.5, 48.6]",3825744,1,,,,,-0.82981336,,Right Foot,,,,"[34.8, 43.9]",,Ground Pass,,6.3702435,,,Bruno Soriano Llido,22819.0,,,,,,1,Regular Play,Mateo Pablo Musacchio,7034.0,Right Center Back,5,Villarreal,222,['55584b15-e303-4af8-a45b-bffd15e0b371'],47,,,,,,,,,,,,,,,,,Villarreal,222,00:01:47.039,Pass,
,,,,,,,,,,,,,,,,,,0.899845,,,,,,,,,,,,,d95980bf-b4b1-4abb-946d-2c7178b4aef3,97,,"[37.8, 42.3]",3825744,1,,,,,1.3661546,,Left Foot,,,,"[40.0, 52.9]",,Low Pass,,10.825895,,,Manuel Trigueros Muñoz,6771.0,,,,,,1,Regular Play,Bruno Soriano Llido,22819.0,Left Defensive Midfield,5,Villarreal,222,['2e060478-f93e-4357-9a5e-ee6204097458'],47,,,,,,,,,,,,,,,,,Villarreal,222,00:01:47.385,Pass,
,,,,,,,,,,,,,,,,,,1.733262,,,,,,,,,,,,,3657e377-8ad8-4344-a485-15395eeb8170,100,,"[40.0, 52.9]",3825744,1,,,,,2.3321028,,Right Foot,,,,"[31.9, 61.4]",,Ground Pass,,11.74138,,,Mario Gaspar Pérez Martínez,6772.0,,,,,,1,Regular Play,Manuel Trigueros Muñoz,6771.0,Right Defensive Midfield,5,Villarreal,222,['06541100-e14a-4362-87ac-fd0216f479b1'],49,,,,,,,,,,,,,,,,,Villarreal,222,00:01:49.108,Pass,
,,,,,,,,,,,,,,,,,,1.127396,,,,,,,,,,,,,3bf7dd89-8456-44bd-a9e2-3582b7ecca13,104,,"[32.1, 74.7]",3825744,1,,,,,-0.20839924,,Right Foot,,,,"[60.0, 68.8]",,Ground Pass,,28.517012,,,Roberto Soldado Rillo,26009.0,,,,,,1,Regular Play,Mario Gaspar Pérez Martínez,6772.0,Right Back,5,Villarreal,222,"['24935992-d03e-4796-94bb-b5159a000e47', '9dcffc6f-07ac-473d-a8ce-a7cd2198c958']",52,,,,,,,,,,,,,,,,,Villarreal,222,00:01:52.741,Pass,True
,,,,,,,,,,,,,,,,,,0.910305,,,,,,,,,,,,,cc19dd91-10e1-4a10-b880-3bdfd900ae52,108,,"[59.5, 68.3]",3825744,1,,,,,2.4704487,,Right Foot,,,,"[52.7, 73.7]",,Ground Pass,,8.683317,,,Jonathan dos Santos Ramírez,6357.0,,,,,,1,Regular Play,Roberto Soldado Rillo,26009.0,Left Center Forward,5,Villarreal,222,"['d1dc9085-23c7-4469-adc9-17b264efc396', 'dc72378e-d97b-40df-a7a0-f04708012064']",54,,,,,,,,,,,,,,,,,Villarreal,222,00:01:54.370,Pass,True
,,,,,,,,,,,,,,,,,,1.501259,,,,,,,,,,,,,0362b1e8-fe1d-4bf9-aca3-8097a0c59a97,110,,"[52.7, 73.7]",3825744,1,,,,,-1.099486,,Right Foot,,,,"[63.3, 52.9]",,High Pass,,23.345236,,,Cédric Bakambu,6862.0,,,,,,1,Regular Play,Jonathan dos Santos Ramírez,6357.0,Right Midfield,5,Villarreal,222,['0be5582f-6e19-4934-8526-20abc8e7ab38'],55,,,,,,,,,,,,,,,,,Villarreal,222,00:01:55.280,Pass,
,,,,,,,,,,,,,,,,,,0.870089,,,,,,,,,,,,,57afe556-12c3-4281-9287-e7ab1bae111c,112,,"[63.3, 52.9]",3825744,1,,,,,-2.819842,,Head,,,,"[51.3, 48.9]",,Low Pass,,12.649111,,,Bruno Soriano Llido,22819.0,,,,,,1,Regular Play,Cédric Bakambu,6862.0,Right Center Forward,5,Villarreal,222,['86eddd0d-638c-4b58-b604-8005a9e4e4bb'],56,,,,,,,,,,,,,,,,,Villarreal,222,00:01:56.981,Pass,
,,,,,,,,,,,,,,,,,,1.655969,,,,,,,,,,,,,fd67b08d-f0a0-4553-8665-b8c1cbd046e8,115,,"[51.3, 48.9]",3825744,1,,,,,-1.4414644,,Left Foot,,,,"[55.8, 14.3]",,Ground Pass,,34.891403,,,Jaume Vicent Costa Jordá,6828.0,,,,,,1,Regular Play,Bruno Soriano Llido,22819.0,Left Defensive Midfield,5,Villarreal,222,['bf63ca9f-c5d2-4456-8e7b-5a47c78cad61'],59,,,,,,,,,,,,,,,,,Villarreal,222,00:01:59.376,Pass,
,,,,,,,,,,,,,,,,,,1.197065,,,,,,,,,,,,,e754ad18-dac8-4626-aedf-9328416d844e,118,,"[63.3, 11.3]",3825744,2,,,,,-0.5639591,,Right Foot,,,,"[75.0, 3.9]",,Ground Pass,,13.843771,,,Denis Suárez Fernández,6609.0,,,,,,1,Regular Play,Jaume Vicent Costa Jordá,6828.0,Left Back,5,Villarreal,222,['8ba6f82e-e981-4c92-8a79-084ee1ead2c4'],2,,,,,,,,,,,,,,,,,Villarreal,222,00:02:02.303,Pass,
,,,,,,,,,,,,,,,,,,2.386086,,,,,,,,,,,,,c2d2036f-cd51-46ed-8ed4-f580e57a36fd,121,,"[87.7, 12.5]",3825744,2,,,,,0.0,,Right Foot,,,,"[114.0, 12.5]",,Ground Pass,,26.3,,,Jaume Vicent Costa Jordá,6828.0,,,,,,1,Regular Play,Denis Suárez Fernández,6609.0,Left Midfield,5,Villarreal,222,['17aa5e01-f9bb-478b-a52e-1d1d51342df2'],6,,,,,,,,,,,,,,,,,Villarreal,222,00:02:06.943,Pass,
,,,,,,,,,,,,,,,,,,0.870684,,,,,,,,,,,,,09b09f5a-b1e6-46c4-8178-559ed32d666b,124,,"[114.9, 15.8]",3825744,2,,,,,1.9048486,,Left Foot,True,True,,"[109.0, 32.8]",,Ground Pass,,17.994722,Incomplete,,,,,,,,,1,Regular Play,Jaume Vicent Costa Jordá,6828.0,Left Back,5,Villarreal,222,['b81d67a9-33a2-43a7-a5ef-63b30af6a6b6'],10,,,,,,,,,,,,,,,,,Villarreal,222,00:02:10.133,Pass,
