50_50,ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_penalty,foul_committed_type,foul_won_advantage,foul_won_defensive,foul_won_penalty,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_end_location,pass_height,pass_inswinging,pass_length,pass_miscommunication,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_straight,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_deflected,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,45e061eb-191c-48da-a34f-2c4919343cec,1,,,3825623,0,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,,,,1,Valencia,207,,0,,,,,,,,,,,,,,,,,"{'formation': 433, 'lineup': [{'player': {'id': 6898, 'name': 'Jaume Doménech Sánchez'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'jersey_number': 24}, {'player': {'id': 7005, 'name': 'João Pedro Cavaco Cancelo'}, 'position': {'id': 2, 'name': 'Right Back'}, 'jersey_number': 2}, {'player': {'id': 3638, 'name': 'Shkodran Mustafi'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'jersey_number': 5}, {'player': {'id': 27482, 'name': 'Aderllan Leandro de Jesus Santos'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'jersey_number': 4}, {'player': {'id': 6596, 'name': 'José Luis Gayà Peña'}, 'position': {'id': 6, 'name': 'Left Back'}, 'jersey_number': 14}, {'player': {'id': 6751, 'name': 'Javier Fuego Martínez'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'jersey_number': 18}, {'player': {'id': 6595, 'name': 'Daniel Parejo Muñoz'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'jersey_number': 10}, {'player': {'id': 10802, 'name': 'André Filipe Tavares Gomes'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'jersey_number': 21}, {'player': {'id': 6594, 'name': 'Santiago Mina Lorenzo'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'jersey_number': 22}, {'player': {'id': 6763, 'name': 'Pablo Daniel Piatti'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'jersey_number': 11}, {'player': {'id': 6402, 'name': 'Francisco Alcácer García'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'jersey_number': 9}]}",Valencia,207,00:00:00.000,Starting XI,
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,4467cb29-3620-4f4e-a2e6-3b214edb0383,2,,,3825623,0,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,,,,1,Valencia,207,,0,,,,,,,,,,,,,,,,,"{'formation': 4231, 'lineup': [{'player': {'id': 26103, 'name': 'Idriss Carlos Kameni'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'jersey_number': 1}, {'player': {'id': 6569, 'name': 'Roberto José Rosales Altuve'}, 'position': {'id': 2, 'name': 'Right Back'}, 'jersey_number': 18}, {'player': {'id': 27184, 'name': 'Marcos Alberto Angeleri'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'jersey_number': 15}, {'player': {'id': 26669, 'name': 'Weligton Róbson Pena de Oliveira'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'jersey_number': 3}, {'player': {'id': 6878, 'name': 'Miguel Torres Gómez'}, 'position': {'id': 6, 'name': 'Left Back'}, 'jersey_number': 23}, {'player': {'id': 8234, 'name': 'Ignacio Camacho Barnola'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'jersey_number': 6}, {'player': {'id': 6764, 'name': 'Pablo Fornals Malla'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'jersey_number': 31}, {'player': {'id': 10868, 'name': 'Ricardo Jorge Luz Horta'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'jersey_number': 10}, {'player': {'id': 25859, 'name': 'Sérgio Paulo Barbosa Valente'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'jersey_number': 17}, {'player': {'id': 6559, 'name': 'Juan Carlos Pérez López'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'jersey_number': 7}, {'player': {'id': 6707, 'name': 'Charles Días Barbosa de Oliveira'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'jersey_number': 9}]}",Málaga,223,00:00:00.000,Starting XI,
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,42a2d5b8-021d-49a2-8e43-4cd3d4dac8d5,3,,,3825623,0,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,,,,1,Valencia,207,['0b00c431-8a23-415f-8bc6-4067e1ebe6cd'],0,,,,,,,,,,,,,,,,,,Valencia,207,00:00:00.000,Half Start,
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,0b00c431-8a23-415f-8bc6-4067e1ebe6cd,4,,,3825623,0,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,,,,1,Valencia,207,['42a2d5b8-021d-49a2-8e43-4cd3d4dac8d5'],0,,,,,,,,,,,,,,,,,,Málaga,223,00:00:00.000,Half Start,
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,8dbac2c3-1d0a-4e29-b27e-5390c7ec4b53,1730,,,3825623,45,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,,,,91,Málaga,223,['8e9535c8-2e16-4780-87b5-3dccc1fa84f7'],0,,,,,,,,,,,,,,,,,,Málaga,223,00:00:00.000,Half Start,
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,8e9535c8-2e16-4780-87b5-3dccc1fa84f7,1731,,,3825623,45,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,,,,91,Málaga,223,['8dbac2c3-1d0a-4e29-b27e-5390c7ec4b53'],0,,,,,,,,,,,,,,,,,,Valencia,207,00:00:00.000,Half Start,
,,,,,,,,,,,,,,,,0.519999,,,,,,,,,,,,,,9ca60337-fe73-45d5-8561-e1240aed08e7,5,,"[61.0, 40.1]",3825623,0,,,,1.7634971,,Right Foot,,,"[60.2, 44.2]",Ground Pass,,4.1773195,,,,Santiago Mina Lorenzo,6594.0,,,,,,Kick Off,1,From Kick Off,Francisco Alcácer García,6402.0,Center Forward,2,Valencia,207,['9df29569-c99a-4027-85ff-956801871761'],0,,,,,,,,,,,,,,,,,,Valencia,207,00:00:00.458,Pass,
,,,,,,,,,,,,,,,,0.833899,,,,,,,,,,,,,,cb8c3128-e13a-41e8-b899-7c43c9075792,8,,"[60.2, 44.2]",3825623,0,,,,-2.4476418,,Right Foot,,,"[47.7, 33.8]",Ground Pass,,16.260689,,,,Javier Fuego Martínez,6751.0,,,,,,,1,From Kick Off,Santiago Mina Lorenzo,6594.0,Right Wing,2,Valencia,207,['8661fb1b-c258-4b8b-aa41-26eda1f73dbd'],1,,,,,,,,,,,,,,,,,,Valencia,207,00:00:01.576,Pass,
,,,,,,,,,,,,,,,,1.6491,,,,,,,,,,,,,,8b4ce209-9668-493e-be28-d4df66360dc4,11,,"[47.2, 33.8]",3825623,0,,,,-2.99242,,Right Foot,,,"[29.9, 31.2]",Ground Pass,,17.494286,,,,Aderllan Leandro de Jesus Santos,27482.0,,,,,,,1,From Kick Off,Javier Fuego Martínez,6751.0,Center Defensive Midfield,2,Valencia,207,['b3d66634-f414-4596-af04-63bf68346820'],3,,,,,,,,,,,,,,,,,,Valencia,207,00:00:03.148,Pass,
,,,,,,,,,,,,,,,,1.059999,,,,,,,,,,,,,,58ee1bc3-96c9-487b-8000-127df00ba08a,14,,"[26.8, 33.2]",3825623,0,,,,1.5785182,,Right Foot,,,"[26.6, 59.1]",Ground Pass,,25.900772,,,,Shkodran Mustafi,3638.0,,,,,,,1,From Kick Off,Aderllan Leandro de Jesus Santos,27482.0,Left Center Back,2,Valencia,207,['ab1759c8-a802-45d4-a6bc-39faf40898eb'],5,,,,,,,,,,,,,,,,,,Valencia,207,00:00:05.920,Pass,
,,,,,,,,,,,,,,,,2.955334,,,,,,,,,,,,,,24f7e3b9-7b92-4e5e-8a40-93b226714b15,17,,"[26.6, 59.3]",3825623,0,,,,0.08506554,,Right Foot,,,"[78.2, 63.7]",High Pass,,51.78726,,Incomplete,,Francisco Alcácer García,6402.0,,,,,,,1,From Kick Off,Shkodran Mustafi,3638.0,Right Center Back,2,Valencia,207,"['167952c6-eb43-40e2-8061-554de007fdc4', 'c8e23272-ec90-4066-b655-370db7591737']",9,,,,,,,,,,,,,,,,,,Valencia,207,00:00:09.011,Pass,
,,,,,,,,,,,,,,,,2.024162,,,,,,,,,,,,,,167952c6-eb43-40e2-8061-554de007fdc4,19,,"[41.9, 16.4]",3825623,0,,,,-0.5020902,,Head,,,"[57.2, 8.0]",High Pass,,17.454226,,Incomplete,,,,,,,,,Recovery,1,From Kick Off,Weligton Róbson Pena de Oliveira,26669.0,Left Center Back,2,Valencia,207,"['24f7e3b9-7b92-4e5e-8a40-93b226714b15', 'fcb802bb-1f0f-43fd-93a3-b4436cb40a57']",11,,,,,,,,,,,,,,,,,,Málaga,223,00:00:11.967,Pass,
,,,,,,,,,,,,,,,,3.248598,,,,,,,,,,,,,,fcb802bb-1f0f-43fd-93a3-b4436cb40a57,21,,"[62.9, 72.1]",3825623,0,,,True,0.4742106,,,,,"[74.2, 77.9]",High Pass,,12.701574,,,,Santiago Mina Lorenzo,6594.0,,,,,,Recovery,1,From Kick Off,Daniel Parejo Muñoz,6595.0,Right Center Midfield,2,Valencia,207,"['167952c6-eb43-40e2-8061-554de007fdc4', '4570e20d-d5ea-498b-99c4-f551f622671c', 'f80491ad-b296-4304-b6cc-6ad9c3a7c3de']",13,,,,,,,,,,,,,,,,,,Valencia,207,00:00:13.991,Pass,True
,,,,,,,,,,,,,,,,1.900459,,,,,,,,,,,,,,84c3d60a-4ee7-4fe0-8a38-1e126d7fa8b7,26,,"[74.2, 76.7]",3825623,0,,,,-0.4800396,,Right Foot,,,"[86.3, 70.4]",High Pass,,13.641848,,Incomplete,,Francisco Alcácer García,6402.0,,,,,,,1,From Kick Off,Santiago Mina Lorenzo,6594.0,Right Wing,2,Valencia,207,"['33baedb1-e01e-40fa-9cb8-77e53529ee7b', 'c3d2d3a1-54ca-4fe9-a94e-cdce42ed47e7']",18,,,,,,,,,,,,,,,,,,Valencia,207,00:00:18.068,Pass,
,,,,,,,,,,,,,,,,1.260087,,,,,,,,,,,,,,cc3d66aa-f864-45e4-9313-e69bc628e7dc,35,,"[47.6, 34.8]",3825623,0,,,,-2.250598,,Right Foot,,,"[37.9, 22.8]",Ground Pass,,15.430165,,,,Miguel Torres Gómez,6878.0,,,,,,Recovery,1,From Kick Off,Sérgio Paulo Barbosa Valente,25859.0,Center Attacking Midfield,2,Valencia,207,"['01a31cf0-cfd7-48a7-95f1-f32358b46b5a', '1a1ee805-0bb6-4d95-884c-37348f0a1275']",24,,,,,,,,,,,,,,,,,,Málaga,223,00:00:24.380,Pass,True
,,,,,,,,,,,,,,,,3.45731,,,,,,,,,,,,,,63634601-5aa9-4dcd-9dd9-538c146e65d1,38,,"[37.9, 22.8]",3825623,0,,,,-0.088834405,,Right Foot,,,"[87.3, 18.4]",High Pass,,49.595566,,Incomplete,,,,,,,,,,1,From Kick Off,Miguel Torres Gómez,6878.0,Left Back,2,Valencia,207,['05667381-99e3-4f5f-bcfd-83673bedb44e'],25,,,,,,,,,,,,,,,,,,Málaga,223,00:00:25.720,Pass,
,,,,,,,,,,,,,,,,1.451298,,,,,,,,,,,,,,05667381-99e3-4f5f-bcfd-83673bedb44e,39,,"[32.8, 61.7]",3825623,0,,,,1.0000831,,Head,,,"[43.2, 77.9]",Low Pass,,19.250975,,,,João Pedro Cavaco Cancelo,7005.0,,,,,,Recovery,1,From Kick Off,Shkodran Mustafi,3638.0,Right Center Back,2,Valencia,207,"['63634601-5aa9-4dcd-9dd9-538c146e65d1', '6755c8e3-7067-46ab-930e-68b7f66f8af4']",29,,,,,,,,,,,,,,,,,,Valencia,207,00:00:29.178,Pass,
,,,,,,,,,,,,,,,,1.367698,,,,,,,,,,,,,,8ecbbe3e-beba-43d4-9749-7635ab213df6,45,,"[35.7, 78.3]",3825623,0,,,,-3.0584514,,Right Foot,,,"[21.3, 77.1]",Ground Pass,,14.449913,,,,Shkodran Mustafi,3638.0,,,,,,Free Kick,1,From Free Kick,João Pedro Cavaco Cancelo,7005.0,Right Back,3,Valencia,207,['b2c3bf63-8128-444c-b645-3113bc04e827'],45,,,,,,,,,,,,,,,,,,Valencia,207,00:00:45.977,Pass,
,,,,,,,,,,,,,,,,1.637799,,,,,,,,,,,,,,42949505-edbe-42b8-86a5-dd9aafbc330f,48,,"[24.8, 76.3]",3825623,0,,,,-2.0988708,,Right Foot,,,"[8.0, 47.5]",Ground Pass,,33.341866,,,,Jaume Doménech Sánchez,6898.0,,,,,,,1,From Free Kick,Shkodran Mustafi,3638.0,Right Center Back,3,Valencia,207,['c7c102cc-6bcb-4805-92be-16349f727c92'],48,,,,,,,,,,,,,,,,,,Valencia,207,00:00:48.870,Pass,
,,,,,,,,,,,,,,,,3.502394,,,,,,,,,,,,,,8655428a-c7b7-474a-b616-a3c343c4c244,51,,"[8.0, 47.5]",3825623,0,,,,-0.7865307,,Right Foot,,,"[52.1, 3.3]",High Pass,,62.43757,,,,José Luis Gayà Peña,6596.0,,,True,,,,1,From Free Kick,Jaume Doménech Sánchez,6898.0,Goalkeeper,3,Valencia,207,['20a3ebb8-4fcf-4850-a871-1452ec5296ce'],51,,,,,,,,,,,,,,,,,,Valencia,207,00:00:51.780,Pass,
,,,,,,,,,,,,,,,,3.279995,,,,,,,,,,,,,,5d74e7d3-ab35-49fa-b70f-619589c483e5,54,,"[56.3, 4.3]",3825623,0,,,,0.080723085,,Left Foot,,,"[100.8, 7.9]",Ground Pass,,44.645382,,,,Pablo Daniel Piatti,6763.0,,,,,,,1,From Free Kick,José Luis Gayà Peña,6596.0,Left Back,3,Valencia,207,['83d84b8b-2004-4991-851f-81ea685df998'],56,,,,,,,,,,,,,,,,,,Valencia,207,00:00:56.923,Pass,
,,,,,,,,,,,,,,,,1.958353,,,,,,,,,,,,,,5dc10ced-63a0-4774-a2d6-7d5d2d37113a,60,,"[6.0, 44.0]",3825623,1,,,,0.61498916,,Right Foot,,,"[42.1, 69.5]",Low Pass,,44.197964,,Incomplete,,Roberto José Rosales Altuve,6569.0,,,,,,Goal Kick,1,From Goal Kick,Idriss Carlos Kameni,26103.0,Goalkeeper,4,Málaga,223,"['2cac375c-1e6c-48b2-96fd-d4b5bd70fd0e', '78f8ce14-0dcb-4819-9e83-ff4aac241783']",31,,,,,,,,,,,,,,,,,,Málaga,223,00:01:31.711,Pass,
,,,,,,,,,,,,,,,,1.348535,,,,,,,,,,,,,,578db40e-12db-448c-a935-8aa9c80380d3,63,,"[46.3, 80.0]",3825623,1,,,,-0.8107448,,,,,"[63.6, 61.8]",High Pass,,25.110357,,Incomplete,,Sérgio Paulo Barbosa Valente,25859.0,,,,,,Throw-in,1,From Throw In,Roberto José Rosales Altuve,6569.0,Right Back,5,Málaga,223,"['97ab10cf-8790-4058-b2bc-f001dac347f7', 'b2c2e90d-7913-41f4-a34a-ab70606b6172']",47,,,,,,,,,,,,,,,,,,Málaga,223,00:01:47.051,Pass,
,,,,,,,,,,,,,,,,1.32,,,,,,,,,,,,,,b2c2e90d-7913-41f4-a34a-ab70606b6172,65,,"[56.5, 18.3]",3825623,1,,,,1.0432627,,Head,,,"[63.2, 29.8]",Low Pass,,13.309395,,,,Daniel Parejo Muñoz,6595.0,,,,,,Recovery,1,From Throw In,Javier Fuego Martínez,6751.0,Center Defensive Midfield,5,Málaga,223,"['578db40e-12db-448c-a935-8aa9c80380d3', 'b091c36d-cc6a-43cb-9f69-df8880505279']",48,,,,,,,,,,,,,,,,,,Valencia,207,00:01:48.400,Pass,
,,,,,,,,,,,,,,,,1.120354,,,,,,,,,,,,,,7eed9ba8-30c8-4a3a-9d25-e8b7459b7abf,74,,"[75.5, 23.9]",3825623,1,,,,2.2362905,,Right Foot,,,"[68.2, 33.2]",Ground Pass,,11.822859,,,,Ignacio Camacho Barnola,8234.0,,,,,,,1,From Throw In,Pablo Fornals Malla,6764.0,Left Defensive Midfield,5,Málaga,223,"['2c02743b-ec4b-4760-8af3-0e8b52b6ee8b', 'b5ed773c-d32c-4419-abac-1d1d7bca9769']",59,,,,,,,,,,,,,,,,,,Málaga,223,00:01:59.079,Pass,True
,,,,,,,,,,,,,,,,1.335557,,,,,,,,,,,,,,d3515054-b265-4f9f-a861-943962315322,78,,"[65.4, 45.5]",3825623,2,,,,1.7217308,,Right Foot,,,"[61.4, 71.8]",Ground Pass,,26.602444,,,,Roberto José Rosales Altuve,6569.0,,,,,,,1,From Throw In,Ignacio Camacho Barnola,8234.0,Right Defensive Midfield,5,Málaga,223,"['1129e693-a546-4fe5-b1fc-f9931eab8e3b', '4d7c82c5-3ef4-454d-9346-6c40aab5ae95']",3,,,,,,,,,,,,,,,,,,Málaga,223,00:02:03.054,Pass,True
,,,,,,,,,,,,,,,,1.751188,,,,,,,,,,,,,,a306274e-cd6a-4c94-a973-0c3da564ccd5,81,,"[61.4, 71.8]",3825623,2,,,,-0.8923061,,Right Foot,,,"[79.7, 49.1]",Low Pass,,29.157846,,Incomplete,,Charles Días Barbosa de Oliveira,6707.0,,,,,,,1,From Throw In,Roberto José Rosales Altuve,6569.0,Right Back,5,Málaga,223,"['aa5388bd-5b7b-4a2c-9b95-8bb4a1e88a0d', 'e5558b5a-57e3-47e4-a9f2-9b0a5ebf4683']",5,,,,,,,,,,,,,,,,,,Málaga,223,00:02:05.570,Pass,
,,,,,,,,,,,,,,,,0.914666,,,,,,,,,,,,,,ab0c6686-4206-4302-9df2-dcc35f4addb9,86,,"[83.8, 52.0]",3825623,2,,,,-0.48325294,,Left Foot,,,"[104.0, 41.4]",High Pass,,22.812277,,Incomplete,,,,,,,,,Free Kick,1,From Free Kick,Sérgio Paulo Barbosa Valente,25859.0,Center Attacking Midfield,6,Málaga,223,['52b23a02-ae8e-403e-9b9c-b9db6cfc6e10'],51,,,,,,,,,,,,,,,,,,Málaga,223,00:02:51.585,Pass,
,,,,,,,,,,,,,,,,3.90825,,,,,,,,,,,,,,9e76f728-ab31-4839-a6d9-221911eb52a6,88,,"[79.3, 23.2]",3825623,2,,,,0.6462745,,Head,,,"[119.6, 53.6]",High Pass,,50.480194,,Out,,,,,,,,,Recovery,1,From Free Kick,Weligton Róbson Pena de Oliveira,26669.0,Left Center Back,6,Málaga,223,,54,,,,,,,,,,,,,,,,,,Málaga,223,00:02:54.636,Pass,
,,,,,,,,,,,,,,,,2.912098,,,,,,,,,,,,,,c5057c89-1fe1-4012-b82f-e2fda2eed6b9,89,,"[7.0, 44.1]",3825623,3,,,,-0.4448998,,Right Foot,,,"[71.6, 13.3]",High Pass,,71.56675,,,,André Filipe Tavares Gomes,10802.0,,,,,,Goal Kick,1,From Goal Kick,Jaume Doménech Sánchez,6898.0,Goalkeeper,7,Valencia,207,['c7f98128-4d74-4b43-9c15-e76dfd3120cf'],22,,,,,,,,,,,,,,,,,,Valencia,207,00:03:22.508,Pass,
,,,,,,,,,,,,,,,,0.6613,,,,,,,,,,,,,,a213ba0a-43d9-4a3f-861c-edaf832d1525,92,,"[70.5, 14.4]",3825623,3,,,,2.0852478,,Other,,,"[65.3, 23.6]",Low Pass,,10.567876,,,,Javier Fuego Martínez,6751.0,,,,,,,1,From Goal Kick,André Filipe Tavares Gomes,10802.0,Left Center Midfield,7,Valencia,207,['61602f81-5c5d-4bfc-aece-ec66b85512c6'],25,,,,,,,,,,,,,,,,,,Valencia,207,00:03:25.580,Pass,
,,,,,,,,,,,,,,,,0.7013,,,,,,,,,,,,,,303f8f4f-43e5-45d3-8d88-6edd248c5864,95,,"[64.7, 20.5]",3825623,3,,,,-0.85425466,,Right Foot,,,"[70.1, 14.3]",Ground Pass,,8.221922,,,,André Filipe Tavares Gomes,10802.0,,,,,,,1,From Goal Kick,Javier Fuego Martínez,6751.0,Center Defensive Midfield,7,Valencia,207,['0f024538-e42d-4c37-9454-d918e395a355'],26,,,,,,,,,,,,,,,,,,Valencia,207,00:03:26.803,Pass,
,,,,,,,,,,,,,,,,0.662399,,,,,,,,,,,,,,c2a1bfea-d67a-4d66-8713-f50ddad1cffa,99,,"[74.9, 17.8]",3825623,3,,,,1.3171222,,Right Foot,,,"[79.1, 34.0]",Ground Pass,,16.73559,,,,Francisco Alcácer García,6402.0,,,,,,,1,From Goal Kick,André Filipe Tavares Gomes,10802.0,Left Center Midfield,7,Valencia,207,['1dd5d359-278a-4f2e-ad79-f3692d1eba09'],28,,,,,,,,,,,,,,,,,,Valencia,207,00:03:28.600,Pass,
,,,,,,,,,,,,,,,,0.756662,,,,,,,,,,,,,,9c3a4331-80c2-4e9c-a28f-634be67d048a,102,,"[83.7, 39.8]",3825623,3,,,,0.6575282,,Right Foot,,,"[99.5, 52.0]",Ground Pass,,19.961964,,Incomplete,,Santiago Mina Lorenzo,6594.0,,,,Through Ball,True,,1,From Goal Kick,Francisco Alcácer García,6402.0,Center Forward,7,Valencia,207,"['ac38429e-dcd1-4310-9f87-834b96dec43a', 'e6fbfcbf-ba15-4339-8e3d-15457934c9a2']",30,,,,,,,,,,,,,,,,,,Valencia,207,00:03:30.440,Pass,
,,,,,,,,,,,,,,,,1.771055,,,,,,,,,,,,,,6670a6d0-5e73-4586-bb45-c79258a64112,106,,"[32.0, 66.9]",3825623,3,,,True,-0.12914729,,,,,"[47.4, 64.9]",Low Pass,,15.529327,,Incomplete,,,,,,,,,Recovery,1,From Goal Kick,Ignacio Camacho Barnola,8234.0,Right Defensive Midfield,7,Valencia,207,"['0283d40f-ded1-43b9-9a31-fdcde4b64859', '4e1d8952-4e56-494c-a37e-74d031c1cf52']",34,,,,,,,,,,,,,,,,,,Málaga,223,00:03:34.762,Pass,True
,,,,,,,,,,,,,,,,1.46,,,,,,,,,,,,,,0283d40f-ded1-43b9-9a31-fdcde4b64859,107,,"[72.7, 15.2]",3825623,3,,,,-0.9169098,,Right Foot,,,"[80.9, 4.5]",Low Pass,,13.480727,,,,José Luis Gayà Peña,6596.0,,,,,,Recovery,1,From Goal Kick,Javier Fuego Martínez,6751.0,Center Defensive Midfield,7,Valencia,207,"['6670a6d0-5e73-4586-bb45-c79258a64112', 'ba51cb3d-db68-484a-aa6e-c64003dbc879']",36,,,,,,,,,,,,,,,,,,Valencia,207,00:03:36.533,Pass,
,,,,,,,,,,,,,,,,0.8381,,,,,,,,,,,,,,05591928-2a9b-415f-8580-3b79857275c6,117,,"[70.9, 0.1]",3825623,3,,,,1.0456322,,,,,"[77.1, 10.8]",Low Pass,,12.366487,,,,André Filipe Tavares Gomes,10802.0,,,,,,Throw-in,1,From Throw In,José Luis Gayà Peña,6596.0,Left Back,8,Valencia,207,['fa59bb77-5552-4509-b81b-45467d45ccae'],46,,,,,,,,,,,,,,,,,,Valencia,207,00:03:46.293,Pass,
,,,,,,,,,,,,,,,,1.358399,,,,,,,,,,,,,,cbe4805b-72ff-4e9f-979e-0d99b6b2da7a,120,,"[77.4, 10.8]",3825623,3,,,,0.8392383,,Right Foot,,,"[85.3, 19.6]",Low Pass,,11.825819,,,,Pablo Daniel Piatti,6763.0,,,,,,,1,From Throw In,André Filipe Tavares Gomes,10802.0,Left Center Midfield,8,Valencia,207,['b360c45c-7bd4-4719-8dd8-6da996ee5f3d'],47,,,,,,,,,,,,,,,,,,Valencia,207,00:03:47.309,Pass,
,,,,,,,,,,,,,,,,0.6613,,,,,,,,,,,,,,6651744c-5558-4683-bf5a-f13a15bb0d61,123,,"[85.3, 19.6]",3825623,3,,,,-1.6020361,,Left Foot,,,"[85.1, 13.2]",Ground Pass,,6.4031243,,,,André Filipe Tavares Gomes,10802.0,,,,,,,1,From Throw In,Pablo Daniel Piatti,6763.0,Left Wing,8,Valencia,207,['4dc10bab-135d-481f-9dbe-83ae1829c088'],48,,,,,,,,,,,,,,,,,,Valencia,207,00:03:48.899,Pass,
,,,,,,,,,,,,,,,,0.8571,,,,,,,,,,,,,,2d77722b-8e12-4152-847b-d32289ac56c5,126,,"[103.9, 23.9]",3825623,3,,,,1.8190862,,Left Foot,,,"[102.1, 31.0]",Ground Pass,,7.324616,,,,Pablo Daniel Piatti,6763.0,,,,,,,1,From Throw In,André Filipe Tavares Gomes,10802.0,Left Center Midfield,8,Valencia,207,['df829747-c6f9-4ab4-a844-7e7543ef6037'],51,,,,,,,,,,,,,,,,,,Valencia,207,00:03:51.602,Pass,
,,,,,,,,,,,,,,,,0.012124,,,,,,,,,,,,,,e3d65749-e94a-4ce2-a057-ce3183786d3b,129,,"[101.2, 30.5]",3825623,3,,,,0.7853982,,Left Foot,,,"[102.1, 31.4]",Ground Pass,,1.2727922,,Incomplete,,André Filipe Tavares Gomes,10802.0,,,,,,,1,From Throw In,Pablo Daniel Piatti,6763.0,Left Wing,8,Valencia,207,"['ae614bb8-eda7-4112-9a92-3137f41f1a81', 'c978fd6e-8bad-4896-adb8-3c52843b400d']",52,,,,,,,,,,,,,,,,,,Valencia,207,00:03:52.552,Pass,
,,,,,,,,,,,,,,,,7.635644,,,,,,,,,,,,,,8f3999cd-cec0-4ae3-bdc0-6d23e6e21091,134,,"[11.8, 46.5]",3825623,4,True,,,-0.049001254,,Drop Kick,,,"[105.6, 41.9]",High Pass,,93.91273,,Incomplete,,,,,,,,,,1,From Keeper,Idriss Carlos Kameni,26103.0,Goalkeeper,9,Málaga,223,['0d7c0eaa-ac1e-4429-9a69-f5dd521eb8f4'],7,,,,,,,,,,,,,,,,,,Málaga,223,00:04:07.646,Pass,
,,,,,,,,,,,,,,,,0.951499,,,,,,,,,,,,,,0428f52e-efb9-4af6-9130-da61703c7a5b,136,,"[14.7, 37.4]",3825623,4,,,,1.1597317,,Keeper Arm,,,"[21.5, 53.0]",Ground Pass,,17.017637,,,,Shkodran Mustafi,3638.0,,,,,,,1,Regular Play,Jaume Doménech Sánchez,6898.0,Goalkeeper,10,Valencia,207,['91236265-a576-4b26-a760-bd8bfce38ebc'],16,,,,,,,,,,,,,,,,,,Valencia,207,00:04:16.408,Pass,
,,,,,,,,,,,,,,,,1.719995,,,,,,,,,,,,,,afe820ba-0e5f-4dcb-a932-e3544eefe33d,138,,"[21.5, 53.0]",3825623,4,True,,,1.0105643,,Right Foot,,,"[35.3, 75.0]",Ground Pass,,25.969982,,,,João Pedro Cavaco Cancelo,7005.0,,,,,,,1,Regular Play,Shkodran Mustafi,3638.0,Right Center Back,10,Valencia,207,['04b1b6f2-37b6-4ded-88d7-b5f9796fe565'],18,,,,,,,,,,,,,,,,,,Valencia,207,00:04:18.637,Pass,
