50_50,ball_receipt_outcome,ball_recovery_recovery_failure,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_no_touch,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_punched_out,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_open_goal,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,1.233589,,,,,,,,,,,,,,392e71be-15ee-4bb3-a784-90d230e84f58,23,,"[53.7, 62.8]",3889217,0,,,,-1.1263771,,Right Foot,,,"[55.7, 58.6]",,Low Pass,,4.651881,,,,Emerich Dembrovschi,398952.0,,,,,,1,Regular Play,Ion 'Liţă' Dumitru,398954.0,Right Center Back,3,Romania,905,['14dbb21e-9ed7-46f0-8082-9c1754d7bcc1'],14,,,,,,,,,,,,,,,,,,Romania,905,00:00:14.229,Pass,
,,,,,,,,,,,,,,,,1.383932,,,,,,,,,,,,,,7b259647-61ec-4ce7-8edd-92e756482a30,27,,"[69.3, 60.7]",3889217,0,,,,-1.7106187,,Right Foot,,,"[67.4, 47.2]",,Ground Pass,,13.633048,,,,Radu Nunweiller,398953.0,,,,,,1,Regular Play,Emerich Dembrovschi,398952.0,Right Midfield,3,Romania,905,['edd8a19c-f07f-4150-b753-c85bf7483c94'],19,,,,,,,,,,,,,,,,,,Romania,905,00:00:19.985,Pass,
,,,,,,,,,,,,,,,,1.115846,,,,,,,,,,,,,,ab960b30-6227-4164-acd6-a9ca7f32fbdb,30,,"[72.1, 47.2]",3889217,0,,,,0.23887374,,Right Foot,,,"[91.4, 51.9]",,High Pass,,19.864038,,Incomplete,,Florea Dumitrache,398955.0,,,,,,1,Regular Play,Radu Nunweiller,398953.0,Right Defensive Midfield,3,Romania,905,"['5399db8e-8102-4cd3-b45a-76f0e33a06d1', '6cb1dda9-b3b8-45c1-8f7c-2c692def0d48']",22,,,,,,,,,,,,,,,,,,Romania,905,00:00:22.977,Pass,
,,,,,,,,,,,,,,,,2.027139,,,,,,,,,,,,,,85c1ce77-5fa3-497e-b285-3cce676955fc,33,,"[43.7, 33.3]",3889217,0,,,,0.6931497,,Head,,,"[56.1, 43.6]",,High Pass,,16.119864,,Incomplete,,,,,,,,Recovery,1,Regular Play,Clodoaldo Tavares de Santana,397620.0,Right Defensive Midfield,3,Romania,905,['9d1db8fc-ec32-4ebb-8c9b-278a7e50f518'],25,,,,,,,,,,,,,,,,,,Brazil,781,00:00:25.651,Pass,
,,,,,,,,,,,,,,,,1.119057,,,,,,,,,,,,,,33559c10-6451-49af-87dd-badcdff2df03,36,,"[64.0, 37.6]",3889217,0,,,,0.58173966,,Right Foot,,,"[75.1, 44.9]",,Ground Pass,,13.28533,,,,Emerich Dembrovschi,398952.0,,,,,,1,Regular Play,Cornel Dinu,398969.0,Left Defensive Midfield,3,Romania,905,['0df2cb62-2683-47af-9306-5cd7fd7fa4ae'],29,,,,,,,,,,,,,,,,,,Romania,905,00:00:29.359,Pass,
,,,,,,,,,,,,,,,,0.745644,,,,,,,,,,,,,,567efba3-84bc-42af-a328-c01deb44a5ee,39,,"[77.5, 46.6]",3889217,0,,,,0.51026106,,Right Foot,,,"[90.9, 54.1]",,Ground Pass,,15.356106,,Incomplete,,Florea Dumitrache,398955.0,,,,,,1,Regular Play,Emerich Dembrovschi,398952.0,Right Midfield,3,Romania,905,"['17ee8949-85f9-400f-82eb-19d5f7632be9', '36e4bc4f-5c2d-444f-af6e-4115787c9e28']",32,,,,,,,,,,,,,,,,,,Romania,905,00:00:32.024,Pass,
,,,,,,,,,,,,,,,,1.23941,,,,,,,,,,,,,,dc7186eb-7f80-4310-8b8f-b3aa7ac35515,43,,"[33.6, 12.8]",3889217,0,,,,-0.55569446,,Left Foot,,,"[46.0, 5.1]",,Ground Pass,,14.596232,,,,Paulo Cézar Lima,397631.0,,,,,,1,Regular Play,Everaldo Marques da Silva,397629.0,Left Back,3,Romania,905,['22a32af1-b3d0-4474-ac5e-91ca962513e7'],35,,,,,,,,,,,,,,,,,,Brazil,781,00:00:35.006,Pass,
,,,,,,,,,,,,,,,,1.884388,,,,,,,,,,,,,,5b28e07f-911c-497c-95c5-f992deb9eaac,46,,"[49.5, 8.9]",3889217,0,,,,1.7033478,,Right Foot,,,"[47.3, 25.4]",,Ground Pass,,16.64602,,Incomplete,,Clodoaldo Tavares de Santana,397620.0,,,,,,1,Regular Play,Paulo Cézar Lima,397631.0,Left Midfield,3,Romania,905,"['54389e4d-cef7-46e8-8faf-a6d4d8f0be17', '64d1d24a-6b0e-4098-8989-c27a1f04ce8c']",38,,,,,,,,,,,,,,,,,,Brazil,781,00:00:38.331,Pass,
,,,,,,,,,,,,,,,,0.696198,,,,,,,,,,,,,,064d7aa3-8474-4ddf-962e-90a466a065ef,50,,"[70.4, 57.9]",3889217,0,,,,2.6651251,,Right Foot,,,"[64.2, 61.1]",,Ground Pass,,6.9771056,,,,Lajos Satmareanu,398949.0,,,,,,1,Regular Play,Cornel Dinu,398969.0,Left Defensive Midfield,3,Romania,905,['f5876e63-51cb-410c-8e78-919a803fb870'],41,,,,,,,,,,,,,,,,,,Romania,905,00:00:41.220,Pass,
,,,,,,,,,,,,,,,,1.279343,,,,,,,,,,,,,,677eec2a-6a4c-489b-bc3b-f9c869da1e7e,53,,"[65.5, 58.3]",3889217,0,,,,-0.96601677,,Right Foot,,,"[74.9, 44.7]",,Ground Pass,,16.532393,,,,Radu Nunweiller,398953.0,,,,,,1,Regular Play,Lajos Satmareanu,398949.0,Right Back,3,Romania,905,['f6bab15e-ab9c-4faf-b26e-7bc8154b81d3'],42,,,,,,,,,,,,,,,,,,Romania,905,00:00:42.420,Pass,
,,,,,,,,,,,,,,,,1.498412,,,,,,,,,,,,,,37de90e1-7f94-47e3-8802-aa2f1906070d,65,,"[43.1, 35.9]",3889217,0,,,,1.2948358,,Left Foot,,,"[46.3, 47.2]",,Ground Pass,,11.74436,,,,Édson Arantes do Nascimento,39712.0,,,,,Recovery,1,Regular Play,Clodoaldo Tavares de Santana,397620.0,Right Defensive Midfield,4,Brazil,781,"['c95f5364-4b09-4aa5-a3b5-420dbe27a65f', 'cb7a6110-309d-4556-bd0b-7a69c15314f8']",48,,,,,,,,,,,,,,,,,,Brazil,781,00:00:48.569,Pass,True
,,,,,,,,,,,,,,,,1.0154,,,,,,,,,,,,,,4d1e153c-23a4-4da0-812e-cdcd923abf0c,67,,"[46.3, 47.2]",3889217,0,,,,-0.2730087,,Right Foot,,,"[56.3, 44.4]",,Ground Pass,,10.384604,,,,Eduardo Gonçalves de Andrade,397637.0,,,,,,1,Regular Play,Édson Arantes do Nascimento,39712.0,Right Center Forward,4,Brazil,781,['f60df8dc-cbc1-4f7d-9545-f10d199657a4'],50,,,,,,,,,,,,,,,,,,Brazil,781,00:00:50.068,Pass,
,,,,,,,,,,,,,,,,1.988129,,,,,,,,,,,,,,bc92451f-c8a2-4bdb-b0cb-3fd4995968e8,69,,"[56.3, 44.4]",3889217,0,,,,1.811914,,Left Foot,,,"[53.3, 56.6]",,Ground Pass,,12.563439,,,,Jair Ventura Filho,397622.0,,,,,,1,Regular Play,Eduardo Gonçalves de Andrade,397637.0,Left Center Forward,4,Brazil,781,['5e859d6e-dcfa-454d-915a-37b88d8b8ef9'],51,,,,,,,,,,,,,,,,,,Brazil,781,00:00:51.083,Pass,
,,,,,,,,,,,,,,,,0.979767,,,,,,,,,,,,,,54469a4f-b8c1-4da5-ab83-59324de652a2,72,,"[65.3, 59.4]",3889217,0,,,,-0.5008797,,Right Foot,,,"[79.0, 51.9]",,Ground Pass,,15.618579,,,,Eduardo Gonçalves de Andrade,397637.0,,,,,,1,Regular Play,Jair Ventura Filho,397622.0,Right Midfield,4,Brazil,781,['1d8b0c35-a6de-4674-be85-a9235fe8085a'],54,,,,,,,,,,,,,,,,,,Brazil,781,00:00:54.897,Pass,
,,,,,,,,,,,,,,,,1.244574,,,,,,,,,,,,,,0ee386e1-7adf-4db1-bc1e-0e825ed5be7e,80,,"[64.0, 42.1]",3889217,0,,,,-0.9240379,,Left Foot,,,"[67.7, 37.2]",,Ground Pass,,6.140033,,,,Clodoaldo Tavares de Santana,397620.0,,,,,,1,Regular Play,Wilson da Silva Piazza,397627.0,Left Defensive Midfield,4,Brazil,781,['b9d6f968-5dfc-4564-8231-d6a4e71cdcb7'],59,,,,,,,,,,,,,,,,,,Brazil,781,00:00:59.461,Pass,
,,,,,,,,,,,,,,,,2.103487,,,,,,,,,,,,,,7fd6e7b6-675f-471c-b27f-608612483d52,83,,"[66.6, 38.0]",3889217,1,,,,1.4211693,,Right Foot,,,"[69.6, 57.9]",,Ground Pass,,20.12486,,,,Carlos Alberto Torres,39708.0,,,,,,1,Regular Play,Clodoaldo Tavares de Santana,397620.0,Right Defensive Midfield,4,Brazil,781,['7e78b312-caa8-46e9-b030-10caabb651a2'],1,,,,,,,,,,,,,,,,,,Brazil,781,00:01:01.896,Pass,
,,,,,,,,,,,,,,,,1.17661,,,,,,,,,,,,,,d131c57f-3ce2-4bce-abd3-d7217f6dcb80,86,,"[69.8, 70.9]",3889217,1,,,,0.17390119,,Right Foot,,,"[84.6, 73.5]",,Ground Pass,,15.026643,,,,Jair Ventura Filho,397622.0,,,,,,1,Regular Play,Carlos Alberto Torres,39708.0,Right Back,4,Brazil,781,['d4e816dc-1877-47d3-9fe2-24603a6f36be'],6,,,,,,,,,,,,,,,,,,Brazil,781,00:01:06.021,Pass,
,,,,,,,,,,,,,,,,0.134393,,,,,,,,,,,,,,8405ed0f-dd1b-4d0d-9bf4-3b09c77cd1ec,98,,"[114.7, 73.3]",3889217,1,,,,-1.5707964,,Right Foot,,,"[114.7, 71.4]",,Ground Pass,,1.9,,Incomplete,,,,,,,,,1,Regular Play,Jair Ventura Filho,397622.0,Right Midfield,4,Brazil,781,"['828df731-89de-45ee-a7be-c7e490a5d260', '9c46f2ef-6a02-47c2-8d3d-5a5b9b64edc3']",16,,,,,,,,,,,,,,,,,,Brazil,781,00:01:16.033,Pass,True
,,,,,,,,,,,,,,,,1.49553,,,,,,,,,,,,,,21672e7d-3904-4537-8ce1-bfc84c25c0bd,102,,"[49.5, 11.9]",3889217,1,,,,-3.0971775,,Right Foot,,,"[45.0, 11.7]",,Ground Pass,,4.504442,,,,Alexandru Neagu,398956.0,,,,,,1,Regular Play,Cornel Dinu,398969.0,Left Defensive Midfield,5,Romania,905,['aadc6734-3725-4fd2-954e-a281b52e2054'],25,,,,,,,,,,,,,,,,,,Romania,905,00:01:25.993,Pass,
,,,,,,,,,,,,,,,,1.069304,,,,,,,,,,,,,,eeabbcf7-7d18-44d2-ac6c-c07ed6723ff6,105,,"[50.5, 17.1]",3889217,1,,,,1.9211105,,Left Foot,,,"[46.7, 27.5]",,Ground Pass,,11.072489,,,,Cornel Dinu,398969.0,,,,,,1,Regular Play,Alexandru Neagu,398956.0,Right Center Forward,5,Romania,905,['d0373d97-4b2c-4225-86f6-e0ad6cb0ff72'],28,,,,,,,,,,,,,,,,,,Romania,905,00:01:28.774,Pass,
,,,,,,,,,,,,,,,,1.144834,,,,,,,,,,,,,,d669ca32-ed36-4c7f-a56f-fafdd07e2b58,108,,"[54.4, 27.8]",3889217,1,,,,-0.6556956,,Right Foot,,,"[70.0, 15.8]",,Ground Pass,,19.681463,,,,Alexandru Neagu,398956.0,,,,,,1,Regular Play,Cornel Dinu,398969.0,Left Defensive Midfield,5,Romania,905,['427e48d9-d1c3-4ca0-92cd-fbe780b94401'],32,,,,,,,,,,,,,,,,,,Romania,905,00:01:32.715,Pass,
,,,,,,,,,,,,,,,,1.486954,,,,,,,,,,,,,,075152a1-ea64-4d16-b69c-b440be3bc381,111,,"[76.0, 9.8]",3889217,1,,,,0.007662685,,Right Foot,,,"[102.1, 10.0]",,Ground Pass,,26.100767,,Unknown,,,,,,,,,1,Regular Play,Alexandru Neagu,398956.0,Right Center Forward,5,Romania,905,,37,,,,,,,,,,,,,,,,,,Romania,905,00:01:37.461,Pass,
,,,,,,,,,,,,,,,,1.917624,,,,,,,,,,,,,,3d884860-e1d4-4722-a17f-29c0b027868c,114,,"[95.7, 13.9]",3889217,1,,,,-0.39585045,,Right Foot,,,"[109.1, 8.3]",,Ground Pass,,14.523085,,,,Mircea Lucescu,398968.0,,,,,Free Kick,1,From Free Kick,Radu Nunweiller,398953.0,Right Defensive Midfield,6,Romania,905,['5108d9fd-3077-43e8-a37a-46bf2fddbe19'],53,,,,,,,,,,,,,,,,,,Romania,905,00:01:53.771,Pass,
,,,,,,,,,,,,,,,,0.287692,,,,,,,,,,,,,,cadac2e9-6178-49b7-95f7-e8b2c961ec08,117,,"[110.4, 6.2]",3889217,1,,,,1.5707964,,Left Foot,,,"[110.4, 10.9]",,Low Pass,,4.7,,Incomplete,,,,,,,,,1,From Free Kick,Mircea Lucescu,398968.0,Left Midfield,6,Romania,905,['bae03e63-5343-47e9-a8a1-4a677bea2c48'],56,,,,,,,,,,,,,,,,,,Romania,905,00:01:56.712,Pass,
,,,,,,,,,,,,,,,,0.120369,,,,,,,,,,,,,,53c025fa-7cd5-4093-b3a0-1f6aef09c2a7,122,,"[94.8, 4.9]",3889217,2,,,,0.08314123,,Right Foot,,,"[97.2, 5.1]",,Ground Pass,,2.408319,,Incomplete,,,,,,,,,1,From Free Kick,Radu Nunweiller,398953.0,Right Defensive Midfield,6,Romania,905,"['3f7c01e8-9621-435a-9cf8-288883fda5dd', '8744adc0-1104-4d37-ba31-74a61f1c5846']",0,,,,,,,,,,,,,,,,,,Romania,905,00:02:00.691,Pass,True
,,,,,,,,,,,,,,,,1.116931,,,,,,,,,,,,,,bc84229b-b8d0-4ee5-a831-4b6ffc5d1d06,126,,"[39.4, 73.7]",3889217,2,,,,-1.4066074,,Right Foot,,,"[42.2, 56.8]",,Ground Pass,,17.130383,,,,Édson Arantes do Nascimento,39712.0,,,,,,1,Regular Play,Jair Ventura Filho,397622.0,Right Midfield,7,Brazil,781,['9c0564b2-34c7-4f1d-a064-9f30c7cb539a'],3,,,,,,,,,,,,,,,,,,Brazil,781,00:02:03.952,Pass,
,,,,,,,,,,,,,,,,0.984772,,,,,,,,,,,,,,9dae3d7f-ee2d-47c0-abbc-ca8e5a071cb8,130,,"[54.0, 60.3]",3889217,2,,,,0.2676163,,Right Foot,,,"[66.4, 63.7]",,Ground Pass,,12.857682,,,,Clodoaldo Tavares de Santana,397620.0,,,,,,1,Regular Play,Édson Arantes do Nascimento,39712.0,Right Center Forward,7,Brazil,781,"['4c54b599-d038-4497-a4cc-edb3aeabb3fa', '954cc344-7e53-483f-8ee0-19c62cf10cfd']",6,,,,,,,,,,,,,,,,,,Brazil,781,00:02:06.791,Pass,True
,,,,,,,,,,,,,,,,1.21732,,,,,,,,,,,,,,a48779bb-d3d4-4552-929a-65770f9e5e40,133,,"[66.4, 63.7]",3889217,2,,,,-1.1263771,,Right Foot,,,"[70.4, 55.3]",,Ground Pass,,9.303762,,,,Édson Arantes do Nascimento,39712.0,,,,,,1,Regular Play,Clodoaldo Tavares de Santana,397620.0,Right Defensive Midfield,7,Brazil,781,['692c3de7-004d-45f6-a80f-d97de5edcf3d'],7,,,,,,,,,,,,,,,,,,Brazil,781,00:02:07.874,Pass,
,,,,,,,,,,,,,,,,0.838985,,,,,,,,,,,,,,75e670e8-1d38-4cc6-b15e-2191d1e38438,139,,"[79.8, 38.0]",3889217,2,,,,1.1361262,,Left Foot,,,"[82.4, 43.6]",,Ground Pass,,6.1741395,,,,Édson Arantes do Nascimento,39712.0,,,,,Recovery,1,Regular Play,Eduardo Gonçalves de Andrade,397637.0,Left Center Forward,7,Brazil,781,['7fb97b97-8932-48fb-88a7-dca3cf74deb2'],10,,,,,,,,,,,,,,,,,,Brazil,781,00:02:10.583,Pass,
,,,,,,,,,,,,,,,,0.479346,,,,,,,,,,,,,,10c7e7db-a0f1-41b5-8899-95bedde5ecc0,142,,"[82.8, 43.8]",3889217,2,,,,-1.7228396,,Left Foot,,,"[80.9, 31.4]",,Ground Pass,,12.54472,,,,Eduardo Gonçalves de Andrade,397637.0,,,,,,1,Regular Play,Édson Arantes do Nascimento,39712.0,Right Center Forward,7,Brazil,781,['fe6b2f06-1545-4324-bbe1-83e22d87d10d'],11,,,,,,,,,,,,,,,,,,Brazil,781,00:02:11.462,Pass,
,,,,,,,,,,,,,,,,1.824396,,,,,,,,,,,,,,518911dc-824a-4a16-9ab5-e4e3878940b8,144,,"[80.9, 31.2]",3889217,2,,,,-1.5953815,93eeb3ea-8012-4c90-834f-8a496e562538,No Touch,,,"[80.3, 6.8]",,Ground Pass,,24.407375,True,,,Paulo Cézar Lima,397631.0,True,,,,,1,Regular Play,Eduardo Gonçalves de Andrade,397637.0,Left Center Forward,7,Brazil,781,['2b06cd28-26e8-4830-821b-e9bd95124fc4'],11,,,,,,,,,,,,,,,,,,Brazil,781,00:02:11.941,Pass,
