50_50,bad_behaviour_card,ball_receipt_outcome,ball_recovery_offensive,ball_recovery_recovery_failure,block_deflection,block_offensive,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_shot_saved_off_target,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_length,pass_no_touch,pass_outcome,pass_recipient,pass_recipient_id,pass_shot_assist,pass_straight,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_follows_dribble,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_open_goal,shot_outcome,shot_saved_off_target,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,,,,1.277766,,,,,,,,,,,,,,0226c6f9-7aeb-43e2-b774-7a28f260ecb2,2770,,"[96.1, 71.4]",3888699,72,,,,-2.0566626,,Left Foot,,,,"[86.7, 53.6]",,Low Pass,20.12958,,,Karol Dobiaš,397951.0,,,,,,,2,From Throw In,Ladislav Kuna,397947.0,Right Defensive Midfield,177,Czechoslovakia,17469,['f1668ad3-2666-437f-ba1a-f3a36d8f8e4d'],7,,,,,,,,,,,,,,,,,,,,Czechoslovakia,17469,00:27:07.518,Pass,
,,,,,,,,,,,,,,,,,,,1.825407,,,,,,,,,,,,,,95793567-709f-4cfd-8225-d93ae07ba7d0,2773,,"[86.7, 53.6]",3888699,72,,,,-1.7298195,,Right Foot,,,,"[83.3, 32.4]",,Ground Pass,21.470911,,,Karol Jokl,397962.0,,,,,,,2,From Throw In,Karol Dobiaš,397951.0,Right Back,177,Czechoslovakia,17469,['b8e23ac8-4151-446a-a078-3b352521b0ad'],9,,,,,,,,,,,,,,,,,,,,Czechoslovakia,17469,00:27:09.828,Pass,
,,,,,,,,,,,,,,,,,,,1.728822,,,,,,,,,,,,,,023691df-77ea-4001-a583-5b87b92b96de,2778,,"[88.6, 36.3]",3888699,72,,,,2.1721537,,Right Foot,,,,"[79.2, 50.0]",,Ground Pass,16.614752,,,Karol Dobiaš,397951.0,,,,,,,2,From Throw In,Karol Jokl,397962.0,Left Midfield,177,Czechoslovakia,17469,"['2f7293ba-9f1f-47a3-8cf3-fdad73acbd14', 'ee05ab31-ae47-4527-b16f-f6beef428d84']",14,,,,,,,,,,,,,,,,,,,,Czechoslovakia,17469,00:27:14.076,Pass,True
,,,,,,,,,,,,,,,,,,,3.690416,,,,,,,,,,,,,,4102042e-7a6d-4b1f-8fff-9555cffabc8c,2781,,"[80.1, 48.3]",3888699,72,,,,-1.1357604,,Right Foot,,,,"[102.5, 0.1]",,High Pass,53.15073,,Out,Vladimir Hagara,397946.0,,,True,,,,2,From Throw In,Karol Dobiaš,397951.0,Right Back,177,Czechoslovakia,17469,['c48f4b0c-1ff9-494c-962f-c2de99b1e061'],17,,,,,,,,,,,,,,,,,,,,Czechoslovakia,17469,00:27:17.228,Pass,
,,,,,,,,,,,,,,,,,,,2.273921,,,,,,,,,,,,,,2a3edf48-a8d9-428b-b1f1-35adbe000eee,2783,,"[17.8, 80.0]",3888699,72,,,,-0.16045828,,,,,,"[52.4, 74.4]",,High Pass,35.05025,,,Jair Ventura Filho,397622.0,,,,,,Throw-in,2,From Throw In,Carlos Alberto Torres,39708.0,Right Back,178,Brazil,781,['3173ecf7-173e-4267-9b2d-3e84a32d0ebc'],28,,,,,,,,,,,,,,,,,,,,Brazil,781,00:27:28.148,Pass,
,,,,,,,,,,,,,,,,,,,2.137762,,,,,,,,,,,,,,9ac437f9-3c34-4892-a8c7-982b7f0efa60,2791,,"[54.4, 72.0]",3888699,73,True,,,0.3875238,,Right Foot,,,,"[69.1, 78.0]",,Ground Pass,15.877342,,,Jair Ventura Filho,397622.0,,,,,,Free Kick,2,From Free Kick,Clodoaldo Tavares de Santana,397620.0,Right Defensive Midfield,179,Brazil,781,['bba44222-525d-4ce1-81b4-c13e944fc897'],4,,,,,,,,,,,,,,,,,,,,Brazil,781,00:28:04.612,Pass,
,,,,,,,,,,,,,,,,,,,1.038812,,,,,,,,,,,,,,b003790c-c716-413b-a6af-d0027c8fab36,2801,,"[45.8, 7.4]",3888699,73,,,,-2.7815332,,Left Foot,,,,"[37.3, 4.2]",,Ground Pass,9.0824,,,Vladimir Hagara,397946.0,,,,,,Free Kick,2,From Free Kick,Jozef Adamec,397967.0,Left Center Forward,181,Czechoslovakia,17469,['0e6ce0cf-764f-4f29-b580-dc9c9ca038e0'],34,,,,,,,,,,,,,,,,,,,,Czechoslovakia,17469,00:28:34.079,Pass,
,,,,,,,,,,,,,,,,,,,1.745256,,,,,,,,,,,,,,1a44b2f8-cdbf-4134-943b-d6bf9a0901db,2804,,"[68.1, 20.7]",3888699,73,,,,1.7434778,,Left Foot,,,,"[60.6, 63.7]",,High Pass,43.64917,,,Karol Dobiaš,397951.0,,,True,,,,2,From Free Kick,Vladimir Hagara,397946.0,Left Back,181,Czechoslovakia,17469,['54b7520a-9508-4d15-b235-1a4a3e28c295'],44,,,,,,,,,,,,,,,,,,,,Czechoslovakia,17469,00:28:44.453,Pass,
,,,,,,,,,,,,,,,,,,,1.694593,,,,,,,,,,,,,,e35378aa-87a0-4c6d-807b-f1f722643992,2807,,"[60.8, 56.2]",3888699,73,,,,-1.3824549,,Right Foot,,,,"[68.1, 17.9]",,Ground Pass,38.989487,,,Vladimir Hagara,397946.0,,,,,,,2,From Free Kick,Karol Dobiaš,397951.0,Right Back,181,Czechoslovakia,17469,['6fdc02c3-116b-4b7e-804a-20a442bcdfd4'],47,,,,,,,,,,,,,,,,,,,,Czechoslovakia,17469,00:28:47.918,Pass,
,,,,,,,,,,,,,,,,,,,2.526494,,,,,,,,,,,,,,26da4b3b-cb4a-4d1b-b4e0-f5e8427ff978,2810,,"[68.1, 17.9]",3888699,73,,,,-0.4234394,0a61d3f8-0116-4854-b2e2-4710a9fa5a8f,Right Foot,,,,"[103.6, 1.9]",,High Pass,38.939056,,,Karol Jokl,397962.0,True,,,,,,2,From Free Kick,Vladimir Hagara,397946.0,Left Back,181,Czechoslovakia,17469,['b9781849-fafc-4ce7-95d5-429011063417'],51,,,,,,,,,,,,,,,,,,,,Czechoslovakia,17469,00:28:51.895,Pass,
,,,,,,,,,,,,,,,,,,,2.014935,,,,,,,,,,,,,,4b2ee18e-36a9-4a2f-8a3e-025276a499fe,2820,,"[13.9, 48.1]",3888699,74,,,,0.8624809,,Keeper Arm,,,,"[36.6, 74.6]",,High Pass,34.893265,,,Jair Ventura Filho,397622.0,,,,,,,2,From Keeper,Félix Miéli Venerando,397626.0,Goalkeeper,183,Brazil,781,['9a76ee26-1fea-41f1-94e9-a80f45cd0495'],4,,,,,,,,,,,,,,,,,,,,Brazil,781,00:29:04.048,Pass,
,,,,,,,,,,,,,,,,,,,2.301806,,,,,,,,,,,,,,bb267ccb-0cbf-46c4-9b1f-06034d6e2e0c,2823,,"[35.1, 78.0]",3888699,74,,,,-2.4922986,,Left Foot,,,,"[13.1, 61.3]",,Low Pass,27.620464,,,Carlos Alberto Torres,39708.0,,,,,,,2,From Keeper,Jair Ventura Filho,397622.0,Right Midfield,183,Brazil,781,['dea4f177-6b7b-4ff5-9d24-2a5f2515cd51'],8,,,,,,,,,,,,,,,,,,,,Brazil,781,00:29:08.451,Pass,
,,,,,,,,,,,,,,,,,,,2.365317,,,,,,,,,,,,,,979c2f7a-b050-472b-9c31-744950828fa8,2827,,"[12.2, 62.0]",3888699,74,,,,0.76372975,,Right Foot,,,,"[28.7, 77.8]",,High Pass,22.844912,,,Paulo Cézar Lima,397631.0,,,,,,,2,From Keeper,Carlos Alberto Torres,39708.0,Right Back,183,Brazil,781,['eeb3e404-4fd2-4d38-a65c-8619a6ffd249'],12,,,,,,,,,,,,,,,,,,,,Brazil,781,00:29:12.514,Pass,
,,,,,,,,,,,,,,,,,,,1.269632,,,,,,,,,,,,,,0869f943-6d5d-4fb8-96a1-a5ed14cbf2d6,2830,,"[33.6, 74.6]",3888699,74,,,,-0.6306813,,Left Foot,,,,"[46.2, 65.4]",,Ground Pass,15.601282,,,Clodoaldo Tavares de Santana,397620.0,,,,,,,2,From Keeper,Paulo Cézar Lima,397631.0,Left Midfield,183,Brazil,781,['6fea82be-002b-4210-aec2-1ff78f882f7b'],16,,,,,,,,,,,,,,,,,,,,Brazil,781,00:29:16.946,Pass,
,,,,,,,,,,,,,,,,,,,1.151574,,,,,,,,,,,,,,803f17f6-5172-4ef5-bee6-184ebe1159c6,2833,,"[45.2, 64.3]",3888699,74,,,,1.9530789,,Right Foot,,,,"[41.3, 74.0]",,Ground Pass,10.454664,,,Jair Ventura Filho,397622.0,,,,,,,2,From Keeper,Clodoaldo Tavares de Santana,397620.0,Right Defensive Midfield,183,Brazil,781,['fd879c37-40ae-4a23-b867-6ecf3aa18a2c'],18,,,,,,,,,,,,,,,,,,,,Brazil,781,00:29:18.244,Pass,
,,,,,,,,,,,,,,,,,,,1.274114,,,,,,,,,,,,,,e9f82692-63cb-401e-b6c7-cfd05e7815d4,2836,,"[41.5, 68.4]",3888699,74,,,,-0.36886206,,Left Foot,,,,"[65.3, 59.2]",,High Pass,25.51627,,,Clodoaldo Tavares de Santana,397620.0,,,,,,,2,From Keeper,Jair Ventura Filho,397622.0,Right Midfield,183,Brazil,781,['60d8815c-d524-4798-896c-8abbf6cc60f3'],21,,,,,,,,,,,,,,,,,,,,Brazil,781,00:29:21.461,Pass,
,,,,,,,,,,,,,,,,,,,1.32022,,,,,,,,,,,,,,28d6df2a-8aaf-4f91-9dc9-749e3a533f4a,2843,,"[52.5, 21.8]",3888699,74,,,,1.0324703,,Left Foot,,,,"[65.1, 42.9]",,Low Pass,24.575802,,Incomplete,Jozef Adamec,397967.0,,,,,,,2,From Keeper,Andrej Kvašňák,397958.0,Left Defensive Midfield,183,Brazil,781,"['a4022c75-5558-44c2-8a83-ddd36bdb6b36', 'd3f98856-8c79-4ae9-b4bb-e88b2fc47f24']",28,,,,,,,,,,,,,,,,,,,,Czechoslovakia,17469,00:29:28.023,Pass,
,,,,,,,,,,,,,,,,,,,0.975698,,,,,,,,,,,,,,5293eed1-1349-4958-8e7e-8808a3e40fb7,2847,,"[61.2, 42.3]",3888699,74,,,,0.042527534,,Right Foot,,,,"[70.6, 42.7]",,Ground Pass,9.408506,,,Eduardo Gonçalves de Andrade,397637.0,,,,,,,2,From Keeper,Everaldo Marques da Silva,397629.0,Left Back,183,Brazil,781,['23048aa0-7ec4-4d4d-a892-32ab92833569'],30,,,,,,,,,,,,,,,,,,,,Brazil,781,00:29:30.101,Pass,
,,,,,,,,,,,,,,,,,,,0.917574,,,,,,,,,,,,,,f195b43f-8c33-4077-9bfd-eae4bb875ba7,2849,,"[70.2, 42.5]",3888699,74,,,,-3.100799,,Left Foot,,,,"[65.3, 42.3]",,Low Pass,4.90408,,,Clodoaldo Tavares de Santana,397620.0,,,,,,,2,From Keeper,Eduardo Gonçalves de Andrade,397637.0,Left Center Forward,183,Brazil,781,['5b5df2b1-e4dd-46dd-9c6a-05a6be97a110'],31,,,,,,,,,,,,,,,,,,,,Brazil,781,00:29:31.077,Pass,
,,,,,,,,,,,,,,,,,,,1.695136,,,,,,,,,,,,,,7d441495-6ff3-4682-87cc-1dc35cf247b1,2852,,"[65.9, 39.7]",3888699,74,,,,-1.6356404,,Right Foot,,,,"[64.4, 16.6]",,Ground Pass,23.14865,,,Paulo Cézar Lima,397631.0,,,,,,,2,From Keeper,Clodoaldo Tavares de Santana,397620.0,Right Defensive Midfield,183,Brazil,781,['229a352c-461f-42e9-89a1-efe2970a342d'],32,,,,,,,,,,,,,,,,,,,,Brazil,781,00:29:32.702,Pass,
,,,,,,,,,,,,,,,,,,,1.625585,,,,,,,,,,,,,,cda78583-5434-4122-abe3-d32e70c6e07f,2859,,"[63.1, 26.5]",3888699,74,,,,2.6866152,,Right Foot,,,,"[49.2, 33.3]",,Ground Pass,15.474172,,,Wilson da Silva Piazza,397627.0,,,,,,,2,From Keeper,Paulo Cézar Lima,397631.0,Left Midfield,183,Brazil,781,['4613979a-12c2-4c0e-b0d5-554ad5e856b9'],36,,,,,,,,,,,,,,,,,,,,Brazil,781,00:29:36.139,Pass,
,,,,,,,,,,,,,,,,,,,2.064198,,,,,,,,,,,,,,c37b920f-535a-40b6-a3de-722dddf6a774,2862,,"[48.4, 33.3]",3888699,74,,,,1.3133347,,Right Foot,,,,"[57.8, 69.0]",,High Pass,36.916798,,,Carlos Alberto Torres,39708.0,,,,,,,2,From Keeper,Wilson da Silva Piazza,397627.0,Left Center Back,183,Brazil,781,['c6e0a927-1d8a-47c3-8b28-a6c9a30f547a'],38,,,,,,,,,,,,,,,,,,,,Brazil,781,00:29:38.714,Pass,
,,,,,,,,,,,,,,,,,,,1.721847,,,,,,,,,,,,,,e0643b30-2643-4b66-8a9b-9e6103fe4d4d,2865,,"[64.4, 71.2]",3888699,74,,,,-0.1362474,,Left Foot,,,,"[76.8, 69.5]",,Ground Pass,12.515989,,,Roberto Rivelino,397630.0,,,,,,,2,From Keeper,Carlos Alberto Torres,39708.0,Right Back,183,Brazil,781,['dd0f0134-dedb-4882-8140-719fd76bd486'],41,,,,,,,,,,,,,,,,,,,,Brazil,781,00:29:41.623,Pass,
,,,,,,,,,,,,,,,,,,,1.452506,,,,,,,,,,,,,,cad0f164-4ac3-4490-b39c-a622131ccaaa,2868,,"[76.2, 69.5]",3888699,74,,,,2.2455373,,Right Foot,,,,"[70.6, 76.5]",,Ground Pass,8.964374,,,Jair Ventura Filho,397622.0,,,,,,,2,From Keeper,Roberto Rivelino,397630.0,Left Defensive Midfield,183,Brazil,781,['65a2656a-4294-4751-9e7e-af8ef8405b14'],48,,,,,,,,,,,,,,,,,,,,Brazil,781,00:29:48.451,Pass,
,,,,,,,,,,,,,,,,,,,1.445913,,,,,,,,,,,,,,b4b486fe-4648-44f3-a9d5-2d392ebbb61b,2870,,"[69.8, 75.5]",3888699,74,,,,-1.7654167,,Right Foot,,,,"[65.7, 54.7]",,Ground Pass,21.200235,,,Clodoaldo Tavares de Santana,397620.0,,,,,,,2,From Keeper,Jair Ventura Filho,397622.0,Right Midfield,183,Brazil,781,['d1e38bde-9507-45b8-91e2-a6e1350f059c'],49,,,,,,,,,,,,,,,,,,,,Brazil,781,00:29:49.903,Pass,
,,,,,,,,,,,,,,,,,,,1.137469,,,,,,,,,,,,,,bbb53497-1c26-4ea9-a4c4-7f9e23885636,2873,,"[65.7, 54.7]",3888699,74,,,,0.6841414,,Right Foot,,,,"[76.0, 63.1]",,Ground Pass,13.290975,,,Roberto Rivelino,397630.0,,,,,,,2,From Keeper,Clodoaldo Tavares de Santana,397620.0,Right Defensive Midfield,183,Brazil,781,['c4afffba-d6ba-448b-8824-4a59bfa19361'],54,,,,,,,,,,,,,,,,,,,,Brazil,781,00:29:54.184,Pass,
,,,,,,,,,,,,,,,,,,,1.627708,,,,,,,,,,,,,,aa25061f-7660-4c3a-bb81-cc2f99b8d073,2876,,"[76.0, 63.1]",3888699,74,,,,-0.7199894,,Left Foot,,,,"[88.2, 52.4]",,Ground Pass,16.227446,,Incomplete,Carlos Alberto Torres,39708.0,,,,,,,2,From Keeper,Roberto Rivelino,397630.0,Left Defensive Midfield,183,Brazil,781,"['510a929c-59e7-4aee-a241-60cc821f0c38', '922bde34-2fc9-4975-b7a9-76264ebd986b']",56,,,,,,,,,,,,,,,,,,,,Brazil,781,00:29:56.978,Pass,
,,,,,,,,,,,,,,,,,,,1.718914,,,,,,,,,,,,,,71bb96d5-4fac-4bde-b9a2-80c86110b121,2880,,"[37.3, 0.1]",3888699,75,,,,0.8090158,,,,,,"[43.5, 6.6]",,Low Pass,8.982761,,,Andrej Kvašňák,397958.0,,,,,,Throw-in,2,From Throw In,Vladimir Hagara,397946.0,Left Back,184,Czechoslovakia,17469,['09eb0e01-9f04-4fa5-a7fa-f2ad395bdc15'],6,,,,,,,,,,,,,,,,,,,,Czechoslovakia,17469,00:30:06.021,Pass,
,,,,,,,,,,,,,,,,,,,2.208051,,,,,,,,,,,,,,61c75669-9a07-4a4e-8c43-df208f58f6d8,2883,,"[71.1, 26.5]",3888699,75,,,,-0.40305242,,Left Foot,,,,"[90.8, 18.1]",,Ground Pass,21.416115,,Incomplete,Jozef Adamec,397967.0,,,,,,,2,From Throw In,Andrej Kvašňák,397958.0,Left Defensive Midfield,184,Czechoslovakia,17469,"['a56a174f-a44d-44e8-9825-e3894e884032', 'b4fca5a3-d406-4a34-bb90-4a491f5c880d']",15,,,,,,,,,,,,,,,,,,,,Czechoslovakia,17469,00:30:15.698,Pass,
,,,,,,,,,,,,,,,,,,,1.012973,,,,,,,,,,,,,,b4fca5a3-d406-4a34-bb90-4a491f5c880d,2885,,"[29.3, 62.0]",3888699,75,,,,1.19029,,Right Foot,,,,"[32.3, 69.5]",,Ground Pass,8.077747,,,Carlos Alberto Torres,39708.0,,,,,,Recovery,2,Regular Play,Hercules Brito Ruas,397628.0,Right Center Back,185,Brazil,781,"['48c04d2e-9274-4ecf-83d4-c77311600bcf', '61c75669-9a07-4a4e-8c43-df208f58f6d8']",17,,,,,,,,,,,,,,,,,,,,Brazil,781,00:30:17.906,Pass,
,,,,,,,,,,,,,,,,,,,1.858619,,,,,,,,,,,,,,17923f79-7700-41f6-addd-8d3d5badeb56,2888,,"[31.7, 70.3]",3888699,75,,,,-0.10780552,,Right Foot,,,,"[54.8, 67.8]",,High Pass,23.234888,,,Jair Ventura Filho,397622.0,,,,,,,2,Regular Play,Carlos Alberto Torres,39708.0,Right Back,185,Brazil,781,['1f281429-d251-4c24-8ba8-438862cbd348'],20,,,,,,,,,,,,,,,,,,,,Brazil,781,00:30:20.618,Pass,
,,,,,,,,,,,,,,,,,,,0.998945,,,,,,,,,,,,,,2cf95cd5-b961-4b94-9887-253b809ad19f,2895,,"[61.9, 61.1]",3888699,75,,,,-1.2850239,,Right Foot,,,,"[67.6, 41.7]",,Ground Pass,20.22004,,,Eduardo Gonçalves de Andrade,397637.0,,,,,,,2,Regular Play,Jair Ventura Filho,397622.0,Right Midfield,185,Brazil,781,['f407c835-e7e2-4bc8-ae8b-ca67a16873d5'],27,,,,,,,,,,,,,,,,,,,,Brazil,781,00:30:27.142,Pass,
,,,,,,,,,,,,,,,,,,,1.093321,,,,,,,,,,,,,,ea677feb-4624-4563-8cac-7b7df77e79fd,2897,,"[67.2, 41.7]",3888699,75,,,,-2.8674252,,Left Foot,,,,"[64.0, 40.8]",,Ground Pass,3.3241541,,,Paulo Cézar Lima,397631.0,,,,,,,2,Regular Play,Eduardo Gonçalves de Andrade,397637.0,Left Center Forward,185,Brazil,781,['2e2e0dc9-9843-4c78-978e-923e3fb82dfe'],28,,,,,,,,,,,,,,,,,,,,Brazil,781,00:30:28.141,Pass,
,,,,,,,,,,,,,,,,,,,1.154442,,,,,,,,,,,,,,888fc71b-0b1e-4522-b9d2-b1d732946c3b,2900,,"[68.7, 30.8]",3888699,75,,,,0.39644128,,Right Foot,,,,"[77.3, 34.4]",,Ground Pass,9.32309,,,Eduardo Gonçalves de Andrade,397637.0,,,,,,,2,Regular Play,Paulo Cézar Lima,397631.0,Left Midfield,185,Brazil,781,['0da31e0e-520a-45b9-900e-0c2dbd8d5e7a'],30,,,,,,,,,,,,,,,,,,,,Brazil,781,00:30:30.332,Pass,
,,,,,,,,,,,,,,,,,,,1.358012,,,,,,,,,,,,,,f517ab46-bb0c-431b-97cd-a7b7af7b3be5,2904,,"[70.6, 31.2]",3888699,75,,,,-2.4929502,,Left Foot,,,,"[64.4, 26.5]",,Ground Pass,7.7801027,,,Wilson da Silva Piazza,397627.0,,,,,,,2,Regular Play,Eduardo Gonçalves de Andrade,397637.0,Left Center Forward,185,Brazil,781,"['07a38525-82f5-46b7-a196-26ed37a224fc', '37d4ea18-7cc3-4cec-aa27-cf67f7662032']",33,,,,,,,,,,,,,,,,,,,,Brazil,781,00:30:33.860,Pass,True
,,,,,,,,,,,,,,,,,,,1.77716,,,,,,,,,,,,,,541c7f3f-3d1e-4f74-94f6-eb4393d8b8fb,2907,,"[64.0, 26.3]",3888699,75,,,,1.3366114,,Right Foot,,,,"[71.3, 56.9]",,High Pass,31.458704,,,Hercules Brito Ruas,397628.0,,,,,,,2,Regular Play,Wilson da Silva Piazza,397627.0,Left Center Back,185,Brazil,781,['2d940f25-c5d5-49b4-8ab2-6113d020e7dc'],36,,,,,,,,,,,,,,,,,,,,Brazil,781,00:30:36.256,Pass,
,,,,,,,,,,,,,,,,,,,1.197414,,,,,,,,,,,,,,b83f6337-da0f-4ac4-a4f5-864e5d21f016,2910,,"[77.0, 63.3]",3888699,75,,,,-0.59006023,,Right Foot,,,,"[88.2, 55.8]",,Ground Pass,13.479243,,,Édson Arantes do Nascimento,39712.0,,,,,,,2,Regular Play,Hercules Brito Ruas,397628.0,Right Center Back,185,Brazil,781,['6931b103-9f8a-4dd7-848a-d7c3fc277742'],40,,,,,,,,,,,,,,,,,,,,Brazil,781,00:30:40.466,Pass,
,,,,,,,,,,,,,,,,,,,1.725389,,,,,,,,,,,,,,7dff6b5c-62dc-47ad-bd56-82ecc52bfad4,2914,,"[87.5, 56.2]",3888699,75,,,,2.4149504,,Left Foot,,,,"[80.3, 62.6]",,Ground Pass,9.633276,,,Hercules Brito Ruas,397628.0,,,,,,,2,Regular Play,Édson Arantes do Nascimento,39712.0,Right Center Forward,185,Brazil,781,"['0a6fda5a-bc44-479e-bcd8-e105cff3c8fe', '14178cda-30a9-4d52-b89f-7fee755e31e5']",41,,,,,,,,,,,,,,,,,,,,Brazil,781,00:30:41.703,Pass,True
,,,,,,,,,,,,,,,,,,,1.23824,,,,,,,,,,,,,,64d5a07c-7b9b-43c8-91ba-7b8230ddf321,2917,,"[80.0, 62.6]",3888699,75,,,,0.89179105,,Right Foot,,,,"[89.2, 74.0]",,Ground Pass,14.649232,,,Carlos Alberto Torres,39708.0,,,,,,,2,Regular Play,Hercules Brito Ruas,397628.0,Right Center Back,185,Brazil,781,['855574ef-270e-4085-a8dc-9151b6e16db5'],44,,,,,,,,,,,,,,,,,,,,Brazil,781,00:30:44.705,Pass,
,,,,,,,,,,,,,,,,,,,1.365253,,,,,,,,,,,,,,e59ca0d2-a3ac-40e6-8cc5-74a22956f6c8,2920,,"[89.0, 73.5]",3888699,75,,,,-1.2220253,,Right Foot,,,,"[94.2, 59.2]",,Ground Pass,15.21611,,,Édson Arantes do Nascimento,39712.0,,,,,,,2,Regular Play,Carlos Alberto Torres,39708.0,Right Back,185,Brazil,781,['f84b70ee-8724-49cc-b8f7-73557160ffbe'],48,,,,,,,,,,,,,,,,,,,,Brazil,781,00:30:48.103,Pass,
,,,,,,,,,,,,,,,,,,,1.292881,,,,,,,,,,,,,,43cd742a-fe57-4128-bab6-596a4ceaa0dc,2928,,"[26.8, 20.5]",3888699,75,,,,-1.5243182,,Right Foot,,,,"[27.0, 16.2]",,Ground Pass,4.304649,,,Ladislav Kuna,397947.0,,,,,,,2,Regular Play,Andrej Kvašňák,397958.0,Left Defensive Midfield,186,Czechoslovakia,17469,"['b2186c06-9eec-4f21-9999-0c48ab2677df', 'df89f6d5-12b7-493a-aafe-4ef8da22ae23']",51,,,,,,,,,,,,,,,,,,,,Czechoslovakia,17469,00:30:51.918,Pass,True
,,,,,,,,,,,,,,,,,,,1.075545,,,,,,,,,,,,,,5d6cc0ea-15cd-46a6-b0d2-c55f6f628d4a,2930,,"[27.0, 16.2]",3888699,75,,,,1.6848822,,Right Foot,,,,"[25.9, 25.8]",,Ground Pass,9.662815,,,František Veselý,397961.0,,,,,,,2,Regular Play,Ladislav Kuna,397947.0,Right Defensive Midfield,186,Czechoslovakia,17469,['ff0b2103-c9c1-48b3-8fd1-12793f67395c'],53,,,,,,,,,,,,,,,,,,,,Czechoslovakia,17469,00:30:53.211,Pass,
,,,,,,,,,,,,,,,,,,,1.342282,,,,,,,,,,,,,,e5960f02-9f72-41a3-b1bc-db7ac8b57481,2934,,"[26.8, 22.6]",3888699,75,,,,-0.7605277,,Left Foot,,,,"[37.1, 12.8]",,Ground Pass,14.217243,,,Andrej Kvašňák,397958.0,,,,,,,2,Regular Play,František Veselý,397961.0,Right Midfield,186,Czechoslovakia,17469,"['34b85ddc-add8-4f6b-ad8f-5d2a743f6e44', 'f10b79b0-3e54-4ea2-9fb7-e82f3f4f9c9d']",56,,,,,,,,,,,,,,,,,,,,Czechoslovakia,17469,00:30:56.306,Pass,True
,,,,,,,,,,,,,,,,,,,1.358357,,,,,,,,,,,,,,511ea21f-ef6e-4580-a39f-643124629a4e,2937,,"[37.9, 13.4]",3888699,75,,,,0.8526541,,Left Foot,,,,"[46.9, 23.7]",,Low Pass,13.678084,,Incomplete,Karol Jokl,397962.0,,,,,,,2,Regular Play,Andrej Kvašňák,397958.0,Left Defensive Midfield,186,Czechoslovakia,17469,"['11eea9c6-2aba-4f64-8120-f757abbabb37', '36606fb5-f5c8-42c7-92a5-ffb3f8b0c5fb', 'b79e4bb2-0946-4eb5-8409-310084059c83']",57,,,,,,,,,,,,,,,,,,,,Czechoslovakia,17469,00:30:57.648,Pass,True
,,,,,,,,,,,,,,,,,,,1.418792,,,,,,,,,,,,,,da1f11cb-b5f6-4827-bcc4-9c358773b961,2941,,"[73.0, 50.6]",3888699,76,,,,-1.4663392,c89886c1-6ec8-48f9-afd0-ef3fb8c80757,Right Foot,,,,"[74.3, 38.2]",,Ground Pass,12.467959,,,Roberto Rivelino,397630.0,True,,,,,,2,Regular Play,Clodoaldo Tavares de Santana,397620.0,Right Defensive Midfield,187,Brazil,781,['68a9e38d-6d3f-4f2b-96d4-eb402185d995'],0,,,,,,,,,,,,,,,,,,,,Brazil,781,00:31:00.118,Pass,
,,,,,,,,,,,,,,,,,,,1.724608,,,,,,,,,,,,,,94205568-e594-4890-8784-80b53a59d7af,2946,,"[44.6, 42.3]",3888699,76,,,,2.2381024,,Keeper Arm,,,,"[26.4, 65.4]",,Ground Pass,29.408333,,,Karol Dobiaš,397951.0,,,,,,,2,From Keeper,Ivo Viktor,397952.0,Goalkeeper,189,Czechoslovakia,17469,['a9cf948b-eee5-4b63-a8cc-ddedfa681bf9'],8,,,,,,,,,,,,,,,,,,,,Czechoslovakia,17469,00:31:08.906,Pass,
,,,,,,,,,,,,,,,,,,,1.400976,,,,,,,,,,,,,,d1b524fb-926b-4729-8fd2-25cb4b872d49,2949,,"[26.2, 66.5]",3888699,76,,,,0.1850505,,Right Foot,,,,"[46.5, 70.3]",,Ground Pass,20.652603,,,Jozef Adamec,397967.0,,,,,,,2,From Keeper,Karol Dobiaš,397951.0,Right Back,189,Czechoslovakia,17469,['6cd4fd88-da2d-4c23-873a-895446344b2d'],12,,,,,,,,,,,,,,,,,,,,Czechoslovakia,17469,00:31:12.759,Pass,
