bad_behaviour_card,ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_card,foul_committed_type,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_punched_out,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_straight,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_deflected,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_open_goal,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,0.574285,,,,,,,,,,,339789d6-b2d2-4804-b870-30e81289bf7f,18,,"[73.8, 40.6]",3888702,0,,,,-0.74969906,,Right Foot,,,"[79.6, 35.2]",,Ground Pass,,7.924645,Incomplete,,,,,,,,,,1,From Kick Off,Sandro Mazzola,39732.0,Left Center Midfield,2,Italy,914,['0a75f285-e620-4b29-b05a-94235cf81640'],9,,,,,,,,,,,,,,,,,,,Italy,914,00:00:09.621,Pass,
,,,,,,,,,,,,,,,,0.619924,,,,,,,,,,,12a3b724-522f-4546-8dd1-68838702787a,21,,"[42.0, 38.4]",3888702,0,,,,-0.560687,,Right Foot,,,"[46.3, 35.7]",,Ground Pass,,5.0774007,,,Eduardo Gonçalves de Andrade,397637.0,,,,,,,1,Regular Play,Clodoaldo Tavares de Santana,397620.0,Left Defensive Midfield,3,Brazil,781,['a2be8e70-9122-460b-8a86-10f72cf7b945'],11,,,,,,,,,,,,,,,,,,,Brazil,781,00:00:11.504,Pass,
,,,,,,,,,,,,,,,,0.726554,,,,,,,,,,,ea8d542f-a6c6-4c6e-9de0-c6adaac9f94a,24,,"[46.9, 37.8]",3888702,0,,,,-2.082027,,Right Foot,,,"[44.6, 33.7]",,Ground Pass,,4.7010636,,,Clodoaldo Tavares de Santana,397620.0,,,,,,,1,Regular Play,Eduardo Gonçalves de Andrade,397637.0,Left Center Forward,3,Brazil,781,['bf453206-80d0-4d7c-a776-eda07cc594d3'],13,,,,,,,,,,,,,,,,,,,Brazil,781,00:00:13.868,Pass,
,,,,,,,,,,,,,,,,0.885265,,,,,,,,,,,bda2de3a-0163-4d23-969e-1ae2fc3655bc,27,,"[52.9, 27.1]",3888702,0,,,,1.4747076,,Right Foot,,,"[53.7, 35.4]",,Ground Pass,,8.338465,,,Gérson de Oliveira Nunes,397621.0,,,,,,,1,Regular Play,Clodoaldo Tavares de Santana,397620.0,Left Defensive Midfield,3,Brazil,781,['4bd9a0a8-b9dd-4d5e-81cd-867d84e9382b'],16,,,,,,,,,,,,,,,,,,,Brazil,781,00:00:16.429,Pass,
,,,,,,,,,,,,,,,,1.184106,,,,,,,,,,,b079d1a8-7799-4465-9ff4-2c2fcf261535,30,,"[54.6, 39.1]",3888702,0,,,,1.4756302,,Left Foot,,,"[56.7, 61.1]",,Ground Pass,,22.1,,,Carlos Alberto Torres,39708.0,,,,,,,1,Regular Play,Gérson de Oliveira Nunes,397621.0,Right Defensive Midfield,3,Brazil,781,['5badee17-62db-4557-87bd-43f48cbcc9db'],19,,,,,,,,,,,,,,,,,,,Brazil,781,00:00:19.852,Pass,
,,,,,,,,,,,,,,,,1.721106,,,,,,,,,,,b8f13259-200b-4632-a87e-b638216f76b3,33,,"[66.8, 56.6]",3888702,0,,,,0.663203,,Left Foot,,,"[86.0, 71.6]",,Ground Pass,,24.364729,,,Jair Ventura Filho,397622.0,,,,,,,1,Regular Play,Carlos Alberto Torres,39708.0,Right Back,3,Brazil,781,['39bbef03-0c61-4cdd-bb4e-011fa8a35488'],22,,,,,,,,,,,,,,,,,,,Brazil,781,00:00:22.660,Pass,
,,,,,,,,,,,,,,,,1.354891,,,,,,,,,,,c9ec054a-154b-4eef-a693-2dafa539787e,37,,"[84.3, 60.5]",3888702,0,,,,-2.2996511,,Right Foot,,,"[74.3, 49.3]",,Ground Pass,,15.01466,,,Gérson de Oliveira Nunes,397621.0,,,,,,,1,Regular Play,Jair Ventura Filho,397622.0,Right Midfield,3,Brazil,781,"['524ca551-dc2a-4a01-8fcb-37e7f740945d', 'a94486cc-0d4b-4875-aea0-dad87c9ba10a']",28,,,,,,,,,,,,,,,,,,,Brazil,781,00:00:28.515,Pass,True
,,,,,,,,,,,,,,,,1.07739,,,,,,,,,,,d92883a1-f0ec-475e-9afc-1ddae892368f,40,,"[73.9, 46.1]",3888702,0,,,,-1.6228327,,Left Foot,,,"[73.4, 36.5]",,Ground Pass,,9.613012,,,Clodoaldo Tavares de Santana,397620.0,,,,,,,1,Regular Play,Gérson de Oliveira Nunes,397621.0,Right Defensive Midfield,3,Brazil,781,['208a184e-6467-4b05-925a-990259db8901'],32,,,,,,,,,,,,,,,,,,,Brazil,781,00:00:32.660,Pass,
,,,,,,,,,,,,,,,,4.428331,,,,,,,,,,,7e79842f-e73d-4245-951c-e4caf1f5856a,43,,"[80.1, 34.2]",3888702,0,,,,-0.23618592,,Right Foot,,,"[109.6, 27.1]",,Low Pass,,30.34238,Incomplete,,,,,,,,,,1,Regular Play,Clodoaldo Tavares de Santana,397620.0,Left Defensive Midfield,3,Brazil,781,['7a4e2138-0581-48ca-9fd7-0a15526e1883'],33,,,,,,,,,,,,,,,,,,,Brazil,781,00:00:33.777,Pass,
,,,,,,,,,,,,,,,,2.449174,,,,,,,,,,,336b54b5-5344-40a4-b339-e614384953d0,45,,"[14.8, 49.4]",3888702,0,,,,0.26353893,,Drop Kick,,,"[74.1, 65.4]",,High Pass,,61.4206,Incomplete,,,,,,,,,,1,Regular Play,Enrico Albertosi,397665.0,Goalkeeper,4,Italy,914,['3b13c851-66c2-45f5-9532-a7d3a483b840'],44,,,,,,,,,,,,,,,,,,,Italy,914,00:00:44.012,Pass,
,,,,,,,,,,,,,,,,1.3102,,,,,,,,,,,299a7fda-7c26-4f74-99a2-a1aeb363be7f,47,,"[76.8, 80.0]",3888702,0,,,,-1.2998495,,,,,"[81.8, 62.0]",,Low Pass,,18.681541,,,Roberto Boninsegna,39717.0,,,,,,Throw-in,1,From Throw In,Angelo Domenghini,397674.0,Right Wing Back,5,Italy,914,['a03602bd-4fe9-4965-a8ae-688d9003ef64'],53,,,,,,,,,,,,,,,,,,,Italy,914,00:00:53.130,Pass,
,,,,,,,,,,,,,,,,0.179477,,,,,,,,,,,d8f3945e-adc8-491d-baa6-2f9f79770bfb,51,,"[79.8, 60.5]",3888702,0,,,,-0.9723774,,Left Foot,,,"[81.3, 58.3]",,Ground Pass,,2.6627054,Incomplete,,,,,,,,,,1,From Throw In,Roberto Boninsegna,39717.0,Right Center Forward,5,Italy,914,"['b27e4360-24c5-4f03-a37d-d0344f4b8596', 'd6b9882d-1abe-4f5c-bcf2-8ffce59f0b37']",58,,,,,,,,,,,,,,,,,,,Italy,914,00:00:58.917,Pass,True
,,,,,,,,,,,,,,,,0.946164,,,,,,,,,,,15d9b477-2468-4fe5-9baa-c74a1ed079be,55,,"[57.0, 32.9]",3888702,1,,,,1.8449638,,Left Foot,,,"[55.2, 39.3]",,Ground Pass,,6.6483083,,,Édson Arantes do Nascimento,39712.0,,,,,,,1,Regular Play,Eduardo Gonçalves de Andrade,397637.0,Left Center Forward,6,Brazil,781,['96e52414-04d6-44fd-b3fe-944c806892a8'],1,,,,,,,,,,,,,,,,,,,Brazil,781,00:01:01.474,Pass,
,,,,,,,,,,,,,,,,0.874032,,,,,,,,,,,75befa1f-08c3-40e8-a90a-814146b2400c,58,,"[63.6, 33.7]",3888702,1,,,,1.5464109,,Right Foot,,,"[63.8, 41.9]",,Ground Pass,,8.202438,,,Eduardo Gonçalves de Andrade,397637.0,,,,,,,1,Regular Play,Édson Arantes do Nascimento,39712.0,Right Center Forward,6,Brazil,781,['6fc03286-6f8e-4a7c-aec4-70e3702420ea'],3,,,,,,,,,,,,,,,,,,,Brazil,781,00:01:03.741,Pass,
,,,,,,,,,,,,,,,,2.193475,,,,,,,,,,,b3714270-d963-4929-919f-171060be53d3,61,,"[65.1, 43.1]",3888702,1,,,,-0.51259494,,Left Foot,,,"[88.2, 30.1]",,Ground Pass,,26.506792,Incomplete,,Édson Arantes do Nascimento,39712.0,,,,,,,1,Regular Play,Eduardo Gonçalves de Andrade,397637.0,Left Center Forward,6,Brazil,781,"['7f7412d1-3529-42c1-a3f9-bf7f9096ab4b', 'ace566b5-12d3-4ab3-b7b8-69b62afa1b62']",4,,,,,,,,,,,,,,,,,,,Brazil,781,00:01:04.695,Pass,
,,,,,,,,,,,,,,,,2.060507,,,,,,,,,,,ace566b5-12d3-4ab3-b7b8-69b62afa1b62,64,,"[31.9, 50.0]",3888702,1,,,,-2.9758132,,Right Foot,,,"[6.2, 45.7]",,Ground Pass,,26.057245,,,Enrico Albertosi,397665.0,,,,,,Recovery,1,Regular Play,Mario Bertini,40095.0,Center Defensive Midfield,7,Italy,914,"['40e0ccf9-9881-455f-93c2-7f3723128533', 'b3714270-d963-4929-919f-171060be53d3']",6,,,,,,,,,,,,,,,,,,,Italy,914,00:01:06.888,Pass,
,,,,,,,,,,,,,,,,1.919017,,,,,,,,,,,ce469b17-91a7-4db7-924c-1c9e1e360fd3,67,,"[8.0, 45.1]",3888702,1,,,,0.7799928,,Keeper Arm,,,"[26.6, 63.5]",,Low Pass,,26.163334,,,Tarcisio Burgnich,39715.0,,,,,,,1,Regular Play,Enrico Albertosi,397665.0,Goalkeeper,7,Italy,914,['874660be-9af5-4a0e-85bf-46ef8ba8366b'],11,,,,,,,,,,,,,,,,,,,Italy,914,00:01:11.037,Pass,
,,,,,,,,,,,,,,,,1.683687,,,,,,,,,,,b00c4541-13a9-4361-ba1e-8dd5ac547542,70,,"[25.9, 63.7]",3888702,1,,,,0.86977446,,Right Foot,,,"[35.1, 74.6]",,Ground Pass,,14.26359,,,Angelo Domenghini,397674.0,,,,,,,1,Regular Play,Tarcisio Burgnich,39715.0,Right Center Back,7,Italy,914,['c47e31c8-1829-4651-9906-610297e4a5bd'],14,,,,,,,,,,,,,,,,,,,Italy,914,00:01:14.777,Pass,
,,,,,,,,,,,,,,,,1.373124,,,,,,,,,,,bd7cc28c-1511-4416-983b-a8ad50b605e5,74,,"[46.0, 54.5]",3888702,1,,,,-0.100576915,,Right Foot,,,"[56.9, 53.4]",,Ground Pass,,10.955364,,,Giancarlo De Sisti,397681.0,,,,,,,1,Regular Play,Angelo Domenghini,397674.0,Right Wing Back,7,Italy,914,"['1fca772c-f150-4bb3-a2e1-f28124afdd10', 'c219c96e-6cbe-43ab-a16d-31412053959b']",23,,,,,,,,,,,,,,,,,,,Italy,914,00:01:23.770,Pass,True
,,,,,,,,,,,,,,,,1.071867,,,,,,,,,,,04c9bc3f-b725-4091-89df-4acd2c554155,78,,"[69.6, 54.3]",3888702,1,,,,1.4940244,,Right Foot,,,"[70.8, 69.9]",,Ground Pass,,15.646086,,,Tarcisio Burgnich,39715.0,,,,,,,1,Regular Play,Giancarlo De Sisti,397681.0,Right Center Midfield,7,Italy,914,['45ab4fb7-583f-4847-9706-5631ebffc828'],27,,,,,,,,,,,,,,,,,,,Italy,914,00:01:27.995,Pass,
,,,,,,,,,,,,,,,,1.179378,,,,,,,,,,,8f9b5a03-7bb4-4951-a4c2-20c3a5c1f2b5,81,,"[70.8, 69.9]",3888702,1,,,,0.029403288,,Right Foot,,,"[91.2, 70.5]",,Ground Pass,,20.408821,,,Sandro Mazzola,39732.0,,,,,,,1,Regular Play,Tarcisio Burgnich,39715.0,Right Center Back,7,Italy,914,['1f2e93c8-4b64-4e2c-bfca-0c32a1d15e79'],32,,,,,,,,,,,,,,,,,,,Italy,914,00:01:32.248,Pass,
,,,,,,,,,,,,,,,,0.877485,,,,,,,,,,,91d2d234-08e3-4f46-b745-13ec93561bc3,85,,"[90.1, 68.2]",3888702,1,,,,-1.7215427,399512fc-66ca-4d41-a073-2c1376d15fed,Right Foot,,,"[87.7, 52.4]",,Ground Pass,,15.981239,,,Luigi Riva,397675.0,True,,,,,,1,Regular Play,Sandro Mazzola,39732.0,Left Center Midfield,7,Italy,914,"['7e47117f-b759-4b55-bcf7-31e3699f4e28', '9268a8cd-6326-4561-b7bf-44ced49ad8a6']",35,,,,,,,,,,,,,,,,,,,Italy,914,00:01:35.491,Pass,True
,,,,,,,,,,,,,,,,1.825704,,,,,,,,,,,855b87ac-d399-4a25-a2e4-20997c6a5bf3,91,,"[120.0, 80.0]",3888702,2,,,,-1.6759348,,Right Foot,,,"[115.8, 40.2]",,High Pass,,40.020996,Incomplete,,Roberto Boninsegna,39717.0,,True,,Straight,,Corner,1,From Corner,Sandro Mazzola,39732.0,Left Center Midfield,8,Italy,914,"['03c19ca9-a90f-4afe-9043-2a798575e49f', '55fa195e-e133-48f8-a65e-fce8625e9ff3']",3,,,,,,,,,,,,,,,,,,,Italy,914,00:02:03.915,Pass,
,,,,,,,,,,,,,,,,1.867396,,,,,,,,,,,4f0bb97d-b430-4457-9a35-6eab82550dc8,95,,"[7.1, 39.3]",3888702,2,,,,1.2120256,,Keeper Arm,,,"[11.6, 51.3]",,Ground Pass,,12.816006,,,Carlos Alberto Torres,39708.0,,,,,,,1,From Keeper,Félix Miéli Venerando,397626.0,Goalkeeper,9,Brazil,781,['299334e4-1063-4b98-a331-92e2a215aa00'],6,,,,,,,,,,,,,,,,,,,Brazil,781,00:02:06.857,Pass,
,,,,,,,,,,,,,,,,1.247466,,,,,,,,,,,97684e2e-0ddb-4d88-9509-fc00ecef2112,98,,"[14.4, 62.0]",3888702,2,,,,-0.81278855,,Right Foot,,,"[21.5, 54.5]",,Ground Pass,,10.327633,,,Gérson de Oliveira Nunes,397621.0,,,,,,,1,From Keeper,Carlos Alberto Torres,39708.0,Right Back,9,Brazil,781,['74cf6118-6a17-4369-a31c-cb1a930629ec'],8,,,,,,,,,,,,,,,,,,,Brazil,781,00:02:08.763,Pass,
,,,,,,,,,,,,,,,,1.682313,,,,,,,,,,,f5d252a9-e689-49b9-9b25-db2496e2ac06,101,,"[22.5, 54.1]",3888702,2,,,,1.0355988,,Right Foot,,,"[29.2, 65.4]",,Ground Pass,,13.1369705,,,Carlos Alberto Torres,39708.0,,,,,,,1,From Keeper,Gérson de Oliveira Nunes,397621.0,Right Defensive Midfield,9,Brazil,781,['6538f40d-ea41-4c35-9a65-d804754439db'],10,,,,,,,,,,,,,,,,,,,Brazil,781,00:02:10.062,Pass,
,,,,,,,,,,,,,,,,1.840984,,,,,,,,,,,501c73f6-6f96-42b9-b545-3204d66221bf,104,,"[71.5, 72.2]",3888702,2,,,,-1.8681614,,Right Foot,,,"[67.7, 59.8]",,Ground Pass,,12.969194,,,Gérson de Oliveira Nunes,397621.0,,,,,,,1,From Keeper,Carlos Alberto Torres,39708.0,Right Back,9,Brazil,781,['63ab0200-bce5-4ba7-8ad8-48ccec1c7ab8'],17,,,,,,,,,,,,,,,,,,,Brazil,781,00:02:17.583,Pass,
,,,,,,,,,,,,,,,,1.754792,,,,,,,,,,,6e0091a4-c8e5-419c-a65a-49b590a6d800,107,,"[75.8, 52.6]",3888702,2,,,,-1.2277724,,Left Foot,,,"[81.3, 37.2]",,Ground Pass,,16.352676,,,Édson Arantes do Nascimento,39712.0,,,,,,,1,From Keeper,Gérson de Oliveira Nunes,397621.0,Right Defensive Midfield,9,Brazil,781,['0733d940-3dbd-4c2a-9ff2-a14c41b94332'],22,,,,,,,,,,,,,,,,,,,Brazil,781,00:02:22.864,Pass,
,,,,,,,,,,,,,,,,2.434461,,,,,,,,,,,51eb01d3-5116-469f-8d8a-783aaa2cb476,110,,"[81.3, 37.2]",3888702,2,,,,1.9272333,,Right Foot,,,"[74.3, 56.0]",,Ground Pass,,20.060907,,,Clodoaldo Tavares de Santana,397620.0,,,,,,,1,From Keeper,Édson Arantes do Nascimento,39712.0,Right Center Forward,9,Brazil,781,['79523cdf-1fb4-4266-8e06-5397a884a5e1'],24,,,,,,,,,,,,,,,,,,,Brazil,781,00:02:24.699,Pass,
,,,,,,,,,,,,,,,,1.281763,,,,,,,,,,,db793cb9-ca57-45b6-ab56-2da6501e28b7,113,,"[73.0, 55.8]",3888702,2,,,,0.8588588,,Right Foot,,,"[83.7, 68.2]",,Ground Pass,,16.37834,,,Carlos Alberto Torres,39708.0,,,,,,,1,From Keeper,Clodoaldo Tavares de Santana,397620.0,Left Defensive Midfield,9,Brazil,781,['7966d9e1-46ad-4da5-995c-6e1f7f049c12'],27,,,,,,,,,,,,,,,,,,,Brazil,781,00:02:27.356,Pass,
,,,,,,,,,,,,,,,,4.717963,,,,,,,,,,,97798012-30b7-4dec-9be3-ad53e8a89768,116,,"[86.9, 67.5]",3888702,2,,,,-1.1470791,,Right Foot,True,,"[117.3, 0.1]",,High Pass,,73.93862,Out,,,,,,True,,,,1,From Keeper,Carlos Alberto Torres,39708.0,Right Back,9,Brazil,781,,29,,,,,,,,,,,,,,,,,,,Brazil,781,00:02:29.893,Pass,
,,,,,,,,,,,,,,,,1.807307,,,,,,,,,,,28850385-c47d-49bc-aadc-5e8c8652acc3,117,,"[5.0, 80.0]",3888702,2,,,,-1.5606444,,,,,"[5.2, 60.3]",,High Pass,,19.701015,,,Enrico Albertosi,397665.0,,,,,,Throw-in,1,From Throw In,Tarcisio Burgnich,39715.0,Right Center Back,10,Italy,914,['a353b523-4b89-468b-a16c-804f98e97c6a'],39,,,,,,,,,,,,,,,,,,,Italy,914,00:02:39.032,Pass,
,,,,,,,,,,,,,,,,4.174764,,,,,,,,,,,c5bac2f9-69f0-4bd5-9287-f9ad15179f79,120,,"[10.1, 52.8]",3888702,2,,,,0.12238649,,Drop Kick,,,"[91.4, 62.8]",,High Pass,,81.9127,Incomplete,,Luigi Riva,397675.0,,,,,,,1,From Throw In,Enrico Albertosi,397665.0,Goalkeeper,10,Italy,914,"['670d892b-faf7-468c-8342-91ece5eeb947', 'cb6ff203-3471-4af2-9219-305116faa5be']",43,,,,,,,,,,,,,,,,,,,Italy,914,00:02:43.600,Pass,
,,,,,,,,,,,,,,,,2.473281,,,,,,,,,,,670d892b-faf7-468c-8342-91ece5eeb947,122,,"[28.7, 17.3]",3888702,2,,,,-1.1772093,,Right Foot,,,"[33.6, 5.5]",,Ground Pass,,12.776933,,,Everaldo Marques da Silva,397629.0,,,,,,Recovery,1,Regular Play,Wilson da Silva Piazza,397627.0,Left Center Back,11,Brazil,781,"['c5bac2f9-69f0-4bd5-9287-f9ad15179f79', 'e176462b-4510-4ce0-9e70-de2f476a562c']",47,,,,,,,,,,,,,,,,,,,Brazil,781,00:02:47.774,Pass,
