50_50,ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_punched_out,goalkeeper_shot_saved_to_post,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_straight,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_open_goal,shot_outcome,shot_saved_to_post,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,1.205015,,,,,,,,,,,,,efaeac80-e0e3-4b71-93cc-fdcdf8ecd618,23,,"[51.7, 43.1]",3889218,0,,,,,-1.0366137,,Right Foot,,,,"[55.9, 36.0]",,Ground Pass,,8.249243,,,,Roberto Chale Olarte,398873.0,,,,,,,1,Regular Play,Ramón Antonio Mifflin Páez,398859.0,Left Defensive Midfield,3,Peru,784,['99f4ab85-42e2-4292-86c5-11f904769157'],15,,,,,,,,,,,,,,,,,,,Peru,784,00:00:15.414,Pass,
,,,,,,,,,,,,,,,,0.71828,,,,,,,,,,,,,e71403f0-9419-43ac-9b65-f535bb4f7f8e,26,,"[55.5, 38.1]",3889218,0,,,,,1.0805206,,Right Foot,,,,"[64.2, 54.4]",,Ground Pass,,18.47647,,,,Pedro Pablo León García,398861.0,,,,,,,1,Regular Play,Roberto Chale Olarte,398873.0,Right Defensive Midfield,3,Peru,784,['7d5f773b-ef19-4999-839b-0b5ec40f68bf'],17,,,,,,,,,,,,,,,,,,,Peru,784,00:00:17.759,Pass,
,,,,,,,,,,,,,,,,1.100073,,,,,,,,,,,,,c9d54a2b-bd59-49a3-8abf-65f73e4e6462,29,,"[64.2, 53.1]",3889218,0,,,,,-2.9486217,,Right Foot,,,,"[55.5, 51.4]",,Ground Pass,,8.864536,,,,Roberto Chale Olarte,398873.0,,,,,,,1,Regular Play,Pedro Pablo León García,398861.0,Right Center Forward,3,Peru,784,['2c469294-4b15-4730-9f5e-cc9f2a3993ad'],18,,,,,,,,,,,,,,,,,,,Peru,784,00:00:18.517,Pass,
,,,,,,,,,,,,,,,,1.204895,,,,,,,,,,,,,4d3d79c4-a07e-44bc-be4c-e154699470c6,32,,"[55.7, 52.2]",3889218,0,,,,,0.3966104,,Right Foot,,,,"[67.4, 57.1]",,Ground Pass,,12.684636,,,,Pedro Pablo León García,398861.0,,,,,,,1,Regular Play,Roberto Chale Olarte,398873.0,Right Defensive Midfield,3,Peru,784,['5e3410f0-2b31-476e-ab23-e2eb51022b7d'],20,,,,,,,,,,,,,,,,,,,Peru,784,00:00:20.270,Pass,
,,,,,,,,,,,,,,,,3.602761,,,,,,,,,,,,,3e13dd37-3c77-4592-af98-81f71605839d,35,,"[68.2, 61.8]",3889218,0,,,,,0.27894068,,Right Foot,,,,"[109.4, 73.6]",,High Pass,,42.856506,,Unknown,,Teófilo Juan Cubillas Arizaga,398858.0,,,,,,,1,Regular Play,Pedro Pablo León García,398861.0,Right Center Forward,3,Peru,784,['c0352fa1-a2e7-41da-8366-e94c9eeaff5c'],23,,,,,,,,,,,,,,,,,,,Peru,784,00:00:23.226,Pass,
,,,,,,,,,,,,,,,,1.187515,,,,,,,,,,,,,b3c6ba5d-4328-4524-a1ce-e537e37ebc97,39,,"[4.8, 7.1]",3889218,0,,,,,0.8772443,,Left Foot,,,,"[11.7, 15.4]",,Ground Pass,,10.793516,,,,Wilson da Silva Piazza,397627.0,,,,,,Free Kick,1,From Free Kick,Marco Antônio Feliciano,397632.0,Left Back,4,Brazil,781,['f6ab02f4-79fb-458b-8396-7bcaafdbdc19'],33,,,,,,,,,,,,,,,,,,,Brazil,781,00:00:33.888,Pass,
,,,,,,,,,,,,,,,,1.40521,,,,,,,,,,,,,c29cbc47-122f-4b09-9a75-b95359b4fc4e,42,,"[13.8, 15.4]",3889218,0,,,,,-0.112140164,,Right Foot,,,,"[36.0, 12.9]",,Ground Pass,,22.340322,,,,Roberto Rivelino,397630.0,,,,,,,1,From Free Kick,Wilson da Silva Piazza,397627.0,Left Center Back,4,Brazil,781,['2fd89a52-c94d-4dfe-99ba-dc0bd0950dc0'],35,,,,,,,,,,,,,,,,,,,Brazil,781,00:00:35.975,Pass,
,,,,,,,,,,,,,,,,1.540536,,,,,,,,,,,,,97239a57-34d4-4409-bb88-532fc549474d,44,,"[37.3, 12.9]",3889218,0,,,,,2.1639097,,Left Foot,,,,"[28.2, 26.4]",,Ground Pass,,16.280663,,,,Gérson de Oliveira Nunes,397621.0,,,,,,,1,From Free Kick,Roberto Rivelino,397630.0,Left Midfield,4,Brazil,781,['3e1094a7-944a-471e-bedd-f8a4585a6a89'],37,,,,,,,,,,,,,,,,,,,Brazil,781,00:00:37.380,Pass,
,,,,,,,,,,,,,,,,1.656709,,,,,,,,,,,,,56dd0f84-04d0-4124-9bbb-dea251853c2e,47,,"[34.8, 32.5]",3889218,0,,,,,1.7746748,,Left Foot,,,,"[29.9, 56.2]",,Ground Pass,,24.20124,,,,Hercules Brito Ruas,397628.0,,,,,,,1,From Free Kick,Gérson de Oliveira Nunes,397621.0,Left Defensive Midfield,4,Brazil,781,['724ce18e-78a3-4741-b59d-e8a6b28387c2'],41,,,,,,,,,,,,,,,,,,,Brazil,781,00:00:41.973,Pass,
,,,,,,,,,,,,,,,,1.212013,,,,,,,,,,,,,25b57fea-2004-4a43-8c39-405098f1b747,50,,"[32.7, 61.1]",3889218,0,,,,,0.9755264,,Right Foot,,,,"[43.4, 76.9]",,Ground Pass,,19.082191,,,,Carlos Alberto Torres,39708.0,,,,,,,1,From Free Kick,Hercules Brito Ruas,397628.0,Right Center Back,4,Brazil,781,['22245908-9e0b-4940-b281-81b0b42279f5'],45,,,,,,,,,,,,,,,,,,,Brazil,781,00:00:45.205,Pass,
,,,,,,,,,,,,,,,,1.625394,,,,,,,,,,,,,999b1638-c1f7-4737-b985-32d4df19283a,56,,"[44.5, 80.0]",3889218,0,,,,,-1.6060758,,,,,,"[43.9, 63.0]",,Low Pass,,17.010586,,,,Clodoaldo Tavares de Santana,397620.0,,,,,,Throw-in,1,From Throw In,Carlos Alberto Torres,39708.0,Right Back,5,Brazil,781,['aebca49f-f3b9-48c0-89b3-39d028478216'],52,,,,,,,,,,,,,,,,,,,Brazil,781,00:00:52.623,Pass,
,,,,,,,,,,,,,,,,1.185437,,,,,,,,,,,,,b0889c95-31dd-48cb-ace6-9155940db606,59,,"[48.3, 59.8]",3889218,0,,,,,-0.69473827,,Right Foot,,,,"[54.9, 54.3]",,Ground Pass,,8.591274,,,,Gérson de Oliveira Nunes,397621.0,,,,,,,1,From Throw In,Clodoaldo Tavares de Santana,397620.0,Right Defensive Midfield,5,Brazil,781,['bdc850ce-57fd-4651-9bf2-6b2f49730dde'],55,,,,,,,,,,,,,,,,,,,Brazil,781,00:00:55.821,Pass,
,,,,,,,,,,,,,,,,3.458838,,,,,,,,,,,,,7435e3b3-060c-4072-af44-031883e5c254,62,,"[58.0, 47.9]",3889218,0,,,,,0.2561908,,Left Foot,,,,"[114.5, 62.7]",,High Pass,,58.40625,,Incomplete,,Jair Ventura Filho,397622.0,,,,,,,1,From Throw In,Gérson de Oliveira Nunes,397621.0,Left Defensive Midfield,5,Brazil,781,"['2cb9a68c-b800-4101-88c9-dbeaaf5d007e', '8014b758-3546-4eb9-ba51-27100b26c2a1']",58,,,,,,,,,,,,,,,,,,,Brazil,781,00:00:58.999,Pass,
,,,,,,,,,,,,,,,,1.618518,,,,,,,,,,,,,fafd0313-f9f5-4110-b248-0cd40b8fc9cc,71,,"[5.6, 23.7]",3889218,1,,,,,-0.12622882,,Right Foot,,,,"[25.3, 21.2]",,Ground Pass,,19.857996,,,,Ramón Antonio Mifflin Páez,398859.0,,,,,,,1,Regular Play,Luis Rubiños Cerna,398853.0,Goalkeeper,6,Peru,784,['4d6cc64f-52a1-47a8-88b7-8ce97b9002b8'],8,,,,,,,,,,,,,,,,,,,Peru,784,00:01:08.411,Pass,
,,,,,,,,,,,,,,,,1.552507,,,,,,,,,,,,,0aceab9c-dfba-42ce-a130-110fde097124,74,,"[28.0, 21.6]",3889218,1,,,,,-0.49443203,,Right Foot,,,,"[52.3, 8.5]",,Ground Pass,,27.60616,,,,Alberto Gallardo,398862.0,,,,,,,1,Regular Play,Ramón Antonio Mifflin Páez,398859.0,Left Defensive Midfield,6,Peru,784,['c049c416-c3f5-45fa-a564-7e5dd2ffb8d4'],11,,,,,,,,,,,,,,,,,,,Peru,784,00:01:11.540,Pass,
,,,,,,,,,,,,,,,,1.132651,,,,,,,,,,,,,e3072de0-99f9-4629-96bb-6f5c0e09b7a2,77,,"[62.5, 5.7]",3889218,1,,,,,1.6203425,,Right Foot,,,,"[61.9, 17.8]",,Ground Pass,,12.114867,,,,Ramón Antonio Mifflin Páez,398859.0,,,,,,,1,Regular Play,Alberto Gallardo,398862.0,Left Midfield,6,Peru,784,['64ce525c-dcc0-4c19-93f9-7832b626216d'],16,,,,,,,,,,,,,,,,,,,Peru,784,00:01:16.874,Pass,
,,,,,,,,,,,,,,,,0.649023,,,,,,,,,,,,,c12e8eb6-9f16-4641-8d8b-9db74837678d,80,,"[66.3, 22.6]",3889218,1,,,,,1.5475447,,Right Foot,,,,"[66.7, 39.8]",,Low Pass,,17.20465,,,,Pedro Pablo León García,398861.0,,,,,,,1,Regular Play,Ramón Antonio Mifflin Páez,398859.0,Left Defensive Midfield,6,Peru,784,['0fe71160-00de-4f33-93dd-6b50ddceabac'],20,,,,,,,,,,,,,,,,,,,Peru,784,00:01:20.243,Pass,
,,,,,,,,,,,,,,,,0.675505,,,,,,,,,,,,,57f6f476-5203-4cca-964d-255dad439d8d,84,,"[53.0, 43.1]",3889218,1,,,,,-2.921099,,Left Foot,,,,"[47.2, 41.8]",,Ground Pass,,5.9439044,,,,Gérson de Oliveira Nunes,397621.0,,,,,,Recovery,1,Regular Play,Eduardo Gonçalves de Andrade,397637.0,Left Center Forward,7,Brazil,781,['5954a98b-6c9e-4cd4-92e8-6e5b3bfa1c0f'],21,,,,,,,,,,,,,,,,,,,Brazil,781,00:01:21.579,Pass,
,,,,,,,,,,,,,,,,1.299897,,,,,,,,,,,,,f972a3c5-0cc9-4923-bf0b-0b464b479db1,86,,"[47.2, 41.8]",3889218,1,,,,,0.8313428,,Left Foot,,,,"[55.5, 50.9]",,Ground Pass,,12.316655,,,,Édson Arantes do Nascimento,39712.0,,,,,,,1,Regular Play,Gérson de Oliveira Nunes,397621.0,Left Defensive Midfield,7,Brazil,781,['528439c3-bc78-4f58-9659-c18385874319'],22,,,,,,,,,,,,,,,,,,,Brazil,781,00:01:22.254,Pass,
,,,,,,,,,,,,,,,,1.108007,,,,,,,,,,,,,3b26f8da-5f45-4181-b591-2c21cf77f2ba,89,,"[54.6, 48.4]",3889218,1,,,,,-2.7610862,,Right Foot,,,,"[46.6, 45.2]",,Ground Pass,,8.616263,,,,Gérson de Oliveira Nunes,397621.0,,,,,,,1,Regular Play,Édson Arantes do Nascimento,39712.0,Right Center Forward,7,Brazil,781,"['7820cf0f-81df-475a-b92c-48a7214dbc2f', '8f56a191-d5f0-4bc7-b82d-85eb1f5aac14']",23,,,,,,,,,,,,,,,,,,,Brazil,781,00:01:23.554,Pass,True
,,,,,,,,,,,,,,,,1.181736,,,,,,,,,,,,,665e7ccc-7ad3-4704-8fc8-fb069c602608,92,,"[51.3, 41.6]",3889218,1,,,,,-1.4298453,,Left Foot,,,,"[53.4, 26.8]",,Ground Pass,,14.948244,,,,Roberto Rivelino,397630.0,,,,,,,1,Regular Play,Gérson de Oliveira Nunes,397621.0,Left Defensive Midfield,7,Brazil,781,['9b51b24f-2078-45d4-9551-683c055e7331'],26,,,,,,,,,,,,,,,,,,,Brazil,781,00:01:26.637,Pass,
,,,,,,,,,,,,,,,,2.229047,,,,,,,,,,,,,103d93c2-bd51-4c1c-a2e8-49cc6397e2d9,95,,"[57.4, 27.4]",3889218,1,,,,,0.9701193,,Left Foot,,,,"[80.9, 61.7]",,High Pass,,41.578117,,,,Jair Ventura Filho,397622.0,,,,,,,1,Regular Play,Roberto Rivelino,397630.0,Left Midfield,7,Brazil,781,['ed4fa1bc-5d8c-4e67-bd60-b5823c139d54'],29,,,,,,,,,,,,,,,,,,,Brazil,781,00:01:29.052,Pass,
,,,,,,,,,,,,,,,,3.405418,,,,,,,,,,,,,c64dee93-9337-4322-b82a-f341de16c8d8,97,,"[80.4, 61.3]",3889218,1,,,,True,-0.5187544,,,,,,"[107.9, 45.6]",,Low Pass,,31.66607,,Incomplete,,Eduardo Gonçalves de Andrade,397637.0,,,,,,,1,Regular Play,Jair Ventura Filho,397622.0,Right Midfield,7,Brazil,781,"['2f9e83d4-fce7-4eab-8e9a-598cf34a5a44', '707a00bd-6d6d-48e4-901f-f44b8ddfa6fd', '878b033d-5fdf-4fff-a6b0-8bea2d94b892']",31,,,,,,,,,,,,,,,,,,,Brazil,781,00:01:31.281,Pass,True
,,,,,,,,,,,,,,,,1.310244,,,,,,,,,,,,,eaf366a6-a6b0-498d-911a-f6e7e2e2c56e,102,,"[13.7, 37.2]",3889218,1,,,,,-0.041213762,,Keeper Arm,,,,"[23.4, 36.8]",,Ground Pass,,9.708244,,,,Héctor Eduardo Chumpitáz González,398855.0,,,,,,,1,Regular Play,Luis Rubiños Cerna,398853.0,Goalkeeper,8,Peru,784,['1511e8c9-e9f9-4664-90a6-04dad81ce83c'],35,,,,,,,,,,,,,,,,,,,Peru,784,00:01:35.538,Pass,
,,,,,,,,,,,,,,,,2.214285,,,,,,,,,,,,,43921e21-4a92-4398-9343-ba95a866703d,105,,"[27.0, 29.0]",3889218,1,,,,,1.2540208,,Right Foot,,,,"[36.9, 59.2]",,Low Pass,,31.781284,,,,José Antonio Fernández Santini,398857.0,,,,,,,1,Regular Play,Héctor Eduardo Chumpitáz González,398855.0,Left Center Back,8,Peru,784,['b360cefd-5a26-4a14-b6f8-1fa6f9e6de82'],37,,,,,,,,,,,,,,,,,,,Peru,784,00:01:37.966,Pass,
,,,,,,,,,,,,,,,,1.061245,,,,,,,,,,,,,0a97f443-9cf9-48dc-aa6b-4a2ea3faa729,108,,"[39.4, 62.2]",3889218,1,,,,,-0.81170785,,Right Foot,,,,"[46.8, 54.4]",,Ground Pass,,10.751744,,,,Roberto Chale Olarte,398873.0,,,,,,,1,Regular Play,José Antonio Fernández Santini,398857.0,Right Center Back,8,Peru,784,['2186be29-7d09-4896-938f-4bf55f5125cc'],40,,,,,,,,,,,,,,,,,,,Peru,784,00:01:40.301,Pass,
,,,,,,,,,,,,,,,,0.899815,,,,,,,,,,,,,86aef512-93b0-43d2-9e11-1947cab54f92,111,,"[55.5, 55.8]",3889218,1,,,,,1.4801364,,Right Foot,,,,"[56.6, 67.9]",,Ground Pass,,12.149898,,,,Eloy Campos,398854.0,,,,,,,1,Regular Play,Roberto Chale Olarte,398873.0,Right Defensive Midfield,8,Peru,784,['917189a9-8186-4f2a-b72f-732bf3078361'],43,,,,,,,,,,,,,,,,,,,Peru,784,00:01:43.966,Pass,
,,,,,,,,,,,,,,,,0.7711,,,,,,,,,,,,,ee0b55c1-1230-4cfa-9690-20f6b502d4e1,115,,"[55.3, 70.2]",3889218,1,,,,,0.6409566,,Left Foot,,,,"[61.6, 74.9]",,Ground Pass,,7.8600254,,,,Julio Alberto Temistocles Baylón Aragones,398860.0,,,,,,,1,Regular Play,Eloy Campos,398854.0,Right Back,8,Peru,784,['16ad76f5-e77d-41df-8af8-439cef85cca9'],44,,,,,,,,,,,,,,,,,,,Peru,784,00:01:44.946,Pass,
,,,,,,,,,,,,,,,,0.443386,,,,,,,,,,,,,70ceffea-92db-49ff-97ba-6d25c0ee49fe,121,,"[66.3, 73.0]",3889218,1,,True,,,-0.5144513,,Right Foot,,,,"[70.9, 70.4]",,Ground Pass,,5.283938,,,,Julio Alberto Temistocles Baylón Aragones,398860.0,,,,,,Free Kick,1,From Free Kick,Eloy Campos,398854.0,Right Back,9,Peru,784,['eb238182-65a7-417b-aba6-161891840ff0'],52,,,,,,,,,,,,,,,,,,,Peru,784,00:01:52.895,Pass,
,,,,,,,,,,,,,,,,1.172249,,,,,,,,,,,,,2976fe4a-5a9c-4098-afa5-94d18bdad262,123,,"[70.9, 70.4]",3889218,1,,,,,0.18889718,,Right Foot,,,,"[84.5, 73.0]",,Ground Pass,,13.846299,,,,Eloy Campos,398854.0,,,,,,,1,From Free Kick,Julio Alberto Temistocles Baylón Aragones,398860.0,Right Midfield,9,Peru,784,['908b1a1c-051d-44fb-8c27-466f628a3653'],54,,,,,,,,,,,,,,,,,,,Peru,784,00:01:54.531,Pass,
,,,,,,,,,,,,,,,,0.555013,,,,,,,,,,,,,6b017d1b-148c-479d-9e61-40aacc5ff0b3,126,,"[86.2, 71.5]",3889218,1,,,,,-1.7168086,,Right Foot,,,,"[84.7, 61.3]",,Ground Pass,,10.309704,,,,Roberto Chale Olarte,398873.0,,,,,,,1,From Free Kick,Eloy Campos,398854.0,Right Back,9,Peru,784,['cd6551ab-b0e4-48f8-b7b0-55e672ff4f21'],58,,,,,,,,,,,,,,,,,,,Peru,784,00:01:58.975,Pass,
,,,,,,,,,,,,,,,,1.101744,,,,,,,,,,,,,a945f1b9-a3ff-4ce5-9621-b0ef34b1363a,132,,"[87.2, 62.0]",3889218,2,,True,,,-1.8853006,,Right Foot,,,,"[84.5, 53.7]",,Ground Pass,,8.728115,,,,Julio Alberto Temistocles Baylón Aragones,398860.0,,,,,,Free Kick,1,From Free Kick,Eloy Campos,398854.0,Right Back,10,Peru,784,['2073551d-1ace-4fa5-9db5-bdfb05122ca9'],20,,,,,,,,,,,,,,,,,,,Peru,784,00:02:20.986,Pass,
