50_50,ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_punched_out,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_miscommunication,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_straight,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,1.46448,,,,,,,,,,,,,4d04dee1-ca72-4461-8a77-b2cf143f1e78,17,,"[72.3, 75.4]",3888700,0,,,,-0.85969484,,Right Foot,,,"[86.6, 58.8]",,Low Pass,,21.910044,,,Incomplete,,Francis Henry Lee,397890.0,,,,,,,1,From Kick Off,Tommy Wright,397885.0,Right Back,2,England,768,"['3407e574-9151-4ba6-9543-2e78d89f9809', '7e1828f5-1937-47b9-b174-7ea35bb2c158']",11,,,,,,,,,,,,,,,,,England,768,00:00:11.438,Pass,
,,,,,,,,,,,,,,,,0.52113,,,,,,,,,,,,,650a332f-3b26-43e9-8e15-555cc74f7937,22,,"[77.2, 78.5]",3888700,0,,,,-1.2490457,,Right Foot,,,"[79.5, 71.6]",,Ground Pass,,7.2732387,,,,,Bobby Charlton,397889.0,,,,,,Recovery,1,From Kick Off,Tommy Wright,397885.0,Right Back,2,England,768,['6df18ef2-8968-412f-b6eb-30d9091ef28f'],16,,,,,,,,,,,,,,,,,England,768,00:00:16.585,Pass,
,,,,,,,,,,,,,,,,1.283415,,,,,,,,,,,,,f4b0ffc3-d4e2-4bb0-be1a-4abe73e88410,25,,"[79.2, 71.6]",3888700,0,,,,-2.9863307,,Right Foot,,,"[67.7, 69.8]",,Ground Pass,,11.6400175,,,,,Alan James Ball,397887.0,,,,,,,1,From Kick Off,Bobby Charlton,397889.0,Center Attacking Midfield,2,England,768,['e2351331-7191-4fb4-b1a3-84b1584016a3'],17,,,,,,,,,,,,,,,,,England,768,00:00:17.137,Pass,
,,,,,,,,,,,,,,,,0.823164,,,,,,,,,,,,,d21b772d-eca7-46c4-a294-9b59e931fbf1,28,,"[67.7, 69.0]",3888700,0,,,,-1.7021117,,Right Foot,,,"[64.9, 47.8]",,Ground Pass,,21.384106,,,,,Terence Cooper,397883.0,,,,,,,1,From Kick Off,Alan James Ball,397887.0,Right Center Midfield,2,England,768,['d9da6d48-29eb-4998-a057-8d588b93ea00'],18,,,,,,,,,,,,,,,,,England,768,00:00:18.544,Pass,
,,,,,,,,,,,,,,,,1.895144,,,,,,,,,,,,,eebef4b9-d8c9-4683-b1b0-67e3091d29ff,31,,"[65.4, 46.5]",3888700,0,,,,-0.99393976,,Left Foot,,,"[74.9, 31.9]",,Ground Pass,,17.418669,,,Incomplete,,Martin Stanford Peters,397888.0,,,,,,,1,From Kick Off,Terence Cooper,397883.0,Left Back,2,England,768,"['17098540-3baa-45d5-9667-4a858ef43306', '21772ca1-5905-4b58-8d4b-27d171901046']",20,,,,,,,,,,,,,,,,,England,768,00:00:20.684,Pass,
,,,,,,,,,,,,,,,,1.096727,,,,,,,,,,,,,6bd633b5-d6fa-425b-9cef-df32ff2740d0,35,,"[42.7, 46.1]",3888700,0,,,,-1.8000282,,Right Foot,,,"[39.9, 34.1]",,Ground Pass,,12.322337,,,,,Clodoaldo Tavares de Santana,397620.0,,,,,,,1,Regular Play,Jair Ventura Filho,397622.0,Right Midfield,3,Brazil,781,['9a1955d2-fd3e-4b6e-a4d0-32a32c79da5a'],24,,,,,,,,,,,,,,,,,Brazil,781,00:00:24.456,Pass,
,,,,,,,,,,,,,,,,1.728848,,,,,,,,,,,,,c3484314-3e2d-4af1-9757-11579615e1f2,38,,"[45.2, 36.7]",3888700,0,,,,1.6243166,,Left Foot,,,"[44.0, 59.1]",,Ground Pass,,22.43212,,,,,Jair Ventura Filho,397622.0,,,,,,,1,Regular Play,Clodoaldo Tavares de Santana,397620.0,Right Defensive Midfield,3,Brazil,781,['b7ccb993-af3f-4146-b357-05453cc21357'],27,,,,,,,,,,,,,,,,,Brazil,781,00:00:27.127,Pass,
,,,,,,,,,,,,,,,,1.092797,,,,,,,,,,,,,ed693bf2-64b3-4310-a912-c2f985590bfe,41,,"[44.0, 61.4]",3888700,0,,,,1.2587543,,Right Foot,,,"[46.0, 67.6]",,Ground Pass,,6.514599,,,,,Carlos Alberto Torres,39708.0,,,,,,,1,Regular Play,Jair Ventura Filho,397622.0,Right Midfield,3,Brazil,781,['8dbe9b32-939a-4f44-be6a-eb59cb5df39e'],29,,,,,,,,,,,,,,,,,Brazil,781,00:00:29.233,Pass,
,,,,,,,,,,,,,,,,0.74713,,,,,,,,,,,,,c887f4ad-1634-4f59-b694-28be78c3daa4,44,,"[51.4, 67.6]",3888700,0,,,,0.5522184,,Left Foot,,,"[61.3, 73.7]",,Ground Pass,,11.628413,,,,,Jair Ventura Filho,397622.0,,,,,,,1,Regular Play,Carlos Alberto Torres,39708.0,Right Back,3,Brazil,781,['f1165516-c1dc-4b83-9ae5-9a1e6ea14a9a'],34,,,,,,,,,,,,,,,,,Brazil,781,00:00:34.096,Pass,
,,,,,,,,,,,,,,,,1.531977,,,,,,,,,,,,,2a18500b-cf67-48af-8254-7d56bf89bc0e,50,,"[51.6, 70.7]",3888700,0,True,,,-0.6285768,,Right Foot,,,"[78.7, 51.0]",,High Pass,,33.50373,,,,,Eduardo Gonçalves de Andrade,397637.0,,,,,,Free Kick,1,From Free Kick,Carlos Alberto Torres,39708.0,Right Back,4,Brazil,781,['e004dfd4-812d-47fe-8d54-5075f6f985eb'],40,,,,,,,,,,,,,,,,,Brazil,781,00:00:40.628,Pass,
,,,,,,,,,,,,,,,,1.733244,,,,,,,,,,,,,cddbcd33-8e1f-46ea-8f4a-fbcfbf336f17,52,,"[71.3, 49.9]",3888700,0,,,,-2.6546934,,Left Foot,,,"[56.0, 41.8]",,Ground Pass,,17.311846,,,,,Wilson da Silva Piazza,397627.0,,,,,,,1,From Free Kick,Eduardo Gonçalves de Andrade,397637.0,Center Forward,4,Brazil,781,['e46c10b1-bea4-4105-a4b1-3afcd7e4eae7'],43,,,,,,,,,,,,,,,,,Brazil,781,00:00:43.525,Pass,
,,,,,,,,,,,,,,,,2.332729,,,,,,,,,,,,,5a342aaa-c05f-44fe-8eb5-2d75a3565c56,55,,"[55.7, 40.2]",3888700,0,,,,1.4171351,,Left Foot,,,"[60.3, 69.9]",,High Pass,,30.054117,,,,,Carlos Alberto Torres,39708.0,,,,,,,1,From Free Kick,Wilson da Silva Piazza,397627.0,Left Center Back,4,Brazil,781,['8808ddd4-5fcf-47d1-b8ad-0efc2175cd32'],45,,,,,,,,,,,,,,,,,Brazil,781,00:00:45.298,Pass,
,,,,,,,,,,,,,,,,1.525035,,,,,,,,,,,,,7adfa6ee-3a03-44ed-9b7c-17756d80c36b,58,,"[62.4, 72.7]",3888700,0,,,,0.2914568,,Right Foot,,,"[74.4, 76.3]",,Ground Pass,,12.528368,,,,,Jair Ventura Filho,397622.0,,,,,,,1,From Free Kick,Carlos Alberto Torres,39708.0,Right Back,4,Brazil,781,['46c16e31-617b-4b73-914c-71a5e557d39a'],48,,,,,,,,,,,,,,,,,Brazil,781,00:00:48.832,Pass,
,,,,,,,,,,,,,,,,1.10153,,,,,,,,,,,,,cf7a3888-7511-4540-90f4-a33605c6e9bb,65,,"[35.2, 11.0]",3888700,0,,,,2.3753493,,Right Foot,,,"[21.9, 23.8]",,Ground Pass,,18.458874,,,,,Brian Leslie Labone,397884.0,,,,,,Recovery,1,Regular Play,Martin Stanford Peters,397888.0,Left Center Midfield,5,England,768,['0386d623-f79e-4a2a-b699-3b7449b236d7'],52,,,,,,,,,,,,,,,,,England,768,00:00:52.078,Pass,
,,,,,,,,,,,,,,,,0.969926,,,,,,,,,,,,,bffe2dba-af8e-4711-bd65-908b59a466da,68,,"[27.1, 23.0]",3888700,0,,,,0.12208914,,Right Foot,,,"[43.4, 25.0]",,Ground Pass,,16.422241,,,,,Alan Patrick Mullery,397886.0,,,,,,,1,Regular Play,Brian Leslie Labone,397884.0,Right Center Back,5,England,768,['696a58e5-5a6f-4d02-8b05-c1f07974621d'],54,,,,,,,,,,,,,,,,,England,768,00:00:54.219,Pass,
,,,,,,,,,,,,,,,,0.961427,,,,,,,,,,,,,9ccfdff9-1cf0-475f-85a3-e107d5e76b9c,72,,"[43.9, 26.3]",3888700,0,,,,-3.009909,,Right Foot,,,"[28.8, 24.3]",,Low Pass,,15.231874,,,,,Brian Leslie Labone,397884.0,,,,,,,1,Regular Play,Alan Patrick Mullery,397886.0,Center Defensive Midfield,5,England,768,"['12c25f0f-7df5-4bdd-903a-bc2703a18c27', '83cbbb40-77da-441e-9df6-2495b44fcae4']",55,,,,,,,,,,,,,,,,,England,768,00:00:55.229,Pass,True
,,,,,,,,,,,,,,,,0.176839,,,,,,,,,,,,,95764f01-0b9f-40ef-8bb6-9f39bf4cb021,75,,"[26.8, 24.5]",3888700,0,,,,0.8396708,,Right Foot,,,"[73.8, 76.9]",,Low Pass,,70.39005,,,,,Alan James Ball,397887.0,,,True,,,,1,Regular Play,Brian Leslie Labone,397884.0,Right Center Back,5,England,768,['291ebb96-1e44-404e-ad41-9a390340a3ed'],56,,,,,,,,,,,,,,,,,England,768,00:00:56.324,Pass,
,,,,,,,,,,,,,,,,1.921191,,,,,,,,,,,,,e65a292d-b295-4677-9df9-d77b8873552d,79,,"[72.6, 75.4]",3888700,0,,,,-3.0456316,,Right Foot,,,"[53.9, 73.6]",,Ground Pass,,18.78643,,,,,Brian Leslie Labone,397884.0,,,,,,,1,Regular Play,Alan James Ball,397887.0,Right Center Midfield,5,England,768,"['71a5d56b-37d2-4354-9875-427a1f46d99e', '90890caf-4a31-417d-956f-05d7f5d6ac64']",58,,,,,,,,,,,,,,,,,England,768,00:00:58.336,Pass,True
,,,,,,,,,,,,,,,,1.010911,,,,,,,,,,,,,d23c4e69-8ffc-4954-bd09-077e334fb029,82,,"[55.4, 76.9]",3888700,1,,,,-0.62842685,,Right Foot,,,"[71.5, 65.2]",,Ground Pass,,19.902262,,,,,Alan James Ball,397887.0,,,,,,,1,Regular Play,Brian Leslie Labone,397884.0,Right Center Back,5,England,768,['81500910-d1db-4fb2-8fe9-ea6a9ab50828'],2,,,,,,,,,,,,,,,,,England,768,00:01:02.174,Pass,
,,,,,,,,,,,,,,,,1.284961,,,,,,,,,,,,,ebbaf042-1cfa-47a6-8c8a-816051edd2b1,84,,"[71.5, 65.2]",3888700,1,,,,-1.8530538,,Left Foot,,,"[65.7, 45.2]",,Low Pass,,20.824024,,,,,Alan Patrick Mullery,397886.0,,,,,,,1,Regular Play,Alan James Ball,397887.0,Right Center Midfield,5,England,768,['044ef260-02d0-4bcc-acf9-5223c2bd0891'],3,,,,,,,,,,,,,,,,,England,768,00:01:03.185,Pass,
,,,,,,,,,,,,,,,,1.478999,,,,,,,,,,,,,8e581f85-0523-48c9-ac79-daad63164d0f,87,,"[75.1, 38.8]",3888700,1,,,,-0.2730087,,Right Foot,,,"[95.1, 33.2]",,Low Pass,,20.769209,,,,,Geoffrey Charles Hurst,397891.0,,,,,,,1,Regular Play,Alan Patrick Mullery,397886.0,Center Defensive Midfield,5,England,768,['aa3057d6-148c-4b4c-a221-bd4d97dbaf7d'],7,,,,,,,,,,,,,,,,,England,768,00:01:07.458,Pass,
,,,,,,,,,,,,,,,,0.798579,,,,,,,,,,,,,9354c573-7b69-4d2d-a692-c9ac2dfae3f4,89,,"[95.1, 33.2]",3888700,1,,,,-2.7430701,1da63233-11e9-454e-9c46-120f6f22ad6e,Right Foot,,,"[87.5, 30.0]",,Ground Pass,,8.246211,,,,,Martin Stanford Peters,397888.0,True,,,,,,1,Regular Play,Geoffrey Charles Hurst,397891.0,Left Center Forward,5,England,768,['f21a9324-fcd1-4e47-b072-81a7d97769a0'],8,,,,,,,,,,,,,,,,,England,768,00:01:08.937,Pass,
,,,,,,,,,,,,,,,,1.825466,,,,,,,,,,,,,034e50cf-c448-481e-bc7d-cc9c49a75aa1,93,,"[3.6, 36.9]",3888700,1,,,,-1.0168438,,Keeper Arm,,,"[15.6, 17.5]",,Ground Pass,,22.811401,,,,,Everaldo Marques da Silva,397629.0,,,,,,,1,From Keeper,Félix Miéli Venerando,397626.0,Goalkeeper,7,Brazil,781,['f5ff89df-a992-4a05-8b25-f5ae337ed89e'],13,,,,,,,,,,,,,,,,,Brazil,781,00:01:13.000,Pass,
,,,,,,,,,,,,,,,,1.488159,,,,,,,,,,,,,00a7ac0f-2ef7-4227-aa9f-affc93cb8dfc,96,,"[17.4, 15.9]",3888700,1,,,,-0.70963585,,Right Foot,,,"[33.7, 1.9]",,Ground Pass,,21.486973,,,,,Paulo Cézar Lima,397631.0,,,,,,,1,From Keeper,Everaldo Marques da Silva,397629.0,Left Back,7,Brazil,781,['9ed183a2-8ab3-4b8d-973d-bbba0437bf93'],18,,,,,,,,,,,,,,,,,Brazil,781,00:01:18.704,Pass,
,,,,,,,,,,,,,,,,1.055908,,,,,,,,,,,,,57bbe818-5c17-4f0a-8ac9-10c9d39070a6,100,,"[31.4, 1.9]",3888700,1,,,,1.8063413,,Right Foot,,,"[28.4, 14.4]",,Ground Pass,,12.85496,,,,,Roberto Rivelino,397630.0,,,,,,,1,From Keeper,Paulo Cézar Lima,397631.0,Left Midfield,7,Brazil,781,['f365ff4b-2cda-40ca-93ee-b5f09abd4956'],21,,,,,,,,,,,,,,,,,Brazil,781,00:01:21.436,Pass,
,,,,,,,,,,,,,,,,1.56415,,,,,,,,,,,,,1651e097-8939-49af-af66-5064d0258fe1,103,,"[30.4, 15.9]",3888700,1,,,,1.3549602,,Left Foot,,,"[34.5, 34.6]",,Ground Pass,,19.14419,,,,,Clodoaldo Tavares de Santana,397620.0,,,,,,,1,From Keeper,Roberto Rivelino,397630.0,Left Defensive Midfield,7,Brazil,781,['3def5e04-f6de-4fc4-9089-93c7f6772c80'],24,,,,,,,,,,,,,,,,,Brazil,781,00:01:24.001,Pass,
,,,,,,,,,,,,,,,,2.519533,,,,,,,,,,,,,cd7adf96-2494-4f88-a1ce-2027159f3537,106,,"[38.9, 43.8]",3888700,1,,,,1.2700443,,Right Foot,,,"[44.7, 62.5]",,Ground Pass,,19.578815,,,,,Carlos Alberto Torres,39708.0,,,,,,,1,From Keeper,Clodoaldo Tavares de Santana,397620.0,Right Defensive Midfield,7,Brazil,781,['2b2079d9-f7c0-4f81-a6d2-97e7e702a3d2'],26,,,,,,,,,,,,,,,,,Brazil,781,00:01:26.821,Pass,
,,,,,,,,,,,,,,,,1.068972,,,,,,,,,,,,,6c2f8848-3963-48a0-a9e3-5cfeb108d4ff,109,,"[47.5, 64.0]",3888700,1,,,,0.12490687,,Right Foot,,,"[69.8, 66.8]",,Ground Pass,,22.475098,,,,,Édson Arantes do Nascimento,39712.0,,,,,,,1,From Keeper,Carlos Alberto Torres,39708.0,Right Back,7,Brazil,781,['2866182d-7eb9-42f4-8801-c02317a3998a'],30,,,,,,,,,,,,,,,,,Brazil,781,00:01:30.257,Pass,
,,,,,,,,,,,,,,,,1.920908,,,,,,,,,,,,,872408dd-857b-42a7-8c6a-a46f7069b720,114,,"[70.8, 66.8]",3888700,1,True,,,0.98652506,,Right Foot,,,"[74.9, 73.0]",,Ground Pass,,7.4330344,,,,,Jair Ventura Filho,397622.0,,,,,,Free Kick,1,From Free Kick,Clodoaldo Tavares de Santana,397620.0,Right Defensive Midfield,8,Brazil,781,['b6833935-0730-4d52-bd46-9ddd9c91c104'],36,,,,,,,,,,,,,,,,,Brazil,781,00:01:36.101,Pass,
,,,,,,,,,,,,,,,,1.647564,,,,,,,,,,,,,3d9dd392-b14b-4d06-a678-f44a48bccdee,116,,"[78.0, 70.7]",3888700,1,,,,0.23684876,,Right Foot,,,"[92.5, 74.2]",,Ground Pass,,14.916434,,,,,Carlos Alberto Torres,39708.0,,,,,,,1,From Free Kick,Jair Ventura Filho,397622.0,Right Midfield,8,Brazil,781,['4dc07e3b-bd4f-49a6-8e9a-5f998beafe00'],39,,,,,,,,,,,,,,,,,Brazil,781,00:01:39.681,Pass,
,,,,,,,,,,,,,,,,0.816371,,,,,,,,,,,,,be4a05b9-f779-4107-82b0-72cdbfc53276,119,,"[96.6, 74.2]",3888700,1,,,,-1.2892625,,Right Foot,,,"[102.5, 53.8]",,High Pass,,21.236053,,,Incomplete,,Eduardo Gonçalves de Andrade,397637.0,,,,,,,1,From Free Kick,Carlos Alberto Torres,39708.0,Right Back,8,Brazil,781,"['56e91798-d5a1-4c7b-ad91-f3ff211e579b', 'd4d1b4de-1f76-42c0-a9d8-42cb086ebc16']",41,,,,,,,,,,,,,,,,,Brazil,781,00:01:41.542,Pass,
,,,,,,,,,,,,,,,,1.280504,,,,,,,,,,,,,ac313357-603e-478a-a279-40c7524f7ae8,124,,"[35.2, 29.4]",3888700,1,,,,0.46997663,,Right Foot,,,"[47.8, 35.8]",,Ground Pass,,14.132233,,,,,Bobby Charlton,397889.0,,,,,,,1,Regular Play,Martin Stanford Peters,397888.0,Left Center Midfield,9,England,768,['a2c67a13-9549-4076-a796-d39f212ce117'],45,,,,,,,,,,,,,,,,,England,768,00:01:45.086,Pass,
,,,,,,,,,,,,,,,,0.935922,,,,,,,,,,,,,2a8f65bc-2712-4d28-b00c-5df0f2f8e60d,127,,"[68.2, 44.7]",3888700,1,,,,-2.3561945,,Right Foot,,,"[64.9, 41.4]",,Ground Pass,,4.666905,,,,,Alan Patrick Mullery,397886.0,,,,,,,1,Regular Play,Bobby Charlton,397889.0,Center Attacking Midfield,9,England,768,['5e82da79-e55f-4d47-ba96-989766cf24b9'],55,,,,,,,,,,,,,,,,,England,768,00:01:55.366,Pass,
,,,,,,,,,,,,,,,,1.484925,,,,,,,,,,,,,a9a82a87-0d20-4f81-9c9b-3327c98ff679,130,,"[65.4, 38.6]",3888700,1,,,,-1.7506498,,Right Foot,,,"[63.4, 27.6]",,Ground Pass,,11.18034,,,,,Bobby Moore,397882.0,,,,,,,1,Regular Play,Alan Patrick Mullery,397886.0,Center Defensive Midfield,9,England,768,['e85ca480-869e-470b-a921-f8b9b34371e2'],57,,,,,,,,,,,,,,,,,England,768,00:01:57.322,Pass,
