50_50,ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,block_offensive,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_penalty,foul_committed_type,foul_won_advantage,foul_won_defensive,foul_won_penalty,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,injury_stoppage_in_chain,interception_outcome,location,match_id,minute,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_no_touch,pass_outcome,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_deflected,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,54d73904-9855-4483-a2c4-462b97b7c195,1,,,,3998849,0,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,,,,1,Germany Women's,857,,0,,,,,,,,,,,,,,,,,"{'formation': 4231, 'lineup': [{'player': {'id': 15560, 'name': 'Ann-Katrin Berger'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'jersey_number': 1}, {'player': {'id': 46545, 'name': 'Carlotta Wamser'}, 'position': {'id': 2, 'name': 'Right Back'}, 'jersey_number': 5}, {'player': {'id': 46881, 'name': 'Janina Minge'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'jersey_number': 6}, {'player': {'id': 46885, 'name': 'Rebecca Knaak'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'jersey_number': 4}, {'player': {'id': 135326, 'name': 'Sarai Linder'}, 'position': {'id': 6, 'name': 'Left Back'}, 'jersey_number': 2}, {'player': {'id': 46546, 'name': 'Elisa Senß'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'jersey_number': 20}, {'player': {'id': 47008, 'name': 'Sjoeke Nüsken'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'jersey_number': 9}, {'player': {'id': 46987, 'name': 'Jule Brand'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'jersey_number': 22}, {'player': {'id': 10258, 'name': 'Linda Dallmann'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'jersey_number': 16}, {'player': {'id': 25729, 'name': 'Klara Bühl'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'jersey_number': 19}, {'player': {'id': 25476, 'name': 'Lea Schüller'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'jersey_number': 11}]}",Germany Women's,857,00:00:00.000,Starting XI,
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,a901a5bb-acd0-4aaa-90d0-f8a09ef7a086,2,,,,3998849,0,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,,,,1,Germany Women's,857,,0,,,,,,,,,,,,,,,,,"{'formation': 442, 'lineup': [{'player': {'id': 402017, 'name': 'Maja Bay Østergaard'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'jersey_number': 1}, {'player': {'id': 10097, 'name': 'Frederikke Thøgersen'}, 'position': {'id': 2, 'name': 'Right Back'}, 'jersey_number': 15}, {'player': {'id': 142770, 'name': 'Emma Skou Færge'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'jersey_number': 4}, {'player': {'id': 87185, 'name': 'Stine Ballisager Pedersen'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'jersey_number': 3}, {'player': {'id': 10088, 'name': 'Katrine Veje'}, 'position': {'id': 6, 'name': 'Left Back'}, 'jersey_number': 11}, {'player': {'id': 32230, 'name': 'Karen Holmgaard'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'jersey_number': 6}, {'player': {'id': 32227, 'name': 'Emma Snerle'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'jersey_number': 8}, {'player': {'id': 87195, 'name': 'Janni Thomsen'}, 'position': {'id': 12, 'name': 'Right Midfield'}, 'jersey_number': 19}, {'player': {'id': 32229, 'name': 'Sara Holmgaard'}, 'position': {'id': 16, 'name': 'Left Midfield'}, 'jersey_number': 18}, {'player': {'id': 224831, 'name': 'Amalie Jørgensen Vangsgaard'}, 'position': {'id': 22, 'name': 'Right Center Forward'}, 'jersey_number': 21}, {'player': {'id': 10108, 'name': 'Pernille Mosegaard Harder'}, 'position': {'id': 24, 'name': 'Left Center Forward'}, 'jersey_number': 10}]}",Denmark Women's,853,00:00:00.000,Starting XI,
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,3d42e623-4982-4e8d-88e0-525e8fdce8ca,3,,,,3998849,0,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,,,,1,Germany Women's,857,['f6194301-c744-44a5-b3cd-4b115b35c058'],0,,,,,,,,,,,,,,,,,,Denmark Women's,853,00:00:00.000,Half Start,
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,f6194301-c744-44a5-b3cd-4b115b35c058,4,,,,3998849,0,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,,,,1,Germany Women's,857,['3d42e623-4982-4e8d-88e0-525e8fdce8ca'],0,,,,,,,,,,,,,,,,,,Germany Women's,857,00:00:00.000,Half Start,
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,521ceba4-0c51-47f0-81d0-9a79d19315c8,1552,,,,3998849,45,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,,,,86,Denmark Women's,853,['672bed80-d235-491e-845a-b11312a92099'],0,,,,,,,,,,,,,,,,,,Denmark Women's,853,00:00:00.000,Half Start,
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,672bed80-d235-491e-845a-b11312a92099,1553,,,,3998849,45,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,,,,86,Denmark Women's,853,['521ceba4-0c51-47f0-81d0-9a79d19315c8'],0,,,,,,,,,,,,,,,,,,Germany Women's,857,00:00:00.000,Half Start,
,,,,,,,,,,,,,,,,1.542386,,,,,,,,,,,,,,9cb1104a-38e2-4186-b86b-fa7bcbbd6cd5,5,,,"[61.0, 40.1]",3998849,0,,,,2.9740946,,Right Foot,,,,"[40.3, 43.6]",,Ground Pass,,20.993809,,,Emma Skou Færge,142770.0,,,,,Kick Off,1,From Kick Off,Emma Snerle,32227.0,Left Defensive Midfield,2,Denmark Women's,853,['89809a61-c88f-40ef-8909-7d5616c65e62'],1,,,,,,,,,,,,,,,,,,Denmark Women's,853,00:00:01.200,Pass,
,,,,,,,,,,,,,,,,2.912446,,,,,,,,,,,,,,4b87d00f-033e-4eb9-9978-f12d5fc40a84,8,,,"[42.5, 45.1]",3998849,0,,,,-0.57985324,,Right Foot,,,,"[90.9, 13.4]",,High Pass,,57.85715,,,Amalie Jørgensen Vangsgaard,224831.0,,,,,,1,From Kick Off,Emma Skou Færge,142770.0,Right Center Back,2,Denmark Women's,853,['133de4d4-2123-47a5-ab1e-61afb4762307'],4,,,,,,,,,,,,,,,,,,Denmark Women's,853,00:00:04.000,Pass,
,,,,,,,,,,,,,,,,2.272047,,,,,,,,,,,,,,e3e12d6e-01b2-4c36-91ca-17401603b89b,11,,,"[90.9, 13.4]",3998849,0,,,True,-0.36254424,,,,,True,"[105.4, 7.9]",,Low Pass,,15.508062,,,Sara Holmgaard,32229.0,,,,,,1,From Kick Off,Amalie Jørgensen Vangsgaard,224831.0,Right Center Forward,2,Denmark Women's,853,"['9b7b77da-a56c-40f0-b6e7-c129e375c6b8', '665af1f3-1712-4637-9c44-6e34663e8d56']",6,,,,,,,,,,,,,,,,,,Denmark Women's,853,00:00:06.912,Pass,True
,,,,,,,,,,,,,,,,0.861006,,,,,,,,,,,,,,f84c960c-e4ef-4250-9e92-4fafd89ac16c,18,,,"[113.0, 0.1]",3998849,0,,,,1.4931748,,,,,,"[113.7, 9.1]",,Low Pass,,9.027182,,,Sara Holmgaard,32229.0,,,,,Throw-in,1,From Throw In,Katrine Veje,10088.0,Left Back,3,Denmark Women's,853,['ed4ce315-e0e4-4b4d-8b94-6a57891b0965'],22,,,,,,,,,,,,,,,,,,Denmark Women's,853,00:00:22.690,Pass,
