50_50,ball_receipt_outcome,ball_recovery_recovery_failure,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_other,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,injury_stoppage_in_chain,interception_outcome,location,match_id,minute,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_miscommunication,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_straight,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_open_goal,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,0.663392,,,,,,,,,,,143b5d78-cfdf-4f07-bc16-1f55ab04bfda,18,,,"[118.1, 59.3]",3998840,0,,,,-1.7833631,,Right Foot,True,,"[115.1, 45.4]",,Ground Pass,,14.220057,,,Incomplete,,,,,,,,,,1,From Kick Off,Ewa Pajor,15214.0,Center Forward,2,Poland Women's,29167,"['86770571-6563-4ce7-a40b-0ee9109a1f97', '2eb88dff-bbb2-476d-8f11-abc04c828a93']",11,,,,,,,,,,,,,,,,,,Poland Women's,29167,00:00:11.350,Pass,True
,,,,,,,,,,,,,,,,1.233841,,,,,,,,,,,f000830f-85df-4a03-b890-4c91df5b9da6,21,,,"[90.4, 77.9]",3998840,0,,,,-0.0784901,,Right Foot,,,"[99.3, 77.2]",,Low Pass,,8.927485,,,,,Paulina Tomasiak,482154.0,,,,,,Recovery,1,From Kick Off,Sylwia Matysik,46873.0,Right Back,2,Poland Women's,29167,"['8fe91587-20d3-4a12-95c1-06b6d06a3929', '8af9bfc8-9178-477d-b43c-7e880d2c93fb']",16,,,,,,,,,,,,,,,,,,Poland Women's,29167,00:00:16.299,Pass,True
,,,,,,,,,,,,,,,,2.052907,,,,,,,,,,,2147c550-3ad1-4505-a17c-6312b69c4ecc,24,,,"[99.0, 77.2]",3998840,0,,,,-0.79592407,,Left Foot,,,"[113.1, 62.8]",,Ground Pass,,20.15366,,,,,Adriana Achcińska,136945.0,,,,,,,1,From Kick Off,Paulina Tomasiak,482154.0,Right Midfield,2,Poland Women's,29167,['0074e66c-b6e7-4de3-9999-8148f55f8723'],18,,,,,,,,,,,,,,,,,,Poland Women's,29167,00:00:18.765,Pass,
,,,,,,,,,,,,,,,,0.725756,,,,,,,,,,,8f8a537d-ece5-41c8-9315-74f46240d80f,28,,,"[113.5, 63.2]",3998840,0,,,,-1.3078016,,Right Foot,True,,"[118.4, 45.0]",,Low Pass,,18.848078,,,Incomplete,,,,,,,,,,1,From Kick Off,Adriana Achcińska,136945.0,Right Center Midfield,2,Poland Women's,29167,['18142012-95fa-4053-a74b-9811d0e9c9b1'],21,,,,,,,,,,,,,,,,,,Poland Women's,29167,00:00:21.049,Pass,
,,,,,,,,,,,,,,,,1.395732,,,,,,,,,,,1be1f58b-212d-478d-aed2-6ae4feee7cd4,30,,,"[8.0, 38.6]",3998840,0,True,,,-0.6605104,,Keeper Arm,,,"[21.0, 28.5]",,Ground Pass,,16.462381,,,,,Sjoeke Nüsken,47008.0,,,,,,,1,Regular Play,Ann-Katrin Berger,15560.0,Goalkeeper,3,Germany Women's,857,['2e63b300-3a19-473f-9475-de675f1db76e'],31,,,,,,,,,,,,,,,,,,Germany Women's,857,00:00:31.346,Pass,
,,,,,,,,,,,,,,,,2.278164,,,,,,,,,,,daeb2adc-7eb0-43fc-82fd-ce179cfca907,32,,,"[21.0, 28.5]",3998840,0,True,,,-0.3133474,,Right Foot,,,"[56.8, 16.9]",,Ground Pass,,37.63243,,,,,Klara Bühl,25729.0,,,,,,,1,Regular Play,Sjoeke Nüsken,47008.0,Left Defensive Midfield,3,Germany Women's,857,['55d32507-f3cf-4a9a-88a6-0179abc1da8a'],33,,,,,,,,,,,,,,,,,,Germany Women's,857,00:00:33.890,Pass,
,,,,,,,,,,,,,,,,1.235311,,,,,,,,,,,086c3277-4d79-4123-af60-2db42fc9e1e2,36,,,"[108.6, 15.7]",3998840,0,,,,1.2059253,,Left Foot,True,,"[117.5, 39.0]",,High Pass,,24.941933,,,Incomplete,,,,,,,,,,1,Regular Play,Klara Bühl,25729.0,Left Wing,3,Germany Women's,857,['6a03462a-b64f-4e17-830a-60f3d9e837d6'],43,,,,,,,,,,,,,,,,,,Germany Women's,857,00:00:43.763,Pass,
,,,,,,,,,,,,,,,,2.127382,,,,,,,,,,,2bf21c9e-529c-4e75-8e95-2839b3526a86,38,,,"[23.0, 45.5]",3998840,0,,,,-0.36000144,,Right Foot,,,"[40.8, 38.8]",,High Pass,,19.019201,,,Incomplete,,,,,,,,,Recovery,1,Regular Play,Adriana Achcińska,136945.0,Right Center Midfield,3,Germany Women's,857,['452c71ac-7a2d-4ed9-aeab-03a4de56228d'],46,,,,,,,,,,,,,,,,,,Poland Women's,29167,00:00:46.868,Pass,
,,,,,,,,,,,,,,,,1.067021,,,,,,,,,,,4d3c2165-e953-4b11-a059-5d3e9dec892f,49,,,"[35.4, 46.9]",3998840,0,,,,2.586099,,Right Foot,,,"[26.7, 52.3]",,Ground Pass,,10.239629,,,,,Emilia Urszula Szymczak,443270.0,,,,,,,1,Regular Play,Adriana Achcińska,136945.0,Right Center Midfield,3,Germany Women's,857,"['8fd95d4f-7660-4492-a5e1-12288414b1a3', '32f359ad-c752-48a6-826b-94ed7a614dc5', '86793c84-5907-4a5d-955b-8136f702f1cd']",51,,,,,,,,,,,,,,,,,,Poland Women's,29167,00:00:51.880,Pass,True
,,,,,,,,,,,,,,,,4.577985,,,,,,,,,,,e87d130f-b714-4c71-987f-8e9195553897,52,,,"[26.8, 53.1]",3998840,0,,,,-0.45115694,,Right Foot,,,"[84.8, 25.0]",,High Pass,,64.44851,,,Incomplete,,,,,,,,,,1,Regular Play,Emilia Urszula Szymczak,443270.0,Right Center Back,3,Germany Women's,857,['f04ceb5e-c2fa-4631-a2fa-1897ed5966cd'],53,,,,,,,,,,,,,,,,,,Poland Women's,29167,00:00:53.099,Pass,
,,,,,,,,,,,,,,,,1.381668,,,,,,,,,,,7ee35d55-f071-4060-ac54-69f14752f749,58,,,"[35.9, 37.5]",3998840,1,True,,,-0.6463022,,Right Foot,,,"[47.3, 28.9]",,Ground Pass,,14.280056,,,,,Rebecca Knaak,46885.0,,,,,,,1,Regular Play,Ann-Katrin Berger,15560.0,Goalkeeper,6,Germany Women's,857,['bccdbfaf-c8df-4cdf-8a9f-47a892011518'],29,,,,,,,,,,,,,,,,,,Germany Women's,857,00:01:29.157,Pass,
,,,,,,,,,,,,,,,,1.26649,,,,,,,,,,,98dfb178-bc70-4b4b-9cee-0c8e773d2de9,60,,,"[49.7, 28.1]",3998840,1,,,,1.5882618,,Left Foot,,,"[49.3, 51.0]",,Ground Pass,,22.903494,,,,,Janina Minge,46881.0,,,,,,,1,Regular Play,Rebecca Knaak,46885.0,Left Center Back,6,Germany Women's,857,['1a090ca1-c871-402c-b6b8-b3703704551a'],32,,,,,,,,,,,,,,,,,,Germany Women's,857,00:01:32.664,Pass,
,,,,,,,,,,,,,,,,1.114824,,,,,,,,,,,5c230f3a-0fcf-4499-b43c-1a8bcd91deb0,63,,,"[50.8, 52.6]",3998840,1,,,,-1.5234944,,Right Foot,,,"[51.6, 35.7]",,Ground Pass,,16.918924,,,,,Rebecca Knaak,46885.0,,,,,,,1,Regular Play,Janina Minge,46881.0,Right Center Back,6,Germany Women's,857,['34f8adb6-19e0-4d67-8437-25f2b8386437'],36,,,,,,,,,,,,,,,,,,Germany Women's,857,00:01:36.748,Pass,
,,,,,,,,,,,,,,,,1.509351,,,,,,,,,,,7aba030c-0a8e-4867-8219-13a6bfc0b468,66,,,"[51.4, 35.1]",3998840,1,,,,-1.0940897,,Left Foot,,,"[62.4, 13.8]",,Ground Pass,,23.972692,,,,,Sjoeke Nüsken,47008.0,,,,,,,1,Regular Play,Rebecca Knaak,46885.0,Left Center Back,6,Germany Women's,857,['9dcbda5d-cc92-49a6-8628-c562a4123906'],38,,,,,,,,,,,,,,,,,,Germany Women's,857,00:01:38.636,Pass,
,,,,,,,,,,,,,,,,1.226007,,,,,,,,,,,f8a755bb-86f4-4679-b202-865e0e65c58d,69,,,"[69.4, 10.5]",3998840,1,,,,-0.4508278,,Right Foot,,,"[85.1, 2.9]",,Ground Pass,,17.442764,,,,,Sarai Linder,135326.0,,,,,,,1,Regular Play,Sjoeke Nüsken,47008.0,Left Defensive Midfield,6,Germany Women's,857,['96d2b6b4-1298-4a14-9b69-d6d4f7ec0032'],41,,,,,,,,,,,,,,,,,,Germany Women's,857,00:01:41.424,Pass,
,,,,,,,,,,,,,,,,0.61004,,,,,,,,,,,65fafa14-a3f1-4f33-8012-bd178bc16c30,73,,,"[92.5, 2.0]",3998840,1,,,,1.6001996,,Left Foot,,,"[92.3, 8.8]",,Ground Pass,,6.8029404,,,,,Klara Bühl,25729.0,,,,,,,1,Regular Play,Sarai Linder,135326.0,Left Back,6,Germany Women's,857,"['0c9caaa8-fc1c-47b8-8abd-6b69b2fc6280', '0c40fc07-6f52-4f8a-936a-91c3f808e3a9']",43,,,,,,,,,,,,,,,,,,Germany Women's,857,00:01:43.821,Pass,True
,,,,,,,,,,,,,,,,1.241454,,,,,,,,,,,a1062587-7c1d-4685-84e1-4d873391b84f,76,,,"[92.9, 5.4]",3998840,1,,,,-2.9894443,,Right Foot,,,"[77.9, 3.1]",,Ground Pass,,15.175309,,,,,Sjoeke Nüsken,47008.0,,,,,,,1,Regular Play,Klara Bühl,25729.0,Left Wing,6,Germany Women's,857,['1d2f3a1d-176a-4980-8f94-cfd1695b1016'],45,,,,,,,,,,,,,,,,,,Germany Women's,857,00:01:45.514,Pass,
,,,,,,,,,,,,,,,,1.927112,,,,,,,,,,,bfe96832-5ed3-430f-ae0d-599549b309b9,79,,,"[76.4, 4.5]",3998840,1,,,,1.8983368,,Right Foot,,,"[64.1, 40.7]",,Ground Pass,,38.23258,,,,,Janina Minge,46881.0,,,,,,,1,Regular Play,Sjoeke Nüsken,47008.0,Left Defensive Midfield,6,Germany Women's,857,['585dfc52-07b5-4f36-b635-a523c1b5d3c6'],48,,,,,,,,,,,,,,,,,,Germany Women's,857,00:01:48.261,Pass,
,,,,,,,,,,,,,,,,2.080452,,,,,,,,,,,3b72454a-d7b5-46ff-8e57-5d7d06763586,82,,,"[65.3, 45.4]",3998840,1,,,,0.9437568,,Right Foot,,,"[87.4, 75.9]",,Ground Pass,,37.665104,,,,,Giulia Gwinn,25492.0,,,,,,,1,Regular Play,Janina Minge,46881.0,Right Center Back,6,Germany Women's,857,['b361f053-e2d7-40ad-91c3-2c19aa82bada'],51,,,,,,,,,,,,,,,,,,Germany Women's,857,00:01:51.897,Pass,
,,,,,,,,,,,,,,,,1.209257,,,,,,,,,,,6c1cf2b5-95d0-41e5-8096-4201ce7866a9,85,,,"[90.2, 75.9]",3998840,1,,,,-1.4629687,,Right Foot,,,"[92.3, 56.5]",,Ground Pass,,19.513329,True,,Incomplete,,Jule Brand,46987.0,,,,,,,1,Regular Play,Giulia Gwinn,25492.0,Right Back,6,Germany Women's,857,"['2a8ef2b6-e1db-4e24-8b74-7ad6d31f96e3', '46d16f17-4ec3-4a7f-9c1d-a017c54462d5']",54,,,,,,,,,,,,,,,,,,Germany Women's,857,00:01:54.474,Pass,
,,,,,,,,,,,,,,,,1.476249,,,,,,,,,,,2a8ef2b6-e1db-4e24-8b74-7ad6d31f96e3,87,,,"[27.8, 23.6]",3998840,1,,,,-2.9996955,,Right Foot,,,"[18.7, 22.3]",,Ground Pass,,9.192389,,,,,Martyna Wiankowska,324158.0,,,,,,Recovery,1,Regular Play,Ewelina Kamczyk,63420.0,Left Center Midfield,6,Germany Women's,857,"['38ba82be-9ff1-49b7-aa2f-6450758e417b', '6c1cf2b5-95d0-41e5-8096-4201ce7866a9']",55,,,,,,,,,,,,,,,,,,Poland Women's,29167,00:01:55.683,Pass,
,,,,,,,,,,,,,,,,4.540194,,,,,,,,,,,cf74b011-561e-4385-9e4b-c645b903ce7f,90,,,"[26.0, 22.5]",3998840,1,,,,-0.23306027,,Left Foot,,,"[85.4, 8.4]",,High Pass,,61.050552,,,Incomplete,,,,,,,,,,1,Regular Play,Martyna Wiankowska,324158.0,Left Back,6,Germany Women's,857,['eb8c7699-adfb-450f-ba1e-28a642a8ea22'],58,,,,,,,,,,,,,,,,,,Poland Women's,29167,00:01:58.728,Pass,
,,,,,,,,,,,,,,,,2.20697,,,,,,,,,,,eb8c7699-adfb-450f-ba1e-28a642a8ea22,92,,,"[34.7, 71.7]",3998840,2,,,,-2.2703404,,Left Foot,,,"[12.4, 45.2]",,Ground Pass,,34.634377,,,,,Ann-Katrin Berger,15560.0,,,,,,Recovery,1,Regular Play,Janina Minge,46881.0,Right Center Back,6,Germany Women's,857,"['8ab0bd1e-6627-40ad-892d-06e86dd43fc5', 'cf74b011-561e-4385-9e4b-c645b903ce7f', '51e734f6-7ae1-44e1-a966-a48530d3d79c']",3,,,,,,,,,,,,,,,,,,Germany Women's,857,00:02:03.268,Pass,True
,,,,,,,,,,,,,,,,0.974326,,,,,,,,,,,3393e8e6-d0d4-4b50-82e0-00f62440d969,94,,,"[12.7, 45.0]",3998840,2,,,,-0.22868682,,Right Foot,,,"[24.3, 42.3]",,Ground Pass,,11.91008,,,,,Rebecca Knaak,46885.0,,,,,,,1,Regular Play,Ann-Katrin Berger,15560.0,Goalkeeper,6,Germany Women's,857,['31fabab9-a4bc-4d00-b7fc-4a1f66dfd772'],5,,,,,,,,,,,,,,,,,,Germany Women's,857,00:02:05.475,Pass,
,,,,,,,,,,,,,,,,1.639001,,,,,,,,,,,ed7d26e2-bde0-4893-ac22-4592c88c10ba,97,,,"[36.5, 28.7]",3998840,2,,,,1.5395565,,Left Foot,,,"[37.3, 54.3]",,Ground Pass,,25.612497,,,,,Janina Minge,46881.0,,,,,,,1,Regular Play,Rebecca Knaak,46885.0,Left Center Back,6,Germany Women's,857,['ebe5e911-8c38-47d7-8e99-d23fa838ab81'],14,,,,,,,,,,,,,,,,,,Germany Women's,857,00:02:14.274,Pass,
,,,,,,,,,,,,,,,,1.274441,,,,,,,,,,,30da9610-e69c-44e4-8706-a2555ff0c895,100,,,"[43.7, 56.1]",3998840,2,,,,1.0164888,,Left Foot,,,"[54.1, 72.9]",,Ground Pass,,19.758543,,,,,Giulia Gwinn,25492.0,,,,,,,1,Regular Play,Janina Minge,46881.0,Right Center Back,6,Germany Women's,857,['bbd228d9-704f-44a6-9a4b-c4f0a5633af5'],17,,,,,,,,,,,,,,,,,,Germany Women's,857,00:02:17.287,Pass,
,,,,,,,,,,,,,,,,1.128524,,,,,,,,,,,c0285de6-c0ca-4acd-a7a3-04eea5cbdc03,103,,,"[55.0, 72.1]",3998840,2,,,,-2.1293957,,Right Foot,,,"[45.0, 56.1]",,Ground Pass,,18.867962,,,,,Janina Minge,46881.0,,,,,,,1,Regular Play,Giulia Gwinn,25492.0,Right Back,6,Germany Women's,857,['69e1d73b-cf44-40d1-ad5f-07a11caab01a'],19,,,,,,,,,,,,,,,,,,Germany Women's,857,00:02:19.321,Pass,
,,,,,,,,,,,,,,,,1.648083,,,,,,,,,,,df171af0-4d23-424e-b162-9e5351fc961c,106,,,"[48.3, 55.3]",3998840,2,,,,-1.4902021,,Right Foot,,,"[50.4, 29.3]",,Ground Pass,,26.08467,,,,,Rebecca Knaak,46885.0,,,,,,,1,Regular Play,Janina Minge,46881.0,Right Center Back,6,Germany Women's,857,['4b846a47-2d44-4928-96d9-f72101815dc9'],22,,,,,,,,,,,,,,,,,,Germany Women's,857,00:02:22.240,Pass,
,,,,,,,,,,,,,,,,1.49947,,,,,,,,,,,cdfd2db9-311c-4324-9a5a-31541ac816e9,109,,,"[57.6, 25.1]",3998840,2,,,,-1.0611062,,Right Foot,,,"[70.4, 2.2]",,Ground Pass,,26.23452,,,,,Sarai Linder,135326.0,,,,,,,1,Regular Play,Rebecca Knaak,46885.0,Left Center Back,6,Germany Women's,857,['b98aba08-5981-41fd-8a6c-a8a22d2ef958'],26,,,,,,,,,,,,,,,,,,Germany Women's,857,00:02:26.074,Pass,
,,,,,,,,,,,,,,,,1.386794,,,,,,,,,,,b13d856d-f4e7-4bc4-a1c8-4f6e45f6507a,113,,,"[69.2, 2.2]",3998840,2,,,,2.8430936,,Right Foot,,,"[51.0, 7.8]",,Ground Pass,,19.042059,,,,,Rebecca Knaak,46885.0,,,,,,,1,Regular Play,Sarai Linder,135326.0,Left Back,6,Germany Women's,857,['baf10f02-93a2-4377-aff5-1e248d12636f'],28,,,,,,,,,,,,,,,,,,Germany Women's,857,00:02:28.867,Pass,
,,,,,,,,,,,,,,,,1.522804,,,,,,,,,,,66219376-c30c-4c71-97b3-d37d3a63322c,116,,,"[49.7, 22.3]",3998840,2,,,,1.4213806,,Left Foot,,,"[53.9, 50.2]",,Ground Pass,,28.214357,,,,,Janina Minge,46881.0,,,,,,,1,Regular Play,Rebecca Knaak,46885.0,Left Center Back,6,Germany Women's,857,['56e032f4-8a60-4c23-8a46-b121a6c9a8b6'],32,,,,,,,,,,,,,,,,,,Germany Women's,857,00:02:32.542,Pass,
,,,,,,,,,,,,,,,,1.522504,,,,,,,,,,,ce30ee23-9d31-47e2-8aea-18216d220cd6,119,,,"[55.8, 58.8]",3998840,2,,,,1.1547319,,Right Foot,,,"[63.4, 76.0]",,Ground Pass,,18.804255,,,,,Giulia Gwinn,25492.0,,,,,,,1,Regular Play,Janina Minge,46881.0,Right Center Back,6,Germany Women's,857,['1340e0f0-ca02-467b-9d34-93b79cbf55d5'],36,,,,,,,,,,,,,,,,,,Germany Women's,857,00:02:36.145,Pass,
,,,,,,,,,,,,,,,,1.11911,,,,,,,,,,,882df1d3-a84e-4e4d-afb1-4f66df40be69,122,,,"[64.0, 74.1]",3998840,2,,,,-2.5934691,,Right Foot,,,"[54.5, 68.3]",,Ground Pass,,11.130589,,,,,Janina Minge,46881.0,,,,,,,1,Regular Play,Giulia Gwinn,25492.0,Right Back,6,Germany Women's,857,['87955d71-c56e-4df6-bda7-e8d57739dada'],38,,,,,,,,,,,,,,,,,,Germany Women's,857,00:02:38.685,Pass,
