50_50,bad_behaviour_card,ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_other,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_penalty,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_shot_saved_to_post,goalkeeper_technique,goalkeeper_type,id,index,injury_stoppage_in_chain,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_straight,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_saved_to_post,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,,,1.926847,,,,,,,,,,,,,,,babe066e-7685-45c5-ae75-14475ceea7cc,17,,,"[43.4, 56.3]",3998837,0,,,,,-0.14189705,,Right Foot,,,,"[71.4, 52.3]",,High Pass,,28.284271,Incomplete,,Caroline Graham Hansen,10386.0,,,,,,Recovery,1,From Kick Off,Ingrid Syrstad Engen,24374.0,Left Defensive Midfield,2,Switzerland Women's,860,"['18bdc290-7463-4e9a-9859-598e254aea9c', '02d06558-9a72-4dbc-9719-9da428ac0a9a', 'f34b3f46-f075-4ba3-be7a-dca047f726db']",11,,,,,,,,,,,,,,,,,,Norway Women's,852,00:00:11.173,Pass,
,,,,,,,,,,,,,,,,,,1.467303,,,,,,,,,,,,,,,18bdc290-7463-4e9a-9859-598e254aea9c,19,,,"[48.7, 27.8]",3998837,0,,,,,0.030111378,,Head,,,,"[65.3, 28.3]",,High Pass,,16.607529,Incomplete,,Géraldine Reuteler,10419.0,,,,,,Recovery,1,From Kick Off,Viola Calligaris,10417.0,Right Center Back,2,Switzerland Women's,860,"['40489240-a5b2-40e8-a994-398a66fd271c', 'babe066e-7685-45c5-ae75-14475ceea7cc', '756bb56a-9b94-4070-a042-349000ca9e6d']",13,,,,,,,,,,,,,,,,,,Switzerland Women's,860,00:00:13.100,Pass,
,,,,,,,,,,,,,,,,,,1.085365,,,,,,,,,,,,,,,abd6d138-b6c0-4bd3-8dde-a28221cb09e8,30,,,"[63.9, 38.5]",3998837,0,,True,,,-0.8426603,,Left Foot,,,,"[71.3, 30.2]",,Ground Pass,,11.119802,,,Smilla Vallotto,407639.0,,,,,,Free Kick,1,From Free Kick,Lia Wälti,10405.0,Center Defensive Midfield,3,Switzerland Women's,860,['6c250c63-6e4f-4952-9f70-cf6b374410c4'],23,,,,,,,,,,,,,,,,,,Switzerland Women's,860,00:00:23.876,Pass,
,,,,,,,,,,,,,,,,,,0.977598,,,,,,,,,,,,,,,c1ec4bcd-4aa5-4d58-b349-f05f28eef05b,32,,,"[71.3, 30.2]",3998837,0,,,,,2.6367314,,Right Foot,,,,"[63.7, 34.4]",,Ground Pass,,8.683317,,,Lia Wälti,10405.0,,,,,,,1,From Free Kick,Smilla Vallotto,407639.0,Left Center Midfield,3,Switzerland Women's,860,['36068be2-7406-4610-91d4-f1bf3009b918'],24,,,,,,,,,,,,,,,,,,Switzerland Women's,860,00:00:24.961,Pass,
,,,,,,,,,,,,,,,,,,1.642389,,,,,,,,,,,,,,,d8a0911a-ed61-49e3-ab81-e6af11c2d38b,35,,,"[62.8, 34.6]",3998837,0,,,,,-1.5707964,,Left Foot,,,,"[62.8, 8.7]",,Ground Pass,,25.9,,,Noelle Maritz,10404.0,,,,,,,1,From Free Kick,Lia Wälti,10405.0,Center Defensive Midfield,3,Switzerland Women's,860,['2583ffda-3fea-4e4d-acf5-ca152ec055e1'],26,,,,,,,,,,,,,,,,,,Switzerland Women's,860,00:00:26.059,Pass,
,,,,,,,,,,,,,,,,,,1.632345,,,,,,,,,,,,,,,41996191-6bec-4e09-aeda-cc7714b3b4d2,38,,,"[56.2, 7.9]",3998837,0,,,,,2.3704793,,Right Foot,,,,"[42.0, 21.7]",,Ground Pass,,19.80101,,,Julia Stierli,32101.0,,,,,,,1,From Free Kick,Noelle Maritz,10404.0,Left Center Back,3,Switzerland Women's,860,['948aebe4-34e1-4c89-b812-cb5c3964aa4f'],29,,,,,,,,,,,,,,,,,,Switzerland Women's,860,00:00:29.033,Pass,
,,,,,,,,,,,,,,,,,,1.904847,,,,,,,,,,,,,,,404a2d99-3c75-457b-ba14-f4063ad48453,42,,,"[33.7, 42.3]",3998837,0,,,,,3.0054536,,Left Foot,,,,"[11.8, 45.3]",,Ground Pass,,22.104525,,,Livia Peng,32099.0,,,,,,,1,From Free Kick,Julia Stierli,32101.0,Center Back,3,Switzerland Women's,860,['bac15d38-5cb3-4ebc-86ca-de28d617e9a3'],33,,,,,,,,,,,,,,,,,,Switzerland Women's,860,00:00:33.474,Pass,
,,,,,,,,,,,,,,,,,,3.193142,,,,,,,,,,,,,,,a8433e15-cf44-4717-b514-858361b74735,46,,,"[12.1, 46.7]",3998837,0,,,,,-0.350988,,Right Foot,,,,"[70.0, 25.5]",,High Pass,,61.659145,Incomplete,,,,,,,,,,1,From Free Kick,Livia Peng,32099.0,Goalkeeper,3,Switzerland Women's,860,"['1faec99f-eb9b-4596-9f6f-caaba6a11ef2', '38e0f82e-0835-4c43-af07-7fb915e90a80']",35,,,,,,,,,,,,,,,,,,Switzerland Women's,860,00:00:35.579,Pass,True
,,,,,,,,,,,,,,,,,,1.505172,,,,,,,,,,,,,,,38e0f82e-0835-4c43-af07-7fb915e90a80,47,,,"[50.1, 54.6]",3998837,0,,,,,-1.236267,,Head,,,,"[56.6, 35.9]",,High Pass,,19.797474,,,Ingrid Syrstad Engen,24374.0,,,,,,Recovery,1,From Free Kick,Thea Bjelde,276303.0,Right Back,3,Switzerland Women's,860,"['a8433e15-cf44-4717-b514-858361b74735', 'acb59478-8f0f-4204-b618-119e991ea879']",38,,,,,,,,,,,,,,,,,,Norway Women's,852,00:00:38.772,Pass,
,,,,,,,,,,,,,,,,,,1.778213,,,,,,,,,,,,,,,814de883-be32-48df-81c4-39f90e0c180d,54,,,"[77.0, 65.4]",3998837,0,,,,,0.46931863,,Right Foot,,,,"[98.1, 76.1]",,Ground Pass,,23.65798,,,Iman Beney,460753.0,,,,,,,1,From Free Kick,Noemi Ivelj,482017.0,Right Center Midfield,3,Switzerland Women's,860,"['1370da82-9726-477a-9bde-26cbff6da2dc', '0e58e4c0-b1bf-4a00-844a-7a76730db4af']",44,,,,,,,,,,,,,,,,,,Switzerland Women's,860,00:00:44.782,Pass,True
,,,,,,,,,,,,,,,,,,0.129821,,,,,,,,,,,,,,,286b41fd-1f7f-418f-b01d-c2be71a94dfa,57,,,"[115.7, 63.5]",3998837,0,,,,,-1.3961241,,Right Foot,,,,"[116.3, 60.1]",,Ground Pass,,3.4525354,Incomplete,,,,,,,,,,1,From Free Kick,Iman Beney,460753.0,Right Wing Back,3,Switzerland Women's,860,['1cba1a8b-2999-4007-8491-868daa2562de'],50,,,,,,,,,,,,,,,,,,Switzerland Women's,860,00:00:50.759,Pass,
,,,,,,,,,,,,,,,,,,0.85465,,,,,,,,,,,,,,,72fdd2db-de3c-4915-9887-357e41215196,59,,,"[120.0, 80.0]",3998837,1,,,,,-2.8028946,,Right Foot,,,,"[111.2, 76.9]",,Ground Pass,,9.330059,,,Noelle Maritz,10404.0,,,,,,Corner,1,From Corner,Smilla Vallotto,407639.0,Left Center Midfield,4,Switzerland Women's,860,['b37c8d5c-970e-4668-8ef0-2b31be61cf99'],49,,,,,,,,,,,,,,,,,,Switzerland Women's,860,00:01:49.660,Pass,
,,,,,,,,,,,,,,,,,,1.240532,,,,,,,,,,,,,,,4f2ec91b-9256-44d8-b6b7-92b44579f2f4,63,,,"[110.8, 77.8]",3998837,1,,,,,-2.364815,,Right Foot,,,,"[99.1, 66.3]",,Ground Pass,,16.405487,,,Lia Wälti,10405.0,,,,,,,1,From Corner,Noelle Maritz,10404.0,Left Center Back,4,Switzerland Women's,860,['86668f62-5b5a-4317-bd7e-e21de05620a7'],51,,,,,,,,,,,,,,,,,,Switzerland Women's,860,00:01:51.283,Pass,
,,,,,,,,,,,,,,,,,,2.171424,,,,,,,,,,,,,,,f32cb68e-cf96-44cf-a79f-52eee5b9c228,67,,,"[98.1, 62.2]",3998837,1,,,,,-2.6431997,,Right Foot,,,,"[83.4, 54.2]",,Ground Pass,,16.73589,,,Nadine Riesen,276579.0,,,,,,,1,From Corner,Lia Wälti,10405.0,Center Defensive Midfield,4,Switzerland Women's,860,"['550776a4-0381-4469-b1e1-69199b7087a8', '2ddcf423-4549-4486-ad7e-ab11b2f32735']",53,,,,,,,,,,,,,,,,,,Switzerland Women's,860,00:01:53.857,Pass,True
,,,,,,,,,,,,,,,,,,0.962824,,,,,,,,,,,,,,,23c2fcea-21a1-41eb-aa40-1221da9dc98a,71,,,"[82.8, 54.4]",3998837,1,,,,,0.37255427,,Right Foot,,,,"[91.5, 57.8]",,Ground Pass,,9.340771,,,Lia Wälti,10405.0,,,,,,,1,From Corner,Nadine Riesen,276579.0,Left Wing Back,4,Switzerland Women's,860,"['65546e45-7c51-4b62-b4c6-62e82d642fd0', '69b85ce8-8b75-41c4-a50c-12294a41dce4']",56,,,,,,,,,,,,,,,,,,Switzerland Women's,860,00:01:56.283,Pass,True
,,,,,,,,,,,,,,,,,,1.511082,,,,,,,,,,,,,,,c21f84c2-9b4a-4f66-88f4-63e1ae1e6171,74,,,"[98.1, 55.3]",3998837,1,,,,,0.5524936,,Left Foot,,,,"[111.4, 63.5]",,Ground Pass,,15.62466,,,Noelle Maritz,10404.0,,,,,,,1,From Corner,Lia Wälti,10405.0,Center Defensive Midfield,4,Switzerland Women's,860,['fffb8e8c-a0ac-41fb-86a8-dde0b1dc877d'],59,,,,,,,,,,,,,,,,,,Switzerland Women's,860,00:01:59.212,Pass,
,,,,,,,,,,,,,,,,,,0.927665,,,,,,,,,,,,,,,0fd75a6b-1f4c-45dc-8201-a9d632d95f65,77,,,"[111.5, 63.3]",3998837,2,,,,,-1.5840114,,Right Foot,True,,,"[111.2, 40.6]",,Low Pass,,22.701982,,,Riola Xhemaili,135325.0,,,,,,,1,From Corner,Noelle Maritz,10404.0,Left Center Back,4,Switzerland Women's,860,['028e207b-67c5-4a10-9fd4-bc0856263825'],0,,,,,,,,,,,,,,,,,,Switzerland Women's,860,00:02:00.868,Pass,
,,,,,,,,,,,,,,,,,,0.874912,,,,,,,,,,,,,,,a64d3f00-b078-4b02-a114-9c0f5911e2c2,82,,,"[113.1, 80.0]",3998837,2,,,,,-2.3438494,,,,,,"[109.1, 75.9]",,Low Pass,,5.7280016,,,Noemi Ivelj,482017.0,,,,,,Throw-in,1,From Throw In,Iman Beney,460753.0,Right Wing Back,5,Switzerland Women's,860,['e5240a21-7416-4b06-8f33-8e2b298bbf8a'],22,,,,,,,,,,,,,,,,,,Switzerland Women's,860,00:02:22.054,Pass,
,,,,,,,,,,,,,,,,,,1.086761,,,,,,,,,,,,,,,ae894fe1-9d4d-484d-98dd-48ecd85bb1b2,88,,,"[105.3, 80.0]",3998837,2,,,,,-1.9138203,,,,,,"[101.3, 68.8]",,Low Pass,,11.892855,,,Lia Wälti,10405.0,,,,,,Throw-in,1,From Throw In,Iman Beney,460753.0,Right Wing Back,6,Switzerland Women's,860,['289a3e26-6098-40bd-9db5-52e03f22bab6'],30,,,,,,,,,,,,,,,,,,Switzerland Women's,860,00:02:30.137,Pass,
,,,,,,,,,,,,,,,,,,1.134156,,,,,,,,,,,,,,,be99a523-fbd3-4885-8eb7-7e5d43043862,93,,,"[101.2, 67.6]",3998837,2,,,,,2.557957,,Right Foot,,,,"[90.6, 74.6]",,Ground Pass,,12.702756,,,Géraldine Reuteler,10419.0,,,,,,,1,From Throw In,Lia Wälti,10405.0,Center Defensive Midfield,6,Switzerland Women's,860,"['4e6e268a-d967-4f88-a5de-3136ea71fe01', '46e261b7-b42a-442f-b434-7564da0a3998']",33,,,,,,,,,,,,,,,,,,Switzerland Women's,860,00:02:33.665,Pass,True
,,,,,,,,,,,,,,,,,,1.506726,,,,,,,,,,,,,,,9c117a6e-3ddf-4a3f-9c44-8813e31c2f8a,96,,,"[91.9, 75.0]",3998837,2,,,,,-2.876979,,Right Foot,,,,"[76.4, 70.8]",,Ground Pass,,16.058954,,,Viola Calligaris,10417.0,,,,,,,1,From Throw In,Géraldine Reuteler,10419.0,Right Center Forward,6,Switzerland Women's,860,['6a701aba-29d3-445e-8ed2-47683c08b218'],36,,,,,,,,,,,,,,,,,,Switzerland Women's,860,00:02:36.422,Pass,
,,,,,,,,,,,,,,,,,,0.968117,,,,,,,,,,,,,,,1bc895cd-f42e-4585-b03c-074f7e0d3685,100,,,"[71.5, 69.1]",3998837,2,,,,,-1.0759089,,Left Foot,,,,"[78.3, 56.5]",,Ground Pass,,14.3178215,,,Lia Wälti,10405.0,,,,,,,1,From Throw In,Viola Calligaris,10417.0,Right Center Back,6,Switzerland Women's,860,"['64545417-4d82-4af9-be41-7e6166162582', 'e4274183-46e7-42e3-9e96-087f42d47d7f']",39,,,,,,,,,,,,,,,,,,Switzerland Women's,860,00:02:39.278,Pass,True
,,,,,,,,,,,,,,,,,,1.377477,,,,,,,,,,,,,,,8d3942cc-d1c7-4901-8797-090d98d1084a,105,,,"[72.8, 54.2]",3998837,2,,,,,-2.4118745,,Left Foot,,,,"[56.7, 39.8]",,Ground Pass,,21.600231,,,Julia Stierli,32101.0,,,,,,,1,From Throw In,Lia Wälti,10405.0,Center Defensive Midfield,6,Switzerland Women's,860,['dee04196-174e-4ec2-848c-54291ea9bd8b'],42,,,,,,,,,,,,,,,,,,Switzerland Women's,860,00:02:42.408,Pass,
,,,,,,,,,,,,,,,,,,1.508543,,,,,,,,,,,,,,,c9464269-d7cf-4c00-bb1e-8d1ae19648fd,108,,,"[56.7, 38.5]",3998837,2,,,,,-1.1401038,,Left Foot,,,,"[68.6, 12.6]",,Ground Pass,,28.502983,,,Noelle Maritz,10404.0,,,,,,,1,From Throw In,Julia Stierli,32101.0,Center Back,6,Switzerland Women's,860,['2e93703d-7764-4852-839c-e5ab4ee8f9da'],44,,,,,,,,,,,,,,,,,,Switzerland Women's,860,00:02:44.934,Pass,
,,,,,,,,,,,,,,,,,,0.820821,,,,,,,,,,,,,,,77dbd094-a74b-465f-8418-3c982b70b1d1,112,,,"[70.0, 8.7]",3998837,2,,,,,0.3175489,,Left Foot,,,,"[84.3, 13.4]",,Ground Pass,,15.052574,,,Smilla Vallotto,407639.0,,,,,,,1,From Throw In,Noelle Maritz,10404.0,Left Center Back,6,Switzerland Women's,860,"['904e3a7c-7bf5-4164-b238-e5584fd4f2f3', '48c26a5c-f1d9-49d7-a9be-72c5ef771f41']",47,,,,,,,,,,,,,,,,,,Switzerland Women's,860,00:02:47.550,Pass,True
,,,,,,,,,,,,,,,,,,0.103724,,,,,,,,,,,,,,,93714fa9-550e-449c-a8a7-3e842cde46ff,116,,,"[32.2, 74.4]",3998837,2,,,,,-0.54428047,,Right Foot,,,,"[36.0, 72.1]",,Low Pass,,4.4418464,Incomplete,,,,,,,,,Recovery,1,From Throw In,Thea Bjelde,276303.0,Right Back,6,Switzerland Women's,860,"['a6e4c208-4746-448c-b754-af6098491148', '76f2751b-7d49-4abd-ab23-ad4e00d40c14']",49,,,,,,,,,,,,,,,,,,Norway Women's,852,00:02:49.573,Pass,True
,,,,,,,,,,,,,,,,,,0.877438,,,,,,,,,,,,,,,1afff9d4-40f2-4312-87d8-74c5eb7128da,118,,,"[35.8, 80.0]",3998837,3,,,,,-0.41894898,,,,,,"[48.6, 74.3]",,Low Pass,,14.011781,,,Frida Maanum,10516.0,,,,,,Throw-in,1,From Throw In,Thea Bjelde,276303.0,Right Back,7,Norway Women's,852,['a885a597-b779-4c45-b69f-c5b641d72867'],12,,,,,,,,,,,,,,,,,,Norway Women's,852,00:03:12.376,Pass,
,,,,,,,,,,,,,,,,,,4.964754,,,,,,,,,,,,,,,bddd220a-46eb-49d8-8d4e-993671f8fb19,123,,,"[42.8, 69.7]",3998837,3,,,,,-0.2013171,,Right Foot,,,,"[111.4, 55.7]",,High Pass,,70.014,Incomplete,,Ada Stolsmo Hegerberg,10385.0,,,,,,Recovery,1,From Throw In,Vilde Bøe Risa,25466.0,Right Defensive Midfield,7,Norway Women's,852,"['cf83034e-aa1e-4f94-b2ad-f2df46cc00a6', '4970c443-68d8-441d-a5b5-72fbf057f004']",14,,,,,,,,,,,,,,,,,,Norway Women's,852,00:03:14.501,Pass,
,,,,,,,,,,,,,,,,,,1.364544,,,,,,,,,,,,,,,74a31d7a-2f51-49b8-9dcb-0691740afc2e,128,,,"[14.4, 44.2]",3998837,3,,,,,1.5395565,,Keeper Arm,,,,"[14.8, 57.0]",,Ground Pass,,12.806249,,,Viola Calligaris,10417.0,,,,,,,1,Regular Play,Livia Peng,32099.0,Goalkeeper,8,Switzerland Women's,860,['a69898f4-d679-4151-b025-f24407b0b09c'],28,,,,,,,,,,,,,,,,,,Switzerland Women's,860,00:03:28.472,Pass,
,,,,,,,,,,,,,,,,,,1.920577,,,,,,,,,,,,,,,13200582-e341-4e09-8155-ef7d80848bd4,132,,,"[15.5, 59.3]",3998837,3,,,,,0.6816058,,Right Foot,,,,"[36.7, 76.5]",,Ground Pass,,27.299816,,,Iman Beney,460753.0,,,,,,,1,Regular Play,Viola Calligaris,10417.0,Right Center Back,8,Switzerland Women's,860,"['76afb670-0847-464f-b687-7ed3ff4df5b9', '760131fd-0288-45d0-b073-0e434378c257']",30,,,,,,,,,,,,,,,,,,Switzerland Women's,860,00:03:30.850,Pass,True
