50_50,ball_receipt_outcome,ball_recovery_recovery_failure,block_offensive,block_save_block,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_other,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_offensive,foul_committed_penalty,foul_committed_type,foul_won_penalty,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_shot_saved_to_post,goalkeeper_technique,goalkeeper_type,id,index,injury_stoppage_in_chain,interception_outcome,location,match_id,minute,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_straight,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,,,1.310108,,,,,,,,,,,,ff618434-6b50-4d75-91e7-e71c87acff42,33,,,"[37.2, 59.5]",3998858,0,,,,2.8471305,,Right Foot,,,"[25.0, 63.2]",,Ground Pass,,12.748726,,,Leah Williamson,18999.0,,,,,,,1,Regular Play,Ella Toone,31534.0,Right Center Midfield,4,England Women's,865,['3978f91d-43b3-442d-a124-8a35ea61e8ca'],51,,,,,,,,,,,,,,,,England Women's,865,00:00:51.473,Pass,
,,,,,,,,,,,,,,,,,,1.84296,,,,,,,,,,,,bbe365d8-c9a9-4c34-a5b5-354e6af52616,36,,,"[25.0, 63.2]",3998858,0,,,,-2.3738248,,Right Foot,,,"[4.8, 43.7]",,Ground Pass,,28.076502,,,Hannah Hampton,22032.0,,,,,,,1,Regular Play,Leah Williamson,18999.0,Right Center Back,4,England Women's,865,['35683315-b343-494b-9860-46f885ca9fe3'],53,,,,,,,,,,,,,,,,England Women's,865,00:00:53.031,Pass,
,,,,,,,,,,,,,,,,,,1.750111,,,,,,,,,,,,f26474a9-39db-4105-af39-69e332c9bda8,40,,,"[9.6, 41.8]",3998858,0,,,,-1.0778412,,Right Foot,,,"[16.1, 29.7]",,Ground Pass,,13.735355,,,Jessica Carter,19422.0,,,,,,,1,Regular Play,Hannah Hampton,22032.0,Goalkeeper,4,England Women's,865,['67c402b9-368d-4b65-871c-4072fefdd420'],57,,,,,,,,,,,,,,,,England Women's,865,00:00:57.300,Pass,
,,,,,,,,,,,,,,,,,,1.879371,,,,,,,,,,,,4b267abf-1809-471c-b9f8-e0bf7ba2ff0b,43,,,"[25.1, 24.3]",3998858,1,,,,-0.87427235,,Right Foot,,,"[38.9, 7.8]",,Ground Pass,,21.510231,,,Alex Greenwood,10252.0,,,,,,,1,Regular Play,Jessica Carter,19422.0,Left Center Back,4,England Women's,865,['e6f77fdd-8abf-4e46-a612-e376eacd1544'],0,,,,,,,,,,,,,,,,England Women's,865,00:01:00.954,Pass,
,,,,,,,,,,,,,,,,,,2.159393,,,,,,,,,,,,89a428e9-df19-42ce-a2f8-c498ade1b6c4,46,,,"[39.4, 7.8]",3998858,1,,,,1.8681614,,Left Foot,,,"[35.6, 20.2]",,Ground Pass,,12.969194,,,Jessica Carter,19422.0,,,,,,,1,Regular Play,Alex Greenwood,10252.0,Left Back,4,England Women's,865,['adca49ad-5199-4f53-860f-422488e0d0e3'],3,,,,,,,,,,,,,,,,England Women's,865,00:01:03.708,Pass,
,,,,,,,,,,,,,,,,,,0.799917,,,,,,,,,,,,122383ab-394a-4cb7-9c75-6c6dc8df13c6,49,,,"[51.5, 39.9]",3998858,1,,,,0.084901795,,Left Foot,,,"[56.2, 40.3]",,Ground Pass,,4.7169905,,,Keira Walsh,4658.0,,,,,,,1,Regular Play,Jessica Carter,19422.0,Left Center Back,4,England Women's,865,['7d72f6e0-af0f-47eb-9eaa-12a66a871a7d'],10,,,,,,,,,,,,,,,,England Women's,865,00:01:10.433,Pass,
,,,,,,,,,,,,,,,,,,1.025416,,,,,,,,,,,,c9cd790d-c3fa-4198-8293-1202e34183de,51,,,"[56.2, 40.3]",3998858,1,,,,-2.860755,,Left Foot,,,"[51.0, 38.8]",,Ground Pass,,5.4120235,,,Jessica Carter,19422.0,,,,,,,1,Regular Play,Keira Walsh,4658.0,Center Defensive Midfield,4,England Women's,865,['d87bd4c0-e09f-4d72-b6a8-ec2e520dd126'],11,,,,,,,,,,,,,,,,England Women's,865,00:01:11.233,Pass,
,,,,,,,,,,,,,,,,,,1.359423,,,,,,,,,,,,9d0cfaf2-1b06-4355-ab8a-85176ecf9880,54,,,"[51.0, 38.8]",3998858,1,,,,-1.636925,,Right Foot,,,"[50.0, 23.7]",,Ground Pass,,15.133077,,,Alex Greenwood,10252.0,,,,,,,1,Regular Play,Jessica Carter,19422.0,Left Center Back,4,England Women's,865,['2b502c8f-e557-4fcc-ad6c-74dd2743b5da'],12,,,,,,,,,,,,,,,,England Women's,865,00:01:12.619,Pass,
,,,,,,,,,,,,,,,,,,1.279746,,,,,,,,,,,,69473ba6-f423-48f2-8ab2-b4ddd3c90010,57,,,"[51.5, 23.4]",3998858,1,,,,1.55228,,Left Foot,,,"[51.8, 39.6]",,Ground Pass,,16.202778,,,Jessica Carter,19422.0,,,,,,,1,Regular Play,Alex Greenwood,10252.0,Left Back,4,England Women's,865,['e6d42e32-8ba6-4159-9a08-b853f16b9ba1'],16,,,,,,,,,,,,,,,,England Women's,865,00:01:16.300,Pass,
,,,,,,,,,,,,,,,,,,1.643344,,,,,,,,,,,,b5f90b30-a72e-4679-bdc8-3f949e311369,60,,,"[53.2, 40.2]",3998858,1,,,,1.2500428,,Left Foot,,,"[63.2, 70.3]",,Ground Pass,,31.71766,,,Leah Williamson,18999.0,,,,,,,1,Regular Play,Jessica Carter,19422.0,Left Center Back,4,England Women's,865,['ef03efe5-840a-4b64-a9e9-78c8749d244c'],18,,,,,,,,,,,,,,,,England Women's,865,00:01:18.460,Pass,
,,,,,,,,,,,,,,,,,,1.168107,,,,,,,,,,,,8708456a-f3f9-42b7-9736-3154bd2b7cd0,64,,,"[66.2, 71.6]",3998858,1,,,,-0.48624262,,Right Foot,,,"[87.2, 60.5]",,Low Pass,,23.753105,Incomplete,,Ella Toone,31534.0,,,,,,,1,Regular Play,Leah Williamson,18999.0,Right Center Back,4,England Women's,865,"['37001035-ac19-41d0-911b-4373d263c8a6', '5e1a2acf-f323-4116-bc1e-5e43e989f23d', 'fb602b62-0637-477b-bf1b-093fcbee2c34']",22,,,,,,,,,,,,,,,,England Women's,865,00:01:22.440,Pass,True
,,,,,,,,,,,,,,,,,,1.472038,,,,,,,,,,,,5e1a2acf-f323-4116-bc1e-5e43e989f23d,66,,,"[32.9, 19.6]",3998858,1,,,,-0.12630811,,Right Foot,,,"[51.8, 17.2]",,Ground Pass,,19.051771,,,Jessica Fishlock,5016.0,,,,,,Recovery,1,Regular Play,Rachel Rowe,19780.0,Left Defensive Midfield,4,England Women's,865,"['26924d85-5848-46c7-b364-eafde51ada1d', '8708456a-f3f9-42b7-9736-3154bd2b7cd0']",23,,,,,,,,,,,,,,,,Wales,2456,00:01:23.608,Pass,
,,,,,,,,,,,,,,,,,,2.762022,,,,,,,,,,,,9b9600a1-1428-41c2-af6b-c485c73af045,72,,,"[52.4, 22.5]",3998858,1,,,,-0.03584122,,Left Foot,,,"[102.6, 20.7]",,High Pass,,50.23226,Incomplete,,Ceri Holland,322359.0,,,,,,Free Kick,1,From Free Kick,Gemma Evans,16381.0,Left Center Back,5,Wales,2456,"['e8ec1924-fc06-4451-b981-1994f059398f', 'b8fe4d69-02e6-443c-9b34-42fea1896cd3']",57,,,,,,,,,,,,,,,,Wales,2456,00:01:57.765,Pass,
,,,,,,,,,,,,,,,,,,1.546346,,,,,,,,,,,,e8ec1924-fc06-4451-b981-1994f059398f,74,,,"[17.5, 59.4]",3998858,2,,,,-0.6414727,,Head,,,"[25.4, 53.5]",,High Pass,,9.860021,,,Georgia Stanway,4643.0,,,,,,Recovery,1,Regular Play,Lucy Bronze,10178.0,Right Back,6,England Women's,865,"['9b9600a1-1428-41c2-af6b-c485c73af045', '5da6f9d3-34f7-4566-9fc1-b00200865946']",0,,,,,,,,,,,,,,,,England Women's,865,00:02:00.527,Pass,
,,,,,,,,,,,,,,,,,,1.094412,,,,,,,,,,,,a34ee69a-0265-4237-934a-2cb1f1c3d271,77,,,"[23.5, 52.7]",3998858,2,,,,2.6940727,,Right Foot,,,"[8.5, 59.9]",,Ground Pass,,16.63851,,,Lucy Bronze,10178.0,,,,,,,1,Regular Play,Georgia Stanway,4643.0,Left Center Midfield,6,England Women's,865,['fe8d976d-b183-48a5-9461-a68384213d53'],3,,,,,,,,,,,,,,,,England Women's,865,00:02:03.307,Pass,
,,,,,,,,,,,,,,,,,,1.650841,,,,,,,,,,,,c9ad9236-c7c3-4bc9-8618-e91e7ebc5f6f,81,,,"[8.5, 62.6]",3998858,2,,,,-0.1990819,,Right Foot,,,"[42.7, 55.7]",,High Pass,,34.88911,Incomplete,,,,,,,,,,1,Regular Play,Lucy Bronze,10178.0,Right Back,6,England Women's,865,"['78f3d773-4aac-496c-9e53-84eb806b7459', '00b8b557-ca46-461c-9fe9-b3c562bf3d5a']",5,,,,,,,,,,,,,,,,England Women's,865,00:02:05.431,Pass,True
,,,,,,,,,,,,,,,,,,0.973624,,,,,,,,,,,,78f3d773-4aac-496c-9e53-84eb806b7459,82,,,"[77.4, 24.4]",3998858,2,,,,-1.4150434,,Right Foot,,,"[79.3, 12.3]",,Ground Pass,,12.248265,,,Rachel Rowe,19780.0,,,,,,Recovery,1,Regular Play,Angharad James,15577.0,Right Defensive Midfield,7,Wales,2456,"['c9ad9236-c7c3-4bc9-8618-e91e7ebc5f6f', '158fa0b3-bf3c-42f0-9147-248e4d461289']",7,,,,,,,,,,,,,,,,Wales,2456,00:02:07.082,Pass,
,,,,,,,,,,,,,,,,,,1.36241,,,,,,,,,,,,afa6921f-4ef8-484a-a0b2-530c3c78c810,84,,,"[79.3, 12.3]",3998858,2,,,,1.661814,,Left Foot,,,"[77.0, 37.5]",,Ground Pass,,25.304743,,,Angharad James,15577.0,,,,,,,1,Regular Play,Rachel Rowe,19780.0,Left Defensive Midfield,7,Wales,2456,['7c928fa2-b618-45ea-8885-9956fd319afa'],8,,,,,,,,,,,,,,,,Wales,2456,00:02:08.055,Pass,
,,,,,,,,,,,,,,,,,,1.50057,,,,,,,,,,,,475acafc-827e-4d22-ad23-a4d1df6cc335,88,,,"[76.2, 37.5]",3998858,2,,,,1.8256668,,Left Foot,,,"[69.4, 63.6]",,Ground Pass,,26.971281,,,Esther Morgan,53440.0,,,,,,,1,Regular Play,Angharad James,15577.0,Right Defensive Midfield,7,Wales,2456,['19091854-4897-4aa7-b492-43a4cb38211e'],10,,,,,,,,,,,,,,,,Wales,2456,00:02:10.336,Pass,
,,,,,,,,,,,,,,,,,,6.924975,,,,,,,,,,,,4e10d942-10ae-4d77-930d-a53cb26eabe2,95,,,"[58.5, 60.5]",3998858,2,,,,0.29823223,,Right Foot,,,"[111.2, 76.7]",,Ground Pass,,55.133747,Incomplete,,Carrie Jones,84765.0,,,,,,Recovery,1,Regular Play,Rhiannon Roberts,19779.0,Right Center Back,7,Wales,2456,"['9183bca1-b8cb-46d7-9c03-ef6bdf88c53f', '3b096650-1796-493d-ac0e-d5913454381f', '2dd38fdc-484c-4ea7-a4ab-0df95f54158c']",15,,,,,,,,,,,,,,,,Wales,2456,00:02:15.566,Pass,True
,,,,,,,,,,,,,,,,,,2.549717,,,,,,,,,,,,a8e1a1d6-5f7c-42a3-97a9-6eb32022cc27,99,,,"[13.7, 11.9]",3998858,2,,,,1.3538567,,Left Foot,,,"[19.1, 36.4]",,Ground Pass,,25.088045,,,Hannah Hampton,22032.0,,,,,,,1,Regular Play,Alex Greenwood,10252.0,Left Back,8,England Women's,865,['4a6dcbbe-e59f-4ba6-b3d4-97323a632e48'],25,,,,,,,,,,,,,,,,England Women's,865,00:02:25.108,Pass,
,,,,,,,,,,,,,,,,,,1.744387,,,,,,,,,,,,3ae8aea4-75c0-431e-adb0-7cee4ab0d902,102,,,"[24.0, 35.4]",3998858,2,,,,1.0658337,,Left Foot,,,"[35.0, 55.3]",,Ground Pass,,22.737854,,,Leah Williamson,18999.0,,,,,,,1,Regular Play,Hannah Hampton,22032.0,Goalkeeper,8,England Women's,865,['282dad72-c6f1-4f3b-acf1-00fff2c1765b'],28,,,,,,,,,,,,,,,,England Women's,865,00:02:28.272,Pass,
,,,,,,,,,,,,,,,,,,1.92861,,,,,,,,,,,,09c6590a-89cf-435e-abba-97d74e1862cc,105,,,"[40.8, 58.3]",3998858,2,,,,-1.5109428,,Right Foot,,,"[42.4, 31.6]",,Ground Pass,,26.747896,,,Jessica Carter,19422.0,,,,,,,1,Regular Play,Leah Williamson,18999.0,Right Center Back,8,England Women's,865,['a96b3b10-931c-412a-bd2c-c78e650ee419'],32,,,,,,,,,,,,,,,,England Women's,865,00:02:32.254,Pass,
,,,,,,,,,,,,,,,,,,1.840613,,,,,,,,,,,,6f9b909c-b358-4464-ba3c-a9df5a3dcd73,108,,,"[46.6, 28.9]",3998858,2,,,,-1.1210368,,Right Foot,,,"[56.4, 8.6]",,Ground Pass,,22.541739,,,Alex Greenwood,10252.0,,,,,,,1,Regular Play,Jessica Carter,19422.0,Left Center Back,8,England Women's,865,['de1d4896-c851-4f29-b071-6647f90d8936'],34,,,,,,,,,,,,,,,,England Women's,865,00:02:34.858,Pass,
,,,,,,,,,,,,,,,,,,1.624828,,,,,,,,,,,,b7135e79-e0a0-41e9-af5c-46a2787cd896,111,,,"[56.4, 7.2]",3998858,2,,,,-0.2260176,,Left Foot,,,"[75.1, 2.9]",,Ground Pass,,19.188017,,,Lauren Hemp,15555.0,,,,,,,1,Regular Play,Alex Greenwood,10252.0,Left Back,8,England Women's,865,['8c1798f6-6fd5-464d-991b-bb96510451bf'],37,,,,,,,,,,,,,,,,England Women's,865,00:02:37.729,Pass,
,,,,,,,,,,,,,,,,,,0.975285,,,,,,,,,,,,ce045594-ec52-4e3c-852d-2c4554ee6ea8,115,,,"[73.7, 2.3]",3998858,2,,,,0.19297081,,Right Foot,,,"[82.4, 4.0]",,Ground Pass,,8.864536,,,Georgia Stanway,4643.0,,,,,,,1,Regular Play,Lauren Hemp,15555.0,Left Wing,8,England Women's,865,"['82260a1f-db0b-4ce0-85ce-2470cd9fdefe', '1f4a184c-32fc-4124-8319-98807e0637bc']",40,,,,,,,,,,,,,,,,England Women's,865,00:02:40.152,Pass,True
,,,,,,,,,,,,,,,,,,1.091373,,,,,,,,,,,,118c9089-96fe-45a8-afbf-d432a292c60f,119,,,"[79.4, 3.0]",3998858,2,,,,-3.0771658,,Right Foot,,,"[73.2, 2.6]",,Ground Pass,,6.2128897,,,Lauren Hemp,15555.0,,,,,,,1,Regular Play,Georgia Stanway,4643.0,Left Center Midfield,8,England Women's,865,"['07a04bd3-ea6b-4f4c-9513-d12a03d618f8', 'bee078cd-7d69-48d1-8326-100e71368aaa']",42,,,,,,,,,,,,,,,,England Women's,865,00:02:42.974,Pass,True
,,,,,,,,,,,,,,,,,,2.434109,,,,,,,,,,,,af471781-0eca-453d-bb98-e9cebb98ed5d,122,,,"[74.5, 2.6]",3998858,2,,,,2.2668805,,Right Foot,,,"[56.2, 24.5]",,Ground Pass,,28.539446,,,Jessica Carter,19422.0,,,,,,,1,Regular Play,Lauren Hemp,15555.0,Left Wing,8,England Women's,865,['a4c5b4aa-0212-409f-8121-d264af212968'],44,,,,,,,,,,,,,,,,England Women's,865,00:02:44.431,Pass,
,,,,,,,,,,,,,,,,,,2.505404,,,,,,,,,,,,c9232f27-b1e7-46c4-a6b6-4f7f5c04a2f2,126,,,"[55.9, 25.1]",3998858,2,,,,1.3225064,,Right Foot,,,"[63.1, 53.5]",,Ground Pass,,29.298464,,,Leah Williamson,18999.0,,,,,,,1,Regular Play,Jessica Carter,19422.0,Left Center Back,8,England Women's,865,['1839424a-811e-4469-b47b-5011033a80ee'],47,,,,,,,,,,,,,,,,England Women's,865,00:02:47.430,Pass,
,,,,,,,,,,,,,,,,,,1.66223,,,,,,,,,,,,7cfcfc8a-ba81-4534-ab27-d29fd64e2c1d,129,,,"[63.1, 53.5]",3998858,2,,,,0.6866636,,Right Foot,,,"[86.4, 72.6]",,Ground Pass,,30.12806,,,Lucy Bronze,10178.0,,,,,,,1,Regular Play,Leah Williamson,18999.0,Right Center Back,8,England Women's,865,['b96ab787-d533-4045-8fb8-1abfa41d57a8'],50,,,,,,,,,,,,,,,,England Women's,865,00:02:50.559,Pass,
,,,,,,,,,,,,,,,,,,2.784879,,,,,,,,,,,,9577371e-d4d5-4a07-b4a3-9ea17e147f2b,133,,,"[87.5, 74.9]",3998858,2,,,,-0.93971694,,Right Foot,,,"[104.6, 51.5]",,Ground Pass,,28.982237,Incomplete,,Lauren James,31531.0,,,,,,,1,Regular Play,Lucy Bronze,10178.0,Right Back,8,England Women's,865,"['d828fc19-9d36-4c1e-9bb9-e4904b590205', '8ea85e3d-0162-40cf-aed5-c0cabac7845c', '5ddb6313-2740-402d-80d3-09bf03c9f676']",55,,,,,,,,,,,,,,,,England Women's,865,00:02:55.051,Pass,True
,,,,,,,,,,,,,,,,,,2.691354,,,,,,,,,,,,8ea85e3d-0162-40cf-aed5-c0cabac7845c,135,,,"[15.5, 28.6]",3998858,2,,,,-0.7530415,,Left Foot,,,"[45.8, 0.2]",,High Pass,,41.528904,Out,,Ceri Holland,322359.0,,,,,,Recovery,1,Regular Play,Gemma Evans,16381.0,Left Center Back,8,England Women's,865,"['9577371e-d4d5-4a07-b4a3-9ea17e147f2b', 'ba1b7cbe-24ff-401c-92fc-a53f57d9633f']",57,,,,,,,,,,,,,,,,Wales,2456,00:02:57.836,Pass,
,,,,,,,,,,,,,,,,,,3.412393,,,,,,,,,,,,9c41f64b-3908-4341-87e7-6582eb0c7374,137,,,"[83.9, 80.0]",3998858,3,,,,-0.26971424,,,,,"[113.2, 71.9]",,High Pass,,30.399014,Incomplete,,Lauren James,31531.0,,,,,,Throw-in,1,From Throw In,Lucy Bronze,10178.0,Right Back,9,England Women's,865,"['8a5eac61-aabf-4eb6-b2a0-4048392ef942', 'c18abdd6-2122-442c-8015-c709d90909bc']",14,,,,,,,,,,,,,,,,England Women's,865,00:03:14.903,Pass,
,,,,,,,,,,,,,,,,,,2.217156,,,,,,,,,,,,a041d385-4015-4308-981d-c878e4f588c4,142,,,"[7.0, 45.2]",3998858,3,,,,-0.85107535,,Right Foot,,,"[41.8, 5.5]",,High Pass,,52.793278,,,Jessica Fishlock,5016.0,,,,,,Goal Kick,1,From Goal Kick,Olivia Clarke,326619.0,Goalkeeper,10,Wales,2456,['579205de-e472-41c1-b0b5-fd81696c88d5'],49,,,,,,,,,,,,,,,,Wales,2456,00:03:49.877,Pass,
