50_50,ball_receipt_outcome,ball_recovery_recovery_failure,block_offensive,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,injury_stoppage_in_chain,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_straight,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,2.105292,,,,,,,,,,,,,520f1d8b-f4bb-49ec-a10a-96061a967bc1,2549,,,"[73.2, 14.5]",3998836,82,,,,,1.7824231,,Right Foot,,,"[67.7, 40.1]",,Ground Pass,,26.184156,,,Natalia Kuikka,13865.0,,,,,,,2,Regular Play,Eveliina Summanen,191850.0,Center Defensive Midfield,160,WNT Finland,920,['98e7f18f-8a22-4302-acc4-e577c2eb81bb'],25,,,,,,,,,,,,,,,,WNT Finland,920,00:37:25.018,Pass,
,,,,,,,,,,,,,,,,0.99682,,,,,,,,,,,,,fa060ea0-7f8c-4228-bc37-b370c6a36dca,2552,,,"[82.1, 48.7]",3998836,82,,,,,0.90675014,,Left Foot,,,"[91.1, 60.2]",,Ground Pass,,14.603082,,,Ria Öling,225383.0,,,,,,,2,Regular Play,Natalia Kuikka,13865.0,Right Center Back,160,WNT Finland,920,['6618635a-ae80-4f57-bf9c-5ce4713755fa'],30,,,,,,,,,,,,,,,,WNT Finland,920,00:37:30.276,Pass,
,,,,,,,,,,,,,,,,1.028018,,,,,,,,,,,,,984cfa4b-50fc-47ca-a42e-7cb51c3edea1,2555,,,"[91.1, 60.2]",3998836,82,,,,,-2.203545,,Right Foot,,,"[85.6, 52.7]",,Ground Pass,,9.300538,,,Oona Siren,392355.0,,,,,,,2,Regular Play,Ria Öling,225383.0,Center Attacking Midfield,160,WNT Finland,920,['eb15f24a-cc24-41f3-ae17-60d2285f243e'],34,,,,,,,,,,,,,,,,WNT Finland,920,00:37:34.481,Pass,
,,,,,,,,,,,,,,,,2.161926,,,,,,,,,,,,,d9dd07ae-e959-4c45-8075-410dfeac8008,2559,,,"[92.7, 54.9]",3998836,82,,,,,1.6756732,,Left Foot,,,"[91.1, 70.1]",,Low Pass,,15.283978,,,Ria Öling,225383.0,,,,,,,2,Regular Play,Oona Siren,392355.0,Right Center Midfield,160,WNT Finland,920,"['9fc12218-b7de-4da8-b385-671edbeadaba', 'a2e0d45b-7b5a-4397-8b16-6509497e262b']",37,,,,,,,,,,,,,,,,WNT Finland,920,00:37:37.544,Pass,True
,,,,,,,,,,,,,,,,0.834624,,,,,,,,,,,,,8eb9f74c-7350-4b39-a10b-bf7c8a72ea88,2561,,,"[90.7, 72.1]",3998836,82,,,,,0.21439546,,Right Foot,,,"[103.1, 74.8]",,Ground Pass,,12.690548,,,Nea Lehtola,463543.0,,,,,,,2,Regular Play,Ria Öling,225383.0,Center Attacking Midfield,160,WNT Finland,920,['d24d6ac1-09cc-49c6-88e2-99656fa20683'],39,,,,,,,,,,,,,,,,WNT Finland,920,00:37:39.706,Pass,
,,,,,,,,,,,,,,,,1.08268,,,,,,,,,,,,,bc2d9876-6a2b-4478-8e09-42f533478657,2564,,,"[103.1, 74.8]",3998836,82,,,,,-3.071938,,Right Foot,,,"[90.2, 73.9]",,Ground Pass,,12.931357,,,Ria Öling,225383.0,,,,,,,2,Regular Play,Nea Lehtola,463543.0,Right Back,160,WNT Finland,920,['6bc82576-91b8-4cd2-abd8-ed7fe9be448b'],42,,,,,,,,,,,,,,,,WNT Finland,920,00:37:42.244,Pass,
,,,,,,,,,,,,,,,,1.900091,,,,,,,,,,,,,62f061f3-9847-4d91-aa27-b00ef6aa27b4,2567,,,"[89.8, 73.9]",3998836,82,,,,,-2.8267386,,Right Foot,,,"[68.0, 66.8]",,Ground Pass,,22.92706,,,Natalia Kuikka,13865.0,,,,,,,2,Regular Play,Ria Öling,225383.0,Center Attacking Midfield,160,WNT Finland,920,['e22a1662-6bb8-4571-8c7f-2152fb34d839'],44,,,,,,,,,,,,,,,,WNT Finland,920,00:37:44.046,Pass,
,,,,,,,,,,,,,,,,1.48386,,,,,,,,,,,,,584caf5c-b346-48f7-a4d2-3fba0b6afd7e,2570,,,"[69.7, 63.8]",3998836,82,,,,,-1.9392964,,Right Foot,,,"[61.9, 43.6]",,Ground Pass,,21.653637,,,Eva Nyström,224144.0,,,,,,,2,Regular Play,Natalia Kuikka,13865.0,Right Center Back,160,WNT Finland,920,['1a7ecd9f-61a7-4e6a-979a-62f2aa8c64f8'],48,,,,,,,,,,,,,,,,WNT Finland,920,00:37:48.087,Pass,
,,,,,,,,,,,,,,,,1.312958,,,,,,,,,,,,,95c6af9b-db8d-40e2-a4bc-ef0829c8e60c,2573,,,"[61.9, 42.6]",3998836,82,,,,,1.2838576,,Left Foot,,,"[65.5, 54.8]",,Ground Pass,,12.720063,,,Natalia Kuikka,13865.0,,,,,,,2,Regular Play,Eva Nyström,224144.0,Left Center Back,160,WNT Finland,920,['4b940e49-3b4e-4f2e-a0fa-e4074c703793'],50,,,,,,,,,,,,,,,,WNT Finland,920,00:37:50.916,Pass,
,,,,,,,,,,,,,,,,1.322485,,,,,,,,,,,,,8d3f1262-2c99-4981-a539-f7df8a4dc875,2576,,,"[66.2, 56.9]",3998836,82,,,,,0.6919998,,Right Foot,,,"[87.8, 74.8]",,Low Pass,,28.052986,,,Nea Lehtola,463543.0,,,,,,,2,Regular Play,Natalia Kuikka,13865.0,Right Center Back,160,WNT Finland,920,['27579b27-8505-42fa-b80d-f1894031215d'],54,,,,,,,,,,,,,,,,WNT Finland,920,00:37:54.815,Pass,
,,,,,,,,,,,,,,,,1.47416,,,,,,,,,,,,,5cce47e3-9e44-429c-90d5-07aa8ecd4868,2580,,,"[92.7, 72.1]",3998836,82,,,,,2.9648838,,Right Foot,,,"[84.3, 73.6]",,Ground Pass,,8.532878,,,Ria Öling,225383.0,,,,,,,2,Regular Play,Nea Lehtola,463543.0,Right Back,160,WNT Finland,920,"['2b5e796b-8122-4c75-b968-fa3743cdd10f', 'b89041f1-76e8-465a-b2ae-e1a5d0abbc29']",59,,,,,,,,,,,,,,,,WNT Finland,920,00:37:59.760,Pass,True
,,,,,,,,,,,,,,,,0.897989,,,,,,,,,,,,,22651e72-b4ac-418d-80ae-4121e4ada1a6,2583,,,"[84.3, 73.6]",3998836,83,,,,,-2.1319597,,Right Foot,,,"[79.9, 66.6]",,Ground Pass,,8.268011,,,Oona Siren,392355.0,,,,,,,2,Regular Play,Ria Öling,225383.0,Center Attacking Midfield,160,WNT Finland,920,['c7bc4472-ec45-4418-a151-82c0bffc757c'],1,,,,,,,,,,,,,,,,WNT Finland,920,00:38:01.657,Pass,
,,,,,,,,,,,,,,,,1.542813,,,,,,,,,,,,,ab62787b-87f4-4b5a-b53e-050dcc731d87,2586,,,"[78.3, 67.9]",3998836,83,,,,,-2.9634998,,Left Foot,,,"[63.3, 65.2]",,Ground Pass,,15.241063,,,Natalia Kuikka,13865.0,,,,,,,2,Regular Play,Oona Siren,392355.0,Right Center Midfield,160,WNT Finland,920,['ade0702b-3216-4772-ab06-31bdf930d247'],4,,,,,,,,,,,,,,,,WNT Finland,920,00:38:04.290,Pass,
,,,,,,,,,,,,,,,,1.435771,,,,,,,,,,,,,1d056a78-662d-44ad-b224-4157646de77f,2589,,,"[62.2, 61.1]",3998836,83,,,,,-1.9301723,,Right Foot,,,"[55.4, 43.0]",,Ground Pass,,19.335201,,,Eva Nyström,224144.0,,,,,,,2,Regular Play,Natalia Kuikka,13865.0,Right Center Back,160,WNT Finland,920,['38ea2e20-0d32-469a-8ae3-632baf1da17b'],7,,,,,,,,,,,,,,,,WNT Finland,920,00:38:07.029,Pass,
,,,,,,,,,,,,,,,,1.142947,,,,,,,,,,,,,561c1e87-fe02-4e36-b45b-5684de282bc9,2592,,,"[55.4, 40.8]",3998836,83,,,,,1.2562056,,Left Foot,,,"[59.5, 53.4]",,Ground Pass,,13.250283,,,Natalia Kuikka,13865.0,,,,,,,2,Regular Play,Eva Nyström,224144.0,Left Center Back,160,WNT Finland,920,['83101693-9c20-43b2-9564-9ff42a257c9e'],11,,,,,,,,,,,,,,,,WNT Finland,920,00:38:11.010,Pass,
,,,,,,,,,,,,,,,,1.75521,,,,,,,,,,,,,1574bfff-c517-47b5-8a8b-b1e145ce732b,2595,,,"[67.5, 58.3]",3998836,83,,,,,1.313178,,Right Foot,,,"[71.9, 75.0]",,Ground Pass,,17.269917,,,Ria Öling,225383.0,,,,,,,2,Regular Play,Natalia Kuikka,13865.0,Right Center Back,160,WNT Finland,920,['5425c2d7-b28b-44ca-8cba-89414416fc4c'],15,,,,,,,,,,,,,,,,WNT Finland,920,00:38:15.778,Pass,
,,,,,,,,,,,,,,,,0.845828,,,,,,,,,,,,,b16c2bf6-fb75-435f-b0a7-45dd89086cb3,2599,,,"[77.2, 73.4]",3998836,83,,,,,0.16859694,,Right Foot,,,"[86.6, 75.0]",,Ground Pass,,9.535198,,,Nea Lehtola,463543.0,,,,,,,2,Regular Play,Ria Öling,225383.0,Center Attacking Midfield,160,WNT Finland,920,['f8e4c695-4cb3-4e51-98a7-4b9642536a70'],20,,,,,,,,,,,,,,,,WNT Finland,920,00:38:20.398,Pass,
,,,,,,,,,,,,,,,,0.169654,,,,,,,,,,,,,613fce32-3934-48ac-829f-975210446e7f,2606,,,"[6.4, 8.4]",3998836,83,,,,,-0.11710875,,Left Foot,,,"[9.8, 8.0]",,Ground Pass,,3.4234486,Incomplete,,,,,,,,,,2,Regular Play,Sædís Rún Heiðarsdóttir,402037.0,Left Back,161,Iceland Women's,862,"['b9453e9b-1bfe-4936-bab8-695b1ee78f0d', '9d8e47bb-52c4-4425-9ebb-45d98775d5c4']",26,,,,,,,,,,,,,,,,Iceland Women's,862,00:38:26.763,Pass,True
,,,,,,,,,,,,,,,,0.832643,,,,,,,,,,,,,2e8a8e18-0f07-476f-8787-82d4cafde03f,2610,,,"[7.0, 34.2]",3998836,84,,,,,1.5983123,,Left Foot,,,"[6.7, 45.1]",,Ground Pass,,10.904128,,,Cecilía Rán Rúnarsdóttir,193268.0,,,,,,Goal Kick,2,From Goal Kick,Ingibjörg Sigurðardóttir,10135.0,Center Back,162,Iceland Women's,862,['e4ad5bec-1eb4-4cc2-ba07-b37ffb225e14'],10,,,,,,,,,,,,,,,,Iceland Women's,862,00:39:10.074,Pass,
,,,,,,,,,,,,,,,,2.011224,,,,,,,,,,,,,69b8af3d-08a1-463e-8429-650b594a57e5,2614,,,"[5.0, 41.1]",3998836,84,,,,,-1.4680665,,Right Foot,,,"[8.0, 12.0]",,Ground Pass,,29.25423,,,Guðrún Arnardóttir,225394.0,,,,,,,2,From Goal Kick,Cecilía Rán Rúnarsdóttir,193268.0,Goalkeeper,162,Iceland Women's,862,"['5023047d-a5d2-4276-924d-cc020bae8905', '1426da30-5bf3-422c-810e-bdfc40c2a8dc']",12,,,,,,,,,,,,,,,,Iceland Women's,862,00:39:12.349,Pass,True
,,,,,,,,,,,,,,,,2.27672,,,,,,,,,,,,,d423614d-10d6-42a4-aa67-30cf8a4791f8,2617,,,"[10.7, 12.0]",3998836,84,,,,,0.253033,,Left Foot,,,"[48.6, 21.8]",,High Pass,,39.14652,Incomplete,,,,,,,,,,2,From Goal Kick,Guðrún Arnardóttir,225394.0,Left Center Back,162,Iceland Women's,862,['5160ec9c-f314-4bd4-8574-d3b3e86897d8'],15,,,,,,,,,,,,,,,,Iceland Women's,862,00:39:15.940,Pass,
,,,,,,,,,,,,,,,,1.992429,,,,,,,,,,,,,5160ec9c-f314-4bd4-8574-d3b3e86897d8,2618,,,"[71.5, 58.3]",3998836,84,,,,,-1.1417094,,Head,,,"[78.5, 43.0]",,High Pass,,16.82528,,,Saara Katariina Kosola,224849.0,,,,,,Recovery,2,From Goal Kick,Eveliina Summanen,191850.0,Center Defensive Midfield,162,Iceland Women's,862,"['d423614d-10d6-42a4-aa67-30cf8a4791f8', '1661498b-4d71-42b8-a763-8a7ba61cb9b0']",18,,,,,,,,,,,,,,,,WNT Finland,920,00:39:18.216,Pass,
,,,,,,,,,,,,,,,,0.125604,,,,,,,,,,,,,7474da2e-71a4-4691-aeec-e3d91ce0772f,2621,,,"[79.7, 43.0]",3998836,84,,,,,0.0,,Left Foot,,,"[82.1, 43.0]",,Low Pass,,2.4,Incomplete,,,,,,,,,,2,From Goal Kick,Saara Katariina Kosola,224849.0,Left Center Midfield,162,Iceland Women's,862,"['02092997-0d93-4ccf-bf6e-47152078dd71', '9a367d3e-30d2-481e-9016-8396351fde3a']",20,,,,,,,,,,,,,,,,WNT Finland,920,00:39:20.209,Pass,True
,,,,,,,,,,,,,,,,1.581342,,,,,,,,,,,,,ea902820-6b1e-4e73-b6dd-967ad21dc1e4,2625,,,"[42.7, 32.7]",3998836,84,,,,,1.2090671,,Right Foot,,,"[46.9, 43.8]",,Ground Pass,,11.868024,,,Alexandra Jóhannsdóttir,32456.0,,,,,,,2,From Goal Kick,Katla Tryggvadóttir,402041.0,Right Center Midfield,162,Iceland Women's,862,['4ab445ae-5e50-4fde-9d4b-f4fa4aafded2'],21,,,,,,,,,,,,,,,,Iceland Women's,862,00:39:21.692,Pass,
,,,,,,,,,,,,,,,,2.208517,,,,,,,,,,,,,0eca739f-4a6e-4c95-af15-05f88aa1c08c,2628,,,"[51.5, 45.1]",3998836,84,,,,,1.0235528,059727f4-b8db-457d-aa4b-ee0e3e0be47f,Right Foot,,,"[68.5, 73.0]",,Ground Pass,,32.67124,,,Agla María Albertsdóttir,10134.0,True,,,,,,2,From Goal Kick,Alexandra Jóhannsdóttir,32456.0,Center Defensive Midfield,162,Iceland Women's,862,['7013bf38-4f9e-4e3e-b0fd-ff66ec775961'],24,,,,,,,,,,,,,,,,Iceland Women's,862,00:39:24.125,Pass,
,,,,,,,,,,,,,,,,2.284996,,,,,,,,,,,,,e1da2cb4-a567-4cc0-89b1-f6043cfea222,2634,,,"[9.2, 43.0]",3998836,84,,,,,0.7275477,,Keeper Arm,,,"[50.3, 79.6]",,High Pass,,55.034264,Out,,,,,,,,,,2,From Keeper,Anna Koivunen,224828.0,Goalkeeper,163,WNT Finland,920,,53,,,,,,,,,,,,,,,,WNT Finland,920,00:39:53.461,Pass,
,,,,,,,,,,,,,,,,1.674123,,,,,,,,,,,,,71b72243-e44e-429a-aaaf-a892f982a0a1,2636,,,"[71.2, 0.1]",3998836,85,,,,,0.42033106,,,,,"[84.4, 6.0]",,High Pass,,14.458562,,,Sædís Rún Heiðarsdóttir,402037.0,,,,,,Throw-in,2,From Throw In,Guðrún Arnardóttir,225394.0,Left Center Back,164,Iceland Women's,862,['da6270a8-73cb-4592-a4eb-54c956fce5ca'],9,,,,,,,,,,,,,,,,Iceland Women's,862,00:40:09.016,Pass,
,,,,,,,,,,,,,,,,3.726179,,,,,,,,,,,,,2000f257-d3ca-48ff-8c20-a99ad4ea31cd,2638,,,"[84.4, 6.0]",3998836,85,,,,,0.24596292,,Head,,,"[108.3, 12.0]",,High Pass,,24.641632,Incomplete,,,,,,,,,,2,From Throw In,Sædís Rún Heiðarsdóttir,402037.0,Left Wing Back,164,Iceland Women's,862,['40561847-8d32-4b26-a6e3-a170af79ed15'],10,,,,,,,,,,,,,,,,Iceland Women's,862,00:40:10.770,Pass,
,,,,,,,,,,,,,,,,1.729772,,,,,,,,,,,,,395c85c0-f9af-409e-a136-09770284d3a0,2640,,,"[73.1, 5.1]",3998836,85,,,,,0.102206714,,Head,,,"[92.6, 7.1]",,High Pass,,19.602295,,,Sveindís Jane Jónsdóttir,190348.0,,,,,,Recovery,2,From Throw In,Guðrún Arnardóttir,225394.0,Left Center Back,164,Iceland Women's,862,['ce6bc1cd-562e-484c-a3ed-4c8c4a8be61d'],18,,,,,,,,,,,,,,,,Iceland Women's,862,00:40:18.505,Pass,
,,,,,,,,,,,,,,,,2.131949,,,,,,,,,,,,,fce6656d-b45c-4fcb-8853-9ad2415704d3,2645,,,"[29.3, 80.0]",3998836,85,,True,,,-0.15892704,,,,,"[58.0, 75.4]",,High Pass,,29.066303,Incomplete,,,,,,,,,Throw-in,2,From Throw In,Nea Lehtola,463543.0,Right Back,165,WNT Finland,920,['c7337887-a00b-42f4-9545-fe54ba08dee1'],33,,,,,,,,,,,,,,,,WNT Finland,920,00:40:33.099,Pass,
,,,,,,,,,,,,,,,,0.638464,,,,,,,,,,,,,c7337887-a00b-42f4-9545-fe54ba08dee1,2646,,,"[62.1, 4.7]",3998836,85,,,,,0.10866122,,Head,,,"[67.6, 5.3]",,High Pass,,5.5326304,Incomplete,,,,,,,,,Recovery,2,From Throw In,Guðrún Arnardóttir,225394.0,Left Center Back,165,WNT Finland,920,"['ed4f5ac3-a623-4e23-b108-34fcd4219afa', 'fce6656d-b45c-4fcb-8853-9ad2415704d3']",35,,,,,,,,,,,,,,,,Iceland Women's,862,00:40:35.231,Pass,
,,,,,,,,,,,,,,,,3.604037,,,,,,,,,,,,,b98d14af-78c2-4521-971c-6571a2c6b589,2648,,,"[64.2, 6.2]",3998836,85,,,,,-0.009933448,,Left Foot,,,"[94.4, 5.9]",,High Pass,,30.20149,,,Sveindís Jane Jónsdóttir,190348.0,,,,,,Recovery,2,Regular Play,Sædís Rún Heiðarsdóttir,402037.0,Left Wing Back,166,Iceland Women's,862,['7c470221-0aba-4352-b39b-de863d32c571'],37,,,,,,,,,,,,,,,,Iceland Women's,862,00:40:37.113,Pass,
,,,,,,,,,,,,,,,,0.582562,,,,,,,,,,,,,0b82aa43-47a7-45ab-bd42-00a97b3caf33,2657,,,"[92.4, 4.5]",3998836,85,,,,,3.1415927,,Right Foot,,,"[85.7, 4.5]",,Ground Pass,,6.7,,,Sædís Rún Heiðarsdóttir,402037.0,,,,,,,2,Regular Play,Sveindís Jane Jónsdóttir,190348.0,Center Forward,166,Iceland Women's,862,"['c3ebc03d-ccfa-4436-9c10-adab1806eab9', '2bc0e989-b3e4-43ce-a393-b67b8c57b87a']",42,,,,,,,,,,,,,,,,Iceland Women's,862,00:40:42.627,Pass,True
,,,,,,,,,,,,,,,,1.280982,,,,,,,,,,,,,da8c9905-18bc-44c3-9a0d-5c677bd2c128,2660,,,"[85.7, 4.5]",3998836,85,,,,,1.5707964,,Right Foot,,,"[85.7, 17.3]",,Ground Pass,,12.8,,,Dagný Brynjarsdóttir,10124.0,,,,,,,2,Regular Play,Sædís Rún Heiðarsdóttir,402037.0,Left Wing Back,166,Iceland Women's,862,['64004ae9-471c-43a2-879f-01cd3f53fe44'],43,,,,,,,,,,,,,,,,Iceland Women's,862,00:40:43.249,Pass,
,,,,,,,,,,,,,,,,2.118737,,,,,,,,,,,,,1b3d292d-3a4b-41b4-86d3-eaaf33c562ed,2663,,,"[102.2, 6.5]",3998836,85,,,,,0.44344833,,Left Foot,,,"[114.2, 12.2]",,Ground Pass,,13.284954,,,Katla Tryggvadóttir,402041.0,,,,,,,2,Regular Play,Dagný Brynjarsdóttir,10124.0,Left Center Midfield,166,Iceland Women's,862,['93d98733-0315-4e90-ad67-558c0cc0ef30'],47,,,,,,,,,,,,,,,,Iceland Women's,862,00:40:47.663,Pass,
,,,,,,,,,,,,,,,,0.293264,,,,,,,,,,,,,934ec66d-02f7-4fa8-bbbe-3b97367a8816,2667,,,"[114.2, 11.3]",3998836,85,,,,,1.8622531,,Right Foot,,,"[113.3, 14.3]",,Ground Pass,,3.132092,Incomplete,,,,,,,,,,2,Regular Play,Katla Tryggvadóttir,402041.0,Right Center Midfield,166,Iceland Women's,862,['20cb38a4-0034-4bee-be5b-ca2fdbdc0c3a'],49,,,,,,,,,,,,,,,,Iceland Women's,862,00:40:49.934,Pass,
,,,,,,,,,,,,,,,,1.445992,,,,,,,,,,,,,b69b92f5-898f-43b2-a788-f780f06f1d99,2669,,,"[120.0, 0.1]",3998836,86,,,,,1.6668539,,Right Foot,,,"[116.3, 38.5]",,High Pass,True,38.577843,Incomplete,,,,,,,Inswinging,,Corner,2,From Corner,Agla María Albertsdóttir,10134.0,Right Wing Back,167,Iceland Women's,862,['8c4bdf59-0b34-4b89-87bf-6139b6f9b7b8'],21,,,,,,,,,,,,,,,,Iceland Women's,862,00:41:21.201,Pass,
,,,,,,,,,,,,,,,,1.304731,,,,,,,,,,,,,e4f58808-412e-4c8d-8371-6b00dafc1553,2673,,,"[7.5, 0.1]",3998836,88,,,,,0.25218314,,,,,"[23.8, 4.3]",,High Pass,,16.832409,Incomplete,,,,,,,,,Throw-in,2,From Throw In,Joanna Tynnilä,392291.0,Left Back,168,WNT Finland,920,['c3d5a6bc-39fe-4202-8360-8e649c19e586'],8,,,,,,,,,,,,,,,,WNT Finland,920,00:43:08.481,Pass,
,,,,,,,,,,,,,,,,1.643197,,,,,,,,,,,,,c3d5a6bc-39fe-4202-8360-8e649c19e586,2675,,,"[96.3, 75.8]",3998836,88,,,,True,-0.27609703,,,,,"[108.3, 72.4]",,High Pass,,12.472369,,,Sveindís Jane Jónsdóttir,190348.0,,,,,,Recovery,2,Regular Play,Dagný Brynjarsdóttir,10124.0,Left Center Midfield,169,Iceland Women's,862,"['7c87e219-8e55-4016-9e13-aaa6b5e50396', 'e4f58808-412e-4c8d-8371-6b00dafc1553', 'c123cc14-83c0-48d0-a36c-718c1dfc356f']",9,,,,,,,,,,,,,,,,Iceland Women's,862,00:43:09.786,Pass,True
,,,,,,,,,,,,,,,,1.877005,,,,,,,,,,,,,43ea57a8-ad3d-41ce-b928-b358e99ef218,2680,,,"[107.9, 80.0]",3998836,88,,,,,-1.4611461,,,,,"[111.5, 47.3]",,High Pass,,32.897568,,,Ingibjörg Sigurðardóttir,10135.0,,,,,,Throw-in,2,From Throw In,Sveindís Jane Jónsdóttir,190348.0,Center Forward,170,Iceland Women's,862,['e5b90db5-e531-4edb-88ce-246f80dc23d2'],50,,,,,,,,,,,,,,,,Iceland Women's,862,00:43:50.887,Pass,
,,,,,,,,,,,,,,,,1.164371,,,,,,,,,,,,,04ef6e63-b2f1-44c5-94e3-49206968f066,2683,,,"[111.5, 47.3]",3998836,88,,,,True,-1.5304955,,,,,"[112.0, 34.9]",,High Pass,,12.410076,,,Agla María Albertsdóttir,10134.0,,,,,,,2,From Throw In,Ingibjörg Sigurðardóttir,10135.0,Center Back,170,Iceland Women's,862,"['13d3b6cd-774b-49eb-a76c-4252a5f0d0a9', '856f1bfd-93a7-45ea-a91e-23de08df556b']",52,,,,,,,,,,,,,,,,Iceland Women's,862,00:43:52.764,Pass,True
,,,,,,,,,,,,,,,,1.665543,,,,,,,,,,,,,85097ab8-0c34-4bb7-8db4-0080b8012b96,2685,,,"[112.0, 34.9]",3998836,88,,,,True,0.36933365,,,,,"[115.1, 36.1]",,High Pass,,3.3241541,Incomplete,,,,,,,,,,2,From Throw In,Agla María Albertsdóttir,10134.0,Right Wing Back,170,Iceland Women's,862,"['07655a97-cc1a-44b9-87e0-f2e465326a40', '9ba5b51a-5880-40dc-a65b-6803e96a1603']",53,,,,,,,,,,,,,,,,Iceland Women's,862,00:43:53.928,Pass,True
,,,,,,,,,,,,,,,,1.156678,,,,,,,,,,,,,66836511-7072-40df-8726-731f7f15eb93,2695,,,"[107.7, 22.4]",3998836,88,,,,,2.373142,,Right Foot,,,"[104.7, 25.3]",,Ground Pass,,4.172529,,,Agla María Albertsdóttir,10134.0,,,,,,Recovery,2,From Throw In,Katla Tryggvadóttir,402041.0,Right Center Midfield,170,Iceland Women's,862,"['e7664485-0e34-4975-8d8f-cab6c0d00429', 'b7d462a4-0673-4188-bef6-593ffbbc69ba']",59,,,,,,,,,,,,,,,,Iceland Women's,862,00:43:59.402,Pass,True
,,,,,,,,,,,,,,,,0.176846,,,,,,,,,,,,,81b516f0-349d-44c7-87e1-4703cf5d4363,2700,,,"[102.2, 24.7]",3998836,89,,,,,-0.058755822,,Right Foot,,,"[105.6, 24.5]",,Ground Pass,,3.4058774,Incomplete,,,,,,,,,,2,From Throw In,Agla María Albertsdóttir,10134.0,Right Wing Back,170,Iceland Women's,862,"['f65896e9-9fce-459f-a5a6-c6e639ca314d', 'a66658fa-d70d-4983-9bfc-cf4c31d69b96']",0,,,,,,,,,,,,,,,,Iceland Women's,862,00:44:00.750,Pass,True
,,,,,,,,,,,,,,,,3.223735,,,,,,,,,,,,,e66596a2-9221-4dae-85d5-9e6958d834e6,2707,,,"[27.5, 47.6]",3998836,89,,,,,0.17825304,,Right Foot,,,"[88.0, 58.5]",,High Pass,,61.47406,Incomplete,,,,,,,,,Free Kick,2,From Free Kick,Anna Koivunen,224828.0,Goalkeeper,171,WNT Finland,920,['5e387fd5-868b-4055-8de0-0493e01dd450'],35,,,,,,,,,,,,,,,,WNT Finland,920,00:44:35.127,Pass,
,,,,,,,,,,,,,,,,2.117399,,,,,,,,,,,,,91f33464-107b-4dd1-bb2d-53c763192577,2710,,,"[38.6, 22.8]",3998836,89,,,,,-0.07710008,,Right Foot,,,"[61.9, 21.0]",,Low Pass,,23.369425,Incomplete,,,,,,,,,Recovery,2,From Free Kick,Dagný Brynjarsdóttir,10124.0,Left Center Midfield,171,WNT Finland,920,['3df19619-d75c-427b-b765-af830e403968'],39,,,,,,,,,,,,,,,,Iceland Women's,862,00:44:39.452,Pass,
,,,,,,,,,,,,,,,,4.121935,,,,,,,,,,,,,3df19619-d75c-427b-b765-af830e403968,2712,,,"[58.2, 59.1]",3998836,89,,,,,-0.12897924,,Right Foot,,,"[111.4, 52.2]",,High Pass,,53.645596,Incomplete,,,,,,,,,Recovery,2,From Free Kick,Natalia Kuikka,13865.0,Right Center Back,171,WNT Finland,920,"['b0e5f08f-d3c2-420e-b9a5-998551fe8b52', '91f33464-107b-4dd1-bb2d-53c763192577', 'faa4fb26-7674-4412-a8fe-9b7d38de7e18']",41,,,,,,,,,,,,,,,,WNT Finland,920,00:44:41.570,Pass,True
,,,,,,,,,,,,,,,,1.759508,,,,,,,,,,,,,f4fcd1ac-9215-4b58-aae0-990a06f43cc2,2715,,,"[15.8, 30.5]",3998836,89,,,,,1.4167241,,Keeper Arm,,,"[19.9, 56.9]",,Ground Pass,,26.716475,,,Guðrún Arnardóttir,225394.0,,,,,,,2,From Keeper,Cecilía Rán Rúnarsdóttir,193268.0,Goalkeeper,172,Iceland Women's,862,['1a5f27be-46b7-477c-bee5-91f889807a4c'],48,,,,,,,,,,,,,,,,Iceland Women's,862,00:44:48.416,Pass,
,,,,,,,,,,,,,,,,2.077692,,,,,,,,,,,,,1d58738f-d7d3-4689-80c1-ac20795eeeda,2718,,,"[37.2, 75.5]",3998836,89,,,,,-0.54514986,,Right Foot,,,"[83.7, 47.3]",,High Pass,,54.38281,Incomplete,,,,,,,,,,2,From Keeper,Guðrún Arnardóttir,225394.0,Left Center Back,172,Iceland Women's,862,['b348eab2-eee1-4a70-aa0b-1cdbb8614971'],54,,,,,,,,,,,,,,,,Iceland Women's,862,00:44:54.628,Pass,
