50_50,ball_receipt_outcome,ball_recovery_recovery_failure,block_offensive,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_outcome,duel_outcome,duel_type,duration,foul_committed_advantage,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_shot_saved_to_post,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_straight,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_saved_to_post,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,1.365386,,,,,,,,,,,3a5fa8c2-459d-4124-9d6e-4633eefd94a8,39,,"[64.5, 35.3]",3998845,0,,,,-0.7853982,,Left Foot,,,"[81.5, 18.3]",,Ground Pass,,24.04163,,,Guro Reiten,10514.0,,,,,,Recovery,1,Regular Play,Ingrid Syrstad Engen,24374.0,Left Defensive Midfield,3,Norway Women's,852,['a1283904-0d31-47a4-96b3-fd40e9665b41'],19,,,,,,,,,,,,,,,,,,Norway Women's,852,00:00:19.858,Pass,
,,,,,,,,,,,,,,1.747735,,,,,,,,,,,44b02536-bff4-44c8-be13-b755ecd93e74,41,,"[81.1, 18.9]",3998845,0,,,,1.2120256,,Left Foot,,,"[84.7, 28.5]",,Ground Pass,,10.252805,Incomplete,,,,,,,,,,1,Regular Play,Guro Reiten,10514.0,Left Midfield,3,Norway Women's,852,['7d612a34-4e5c-47f3-ae9e-f6e9ec5208a3'],21,,,,,,,,,,,,,,,,,,Norway Women's,852,00:00:21.224,Pass,
,,,,,,,,,,,,,,4.523085,,,,,,,,,,,7d612a34-4e5c-47f3-ae9e-f6e9ec5208a3,43,,"[35.4, 51.6]",3998845,0,,,,0.1269728,,Right Foot,,,"[87.1, 58.2]",,High Pass,,52.119576,Incomplete,,Linda Sällström,13713.0,,,,,,Recovery,1,Regular Play,Eveliina Summanen,191850.0,Left Defensive Midfield,3,Norway Women's,852,"['44b02536-bff4-44c8-be13-b755ecd93e74', '8bf84f7b-2f1e-4d78-bc28-3c2cd3cedc26', '0b95373a-ea58-487b-9629-749b0538e818']",22,,,,,,,,,,,,,,,,,,WNT Finland,920,00:00:22.971,Pass,
,,,,,,,,,,,,,,2.141658,,,,,,,,,,,8bf84f7b-2f1e-4d78-bc28-3c2cd3cedc26,46,,"[33.0, 21.9]",3998845,0,,,,2.5968227,,Right Foot,,,"[9.4, 36.2]",,Ground Pass,,27.594383,,,Cecilie Fiskerstrand,24370.0,,,,,,Recovery,1,Regular Play,Tuva Hansen,276288.0,Left Center Back,3,Norway Women's,852,"['0859b711-af06-4446-85ba-008b2db2287f', '7d612a34-4e5c-47f3-ae9e-f6e9ec5208a3']",27,,,,,,,,,,,,,,,,,,Norway Women's,852,00:00:27.495,Pass,
,,,,,,,,,,,,,,1.827395,,,,,,,,,,,dc943cd5-bf5e-433d-8079-08fe93916ca5,50,,"[8.7, 38.4]",3998845,0,,,,1.0601246,,Right Foot,,,"[18.0, 55.0]",,Ground Pass,,19.02761,,,Mathilde Hauge Harviken,401645.0,,,,,,,1,Regular Play,Cecilie Fiskerstrand,24370.0,Goalkeeper,3,Norway Women's,852,"['bfe89dc3-32a4-4b81-a21e-8a90c690c3a8', '15594cbe-72e1-40f2-8945-b7c1239ec436']",30,,,,,,,,,,,,,,,,,,Norway Women's,852,00:00:30.796,Pass,True
,,,,,,,,,,,,,,1.388717,,,,,,,,,,,4121f241-daf7-4039-bb53-a00a82fff71e,53,,"[21.4, 57.1]",3998845,0,,,,1.2107949,,Left Foot,,,"[28.1, 74.9]",,Ground Pass,,19.019201,,,Thea Bjelde,276303.0,,,,,,,1,Regular Play,Mathilde Hauge Harviken,401645.0,Right Center Back,3,Norway Women's,852,['414491e2-4a97-4993-85f4-ee0337e121c5'],33,,,,,,,,,,,,,,,,,,Norway Women's,852,00:00:33.849,Pass,
,,,,,,,,,,,,,,2.400109,,,,,,,,,,,b1932f68-076a-49e4-abea-a8ec5e1752c5,56,,"[28.1, 74.9]",3998845,0,,,,-0.34719962,,Right Foot,,,"[69.0, 60.1]",,High Pass,,43.495403,Incomplete,,,,,,,,,,1,Regular Play,Thea Bjelde,276303.0,Right Back,3,Norway Women's,852,['7d9b3c0f-1f9b-4190-89a6-32ac05240a74'],36,,,,,,,,,,,,,,,,,,Norway Women's,852,00:00:36.141,Pass,
,,,,,,,,,,,,,,1.509963,,,,,,,,,,,ca38609a-22f4-47d6-95e6-f30770dbb182,59,,"[50.5, 20.4]",3998845,0,,,,1.9594858,,Left Foot,,,"[41.9, 41.4]",,Ground Pass,,22.69273,,,Natalia Kuikka,13865.0,,,,,,,1,Regular Play,Eva Nyström,224144.0,Left Center Back,4,WNT Finland,920,['43d05271-64c5-4755-8d54-8e50e643a2a9'],40,,,,,,,,,,,,,,,,,,WNT Finland,920,00:00:40.744,Pass,
,,,,,,,,,,,,,,2.156186,,,,,,,,,,,11519bf3-c889-4a12-9277-e50a671ee7a5,62,,"[41.9, 41.4]",3998845,0,,,,1.7432406,,Left Foot,,,"[36.1, 74.7]",,Ground Pass,,33.80133,,,Emma Wilhelmina Koivisto,32403.0,,,,,,,1,Regular Play,Natalia Kuikka,13865.0,Right Center Back,4,WNT Finland,920,['13e104f5-6706-4cef-bf78-a5cb8f65a90d'],44,,,,,,,,,,,,,,,,,,WNT Finland,920,00:00:44.864,Pass,
,,,,,,,,,,,,,,1.181077,,,,,,,,,,,f438eb1e-f278-4f53-a758-db8dcb7f83f2,65,,"[36.1, 74.7]",3998845,0,,,,-1.7511674,,Right Foot,,,"[33.0, 57.7]",,Ground Pass,,17.280336,,,Natalia Kuikka,13865.0,,,,,,,1,Regular Play,Emma Wilhelmina Koivisto,32403.0,Right Back,4,WNT Finland,920,['b10a5938-7a1f-4944-92e9-9e84c8708ef8'],47,,,,,,,,,,,,,,,,,,WNT Finland,920,00:00:47.890,Pass,
,,,,,,,,,,,,,,1.24344,,,,,,,,,,,7df0638c-ac7b-4928-b8f1-81157a325bf2,68,,"[33.0, 57.7]",3998845,0,,,,-1.9372455,,Right Foot,,,"[25.9, 39.2]",,Ground Pass,,19.81565,,,Eva Nyström,224144.0,,,,,,,1,Regular Play,Natalia Kuikka,13865.0,Right Center Back,4,WNT Finland,920,['59cfa3a3-2c97-4862-bd2a-7fb0b18d7230'],50,,,,,,,,,,,,,,,,,,WNT Finland,920,00:00:50.080,Pass,
,,,,,,,,,,,,,,1.25866,,,,,,,,,,,51ed03b6-cacf-498f-acff-70d30a332bc3,71,,"[26.5, 39.3]",3998845,0,,,,1.51876,,Right Foot,,,"[27.5, 58.5]",,Ground Pass,,19.226025,,,Natalia Kuikka,13865.0,,,,,,,1,Regular Play,Eva Nyström,224144.0,Left Center Back,4,WNT Finland,920,['c78ac8df-e8f6-4efa-a428-eb90d5bb22a9'],54,,,,,,,,,,,,,,,,,,WNT Finland,920,00:00:54.387,Pass,
,,,,,,,,,,,,,,0.856732,,,,,,,,,,,4493761e-14f2-42f9-a131-44484f3a1716,75,,"[27.5, 58.2]",3998845,0,,,,1.1237792,,Right Foot,,,"[36.8, 77.6]",,Ground Pass,,21.513948,,,Emma Wilhelmina Koivisto,32403.0,,,,,,,1,Regular Play,Natalia Kuikka,13865.0,Right Center Back,4,WNT Finland,920,"['05aefd3c-8e33-4c00-9548-f86d5333e9d7', '17485ba7-ba9b-4605-b3ac-48c7a7a64607']",57,,,,,,,,,,,,,,,,,,WNT Finland,920,00:00:57.050,Pass,True
,,,,,,,,,,,,,,0.972364,,,,,,,,,,,8e2e50b5-2337-476a-82ba-e17dfd35bf39,79,,"[34.9, 74.5]",3998845,1,,,,-2.5753653,,Right Foot,,,"[22.0, 66.3]",,Ground Pass,,15.285614,,,Natalia Kuikka,13865.0,,,,,,,1,Regular Play,Emma Wilhelmina Koivisto,32403.0,Right Back,4,WNT Finland,920,"['053e6ba8-1463-4e33-a84b-80dd412d555c', 'c1fc8fb3-bf47-4af5-a279-e57af7a43a9d']",0,,,,,,,,,,,,,,,,,,WNT Finland,920,00:01:00.877,Pass,True
,,,,,,,,,,,,,,3.554542,,,,,,,,,,,34c7b850-e5f9-4245-b518-516a9d5256a4,81,,"[22.0, 66.3]",3998845,1,,,,0.08834751,,Right Foot,,,"[64.9, 70.1]",,Ground Pass,,43.06797,Incomplete,,Linda Sällström,13713.0,,,,,,,1,Regular Play,Natalia Kuikka,13865.0,Right Center Back,4,WNT Finland,920,"['febdfa84-781c-498d-89da-9a7ce055972d', 'b9ef4509-5292-44e2-8f0a-16cf7249a55f']",1,,,,,,,,,,,,,,,,,,WNT Finland,920,00:01:01.850,Pass,
,,,,,,,,,,,,,,1.110497,,,,,,,,,,,febdfa84-781c-498d-89da-9a7ce055972d,84,,"[55.2, 10.0]",3998845,1,,,,0.76969266,,Left Foot,,,"[64.9, 19.4]",,Low Pass,,13.507405,,,Vilde Bøe Risa,25466.0,,,,,,Recovery,1,Regular Play,Tuva Hansen,276288.0,Left Center Back,5,Norway Women's,852,"['3f1e4646-cfc3-4c2d-9418-d9251933a6d9', '0ba04942-c3e7-445a-b952-980c33a62a42', '34c7b850-e5f9-4245-b518-516a9d5256a4']",5,,,,,,,,,,,,,,,,,,Norway Women's,852,00:01:05.404,Pass,True
,,,,,,,,,,,,,,0.721894,,,,,,,,,,,47c1386a-841c-4c4e-b6f9-cdac83d8bb59,88,,"[65.9, 21.0]",3998845,1,,,,-1.4722158,,Right Foot,,,"[66.8, 11.9]",,Low Pass,,9.144397,,,Ingrid Syrstad Engen,24374.0,,,,,,,1,Regular Play,Vilde Bøe Risa,25466.0,Right Defensive Midfield,5,Norway Women's,852,"['427e651f-9a10-4f1d-bb0a-41891f89dca1', '4d82d864-b88f-4dc0-b4eb-474724da5276']",6,,,,,,,,,,,,,,,,,,Norway Women's,852,00:01:06.617,Pass,True
,,,,,,,,,,,,,,3.0,,,,,,,,,,,a52f0fa9-6fae-494b-986c-f8bc198f0437,94,,"[55.3, 60.2]",3998845,1,,,,1.5278121,,Left Foot,,,"[56.1, 78.8]",,Ground Pass,,18.617197,,,Oona Siren,392355.0,,,,,,Recovery,1,Regular Play,Ria Öling,225383.0,Right Wing,5,Norway Women's,852,"['73b36cff-ef64-4d98-8541-84e8beb24625', 'cfe1be7c-740b-41e0-972f-d6143b25d42f']",8,,,,,,,,,,,,,,,,,,WNT Finland,920,00:01:08.537,Pass,True
,,,,,,,,,,,,,,1.095655,,,,,,,,,,,058ba4e8-bd88-45b1-a96d-38299eb12e20,102,,"[49.1, 2.4]",3998845,1,,,,-3.0781858,,Left Foot,,,"[42.8, 2.0]",,Ground Pass,,6.3126855,,,Marit Bratberg Lund,401647.0,,,,,,,1,Regular Play,Guro Reiten,10514.0,Left Midfield,5,Norway Women's,852,"['14e04a5c-acdd-4eb8-9a86-7e3d7ddaa07d', '25452408-0903-4660-b6b0-1d6960c1db3c']",15,,,,,,,,,,,,,,,,,,Norway Women's,852,00:01:15.139,Pass,True
,,,,,,,,,,,,,,0.978904,,,,,,,,,,,61a6e19b-7c4d-4e8a-a114-53341b75452c,106,,"[42.0, 2.8]",3998845,1,,,,0.41135374,,Left Foot,,,"[56.9, 9.3]",,Low Pass,,16.256075,,,Frida Maanum,10516.0,,,,,,,1,Regular Play,Marit Bratberg Lund,401647.0,Left Back,5,Norway Women's,852,"['ec5b64dc-c396-448b-973d-9b93959795dc', '547c8e5c-3d3c-4517-9cd7-912e3d55b720']",16,,,,,,,,,,,,,,,,,,Norway Women's,852,00:01:16.905,Pass,True
,,,,,,,,,,,,,,1.103814,,,,,,,,,,,076e5c0d-eada-4039-bc3a-d6a6831ae217,115,,"[57.1, 64.2]",3998845,1,,,,-1.128937,,Left Foot,,,"[65.0, 47.5]",,Ground Pass,,18.474306,,,Saara Katariina Kosola,224849.0,,,,,,,1,Regular Play,Natalia Kuikka,13865.0,Right Center Back,6,WNT Finland,920,['e2a68b2e-54fe-4406-9366-5ea76015715c'],20,,,,,,,,,,,,,,,,,,WNT Finland,920,00:01:20.953,Pass,
,,,,,,,,,,,,,,1.870528,,,,,,,,,,,43d37320-37a0-48a4-a996-feb1322f7976,117,,"[65.3, 47.6]",3998845,1,,,,-3.091003,,Right Foot,,,"[57.4, 47.2]",,Ground Pass,,7.91012,,,Eveliina Summanen,191850.0,,,,,,,1,Regular Play,Saara Katariina Kosola,224849.0,Left Wing,6,WNT Finland,920,['fa542dd5-4602-4b4f-811c-c4c54e12a15b'],22,,,,,,,,,,,,,,,,,,WNT Finland,920,00:01:22.057,Pass,
,,,,,,,,,,,,,,2.07844,,,,,,,,,,,4b6d6a55-f773-4250-b5fa-da2e82c929ea,120,,"[57.4, 46.1]",3998845,1,,,,1.6435841,,Right Foot,,,"[56.0, 65.3]",,Ground Pass,,19.250975,,,Emma Wilhelmina Koivisto,32403.0,,,,,,,1,Regular Play,Eveliina Summanen,191850.0,Left Defensive Midfield,6,WNT Finland,920,['c2513ddb-b1cc-42e5-ac84-882fe13625c4'],25,,,,,,,,,,,,,,,,,,WNT Finland,920,00:01:25.049,Pass,
,,,,,,,,,,,,,,1.795663,,,,,,,,,,,c611fd34-a1ff-4c67-9e4c-7dd26a2a5e9b,123,,"[56.0, 65.3]",3998845,1,,,,-1.9703119,,Right Foot,,,"[46.5, 42.8]",,Ground Pass,,24.42335,,,Eva Nyström,224144.0,,,,,,,1,Regular Play,Emma Wilhelmina Koivisto,32403.0,Right Back,6,WNT Finland,920,['54b2d99e-c7ef-476d-b589-50fbc6a99b4b'],28,,,,,,,,,,,,,,,,,,WNT Finland,920,00:01:28.539,Pass,
,,,,,,,,,,,,,,1.218815,,,,,,,,,,,13b132ad-018d-4c76-9f9a-8e660da3535a,127,,"[46.8, 42.1]",3998845,1,,,,1.8036101,,Right Foot,,,"[42.2, 61.5]",,Ground Pass,,19.937904,,,Natalia Kuikka,13865.0,,,,,,,1,Regular Play,Eva Nyström,224144.0,Left Center Back,6,WNT Finland,920,"['a0dbf0e6-6fb3-4deb-9a43-fb770abaece7', '581c463a-c47c-48e0-8cd6-39758d20d632']",33,,,,,,,,,,,,,,,,,,WNT Finland,920,00:01:33.848,Pass,True
,,,,,,,,,,,,,,0.842264,,,,,,,,,,,ff4e7708-be8a-4036-92ba-fd402cfa22f5,131,,"[49.6, 72.6]",3998845,1,,,,0.8304128,,Right Foot,,,"[54.9, 78.4]",,Ground Pass,,7.856844,,,Emma Wilhelmina Koivisto,32403.0,,,,,,,1,Regular Play,Natalia Kuikka,13865.0,Right Center Back,6,WNT Finland,920,"['c62f300b-1432-4d45-8bf5-cc2eb2d9ba75', 'f3ca1ee4-2cde-431a-92a4-186d9cdde6be']",38,,,,,,,,,,,,,,,,,,WNT Finland,920,00:01:38.793,Pass,True
,,,,,,,,,,,,,,1.033034,,,,,,,,,,,5741ed8c-7dcf-4bf3-a55d-678154d998a5,135,,"[55.6, 78.4]",3998845,1,,,,-0.8636693,,Right Foot,,,"[65.0, 67.4]",,Ground Pass,,14.469277,,,Ria Öling,225383.0,,,,,,,1,Regular Play,Emma Wilhelmina Koivisto,32403.0,Right Back,6,WNT Finland,920,"['347eb4d2-d5fd-4894-9990-f367722efb02', '6e3de4b5-f460-4ef6-b61d-9afe85d0cf9b']",40,,,,,,,,,,,,,,,,,,WNT Finland,920,00:01:40.207,Pass,True
,,,,,,,,,,,,,,0.616544,,,,,,,,,,,9b6c543a-f2c4-463b-aef9-11d5f87bb959,142,,"[53.4, 15.9]",3998845,1,,,,1.3588387,,Right Foot,,,"[55.1, 23.8]",,Ground Pass,,8.080841,,,Vilde Bøe Risa,25466.0,,,,,,,1,Regular Play,Marit Bratberg Lund,401647.0,Left Back,7,Norway Women's,852,['658f55ed-ae77-45e9-83cc-0a71ee40b0e8'],43,,,,,,,,,,,,,,,,,,Norway Women's,852,00:01:43.490,Pass,
,,,,,,,,,,,,,,0.837649,,,,,,,,,,,27e8eea1-b1e4-4ff8-8f54-a21bfdf95d35,144,,"[55.2, 23.4]",3998845,1,,,,-1.4740123,,Right Foot,,,"[56.2, 13.1]",,Ground Pass,,10.34843,,,Ingrid Syrstad Engen,24374.0,,,,,,,1,Regular Play,Vilde Bøe Risa,25466.0,Right Defensive Midfield,7,Norway Women's,852,['27da97f5-7fa1-4172-901d-e9f4a5271767'],44,,,,,,,,,,,,,,,,,,Norway Women's,852,00:01:44.107,Pass,
,,,,,,,,,,,,,,0.871923,,,,,,,,,,,1339ffc3-cf55-4c1e-8557-3c15eb28e167,148,,"[56.1, 11.7]",3998845,1,,,,-1.2654377,,Right Foot,,,"[59.0, 2.5]",,Ground Pass,,9.646243,,,Guro Reiten,10514.0,,,,,,,1,Regular Play,Ingrid Syrstad Engen,24374.0,Left Defensive Midfield,7,Norway Women's,852,"['691597ef-db90-4537-9ff5-2107fd5984e7', '1f02005a-fbc9-4296-9608-dabaaa7e1374']",45,,,,,,,,,,,,,,,,,,Norway Women's,852,00:01:45.568,Pass,True
