50_50,ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,injury_stoppage_in_chain,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_outcome,pass_recipient,pass_recipient_id,pass_shot_assist,pass_straight,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_deflected,shot_end_location,shot_first_time,shot_follows_dribble,shot_freeze_frame,shot_key_pass_id,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,1.518103,,,,,,,,,,,,,86467a03-5a3a-42c5-9906-0ed8da4e9721,29,,,"[31.8, 21.6]",3998848,0,,,,,1.9457287,,Left Foot,,,"[25.7, 37.1]",,Ground Pass,,16.657131,,Kinga Szemik,316795.0,,,,,,,1,From Free Kick,Oliwia Woś,338840.0,Left Center Back,5,Poland Women's,29167,['d56208ec-fb1c-4997-871c-5af46dcb272f'],27,,,,,,,,,,,,,,,,,,Poland Women's,29167,00:00:27.142,Pass,
,,,,,,,,,,,,,,,,1.048725,,,,,,,,,,,,,7cb58998-8810-4ce4-96f4-588c79a4741a,32,,,"[25.2, 36.5]",3998848,0,,,,,0.21313103,,Right Foot,,,"[38.6, 39.4]",,Ground Pass,,13.710216,,Tanja Pawollek,47011.0,,,,,,,1,From Free Kick,Kinga Szemik,316795.0,Goalkeeper,5,Poland Women's,29167,['38100761-45df-4640-bafa-4d17a8ee42d5'],30,,,,,,,,,,,,,,,,,,Poland Women's,29167,00:00:30.439,Pass,
,,,,,,,,,,,,,,,,1.358308,,,,,,,,,,,,,53b5653e-c942-40a2-8c09-0b84cebd6341,36,,,"[38.7, 39.4]",3998848,0,,,,,-2.6989,,Left Foot,,,"[25.2, 33.0]",,Ground Pass,,14.940214,,Kinga Szemik,316795.0,,,,,,,1,From Free Kick,Tanja Pawollek,47011.0,Center Defensive Midfield,5,Poland Women's,29167,"['01408ab7-5485-4c69-b3c0-b0fcfb50599b', 'a2a39d5e-9e14-4eef-8743-6a2d72774a1c']",31,,,,,,,,,,,,,,,,,,Poland Women's,29167,00:00:31.530,Pass,True
,,,,,,,,,,,,,,,,1.352219,,,,,,,,,,,,,194a322a-2a5e-4bd1-84fb-b5fdbb2cb7b3,39,,,"[25.2, 33.0]",3998848,0,,,,,-1.3602244,,Right Foot,,,"[28.0, 19.9]",,Ground Pass,,13.395895,,Oliwia Woś,338840.0,,,,,,,1,From Free Kick,Kinga Szemik,316795.0,Goalkeeper,5,Poland Women's,29167,['989ef3ea-d240-4035-8dd7-d0576fb2ebff'],32,,,,,,,,,,,,,,,,,,Poland Women's,29167,00:00:32.941,Pass,
,,,,,,,,,,,,,,,,3.06003,,,,,,,,,,,,,14f07b37-bf41-424a-b138-171bef7a945d,43,,,"[29.4, 19.1]",3998848,0,,,,,-0.3553416,,Left Foot,,,"[80.6, 0.1]",,High Pass,,54.61172,Out,,,,,,,,,1,From Free Kick,Oliwia Woś,338840.0,Left Center Back,5,Poland Women's,29167,['6c5a3727-af7c-4c68-9789-d7565993ef62'],36,,,,,,,,,,,,,,,,,,Poland Women's,29167,00:00:36.722,Pass,True
,,,,,,,,,,,,,,,,0.719974,,,,,,,,,,,,,7cc2df34-50ad-4b33-9191-b520914cc05e,44,,,"[39.5, 80.0]",3998848,0,,,,,-2.4693456,,,,,"[34.6, 76.1]",,Low Pass,,6.2625875,,Julia Zigiotti-Olme,26094.0,,,,,,Throw-in,1,From Throw In,Hanna Lundkvist,182764.0,Right Back,6,Sweden Women's,858,['337b48b2-9330-4e8a-aa0a-154b406059c3'],59,,,,,,,,,,,,,,,,,,Sweden Women's,858,00:00:59.085,Pass,
,,,,,,,,,,,,,,,,2.738045,,,,,,,,,,,,,59907c47-9e27-42b1-b890-ce15f890ebfc,47,,,"[34.8, 76.3]",3998848,0,,,,,-0.35124353,,Right Foot,,,"[64.0, 65.6]",,High Pass,,31.098713,Incomplete,,,,,,,,,1,From Throw In,Julia Zigiotti-Olme,26094.0,Left Defensive Midfield,6,Sweden Women's,858,['4c3aa87b-ff97-4ee3-897a-05a1923d41f3'],59,,,,,,,,,,,,,,,,,,Sweden Women's,858,00:00:59.885,Pass,
,,,,,,,,,,,,,,,,2.235122,,,,,,,,,,,,,4c3aa87b-ff97-4ee3-897a-05a1923d41f3,48,,,"[56.1, 14.5]",3998848,1,,,,,0.88847977,,Head,,,"[67.8, 28.9]",,High Pass,,18.553976,Incomplete,,,,,,,,Recovery,1,From Throw In,Oliwia Woś,338840.0,Left Center Back,6,Sweden Women's,858,"['59907c47-9e27-42b1-b890-ce15f890ebfc', 'a1cb5577-42f1-452f-b174-074603fc63bc']",2,,,,,,,,,,,,,,,,,,Poland Women's,29167,00:01:02.623,Pass,
,,,,,,,,,,,,,,,,1.025262,,,,,,,,,,,,,30f763d7-90c0-499e-b8cb-f1c3f93c84fd,55,,,"[76.9, 4.8]",3998848,1,,,,,1.3920033,,Left Foot,,,"[78.4, 13.1]",,Ground Pass,,8.434453,,Madelen Fatimma Maria Janogy,25696.0,,,,,,,1,From Throw In,Amanda Nildén,21023.0,Left Back,6,Sweden Women's,858,['ea7f5353-d78e-4153-aa31-a5ae7cf11926'],10,,,,,,,,,,,,,,,,,,Sweden Women's,858,00:01:10.974,Pass,
,,,,,,,,,,,,,,,,0.676189,,,,,,,,,,,,,4d5d0323-da30-4a95-9460-f68301e575a1,64,,,"[89.0, 3.8]",3998848,1,,,,,-0.037020117,,Left Foot,,,"[94.4, 3.6]",,Ground Pass,,5.4037023,,Amanda Nildén,21023.0,,,,,,,1,From Throw In,Madelen Fatimma Maria Janogy,25696.0,Left Wing,6,Sweden Women's,858,['b90a7776-0c93-4d90-b373-5fdf90a1d1da'],15,,,,,,,,,,,,,,,,,,Sweden Women's,858,00:01:15.199,Pass,
,,,,,,,,,,,,,,,,0.711092,,,,,,,,,,,,,bb98966b-0b7b-4e8e-a8d7-6e081bcfa90c,74,,,"[111.4, 18.6]",3998848,1,,,,,1.4619387,,Left Foot,True,,"[113.4, 36.9]",,Low Pass,,18.408966,Incomplete,,,,,,,,,1,From Throw In,Madelen Fatimma Maria Janogy,25696.0,Left Wing,6,Sweden Women's,858,['6f0e29b2-199c-490b-a277-bd7504a6868d'],19,,,,,,,,,,,,,,,,,,Sweden Women's,858,00:01:19.557,Pass,
,,,,,,,,,,,,,,,,2.418202,,,,,,,,,,,,,c4ce1150-7fb3-4488-a5a6-0c3d81e676fa,79,,,"[5.4, 41.8]",3998848,1,,True,,,-1.5707964,,Right Foot,,,"[5.4, 36.6]",,Ground Pass,,5.2,,Oliwia Woś,338840.0,,,,,,Goal Kick,1,From Goal Kick,Kinga Szemik,316795.0,Goalkeeper,7,Poland Women's,29167,['614b9060-865c-4361-a560-01b14a92a545'],49,,,,,,,,,,,,,,,,,,Poland Women's,29167,00:01:49.502,Pass,
,,,,,,,,,,,,,,,,1.271552,,,,,,,,,,,,,a72558e8-2b03-4cb5-8089-14e184a770be,81,,,"[7.1, 20.1]",3998848,1,,,,,-0.034708276,,Left Foot,,,"[35.9, 19.1]",,Low Pass,,28.817356,Incomplete,,,,,,,,,1,From Goal Kick,Oliwia Woś,338840.0,Left Center Back,7,Poland Women's,29167,['5253623b-957a-4e6e-b48c-3607c7561423'],53,,,,,,,,,,,,,,,,,,Poland Women's,29167,00:01:53.815,Pass,
,,,,,,,,,,,,,,,,2.3726,,,,,,,,,,,,,337d51ba-28be-44f9-b7a7-bf39056116c5,84,,,"[93.5, 61.9]",3998848,1,,,,,0.06159599,,Right Foot,,,"[116.2, 63.3]",,Ground Pass,,22.743132,,Johanna Rytting-Kaneryd,62710.0,,,,,,,1,Regular Play,Ingrid Filippa Angeldal,62666.0,Right Defensive Midfield,8,Sweden Women's,858,['1b40d41a-1820-4eb0-8938-7548d8c43bf7'],56,,,,,,,,,,,,,,,,,,Sweden Women's,858,00:01:56.656,Pass,
,,,,,,,,,,,,,,,,0.990714,,,,,,,,,,,,,ed84cf98-6b51-499c-9e92-33535699d3ac,87,,,"[116.2, 63.3]",3998848,1,,,,,-1.7227265,701c8345-93e2-4f44-b83f-c39b40eab3ed,Right Foot,True,,"[113.0, 42.4]",,High Pass,,21.143557,,Kosovare Asllani,10220.0,True,,,,,,1,Regular Play,Johanna Rytting-Kaneryd,62710.0,Right Wing,8,Sweden Women's,858,['8bf1274e-5906-4795-b0bc-fc66b10054a5'],59,,,,,,,,,,,,,,,,,,Sweden Women's,858,00:01:59.377,Pass,
,,,,,,,,,,,,,,,,2.333399,,,,,,,,,,,,,859daf0a-a558-462a-9485-f305787ead55,92,,,"[120.0, 0.1]",3998848,2,,,,,1.6988966,4d581120-3191-4176-95d9-ac14122a5664,Right Foot,,,"[114.5, 42.8]",,High Pass,True,43.052757,,Gun Nathalie Björn,26093.0,True,,True,Inswinging,,Corner,1,From Corner,Kosovare Asllani,10220.0,Center Attacking Midfield,9,Sweden Women's,858,['461a4247-e291-42e3-8b77-41e7176c0a88'],36,,,,,,,,,,,,,,,,,,Sweden Women's,858,00:02:36.207,Pass,
,,,,,,,,,,,,,,,,2.212217,,,,,,,,,,,,,e625208f-f796-4938-8d60-e00075df6693,97,,,"[5.3, 30.0]",3998848,2,,True,,,1.7273982,,Right Foot,,,"[4.1, 37.6]",,Ground Pass,,7.694154,,Kinga Szemik,316795.0,,,,,,Goal Kick,1,From Goal Kick,Emilia Urszula Szymczak,443270.0,Right Center Back,10,Poland Women's,29167,['47b233d7-e494-4ccb-89ef-17e16d9df76e'],55,,,,,,,,,,,,,,,,,,Poland Women's,29167,00:02:55.386,Pass,
,,,,,,,,,,,,,,,,1.884103,,,,,,,,,,,,,e144c9ca-55c8-4e5c-b31b-f065a67a9245,99,,,"[5.8, 37.3]",3998848,2,,,,,1.3332617,,Right Foot,,,"[15.0, 75.3]",,Low Pass,,39.097828,,Sylwia Matysik,46873.0,,,,,,,1,From Goal Kick,Kinga Szemik,316795.0,Goalkeeper,10,Poland Women's,29167,['07e6eeaa-46be-4ffd-9f0f-4b741cb11818'],57,,,,,,,,,,,,,,,,,,Poland Women's,29167,00:02:57.661,Pass,
,,,,,,,,,,,,,,,,2.233678,,,,,,,,,,,,,4e06671d-d89f-4e67-88ef-cdb62072d174,102,,,"[20.9, 76.8]",3998848,3,,,,,-0.33858398,,Right Foot,,,"[65.2, 61.2]",,High Pass,,46.966476,Incomplete,Ewa Pajor,15214.0,,,,,,,1,From Goal Kick,Sylwia Matysik,46873.0,Right Back,10,Poland Women's,29167,"['aec15982-3e87-499a-a002-60529985671d', 'b0d56d73-5d74-4f29-830d-7d2d0c56f474']",1,,,,,,,,,,,,,,,,,,Poland Women's,29167,00:03:01.288,Pass,
,,,,,,,,,,,,,,,,2.456764,,,,,,,,,,,,,b0d56d73-5d74-4f29-830d-7d2d0c56f474,104,,,"[54.9, 18.9]",3998848,3,,,,,0.85614604,,Head,,,"[72.6, 39.3]",,Low Pass,,27.008331,,Johanna Rytting-Kaneryd,62710.0,,,,,,Recovery,1,Regular Play,Amanda Ilestedt,26092.0,Left Center Back,11,Sweden Women's,858,"['3d7dbd50-f379-4fa4-9875-b49dac5cc7b7', '4e06671d-d89f-4e67-88ef-cdb62072d174']",3,,,,,,,,,,,,,,,,,,Sweden Women's,858,00:03:03.522,Pass,
,,,,,,,,,,,,,,,,1.029376,,,,,,,,,,,,,7adec2af-ab85-473a-9134-65c4a4613022,107,,,"[80.3, 21.4]",3998848,3,,,,,-1.0739856,,Right Foot,,,"[89.3, 4.8]",,Ground Pass,,18.882797,,Amanda Nildén,21023.0,,,,,,,1,Regular Play,Johanna Rytting-Kaneryd,62710.0,Right Wing,11,Sweden Women's,858,['f67c2dc5-fe3a-4aba-b31b-9000ef6b37a6'],9,,,,,,,,,,,,,,,,,,Sweden Women's,858,00:03:09.809,Pass,
,,,,,,,,,,,,,,,,1.514821,,,,,,,,,,,,,97582710-625a-4ee3-bbbf-a9e128b5de25,111,,,"[85.6, 3.8]",3998848,3,,,,,1.8747162,,Right Foot,,,"[78.7, 25.8]",,Ground Pass,,23.05667,,Ingrid Filippa Angeldal,62666.0,,,,,,,1,Regular Play,Amanda Nildén,21023.0,Left Back,11,Sweden Women's,858,['65cd9e91-abd7-42eb-afd9-b6aa69a199be'],13,,,,,,,,,,,,,,,,,,Sweden Women's,858,00:03:13.593,Pass,
,,,,,,,,,,,,,,,,0.68474,,,,,,,,,,,,,69da261e-80d9-4e25-83d3-10b528bf0dc0,116,,,"[82.4, 23.5]",3998848,3,,,,,0.23309468,,Left Foot,,,"[96.3, 26.8]",,Ground Pass,,14.286357,Incomplete,Madelen Fatimma Maria Janogy,25696.0,,,,,,,1,Regular Play,Ingrid Filippa Angeldal,62666.0,Right Defensive Midfield,11,Sweden Women's,858,"['9496e509-0fcc-446e-ba3e-74b4207e19a1', 'a098551d-2a67-469c-bd83-1b303e35baff', '50b47390-bb3b-4cb8-99eb-f5b4e0778104']",16,,,,,,,,,,,,,,,,,,Sweden Women's,858,00:03:16.093,Pass,True
,,,,,,,,,,,,,,,,2.554404,,,,,,,,,,,,,c5d571be-bc30-4611-af0c-a6a67309e0b4,125,,,"[52.1, 26.1]",3998848,3,,,,,-0.23454063,,Right Foot,,,"[63.4, 23.4]",,Ground Pass,,11.61809,,Ewa Pajor,15214.0,,,,,,,1,Regular Play,Paulina Tomasiak,482154.0,Left Midfield,12,Poland Women's,29167,"['cf927097-e44b-45c6-81ad-6e996427d128', 'af872901-8d12-4a85-933c-23eba70cf05d']",22,,,,,,,,,,,,,,,,,,Poland Women's,29167,00:03:22.142,Pass,True
,,,,,,,,,,,,,,,,0.910576,,,,,,,,,,,,,f925a04d-8032-4ab1-bcab-0a7add2cad99,129,,,"[68.5, 15.9]",3998848,3,,,,,-2.09604,,Right Foot,,,"[63.4, 7.1]",,Ground Pass,,10.171038,,Paulina Tomasiak,482154.0,,,,,,,1,Regular Play,Ewa Pajor,15214.0,Center Forward,12,Poland Women's,29167,"['0af8befe-bd23-46b0-b71a-67b5b4e36637', '5ddf1896-f93f-4fdf-9c1c-045fb0f4602d']",27,,,,,,,,,,,,,,,,,,Poland Women's,29167,00:03:27.176,Pass,True
,,,,,,,,,,,,,,,,0.489309,,,,,,,,,,,,,ff4621bb-8fc2-444a-8149-449fb4fd2a09,132,,,"[63.4, 7.1]",3998848,3,,,,,-0.5434776,,Right Foot,,,"[68.2, 4.2]",,Ground Pass,,5.60803,Incomplete,Martyna Wiankowska,324158.0,,,,,,,1,Regular Play,Paulina Tomasiak,482154.0,Left Midfield,12,Poland Women's,29167,"['5312dd4a-8c2d-4f78-b852-a43507869970', 'a7098912-24af-40f8-916b-90c074ff9aea']",30,,,,,,,,,,,,,,,,,,Poland Women's,29167,00:03:30.137,Pass,
,,,,,,,,,,,,,,,,3.057554,,,,,,,,,,,,,1b64a039-1d23-41db-80c0-1dda762078f0,136,,,"[52.8, 76.6]",3998848,3,,,,,0.0986548,,Right Foot,,,"[82.1, 79.5]",,Low Pass,,29.443165,,Johanna Rytting-Kaneryd,62710.0,,,,,,,1,Regular Play,Ingrid Filippa Angeldal,62666.0,Right Defensive Midfield,12,Poland Women's,29167,['bfba4d28-dabd-47ac-9a8d-2a4908e54f5e'],31,,,,,,,,,,,,,,,,,,Sweden Women's,858,00:03:31.684,Pass,
,,,,,,,,,,,,,,,,0.832647,,,,,,,,,,,,,060a456a-cdf1-484b-9a7a-3f914f51bb31,139,,,"[110.6, 60.5]",3998848,3,,,,,-1.9693187,,Right Foot,True,,"[105.0, 47.2]",,Ground Pass,,14.43087,Incomplete,Kosovare Asllani,10220.0,,,,,,,1,Regular Play,Johanna Rytting-Kaneryd,62710.0,Right Wing,12,Poland Women's,29167,"['919a705d-5e15-48f4-956d-da5c51d5398a', '2181fbbf-e083-4009-b452-a76e0251b53a']",39,,,,,,,,,,,,,,,,,,Sweden Women's,858,00:03:39.131,Pass,
,,,,,,,,,,,,,,,,0.913721,,,,,,,,,,,,,2181fbbf-e083-4009-b452-a76e0251b53a,141,,,"[15.1, 32.9]",3998848,3,,,,,-1.2864115,,Left Foot,,,"[17.0, 26.4]",,Ground Pass,,6.7720013,,Paulina Tomasiak,482154.0,,,,,,Recovery,1,Regular Play,Dominika Grabowska,46725.0,Left Center Midfield,12,Poland Women's,29167,"['060a456a-cdf1-484b-9a7a-3f914f51bb31', 'a9369002-fdea-4218-9ea5-8d76d0286ec8']",39,,,,,,,,,,,,,,,,,,Poland Women's,29167,00:03:39.964,Pass,
