50_50,bad_behaviour_card,ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,block_offensive,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_punched_out,goalkeeper_technique,goalkeeper_type,id,index,injury_stoppage_in_chain,interception_outcome,location,match_id,minute,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_straight,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,,2.131773,,,,,,,,,,,,,,0d453484-eca6-472a-92cc-7e819bba9b34,17,,,"[41.6, 43.5]",3998847,0,,,,0.84163904,,Right Foot,,,,"[59.2, 63.2]",,Ground Pass,,26.416851,,,,Ona Batlle Pascual,46639.0,,,,,,,1,From Kick Off,Irene Paredes Hernandez,10165.0,Right Center Back,2,Spain Women's,863,['70f3479d-a30e-4ca2-ad9c-01c11f5da537'],12,,,,,,,,,,,,,,,,,Spain Women's,863,00:00:12.204,Pass,
,,,,,,,,,,,,,,,,,0.950953,,,,,,,,,,,,,,8235140d-add0-4801-998c-038df2d6dbf7,20,,,"[66.9, 64.8]",3998847,0,,,,0.12184244,,Right Foot,,,,"[76.7, 66.0]",,Ground Pass,,9.873196,,,,María Francesca Caldentey Oliver,10161.0,,,,,,,1,From Kick Off,Ona Batlle Pascual,46639.0,Right Back,2,Spain Women's,863,['19f395e3-047d-440b-8bb3-e9825ecbcee0'],16,,,,,,,,,,,,,,,,,Spain Women's,863,00:00:16.469,Pass,
,,,,,,,,,,,,,,,,,1.536805,,,,,,,,,,,,,,94ead2e5-8684-4a2f-988f-0caad60721da,24,,,"[76.7, 65.2]",3998847,0,,,,-2.907616,,Left Foot,,,,"[57.4, 60.6]",,Ground Pass,,19.840614,,Incomplete,,,,,,,,,,1,From Kick Off,María Francesca Caldentey Oliver,10161.0,Right Wing,2,Spain Women's,863,"['31f2d041-75b0-4404-9f42-ae86fbf3ef20', 'be5367de-3578-44a9-b3ca-7cc6f879e17a']",17,,,,,,,,,,,,,,,,,Spain Women's,863,00:00:17.620,Pass,True
,,,,,,,,,,,,,,,,,2.035865,,,,,,,,,,,,,,d9175866-12f3-4baf-9a0f-49eb1d7362d4,32,,,"[32.8, 58.5]",3998847,0,,,,-2.629203,,Left Foot,,,,"[12.0, 46.8]",,Ground Pass,,23.864828,,,,Adriana Nanclares Romero,50371.0,,,,,,,1,From Kick Off,Patricia Guijarro Gutiérrez,15287.0,Center Defensive Midfield,2,Spain Women's,863,['f83cc2a9-f3ed-4f50-94c5-5168424c4528'],23,,,,,,,,,,,,,,,,,Spain Women's,863,00:00:23.608,Pass,
,,,,,,,,,,,,,,,,,1.477282,,,,,,,,,,,,,,37501594-1a52-4010-8ac6-a4c503bca510,35,,,"[12.0, 43.0]",3998847,0,,,,-0.88431096,,Left Foot,,,,"[29.7, 21.4]",,Ground Pass,,27.925795,,,,Laia Aleixandri López,32210.0,,,,,,,1,From Kick Off,Adriana Nanclares Romero,50371.0,Goalkeeper,2,Spain Women's,863,['64fd5b21-98af-47bb-b3c0-2433f015be9f'],27,,,,,,,,,,,,,,,,,Spain Women's,863,00:00:27.237,Pass,
,,,,,,,,,,,,,,,,,1.534383,,,,,,,,,,,,,,63055d67-e319-4dcd-b596-a2ea38584655,38,,,"[36.1, 17.3]",3998847,0,,,,-0.6508772,,Right Foot,,,,"[51.2, 5.8]",,Ground Pass,,18.980516,,,,Olga  Carmona García,49836.0,,,,,,,1,From Kick Off,Laia Aleixandri López,32210.0,Left Center Back,2,Spain Women's,863,['a70ecb61-2500-49b3-8192-1e0bcc4c3b04'],30,,,,,,,,,,,,,,,,,Spain Women's,863,00:00:30.694,Pass,
,,,,,,,,,,,,,,,,,1.15516,,,,,,,,,,,,,,ef8f04cf-b769-4767-9b5a-a5a249bf2e40,41,,,"[51.5, 4.6]",3998847,0,,,,2.4319983,,Left Foot,,,,"[43.0, 11.9]",,Ground Pass,,11.204463,,,,Laia Aleixandri López,32210.0,,,,,,,1,From Kick Off,Olga  Carmona García,49836.0,Left Back,2,Spain Women's,863,['af1a908d-0222-4483-811d-32eade1be6e1'],32,,,,,,,,,,,,,,,,,Spain Women's,863,00:00:32.995,Pass,
,,,,,,,,,,,,,,,,,1.495515,,,,,,,,,,,,,,b6a8f981-7ec9-4ad1-b3b0-34d8e8038305,45,,,"[52.8, 16.0]",3998847,0,,,,-1.0225557,,Right Foot,,,,"[60.8, 2.9]",,Ground Pass,,15.349593,,,,Olga  Carmona García,49836.0,,,,,,,1,From Kick Off,Laia Aleixandri López,32210.0,Left Center Back,2,Spain Women's,863,"['6be5a5d4-2f56-4636-af3d-ddd1fa27b7e4', 'c2e0dfa2-9f90-4f64-9714-026cc6dc7913']",38,,,,,,,,,,,,,,,,,Spain Women's,863,00:00:38.587,Pass,True
,,,,,,,,,,,,,,,,,1.532921,,,,,,,,,,,,,,de083178-ceb6-4487-9d14-c60ef150e8eb,48,,,"[63.6, 2.7]",3998847,0,,,,0.33473682,,Left Foot,,,,"[82.0, 9.1]",,Low Pass,,19.481274,,Incomplete,,Esther Gonzalez Rodríguez,50146.0,,,,,,,1,From Kick Off,Olga  Carmona García,49836.0,Left Back,2,Spain Women's,863,"['27ec23cc-805e-4ea4-91aa-5e384f53dfda', 'b1db2968-bc46-493e-bb50-e0525ff99111']",40,,,,,,,,,,,,,,,,,Spain Women's,863,00:00:40.958,Pass,
,,,,,,,,,,,,,,,,,0.471934,,,,,,,,,,,,,,92e86bfa-22f0-4cc6-ab3e-21cab4d4af4b,53,,,"[41.2, 75.3]",3998847,0,,,,2.491722,,Left Foot,,,,"[38.7, 77.2]",,Ground Pass,,3.1400638,,,,Jill Janssens,408990.0,,,,,,,1,Regular Play,Amber Tysiak,276907.0,Right Center Back,3,Belgium Women's,854,"['ae137727-216d-40cc-b492-984fb5b1cdbb', '5fc00fd4-9082-4232-b684-1cbb045cc043']",43,,,,,,,,,,,,,,,,,Belgium Women's,854,00:00:43.776,Pass,True
,,,,,,,,,,,,,,,,,1.6941,,,,,,,,,,,,,,48e6d375-dc3a-4928-aeae-5c4095f74a36,57,,,"[38.7, 78.3]",3998847,0,,,,-0.25815314,,Right Foot,,,,"[56.5, 73.6]",,High Pass,,18.410051,,Incomplete,,,,,,,,,,1,Regular Play,Jill Janssens,408990.0,Right Wing Back,3,Belgium Women's,854,['27df6b23-25e2-4bf1-8e7a-3d2ff9e493a5'],45,,,,,,,,,,,,,,,,,Belgium Women's,854,00:00:45.890,Pass,
,,,,,,,,,,,,,,,,,0.9,,,,,,,,,,,,,,083fe056-39be-4048-820c-a5c6daec897e,64,,,"[71.8, 4.5]",3998847,0,,,,1.6332152,,Right Foot,,,,"[71.5, 9.3]",,Low Pass,,4.8093657,,,,Alexia Putellas Segura,10143.0,,,,,,Recovery,1,Regular Play,Claudia Pina Medina,32838.0,Left Wing,4,Spain Women's,863,"['3776a918-8239-497b-b373-3eb15d54bb6f', '759020b5-590c-41e7-9549-0e6916082a92']",50,,,,,,,,,,,,,,,,,Spain Women's,863,00:00:50.497,Pass,True
,,,,,,,,,,,,,,,,,0.615148,,,,,,,,,,,,,,f136079d-bc72-46ee-b183-167ff50c9a7e,67,,,"[83.5, 11.5]",3998847,0,,,,0.66104317,,Left Foot,,,,"[90.7, 17.1]",,Ground Pass,,9.121404,,,,Esther Gonzalez Rodríguez,50146.0,,,,,,,1,Regular Play,Alexia Putellas Segura,10143.0,Left Center Midfield,4,Spain Women's,863,['1ef45d58-2592-4919-a81e-c914b5735273'],53,,,,,,,,,,,,,,,,,Spain Women's,863,00:00:53.451,Pass,
,,,,,,,,,,,,,,,,,2.676227,,,,,,,,,,,,,,9b837313-58e3-46b3-97b2-eab9ff36ace4,70,,,"[98.2, 10.6]",3998847,0,,,,2.0298,,Right Foot,,,,"[85.4, 36.5]",,Ground Pass,,28.89031,,,,Ona Batlle Pascual,46639.0,,,,,,,1,Regular Play,Esther Gonzalez Rodríguez,50146.0,Center Forward,4,Spain Women's,863,['0a7f2979-d37a-4631-a504-e64e61c02889'],57,,,,,,,,,,,,,,,,,Spain Women's,863,00:00:57.036,Pass,
,,,,,,,,,,,,,,,,,0.72102,,,,,,,,,,,,,,8414ff34-a34a-4ebd-9040-79aad1dbe909,72,,,"[85.6, 39.3]",3998847,0,,,,-0.16514868,9c8eb596-8325-4085-b830-261b6f7424c7,Right Foot,,,,"[91.0, 38.4]",,Ground Pass,,5.4744864,,,,Victoria López,135780.0,True,,,,,,1,Regular Play,Ona Batlle Pascual,46639.0,Right Back,4,Spain Women's,863,['4f3dda6a-2858-4ad0-ad6f-d060a32ffdd5'],59,,,,,,,,,,,,,,,,,Spain Women's,863,00:00:59.712,Pass,
,,,,,,,,,,,,,,,,,2.774513,,,,,,,,,,,,,,580a809a-f896-4e41-9196-1929e1def8fe,78,,,"[6.3, 45.7]",3998847,1,,,,0.022683717,,Right Foot,,,,"[63.6, 47.0]",,High Pass,,57.314747,,Incomplete,,,,,,,,,Goal Kick,1,From Goal Kick,Lisa Lichtfus,135217.0,Goalkeeper,5,Belgium Women's,854,['8eb7a0c0-152e-4283-a284-f9b5a7bc8814'],37,,,,,,,,,,,,,,,,,Belgium Women's,854,00:01:37.373,Pass,
,,,,,,,,,,,,,,,,,1.097132,,,,,,,,,,,,,,8eb7a0c0-152e-4283-a284-f9b5a7bc8814,79,,,"[56.5, 33.1]",3998847,1,,,,0.7328151,,Head,,,,"[65.5, 41.2]",,Low Pass,,12.108262,,,,María Francesca Caldentey Oliver,10161.0,,,,,,Recovery,1,Regular Play,Patricia Guijarro Gutiérrez,15287.0,Center Defensive Midfield,6,Spain Women's,863,"['580a809a-f896-4e41-9196-1929e1def8fe', '19c713f2-20de-4b9c-8ccb-ecdd466b68ce']",40,,,,,,,,,,,,,,,,,Spain Women's,863,00:01:40.147,Pass,
,,,,,,,,,,,,,,,,,0.621993,,,,,,,,,,,,,,80c71610-e61d-4675-b229-105c86978901,82,,,"[65.5, 38.1]",3998847,1,,,,-0.21866895,,Right Foot,,,,"[71.8, 36.7]",,Ground Pass,,6.453681,,,,Victoria López,135780.0,,,,,,,1,Regular Play,María Francesca Caldentey Oliver,10161.0,Right Wing,6,Spain Women's,863,['1cc77b72-bc94-4034-8f0b-ce2ac4451893'],41,,,,,,,,,,,,,,,,,Spain Women's,863,00:01:41.839,Pass,
,,,,,,,,,,,,,,,,,0.658586,,,,,,,,,,,,,,946944e0-c94d-49aa-8ddd-ff92c2ed3289,85,,,"[72.0, 37.0]",3998847,1,,,,2.8305943,,Right Foot,,,,"[66.4, 38.8]",,Ground Pass,,5.8821764,,,,María Francesca Caldentey Oliver,10161.0,,,,,,,1,Regular Play,Victoria López,135780.0,Right Center Midfield,6,Spain Women's,863,['f2a75064-c222-4951-9368-10554e93bda3'],42,,,,,,,,,,,,,,,,,Spain Women's,863,00:01:42.645,Pass,
,,,,,,,,,,,,,,,,,0.602818,,,,,,,,,,,,,,fc11eca8-7dd8-4790-867d-b530c951f424,88,,,"[67.7, 39.3]",3998847,1,,,,1.4930314,,Right Foot,,,,"[68.3, 47.0]",,Ground Pass,,7.7233415,,,,Patricia Guijarro Gutiérrez,15287.0,,,,,,,1,Regular Play,María Francesca Caldentey Oliver,10161.0,Right Wing,6,Spain Women's,863,['e22b3c9c-febe-4d17-9371-a31d9c2e2e1f'],46,,,,,,,,,,,,,,,,,Spain Women's,863,00:01:46.134,Pass,
,,,,,,,,,,,,,,,,,0.547813,,,,,,,,,,,,,,bf1d1d5c-01b0-4474-a3ef-ccf073be6dfb,90,,,"[68.3, 45.8]",3998847,1,,,,-2.0844023,,Right Foot,,,,"[66.1, 41.9]",,Ground Pass,,4.4777226,,,,María Francesca Caldentey Oliver,10161.0,,,,,,,1,Regular Play,Patricia Guijarro Gutiérrez,15287.0,Center Defensive Midfield,6,Spain Women's,863,['c484c222-6f5f-444f-b27d-fdeae43b96fa'],46,,,,,,,,,,,,,,,,,Spain Women's,863,00:01:46.737,Pass,
,,,,,,,,,,,,,,,,,1.529171,,,,,,,,,,,,,,ae00db1b-26f7-4d24-8cd0-5ea5fb626e57,93,,,"[65.6, 40.6]",3998847,1,,,,2.2655346,,Right Foot,,,,"[55.1, 53.2]",,Ground Pass,,16.401524,,,,Irene Paredes Hernandez,10165.0,,,,,,,1,Regular Play,María Francesca Caldentey Oliver,10161.0,Right Wing,6,Spain Women's,863,['b80503ac-81f2-43fd-8426-962fef85cf80'],47,,,,,,,,,,,,,,,,,Spain Women's,863,00:01:47.430,Pass,
,,,,,,,,,,,,,,,,,1.449249,,,,,,,,,,,,,,ad1d09c0-b065-4082-b558-7a569bd6554b,96,,,"[56.1, 55.2]",3998847,1,,,,0.8685394,,Right Foot,,,,"[72.6, 74.7]",,Ground Pass,,25.544079,,,,Ona Batlle Pascual,46639.0,,,,,,,1,Regular Play,Irene Paredes Hernandez,10165.0,Right Center Back,6,Spain Women's,863,['028debf4-b9b9-4f72-a736-67531a614363'],49,,,,,,,,,,,,,,,,,Spain Women's,863,00:01:49.828,Pass,
,,,,,,,,,,,,,,,,,0.754409,,,,,,,,,,,,,,142d010d-ee44-4c52-9915-0c737eabb8cc,99,,,"[78.6, 71.9]",3998847,1,,,,-1.1038485,,Right Foot,,,,"[84.7, 59.8]",,Ground Pass,,13.550646,,,,Victoria López,135780.0,,,,,,,1,Regular Play,Ona Batlle Pascual,46639.0,Right Back,6,Spain Women's,863,['6db690a8-9010-41c1-902e-9da0a4fa7eb0'],52,,,,,,,,,,,,,,,,,Spain Women's,863,00:01:52.522,Pass,
,,,,,,,,,,,,,,,,,2.022111,,,,,,,,,,,,,,66c657d2-dd8d-4fea-8063-2670e0056d99,101,,,"[84.9, 60.6]",3998847,1,,,,0.92622226,,Right Foot,,,,"[96.1, 75.5]",,Ground Pass,,18.64001,,,,Ona Batlle Pascual,46639.0,,,,,,,1,Regular Play,Victoria López,135780.0,Right Center Midfield,6,Spain Women's,863,['8991183f-9a88-444b-b506-588d628bf7da'],53,,,,,,,,,,,,,,,,,Spain Women's,863,00:01:53.276,Pass,
,,,,,,,,,,,,,,,,,1.278988,,,,,,,,,,,,,,075a330f-21de-4895-9bcf-a58c435c5a7f,107,,,"[28.7, 0.1]",3998847,2,,,,0.3493444,,,,,,"[42.7, 5.2]",,Low Pass,,14.9,,,,Hannah Eurlings,276905.0,,,,,,Throw-in,1,From Throw In,Laura Deloose,10388.0,Left Wing Back,7,Belgium Women's,854,['b4299c88-23de-43fc-b8f7-36bc5bbf8176'],10,,,,,,,,,,,,,,,,,Belgium Women's,854,00:02:10.726,Pass,
,,,,,,,,,,,,,,,,,1.17988,,,,,,,,,,,,,,4997e0e3-8f61-4557-90f2-394146c478ae,111,,,"[41.9, 5.2]",3998847,2,,,,-2.9267774,,Right Foot,,,,"[30.9, 2.8]",,Low Pass,,11.258775,,,,Laura Deloose,10388.0,,,,,,,1,From Throw In,Hannah Eurlings,276905.0,Left Center Forward,7,Belgium Women's,854,"['16099f86-7e5e-4228-ae46-3880f2e2b1d7', 'd51c616b-bf5e-4490-af49-3aa5ac0e48d8']",12,,,,,,,,,,,,,,,,,Belgium Women's,854,00:02:12.684,Pass,True
,,,,,,,,,,,,,,,,,1.222552,,,,,,,,,,,,,,5f50f96d-0c9e-432a-bda7-fd0abc577320,117,,,"[40.6, 9.7]",3998847,2,True,,,2.3263526,,Right Foot,,,,"[27.6, 23.5]",,Ground Pass,,18.958902,,,,Sari Kees,276906.0,,,,,,Free Kick,1,From Free Kick,Tessa Wullaert,10099.0,Right Center Forward,8,Belgium Women's,854,['a674b705-6f0b-4151-9ebe-9dd02174a344'],32,,,,,,,,,,,,,,,,,Belgium Women's,854,00:02:32.666,Pass,
,,,,,,,,,,,,,,,,,2.174729,,,,,,,,,,,,,,b71f2cb8-8298-416f-bc87-4613ca45ffbb,119,,,"[36.5, 27.7]",3998847,2,,,,0.804374,,Right Foot,,,,"[70.1, 62.6]",,High Pass,,48.445538,,,,Jill Janssens,408990.0,,,,,,,1,From Free Kick,Sari Kees,276906.0,Center Back,8,Belgium Women's,854,['2430ae5e-ed19-4b78-85ad-7ff73fc91553'],35,,,,,,,,,,,,,,,,,Belgium Women's,854,00:02:35.375,Pass,
,,,,,,,,,,,,,,,,,2.198738,,,,,,,,,,,,,,37e8c7aa-7416-4fe7-8c7b-fd7db4709d3f,122,,,"[93.5, 73.5]",3998847,2,,,,-1.2074032,,Right Foot,True,,,"[107.0, 38.0]",,High Pass,,37.98026,,Incomplete,,,,,,,,,,1,From Free Kick,Jill Janssens,408990.0,Right Wing Back,8,Belgium Women's,854,['c7b57bd1-8450-41fc-a222-70499aa831c6'],40,,,,,,,,,,,,,,,,,Belgium Women's,854,00:02:40.794,Pass,
,,,,,,,,,,,,,,,,,1.524539,,,,,,,,,,,,,,d69a0180-90eb-41a8-97c2-8ffc17de272b,124,,,"[22.0, 24.5]",3998847,2,,,,0.0,,Head,,,,"[34.6, 24.5]",,Low Pass,,12.6,,,,Victoria López,135780.0,,,,,,Recovery,1,From Counter,Alexia Putellas Segura,10143.0,Left Center Midfield,9,Spain Women's,863,['f25f3151-66ff-401c-9ca2-c338c3b5551a'],44,,,,,,,,,,,,,,,,,Spain Women's,863,00:02:44.525,Pass,
,,,,,,,,,,,,,,,,,1.516801,,,,,,,,,,,,,,4a25fb28-239b-4248-a9b9-9e069de26ec6,128,,,"[35.4, 23.2]",3998847,2,,,,-0.71294457,,Left Foot,,,,"[48.7, 11.7]",,Ground Pass,,17.582378,,,,Claudia Pina Medina,32838.0,,,,,,,1,From Counter,Victoria López,135780.0,Right Center Midfield,9,Spain Women's,863,['0d84e832-7a99-46f2-989f-bdd6482ab739'],47,,,,,,,,,,,,,,,,,Spain Women's,863,00:02:47.605,Pass,
