50_50,ball_receipt_outcome,ball_recovery_recovery_failure,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_shot_saved_off_target,goalkeeper_technique,goalkeeper_type,id,index,injury_stoppage_in_chain,interception_outcome,location,match_id,minute,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_straight,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_outcome,shot_saved_off_target,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,1.699352,,,,,,,,,,,,,0954a27d-eb61-4884-bbc9-c20c65a95a8e,21,,,"[84.3, 50.0]",3998851,0,,,,0.9200255,,Right Foot,,,"[99.3, 69.7]",,Ground Pass,,24.760654,,,,Lucy Bronze,10178.0,,,,,,Recovery,1,From Kick Off,Georgia Stanway,4643.0,Left Defensive Midfield,2,England Women's,865,"['6b9205ab-28b8-458d-b63f-0241388dca97', '462bfc02-c593-4ffb-9a3d-8f533fd7279e']",17,,,,,,,,,,,,,,,,,England Women's,865,00:00:17.463,Pass,True
,,,,,,,,,,,,,,,0.705536,,,,,,,,,,,,,2a6ff4f4-1778-4043-a28b-8bd31da5f55e,24,,,"[104.9, 70.5]",3998851,0,,,,-2.0123887,,Right Foot,,,"[102.3, 65.0]",,Ground Pass,,6.0835843,,,,Lauren James,31531.0,,,,,,,1,From Kick Off,Lucy Bronze,10178.0,Right Back,2,England Women's,865,['6f8c7168-3aa4-483d-b0fb-9651e3f612fb'],23,,,,,,,,,,,,,,,,,England Women's,865,00:00:23.203,Pass,
,,,,,,,,,,,,,,,0.732905,,,,,,,,,,,,,9ec2ad92-7a22-43db-b566-1f7060b2d027,26,,,"[102.3, 65.0]",3998851,0,,,,1.2870022,,Right Foot,,,"[104.4, 72.2]",,Ground Pass,,7.5,,,,Lucy Bronze,10178.0,,,,,,,1,From Kick Off,Lauren James,31531.0,Right Wing,2,England Women's,865,['f4021c39-e398-44e1-9cf9-b9c53d78ac43'],23,,,,,,,,,,,,,,,,,England Women's,865,00:00:23.908,Pass,
,,,,,,,,,,,,,,,0.821427,,,,,,,,,,,,,85b40750-5ee3-4123-a684-813bd06f88e0,29,,,"[104.4, 72.2]",3998851,0,,,,-0.30587888,,Right Foot,,,"[113.9, 69.2]",,Ground Pass,,9.962429,,,,Lauren James,31531.0,,,,,,,1,From Kick Off,Lucy Bronze,10178.0,Right Back,2,England Women's,865,['c49dc034-dacd-4660-8940-b25a895db8bf'],25,,,,,,,,,,,,,,,,,England Women's,865,00:00:25.527,Pass,
,,,,,,,,,,,,,,,1.430112,,,,,,,,,,,,,4fd8ba32-13ec-496b-afce-0d5daed91907,32,,,"[113.0, 69.2]",3998851,0,,,,-1.4744414,,Right Foot,True,,"[115.6, 42.3]",,High Pass,,27.025358,,Incomplete,,,,,,,,,,1,From Kick Off,Lauren James,31531.0,Right Wing,2,England Women's,865,['69f314b1-56bd-444d-8e9d-516f3008809e'],26,,,,,,,,,,,,,,,,,England Women's,865,00:00:26.459,Pass,
,,,,,,,,,,,,,,,1.550307,,,,,,,,,,,,,89f93311-d4a0-480c-8bd1-7ff693be9d5e,35,,,"[88.2, 55.1]",3998851,0,,,,2.4602134,,Right Foot,,,"[68.1, 71.4]",,Ground Pass,,25.878563,,,,Leah Williamson,18999.0,,,,,,Recovery,1,From Kick Off,Keira Walsh,4658.0,Right Defensive Midfield,2,England Women's,865,['34907c29-8d76-4c06-ac12-b6a16256a4fa'],32,,,,,,,,,,,,,,,,,England Women's,865,00:00:32.165,Pass,
,,,,,,,,,,,,,,,1.705971,,,,,,,,,,,,,5a487c74-d76d-4bf4-9693-34ae57b97a08,38,,,"[78.8, 71.8]",3998851,0,,,,-0.4917151,,Right Foot,,,"[108.3, 56.0]",,High Pass,,33.464756,,Incomplete,,Ella Toone,31534.0,,,,,,,1,From Kick Off,Leah Williamson,18999.0,Right Center Back,2,England Women's,865,"['a1e26337-08bd-40e6-a764-f8c9914d8a2e', '61d63a9c-0d2e-431b-86e9-4a14703a5043']",36,,,,,,,,,,,,,,,,,England Women's,865,00:00:36.600,Pass,
,,,,,,,,,,,,,,,1.439242,,,,,,,,,,,,,61d63a9c-0d2e-431b-86e9-4a14703a5043,40,,,"[11.8, 24.1]",3998851,0,,,,0.07743109,,Head,,,"[23.4, 25.0]",,Low Pass,,11.634861,,,,Wieke Hendrikje Maria Kaptein,221887.0,,,,,,Recovery,1,Regular Play,Veerle Buurman,402098.0,Left Center Back,3,Netherlands Women's,851,"['5a487c74-d76d-4bf4-9693-34ae57b97a08', '8b1c264c-06f5-470e-8170-f97e4840f7a6']",38,,,,,,,,,,,,,,,,,Netherlands Women's,851,00:00:38.306,Pass,
,,,,,,,,,,,,,,,4.805237,,,,,,,,,,,,,c5d66a3d-7127-4a2a-a5aa-a70c50f147db,46,,,"[20.8, 30.1]",3998851,0,True,,,-1.297441,,Right Foot,,,"[23.8, 19.4]",,Ground Pass,,11.112605,,,,Veerle Buurman,402098.0,,,,,,Free Kick,1,From Free Kick,Daphne van Domselaar,32339.0,Goalkeeper,4,Netherlands Women's,851,['e95b3dd1-a36d-4805-8644-909a51ade6e2'],57,,,,,,,,,,,,,,,,,Netherlands Women's,851,00:00:57.198,Pass,
,,,,,,,,,,,,,,,5.654802,,,,,,,,,,,,,466c0d04-1c12-4ca1-8b1f-fafea740b9cb,49,,,"[28.1, 18.6]",3998851,1,,,,-0.324013,,Left Foot,,,"[81.1, 0.8]",,High Pass,,55.909214,,Out,,,,,,,,,,1,From Free Kick,Veerle Buurman,402098.0,Left Center Back,4,Netherlands Women's,851,,11,,,,,,,,,,,,,,,,,Netherlands Women's,851,00:01:11.491,Pass,
,,,,,,,,,,,,,,,3.380133,,,,,,,,,,,,,b6b361ce-87c3-499e-8be2-c37f1a260d62,50,,,"[42.0, 80.0]",3998851,1,,,,-0.34024683,,,,,"[69.4, 70.3]",,High Pass,,29.066303,,Incomplete,,Alessia Russo,47521.0,,,,,,Throw-in,1,From Throw In,Lucy Bronze,10178.0,Right Back,5,England Women's,865,"['956e6405-fac2-4ad3-a3b8-c079c5b13059', 'e28114eb-e38d-4073-995d-eaead8617caf']",28,,,,,,,,,,,,,,,,,England Women's,865,00:01:28.542,Pass,
,,,,,,,,,,,,,,,0.274099,,,,,,,,,,,,,e28114eb-e38d-4073-995d-eaead8617caf,53,,,"[50.7, 9.8]",3998851,1,,,,0.15264933,,Left Foot,,,"[53.3, 10.2]",,Low Pass,,2.6305892,,Incomplete,,,,,,,,,Recovery,1,From Throw In,Dominique Johanna Anna Petrone Janssen,10666.0,Right Center Back,5,England Women's,865,"['b6b361ce-87c3-499e-8be2-c37f1a260d62', '2ec968e9-ddc9-4bec-9db0-2581ee4f0d92', 'e73d9d32-cedd-43c7-b322-4bb994b65809']",31,,,,,,,,,,,,,,,,,Netherlands Women's,851,00:01:31.922,Pass,True
,,,,,,,,,,,,,,,1.685922,,,,,,,,,,,,,43d22975-287e-4df5-9ad3-2c1fad1a4175,57,,,"[58.2, 62.2]",3998851,1,,,,-1.9607142,,Right Foot,,,"[55.2, 54.9]",,Low Pass,,7.892401,,,,Georgia Stanway,4643.0,,,,,,Recovery,1,From Throw In,Ella Toone,31534.0,Center Attacking Midfield,5,England Women's,865,"['2a0e2bac-c6aa-4b2b-9a9a-48e99afbb18d', '1219b867-5a80-43c5-b448-28a26dd8bffd', '3e0c11f9-4228-48cf-90f9-a0e9f91ed33c']",35,,,,,,,,,,,,,,,,,England Women's,865,00:01:35.486,Pass,True
,,,,,,,,,,,,,,,1.220739,,,,,,,,,,,,,c8b4da8f-2c27-4485-9d43-37ae768ec07a,61,,,"[51.4, 53.6]",3998851,1,,,,2.4242709,,Right Foot,,,"[42.0, 61.8]",,Ground Pass,,12.473973,,,,Leah Williamson,18999.0,,,,,,,1,From Throw In,Georgia Stanway,4643.0,Left Defensive Midfield,5,England Women's,865,"['02e90549-9827-45f0-be03-b76afca2c1d8', 'd56d9dd7-7666-4bde-a40b-49621c65f40b']",37,,,,,,,,,,,,,,,,,England Women's,865,00:01:37.938,Pass,True
,,,,,,,,,,,,,,,1.382672,,,,,,,,,,,,,4538b3d4-c2f8-4876-aa6f-0f6173e4017c,64,,,"[41.6, 61.8]",3998851,1,,,,0.9632233,,Right Foot,,,"[50.5, 74.6]",,Ground Pass,,15.590061,,,,Lucy Bronze,10178.0,,,,,,,1,From Throw In,Leah Williamson,18999.0,Right Center Back,5,England Women's,865,['132996e8-bb72-4edb-a890-07a4a23c804a'],41,,,,,,,,,,,,,,,,,England Women's,865,00:01:41.004,Pass,
,,,,,,,,,,,,,,,0.920551,,,,,,,,,,,,,ec7d849a-e862-4626-bcd5-9acbe1e4f421,67,,,"[78.3, 72.9]",3998851,1,,,,-0.3196364,,Right Foot,,,"[92.5, 68.2]",,Ground Pass,,14.957606,,,,Alessia Russo,47521.0,,,,,,,1,From Throw In,Lucy Bronze,10178.0,Right Back,5,England Women's,865,['17a865ca-dc3c-4607-a7c9-ef35160b620e'],47,,,,,,,,,,,,,,,,,England Women's,865,00:01:47.340,Pass,
,,,,,,,,,,,,,,,1.071867,,,,,,,,,,,,,dee46154-aaa2-4d20-a031-37046669a889,78,,,"[26.4, 21.8]",3998851,1,,,,0.28858736,,Right Foot,,,"[39.2, 25.6]",,Low Pass,,13.352154,,Incomplete,,,,,,,,,Recovery,1,From Throw In,Jackie Groenen,10654.0,Right Defensive Midfield,5,England Women's,865,['106d6eef-69ec-4f8d-a986-312f2b8393fd'],50,,,,,,,,,,,,,,,,,Netherlands Women's,851,00:01:50.814,Pass,
,,,,,,,,,,,,,,,1.465502,,,,,,,,,,,,,1947c5b8-c2a0-47ff-a9a5-3bbbe25f00ab,80,,,"[69.4, 63.5]",3998851,1,,,,0.54411864,,Head,,,"[81.3, 70.7]",,High Pass,,13.90863,,,,Lauren James,31531.0,,,,,,Recovery,1,From Throw In,Leah Williamson,18999.0,Right Center Back,5,England Women's,865,['869b9368-6212-4b1a-8326-16cb4f494eaf'],54,,,,,,,,,,,,,,,,,England Women's,865,00:01:54.384,Pass,
,,,,,,,,,,,,,,,0.95286,,,,,,,,,,,,,70715519-7d0e-4be5-9cca-0b4e67669aae,82,,,"[81.3, 70.7]",3998851,1,,,,2.8822608,,Head,,,"[71.5, 73.3]",,High Pass,,10.139033,,,,Lucy Bronze,10178.0,,,,,,,1,From Throw In,Lauren James,31531.0,Right Wing,5,England Women's,865,['2258dbce-47f2-4a8c-b0eb-c754166a126d'],56,,,,,,,,,,,,,,,,,England Women's,865,00:01:56.034,Pass,
,,,,,,,,,,,,,,,2.32111,,,,,,,,,,,,,14ffba5c-1b11-46c2-aba5-c68525ef3b88,84,,,"[71.5, 72.9]",3998851,1,,,,-1.6867127,,Head,,,"[69.8, 58.3]",,High Pass,,14.698639,,,,Keira Walsh,4658.0,,,,,,,1,From Throw In,Lucy Bronze,10178.0,Right Back,5,England Women's,865,['df20c4ce-e230-47ed-8b99-d16194fcf53c'],57,,,,,,,,,,,,,,,,,England Women's,865,00:01:57.142,Pass,
,,,,,,,,,,,,,,,0.944191,,,,,,,,,,,,,5510c879-d885-4513-af6a-1189e08abf3a,88,,,"[68.5, 57.5]",3998851,1,,,,-1.6105763,,Right Foot,,,"[67.7, 37.4]",,Ground Pass,,20.115913,,,,Alex Greenwood,10252.0,,,,,,,1,From Throw In,Keira Walsh,4658.0,Right Defensive Midfield,5,England Women's,865,"['61c06bb8-2c94-48a1-90d8-1b3917e7cfea', '4ef70d2d-1f98-46b6-a97d-6e2917bbe7b4']",59,,,,,,,,,,,,,,,,,England Women's,865,00:01:59.679,Pass,True
,,,,,,,,,,,,,,,0.509439,,,,,,,,,,,,,77999792-a711-4399-89f6-0916f4ffbd7d,92,,,"[65.5, 38.6]",3998851,2,,,,0.74098295,,Left Foot,,,"[70.2, 42.9]",,Ground Pass,,6.3702435,,,,Georgia Stanway,4643.0,,,,,,,1,From Throw In,Alex Greenwood,10252.0,Left Back,5,England Women's,865,"['b11f2e29-f243-48a8-a749-de57bef61371', '656d72bd-d0b4-4e96-82dc-62dedefd3cd1']",0,,,,,,,,,,,,,,,,,England Women's,865,00:02:00.698,Pass,True
,,,,,,,,,,,,,,,0.953215,,,,,,,,,,,,,0e4b31f1-e8c2-4b59-baf4-e8ce6b2fb1f5,101,,,"[46.5, 40.6]",3998851,2,,,,1.1805949,,Right Foot,,,"[51.6, 53.0]",,Ground Pass,,13.407833,,,,Chasity Grant,63790.0,,,,,,,1,Regular Play,Jackie Groenen,10654.0,Right Defensive Midfield,6,Netherlands Women's,851,['8e085883-e623-40da-8980-c149142694fa'],4,,,,,,,,,,,,,,,,,Netherlands Women's,851,00:02:04.044,Pass,
,,,,,,,,,,,,,,,0.395912,,,,,,,,,,,,,ce8466c2-aee8-4d1f-952b-6805ebece6d2,108,,,"[67.4, 58.6]",3998851,2,,,,2.685819,,Right Foot,,,"[62.3, 61.1]",,Ground Pass,,5.6797886,,,,Chasity Grant,63790.0,,,,,,Recovery,1,Regular Play,Wieke Hendrikje Maria Kaptein,221887.0,Center Attacking Midfield,6,Netherlands Women's,851,['cd461a03-d3f1-4cab-b12b-a2fc3dc8c4d5'],13,,,,,,,,,,,,,,,,,Netherlands Women's,851,00:02:13.108,Pass,
,,,,,,,,,,,,,,,4.762104,,,,,,,,,,,,,f7821653-4a59-433d-89f5-95084d0f68d0,120,,,"[56.1, 23.2]",3998851,2,True,,,2.460438,,Right Foot,,,"[33.4, 41.6]",,Ground Pass,,29.220713,,,,Hannah Hampton,22032.0,,,,,,Free Kick,1,From Free Kick,Georgia Stanway,4643.0,Left Defensive Midfield,8,England Women's,865,['0e283f31-8d04-40f4-8743-51136daca0ad'],24,,,,,,,,,,,,,,,,,England Women's,865,00:02:24.162,Pass,
,,,,,,,,,,,,,,,1.261859,,,,,,,,,,,,,72782aa5-c8d5-42b6-a707-89cca1c48603,122,,,"[31.7, 39.5]",3998851,2,,,,-1.2689346,,Right Foot,,,"[36.9, 22.8]",,Ground Pass,,17.490854,,,,Jessica Carter,19422.0,,,,,,,1,From Free Kick,Hannah Hampton,22032.0,Goalkeeper,8,England Women's,865,['71245a33-a954-4aba-be68-4bfc05413226'],31,,,,,,,,,,,,,,,,,England Women's,865,00:02:31.342,Pass,
,,,,,,,,,,,,,,,0.919642,,,,,,,,,,,,,ccce1bfe-3169-4c50-a4e9-dc54675d9e4b,126,,,"[45.0, 17.7]",3998851,2,,,,-1.2745805,,Right Foot,,,"[49.7, 2.3]",,Ground Pass,,16.101242,,,,Alex Greenwood,10252.0,,,,,,,1,From Free Kick,Jessica Carter,19422.0,Left Center Back,8,England Women's,865,"['8f97330a-05d2-4355-8463-5b1768e0131e', 'f8310292-aca7-4a2a-bc49-ef3198dbf954']",34,,,,,,,,,,,,,,,,,England Women's,865,00:02:34.896,Pass,True
,,,,,,,,,,,,,,,1.397074,,,,,,,,,,,,,85cc2de3-d509-44ad-b9eb-0ec419a6cb2b,130,,,"[42.4, 1.9]",3998851,2,,,,3.0202405,,Right Foot,,,"[21.9, 4.4]",,Ground Pass,,20.651876,,,,Jessica Carter,19422.0,,,,,,,1,From Free Kick,Alex Greenwood,10252.0,Left Back,8,England Women's,865,"['0822d2c8-fddc-40e6-bd6c-b9a842f695e4', '0a469445-d147-40ad-b1cd-8a6b6b063d9a']",38,,,,,,,,,,,,,,,,,England Women's,865,00:02:38.715,Pass,True
,,,,,,,,,,,,,,,1.321049,,,,,,,,,,,,,6e7aab5d-3539-4b79-bdd2-ecbd1d7edb29,134,,,"[15.5, 7.0]",3998851,2,,,,2.0792205,,Right Foot,,,"[4.8, 26.2]",,Ground Pass,,21.980219,,,,Hannah Hampton,22032.0,,,,,,,1,From Free Kick,Jessica Carter,19422.0,Left Center Back,8,England Women's,865,"['8b847849-7066-44f5-8715-063e4aae6caf', 'bee76abd-fb73-4e73-9951-0afbdaf4672a']",41,,,,,,,,,,,,,,,,,England Women's,865,00:02:41.617,Pass,True
,,,,,,,,,,,,,,,2.57115,,,,,,,,,,,,,0fb09f39-6b2d-49e5-bd8d-96f2235a6f8c,137,,,"[8.6, 38.2]",3998851,2,,,,0.7717419,,Right Foot,,,"[42.0, 70.7]",,Ground Pass,,46.602684,,,,Lucy Bronze,10178.0,,,,,,,1,From Free Kick,Hannah Hampton,22032.0,Goalkeeper,8,England Women's,865,['c165e008-8aea-4c24-872f-5c6c1ceb2ede'],45,,,,,,,,,,,,,,,,,England Women's,865,00:02:45.524,Pass,
,,,,,,,,,,,,,,,1.37084,,,,,,,,,,,,,4586a6b7-8d1f-4421-aad9-c40515a9ee6d,140,,,"[75.8, 64.7]",3998851,2,,,,0.5984189,,Right Foot,,,"[89.0, 73.7]",,Ground Pass,,15.976233,,,,Lauren James,31531.0,,,,,,,1,From Free Kick,Lucy Bronze,10178.0,Right Back,8,England Women's,865,['164403ea-a33f-4260-90bd-b9e428899c98'],54,,,,,,,,,,,,,,,,,England Women's,865,00:02:54.108,Pass,
,,,,,,,,,,,,,,,0.952639,,,,,,,,,,,,,b84c21d5-30da-44f4-8fa0-13689c9c8eeb,143,,,"[87.8, 71.6]",3998851,2,,,,3.1415927,,Right Foot,,,"[81.3, 71.6]",,Ground Pass,,6.5,,,,Lucy Bronze,10178.0,,,,,,,1,From Free Kick,Lauren James,31531.0,Right Wing,8,England Women's,865,['8d3d4a98-a197-4c3c-b9f4-1fd917b40535'],58,,,,,,,,,,,,,,,,,England Women's,865,00:02:58.040,Pass,
,,,,,,,,,,,,,,,0.560956,,,,,,,,,,,,,b7aad2c4-537f-4152-8cd5-5dfd7c863350,146,,,"[81.3, 71.6]",3998851,2,,,,-0.40975794,,Right Foot,,,"[91.2, 67.3]",,Ground Pass,,10.793516,,Incomplete,,Ella Toone,31534.0,,,,,,,1,From Free Kick,Lucy Bronze,10178.0,Right Back,8,England Women's,865,"['c67feb79-90ca-4f77-8b83-4d95dcdd7649', '1600db9e-b317-4e83-a77a-41fa94af7b59']",59,,,,,,,,,,,,,,,,,England Women's,865,00:02:59.494,Pass,
