bad_behaviour_card,ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,block_offensive,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_other,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_penalty,foul_committed_type,foul_won_advantage,foul_won_defensive,foul_won_penalty,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_punched_out,goalkeeper_shot_saved_off_target,goalkeeper_technique,goalkeeper_type,id,index,injury_stoppage_in_chain,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_height,pass_inswinging,pass_length,pass_miscommunication,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_straight,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_saved_off_target,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,d1ccaada-1b2a-4918-9be0-143f087773a7,1,,,,4020005,0,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,,,,1,England Women's,865,,0,,,,,,,,,,,,,,,,,"{'formation': 4231, 'lineup': [{'player': {'id': 22032, 'name': 'Hannah Hampton'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'jersey_number': 1}, {'player': {'id': 10178, 'name': 'Lucy Bronze'}, 'position': {'id': 2, 'name': 'Right Back'}, 'jersey_number': 2}, {'player': {'id': 18999, 'name': 'Leah Williamson'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'jersey_number': 6}, {'player': {'id': 4649, 'name': 'Esme Beth Morgan'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'jersey_number': 15}, {'player': {'id': 10252, 'name': 'Alex Greenwood'}, 'position': {'id': 6, 'name': 'Left Back'}, 'jersey_number': 5}, {'player': {'id': 4658, 'name': 'Keira Walsh'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'jersey_number': 4}, {'player': {'id': 4643, 'name': 'Georgia Stanway'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'jersey_number': 8}, {'player': {'id': 31531, 'name': 'Lauren James'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'jersey_number': 7}, {'player': {'id': 31534, 'name': 'Ella Toone'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'jersey_number': 10}, {'player': {'id': 15555, 'name': 'Lauren Hemp'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'jersey_number': 11}, {'player': {'id': 47521, 'name': 'Alessia Russo'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'jersey_number': 23}]}",England Women's,865,00:00:00.000,Starting XI,
,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,dc05529e-0e6c-4ac5-a517-0a38053925e8,2,,,,4020005,0,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,,,,1,England Women's,865,,0,,,,,,,,,,,,,,,,,"{'formation': 3421, 'lineup': [{'player': {'id': 10218, 'name': 'Laura Giuliani'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'jersey_number': 1}, {'player': {'id': 49972, 'name': 'Martina Lenzini'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'jersey_number': 19}, {'player': {'id': 10370, 'name': 'Cecilia Salvai'}, 'position': {'id': 4, 'name': 'Center Back'}, 'jersey_number': 23}, {'player': {'id': 10208, 'name': 'Elena Linari'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'jersey_number': 5}, {'player': {'id': 46331, 'name': 'Elisabetta Oliviero'}, 'position': {'id': 7, 'name': 'Right Wing Back'}, 'jersey_number': 2}, {'player': {'id': 46224, 'name': 'Lucia Di Guglielmo'}, 'position': {'id': 8, 'name': 'Left Wing Back'}, 'jersey_number': 3}, {'player': {'id': 32162, 'name': 'Arianna Caruso'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'jersey_number': 18}, {'player': {'id': 10228, 'name': 'Manuela Giugliano'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'jersey_number': 6}, {'player': {'id': 45638, 'name': 'Sofia Cantore'}, 'position': {'id': 18, 'name': 'Right Attacking Midfield'}, 'jersey_number': 7}, {'player': {'id': 10211, 'name': 'Barbara Bonansea'}, 'position': {'id': 20, 'name': 'Left Attacking Midfield'}, 'jersey_number': 11}, {'player': {'id': 10203, 'name': 'Cristiana Girelli'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'jersey_number': 10}]}",Italy Women's,855,00:00:00.000,Starting XI,
,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,824ba78d-24cc-4f5f-937b-d47857af7d8c,3,,,,4020005,0,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,,,,1,England Women's,865,['2db7eea1-a4c1-4082-b5e4-664c9e559b8f'],0,,,,,,,,,,,,,,,,,,Italy Women's,855,00:00:00.000,Half Start,
,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,2db7eea1-a4c1-4082-b5e4-664c9e559b8f,4,,,,4020005,0,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,,,,1,England Women's,865,['824ba78d-24cc-4f5f-937b-d47857af7d8c'],0,,,,,,,,,,,,,,,,,,England Women's,865,00:00:00.000,Half Start,
,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,237719c5-2484-4210-b57a-cd946819a641,1519,,,,4020005,45,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,,,,80,England Women's,865,['39cb733e-4d25-490e-b16a-9a4b152f0416'],0,,,,,,,,,,,,,,,,,,Italy Women's,855,00:00:00.000,Half Start,
,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,39cb733e-4d25-490e-b16a-9a4b152f0416,1520,,,,4020005,45,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,,,,80,England Women's,865,['237719c5-2484-4210-b57a-cd946819a641'],0,,,,,,,,,,,,,,,,,,England Women's,865,00:00:00.000,Half Start,
,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,a55ac5b2-0d68-45e9-a98b-407a844145c3,3072,,,,4020005,90,,,,,,,,,,,,,,,,,,,,,,,,,,3,Regular Play,,,,178,England Women's,865,['a998b618-9c8f-4540-aaaa-1fe2ecbd979b'],0,,,,,,,,,,,,,,,,,,Italy Women's,855,00:00:00.000,Half Start,
,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,a998b618-9c8f-4540-aaaa-1fe2ecbd979b,3073,,,,4020005,90,,,,,,,,,,,,,,,,,,,,,,,,,,3,Regular Play,,,,178,England Women's,865,['a55ac5b2-0d68-45e9-a98b-407a844145c3'],0,,,,,,,,,,,,,,,,,,England Women's,865,00:00:00.000,Half Start,
,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,47ea7636-bd9c-4511-81b0-fa05ddaf8086,3677,,,,4020005,105,,,,,,,,,,,,,,,,,,,,,,,,,,4,Regular Play,,,,206,England Women's,865,['45e123ad-4902-438c-91f7-9d3e4397af8d'],0,,,,,,,,,,,,,,,,,,England Women's,865,00:00:00.000,Half Start,
,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,45e123ad-4902-438c-91f7-9d3e4397af8d,3678,,,,4020005,105,,,,,,,,,,,,,,,,,,,,,,,,,,4,Regular Play,,,,206,England Women's,865,['47ea7636-bd9c-4511-81b0-fa05ddaf8086'],0,,,,,,,,,,,,,,,,,,Italy Women's,855,00:00:00.000,Half Start,
,,,,,,,,,,,,,,,,,,0.651705,,,,,,,,,,,,,,,,,6f743b7a-68df-4493-b834-32d1eeafeb6b,5,,,"[61.0, 40.1]",4020005,0,,,,,1.0617255,,Right Foot,,,,"[63.4, 44.4]",Ground Pass,,4.924429,,,,Arianna Caruso,32162.0,,,,,,Kick Off,1,From Kick Off,Manuela Giugliano,10228.0,Left Defensive Midfield,2,Italy Women's,855,['bfe89987-639e-4c9b-897a-c8269a1a7bcc'],1,,,,,,,,,,,,,,,,,,Italy Women's,855,00:00:01.117,Pass,
,,,,,,,,,,,,,,,,,,1.427176,,,,,,,,,,,,,,,,,d8ae77e6-c366-4d05-b142-6a99a0aeb3d8,8,,,"[68.5, 35.9]",4020005,0,,,,,-1.2740678,,Right Foot,,,,"[77.0, 8.1]",Ground Pass,,29.070433,,,,Lucia Di Guglielmo,46224.0,,,,,,,1,From Kick Off,Arianna Caruso,32162.0,Right Defensive Midfield,2,Italy Women's,855,['503845f3-3965-4132-b67c-5c4568e5bbcf'],3,,,,,,,,,,,,,,,,,,Italy Women's,855,00:00:03.136,Pass,
,,,,,,,,,,,,,,,,,,1.648029,,,,,,,,,,,,,,,,,cd2a74b5-f43b-4b4c-8d93-d559ce84f7d9,12,,,"[42.0, 80.0]",4020005,0,,,,,-0.8578265,,,,,,"[56.7, 63.0]",High Pass,,22.474207,,,,Alessia Russo,47521.0,,,,,,Throw-in,1,From Throw In,Lucy Bronze,10178.0,Right Back,3,England Women's,865,['368a903b-e997-46b7-ab23-610eee227e5b'],16,,,,,,,,,,,,,,,,,,England Women's,865,00:00:16.292,Pass,
,,,,,,,,,,,,,,,,,,0.963725,,,,,,,,,,,,,,,,,7441ee42-ab48-4918-a32b-1e362f4d17da,17,,,"[57.2, 64.7]",4020005,0,,,,,2.6141222,,Right Foot,,,,"[46.9, 70.7]",Ground Pass,,11.920151,,,,Lucy Bronze,10178.0,,,,,,,1,From Throw In,Alessia Russo,47521.0,Center Forward,3,England Women's,865,"['2c9b7256-7701-441d-834d-3b6caefd0c09', 'ca296ef4-72e6-4d25-96ab-f82431bff752']",20,,,,,,,,,,,,,,,,,,England Women's,865,00:00:20.510,Pass,True
,,,,,,,,,,,,,,,,,,1.239675,,,,,,,,,,,,,,,,,c4795f60-f739-434b-9540-12ae50b1babb,20,,,"[42.2, 68.2]",4020005,0,,,,,-2.690523,,Right Foot,,,,"[29.4, 62.0]",Ground Pass,,14.222517,,,,Leah Williamson,18999.0,,,,,,,1,From Throw In,Lucy Bronze,10178.0,Right Back,3,England Women's,865,['b82b4dc9-fced-4793-80fc-ea38075cd5df'],22,,,,,,,,,,,,,,,,,,England Women's,865,00:00:22.659,Pass,
,,,,,,,,,,,,,,,,,,2.960024,,,,,,,,,,,,,,,,,5ab056ea-d28f-406c-896c-defee732db22,23,,,"[32.4, 58.5]",4020005,0,,,,,-1.5325086,,Right Foot,,,,"[34.3, 8.9]",Ground Pass,,49.63638,,,,Alex Greenwood,10252.0,,,True,,,,1,From Throw In,Leah Williamson,18999.0,Right Center Back,3,England Women's,865,['70133447-14c7-4dfc-a40f-031f3704651a'],24,,,,,,,,,,,,,,,,,,England Women's,865,00:00:24.990,Pass,
,,,,,,,,,,,,,,,,,,1.387708,,,,,,,,,,,,,,,,,9bc1ab63-4878-4281-b6e3-b3bb56df78a5,26,,,"[37.7, 11.1]",4020005,0,,,,,1.9312519,,Left Foot,,,,"[32.8, 24.1]",Ground Pass,,13.892804,,,,Esme Beth Morgan,4649.0,,,,,,,1,From Throw In,Alex Greenwood,10252.0,Left Back,3,England Women's,865,['e4a2e08d-ac5e-489a-8ec0-e8efa9a33ef8'],30,,,,,,,,,,,,,,,,,,England Women's,865,00:00:30.361,Pass,
,,,,,,,,,,,,,,,,,,1.544969,,,,,,,,,,,,,,,,,661452a8-5e77-4817-b975-9c1be493b377,29,,,"[33.4, 25.4]",4020005,0,,,,,-1.3832818,,Right Foot,,,,"[37.1, 5.9]",Ground Pass,,19.847921,,,,Alex Greenwood,10252.0,,,,,,,1,From Throw In,Esme Beth Morgan,4649.0,Left Center Back,3,England Women's,865,['e687ebcc-d977-4ba9-9614-4d65e0793e24'],32,,,,,,,,,,,,,,,,,,England Women's,865,00:00:32.665,Pass,
,,,,,,,,,,,,,,,,,,1.021787,,,,,,,,,,,,,,,,,50eb277c-6491-4d4e-8415-71ee098b5dd7,32,,,"[42.0, 4.6]",4020005,0,,,,,-0.2013171,,Left Foot,,,,"[56.7, 1.6]",Ground Pass,,15.002999,,,,Lauren Hemp,15555.0,,,,,,,1,From Throw In,Alex Greenwood,10252.0,Left Back,3,England Women's,865,['2c7f379f-f776-4a8f-8fd2-cd3884608324'],35,,,,,,,,,,,,,,,,,,England Women's,865,00:00:35.463,Pass,
,,,,,,,,,,,,,,,,,,1.809988,,,,,,,,,,,,,,,,,8ddf5192-b112-4dda-8b12-02c82b6bd0f2,35,,,"[56.7, 1.6]",4020005,0,,,,,-3.1065192,,Left Foot,,,,"[39.6, 1.0]",Ground Pass,,17.110523,,,,Alex Greenwood,10252.0,,,,,,,1,From Throw In,Lauren Hemp,15555.0,Left Wing,3,England Women's,865,['ecd28360-653b-4c7b-8f61-541bc419b082'],37,,,,,,,,,,,,,,,,,,England Women's,865,00:00:37.942,Pass,
