50_50,ball_receipt_outcome,ball_recovery_offensive,ball_recovery_recovery_failure,block_offensive,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_punched_out,goalkeeper_technique,goalkeeper_type,id,index,injury_stoppage_in_chain,interception_outcome,location,match_id,minute,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,,2.250266,,,,,,,,,,,,,,9891032d-afe4-46b7-bb7c-9e57d9cb4651,2642,,,"[58.2, 72.8]",3998846,84,,,,-1.1297579,,Head,,,,"[65.8, 56.7]",,High Pass,,17.803652,,,Telma Raquel Velosa Encarnação,276577.0,,,,,,2,Regular Play,Fátima Alexandra Figueira Pinto,34873.0,Right Center Forward,155,Portugal Women's,864,"['3c911aaa-3a6a-473d-9285-905223ad0fa9', 'be7616e2-5ac6-498c-bbe1-03f8dbebcbd2']",3,,,,,,,,,,,,,,,,,Portugal Women's,864,00:39:03.515,Pass,True
,,,,,,,,,,,,,,,,,3.493432,,,,,,,,,,,,,,ec41495e-e0b3-4253-a732-1a8f18e67d7f,2646,,,"[62.1, 60.8]",3998846,84,,,,0.14144395,,Right Foot,,,,"[93.0, 65.2]",,High Pass,,31.211697,,,Fátima Alexandra Figueira Pinto,34873.0,,,,,,2,Regular Play,Telma Raquel Velosa Encarnação,276577.0,Left Center Forward,155,Portugal Women's,864,"['903706b7-5080-4f3f-902d-40f16dd44daa', 'b8cd2446-c6df-4310-8536-df6ab5f395ab']",6,,,,,,,,,,,,,,,,,Portugal Women's,864,00:39:06.903,Pass,True
,,,,,,,,,,,,,,,,,2.852604,,,,,,,,,,,,,,bf99fb0d-a6eb-484a-b0ed-fd97ee701181,2650,,,"[108.6, 59.5]",3998846,84,,,,-1.2109411,,Right Foot,True,,,"[120.0, 29.2]",,Low Pass,,32.3736,Out,,Tatiana Vanessa Ferreira Pinto,10167.0,,,,,,2,Regular Play,Fátima Alexandra Figueira Pinto,34873.0,Right Center Forward,155,Portugal Women's,864,"['483fba0f-28ac-4d3b-a4cc-91e273087990', 'f0abd61b-2d42-4921-adf4-4115a89538d8']",12,,,,,,,,,,,,,,,,,Portugal Women's,864,00:39:12.794,Pass,True
,,,,,,,,,,,,,,,,,2.376924,,,,,,,,,,,,,,78fd9162-30c0-4767-a273-59af907651f1,2652,,,"[6.0, 34.0]",3998846,84,True,,,-1.2446885,,Right Foot,,,,"[15.3, 6.5]",,Ground Pass,,29.029985,,,Lisa Boattin,25770.0,,,,,Goal Kick,2,From Goal Kick,Laura Giuliani,10218.0,Goalkeeper,156,Italy Women's,855,['3f8973e0-f176-4bf0-90e9-682be77cb304'],50,,,,,,,,,,,,,,,,,Italy Women's,855,00:39:50.021,Pass,
,,,,,,,,,,,,,,,,,2.027412,,,,,,,,,,,,,,7182577c-f4be-40f5-8abe-084c63dd43e9,2654,,,"[16.4, 4.8]",3998846,84,,,,0.06572797,,Left Foot,,,,"[55.9, 7.4]",,High Pass,,39.585476,Incomplete,,Michela Cambiaghi,45896.0,,,,,,2,From Goal Kick,Lisa Boattin,25770.0,Left Wing Back,156,Italy Women's,855,"['beec25f1-0a01-47a6-9ba5-9ee1b9948dbf', 'f41203d5-32e8-4dda-beb7-03ee01d07560']",53,,,,,,,,,,,,,,,,,Italy Women's,855,00:39:53.261,Pass,
,,,,,,,,,,,,,,,,,1.191394,,,,,,,,,,,,,,f41203d5-32e8-4dda-beb7-03ee01d07560,2656,,,"[64.2, 72.7]",3998846,84,,,,0.7578822,,Right Foot,,,,"[69.8, 78.0]",,Low Pass,,7.7103825,Incomplete,,Jéssica da Silva,32054.0,,,,,Recovery,2,From Goal Kick,Ana Borges,10141.0,Right Center Back,156,Italy Women's,855,"['d67de08a-42f6-4049-9f36-263fc4575c89', '75b687ee-946a-4dd6-bb60-7c66c3803a7c', '7182577c-f4be-40f5-8abe-084c63dd43e9']",55,,,,,,,,,,,,,,,,,Portugal Women's,864,00:39:55.289,Pass,
,,,,,,,,,,,,,,,,,0.658481,,,,,,,,,,,,,,75b687ee-946a-4dd6-bb60-7c66c3803a7c,2659,,,"[50.3, 2.1]",3998846,84,,,,0.41071695,,Left Foot,,,,"[56.5, 4.8]",,Ground Pass,,6.762396,,,Michela Cambiaghi,45896.0,,,,,Recovery,2,From Goal Kick,Giada Greggi,45884.0,Left Center Midfield,156,Italy Women's,855,"['1e5280a3-b812-4526-903f-fdd5c7e46efe', '158a3429-37f5-4cc1-8d38-32982c34d2c9', 'f41203d5-32e8-4dda-beb7-03ee01d07560']",56,,,,,,,,,,,,,,,,,Italy Women's,855,00:39:56.480,Pass,True
,,,,,,,,,,,,,,,,,3.9602,,,,,,,,,,,,,,6f90e90d-6ea5-47c8-8b8b-78b59b8f2219,2663,,,"[55.9, 6.1]",3998846,84,,,,-0.039978687,,Left Foot,,,,"[93.4, 4.6]",,High Pass,,37.529987,Incomplete,,Giada Greggi,45884.0,,,,,,2,From Goal Kick,Michela Cambiaghi,45896.0,Right Center Forward,156,Italy Women's,855,"['6bc62f8c-1127-4c88-89f1-d9cec0e9bdc6', 'f8e48f88-4761-404f-8be7-a6857c73d556', 'aa773c05-48b9-41be-b5c8-59394aa2e324']",58,,,,,,,,,,,,,,,,,Italy Women's,855,00:39:58.832,Pass,True
,,,,,,,,,,,,,,,,,2.970416,,,,,,,,,,,,,,f8e48f88-4761-404f-8be7-a6857c73d556,2665,,,"[26.7, 75.5]",3998846,85,,,,-2.170026,,Left Foot,,,,"[5.8, 44.9]",,Ground Pass,,37.05631,,,Patricia Isabel Sousa Barros Morais,10145.0,,,,,Recovery,2,Regular Play,Carole da Silva Costa,10162.0,Center Back,157,Portugal Women's,864,"['6f90e90d-6ea5-47c8-8b8b-78b59b8f2219', 'e6cab4ae-367f-4b9d-a7c2-44a037d03f4b']",2,,,,,,,,,,,,,,,,,Portugal Women's,864,00:40:02.792,Pass,
,,,,,,,,,,,,,,,,,1.635136,,,,,,,,,,,,,,93c12a56-ea5d-46bc-91ce-ee550bf0bcdc,2668,,,"[8.4, 43.4]",3998846,85,,,,-0.80294025,,Right Foot,,,,"[22.4, 28.9]",,Ground Pass,,20.155643,,,Diana Catarina Ribeiro Gomes,32143.0,,,,,,2,Regular Play,Patricia Isabel Sousa Barros Morais,10145.0,Goalkeeper,157,Portugal Women's,864,['215c78c2-19cc-48a2-a0f7-c41b35b9ab15'],7,,,,,,,,,,,,,,,,,Portugal Women's,864,00:40:07.190,Pass,
,,,,,,,,,,,,,,,,,1.745511,,,,,,,,,,,,,,5eb46a13-e5e9-42c4-b0ab-5c4a2c91e8b5,2671,,,"[36.5, 25.8]",3998846,85,,,,-0.7252855,,Right Foot,,,,"[59.4, 5.5]",,Ground Pass,,30.602287,,,Catarina Amado,62905.0,,,,,,2,Regular Play,Diana Catarina Ribeiro Gomes,32143.0,Left Center Back,157,Portugal Women's,864,['b85ae7ac-51cc-42b0-8de0-eab10ce6e282'],12,,,,,,,,,,,,,,,,,Portugal Women's,864,00:40:12.591,Pass,
,,,,,,,,,,,,,,,,,1.428429,,,,,,,,,,,,,,03591403-0c24-43ae-a091-163c3e1ade55,2678,,,"[63.6, 14.6]",3998846,85,,,,2.8533025,,Right Foot,,,,"[49.1, 18.9]",,Ground Pass,,15.124153,,,Diana Catarina Ribeiro Gomes,32143.0,,,,,,2,Regular Play,Catarina Amado,62905.0,Left Wing Back,157,Portugal Women's,864,['b6a5e757-cb85-4de2-9d6a-e1151ac1f244'],19,,,,,,,,,,,,,,,,,Portugal Women's,864,00:40:19.147,Pass,
,,,,,,,,,,,,,,,,,2.520676,,,,,,,,,,,,,,030cc3dd-d2de-425e-a50e-6c710ec9c2c9,2681,,,"[49.8, 18.9]",3998846,85,,,,-0.36675408,,Right Foot,,,,"[97.7, 0.5]",,High Pass,,51.312473,Out,,Telma Raquel Velosa Encarnação,276577.0,,,,,,2,Regular Play,Diana Catarina Ribeiro Gomes,32143.0,Left Center Back,157,Portugal Women's,864,['bd70110c-902c-491d-ad8c-19041fef8196'],21,,,,,,,,,,,,,,,,,Portugal Women's,864,00:40:21.912,Pass,
,,,,,,,,,,,,,,,,,3.050291,,,,,,,,,,,,,,3ded7faf-37b9-45e4-8d9b-7dfa3bd9d96e,2683,,,"[29.7, 80.0]",3998846,85,,,,-0.13876717,,,,,,"[65.5, 75.0]",,High Pass,,36.147476,Unknown,,Michela Cambiaghi,45896.0,,,,,Throw-in,2,From Throw In,Martina Lenzini,49972.0,Right Center Back,158,Italy Women's,855,['8c54ba4b-dde3-4d94-924a-a296c90f6a04'],40,,,,,,,,,,,,,,,,,Italy Women's,855,00:40:40.673,Pass,
,,,,,,,,,,,,,,,,,2.464093,,,,,,,,,,,,,,bc3e2338-6b3a-43b5-b4e7-ed6d30fbe76e,2690,,,"[66.9, 73.3]",3998846,87,True,,,-2.2625723,,Right Foot,,,,"[47.6, 50.0]",,Ground Pass,,30.255247,,,Cecilia Salvai,10370.0,,,,,Free Kick,2,From Free Kick,Martina Lenzini,49972.0,Right Center Back,159,Italy Women's,855,['e690297f-59ad-49d5-a1c1-1ef4a65f333c'],9,,,,,,,,,,,,,,,,,Italy Women's,855,00:42:09.051,Pass,
,,,,,,,,,,,,,,,,,2.667868,,,,,,,,,,,,,,2159326e-2030-469a-adee-e4825ae28d9b,2692,,,"[47.4, 51.4]",3998846,87,True,,,-2.4069123,,Right Foot,,,,"[26.7, 32.7]",,Ground Pass,,27.895878,,,Laura Giuliani,10218.0,,,,,,2,From Free Kick,Cecilia Salvai,10370.0,Center Back,159,Italy Women's,855,['b612307f-b30b-49b4-af00-c5d4f935b746'],11,,,,,,,,,,,,,,,,,Italy Women's,855,00:42:11.815,Pass,
,,,,,,,,,,,,,,,,,1.832458,,,,,,,,,,,,,,cb9becc5-07b0-4dd6-9a9c-ac8f002c8856,2694,,,"[27.2, 32.7]",3998846,87,,,,-0.8605253,,Left Foot,,,,"[48.7, 7.7]",,Ground Pass,,32.973473,,,Elena Linari,10208.0,,,,,,2,From Free Kick,Laura Giuliani,10218.0,Goalkeeper,159,Italy Women's,855,['2c7c6314-2e99-47b3-b3b9-e9a4bc8bf94d'],14,,,,,,,,,,,,,,,,,Italy Women's,855,00:42:14.603,Pass,
,,,,,,,,,,,,,,,,,0.566645,,,,,,,,,,,,,,dcacabab-4785-4992-966f-b5ebe2539bdb,2697,,,"[50.7, 4.0]",3998846,87,,,,-0.08708081,,Left Foot,,,,"[63.3, 2.9]",,High Pass,,12.647924,Incomplete,,Barbara Bonansea,10211.0,,,,,,2,From Free Kick,Elena Linari,10208.0,Left Center Back,159,Italy Women's,855,"['91667a46-2f6d-425d-baf4-c61717e300d9', 'ef1cfabf-7a44-47a4-9e1f-ab4aafab659f']",17,,,,,,,,,,,,,,,,,Italy Women's,855,00:42:17.991,Pass,
,,,,,,,,,,,,,,,,,2.911966,,,,,,,,,,,,,,cff068ef-481e-4114-aac2-1f37f4eba348,2702,,,"[52.0, 76.4]",3998846,87,,,,-0.7924238,,Right Foot,,,,"[94.4, 33.4]",,High Pass,,60.38841,,,Telma Raquel Velosa Encarnação,276577.0,,True,,,Free Kick,2,From Free Kick,Carole da Silva Costa,10162.0,Center Back,160,Portugal Women's,864,['4bc99b6d-7528-4113-9b10-f6426622e02b'],37,,,,,,,,,,,,,,,,,Portugal Women's,864,00:42:37.761,Pass,
,,,,,,,,,,,,,,,,,0.839667,,,,,,,,,,,,,,4f2ff285-b9cd-4a6b-9580-0e846d06a631,2704,,,"[94.8, 33.4]",3998846,87,,,,0.62548506,,Head,,,,"[107.4, 42.5]",,High Pass,,15.542522,Incomplete,,Diana Catarina Ribeiro Gomes,32143.0,,,,,,2,From Free Kick,Telma Raquel Velosa Encarnação,276577.0,Left Center Forward,160,Portugal Women's,864,"['c10698ac-3092-406c-8d0c-79f791c4fb67', '97f0676a-370f-4204-8f30-a70732d88b2a']",40,,,,,,,,,,,,,,,,,Portugal Women's,864,00:42:40.673,Pass,
,,,,,,,,,,,,,,,,,1.239467,,,,,,,,,,,,,,a7f660c9-9140-4980-8816-0b512e9045c7,2708,,,"[120.0, 0.1]",3998846,88,,,,1.7400476,eceed418-64ac-4e16-813e-4cd9230ff6fd,Right Foot,,,,"[114.6, 31.7]",,High Pass,True,32.05807,,,Carole da Silva Costa,10162.0,True,,Inswinging,,Corner,2,From Corner,Andreia de Jesus Jacinto,327442.0,Right Center Midfield,161,Portugal Women's,864,['f4e2fcc8-197d-44b1-b4cb-397618176ed5'],5,,,,,,,,,,,,,,,,,Portugal Women's,864,00:43:05.962,Pass,
,,,,,,,,,,,,,,,,,1.293949,,,,,,,,,,,,,,b0ce1503-79e0-48d5-b4c4-46f4d1645926,2717,,,"[68.8, 5.9]",3998846,88,,,,-0.16023068,,Right Foot,,,,"[78.7, 4.3]",,Ground Pass,,10.02846,,,Andreia de Jesus Jacinto,327442.0,,,,,,2,From Corner,Ana Borges,10141.0,Right Center Back,161,Portugal Women's,864,"['ff81d7a3-facc-49b2-8647-451feabba9e6', '44c5b3b2-cd1f-4a4f-9ce6-0db510a86661']",15,,,,,,,,,,,,,,,,,Portugal Women's,864,00:43:15.691,Pass,True
,,,,,,,,,,,,,,,,,0.992505,,,,,,,,,,,,,,01758d6d-6eb8-4a5e-a30c-9e63e9ff1b48,2720,,,"[78.9, 3.0]",3998846,88,,,,0.45774797,,Right Foot,,,,"[92.5, 9.7]",,Ground Pass,,15.160805,,,Tatiana Vanessa Ferreira Pinto,10167.0,,,,,,2,From Corner,Andreia de Jesus Jacinto,327442.0,Right Center Midfield,161,Portugal Women's,864,['33ff7ddd-0151-4eec-8178-1f04e559489a'],17,,,,,,,,,,,,,,,,,Portugal Women's,864,00:43:17.556,Pass,
,,,,,,,,,,,,,,,,,1.898951,,,,,,,,,,,,,,ead0c8e4-af66-4535-b08e-083b1dd886b6,2723,,,"[99.4, 5.9]",3998846,88,,,,0.6181442,,Right Foot,,,,"[112.9, 15.5]",,Ground Pass,,16.565325,,,Dolores Isabel Jacome Silva,10140.0,,,,,,2,From Corner,Tatiana Vanessa Ferreira Pinto,10167.0,Left Center Midfield,161,Portugal Women's,864,['ebc3933d-dc22-405e-b35f-3e0433306617'],20,,,,,,,,,,,,,,,,,Portugal Women's,864,00:43:20.957,Pass,
,,,,,,,,,,,,,,,,,0.725923,,,,,,,,,,,,,,bc8367f8-59ea-4fdc-95cc-ce9b89e7c36d,2727,,,"[113.7, 22.5]",3998846,88,,,,2.1048667,46de7f94-6bfb-421b-8f6f-9f0c467989d0,Left Foot,True,,,"[108.2, 31.8]",True,Low Pass,,10.804628,,,Diana Catarina Ribeiro Gomes,32143.0,,,,,,2,From Corner,Dolores Isabel Jacome Silva,10140.0,Center Defensive Midfield,161,Portugal Women's,864,"['03fb9923-7ae6-473f-a082-d40b3145f612', '5b30cbba-8f10-40bf-85b4-06dc0fc061aa']",23,,,,,,,,,,,,,,,,,Portugal Women's,864,00:43:23.595,Pass,True
,,,,,,,,,,,,,,,,,0.986326,,,,,,,,,,,,,,9e2f037f-4699-4059-bf13-f0059e776bdf,2731,,,"[60.0, 40.0]",3998846,89,True,,,3.1038747,,Right Foot,,,,"[33.5, 41.0]",,Ground Pass,,26.518862,,,Arianna Caruso,32162.0,,,,,Kick Off,2,From Kick Off,Michela Cambiaghi,45896.0,Right Center Forward,162,Italy Women's,855,['7892e7dc-1701-4df8-98b8-93c96986acee'],19,,,,,,,,,,,,,,,,,Italy Women's,855,00:44:19.978,Pass,
,,,,,,,,,,,,,,,,,1.818124,,,,,,,,,,,,,,15abcdde-faf1-4e87-b4b8-8bb4c9c4c443,2733,,,"[43.9, 42.2]",3998846,89,True,,,0.33709106,,Right Foot,,,,"[108.1, 64.7]",,Ground Pass,,68.028595,,,Elisabetta Oliviero,46331.0,,,,,,2,From Kick Off,Arianna Caruso,32162.0,Center Defensive Midfield,162,Italy Women's,855,['e9718c18-fb7a-4534-ba71-4c5355fbabc6'],21,,,,,,,,,,,,,,,,,Italy Women's,855,00:44:21.046,Pass,
,,,,,,,,,,,,,,,,,1.993985,,,,,,,,,,,,,,f49cfde1-c0a3-42e4-9342-fc17f2ab6e62,2735,,,"[107.3, 59.3]",3998846,89,,,,-1.1682642,3ad7ff24-8eaa-4fd6-a207-c56f796946c9,Left Foot,True,,,"[118.2, 33.7]",,High Pass,,27.82391,,,Valentina Bergamaschi,25544.0,True,,,,,2,From Kick Off,Elisabetta Oliviero,46331.0,Right Wing Back,162,Italy Women's,855,['9834256a-6636-41a6-8576-7174ca59c496'],28,,,,,,,,,,,,,,,,,Italy Women's,855,00:44:28.472,Pass,
,,,,,,,,,,,,,,,,,2.563626,,,,,,,,,,,,,,a5144489-a67e-4ddd-8347-da1fb9815202,2749,,,"[7.0, 47.9]",3998846,91,,,,0.41074562,,Right Foot,,,,"[54.3, 68.5]",,High Pass,,51.591183,Incomplete,,Dolores Isabel Jacome Silva,10140.0,,,,,Goal Kick,2,From Goal Kick,Patricia Isabel Sousa Barros Morais,10145.0,Goalkeeper,163,Portugal Women's,864,"['691a6433-eb3e-44b6-87b0-df16ebad668a', 'aba0156f-f964-4128-9d55-4c983c7e5202']",4,,,,,,,,,,,,,,,,,Portugal Women's,864,00:46:04.912,Pass,
,,,,,,,,,,,,,,,,,0.809992,,,,,,,,,,,,,,aba0156f-f964-4128-9d55-4c983c7e5202,2751,,,"[65.8, 11.6]",3998846,91,,,True,0.17103963,,,,,,"[76.8, 13.5]",,High Pass,,11.162885,Incomplete,,Barbara Bonansea,10211.0,,,,,Recovery,2,From Goal Kick,Michela Cambiaghi,45896.0,Right Center Forward,163,Portugal Women's,864,"['32bfd188-cbe7-40d9-9bb6-f7351cc0bb9a', '2b27aa47-778e-45b2-b39c-4e5f2ba340ca', '22f4fe91-a433-497d-8a1b-85e26ef4e19b', 'a5144489-a67e-4ddd-8347-da1fb9815202']",7,,,,,,,,,,,,,,,,,Italy Women's,855,00:46:07.475,Pass,True
,,,,,,,,,,,,,,,,,0.632342,,,,,,,,,,,,,,706142e5-7dde-4a90-9db0-436151bed372,2762,,,"[65.2, 20.2]",3998846,91,,,,0.34653887,,Right Foot,,,,"[72.4, 22.8]",,Ground Pass,,7.6550636,,,Michela Cambiaghi,45896.0,,,,,,2,Regular Play,Arianna Caruso,32162.0,Center Defensive Midfield,164,Italy Women's,855,"['68456023-2821-42e8-bad2-748f819f2d12', '09315b76-8f71-469f-8803-32ec575013d4']",10,,,,,,,,,,,,,,,,,Italy Women's,855,00:46:10.554,Pass,True
,,,,,,,,,,,,,,,,,1.243326,,,,,,,,,,,,,,a11120a7-7562-4a08-90c0-d7548cce614f,2769,,,"[76.4, 18.2]",3998846,91,,,,2.9425817,,Right Foot,,,,"[64.5, 20.6]",,Ground Pass,,12.139605,,,Elena Linari,10208.0,,,,,,2,Regular Play,Michela Cambiaghi,45896.0,Right Center Forward,164,Italy Women's,855,['df96ef20-f17e-475e-a7db-2dadb74ec188'],16,,,,,,,,,,,,,,,,,Italy Women's,855,00:46:16.918,Pass,
,,,,,,,,,,,,,,,,,2.436509,,,,,,,,,,,,,,938aae22-0779-42d2-8df9-4f7e819e31fb,2779,,,"[62.4, 27.2]",3998846,91,,,,1.3701434,,Right Foot,,,,"[69.6, 62.6]",,Ground Pass,,36.124783,,,Martina Lenzini,49972.0,,,,,,2,Regular Play,Elena Linari,10208.0,Left Center Back,164,Italy Women's,855,['2ab2b191-1e37-4249-b16f-cde0deeaa19a'],20,,,,,,,,,,,,,,,,,Italy Women's,855,00:46:20.273,Pass,
,,,,,,,,,,,,,,,,,1.173872,,,,,,,,,,,,,,2510ce36-8b86-48ff-aca7-3e9c4bc337c1,2782,,,"[71.0, 65.1]",3998846,91,,,,0.96887815,,Right Foot,,,,"[78.9, 76.6]",,Ground Pass,,13.952061,,,Elisabetta Oliviero,46331.0,,,,,,2,Regular Play,Martina Lenzini,49972.0,Right Center Back,164,Italy Women's,855,['899ba7c5-657b-4895-975d-fe6deff2cd10'],24,,,,,,,,,,,,,,,,,Italy Women's,855,00:46:24.014,Pass,
,,,,,,,,,,,,,,,,,3.225039,,,,,,,,,,,,,,97c5c09d-b418-4978-8e55-1b681db59a5b,2786,,,"[79.7, 76.3]",3998846,91,,,,-0.06965458,,Right Foot,,,,"[109.8, 74.2]",,Low Pass,,30.173166,Incomplete,,Emma Severini,49695.0,,,,,,2,Regular Play,Elisabetta Oliviero,46331.0,Right Wing Back,164,Italy Women's,855,"['2b30eba3-cd33-4e2d-8675-49feb9aaef54', 'ef3253f5-2823-4e30-82f1-ffd6131f628e', '9303b1ef-7c1f-4e08-90ac-1d4de3f80d6f']",25,,,,,,,,,,,,,,,,,Italy Women's,855,00:46:25.917,Pass,True
,,,,,,,,,,,,,,,,,1.077972,,,,,,,,,,,,,,2c011723-5689-4102-979c-1be3dfd39c66,2797,,,"[3.0, 13.2]",3998846,91,,,,-1.4559197,,Right Foot,,,,"[4.5, 0.2]",,Ground Pass,,13.086252,Out,,,,,,,,,2,Regular Play,Diana Catarina Ribeiro Gomes,32143.0,Left Center Back,164,Italy Women's,855,,34,,,,,,,,,,,,,,,,,Portugal Women's,864,00:46:34.605,Pass,
,,,,,,,,,,,,,,,,,1.612143,,,,,,,,,,,,,,c33ef173-4981-4dfb-b122-0d9b52086596,2798,,,"[112.1, 80.0]",3998846,91,,,,-1.4571154,,,,,,"[115.0, 54.6]",,High Pass,,25.565016,,,Michela Cambiaghi,45896.0,,,,,Throw-in,2,From Throw In,Elisabetta Oliviero,46331.0,Right Wing Back,165,Italy Women's,855,['3e59cdbf-b915-4402-b563-cee16c89762d'],45,,,,,,,,,,,,,,,,,Italy Women's,855,00:46:45.888,Pass,
,,,,,,,,,,,,,,,,,0.860798,,,,,,,,,,,,,,d752e9fb-3080-43b0-a9d0-0fed74ac813b,2802,,,"[115.4, 54.6]",3998846,91,,,,2.70175,b6aff12b-2896-46c3-9abe-50837e641262,Left Foot,,True,,"[108.6, 57.8]",,Low Pass,,7.515318,,,Emma Severini,49695.0,True,,,,,2,From Throw In,Michela Cambiaghi,45896.0,Right Center Forward,165,Italy Women's,855,"['de474458-a38d-44f7-98e8-0c3b6e16e4f4', 'c47c7505-283b-4b4c-b6fb-20c5dc72a1e9']",48,,,,,,,,,,,,,,,,,Italy Women's,855,00:46:48.275,Pass,True
,,,,,,,,,,,,,,,,,2.427548,,,,,,,,,,,,,,6f2b5f52-73ce-4597-9834-96532e510606,2807,,,"[15.9, 44.7]",3998846,91,,,,-0.010100666,,Drop Kick,,,,"[65.4, 44.2]",,High Pass,,49.502525,Incomplete,,Andreia de Jesus Jacinto,327442.0,,,,,,2,From Keeper,Patricia Isabel Sousa Barros Morais,10145.0,Goalkeeper,166,Portugal Women's,864,"['f35d3647-3425-4ce9-a751-ff67ab304175', 'ae6742a6-eb14-4117-8e01-6f7cc0560109']",59,,,,,,,,,,,,,,,,,Portugal Women's,864,00:46:59.145,Pass,
,,,,,,,,,,,,,,,,,4.50381,,,,,,,,,,,,,,ae6742a6-eb14-4117-8e01-6f7cc0560109,2809,,,"[54.7, 35.9]",3998846,92,,,,-0.23841995,,Left Foot,,,,"[108.6, 22.8]",,High Pass,,55.46909,Incomplete,,Barbara Bonansea,10211.0,,,,,Recovery,2,From Keeper,Cecilia Salvai,10370.0,Center Back,166,Portugal Women's,864,"['f05a2563-be3b-4e4b-a4ee-bc4be03bed8c', '6f2b5f52-73ce-4597-9834-96532e510606', '1b0c9a6d-c939-409f-bf8c-b71aad0fbb99']",1,,,,,,,,,,,,,,,,,Italy Women's,855,00:47:01.573,Pass,
,,,,,,,,,,,,,,,,,4.464106,,,,,,,,,,,,,,345c36cc-3ec3-41e0-a6c8-998e51da6ead,2813,,,"[22.4, 58.5]",3998846,92,,,,0.19829403,,Right Foot,,,,"[86.6, 71.4]",,High Pass,,65.48321,Incomplete,,Jéssica da Silva,32054.0,,,,,,2,From Keeper,Patricia Isabel Sousa Barros Morais,10145.0,Goalkeeper,167,Portugal Women's,864,"['90a7c75a-554f-4d0a-9547-015ff98d8f01', '8bcce86d-931a-4b42-80a0-b026c726f1d6']",17,,,,,,,,,,,,,,,,,Portugal Women's,864,00:47:17.508,Pass,
,,,,,,,,,,,,,,,,,3.149943,,,,,,,,,,,,,,9ac7bd2f-5545-488e-b27f-f827c7b24477,2819,,,"[26.7, 3.3]",3998846,92,,,,2.4589489,,Right Foot,,,,"[3.7, 22.0]",,Low Pass,,29.642706,,,Laura Giuliani,10218.0,,,,,,2,Regular Play,Valentina Bergamaschi,25544.0,Left Wing Back,168,Italy Women's,855,['ad806838-5a42-4e53-9f7e-8c4872215fab'],23,,,,,,,,,,,,,,,,,Italy Women's,855,00:47:23.656,Pass,
,,,,,,,,,,,,,,,,,1.16819,,,,,,,,,,,,,,0c1118d5-216a-432c-8ebc-34d10ffdc76c,2822,,,"[4.9, 23.6]",3998846,92,,,,-1.2823668,,Right Foot,,,,"[10.3, 5.4]",,Ground Pass,,18.984203,,,Elena Linari,10208.0,,,,,,2,Regular Play,Laura Giuliani,10218.0,Goalkeeper,168,Italy Women's,855,['d390648c-e748-4555-875d-420a6b2bfaf4'],28,,,,,,,,,,,,,,,,,Italy Women's,855,00:47:28.612,Pass,
,,,,,,,,,,,,,,,,,0.601897,,,,,,,,,,,,,,92001e2d-dd4e-437b-b562-39d6780ed4be,2826,,,"[10.7, 3.1]",3998846,92,,,,0.17759617,,Left Foot,,,,"[22.4, 5.2]",,Ground Pass,,11.886968,,,Arianna Caruso,32162.0,,,,,,2,Regular Play,Elena Linari,10208.0,Left Center Back,168,Italy Women's,855,['433436cd-094e-4756-b2bc-d2d787de6fb5'],31,,,,,,,,,,,,,,,,,Italy Women's,855,00:47:31.328,Pass,
,,,,,,,,,,,,,,,,,0.718431,,,,,,,,,,,,,,81ca3e45-87ff-4140-aad6-ede1dd502d2e,2829,,,"[26.1, 6.0]",3998846,92,,,,-0.045082215,,Right Foot,,,,"[39.4, 5.4]",,Low Pass,,13.313527,,,Giada Greggi,45884.0,,,,,,2,Regular Play,Arianna Caruso,32162.0,Center Defensive Midfield,168,Italy Women's,855,['3d6eda56-f3f0-4c7d-9a9b-5e543a4980b8'],33,,,,,,,,,,,,,,,,,Italy Women's,855,00:47:33.605,Pass,
,,,,,,,,,,,,,,,,,1.415674,,,,,,,,,,,,,,4699d127-1b94-4a36-a107-2fba9ac092f4,2833,,,"[41.2, 9.1]",3998846,92,,,,1.1464034,,Right Foot,,,,"[53.4, 36.1]",,High Pass,,29.628365,,,Emma Severini,49695.0,,,,,,2,Regular Play,Giada Greggi,45884.0,Left Center Midfield,168,Italy Women's,855,['7b410ecc-9cee-4809-b494-9742909c2533'],36,,,,,,,,,,,,,,,,,Italy Women's,855,00:47:36.168,Pass,
