50_50,ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,block_offensive,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,injury_stoppage_in_chain,interception_outcome,location,match_id,minute,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_straight,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_open_goal,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,,0.234305,,,,,,,,,,,,da149457-ff56-4da0-91ac-68903f213016,17,,,"[49.9, 77.7]",3998839,0,,,,0.119428925,,Right Foot,,,,"[54.9, 78.3]",,Ground Pass,,5.0358715,Incomplete,,,,,,,,,,1,From Kick Off,Beatriz Pina Fonseca,482093.0,Right Wing Back,2,Portugal Women's,864,['192dec77-a01b-4c43-9b9c-b42b19747d15'],9,,,,,,,,,,,,,,,,,,Portugal Women's,864,00:00:09.618,Pass,
,,,,,,,,,,,,,,,,,1.223292,,,,,,,,,,,,17e8334b-e912-4309-9770-20ee30db3d42,19,,,"[53.0, 80.0]",3998839,0,,,,-0.16418898,,,,,,"[69.9, 77.2]",,High Pass,,17.130383,Incomplete,,,,,,,,,Throw-in,1,From Throw In,Diana Catarina Ribeiro Gomes,32143.0,Right Center Back,3,Portugal Women's,864,['ccc6b20a-ff4d-4ec2-a454-b75b061fab74'],25,,,,,,,,,,,,,,,,,,Portugal Women's,864,00:00:25.764,Pass,
,,,,,,,,,,,,,,,,,1.51006,,,,,,,,,,,,65b78270-2c33-44e9-a247-a29dd9988aaa,21,,,"[70.3, 80.0]",3998839,0,,,,-0.10409994,,,,,,"[90.4, 77.9]",,Low Pass,,20.209404,Incomplete,,,,,,,,,Throw-in,1,From Throw In,Diana Catarina Ribeiro Gomes,32143.0,Right Center Back,4,Portugal Women's,864,['e6093d00-06c3-4c5c-af23-0680d0b30ed4'],38,,,,,,,,,,,,,,,,,,Portugal Women's,864,00:00:38.764,Pass,
,,,,,,,,,,,,,,,,,0.983141,,,,,,,,,,,,e6093d00-06c3-4c5c-af23-0680d0b30ed4,22,,,"[29.7, 2.2]",3998839,0,True,,,1.0882831,,Head,,,,"[30.8, 4.3]",,High Pass,,2.3706539,,,Claudia Pina Medina,32838.0,,,,,,Recovery,1,Regular Play,Olga  Carmona García,49836.0,Left Back,5,Spain Women's,863,"['eead4716-37dd-430e-a6f2-c451abe5bb02', '65b78270-2c33-44e9-a247-a29dd9988aaa']",40,,,,,,,,,,,,,,,,,,Spain Women's,863,00:00:40.274,Pass,
,,,,,,,,,,,,,,,,,1.013306,,,,,,,,,,,,94e89723-07dd-4db3-b8a3-b7500e606de9,28,,,"[32.2, 0.1]",3998839,0,,,,0.6889244,,,,,,"[37.3, 4.3]",,Low Pass,,6.606815,,,Alexia Putellas Segura,10143.0,,,,,,Throw-in,1,From Throw In,Olga  Carmona García,49836.0,Left Back,6,Spain Women's,863,['eecc819f-359f-453d-9328-bd6a4d215b06'],54,,,,,,,,,,,,,,,,,,Spain Women's,863,00:00:54.336,Pass,
,,,,,,,,,,,,,,,,,0.97427,,,,,,,,,,,,1f19ab16-3aa8-48f7-8880-a6893eb9b1da,31,,,"[37.8, 4.3]",3998839,0,,,,-2.791737,,Left Foot,,,,"[30.4, 1.6]",,Ground Pass,,7.877182,,,Olga  Carmona García,49836.0,,,,,,,1,From Throw In,Alexia Putellas Segura,10143.0,Left Center Midfield,6,Spain Women's,863,['fa257138-1c2a-4728-946b-ee3ab97f89a6'],55,,,,,,,,,,,,,,,,,,Spain Women's,863,00:00:55.389,Pass,
,,,,,,,,,,,,,,,,,1.921853,,,,,,,,,,,,c459612f-7aed-4083-aed0-f9a7ca7ec64b,34,,,"[28.9, 3.3]",3998839,0,,,,2.1881514,,Left Foot,,,,"[10.3, 29.5]",,Ground Pass,,32.13098,,,Adriana Nanclares Romero,50371.0,,,,,,,1,From Throw In,Olga  Carmona García,49836.0,Left Back,6,Spain Women's,863,['a3405cdc-2328-4f36-885b-675aedca584e'],57,,,,,,,,,,,,,,,,,,Spain Women's,863,00:00:57.532,Pass,
,,,,,,,,,,,,,,,,,2.18837,,,,,,,,,,,,79104f18-eeef-4f51-8ffe-38d012830e5c,37,,,"[13.7, 33.9]",3998839,1,,,,1.1188344,,Left Foot,,,,"[25.4, 58.0]",,Ground Pass,,26.789923,,,María Méndez Fernández,50375.0,,,,,,,1,From Throw In,Adriana Nanclares Romero,50371.0,Goalkeeper,6,Spain Women's,863,['3d36e862-041a-44d0-b4b7-fd3c680453f8'],1,,,,,,,,,,,,,,,,,,Spain Women's,863,00:01:01.703,Pass,
,,,,,,,,,,,,,,,,,0.98878,,,,,,,,,,,,373706e6-a0fc-4c65-89d5-75975b7fd0ce,40,,,"[34.2, 63.0]",3998839,1,,,,0.606519,,Right Foot,,,,"[50.2, 74.1]",,Ground Pass,,19.473314,,,Ona Batlle Pascual,46639.0,,,,,,,1,From Throw In,María Méndez Fernández,50375.0,Right Center Back,6,Spain Women's,863,['72dee72f-6e6f-41c2-b80e-d23e3f3640da'],5,,,,,,,,,,,,,,,,,,Spain Women's,863,00:01:05.643,Pass,
,,,,,,,,,,,,,,,,,1.262229,,,,,,,,,,,,175f9e6e-b88c-4e61-93f2-2bd0e201ee89,43,,,"[55.7, 72.7]",3998839,1,,,,-2.8446305,,Right Foot,,,,"[37.4, 67.1]",,Ground Pass,,19.13766,,,María Méndez Fernández,50375.0,,,,,,,1,From Throw In,Ona Batlle Pascual,46639.0,Right Back,6,Spain Women's,863,['75624e70-9507-4456-80c1-aacb4c60bdbf'],13,,,,,,,,,,,,,,,,,,Spain Women's,863,00:01:13.567,Pass,
,,,,,,,,,,,,,,,,,1.911498,,,,,,,,,,,,10ded027-38a4-43ef-9b5b-0edea35a6042,46,,,"[42.5, 61.1]",3998839,1,,,,-1.5270923,,Right Foot,,,,"[44.0, 26.8]",,Ground Pass,,34.332783,,,Laia Aleixandri López,32210.0,,,,,,,1,From Throw In,María Méndez Fernández,50375.0,Right Center Back,6,Spain Women's,863,['a31597f8-1522-4daf-8023-9b327b588c5b'],17,,,,,,,,,,,,,,,,,,Spain Women's,863,00:01:17.036,Pass,
,,,,,,,,,,,,,,,,,1.51431,,,,,,,,,,,,709cd2f9-82ec-4bfe-b08e-ab8ec962bff9,49,,,"[48.1, 24.7]",3998839,1,,,,-0.905638,,Right Foot,,,,"[65.2, 2.9]",,Ground Pass,,27.706497,,,Olga  Carmona García,49836.0,,,,,,,1,From Throw In,Laia Aleixandri López,32210.0,Left Center Back,6,Spain Women's,863,['dd6937f8-657e-4e9d-a542-02aa34146090'],20,,,,,,,,,,,,,,,,,,Spain Women's,863,00:01:20.292,Pass,
,,,,,,,,,,,,,,,,,2.453756,,,,,,,,,,,,d8adbb3a-537a-429b-95d6-41064ac85e9b,52,,,"[76.2, 3.5]",3998839,1,,,,0.8181733,aa954cf5-e470-4915-ab76-57a68f5585a9,Left Foot,,,,"[105.7, 35.0]",True,High Pass,,43.156693,,,Esther Gonzalez Rodríguez,50146.0,,,,Through Ball,True,,1,From Throw In,Olga  Carmona García,49836.0,Left Back,6,Spain Women's,863,['da0698fa-aa13-4f9e-bb9b-ae2cd0f37c16'],23,,,,,,,,,,,,,,,,,,Spain Women's,863,00:01:23.442,Pass,
,,,,,,,,,,,,,,,,,2.659884,,,,,,,,,,,,feb91bcd-b0c6-4e38-a837-c99ead191b05,58,,,"[61.0, 40.1]",3998839,2,True,,,3.1366906,,Right Foot,,,,"[40.6, 40.2]",,High Pass,,20.400246,,,Tatiana Vanessa Ferreira Pinto,10167.0,,,,,,Kick Off,1,From Kick Off,Diana Micaela Abreu de Sousa e Silva,10159.0,Center Attacking Midfield,7,Portugal Women's,864,['6c9a50f4-6c77-46b3-b502-5e544ef84d34'],44,,,,,,,,,,,,,,,,,,Portugal Women's,864,00:02:44.840,Pass,
,,,,,,,,,,,,,,,,,0.9,,,,,,,,,,,,5d245d75-45f2-4641-91a5-1fc255911106,60,,,"[39.8, 39.6]",3998839,2,True,,,-1.0089434,,Right Foot,,,,"[64.1, 1.0]",,Ground Pass,,45.61195,Out,,,,,,,,,,1,From Kick Off,Tatiana Vanessa Ferreira Pinto,10167.0,Center Defensive Midfield,7,Portugal Women's,864,,47,,,,,,,,,,,,,,,,,,Portugal Women's,864,00:02:47.091,Pass,
,,,,,,,,,,,,,,,,,1.550843,,,,,,,,,,,,2d7d2490-9f25-445c-8bb3-4aa7377b408b,61,,,"[51.6, 80.0]",3998839,2,,,,-1.6052654,,,,,,"[51.1, 65.5]",,Low Pass,,14.508618,,,María Francesca Caldentey Oliver,10161.0,,,,,,Throw-in,1,From Throw In,Ona Batlle Pascual,46639.0,Right Back,8,Spain Women's,863,['5be86e07-4ea9-4fa1-bbff-dc6632bfedc3'],48,,,,,,,,,,,,,,,,,,Spain Women's,863,00:02:48.486,Pass,
,,,,,,,,,,,,,,,,,0.811669,,,,,,,,,,,,a937c0bb-887b-4de9-8a43-3ccad42dc81e,66,,,"[66.4, 15.5]",3998839,2,,,,1.0879203,,Right Foot,,,,"[71.8, 25.8]",,Ground Pass,,11.6297035,,,Jéssica da Silva,32054.0,,,,,,Recovery,1,Regular Play,Tatiana Vanessa Ferreira Pinto,10167.0,Center Defensive Midfield,9,Portugal Women's,864,['957fa765-794f-446f-a319-4c150c6f9dfc'],51,,,,,,,,,,,,,,,,,,Portugal Women's,864,00:02:51.763,Pass,
,,,,,,,,,,,,,,,,,0.445462,,,,,,,,,,,,4785341e-a65f-4e76-a4d7-d21198d62fef,70,,,"[71.5, 25.8]",3998839,2,,,,-0.65342635,,Right Foot,,,,"[77.9, 20.9]",,Ground Pass,,8.060397,,,Diana Micaela Abreu de Sousa e Silva,10159.0,,,,,,,1,Regular Play,Jéssica da Silva,32054.0,Center Forward,9,Portugal Women's,864,"['c56fb2da-2b92-43e0-9797-c03717988b44', 'b870da88-eb1e-47eb-80d2-880166101442']",52,,,,,,,,,,,,,,,,,,Portugal Women's,864,00:02:52.648,Pass,True
,,,,,,,,,,,,,,,,,1.906191,,,,,,,,,,,,82db6119-a006-405a-ad82-3c2ff88ccc15,74,,,"[77.0, 22.4]",3998839,2,,,,1.1686823,,Left Foot,,,,"[84.4, 39.8]",,Ground Pass,,18.9082,Incomplete,,,,,,,,,,1,Regular Play,Diana Micaela Abreu de Sousa e Silva,10159.0,Center Attacking Midfield,9,Portugal Women's,864,"['ba435dcf-1f79-4737-9ed9-3e6c3134ed84', 'ec3cb9d8-a7ee-4979-9f96-7f6375571e41']",53,,,,,,,,,,,,,,,,,,Portugal Women's,864,00:02:53.173,Pass,True
,,,,,,,,,,,,,,,,,1.322475,,,,,,,,,,,,755477df-c4e7-4e24-a334-71e26fae2aa0,77,,,"[105.8, 0.1]",3998839,3,,,,1.6581646,,,,,,"[104.6, 13.8]",,Low Pass,,13.752455,,,Andreia Alexandra Norton,34875.0,,,,,,Throw-in,1,From Throw In,Catarina Amado,62905.0,Left Wing Back,10,Portugal Women's,864,['8ea916b4-3f9b-49eb-b159-9b12d1df5f43'],9,,,,,,,,,,,,,,,,,,Portugal Women's,864,00:03:09.424,Pass,
,,,,,,,,,,,,,,,,,3.901086,,,,,,,,,,,,e4c91a55-5702-4834-952f-8e34f42aa5f5,81,,,"[98.6, 6.5]",3998839,3,,,,-0.3349511,,Left Foot,,,,"[116.7, 0.2]",,Low Pass,,19.165071,Out,,,,,,,,,,1,From Throw In,Andreia Alexandra Norton,34875.0,Left Center Midfield,10,Portugal Women's,864,,13,,,,,,,,,,,,,,,,,,Portugal Women's,864,00:03:13.811,Pass,
,,,,,,,,,,,,,,,,,0.927759,,,,,,,,,,,,981467c5-b364-4784-b1d8-b03a037e4eb1,82,,,"[5.7, 80.0]",3998839,3,True,,,-0.30970293,,,,,,"[20.7, 75.2]",,High Pass,,15.749286,Incomplete,,,,,,,,,Throw-in,1,From Throw In,Ona Batlle Pascual,46639.0,Right Back,11,Spain Women's,863,['ebdcc587-86bc-42b6-8e4d-18d5880ec1a3'],24,,,,,,,,,,,,,,,,,,Spain Women's,863,00:03:24.100,Pass,
,,,,,,,,,,,,,,,,,2.042586,,,,,,,,,,,,1d97475f-5909-45e0-84be-3e3688916c77,85,,,"[94.7, 4.7]",3998839,3,,,,2.5761087,,Right Foot,,,,"[68.7, 21.2]",,High Pass,,30.793669,,,Carole da Silva Costa,10162.0,,,,,,,1,Regular Play,Diana Micaela Abreu de Sousa e Silva,10159.0,Center Attacking Midfield,12,Portugal Women's,864,['48cc4b9b-ec61-4009-a335-a0cacd890fe4'],28,,,,,,,,,,,,,,,,,,Portugal Women's,864,00:03:28.519,Pass,
,,,,,,,,,,,,,,,,,2.111416,,,,,,,,,,,,51c7af83-2676-444d-8c1f-d87dfcc27941,88,,,"[63.3, 24.1]",3998839,3,,,,1.885554,,Right Foot,,,,"[56.3, 45.6]",,Ground Pass,,22.610838,,,Diana Catarina Ribeiro Gomes,32143.0,,,,,,,1,Regular Play,Carole da Silva Costa,10162.0,Center Back,12,Portugal Women's,864,['a501773b-ef58-43f6-a7de-b7d733fc7ec1'],32,,,,,,,,,,,,,,,,,,Portugal Women's,864,00:03:32.323,Pass,
,,,,,,,,,,,,,,,,,3.538434,,,,,,,,,,,,0b2729a9-9dec-412b-b1e1-cc3f74874846,92,,,"[63.5, 52.8]",3998839,3,,,,-0.48995733,,Right Foot,,,,"[102.5, 32.0]",,High Pass,,44.2,Incomplete,,,,,,,,,,1,Regular Play,Diana Catarina Ribeiro Gomes,32143.0,Right Center Back,12,Portugal Women's,864,"['19471bab-8355-4803-8216-36c03c60015d', 'e2a62e1d-15fd-400e-8656-b5fb1931bf0d']",36,,,,,,,,,,,,,,,,,,Portugal Women's,864,00:03:36.439,Pass,True
,,,,,,,,,,,,,,,,,1.241368,,,,,,,,,,,,e2a62e1d-15fd-400e-8656-b5fb1931bf0d,94,,,"[17.6, 48.1]",3998839,3,,,,-2.7636244,,Head,,,,"[4.0, 42.7]",,Low Pass,,14.63284,,,Adriana Nanclares Romero,50371.0,,,,,,Recovery,1,Regular Play,Ona Batlle Pascual,46639.0,Right Back,13,Spain Women's,863,"['0b2729a9-9dec-412b-b1e1-cc3f74874846', 'dd5a512a-6c16-4e9d-87d3-cd0897cec3ab', 'b3cc288f-6fc4-4d4c-9e01-7afc999b8a53']",39,,,,,,,,,,,,,,,,,,Spain Women's,863,00:03:39.978,Pass,True
,,,,,,,,,,,,,,,,,1.133571,,,,,,,,,,,,b4a8787e-16b8-4191-823e-175690105406,97,,,"[7.4, 38.8]",3998839,3,,,,-1.0260942,,Right Foot,,,,"[15.7, 25.1]",,Ground Pass,,16.018114,,,Laia Aleixandri López,32210.0,,,,,,,1,Regular Play,Adriana Nanclares Romero,50371.0,Goalkeeper,13,Spain Women's,863,['590cc078-a2d5-4477-ba82-a3c6634fb8eb'],45,,,,,,,,,,,,,,,,,,Spain Women's,863,00:03:45.996,Pass,
,,,,,,,,,,,,,,,,,1.522928,,,,,,,,,,,,44e23506-a015-42e2-a0fb-25dd668377f9,100,,,"[37.1, 21.6]",3998839,3,,,,-0.66659683,,Right Foot,,,,"[58.2, 5.0]",,Ground Pass,,26.84716,,,Olga  Carmona García,49836.0,,,,,,,1,Regular Play,Laia Aleixandri López,32210.0,Left Center Back,13,Spain Women's,863,['d93bf852-7086-4cf2-87f0-5881cbbfc265'],52,,,,,,,,,,,,,,,,,,Spain Women's,863,00:03:52.428,Pass,
,,,,,,,,,,,,,,,,,0.460136,,,,,,,,,,,,8f3f1ec4-65d5-4272-b0cf-6e40c0389ca2,103,,,"[64.6, 3.8]",3998839,3,,,,1.4078698,,Left Foot,,,,"[65.8, 11.1]",,Ground Pass,,7.3979726,,,Alexia Putellas Segura,10143.0,,,,,,,1,Regular Play,Olga  Carmona García,49836.0,Left Back,13,Spain Women's,863,['dd238615-a786-4c41-90af-aee855f5939f'],56,,,,,,,,,,,,,,,,,,Spain Women's,863,00:03:56.643,Pass,
,,,,,,,,,,,,,,,,,0.599634,,,,,,,,,,,,958c0d46-67c4-4984-be4e-f402e3ab32a7,106,,,"[65.8, 11.1]",3998839,3,,,,-1.6247978,,Left Foot,,,,"[65.4, 3.7]",,Ground Pass,,7.410803,,,Olga  Carmona García,49836.0,,,,,,,1,Regular Play,Alexia Putellas Segura,10143.0,Left Center Midfield,13,Spain Women's,863,['c2ba30b4-c39e-4317-91a7-ce98f574b524'],57,,,,,,,,,,,,,,,,,,Spain Women's,863,00:03:57.263,Pass,
,,,,,,,,,,,,,,,,,0.61079,,,,,,,,,,,,52acc316-e7b3-4f0c-af23-6f821971b607,109,,,"[67.9, 2.4]",3998839,3,,,,-0.119428925,,Left Foot,,,,"[72.9, 1.8]",,Ground Pass,,5.0358715,,,Claudia Pina Medina,32838.0,,,,,,,1,Regular Play,Olga  Carmona García,49836.0,Left Back,13,Spain Women's,863,['fe71d5f3-4bde-4b28-8c5c-5fae61fd73bf'],58,,,,,,,,,,,,,,,,,,Spain Women's,863,00:03:58.810,Pass,
,,,,,,,,,,,,,,,,,0.095396,,,,,,,,,,,,31f0e131-6d46-42d9-ad78-cf3b6cd2aefc,112,,,"[72.9, 1.2]",3998839,3,,,,1.4121411,,Right Foot,,,,"[73.3, 3.7]",,Low Pass,,2.531798,Incomplete,,Alexia Putellas Segura,10143.0,,,,,,,1,Regular Play,Claudia Pina Medina,32838.0,Left Wing,13,Spain Women's,863,"['29c62b24-a5ea-4503-a457-2d8715bc106f', '95ad507f-3776-4f9f-ac01-9d24ca1c1220', '8b3034e4-2974-4ca8-a256-a6bb197702d9']",59,,,,,,,,,,,,,,,,,,Spain Women's,863,00:03:59.421,Pass,True
